###################################################
# Classe 15 : K = 4, M = 2, T = 10, N = 20
# Exemplo: 6.   c15ex06.dat          Semente: 6838
#-----------------------Dados----------------------
global K = 4
2 1 9 0.761;
2 1 10 0.761;
2 2 1 1.091;
2 2 2 1.091;
2 2 3 1.091;
2 2 4 1.091;
2 2 5 1.091;
2 2 6 1.091;
2 2 7 1.091;
2 2 8 1.091;
2 2 9 1.091;
2 2 10 1.091;
3 1 1 1.132;
3 1 2 1.132;
3 1 3 1.132;
3 1 4 1.132;
3 1 5 1.132;
3 1 6 1.132;
3 1 7 1.132;
3 1 8 1.132;
3 1 9 1.132;
3 1 10 1.132;
3 2 1 0.965;
3 2 2 0.965;
3 2 3 0.965;
3 2 4 0.965;
3 2 5 0.965;
3 2 6 0.965;
3 2 7 0.965;
3 2 8 0.965;
3 2 9 0.965;
3 2 10 0.965;
4 1 1 0.698;
4 1 2 0.698;
4 1 3 0.698;
4 1 4 0.698;
4 1 5 0.698;
4 1 6 0.698;
4 1 7 0.698;
4 1 8 0.698;
4 1 9 0.698;
4 1 10 0.698;
4 2 1 0.694;
4 2 2 0.694;
4 2 3 0.694;
4 2 4 0.694;
4 2 5 0.694;
4 2 6 0.694;
4 2 7 0.694;
4 2 8 0.694;
4 2 9 0.694;
4 2 10 0.694;
]

global c_y = [
1 1 1 2.177;
1 1 2 2.177;
1 1 3 2.177;
1 1 4 2.177;
1 1 5 2.177;
1 1 6 2.177;
1 1 7 2.177;
1 1 8 2.177;
1 1 9 2.177;
1 1 10 2.177;
1 2 1 2.248;
1 2 2 2.248;
1 2 3 2.248;
1 2 4 2.248;
1 2 5 2.248;
1 2 6 2.248;
1 2 7 2.248;
1 2 8 2.248;
1 2 9 2.248;
1 2 10 2.248;
2 1 1 1.782;
2 1 2 1.782;
2 1 3 1.782;
2 1 4 1.782;
2 1 5 1.782;
2 1 6 1.782;
2 1 7 1.782;
2 1 8 1.782;
2 1 9 1.782;
2 1 10 1.782;
2 2 1 2.226;
2 2 2 2.226;
2 2 3 2.226;
2 2 4 2.226;
2 2 5 2.226;
2 2 6 2.226;
2 2 7 2.226;
2 2 8 2.226;
2 2 9 2.226;
2 2 10 2.226;
3 1 1 2.408;
3 1 2 2.408;
3 1 3 2.408;
3 1 4 2.408;
3 1 5 2.408;
3 1 6 2.408;
3 1 7 2.408;
3 1 8 2.408;
3 1 9 2.408;
3 1 10 2.408;
3 2 1 3.367;
3 2 2 3.367;
3 2 3 3.367;
3 2 4 3.367;
3 2 5 3.367;
3 2 6 3.367;
3 2 7 3.367;
3 2 8 3.367;
3 2 9 3.367;
3 2 10 3.367;
4 1 1 2.052;
4 1 2 2.052;
4 1 3 2.052;
4 1 4 2.052;
4 1 5 2.052;
4 1 6 2.052;
4 1 7 2.052;
4 1 8 2.052;
4 1 9 2.052;
4 1 10 2.052;
4 2 1 1.693;
4 2 2 1.693;
4 2 3 1.693;
4 2 4 1.693;
4 2 5 1.693;
4 2 6 1.693;
4 2 7 1.693;
4 2 8 1.693;
4 2 9 1.693;
4 2 10 1.693;
]

global c_sc = [
1 1 1 0.087;
1 1 2 0.087;
1 1 3 0.087;
1 1 4 0.087;
1 1 5 0.087;
1 1 6 0.087;
1 1 7 0.087;
1 1 8 0.087;
1 1 9 0.087;
1 1 10 0.087;
1 2 1 0.092;
1 2 2 0.092;
1 2 3 0.092;
1 2 4 0.092;
1 2 5 0.092;
1 2 6 0.092;
1 2 7 0.092;
1 2 8 0.092;
1 2 9 0.092;
1 2 10 0.092;
2 1 1 0.055;
2 1 2 0.055;
2 1 3 0.055;
2 1 4 0.055;
2 1 5 0.055;
2 1 6 0.055;
2 1 7 0.055;
2 1 8 0.055;
2 1 9 0.055;
2 1 10 0.055;
2 2 1 0.078;
2 2 2 0.078;
2 2 3 0.078;
2 2 4 0.078;
2 2 5 0.078;
2 2 6 0.078;
2 2 7 0.078;
2 2 8 0.078;
2 2 9 0.078;
2 2 10 0.078;
3 1 1 0.116;
3 1 2 0.116;
3 1 3 0.116;
3 1 4 0.116;
3 1 5 0.116;
3 1 6 0.116;
3 1 7 0.116;
3 1 8 0.116;
3 1 9 0.116;
3 1 10 0.116;
3 2 1 0.135;
3 2 2 0.135;
3 2 3 0.135;
3 2 4 0.135;
3 2 5 0.135;
3 2 6 0.135;
3 2 7 0.135;
3 2 8 0.135;
3 2 9 0.135;
3 2 10 0.135;
4 1 1 0.078;
4 1 2 0.078;
4 1 3 0.078;
4 1 4 0.078;
4 1 5 0.078;
4 1 6 0.078;
4 1 7 0.078;
4 1 8 0.078;
4 1 9 0.078;
4 1 10 0.078;
4 2 1 0.068;
4 2 2 0.068;
4 2 3 0.068;
4 2 4 0.068;
4 2 5 0.068;
4 2 6 0.068;
4 2 7 0.068;
4 2 8 0.068;
4 2 9 0.068;
4 2 10 0.068;
]

global c_w = [
1 1 1 0.2;
1 1 2 0.2;
1 1 3 0.2;
1 1 4 0.2;
1 1 5 0.2;
1 1 6 0.2;
1 1 7 0.2;
1 1 8 0.2;
1 1 9 0.2;
1 1 10 0.2;
1 2 1 0.467;
1 2 2 0.467;
1 2 3 0.467;
1 2 4 0.467;
1 2 5 0.467;
1 2 6 0.467;
1 2 7 0.467;
1 2 8 0.467;
1 2 9 0.467;
1 2 10 0.467;
2 1 1 0.243;
2 1 2 0.243;
2 1 3 0.243;
2 1 4 0.243;
2 1 5 0.243;
2 1 6 0.243;
2 1 7 0.243;
2 1 8 0.243;
2 1 9 0.243;
2 1 10 0.243;
2 2 1 0.534;
2 2 2 0.534;
2 2 3 0.534;
2 2 4 0.534;
2 2 5 0.534;
2 2 6 0.534;
2 2 7 0.534;
2 2 8 0.534;
2 2 9 0.534;
2 2 10 0.534;
3 1 1 0.698;
3 1 2 0.698;
3 1 3 0.698;
3 1 4 0.698;
3 1 5 0.698;
3 1 6 0.698;
3 1 7 0.698;
3 1 8 0.698;
3 1 9 0.698;
3 1 10 0.698;
3 2 1 0.359;
3 2 2 0.359;
3 2 3 0.359;
3 2 4 0.359;
3 2 5 0.359;
3 2 6 0.359;
3 2 7 0.359;
3 2 8 0.359;
3 2 9 0.359;
3 2 10 0.359;
4 1 1 0.451;
4 1 2 0.451;
4 1 3 0.451;
4 1 4 0.451;
4 1 5 0.451;
4 1 6 0.451;
4 1 7 0.451;
4 1 8 0.451;
4 1 9 0.451;
4 1 10 0.451;
4 2 1 0.491;
4 2 2 0.491;
4 2 3 0.491;
4 2 4 0.491;
4 2 5 0.491;
4 2 6 0.491;
4 2 7 0.491;
4 2 8 0.491;
4 2 9 0.491;
4 2 10 0.491;
]

global c_e = [
1 1 1 0.040096879968203505;
1 1 2 0.03353557233704293;
1 1 3 0.03353557233704293;
1 1 4 0.040096879968203505;
1 1 5 0.03718074324324325;
1 1 6 0.03499364069952305;
1 1 7 0.03061943561208267;
1 1 8 0.03790977742448331;
1 1 9 0.04155494833068362;
1 1 10 0.038638811605723376;
1 2 1 0.04586029411764706;
1 2 2 0.035669117647058816;
1 2 3 0.037367647058823526;
1 2 4 0.04416176470588235;
1 2 5 0.03481985294117646;
1 2 6 0.035669117647058816;
1 2 7 0.04586029411764706;
1 2 8 0.039066176470588236;
1 2 9 0.050106617647058815;
1 2 10 0.039915441176470584;
1 3 1 0.06931836248012718;
1 3 2 0.04967815977742448;
1 3 3 0.06585244435612082;
1 3 4 0.054299383942766295;
1 3 5 0.050833465818759936;
1 3 6 0.055454689984101746;
1 3 7 0.06931836248012718;
1 3 8 0.06816305643879172;
1 3 9 0.06700775039745628;
1 3 10 0.054299383942766295;
1 4 1 0.04324364069952305;
1 4 2 0.044273251192368836;
1 4 3 0.05971740858505564;
1 4 4 0.06177662957074722;
1 4 5 0.04633247217806041;
1 4 6 0.05868779809220986;
1 4 7 0.04530286168521463;
1 4 8 0.05045091414944356;
1 4 9 0.047362082670906205;
1 4 10 0.049421303656597776;
2 1 1 0.03932808028616852;
2 1 2 0.05121796502384738;
2 1 3 0.04847414546899841;
2 1 4 0.037498867249602545;
2 1 5 0.05304717806041335;
2 1 6 0.03841347376788553;
2 1 7 0.052132571542130364;
2 1 8 0.052132571542130364;
2 1 9 0.036584260731319554;
2 1 10 0.03932808028616852;
2 2 1 0.05753382352941177;
2 2 2 0.06073014705882352;
2 2 3 0.06392647058823529;
2 2 4 0.05007573529411764;
2 2 5 0.05007573529411764;
2 2 6 0.0447485294117647;
2 2 7 0.06179558823529411;
2 2 8 0.05859926470588235;
2 2 9 0.05966470588235294;
2 2 10 0.056468382352941174;
2 3 1 0.057975357710651834;
2 3 2 0.06232350953895071;
2 3 3 0.06812104531001589;
2 3 4 0.08696303656597774;
2 3 5 0.08696303656597774;
2 3 6 0.06232350953895071;
2 3 7 0.07536796502384738;
2 3 8 0.08696303656597774;
2 3 9 0.08696303656597774;
2 3 10 0.06232350953895071;
2 4 1 0.06200127186009539;
2 4 2 0.05554280604133545;
2 4 3 0.05295941971383148;
2 4 4 0.05166772655007949;
2 4 5 0.06200127186009539;
2 4 6 0.07750158982511923;
2 4 7 0.06070957869634341;
2 4 8 0.07104312400635932;
2 4 9 0.07362651033386328;
2 4 10 0.06975143084260732;
3 1 1 0.03989805246422893;
3 1 2 0.03711446740858505;
3 1 3 0.05196025437201908;
3 1 4 0.05103239268680445;
3 1 5 0.03804232909379968;
3 1 6 0.053815977742448326;
3 1 7 0.03989805246422893;
3 1 8 0.03989805246422893;
3 1 9 0.03804232909379968;
3 1 10 0.03711446740858505;
3 2 1 0.0594485294117647;
3 2 2 0.05296323529411764;
3 2 3 0.05728676470588235;
3 2 4 0.06269117647058822;
3 2 5 0.04323529411764705;
3 2 6 0.05188235294117647;
3 2 7 0.05836764705882353;
3 2 8 0.06052941176470588;
3 2 9 0.044316176470588234;
3 2 10 0.04539705882352941;
3 3 1 0.06322674880763116;
3 3 2 0.061756359300476946;
3 3 3 0.08234181240063594;
3 3 4 0.0779306438791733;
3 3 5 0.060285969793322736;
3 3 6 0.08822337042925278;
3 3 7 0.06616752782193959;
3 3 8 0.07351947535771065;
3 3 9 0.08381220190779014;
3 3 10 0.07646025437201907;
3 4 1 0.053726947535771064;
3 4 2 0.053726947535771064;
3 4 3 0.06289984101748808;
3 4 4 0.06289984101748808;
3 4 5 0.06027901430842608;
3 4 6 0.06421025437201908;
3 4 7 0.06814149443561208;
3 4 8 0.052416534181240065;
3 4 9 0.06158942766295707;
3 4 10 0.06158942766295707;
4 1 1 0.05131075119236884;
4 1 2 0.05759370031796503;
4 1 3 0.04398064387917329;
4 1 4 0.048169276629570754;
4 1 5 0.06073517488076312;
4 1 6 0.059688016693163745;
4 1 7 0.06073517488076312;
4 1 8 0.04712211844197139;
4 1 9 0.04712211844197139;
4 1 10 0.05340506756756756;
4 2 1 0.06953161764705881;
4 2 2 0.06831176470588235;
4 2 3 0.07075147058823529;
4 2 4 0.05245367647058823;
4 2 5 0.04879411764705882;
4 2 6 0.07319117647058823;
4 2 7 0.05611323529411765;
4 2 8 0.053673529411764696;
4 2 9 0.0622125;
4 2 10 0.05245367647058823;
4 3 1 0.08795029809220986;
4 3 2 0.06803702305246423;
4 3 3 0.09126917726550081;
4 3 4 0.08131253974562798;
4 3 5 0.09292861685214628;
4 3 6 0.08629085850556438;
4 3 7 0.09790693561208268;
4 3 8 0.07799366057233703;
4 3 9 0.07467478139904611;
4 3 10 0.08131253974562798;
4 4 1 0.07394475357710652;
4 4 2 0.05915580286168522;
4 4 3 0.08429701907790142;
4 4 4 0.07098696343402226;
4 4 5 0.06507138314785374;
4 4 6 0.07542364864864864;
4 4 7 0.06063469793322735;
4 4 8 0.06802917329093801;
4 4 9 0.07690254372019077;
4 4 10 0.07098696343402226;
5 1 1 0.048169276629570754;
5 1 2 0.05445222575516693;
5 1 3 0.04712211844197139;
5 1 4 0.04712211844197139;
5 1 5 0.059688016693163745;
5 1 6 0.05340506756756756;
5 1 7 0.05445222575516693;
5 1 8 0.05654654213036567;
5 1 9 0.06178233306836248;
5 1 10 0.06178233306836248;
5 2 1 0.060992647058823526;
5 2 2 0.06343235294117647;
5 2 3 0.06465220588235294;
5 2 4 0.06465220588235294;
5 2 5 0.05001397058823529;
5 2 6 0.05611323529411765;
5 2 7 0.053673529411764696;
5 2 8 0.0622125;
5 2 9 0.06709191176470589;
5 2 10 0.06343235294117647;
5 3 1 0.07965310015898251;
5 3 2 0.08297197933227345;
5 3 3 0.08297197933227345;
5 3 4 0.07633422098569158;
5 3 5 0.08629085850556438;
5 3 6 0.06637758346581876;
5 3 7 0.09956637519872814;
5 3 8 0.07135590222575516;
5 3 9 0.07135590222575516;
5 3 10 0.06637758346581876;
5 4 1 0.05915580286168522;
5 4 2 0.06359248807631161;
5 4 3 0.07246585850556439;
5 4 4 0.06211359300476948;
5 4 5 0.06802917329093801;
5 4 6 0.07838143879173293;
5 4 7 0.06211359300476948;
5 4 8 0.08133922893481718;
5 4 9 0.06655027821939588;
5 4 10 0.08873370429252782;
6 1 1 0.054717329093799685;
6 1 2 0.06611677265500794;
6 1 3 0.051297496025437206;
6 1 4 0.0683966613672496;
6 1 5 0.06269693958664548;
6 1 6 0.05357738473767885;
6 1 7 0.05585727344992051;
6 1 8 0.06497682829888712;
6 1 9 0.05585727344992051;
6 1 10 0.046737718600953895;
6 2 1 0.053117647058823526;
6 2 2 0.06905294117647058;
6 2 3 0.0557735294117647;
6 2 4 0.06506911764705882;
6 2 5 0.07569264705882352;
6 2 6 0.054445588235294114;
6 2 7 0.07569264705882352;
6 2 8 0.06374117647058823;
6 2 9 0.06905294117647058;
6 2 10 0.054445588235294114;
6 3 1 0.07587209856915739;
6 3 2 0.10658223370429251;
6 3 3 0.08490449125596183;
6 3 4 0.08129153418124008;
6 3 5 0.10838871224165342;
6 3 6 0.0921304054054054;
6 3 7 0.08851744833068363;
6 3 8 0.0957433624801272;
6 3 9 0.09935631955484897;
6 3 10 0.0740656200317965;
6 4 1 0.09659618441971383;
6 4 2 0.0788868839427663;
6 4 3 0.07566701112877583;
6 4 4 0.09659618441971383;
6 4 5 0.09659618441971383;
6 4 6 0.08532662957074723;
6 4 7 0.06922726550079492;
6 4 8 0.08049682034976152;
6 4 9 0.08371669316375199;
6 4 10 0.08693656597774246;
7 1 1 0.06430081478537361;
7 1 2 0.06167629173290937;
7 1 3 0.07348664546899841;
7 1 4 0.05249046104928458;
7 1 5 0.05249046104928458;
7 1 6 0.0721743839427663;
7 1 7 0.07611116852146263;
7 1 8 0.06561307631160572;
7 1 9 0.06561307631160572;
7 1 10 0.07479890699523052;
7 2 1 0.07643382352941176;
7 2 2 0.06114705882352941;
7 2 3 0.07490514705882352;
7 2 4 0.07643382352941176;
7 2 5 0.07184779411764705;
7 2 6 0.07031911764705882;
7 2 7 0.07337647058823528;
7 2 8 0.08101985294117647;
7 2 9 0.09172058823529411;
7 2 10 0.08866323529411763;
7 3 1 0.1060570945945946;
7 3 2 0.08942068759936407;
7 3 3 0.08942068759936407;
7 3 4 0.11437529809220986;
7 3 5 0.1060570945945946;
7 3 6 0.11437529809220986;
7 3 7 0.12269350158982512;
7 3 8 0.12477305246422893;
7 3 9 0.0915002384737679;
7 3 10 0.08318203497615263;
7 4 1 0.09822484101748809;
7 4 2 0.09266494435612083;
7 4 3 0.09451824324324325;
7 4 4 0.10193143879173291;
7 4 5 0.07598525437201907;
7 4 6 0.08154515103338633;
7 4 7 0.10193143879173291;
7 4 8 0.10749133545310015;
7 4 9 0.08710504769475357;
7 4 10 0.10378473767885533;
8 1 1 0.07237321144674086;
8 1 2 0.05706349364069952;
8 1 3 0.07654858903020668;
8 1 4 0.055671701112877586;
8 1 5 0.07098141891891892;
8 1 6 0.06541424880763115;
8 1 7 0.07933217408585055;
8 1 8 0.0737650039745628;
8 1 9 0.08211575914149442;
8 1 10 0.07237321144674086;
8 2 1 0.07620220588235292;
8 2 2 0.07620220588235292;
8 2 3 0.06485294117647059;
8 2 4 0.07133823529411765;
8 2 5 0.07133823529411765;
8 2 6 0.09727941176470588;
8 2 7 0.09079411764705882;
8 2 8 0.09241544117647058;
8 2 9 0.07458088235294118;
8 2 10 0.0729595588235294;
8 3 1 0.1213071343402226;
8 3 2 0.13233505564387918;
8 3 3 0.1213071343402226;
8 3 4 0.11248479729729731;
8 3 5 0.09704570747217807;
8 3 6 0.10586804451510334;
8 3 7 0.1213071343402226;
8 3 8 0.09704570747217807;
8 3 9 0.1213071343402226;
8 3 10 0.0904289546899841;
8 4 1 0.11793720190779014;
8 4 2 0.0845216613672496;
8 4 3 0.11007472178060415;
8 4 4 0.0845216613672496;
8 4 5 0.0845216613672496;
8 4 6 0.09041852146263912;
8 4 7 0.09434976152623212;
8 4 8 0.08845290143084261;
8 4 9 0.10614348171701114;
8 4 10 0.0845216613672496;
9 1 1 0.061822098569157394;
9 1 2 0.05760695548489666;
9 1 3 0.07727762321144675;
9 1 4 0.05901200317965023;
9 1 5 0.06884733704292527;
9 1 6 0.07446752782193959;
9 1 7 0.07587257551669317;
9 1 8 0.08149276629570747;
9 1 9 0.07306248012718601;
9 1 10 0.05901200317965023;
9 2 1 0.09165882352941176;
9 2 2 0.08511176470588236;
9 2 3 0.06547058823529413;
9 2 4 0.09002205882352941;
9 2 5 0.0932955882352941;
9 2 6 0.07365441176470588;
9 2 7 0.09002205882352941;
9 2 8 0.07201764705882352;
9 2 9 0.09002205882352941;
9 2 10 0.07201764705882352;
9 3 1 0.10242313195548491;
9 3 2 0.12246244038155804;
9 3 3 0.09129018282988871;
9 3 4 0.12246244038155804;
9 3 5 0.1202358505564388;
9 3 6 0.10687631160572336;
9 3 7 0.09129018282988871;
9 3 8 0.12468903020667728;
9 3 9 0.13359538950715422;
9 3 10 0.11355608108108109;
9 4 1 0.08929531001589826;
9 4 2 0.08929531001589826;
9 4 3 0.09127965023847379;
9 4 4 0.09723267090620032;
9 4 5 0.10913871224165343;
9 4 6 0.09326399046104929;
9 4 7 0.08929531001589826;
9 4 8 0.08731096979332274;
9 4 9 0.09127965023847379;
9 4 10 0.0833422893481717;
10 1 1 0.0629885532591415;
10 1 2 0.07157790143084261;
10 1 3 0.05726232114467409;
10 1 4 0.06728322734499205;
10 1 5 0.05726232114467409;
10 1 6 0.06585166931637519;
10 1 7 0.08016724960254372;
10 1 8 0.06585166931637519;
10 1 9 0.07157790143084261;
10 1 10 0.06728322734499205;
10 2 1 0.09839117647058823;
10 2 2 0.09839117647058823;
10 2 3 0.0683735294117647;
10 2 4 0.0900529411764706;
10 2 5 0.07504411764705882;
10 2 6 0.08504999999999999;
10 2 7 0.09338823529411765;
10 2 8 0.07504411764705882;
10 2 9 0.09172058823529412;
10 2 10 0.06670588235294117;
10 3 1 0.12931025437201907;
10 3 2 0.11569864864864865;
10 3 3 0.12477305246422894;
10 3 4 0.13157885532591412;
10 3 5 0.11796724960254373;
10 3 6 0.10662424483306836;
10 3 7 0.11796724960254373;
10 3 8 0.11796724960254373;
10 3 9 0.1361160572337043;
10 3 10 0.11116144674085851;
10 4 1 0.11321971383147855;
10 4 2 0.10108903020667727;
10 4 3 0.08693656597774245;
10 4 4 0.1071543720190779;
10 4 5 0.1031108108108108;
10 4 6 0.09300190779014308;
10 4 7 0.08087122416534182;
10 4 8 0.09098012718600955;
10 4 9 0.08693656597774245;
10 4 10 0.08693656597774245;
11 1 1 0.0743614864864865;
11 1 2 0.07873569157392687;
11 1 3 0.0641550079491256;
11 1 4 0.05978080286168521;
11 1 5 0.06852921303656598;
11 1 6 0.05978080286168521;
11 1 7 0.07581955484896662;
11 1 8 0.05832273449920509;
11 1 9 0.07144534976152624;
11 1 10 0.07144534976152624;
11 2 1 0.10191176470588234;
11 2 2 0.09851470588235293;
11 2 3 0.07303676470588234;
11 2 4 0.09002205882352941;
11 2 5 0.09172058823529412;
11 2 6 0.07473529411764705;
11 2 7 0.09511764705882353;
11 2 8 0.07473529411764705;
11 2 9 0.07983088235294117;
11 2 10 0.10021323529411763;
11 3 1 0.10166693163751987;
11 3 2 0.10166693163751987;
11 3 3 0.13170488871224165;
11 3 4 0.11090937996820349;
11 3 5 0.12708366454689984;
11 3 6 0.12246244038155804;
11 3 7 0.11553060413354531;
11 3 8 0.10859876788553259;
11 3 9 0.09473509538950714;
11 3 10 0.09935631955484896;
11 4 1 0.10913871224165343;
11 4 2 0.12355325914149444;
11 4 3 0.0864872813990461;
11 4 4 0.08442806041335452;
11 4 5 0.10296104928457869;
11 4 6 0.09472416534181241;
11 4 7 0.111197933227345;
11 4 8 0.10502027027027028;
11 4 9 0.11943481717011128;
11 4 10 0.10090182829888712;
12 1 1 0.07926589825119237;
12 1 2 0.06707114467408586;
12 1 3 0.08993630763116056;
12 1 4 0.08993630763116056;
12 1 5 0.06402245627980922;
12 1 6 0.07926589825119237;
12 1 7 0.08688761923688394;
12 1 8 0.06097376788553259;
12 1 9 0.06402245627980922;
12 1 10 0.07926589825119237;
12 2 1 0.07635661764705881;
12 2 2 0.0834595588235294;
12 2 3 0.07280514705882352;
12 2 4 0.07102941176470588;
12 2 5 0.09944117647058824;
12 2 6 0.09411397058823529;
12 2 7 0.07458088235294116;
12 2 8 0.08168382352941177;
12 2 9 0.0834595588235294;
12 2 10 0.09588970588235293;
12 3 1 0.1376914745627981;
12 3 2 0.14493839427662958;
12 3 3 0.11353507551669316;
12 3 4 0.11595071542130365;
12 3 5 0.1352758346581876;
12 3 6 0.12802891494435611;
12 3 7 0.1376914745627981;
12 3 8 0.11111943561208268;
12 3 9 0.12078199523052464;
12 3 10 0.13286019475357713;
12 4 1 0.11194674085850558;
12 4 2 0.10979391891891892;
12 4 3 0.08826569952305247;
12 4 4 0.09041852146263911;
12 4 5 0.08611287758346582;
12 4 6 0.10764109697933227;
12 4 7 0.09902980922098571;
12 4 8 0.10764109697933227;
12 4 9 0.10548827503974563;
12 4 10 0.12055802861685216;
13 1 1 0.08202297297297298;
13 1 2 0.06940405405405406;
13 1 3 0.06624932432432432;
13 1 4 0.08833243243243244;
13 1 5 0.0899097972972973;
13 1 6 0.08833243243243244;
13 1 7 0.08202297297297298;
13 1 8 0.06940405405405406;
13 1 9 0.08833243243243244;
13 1 10 0.08044560810810811;
13 2 1 0.077175;
13 2 2 0.11024999999999997;
13 2 3 0.11024999999999997;
13 2 4 0.077175;
13 2 5 0.09003749999999999;
13 2 6 0.09738749999999999;
13 2 7 0.09922500000000001;
13 2 8 0.0790125;
13 2 9 0.07533749999999999;
13 2 10 0.0790125;
13 3 1 0.14997972972972973;
13 3 2 0.12998243243243243;
13 3 3 0.10998513513513514;
13 3 4 0.12498310810810812;
13 3 5 0.1049858108108108;
13 3 6 0.14248074324324325;
13 3 7 0.11748412162162163;
13 3 8 0.12998243243243243;
13 3 9 0.11498445945945947;
13 3 10 0.12248344594594596;
13 4 1 0.08910810810810811;
13 4 2 0.11138513513513514;
13 4 3 0.12475135135135136;
13 4 4 0.09356351351351351;
13 4 5 0.08910810810810811;
13 4 6 0.12252364864864866;
13 4 7 0.10692972972972972;
13 4 8 0.08910810810810811;
13 4 9 0.12475135135135136;
13 4 10 0.12920675675675675;
14 1 1 0.08546931637519874;
14 1 2 0.09861844197138314;
14 1 3 0.07067655007949125;
14 1 4 0.09533116057233705;
14 1 5 0.09204387917329096;
14 1 6 0.0690329093799682;
14 1 7 0.0904002384737679;
14 1 8 0.09368751987281398;
14 1 9 0.07560747217806041;
14 1 10 0.06738926868044515;
14 2 1 0.11488235294117645;
14 2 2 0.11296764705882352;
14 2 3 0.08807647058823528;
14 2 4 0.11296764705882352;
14 2 5 0.08233235294117647;
14 2 6 0.08041764705882352;
14 2 7 0.07658823529411764;
14 2 8 0.10147941176470587;
14 2 9 0.10339411764705883;
14 2 10 0.11488235294117645;
14 3 1 0.11460635930047695;
14 3 2 0.10418759936406996;
14 3 3 0.1380485691573927;
14 3 4 0.14065325914149446;
14 3 5 0.13544387917329095;
14 3 6 0.14846732909379967;
14 3 7 0.13544387917329095;
14 3 8 0.14586263910969796;
14 3 9 0.1067922893481717;
14 3 10 0.1432579491255962;
14 4 1 0.12070779014308428;
14 4 2 0.1299930047694754;
14 4 3 0.10445866454689985;
14 4 4 0.10213736089030208;
14 4 5 0.1369569157392687;
14 4 6 0.1323143084260731;
14 4 7 0.11142257551669316;
14 4 8 0.10910127186009538;
14 4 9 0.10213736089030208;
14 4 10 0.13927821939586643;
15 1 1 0.07014634340222575;
15 1 2 0.09686875993640699;
15 1 3 0.07014634340222575;
15 1 4 0.06847619236883942;
15 1 5 0.08851800476947536;
15 1 6 0.07682694753577106;
15 1 7 0.08851800476947536;
