###################################################
# Classe 2 : K = 2, M = 2, T = 8, N = 10
# Exemplo: 9.   c2ex09.dat          Semente: 2919
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 8
global N = 10

global L = [540, 460]

global l = [53, 54, 66, 69, 70, 72, 111, 123, 133, 136]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]
2 1 4 0.061;
2 1 5 0.061;
2 1 6 0.061;
2 1 7 0.061;
2 1 8 0.061;
2 2 1 0.126;
2 2 2 0.126;
2 2 3 0.126;
2 2 4 0.126;
2 2 5 0.126;
2 2 6 0.126;
2 2 7 0.126;
2 2 8 0.126;
]

global c_w = [
1 1 1 0.42;
1 1 2 0.42;
1 1 3 0.42;
1 1 4 0.42;
1 1 5 0.42;
1 1 6 0.42;
1 1 7 0.42;
1 1 8 0.42;
1 2 1 0.492;
1 2 2 0.492;
1 2 3 0.492;
1 2 4 0.492;
1 2 5 0.492;
1 2 6 0.492;
1 2 7 0.492;
1 2 8 0.492;
2 1 1 0.321;
2 1 2 0.321;
2 1 3 0.321;
2 1 4 0.321;
2 1 5 0.321;
2 1 6 0.321;
2 1 7 0.321;
2 1 8 0.321;
2 2 1 0.253;
2 2 2 0.253;
2 2 3 0.253;
2 2 4 0.253;
2 2 5 0.253;
2 2 6 0.253;
2 2 7 0.253;
2 2 8 0.253;
]

global c_e = [
1 1 1 0.04226518282988871;
1 1 2 0.03842289348171701;
1 1 3 0.04226518282988871;
1 1 4 0.04418632750397457;
1 1 5 0.04226518282988871;
1 1 6 0.04514689984101749;
1 1 7 0.04802861685214626;
1 1 8 0.041304610492845784;
1 2 1 0.035669674085850554;
1 2 2 0.030833108108108107;
1 2 3 0.029019395866454686;
1 2 4 0.025996542130365657;
1 2 5 0.027810254372019082;
1 2 6 0.03627424483306836;
1 2 7 0.028414825119236882;
1 2 8 0.03506510333863275;
2 1 1 0.051870906200317965;
2 1 2 0.058721780604133536;
2 1 3 0.04110524642289348;
2 1 4 0.05774308426073132;
2 1 5 0.054806995230524645;
2 1 6 0.03914785373608903;
2 1 7 0.051870906200317965;
2 1 8 0.04991351351351351;
2 2 1 0.03326279809220986;
2 2 2 0.027718998410174882;
2 2 3 0.03449475357710652;
2 2 4 0.03326279809220986;
2 2 5 0.03449475357710652;
2 2 6 0.03695866454689984;
2 2 7 0.024639109697933228;
2 2 8 0.035726709062003176;
3 1 1 0.05861303656597773;
3 1 2 0.053828298887122414;
3 1 3 0.06339777424483307;
3 1 4 0.053828298887122414;
3 1 5 0.06579014308426073;
3 1 6 0.05980922098569157;
3 1 7 0.05023974562798092;
3 1 8 0.06698632750397455;
3 2 1 0.03086732909379968;
3 2 2 0.042160254372019076;
3 2 3 0.03689022257551669;
3 2 4 0.030114467408585057;
3 2 5 0.03387877583465818;
3 2 6 0.03689022257551669;
3 2 7 0.0429131160572337;
3 2 8 0.03689022257551669;
4 1 1 0.06127726550079491;
4 1 2 0.06377837837837837;
4 1 3 0.07378282988871224;
4 1 4 0.058776152623211446;
4 1 5 0.05502448330683624;
4 1 6 0.06753004769475358;
4 1 7 0.07378282988871224;
4 1 8 0.06252782193958664;
4 2 1 0.03856705087440382;
4 2 2 0.03777996820349761;
4 2 3 0.03777996820349761;
4 2 4 0.03935413354531001;
4 2 5 0.04092829888712242;
4 2 6 0.03699288553259141;
4 2 7 0.04092829888712242;
4 2 8 0.04407662957074722;
5 1 1 0.06850874403815581;
5 1 2 0.07612082670906199;
5 1 3 0.06850874403815581;
5 1 4 0.062165341812400625;
5 1 5 0.050747217806041335;
5 1 6 0.0570906200317965;
5 1 7 0.0723147853736089;
5 1 8 0.0532845786963434;
5 2 1 0.03992448330683625;
5 2 2 0.04551391096979332;
5 2 3 0.031939586645469;
5 2 4 0.03353656597774245;
5 2 5 0.03433505564387917;
5 2 6 0.03433505564387917;
5 2 7 0.03992448330683625;
5 2 8 0.03673052464228935;
6 1 1 0.06263656597774245;
6 1 2 0.06394149443561208;
6 1 3 0.07568585055643878;
6 1 4 0.07568585055643878;
6 1 5 0.06394149443561208;
6 1 6 0.060026709062003185;
6 1 7 0.07699077901430841;
6 1 8 0.058721780604133536;
6 2 1 0.03777996820349762;
6 2 2 0.047635612082670906;
6 2 3 0.04681430842607313;
6 2 4 0.04435039745627981;
6 2 5 0.042707790143084255;
6 2 6 0.03942257551669316;
6 2 7 0.03449475357710652;
6 2 8 0.042707790143084255;
7 1 1 0.08851764705882353;
7 1 2 0.0985764705882353;
7 1 3 0.1026;
7 1 4 0.10058823529411764;
7 1 5 0.10461176470588235;
7 1 6 0.10662352941176471;
7 1 7 0.12070588235294116;
7 1 8 0.12070588235294116;
7 2 1 0.07217205882352941;
7 2 2 0.07217205882352941;
7 2 3 0.07343823529411764;
7 2 4 0.07343823529411764;
7 2 5 0.06584117647058824;
7 2 6 0.07090588235294118;
7 2 7 0.05191323529411764;
7 2 8 0.06710735294117648;
8 1 1 0.12706740858505564;
8 1 2 0.13152591414944353;
8 1 3 0.0913993640699523;
8 1 4 0.08917011128775834;
8 1 5 0.0913993640699523;
8 1 6 0.12929666136724957;
8 1 7 0.1181503974562798;
8 1 8 0.10700413354531;
8 2 1 0.06173465818759936;
8 2 2 0.07295914149443561;
8 2 3 0.07295914149443561;
8 2 4 0.07716832273449921;
8 2 5 0.07155608108108108;
8 2 6 0.06454077901430844;
8 2 7 0.06594383942766295;
8 2 8 0.0589285373608903;
9 1 1 0.11570365659777423;
9 1 2 0.09641971383147854;
9 1 3 0.1181141494435612;
9 1 4 0.12052464228934816;
9 1 5 0.13980858505564386;
9 1 6 0.12293513513513513;
9 1 7 0.10365119236883942;
9 1 8 0.09883020667726548;
9 2 1 0.0864764308426073;
9 2 2 0.06523660572337042;
9 2 3 0.062202344992050865;
9 2 4 0.06523660572337042;
9 2 5 0.08344217011128777;
9 2 6 0.0864764308426073;
9 2 7 0.06827086645468998;
9 2 8 0.06978799682034977;
10 1 1 0.0985945945945946;
10 1 2 0.10598918918918918;
10 1 3 0.1183135135135135;
10 1 4 0.12077837837837838;
10 1 5 0.11338378378378378;
10 1 6 0.13063783783783783;
10 1 7 0.14296216216216215;
10 1 8 0.12817297297297298;
10 2 1 0.07291351351351351;
10 2 2 0.08222162162162162;
10 2 3 0.06981081081081081;
10 2 4 0.08377297297297297;
10 2 5 0.07601621621621621;
10 2 6 0.09308108108108107;
10 2 7 0.08067027027027027;
10 2 8 0.08842702702702702;
]

global d = [
1 1 1 0;
1 1 2 293;
1 1 3 299;
1 1 4 0;
1 1 5 52;
1 1 6 111;
1 1 7 223;
1 1 8 276;
1 2 1 150;
1 2 2 90;
1 2 3 101;
1 2 4 274;
1 2 5 65;
1 2 6 0;
1 2 7 0;
1 2 8 69;
2 1 1 218;
2 1 2 179;
2 1 3 0;
2 1 4 274;
2 1 5 178;
2 1 6 232;
2 1 7 0;
2 1 8 266;
2 2 1 53;
2 2 2 80;
2 2 3 176;
2 2 4 222;
2 2 5 90;
2 2 6 133;
2 2 7 169;
2 2 8 219;
3 1 1 131;
3 1 2 232;
3 1 3 0;
3 1 4 0;
3 1 5 0;
3 1 6 0;
3 1 7 192;
3 1 8 63;
3 2 1 0;
3 2 2 51;
3 2 3 67;
3 2 4 135;
3 2 5 143;
3 2 6 0;
3 2 7 171;
3 2 8 0;
4 1 1 0;
4 1 2 194;
4 1 3 228;
4 1 4 145;
4 1 5 0;
4 1 6 191;
4 1 7 295;
4 1 8 238;
4 2 1 266;
4 2 2 0;
4 2 3 158;
4 2 4 144;
4 2 5 60;
4 2 6 185;
4 2 7 196;
4 2 8 218;
5 1 1 228;
5 1 2 60;
5 1 3 94;
5 1 4 0;
5 1 5 226;
5 1 6 293;
5 1 7 0;
5 1 8 81;
5 2 1 214;
5 2 2 111;
5 2 3 233;
5 2 4 289;
5 2 5 0;
5 2 6 84;
5 2 7 0;
5 2 8 106;
6 1 1 242;
6 1 2 271;
6 1 3 151;
6 1 4 271;
6 1 5 171;
6 1 6 212;
6 1 7 265;
6 1 8 0;
6 2 1 297;
6 2 2 0;
6 2 3 102;
6 2 4 0;
6 2 5 186;
6 2 6 116;
6 2 7 0;
6 2 8 148;
7 1 1 250;
7 1 2 53;
7 1 3 60;
7 1 4 0;
7 1 5 171;
7 1 6 70;
7 1 7 135;
7 1 8 114;
7 2 1 160;
7 2 2 212;
7 2 3 142;
7 2 4 0;
7 2 5 77;
7 2 6 118;
7 2 7 0;
7 2 8 187;
8 1 1 194;
8 1 2 0;
8 1 3 74;
8 1 4 215;
8 1 5 167;
8 1 6 244;
8 1 7 245;
8 1 8 0;
8 2 1 0;
8 2 2 114;
8 2 3 180;
8 2 4 257;
8 2 5 276;
8 2 6 175;
8 2 7 80;
8 2 8 163;
9 1 1 273;
9 1 2 179;
9 1 3 0;
9 1 4 274;
9 1 5 56;
9 1 6 194;
9 1 7 157;
9 1 8 53;
9 2 1 75;
9 2 2 138;
9 2 3 176;
9 2 4 135;
9 2 5 247;
9 2 6 123;
9 2 7 221;
9 2 8 51;
10 1 1 194;
10 1 2 163;
10 1 3 0;
10 1 4 248;
10 1 5 236;
10 1 6 58;
10 1 7 151;
10 1 8 78;
10 2 1 132;
10 2 2 124;
10 2 3 0;
10 2 4 146;
10 2 5 207;
10 2 6 267;
10 2 7 104;
10 2 8 107;
]

global Cap_c = [
1 1 1 2483.0;
1 1 2 2483.0;
1 1 3 2483.0;
1 1 4 2483.0;
1 1 5 2483.0;
1 1 6 2483.0;
1 1 7 2483.0;
1 1 8 2483.0;
1 2 1 2483.0;
1 2 2 2483.0;
1 2 3 2483.0;
1 2 4 2483.0;
1 2 5 2483.0;
1 2 6 2483.0;
1 2 7 2483.0;
1 2 8 2483.0;
2 1 1 2483.0;
2 1 2 2483.0;
2 1 3 2483.0;
2 1 4 2483.0;
2 1 5 2483.0;
2 1 6 2483.0;
2 1 7 2483.0;
2 1 8 2483.0;
2 2 1 2483.0;
2 2 2 2483.0;
2 2 3 2483.0;
2 2 4 2483.0;
2 2 5 2483.0;
2 2 6 2483.0;
2 2 7 2483.0;
2 2 8 2483.0;
]

global Cap_p = [257970.0 257970.0 257970.0 257970.0 257970.0 257970.0 257970.0 257970.0; 219752.0 219752.0 219752.0 219752.0 219752.0 219752.0 219752.0 219752.0]
#-----------------------------------------
