###################################################
# Classe 14 : K = 4, M = 2, T = 10, N = 10
# Exemplo: 3.   c14ex03.dat          Semente: 6548
#-----------------------Dados----------------------
global K = 4
2 2 1 0.732;
2 2 2 0.732;
2 2 3 0.732;
2 2 4 0.732;
2 2 5 0.732;
2 2 6 0.732;
2 2 7 0.732;
2 2 8 0.732;
2 2 9 0.732;
2 2 10 0.732;
3 1 1 0.779;
3 1 2 0.779;
3 1 3 0.779;
3 1 4 0.779;
3 1 5 0.779;
3 1 6 0.779;
3 1 7 0.779;
3 1 8 0.779;
3 1 9 0.779;
3 1 10 0.779;
3 2 1 0.724;
3 2 2 0.724;
3 2 3 0.724;
3 2 4 0.724;
3 2 5 0.724;
3 2 6 0.724;
3 2 7 0.724;
3 2 8 0.724;
3 2 9 0.724;
3 2 10 0.724;
4 1 1 0.662;
4 1 2 0.662;
4 1 3 0.662;
4 1 4 0.662;
4 1 5 0.662;
4 1 6 0.662;
4 1 7 0.662;
4 1 8 0.662;
4 1 9 0.662;
4 1 10 0.662;
4 2 1 0.65;
4 2 2 0.65;
4 2 3 0.65;
4 2 4 0.65;
4 2 5 0.65;
4 2 6 0.65;
4 2 7 0.65;
4 2 8 0.65;
4 2 9 0.65;
4 2 10 0.65;
]

global c_y = [
1 1 1 2.15;
1 1 2 2.15;
1 1 3 2.15;
1 1 4 2.15;
1 1 5 2.15;
1 1 6 2.15;
1 1 7 2.15;
1 1 8 2.15;
1 1 9 2.15;
1 1 10 2.15;
1 2 1 2.37;
1 2 2 2.37;
1 2 3 2.37;
1 2 4 2.37;
1 2 5 2.37;
1 2 6 2.37;
1 2 7 2.37;
1 2 8 2.37;
1 2 9 2.37;
1 2 10 2.37;
2 1 1 1.685;
2 1 2 1.685;
2 1 3 1.685;
2 1 4 1.685;
2 1 5 1.685;
2 1 6 1.685;
2 1 7 1.685;
2 1 8 1.685;
2 1 9 1.685;
2 1 10 1.685;
2 2 1 2.217;
2 2 2 2.217;
2 2 3 2.217;
2 2 4 2.217;
2 2 5 2.217;
2 2 6 2.217;
2 2 7 2.217;
2 2 8 2.217;
2 2 9 2.217;
2 2 10 2.217;
3 1 1 2.106;
3 1 2 2.106;
3 1 3 2.106;
3 1 4 2.106;
3 1 5 2.106;
3 1 6 2.106;
3 1 7 2.106;
3 1 8 2.106;
3 1 9 2.106;
3 1 10 2.106;
3 2 1 2.189;
3 2 2 2.189;
3 2 3 2.189;
3 2 4 2.189;
3 2 5 2.189;
3 2 6 2.189;
3 2 7 2.189;
3 2 8 2.189;
3 2 9 2.189;
3 2 10 2.189;
4 1 1 2.079;
4 1 2 2.079;
4 1 3 2.079;
4 1 4 2.079;
4 1 5 2.079;
4 1 6 2.079;
4 1 7 2.079;
4 1 8 2.079;
4 1 9 2.079;
4 1 10 2.079;
4 2 1 2.46;
4 2 2 2.46;
4 2 3 2.46;
4 2 4 2.46;
4 2 5 2.46;
4 2 6 2.46;
4 2 7 2.46;
4 2 8 2.46;
4 2 9 2.46;
4 2 10 2.46;
]

global c_sc = [
1 1 1 0.067;
1 1 2 0.067;
1 1 3 0.067;
1 1 4 0.067;
1 1 5 0.067;
1 1 6 0.067;
1 1 7 0.067;
1 1 8 0.067;
1 1 9 0.067;
1 1 10 0.067;
1 2 1 0.073;
1 2 2 0.073;
1 2 3 0.073;
1 2 4 0.073;
1 2 5 0.073;
1 2 6 0.073;
1 2 7 0.073;
1 2 8 0.073;
1 2 9 0.073;
1 2 10 0.073;
2 1 1 0.071;
2 1 2 0.071;
2 1 3 0.071;
2 1 4 0.071;
2 1 5 0.071;
2 1 6 0.071;
2 1 7 0.071;
2 1 8 0.071;
2 1 9 0.071;
2 1 10 0.071;
2 2 1 0.106;
2 2 2 0.106;
2 2 3 0.106;
2 2 4 0.106;
2 2 5 0.106;
2 2 6 0.106;
2 2 7 0.106;
2 2 8 0.106;
2 2 9 0.106;
2 2 10 0.106;
3 1 1 0.065;
3 1 2 0.065;
3 1 3 0.065;
3 1 4 0.065;
3 1 5 0.065;
3 1 6 0.065;
3 1 7 0.065;
3 1 8 0.065;
3 1 9 0.065;
3 1 10 0.065;
3 2 1 0.103;
3 2 2 0.103;
3 2 3 0.103;
3 2 4 0.103;
3 2 5 0.103;
3 2 6 0.103;
3 2 7 0.103;
3 2 8 0.103;
3 2 9 0.103;
3 2 10 0.103;
4 1 1 0.1;
4 1 2 0.1;
4 1 3 0.1;
4 1 4 0.1;
4 1 5 0.1;
4 1 6 0.1;
4 1 7 0.1;
4 1 8 0.1;
4 1 9 0.1;
4 1 10 0.1;
4 2 1 0.098;
4 2 2 0.098;
4 2 3 0.098;
4 2 4 0.098;
4 2 5 0.098;
4 2 6 0.098;
4 2 7 0.098;
4 2 8 0.098;
4 2 9 0.098;
4 2 10 0.098;
]

global c_w = [
1 1 1 0.547;
1 1 2 0.547;
1 1 3 0.547;
1 1 4 0.547;
1 1 5 0.547;
1 1 6 0.547;
1 1 7 0.547;
1 1 8 0.547;
1 1 9 0.547;
1 1 10 0.547;
1 2 1 0.254;
1 2 2 0.254;
1 2 3 0.254;
1 2 4 0.254;
1 2 5 0.254;
1 2 6 0.254;
1 2 7 0.254;
1 2 8 0.254;
1 2 9 0.254;
1 2 10 0.254;
2 1 1 0.185;
2 1 2 0.185;
2 1 3 0.185;
2 1 4 0.185;
2 1 5 0.185;
2 1 6 0.185;
2 1 7 0.185;
2 1 8 0.185;
2 1 9 0.185;
2 1 10 0.185;
2 2 1 0.665;
2 2 2 0.665;
2 2 3 0.665;
2 2 4 0.665;
2 2 5 0.665;
2 2 6 0.665;
2 2 7 0.665;
2 2 8 0.665;
2 2 9 0.665;
2 2 10 0.665;
3 1 1 0.442;
3 1 2 0.442;
3 1 3 0.442;
3 1 4 0.442;
3 1 5 0.442;
3 1 6 0.442;
3 1 7 0.442;
3 1 8 0.442;
3 1 9 0.442;
3 1 10 0.442;
3 2 1 0.236;
3 2 2 0.236;
3 2 3 0.236;
3 2 4 0.236;
3 2 5 0.236;
3 2 6 0.236;
3 2 7 0.236;
3 2 8 0.236;
3 2 9 0.236;
3 2 10 0.236;
4 1 1 0.416;
4 1 2 0.416;
4 1 3 0.416;
4 1 4 0.416;
4 1 5 0.416;
4 1 6 0.416;
4 1 7 0.416;
4 1 8 0.416;
4 1 9 0.416;
4 1 10 0.416;
4 2 1 0.334;
4 2 2 0.334;
4 2 3 0.334;
4 2 4 0.334;
4 2 5 0.334;
4 2 6 0.334;
4 2 7 0.334;
4 2 8 0.334;
4 2 9 0.334;
4 2 10 0.334;
]

global c_e = [
1 1 1 0.05171798489666136;
1 1 2 0.042644654213036565;
1 1 3 0.04899598569157393;
1 1 4 0.052625317965023836;
1 1 5 0.04445932034976152;
1 1 6 0.03720065580286168;
1 1 7 0.047181319554848965;
1 1 8 0.03992265500794913;
1 1 9 0.04355198728139904;
1 1 10 0.03629332273449921;
1 2 1 0.04332770270270271;
1 2 2 0.040439189189189186;
1 2 3 0.044290540540540546;
1 2 4 0.05488175675675675;
1 2 5 0.051993243243243246;
1 2 6 0.04717905405405406;
1 2 7 0.038513513513513516;
1 2 8 0.046216216216216216;
1 2 9 0.040439189189189186;
1 2 10 0.05391891891891892;
1 3 1 0.033024205087440375;
1 3 2 0.033024205087440375;
1 3 3 0.04608028616852146;
1 3 4 0.03225620031796502;
1 3 5 0.0399362480127186;
1 3 6 0.033024205087440375;
1 3 7 0.043008267090620035;
1 3 8 0.03072019077901431;
1 3 9 0.03225620031796502;
1 3 10 0.042240262321144674;
1 4 1 0.034832074721780605;
1 4 2 0.04417726550079492;
1 4 3 0.04417726550079492;
1 4 4 0.03738076311605724;
1 4 5 0.04502682829888713;
1 4 6 0.04077901430842608;
1 4 7 0.03653120031796502;
1 4 8 0.042478139904610496;
1 4 9 0.046725953895071545;
1 4 10 0.04927464228934817;
2 1 1 0.05065147058823529;
2 1 2 0.055363235294117644;
2 1 3 0.06478676470588235;
2 1 4 0.06714264705882353;
2 1 5 0.06125294117647059;
2 1 6 0.05065147058823529;
2 1 7 0.06243088235294117;
2 1 8 0.04829558823529412;
2 1 9 0.06125294117647059;
2 1 10 0.05300735294117648;
2 2 1 0.07375;
2 2 2 0.058750000000000004;
2 2 3 0.075;
2 2 4 0.07;
2 2 5 0.05500000000000001;
2 2 6 0.06125;
2 2 7 0.05625000000000001;
2 2 8 0.07125000000000001;
2 2 9 0.05500000000000001;
2 2 10 0.053750000000000006;
2 3 1 0.05085;
2 3 2 0.049852941176470586;
2 3 3 0.042873529411764706;
2 3 4 0.04087941176470588;
2 3 5 0.04187647058823529;
2 3 6 0.054838235294117646;
2 3 7 0.056832352941176466;
2 3 8 0.04087941176470588;
2 3 9 0.04387058823529412;
2 3 10 0.03988235294117647;
2 4 1 0.05625000000000001;
2 4 2 0.0661764705882353;
2 4 3 0.0474264705882353;
2 4 4 0.04411764705882353;
2 4 5 0.06286764705882353;
2 4 6 0.04411764705882353;
2 4 7 0.04632352941176471;
2 4 8 0.04852941176470589;
2 4 9 0.06286764705882353;
2 4 10 0.06286764705882353;
3 1 1 0.0694189387917329;
3 1 2 0.07933593004769475;
3 1 3 0.05666852146263911;
3 1 4 0.06516879968203498;
3 1 5 0.07366907790143085;
3 1 6 0.0765025039745628;
3 1 7 0.08075264308426072;
3 1 8 0.07791921701112878;
3 1 9 0.07933593004769475;
3 1 10 0.06516879968203498;
3 2 1 0.06013513513513514;
3 2 2 0.06915540540540542;
3 2 3 0.07967905405405407;
3 2 4 0.07216216216216216;
3 2 5 0.08869932432432433;
3 2 6 0.0841891891891892;
3 2 7 0.0766722972972973;
3 2 8 0.0841891891891892;
3 2 9 0.06614864864864865;
3 2 10 0.07366554054054054;
3 3 1 0.049165779014308415;
3 3 2 0.06475492845786963;
3 3 3 0.05036494435612082;
3 3 4 0.06475492845786963;
3 3 5 0.05036494435612082;
3 3 6 0.07075075516693163;
3 3 7 0.053962440381558036;
3 3 8 0.055161605723370435;
3 3 9 0.05755993640699523;
3 3 10 0.055161605723370435;
3 4 1 0.07030504769475358;
3 4 2 0.05969296502384739;
3 4 3 0.07295806836248013;
3 4 4 0.054386923688394276;
3 4 5 0.05306041335453101;
3 4 6 0.06499900635930048;
3 4 7 0.06897853736089031;
3 4 8 0.07295806836248013;
3 4 9 0.05306041335453101;
3 4 10 0.054386923688394276;
4 1 1 0.07163155802861684;
4 1 2 0.06446840222575516;
4 1 3 0.06876629570747217;
4 1 4 0.0659010333863275;
4 1 5 0.08022734499205088;
4 1 6 0.0773620826709062;
4 1 7 0.07879471383147854;
4 1 8 0.0659010333863275;
4 1 9 0.0816599761526232;
4 1 10 0.07163155802861684;
4 2 1 0.06537162162162163;
4 2 2 0.08817567567567568;
4 2 3 0.07753378378378378;
4 2 4 0.08665540540540541;
4 2 5 0.08665540540540541;
4 2 6 0.07449324324324325;
4 2 7 0.07753378378378378;
4 2 8 0.08969594594594595;
4 2 9 0.07449324324324325;
4 2 10 0.07449324324324325;
4 3 1 0.0654825119236884;
4 3 2 0.072758346581876;
4 3 3 0.05214348171701113;
4 3 4 0.07033306836248011;
4 3 5 0.056994038155802854;
4 3 6 0.048505564387917324;
4 3 7 0.05214348171701113;
4 3 8 0.048505564387917324;
4 3 9 0.06790779014308426;
4 3 10 0.05578139904610493;
4 4 1 0.07780206677265501;
4 4 2 0.06170508744038156;
4 4 3 0.06170508744038156;
4 4 4 0.07377782193958667;
4 4 5 0.053656597774244835;
4 4 6 0.07377782193958667;
4 4 7 0.07511923688394279;
4 4 8 0.07914348171701113;
4 4 9 0.07780206677265501;
4 4 10 0.06304650238473768;
5 1 1 0.0641818759936407;
5 1 2 0.07029443561208268;
5 1 3 0.06571001589825119;
5 1 4 0.06112559618441972;
5 1 5 0.08404769475357711;
5 1 6 0.07793513513513513;
5 1 7 0.07335071542130366;
5 1 8 0.07029443561208268;
5 1 9 0.06112559618441972;
5 1 10 0.08404769475357711;
5 2 1 0.06486486486486488;
5 2 2 0.09081081081081083;
5 2 3 0.0827027027027027;
5 2 4 0.07621621621621621;
5 2 5 0.06486486486486488;
5 2 6 0.08594594594594596;
5 2 7 0.07945945945945947;
5 2 8 0.09243243243243243;
5 2 9 0.09729729729729729;
5 2 10 0.0827027027027027;
5 3 1 0.05303275039745628;
5 3 2 0.06208712241653418;
5 3 3 0.07243497615262322;
5 3 4 0.07243497615262322;
5 3 5 0.06855453100158983;
5 3 6 0.07372845786963433;
5 3 7 0.0633806041335453;
5 3 8 0.0582066772655008;
5 3 9 0.07114149443561209;
5 3 10 0.07114149443561209;
5 4 1 0.07583465818759938;
5 4 2 0.08585055643879173;
5 4 3 0.06724960254372019;
5 4 4 0.06009538950715422;
5 4 5 0.06009538950715422;
5 4 6 0.05723370429252783;
5 4 7 0.05866454689984102;
5 4 8 0.08012718600953897;
5 4 9 0.05723370429252783;
5 4 10 0.061526232114467415;
6 1 1 0.09353489666136726;
6 1 2 0.10792488076311604;
6 1 3 0.08274240858505565;
6 1 4 0.09893114069952305;
6 1 5 0.08274240858505565;
6 1 6 0.07734616454689983;
6 1 7 0.10612613275039745;
6 1 8 0.08813865262321144;
6 1 9 0.09893114069952305;
6 1 10 0.09353489666136726;
6 2 1 0.11452702702702702;
6 2 2 0.11452702702702702;
6 2 3 0.08971283783783784;
6 2 4 0.08398648648648649;
6 2 5 0.09925675675675677;
6 2 6 0.09162162162162162;
6 2 7 0.0954391891891892;
6 2 8 0.08589527027027027;
6 2 9 0.11261824324324325;
6 2 10 0.08016891891891892;
6 3 1 0.08221693163751988;
6 3 2 0.08982961049284578;
6 3 3 0.09135214626391096;
6 3 4 0.06699157392686804;
6 3 5 0.06090143084260732;
6 3 6 0.07612678855325913;
6 3 7 0.06394650238473767;
6 3 8 0.06851410969793323;
6 3 9 0.08069439586645469;
6 3 10 0.06851410969793323;
6 4 1 0.08589527027027027;
6 4 2 0.06736883942766296;
6 4 3 0.09936903815580288;
6 4 4 0.08926371224165343;
6 4 5 0.07242150238473768;
6 4 6 0.090947933227345;
6 4 7 0.07410572337042926;
6 4 8 0.07073728139904611;
6 4 9 0.08252682829888712;
6 4 10 0.10105325914149443;
7 1 1 0.10983505564387917;
7 1 2 0.08237629173290938;
7 1 3 0.09885155007949126;
7 1 4 0.1025127186009539;
7 1 5 0.09519038155802861;
7 1 6 0.08969862877583466;
7 1 7 0.10617388712241652;
7 1 8 0.09519038155802861;
7 1 9 0.07688453895071541;
7 1 10 0.10800447138314784;
7 2 1 0.07770270270270271;
7 2 2 0.1126689189189189;
7 2 3 0.1126689189189189;
7 2 4 0.08741554054054054;
7 2 5 0.08935810810810813;
7 2 6 0.1087837837837838;
7 2 7 0.11655405405405406;
7 2 8 0.08741554054054054;
7 2 9 0.09518581081081082;
7 2 10 0.11461148648648649;
7 3 1 0.0867710651828299;
7 3 2 0.08987003179650237;
7 3 3 0.0681772655007949;
7 3 4 0.0805731319554849;
7 3 5 0.07127623211446742;
7 3 6 0.06352881558028617;
7 3 7 0.07902364864864865;
7 3 8 0.08522158187599364;
7 3 9 0.06662778219395865;
7 3 10 0.09141951510333862;
7 4 1 0.08741554054054054;
7 4 2 0.07198926868044515;
7 4 3 0.09084360095389508;
7 4 4 0.10112778219395867;
7 4 5 0.07370329888712242;
7 4 6 0.10284181240063593;
7 4 7 0.06856120826709063;
7 4 8 0.09769972178060414;
7 4 9 0.10284181240063593;
7 4 10 0.09084360095389508;
8 1 1 0.09277082670906199;
8 1 2 0.10461391096979332;
8 1 3 0.07895389507154213;
8 1 4 0.09671852146263911;
8 1 5 0.09869236883942765;
8 1 6 0.11448314785373609;
8 1 7 0.11645699523052463;
8 1 8 0.09277082670906199;
8 1 9 0.09474467408585055;
8 1 10 0.11645699523052463;
8 2 1 0.09635135135135135;
8 2 2 0.09006756756756758;
8 2 3 0.09216216216216216;
8 2 4 0.12358108108108108;
8 2 5 0.08587837837837838;
8 2 6 0.08797297297297298;
8 2 7 0.09635135135135135;
8 2 8 0.09425675675675677;
8 2 9 0.1214864864864865;
8 2 10 0.10891891891891893;
8 3 1 0.09189109697933227;
8 3 2 0.09189109697933227;
8 3 3 0.08520810810810811;
8 3 4 0.07017138314785373;
8 3 5 0.07184213036565977;
8 3 6 0.08019586645468997;
8 3 7 0.0768543720190779;
8 3 8 0.08520810810810811;
8 3 9 0.08854960254372019;
8 3 10 0.07852511923688393;
8 4 1 0.07762321144674086;
8 4 2 0.08131955484896662;
8 4 3 0.07762321144674086;
8 4 4 0.09795310015898252;
8 4 5 0.09795310015898252;
8 4 6 0.10534578696343402;
8 4 7 0.10534578696343402;
8 4 8 0.08501589825119238;
8 4 9 0.08686406995230525;
8 4 10 0.10534578696343402;
9 1 1 0.09856502384737678;
9 1 2 0.10061846184419714;
9 1 3 0.1149925278219396;
9 1 4 0.082137519872814;
9 1 5 0.12115284181240063;
9 1 6 0.10472533783783784;
9 1 7 0.082137519872814;
9 1 8 0.09445814785373609;
9 1 9 0.10061846184419714;
9 1 10 0.09035127186009538;
9 2 1 0.09369932432432433;
9 2 2 0.13074324324324324;
9 2 3 0.12420608108108107;
9 2 4 0.1045945945945946;
9 2 5 0.08934121621621621;
9 2 6 0.11548986486486489;
9 2 7 0.11331081081081082;
9 2 8 0.08934121621621621;
9 2 9 0.10895270270270271;
9 2 10 0.09805743243243245;
9 3 1 0.09385826709062005;
9 3 2 0.07473899046104929;
9 3 3 0.0834295707472178;
9 3 4 0.07300087440381557;
9 3 5 0.09038203497615262;
9 3 6 0.07473899046104929;
9 3 7 0.07647710651828299;
9 3 8 0.0834295707472178;
9 3 9 0.07126275834658187;
9 3 10 0.09733449920508745;
9 4 1 0.07883048489666136;
9 4 2 0.09613473767885533;
9 4 3 0.07690779014308427;
9 4 4 0.0922893481717011;
9 4 5 0.08075317965023848;
9 4 6 0.09998012718600954;
9 4 7 0.09998012718600954;
9 4 8 0.11536168521462639;
9 4 9 0.10959360095389506;
9 4 10 0.09805743243243245;
10 1 1 0.09560425278219395;
10 1 2 0.113814586645469;
10 1 3 0.1343012122416534;
10 1 4 0.10698571144674085;
10 1 5 0.10015683624801272;
10 1 6 0.11609087837837838;
10 1 7 0.12064346184419715;
10 1 8 0.10015683624801272;
10 1 9 0.10698571144674085;
10 1 10 0.10470941971383148;
10 2 1 0.14010135135135135;
10 2 2 0.13285472972972975;
10 2 3 0.1304391891891892;
10 2 4 0.14010135135135135;
10 2 5 0.11111486486486487;
10 2 6 0.1256081081081081;
10 2 7 0.10869932432432435;
10 2 8 0.14493243243243242;
10 2 9 0.1135304054054054;
10 2 10 0.1304391891891892;
10 3 1 0.08670369634340223;
10 3 2 0.10404443561208267;
10 3 3 0.107897933227345;
10 3 4 0.09441069157392686;
10 3 5 0.11367817965023846;
10 3 6 0.07899670111287757;
10 3 7 0.10597118441971384;
10 3 8 0.07899670111287757;
10 3 9 0.11560492845786963;
10 3 10 0.09441069157392686;
10 4 1 0.09164844992050876;
10 4 2 0.11935612082670909;
10 4 3 0.11935612082670909;
10 4 4 0.11083068362480128;
10 4 5 0.09377980922098571;
10 4 6 0.09591116852146266;
10 4 7 0.08525437201907791;
10 4 8 0.12788155802861687;
10 4 9 0.11509340222575518;
10 4 10 0.09164844992050876;
]

global d = [
1 1 1 96;
1 1 2 71;
1 1 3 220;
1 1 4 270;
1 1 5 293;
1 1 6 211;
1 1 7 299;
1 1 8 207;
1 1 9 294;
1 1 10 186;
1 2 1 153;
1 2 2 167;
1 2 3 297;
1 2 4 50;
1 2 5 191;
1 2 6 279;
1 2 7 73;
1 2 8 278;
1 2 9 89;
1 2 10 214;
1 3 1 193;
1 3 2 63;
1 3 3 83;
1 3 4 0;
1 3 5 118;
1 3 6 142;
1 3 7 234;
1 3 8 299;
1 3 9 0;
1 3 10 56;
1 4 1 0;
1 4 2 0;
1 4 3 95;
1 4 4 103;
1 4 5 208;
1 4 6 162;
1 4 7 0;
1 4 8 139;
1 4 9 244;
1 4 10 288;
2 1 1 215;
2 1 2 245;
2 1 3 192;
2 1 4 0;
2 1 5 267;
2 1 6 83;
2 1 7 55;
2 1 8 0;
2 1 9 114;
2 1 10 0;
2 2 1 246;
2 2 2 234;
2 2 3 162;
2 2 4 117;
2 2 5 280;
2 2 6 145;
2 2 7 80;
2 2 8 88;
2 2 9 166;
2 2 10 0;
2 3 1 0;
2 3 2 0;
2 3 3 52;
2 3 4 290;
2 3 5 0;
2 3 6 148;
2 3 7 232;
2 3 8 65;
2 3 9 212;
2 3 10 292;
2 4 1 172;
2 4 2 85;
2 4 3 135;
2 4 4 300;
2 4 5 50;
2 4 6 102;
2 4 7 116;
2 4 8 247;
2 4 9 0;
2 4 10 121;
3 1 1 192;
3 1 2 0;
3 1 3 275;
3 1 4 283;
3 1 5 0;
3 1 6 267;
3 1 7 0;
3 1 8 238;
3 1 9 242;
3 1 10 260;
3 2 1 245;
3 2 2 123;
3 2 3 263;
3 2 4 58;
3 2 5 139;
3 2 6 127;
3 2 7 216;
3 2 8 108;
3 2 9 135;
3 2 10 143;
3 3 1 67;
3 3 2 135;
3 3 3 0;
3 3 4 0;
3 3 5 129;
3 3 6 167;
3 3 7 244;
3 3 8 142;
3 3 9 169;
3 3 10 184;
3 4 1 211;
3 4 2 219;
3 4 3 288;
3 4 4 186;
3 4 5 237;
3 4 6 121;
3 4 7 290;
3 4 8 0;
3 4 9 274;
3 4 10 180;
4 1 1 219;
4 1 2 254;
4 1 3 193;
4 1 4 250;
4 1 5 59;
4 1 6 103;
4 1 7 121;
4 1 8 126;
4 1 9 258;
4 1 10 171;
4 2 1 94;
4 2 2 134;
4 2 3 290;
4 2 4 0;
4 2 5 151;
4 2 6 204;
4 2 7 152;
4 2 8 206;
4 2 9 82;
4 2 10 132;
4 3 1 143;
4 3 2 158;
4 3 3 160;
4 3 4 143;
4 3 5 130;
4 3 6 145;
4 3 7 134;
4 3 8 141;
4 3 9 167;
4 3 10 0;
4 4 1 105;
4 4 2 209;
4 4 3 275;
4 4 4 255;
4 4 5 56;
4 4 6 243;
4 4 7 0;
4 4 8 188;
4 4 9 270;
4 4 10 202;
5 1 1 0;
5 1 2 226;
5 1 3 125;
5 1 4 57;
5 1 5 0;
5 1 6 175;
5 1 7 0;
5 1 8 255;
5 1 9 100;
5 1 10 221;
5 2 1 0;
5 2 2 277;
5 2 3 99;
5 2 4 259;
5 2 5 272;
5 2 6 208;
5 2 7 111;
5 2 8 221;
5 2 9 0;
5 2 10 252;
5 3 1 252;
5 3 2 55;
5 3 3 191;
5 3 4 212;
5 3 5 79;
5 3 6 208;
5 3 7 192;
5 3 8 84;
5 3 9 139;
5 3 10 55;
5 4 1 0;
5 4 2 162;
5 4 3 57;
5 4 4 0;
5 4 5 250;
5 4 6 0;
5 4 7 276;
5 4 8 0;
5 4 9 89;
5 4 10 265;
6 1 1 97;
6 1 2 149;
6 1 3 0;
6 1 4 207;
6 1 5 0;
6 1 6 117;
6 1 7 112;
6 1 8 194;
6 1 9 73;
6 1 10 130;
6 2 1 84;
6 2 2 176;
6 2 3 214;
6 2 4 234;
6 2 5 67;
6 2 6 153;
6 2 7 75;
6 2 8 0;
6 2 9 234;
6 2 10 63;
6 3 1 254;
6 3 2 279;
6 3 3 250;
6 3 4 252;
6 3 5 0;
6 3 6 276;
6 3 7 169;
6 3 8 238;
6 3 9 266;
6 3 10 0;
6 4 1 141;
6 4 2 97;
6 4 3 139;
6 4 4 63;
6 4 5 222;
6 4 6 198;
6 4 7 240;
6 4 8 65;
6 4 9 61;
6 4 10 141;
7 1 1 91;
7 1 2 0;
7 1 3 0;
7 1 4 94;
7 1 5 106;
7 1 6 50;
7 1 7 158;
7 1 8 161;
7 1 9 131;
7 1 10 240;
7 2 1 233;
7 2 2 110;
7 2 3 93;
7 2 4 51;
7 2 5 278;
7 2 6 159;
7 2 7 81;
7 2 8 202;
7 2 9 177;
7 2 10 153;
7 3 1 62;
7 3 2 237;
7 3 3 81;
7 3 4 96;
7 3 5 88;
7 3 6 108;
7 3 7 56;
7 3 8 112;
7 3 9 0;
7 3 10 131;
7 4 1 113;
7 4 2 146;
7 4 3 299;
7 4 4 0;
7 4 5 165;
7 4 6 0;
7 4 7 184;
7 4 8 85;
7 4 9 124;
7 4 10 263;
8 1 1 289;
8 1 2 139;
8 1 3 172;
8 1 4 73;
8 1 5 56;
8 1 6 264;
8 1 7 266;
8 1 8 272;
8 1 9 62;
8 1 10 296;
8 2 1 181;
8 2 2 0;
8 2 3 261;
8 2 4 257;
8 2 5 0;
8 2 6 226;
8 2 7 126;
8 2 8 200;
8 2 9 0;
8 2 10 212;
8 3 1 0;
