###################################################
# Classe 3 : K = 2, M = 2, T = 8, N = 20
# Exemplo: 6.   c3ex06.dat          Semente: 1534
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 8
global N = 20

global L = [540, 460]

global l = [61, 63, 67, 69, 78, 79, 91, 95, 97, 98, 101, 105, 107, 112, 123, 135, 139, 140, 144, 149]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]
9 1 6 0.08604894674085851;
9 1 7 0.10009775437201907;
9 1 8 0.10185385532591415;
9 2 1 0.08503885135135134;
9 2 2 0.09337599364069953;
9 2 3 0.0833714228934817;
9 2 4 0.09170856518282988;
9 2 5 0.07003199523052464;
9 2 6 0.08503885135135134;
9 2 7 0.0733668521462639;
9 2 8 0.07003199523052464;
10 1 1 0.10467810015898252;
10 1 2 0.0869360492845787;
10 1 3 0.10112968998410174;
10 1 4 0.10645230524642289;
10 1 5 0.0869360492845787;
10 1 6 0.07451661367249603;
10 1 7 0.10112968998410174;
10 1 8 0.07274240858505565;
10 2 1 0.06738473767885532;
10 2 2 0.0993924880763116;
10 2 3 0.07412321144674085;
10 2 4 0.06738473767885532;
10 2 5 0.08423092209856915;
10 2 6 0.07412321144674085;
10 2 7 0.0993924880763116;
10 2 8 0.08591554054054054;
11 1 1 0.10422549682034975;
11 1 2 0.07679773449920509;
11 1 3 0.10056846184419715;
11 1 4 0.07496921701112877;
11 1 5 0.07314069952305248;
11 1 6 0.07496921701112877;
11 1 7 0.07314069952305248;
11 1 8 0.09873994435612084;
11 2 1 0.10243511526232113;
11 2 2 0.08680941971383146;
11 2 3 0.09028179650238473;
11 2 4 0.07639228934817169;
11 2 5 0.07291991255961844;
11 2 6 0.0711837241653418;
11 2 7 0.1006989268680445;
11 2 8 0.07465610095389506;
12 1 1 0.07603736089030207;
12 1 2 0.0988485691573927;
12 1 3 0.07793829491255962;
12 1 4 0.07603736089030207;
12 1 5 0.09314576709062003;
12 1 6 0.10835323926868044;
12 1 7 0.10074950317965026;
12 1 8 0.11025417329093799;
12 2 1 0.09385731319554848;
12 2 2 0.10649195151033385;
12 2 3 0.10468700317965023;
12 2 4 0.07761277821939586;
12 2 5 0.09205236486486486;
12 2 6 0.09385731319554848;
12 2 7 0.10288205484896659;
12 2 8 0.09746720985691573;
13 1 1 0.09104568759936407;
13 1 2 0.09685711446740859;
13 1 3 0.10847996820349763;
13 1 4 0.09879425675675677;
13 1 5 0.10460568362480127;
13 1 6 0.09298282988871225;
13 1 7 0.10847996820349763;
13 1 8 0.10847996820349763;
13 2 1 0.0993237281399046;
13 2 2 0.08828775834658187;
13 2 3 0.09012708664546899;
13 2 4 0.07725178855325913;
13 2 5 0.10484171303656596;
13 2 6 0.10668104133545309;
13 2 7 0.0827697734499205;
13 2 8 0.0735731319554849;
14 1 1 0.10138314785373609;
14 1 2 0.08110651828298888;
14 1 3 0.10543847376788554;
14 1 4 0.11152146263910971;
14 1 5 0.09530015898251193;
14 1 6 0.11152146263910971;
14 1 7 0.08313418124006358;
14 1 8 0.08921717011128777;
14 2 1 0.10011446740858505;
14 2 2 0.10781558028616853;
14 2 3 0.09626391096979331;
14 2 4 0.09048807631160571;
14 2 5 0.10396502384737678;
14 2 6 0.10203974562798092;
14 2 7 0.10396502384737678;
14 2 8 0.11551669316375199;
15 1 1 0.11802084658187599;
15 1 2 0.0979795707472178;
15 1 3 0.12470127186009541;
15 1 4 0.09352595389507154;
15 1 5 0.09575276232114467;
15 1 6 0.09352595389507154;
15 1 7 0.12692808028616853;
15 1 8 0.1046599960254372;
15 2 1 0.12051897853736088;
15 2 2 0.12263334658187597;
15 2 3 0.09726093004769476;
15 2 4 0.09303219395866454;
15 2 5 0.08668908982511923;
15 2 6 0.11206150635930047;
15 2 7 0.08457472178060413;
15 2 8 0.10360403418124005;
16 1 1 0.10998261128775835;
16 1 2 0.1075385532591415;
16 1 3 0.10020637917329094;
16 1 4 0.14664348171701114;
16 1 5 0.12220290143084261;
16 1 6 0.09776232114467409;
16 1 7 0.13197913354531002;
16 1 8 0.09776232114467409;
16 2 1 0.13691822337042922;
16 2 2 0.12763563195548489;
16 2 3 0.11371174483306837;
16 2 4 0.1229943362480127;
16 2 5 0.10907044912559617;
16 2 6 0.10442915341812399;
16 2 7 0.13691822337042922;
16 2 8 0.11371174483306837;
17 1 1 0.11324135532591416;
17 1 2 0.14595552464228934;
17 1 3 0.13588962639109697;
17 1 4 0.11575782988871225;
17 1 5 0.14595552464228934;
17 1 6 0.10317545707472177;
17 1 7 0.12330725357710652;
17 1 8 0.11072488076311607;
17 2 1 0.12902802066772653;
17 2 2 0.09557631160572337;
17 2 3 0.14097505961844195;
17 2 4 0.14336446740858502;
17 2 5 0.13858565182829885;
17 2 6 0.10752335055643879;
17 2 7 0.09796571939586644;
17 2 8 0.1338068362480127;
18 1 1 0.1241943561208267;
18 1 2 0.14954014308426072;
18 1 3 0.15207472178060413;
18 1 4 0.12926351351351353;
18 1 5 0.14954014308426072;
18 1 6 0.12165977742448332;
18 1 7 0.12926351351351353;
18 1 8 0.13179809220985692;
18 2 1 0.1179232909379968;
18 2 2 0.13717607313195546;
18 2 3 0.13958267090620027;
18 2 4 0.10107710651828297;
18 2 5 0.12754968203497616;
18 2 6 0.09626391096979331;
18 2 7 0.11070349761526233;
18 2 8 0.13236287758346582;
19 1 1 0.14338473767885535;
19 1 2 0.13034976152623212;
19 1 3 0.14338473767885535;
19 1 4 0.1277427662957075;
19 1 5 0.13295675675675675;
19 1 6 0.1407777424483307;
19 1 7 0.1485987281399046;
19 1 8 0.1173147853736089;
19 2 1 0.09901430842607313;
19 2 2 0.13366931637519872;
19 2 3 0.1163418124006359;
19 2 4 0.10891573926868044;
19 2 5 0.12376788553259141;
19 2 6 0.13366931637519872;
19 2 7 0.12376788553259141;
19 2 8 0.12624324324324324;
20 1 1 0.1510608903020668;
20 1 2 0.14836337440381558;
20 1 3 0.11059815182829888;
20 1 4 0.1429683426073132;
20 1 5 0.15645592209856915;
20 1 6 0.15915343799682036;
20 1 7 0.13217827901430845;
20 1 8 0.14836337440381558;
20 2 1 0.1383106120826709;
20 2 2 0.11269753577106517;
20 2 3 0.10501361287758346;
20 2 4 0.10501361287758346;
20 2 5 0.11525884340222574;
20 2 6 0.14087191971383148;
20 2 7 0.10501361287758346;
20 2 8 0.12550407392686805;
]

global d = [
1 1 1 63;
1 1 2 101;
1 1 3 246;
1 1 4 191;
1 1 5 59;
1 1 6 192;
1 1 7 56;
1 1 8 83;
1 2 1 70;
1 2 2 162;
1 2 3 0;
1 2 4 154;
1 2 5 288;
1 2 6 0;
1 2 7 196;
1 2 8 125;
2 1 1 147;
2 1 2 258;
2 1 3 0;
2 1 4 179;
2 1 5 56;
2 1 6 253;
2 1 7 161;
2 1 8 274;
2 2 1 148;
2 2 2 180;
2 2 3 0;
2 2 4 0;
2 2 5 227;
2 2 6 168;
2 2 7 0;
2 2 8 83;
3 1 1 204;
3 1 2 281;
3 1 3 90;
3 1 4 0;
3 1 5 300;
3 1 6 0;
3 1 7 130;
3 1 8 164;
3 2 1 184;
3 2 2 160;
3 2 3 281;
3 2 4 0;
3 2 5 244;
3 2 6 94;
3 2 7 0;
3 2 8 188;
4 1 1 104;
4 1 2 122;
4 1 3 61;
4 1 4 94;
4 1 5 120;
4 1 6 97;
4 1 7 300;
4 1 8 173;
4 2 1 192;
4 2 2 61;
4 2 3 0;
4 2 4 156;
4 2 5 104;
4 2 6 210;
4 2 7 119;
4 2 8 0;
5 1 1 157;
5 1 2 110;
5 1 3 262;
5 1 4 131;
5 1 5 283;
5 1 6 120;
5 1 7 0;
5 1 8 0;
5 2 1 298;
5 2 2 128;
5 2 3 247;
5 2 4 102;
5 2 5 0;
5 2 6 234;
5 2 7 283;
5 2 8 143;
6 1 1 0;
6 1 2 153;
6 1 3 290;
6 1 4 163;
6 1 5 140;
6 1 6 162;
6 1 7 253;
6 1 8 0;
6 2 1 0;
6 2 2 97;
6 2 3 0;
6 2 4 238;
6 2 5 58;
6 2 6 51;
6 2 7 146;
6 2 8 204;
7 1 1 0;
7 1 2 192;
7 1 3 56;
7 1 4 268;
7 1 5 196;
7 1 6 257;
7 1 7 0;
7 1 8 205;
7 2 1 0;
7 2 2 97;
7 2 3 183;
7 2 4 0;
7 2 5 225;
7 2 6 129;
7 2 7 235;
7 2 8 168;
8 1 1 0;
8 1 2 241;
8 1 3 269;
8 1 4 0;
8 1 5 92;
8 1 6 273;
8 1 7 73;
8 1 8 81;
8 2 1 68;
8 2 2 284;
8 2 3 68;
8 2 4 203;
8 2 5 232;
8 2 6 66;
8 2 7 194;
8 2 8 50;
9 1 1 276;
9 1 2 0;
9 1 3 130;
9 1 4 112;
9 1 5 65;
9 1 6 297;
9 1 7 128;
9 1 8 192;
9 2 1 229;
9 2 2 221;
9 2 3 174;
9 2 4 162;
9 2 5 0;
9 2 6 0;
9 2 7 55;
9 2 8 248;
10 1 1 169;
10 1 2 276;
10 1 3 125;
10 1 4 238;
10 1 5 128;
10 1 6 151;
10 1 7 155;
10 1 8 0;
10 2 1 255;
10 2 2 95;
10 2 3 145;
10 2 4 289;
10 2 5 138;
10 2 6 0;
10 2 7 108;
10 2 8 0;
11 1 1 0;
11 1 2 196;
11 1 3 0;
11 1 4 218;
11 1 5 123;
11 1 6 260;
11 1 7 195;
11 1 8 148;
11 2 1 88;
11 2 2 147;
11 2 3 284;
11 2 4 0;
11 2 5 151;
11 2 6 61;
11 2 7 230;
11 2 8 213;
12 1 1 0;
12 1 2 179;
12 1 3 255;
12 1 4 252;
12 1 5 86;
12 1 6 279;
12 1 7 103;
12 1 8 58;
12 2 1 279;
12 2 2 61;
12 2 3 0;
12 2 4 199;
12 2 5 229;
12 2 6 247;
12 2 7 102;
12 2 8 195;
13 1 1 67;
13 1 2 0;
13 1 3 50;
13 1 4 158;
13 1 5 85;
13 1 6 181;
13 1 7 64;
13 1 8 0;
13 2 1 246;
13 2 2 158;
13 2 3 62;
13 2 4 167;
13 2 5 295;
13 2 6 0;
13 2 7 184;
13 2 8 214;
14 1 1 67;
14 1 2 253;
14 1 3 299;
14 1 4 0;
14 1 5 88;
14 1 6 0;
14 1 7 0;
14 1 8 277;
14 2 1 128;
14 2 2 278;
14 2 3 0;
14 2 4 0;
14 2 5 299;
14 2 6 240;
14 2 7 91;
14 2 8 138;
15 1 1 213;
15 1 2 89;
15 1 3 111;
15 1 4 58;
15 1 5 68;
15 1 6 222;
15 1 7 155;
15 1 8 262;
15 2 1 0;
15 2 2 276;
15 2 3 105;
15 2 4 0;
15 2 5 241;
15 2 6 160;
15 2 7 273;
15 2 8 119;
16 1 1 104;
16 1 2 212;
16 1 3 294;
16 1 4 0;
16 1 5 79;
16 1 6 158;
16 1 7 64;
16 1 8 172;
16 2 1 295;
16 2 2 228;
16 2 3 158;
16 2 4 62;
16 2 5 110;
16 2 6 152;
16 2 7 0;
16 2 8 138;
17 1 1 161;
17 1 2 0;
17 1 3 255;
17 1 4 269;
17 1 5 210;
17 1 6 50;
17 1 7 247;
17 1 8 103;
17 2 1 102;
17 2 2 90;
17 2 3 82;
17 2 4 83;
17 2 5 132;
17 2 6 72;
17 2 7 142;
17 2 8 0;
18 1 1 0;
18 1 2 249;
18 1 3 274;
18 1 4 282;
18 1 5 0;
18 1 6 0;
18 1 7 290;
18 1 8 0;
18 2 1 283;
18 2 2 142;
18 2 3 88;
18 2 4 141;
18 2 5 213;
18 2 6 282;
18 2 7 96;
18 2 8 285;
19 1 1 187;
19 1 2 227;
19 1 3 91;
19 1 4 99;
19 1 5 67;
19 1 6 189;
19 1 7 60;
19 1 8 202;
19 2 1 116;
19 2 2 270;
19 2 3 148;
19 2 4 64;
19 2 5 0;
19 2 6 95;
19 2 7 100;
19 2 8 157;
20 1 1 247;
20 1 2 143;
20 1 3 168;
20 1 4 70;
20 1 5 94;
20 1 6 0;
20 1 7 86;
20 1 8 128;
20 2 1 119;
20 2 2 163;
20 2 3 87;
20 2 4 286;
20 2 5 59;
20 2 6 267;
20 2 7 282;
20 2 8 231;
]

global Cap_c = [
1 1 1 5736.0;
1 1 2 5736.0;
1 1 3 5736.0;
1 1 4 5736.0;
1 1 5 5736.0;
1 1 6 5736.0;
1 1 7 5736.0;
1 1 8 5736.0;
1 2 1 5736.0;
1 2 2 5736.0;
1 2 3 5736.0;
1 2 4 5736.0;
1 2 5 5736.0;
1 2 6 5736.0;
1 2 7 5736.0;
1 2 8 5736.0;
2 1 1 5736.0;
2 1 2 5736.0;
2 1 3 5736.0;
2 1 4 5736.0;
2 1 5 5736.0;
2 1 6 5736.0;
2 1 7 5736.0;
2 1 8 5736.0;
2 2 1 5736.0;
2 2 2 5736.0;
2 2 3 5736.0;
2 2 4 5736.0;
2 2 5 5736.0;
2 2 6 5736.0;
2 2 7 5736.0;
2 2 8 5736.0;
]

global Cap_p = [619593.0 619593.0 619593.0 619593.0 619593.0 619593.0 619593.0 619593.0; 527801.0 527801.0 527801.0 527801.0 527801.0 527801.0 527801.0 527801.0]
#-----------------------------------------
