###################################################
# Classe 2 : K = 2, M = 2, T = 8, N = 10
# Exemplo: 1.   c2ex01.dat          Semente: 3301
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 8
global N = 10

global L = [540, 460]

global l = [52, 58, 77, 85, 90, 120, 139, 140, 148, 149]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]
5 2 7 0.061290143084260736;
5 2 8 0.0553968600953895;
6 1 1 0.12806756756756757;
6 1 2 0.11300079491255961;
6 1 3 0.1481565977742448;
6 1 4 0.10044515103338632;
6 1 5 0.13057869634340222;
6 1 6 0.11048966613672494;
6 1 7 0.10295627980922097;
6 1 8 0.12053418124006357;
6 2 1 0.07229093799682035;
6 2 2 0.09114944356120826;
6 2 3 0.0660047694753577;
6 2 4 0.09272098569157392;
6 2 5 0.08800635930047696;
6 2 6 0.0895779014308426;
6 2 7 0.08800635930047696;
6 2 8 0.06757631160572337;
7 1 1 0.17452344992050872;
7 1 2 0.16870600158982507;
7 1 3 0.15416238076311606;
7 1 4 0.13089258744038154;
7 1 5 0.15125365659777423;
7 1 6 0.16579727742448327;
7 1 7 0.14252748410174879;
7 1 8 0.14252748410174879;
7 2 1 0.07645552464228934;
7 2 2 0.08555737281399045;
7 2 3 0.08191663354531002;
7 2 4 0.08555737281399045;
7 2 5 0.09829996025437202;
7 2 6 0.08919811208267091;
7 2 7 0.0964795906200318;
7 2 8 0.10012032988871225;
8 1 1 0.15820111287758346;
8 1 2 0.14648251192368839;
8 1 3 0.17577901430842605;
8 1 4 0.1523418124006359;
8 1 5 0.12890461049284577;
8 1 6 0.13476391096979332;
8 1 7 0.1699197138314785;
8 1 8 0.14062321144674086;
8 2 1 0.09350675675675676;
8 2 2 0.086172893481717;
8 2 3 0.1063410174880763;
8 2 4 0.0751720985691574;
8 2 5 0.07700556438791732;
8 2 6 0.10267408585055644;
8 2 7 0.086172893481717;
8 2 8 0.09717368839427663;
9 1 1 0.15795;
9 1 2 0.1641441176470588;
9 1 3 0.1858235294117647;
9 1 4 0.15485294117647058;
9 1 5 0.1610470588235294;
9 1 6 0.1610470588235294;
9 1 7 0.13627058823529412;
9 1 8 0.15795;
9 2 1 0.08915882352941176;
9 2 2 0.08334411764705882;
9 2 3 0.1027264705882353;
9 2 4 0.11435588235294117;
9 2 5 0.11435588235294117;
9 2 6 0.08722058823529413;
9 2 7 0.07752941176470589;
9 2 8 0.09497352941176469;
10 1 1 0.17460715421303658;
10 1 2 0.1777251391096979;
10 1 3 0.13719133545310014;
10 1 4 0.13407335055643876;
10 1 5 0.12471939586645468;
10 1 6 0.1403093203497615;
10 1 7 0.13719133545310014;
10 1 8 0.1777251391096979;
10 2 1 0.1053718998410175;
10 2 2 0.0956152424483307;
10 2 3 0.10927456279809222;
10 2 4 0.0956152424483307;
10 2 5 0.0839072535771065;
10 2 6 0.09756657392686804;
10 2 7 0.0839072535771065;
10 2 8 0.07805325914149444;
]

global d = [
1 1 1 65;
1 1 2 0;
1 1 3 225;
1 1 4 299;
1 1 5 0;
1 1 6 226;
1 1 7 250;
1 1 8 65;
1 2 1 122;
1 2 2 187;
1 2 3 282;
1 2 4 0;
1 2 5 174;
1 2 6 0;
1 2 7 76;
1 2 8 0;
2 1 1 250;
2 1 2 0;
2 1 3 232;
2 1 4 82;
2 1 5 300;
2 1 6 298;
2 1 7 71;
2 1 8 181;
2 2 1 184;
2 2 2 182;
2 2 3 295;
2 2 4 117;
2 2 5 294;
2 2 6 0;
2 2 7 195;
2 2 8 270;
3 1 1 0;
3 1 2 0;
3 1 3 0;
3 1 4 277;
3 1 5 165;
3 1 6 0;
3 1 7 56;
3 1 8 216;
3 2 1 134;
3 2 2 0;
3 2 3 122;
3 2 4 133;
3 2 5 90;
3 2 6 63;
3 2 7 57;
3 2 8 230;
4 1 1 0;
4 1 2 160;
4 1 3 98;
4 1 4 115;
4 1 5 128;
4 1 6 92;
4 1 7 269;
4 1 8 280;
4 2 1 254;
4 2 2 223;
4 2 3 202;
4 2 4 165;
4 2 5 101;
4 2 6 147;
4 2 7 168;
4 2 8 50;
5 1 1 0;
5 1 2 58;
5 1 3 243;
5 1 4 0;
5 1 5 86;
5 1 6 203;
5 1 7 237;
5 1 8 0;
5 2 1 195;
5 2 2 134;
5 2 3 0;
5 2 4 225;
5 2 5 222;
5 2 6 236;
5 2 7 0;
5 2 8 74;
6 1 1 293;
6 1 2 86;
6 1 3 0;
6 1 4 73;
6 1 5 131;
6 1 6 96;
6 1 7 294;
6 1 8 297;
6 2 1 0;
6 2 2 174;
6 2 3 0;
6 2 4 75;
6 2 5 234;
6 2 6 0;
6 2 7 170;
6 2 8 140;
7 1 1 146;
7 1 2 221;
7 1 3 122;
7 1 4 73;
7 1 5 196;
7 1 6 118;
7 1 7 260;
7 1 8 232;
7 2 1 240;
7 2 2 198;
7 2 3 53;
7 2 4 0;
7 2 5 129;
7 2 6 81;
7 2 7 257;
7 2 8 224;
8 1 1 221;
8 1 2 140;
8 1 3 283;
8 1 4 204;
8 1 5 0;
8 1 6 250;
8 1 7 210;
8 1 8 68;
8 2 1 0;
8 2 2 166;
8 2 3 0;
8 2 4 276;
8 2 5 178;
8 2 6 89;
8 2 7 245;
8 2 8 221;
9 1 1 284;
9 1 2 112;
9 1 3 294;
9 1 4 204;
9 1 5 279;
9 1 6 126;
9 1 7 213;
9 1 8 196;
9 2 1 118;
9 2 2 67;
9 2 3 238;
9 2 4 103;
9 2 5 192;
9 2 6 156;
9 2 7 0;
9 2 8 79;
10 1 1 0;
10 1 2 248;
10 1 3 57;
10 1 4 161;
10 1 5 140;
10 1 6 0;
10 1 7 128;
10 1 8 0;
10 2 1 258;
10 2 2 0;
10 2 3 0;
10 2 4 0;
10 2 5 83;
10 2 6 184;
10 2 7 0;
10 2 8 178;
]

global Cap_c = [
1 1 1 2823.0;
1 1 2 2823.0;
1 1 3 2823.0;
1 1 4 2823.0;
1 1 5 2823.0;
1 1 6 2823.0;
1 1 7 2823.0;
1 1 8 2823.0;
1 2 1 2823.0;
1 2 2 2823.0;
1 2 3 2823.0;
1 2 4 2823.0;
1 2 5 2823.0;
1 2 6 2823.0;
1 2 7 2823.0;
1 2 8 2823.0;
2 1 1 2823.0;
2 1 2 2823.0;
2 1 3 2823.0;
2 1 4 2823.0;
2 1 5 2823.0;
2 1 6 2823.0;
2 1 7 2823.0;
2 1 8 2823.0;
2 2 1 2823.0;
2 2 2 2823.0;
2 2 3 2823.0;
2 2 4 2823.0;
2 2 5 2823.0;
2 2 6 2823.0;
2 2 7 2823.0;
2 2 8 2823.0;
]

global Cap_p = [315947.0 315947.0 315947.0 315947.0 315947.0 315947.0 315947.0 315947.0; 269140.0 269140.0 269140.0 269140.0 269140.0 269140.0 269140.0 269140.0]
#-----------------------------------------
