###################################################
# Classe 20 : K = 6, M = 2, T = 8, N = 10
# Exemplo: 7.   Nome do arquivo: c20ex07.dat          Semente: 3006

global Q1 = 1e5
5 1 7 21.6;
5 1 8 21.6;
5 2 1 14.628;
5 2 2 14.628;
5 2 3 14.628;
5 2 4 14.628;
5 2 5 14.628;
5 2 6 14.628;
5 2 7 14.628;
5 2 8 14.628;
6 1 1 21.384;
6 1 2 21.384;
6 1 3 21.384;
6 1 4 21.384;
6 1 5 21.384;
6 1 6 21.384;
6 1 7 21.384;
6 1 8 21.384;
6 2 1 19.688;
6 2 2 19.688;
6 2 3 19.688;
6 2 4 19.688;
6 2 5 19.688;
6 2 6 19.688;
6 2 7 19.688;
6 2 8 19.688;
]

# cw: custo de estocar uma bobina mestre
global c_w = [
1 1 1 0.009;
1 1 2 0.009;
1 1 3 0.009;
1 1 4 0.009;
1 1 5 0.009;
1 1 6 0.009;
1 1 7 0.009;
1 1 8 0.009;
1 2 1 0.007;
1 2 2 0.007;
1 2 3 0.007;
1 2 4 0.007;
1 2 5 0.007;
1 2 6 0.007;
1 2 7 0.007;
1 2 8 0.007;
2 1 1 0.01;
2 1 2 0.01;
2 1 3 0.01;
2 1 4 0.01;
2 1 5 0.01;
2 1 6 0.01;
2 1 7 0.01;
2 1 8 0.01;
2 2 1 0.009;
2 2 2 0.009;
2 2 3 0.009;
2 2 4 0.009;
2 2 5 0.009;
2 2 6 0.009;
2 2 7 0.009;
2 2 8 0.009;
3 1 1 0.011;
3 1 2 0.011;
3 1 3 0.011;
3 1 4 0.011;
3 1 5 0.011;
3 1 6 0.011;
3 1 7 0.011;
3 1 8 0.011;
3 2 1 0.009;
3 2 2 0.009;
3 2 3 0.009;
3 2 4 0.009;
3 2 5 0.009;
3 2 6 0.009;
3 2 7 0.009;
3 2 8 0.009;
4 1 1 0.009;
4 1 2 0.009;
4 1 3 0.009;
4 1 4 0.009;
4 1 5 0.009;
4 1 6 0.009;
4 1 7 0.009;
4 1 8 0.009;
4 2 1 0.008;
4 2 2 0.008;
4 2 3 0.008;
4 2 4 0.008;
4 2 5 0.008;
4 2 6 0.008;
4 2 7 0.008;
4 2 8 0.008;
5 1 1 0.008;
5 1 2 0.008;
5 1 3 0.008;
5 1 4 0.008;
5 1 5 0.008;
5 1 6 0.008;
5 1 7 0.008;
5 1 8 0.008;
5 2 1 0.007;
5 2 2 0.007;
5 2 3 0.007;
5 2 4 0.007;
5 2 5 0.007;
5 2 6 0.007;
5 2 7 0.007;
5 2 8 0.007;
6 1 1 0.01;
6 1 2 0.01;
6 1 3 0.01;
6 1 4 0.01;
6 1 5 0.01;
6 1 6 0.01;
6 1 7 0.01;
6 1 8 0.01;
6 2 1 0.009;
6 2 2 0.009;
6 2 3 0.009;
6 2 4 0.009;
6 2 5 0.009;
6 2 6 0.009;
6 2 7 0.009;
6 2 8 0.009;
]

# cz: custo de setup por bobina mestre
global c_z = [
1 1 1 0.962;
1 1 2 0.962;
1 1 3 0.962;
1 1 4 0.962;
1 1 5 0.962;
1 1 6 0.962;
1 1 7 0.962;
1 1 8 0.962;
1 2 1 0.724;
1 2 2 0.724;
1 2 3 0.724;
1 2 4 0.724;
1 2 5 0.724;
1 2 6 0.724;
1 2 7 0.724;
1 2 8 0.724;
2 1 1 0.658;
2 1 2 0.658;
2 1 3 0.658;
2 1 4 0.658;
2 1 5 0.658;
2 1 6 0.658;
2 1 7 0.658;
2 1 8 0.658;
2 2 1 0.905;
2 2 2 0.905;
2 2 3 0.905;
2 2 4 0.905;
2 2 5 0.905;
2 2 6 0.905;
2 2 7 0.905;
2 2 8 0.905;
3 1 1 0.627;
3 1 2 0.627;
3 1 3 0.627;
3 1 4 0.627;
3 1 5 0.627;
3 1 6 0.627;
3 1 7 0.627;
3 1 8 0.627;
3 2 1 0.853;
3 2 2 0.853;
3 2 3 0.853;
3 2 4 0.853;
3 2 5 0.853;
3 2 6 0.853;
3 2 7 0.853;
3 2 8 0.853;
4 1 1 0.712;
4 1 2 0.712;
4 1 3 0.712;
4 1 4 0.712;
4 1 5 0.712;
4 1 6 0.712;
4 1 7 0.712;
4 1 8 0.712;
4 2 1 0.744;
4 2 2 0.744;
4 2 3 0.744;
4 2 4 0.744;
4 2 5 0.744;
4 2 6 0.744;
4 2 7 0.744;
4 2 8 0.744;
5 1 1 0.648;
5 1 2 0.648;
5 1 3 0.648;
5 1 4 0.648;
5 1 5 0.648;
5 1 6 0.648;
5 1 7 0.648;
5 1 8 0.648;
5 2 1 0.658;
5 2 2 0.658;
5 2 3 0.658;
5 2 4 0.658;
5 2 5 0.658;
5 2 6 0.658;
5 2 7 0.658;
5 2 8 0.658;
6 1 1 0.855;
6 1 2 0.855;
6 1 3 0.855;
6 1 4 0.855;
6 1 5 0.855;
6 1 6 0.855;
6 1 7 0.855;
6 1 8 0.855;
6 2 1 0.984;
6 2 2 0.984;
6 2 3 0.984;
6 2 4 0.984;
6 2 5 0.984;
6 2 6 0.984;
6 2 7 0.984;
6 2 8 0.984;
]

# cy: custo de corte por bobina mestre
global c_y = [
1 1 1 2.976;
1 1 2 2.976;
1 1 3 2.976;
1 1 4 2.976;
1 1 5 2.976;
1 1 6 2.976;
1 1 7 2.976;
1 1 8 2.976;
1 2 1 2.277;
1 2 2 2.277;
1 2 3 2.277;
1 2 4 2.277;
1 2 5 2.277;
1 2 6 2.277;
1 2 7 2.277;
1 2 8 2.277;
2 1 1 3.289;
2 1 2 3.289;
2 1 3 3.289;
2 1 4 3.289;
2 1 5 3.289;
2 1 6 3.289;
2 1 7 3.289;
2 1 8 3.289;
2 2 1 3.091;
2 2 2 3.091;
2 2 3 3.091;
2 2 4 3.091;
2 2 5 3.091;
2 2 6 3.091;
2 2 7 3.091;
2 2 8 3.091;
3 1 1 2.851;
3 1 2 2.851;
3 1 3 2.851;
3 1 4 2.851;
3 1 5 2.851;
3 1 6 2.851;
3 1 7 2.851;
3 1 8 2.851;
3 2 1 2.464;
3 2 2 2.464;
3 2 3 2.464;
3 2 4 2.464;
3 2 5 2.464;
3 2 6 2.464;
3 2 7 2.464;
3 2 8 2.464;
4 1 1 2.008;
4 1 2 2.008;
4 1 3 2.008;
4 1 4 2.008;
4 1 5 2.008;
4 1 6 2.008;
4 1 7 2.008;
4 1 8 2.008;
4 2 1 2.763;
4 2 2 2.763;
4 2 3 2.763;
4 2 4 2.763;
4 2 5 2.763;
4 2 6 2.763;
4 2 7 2.763;
4 2 8 2.763;
5 1 1 3.024;
5 1 2 3.024;
5 1 3 3.024;
5 1 4 3.024;
5 1 5 3.024;
5 1 6 3.024;
5 1 7 3.024;
5 1 8 3.024;
5 2 1 1.755;
5 2 2 1.755;
5 2 3 1.755;
5 2 4 1.755;
5 2 5 1.755;
5 2 6 1.755;
5 2 7 1.755;
5 2 8 1.755;
6 1 1 2.566;
6 1 2 2.566;
6 1 3 2.566;
6 1 4 2.566;
6 1 5 2.566;
6 1 6 2.566;
6 1 7 2.566;
6 1 8 2.566;
6 2 1 2.756;
6 2 2 2.756;
6 2 3 2.756;
6 2 4 2.756;
6 2 5 2.756;
6 2 6 2.756;
6 2 7 2.756;
6 2 8 2.756;
]

# c_e: Custo de estocar um item de largura l_i
global c_e = [
1 1 1 0.004;
1 1 2 0.004;
1 1 3 0.004;
1 1 4 0.004;
1 1 5 0.004;
1 1 6 0.004;
1 1 7 0.004;
1 1 8 0.004;
1 2 1 0.005;
1 2 2 0.005;
1 2 3 0.005;
1 2 4 0.005;
1 2 5 0.005;
1 2 6 0.005;
1 2 7 0.005;
1 2 8 0.005;
1 3 1 0.005;
1 3 2 0.005;
1 3 3 0.005;
1 3 4 0.005;
1 3 5 0.005;
1 3 6 0.005;
1 3 7 0.005;
1 3 8 0.005;
1 4 1 0.004;
1 4 2 0.004;
1 4 3 0.004;
1 4 4 0.004;
1 4 5 0.004;
1 4 6 0.004;
1 4 7 0.004;
1 4 8 0.004;
1 5 1 0.004;
1 5 2 0.004;
1 5 3 0.004;
1 5 4 0.004;
1 5 5 0.004;
1 5 6 0.004;
1 5 7 0.004;
1 5 8 0.004;
1 6 1 0.005;
1 6 2 0.005;
1 6 3 0.005;
1 6 4 0.005;
1 6 5 0.005;
1 6 6 0.005;
1 6 7 0.005;
1 6 8 0.005;
2 1 1 0.004;
2 1 2 0.004;
2 1 3 0.004;
2 1 4 0.004;
2 1 5 0.004;
2 1 6 0.004;
2 1 7 0.004;
2 1 8 0.004;
2 2 1 0.005;
2 2 2 0.005;
2 2 3 0.005;
2 2 4 0.005;
2 2 5 0.005;
2 2 6 0.005;
2 2 7 0.005;
2 2 8 0.005;
2 3 1 0.005;
2 3 2 0.005;
2 3 3 0.005;
2 3 4 0.005;
2 3 5 0.005;
2 3 6 0.005;
2 3 7 0.005;
2 3 8 0.005;
2 4 1 0.004;
2 4 2 0.004;
2 4 3 0.004;
2 4 4 0.004;
2 4 5 0.004;
2 4 6 0.004;
2 4 7 0.004;
2 4 8 0.004;
2 5 1 0.004;
2 5 2 0.004;
2 5 3 0.004;
2 5 4 0.004;
2 5 5 0.004;
2 5 6 0.004;
2 5 7 0.004;
2 5 8 0.004;
2 6 1 0.005;
2 6 2 0.005;
2 6 3 0.005;
2 6 4 0.005;
2 6 5 0.005;
2 6 6 0.005;
2 6 7 0.005;
2 6 8 0.005;
3 1 1 0.004;
3 1 2 0.004;
3 1 3 0.004;
3 1 4 0.004;
3 1 5 0.004;
3 1 6 0.004;
3 1 7 0.004;
3 1 8 0.004;
3 2 1 0.005;
3 2 2 0.005;
3 2 3 0.005;
3 2 4 0.005;
3 2 5 0.005;
3 2 6 0.005;
3 2 7 0.005;
3 2 8 0.005;
3 3 1 0.005;
3 3 2 0.005;
3 3 3 0.005;
3 3 4 0.005;
3 3 5 0.005;
3 3 6 0.005;
3 3 7 0.005;
3 3 8 0.005;
3 4 1 0.004;
3 4 2 0.004;
3 4 3 0.004;
3 4 4 0.004;
3 4 5 0.004;
3 4 6 0.004;
3 4 7 0.004;
3 4 8 0.004;
3 5 1 0.004;
3 5 2 0.004;
3 5 3 0.004;
3 5 4 0.004;
3 5 5 0.004;
3 5 6 0.004;
3 5 7 0.004;
3 5 8 0.004;
3 6 1 0.005;
3 6 2 0.005;
3 6 3 0.005;
3 6 4 0.005;
3 6 5 0.005;
3 6 6 0.005;
3 6 7 0.005;
3 6 8 0.005;
4 1 1 0.004;
4 1 2 0.004;
4 1 3 0.004;
4 1 4 0.004;
4 1 5 0.004;
4 1 6 0.004;
4 1 7 0.004;
4 1 8 0.004;
4 2 1 0.005;
4 2 2 0.005;
4 2 3 0.005;
4 2 4 0.005;
4 2 5 0.005;
4 2 6 0.005;
4 2 7 0.005;
4 2 8 0.005;
4 3 1 0.005;
4 3 2 0.005;
4 3 3 0.005;
4 3 4 0.005;
4 3 5 0.005;
4 3 6 0.005;
4 3 7 0.005;
4 3 8 0.005;
4 4 1 0.004;
4 4 2 0.004;
4 4 3 0.004;
4 4 4 0.004;
4 4 5 0.004;
4 4 6 0.004;
4 4 7 0.004;
4 4 8 0.004;
4 5 1 0.004;
4 5 2 0.004;
4 5 3 0.004;
4 5 4 0.004;
4 5 5 0.004;
4 5 6 0.004;
4 5 7 0.004;
4 5 8 0.004;
4 6 1 0.005;
4 6 2 0.005;
4 6 3 0.005;
4 6 4 0.005;
4 6 5 0.005;
4 6 6 0.005;
4 6 7 0.005;
4 6 8 0.005;
5 1 1 0.004;
5 1 2 0.004;
5 1 3 0.004;
5 1 4 0.004;
5 1 5 0.004;
5 1 6 0.004;
5 1 7 0.004;
5 1 8 0.004;
5 2 1 0.005;
5 2 2 0.005;
5 2 3 0.005;
5 2 4 0.005;
5 2 5 0.005;
5 2 6 0.005;
5 2 7 0.005;
5 2 8 0.005;
5 3 1 0.005;
5 3 2 0.005;
5 3 3 0.005;
5 3 4 0.005;
5 3 5 0.005;
5 3 6 0.005;
5 3 7 0.005;
5 3 8 0.005;
5 4 1 0.004;
5 4 2 0.004;
5 4 3 0.004;
5 4 4 0.004;
5 4 5 0.004;
5 4 6 0.004;
5 4 7 0.004;
5 4 8 0.004;
5 5 1 0.004;
5 5 2 0.004;
5 5 3 0.004;
5 5 4 0.004;
5 5 5 0.004;
5 5 6 0.004;
5 5 7 0.004;
5 5 8 0.004;
5 6 1 0.005;
5 6 2 0.005;
5 6 3 0.005;
5 6 4 0.005;
5 6 5 0.005;
5 6 6 0.005;
5 6 7 0.005;
5 6 8 0.005;
6 1 1 0.004;
6 1 2 0.004;
6 1 3 0.004;
6 1 4 0.004;
6 1 5 0.004;
6 1 6 0.004;
6 1 7 0.004;
6 1 8 0.004;
6 2 1 0.005;
6 2 2 0.005;
6 2 3 0.005;
6 2 4 0.005;
6 2 5 0.005;
6 2 6 0.005;
6 2 7 0.005;
6 2 8 0.005;
6 3 1 0.005;
6 3 2 0.005;
6 3 3 0.005;
6 3 4 0.005;
6 3 5 0.005;
6 3 6 0.005;
6 3 7 0.005;
6 3 8 0.005;
6 4 1 0.004;
6 4 2 0.004;
6 4 3 0.004;
6 4 4 0.004;
6 4 5 0.004;
6 4 6 0.004;
6 4 7 0.004;
6 4 8 0.004;
6 5 1 0.004;
6 5 2 0.004;
6 5 3 0.004;
6 5 4 0.004;
6 5 5 0.004;
6 5 6 0.004;
6 5 7 0.004;
6 5 8 0.004;
6 6 1 0.005;
6 6 2 0.005;
6 6 3 0.005;
6 6 4 0.005;
6 6 5 0.005;
6 6 6 0.005;
6 6 7 0.005;
6 6 8 0.005;
7 1 1 0.004;
7 1 2 0.004;
7 1 3 0.004;
7 1 4 0.004;
7 1 5 0.004;
7 1 6 0.004;
7 1 7 0.004;
7 1 8 0.004;
7 2 1 0.005;
7 2 2 0.005;
7 2 3 0.005;
7 2 4 0.005;
7 2 5 0.005;
7 2 6 0.005;
7 2 7 0.005;
7 2 8 0.005;
7 3 1 0.005;
7 3 2 0.005;
7 3 3 0.005;
7 3 4 0.005;
7 3 5 0.005;
7 3 6 0.005;
7 3 7 0.005;
7 3 8 0.005;
7 4 1 0.004;
7 4 2 0.004;
7 4 3 0.004;
7 4 4 0.004;
7 4 5 0.004;
7 4 6 0.004;
7 4 7 0.004;
7 4 8 0.004;
7 5 1 0.004;
7 5 2 0.004;
7 5 3 0.004;
7 5 4 0.004;
7 5 5 0.004;
7 5 6 0.004;
7 5 7 0.004;
7 5 8 0.004;
7 6 1 0.005;
7 6 2 0.005;
7 6 3 0.005;
7 6 4 0.005;
7 6 5 0.005;
7 6 6 0.005;
7 6 7 0.005;
7 6 8 0.005;
8 1 1 0.004;
8 1 2 0.004;
8 1 3 0.004;
8 1 4 0.004;
8 1 5 0.004;
8 1 6 0.004;
8 1 7 0.004;
8 1 8 0.004;
8 2 1 0.005;
8 2 2 0.005;
8 2 3 0.005;
8 2 4 0.005;
8 2 5 0.005;
8 2 6 0.005;
8 2 7 0.005;
8 2 8 0.005;
8 3 1 0.005;
8 3 2 0.005;
8 3 3 0.005;
8 3 4 0.005;
8 3 5 0.005;
8 3 6 0.005;
8 3 7 0.005;
8 3 8 0.005;
8 4 1 0.004;
8 4 2 0.004;
8 4 3 0.004;
8 4 4 0.004;
8 4 5 0.004;
8 4 6 0.004;
8 4 7 0.004;
8 4 8 0.004;
8 5 1 0.004;
8 5 2 0.004;
8 5 3 0.004;
8 5 4 0.004;
8 5 5 0.004;
8 5 6 0.004;
8 5 7 0.004;
8 5 8 0.004;
8 6 1 0.005;
8 6 2 0.005;
8 6 3 0.005;
8 6 4 0.005;
8 6 5 0.005;
8 6 6 0.005;
8 6 7 0.005;
8 6 8 0.005;
9 1 1 0.004;
9 1 2 0.004;
9 1 3 0.004;
9 1 4 0.004;
9 1 5 0.004;
9 1 6 0.004;
9 1 7 0.004;
9 1 8 0.004;
9 2 1 0.005;
9 2 2 0.005;
9 2 3 0.005;
9 2 4 0.005;
9 2 5 0.005;
9 2 6 0.005;
9 2 7 0.005;
9 2 8 0.005;
9 3 1 0.005;
9 3 2 0.005;
9 3 3 0.005;
9 3 4 0.005;
9 3 5 0.005;
9 3 6 0.005;
9 3 7 0.005;
9 3 8 0.005;
9 4 1 0.004;
9 4 2 0.004;
9 4 3 0.004;
9 4 4 0.004;
9 4 5 0.004;
9 4 6 0.004;
9 4 7 0.004;
9 4 8 0.004;
9 5 1 0.004;
9 5 2 0.004;
9 5 3 0.004;
9 5 4 0.004;
9 5 5 0.004;
9 5 6 0.004;
9 5 7 0.004;
9 5 8 0.004;
9 6 1 0.005;
9 6 2 0.005;
9 6 3 0.005;
9 6 4 0.005;
9 6 5 0.005;
9 6 6 0.005;
9 6 7 0.005;
9 6 8 0.005;
10 1 1 0.004;
10 1 2 0.004;
10 1 3 0.004;
10 1 4 0.004;
10 1 5 0.004;
10 1 6 0.004;
10 1 7 0.004;
10 1 8 0.004;
10 2 1 0.005;
10 2 2 0.005;
10 2 3 0.005;
10 2 4 0.005;
10 2 5 0.005;
10 2 6 0.005;
10 2 7 0.005;
10 2 8 0.005;
10 3 1 0.005;
10 3 2 0.005;
10 3 3 0.005;
10 3 4 0.005;
10 3 5 0.005;
10 3 6 0.005;
10 3 7 0.005;
10 3 8 0.005;
10 4 1 0.004;
10 4 2 0.004;
10 4 3 0.004;
10 4 4 0.004;
10 4 5 0.004;
10 4 6 0.004;
10 4 7 0.004;
10 4 8 0.004;
10 5 1 0.004;
10 5 2 0.004;
10 5 3 0.004;
10 5 4 0.004;
10 5 5 0.004;
10 5 6 0.004;
10 5 7 0.004;
10 5 8 0.004;
10 6 1 0.005;
10 6 2 0.005;
10 6 3 0.005;
10 6 4 0.005;
10 6 5 0.005;
10 6 6 0.005;
10 6 7 0.005;
10 6 8 0.005;
]

# csc: custo de setup do padrão de corte (igual para cada padrão j)
global c_sc = [
1 1 1 0.125;
1 1 2 0.125;
1 1 3 0.125;
1 1 4 0.125;
1 1 5 0.125;
1 1 6 0.125;
1 1 7 0.125;
1 1 8 0.125;
1 2 1 0.098;
1 2 2 0.098;
1 2 3 0.098;
1 2 4 0.098;
1 2 5 0.098;
1 2 6 0.098;
1 2 7 0.098;
1 2 8 0.098;
2 1 1 0.112;
2 1 2 0.112;
2 1 3 0.112;
2 1 4 0.112;
2 1 5 0.112;
2 1 6 0.112;
2 1 7 0.112;
2 1 8 0.112;
2 2 1 0.099;
2 2 2 0.099;
2 2 3 0.099;
2 2 4 0.099;
2 2 5 0.099;
2 2 6 0.099;
2 2 7 0.099;
2 2 8 0.099;
3 1 1 0.103;
3 1 2 0.103;
3 1 3 0.103;
3 1 4 0.103;
3 1 5 0.103;
3 1 6 0.103;
3 1 7 0.103;
3 1 8 0.103;
3 2 1 0.084;
3 2 2 0.084;
3 2 3 0.084;
3 2 4 0.084;
3 2 5 0.084;
3 2 6 0.084;
3 2 7 0.084;
3 2 8 0.084;
4 1 1 0.092;
4 1 2 0.092;
4 1 3 0.092;
4 1 4 0.092;
4 1 5 0.092;
4 1 6 0.092;
4 1 7 0.092;
4 1 8 0.092;
4 2 1 0.116;
4 2 2 0.116;
4 2 3 0.116;
4 2 4 0.116;
4 2 5 0.116;
4 2 6 0.116;
4 2 7 0.116;
4 2 8 0.116;
5 1 1 0.118;
5 1 2 0.118;
5 1 3 0.118;
5 1 4 0.118;
5 1 5 0.118;
5 1 6 0.118;
5 1 7 0.118;
5 1 8 0.118;
5 2 1 0.074;
5 2 2 0.074;
5 2 3 0.074;
5 2 4 0.074;
5 2 5 0.074;
5 2 6 0.074;
5 2 7 0.074;
5 2 8 0.074;
6 1 1 0.118;
6 1 2 0.118;
6 1 3 0.118;
6 1 4 0.118;
6 1 5 0.118;
6 1 6 0.118;
6 1 7 0.118;
6 1 8 0.118;
6 2 1 0.116;
6 2 2 0.116;
6 2 3 0.116;
6 2 4 0.116;
6 2 5 0.116;
6 2 6 0.116;
6 2 7 0.116;
6 2 8 0.116;
]

# Demandas
global d = [
1 1 1 155;
1 1 2 0;
1 1 3 171;
1 1 4 187;
1 1 5 236;
1 1 6 77;
1 1 7 211;
1 1 8 268;
1 2 1 0;
1 2 2 109;
1 2 3 70;
1 2 4 79;
1 2 5 0;
1 2 6 164;
1 2 7 153;
1 2 8 169;
1 3 1 0;
1 3 2 100;
1 3 3 0;
1 3 4 59;
1 3 5 87;
1 3 6 191;
1 3 7 114;
1 3 8 0;
1 4 1 150;
1 4 2 0;
1 4 3 144;
1 4 4 131;
1 4 5 0;
1 4 6 65;
1 4 7 0;
1 4 8 298;
1 5 1 141;
1 5 2 113;
1 5 3 243;
1 5 4 124;
1 5 5 226;
1 5 6 197;
1 5 7 76;
1 5 8 130;
1 6 1 162;
1 6 2 167;
1 6 3 142;
1 6 4 253;
1 6 5 253;
1 6 6 129;
1 6 7 0;
1 6 8 230;
2 1 1 153;
2 1 2 292;
2 1 3 213;
2 1 4 208;
2 1 5 196;
2 1 6 211;
2 1 7 70;
2 1 8 0;
2 2 1 299;
2 2 2 194;
2 2 3 73;
2 2 4 181;
2 2 5 195;
2 2 6 0;
2 2 7 0;
2 2 8 77;
2 3 1 93;
2 3 2 77;
2 3 3 233;
2 3 4 0;
2 3 5 125;
2 3 6 103;
2 3 7 269;
2 3 8 112;
2 4 1 163;
2 4 2 215;
2 4 3 83;
2 4 4 236;
2 4 5 288;
2 4 6 194;
2 4 7 292;
2 4 8 58;
2 5 1 282;
2 5 2 241;
2 5 3 0;
2 5 4 90;
2 5 5 60;
2 5 6 223;
2 5 7 93;
2 5 8 103;
2 6 1 249;
2 6 2 210;
2 6 3 119;
2 6 4 0;
2 6 5 0;
2 6 6 180;
2 6 7 0;
2 6 8 0;
3 1 1 279;
3 1 2 222;
3 1 3 154;
3 1 4 273;
3 1 5 167;
3 1 6 166;
3 1 7 247;
3 1 8 264;
3 2 1 262;
3 2 2 101;
3 2 3 224;
3 2 4 300;
3 2 5 260;
3 2 6 276;
3 2 7 240;
3 2 8 0;
3 3 1 143;
3 3 2 275;
3 3 3 91;
3 3 4 129;
3 3 5 55;
3 3 6 0;
3 3 7 177;
3 3 8 83;
3 4 1 92;
3 4 2 0;
3 4 3 202;
3 4 4 76;
3 4 5 192;
3 4 6 151;
3 4 7 194;
3 4 8 68;
3 5 1 168;
3 5 2 123;
3 5 3 280;
3 5 4 0;
3 5 5 55;
3 5 6 106;
3 5 7 219;
3 5 8 69;
3 6 1 277;
3 6 2 227;
3 6 3 84;
3 6 4 0;
3 6 5 0;
3 6 6 65;
3 6 7 214;
3 6 8 0;
4 1 1 89;
4 1 2 274;
4 1 3 0;
4 1 4 61;
4 1 5 299;
4 1 6 196;
4 1 7 174;
4 1 8 123;
4 2 1 158;
4 2 2 0;
4 2 3 219;
4 2 4 73;
4 2 5 120;
4 2 6 165;
4 2 7 263;
4 2 8 89;
4 3 1 198;
4 3 2 126;
4 3 3 286;
4 3 4 0;
4 3 5 249;
4 3 6 147;
4 3 7 232;
4 3 8 162;
4 4 1 0;
4 4 2 177;
4 4 3 106;
4 4 4 230;
4 4 5 123;
4 4 6 0;
4 4 7 243;
4 4 8 99;
4 5 1 241;
4 5 2 136;
4 5 3 0;
4 5 4 120;
4 5 5 169;
4 5 6 202;
4 5 7 139;
4 5 8 196;
4 6 1 178;
4 6 2 142;
4 6 3 200;
4 6 4 57;
4 6 5 197;
4 6 6 90;
4 6 7 89;
4 6 8 123;
5 1 1 200;
5 1 2 202;
5 1 3 94;
5 1 4 206;
5 1 5 74;
5 1 6 281;
5 1 7 0;
5 1 8 245;
5 2 1 247;
5 2 2 54;
5 2 3 106;
5 2 4 132;
5 2 5 0;
5 2 6 114;
5 2 7 120;
5 2 8 218;
5 3 1 281;
5 3 2 203;
5 3 3 99;
5 3 4 0;
5 3 5 185;
5 3 6 272;
5 3 7 0;
5 3 8 135;
5 4 1 293;
5 4 2 73;
5 4 3 0;
5 4 4 178;
5 4 5 0;
5 4 6 133;
5 4 7 159;
5 4 8 168;
5 5 1 87;
5 5 2 204;
5 5 3 189;
5 5 4 71;
5 5 5 131;
5 5 6 67;
5 5 7 114;
5 5 8 228;
5 6 1 128;
5 6 2 190;
5 6 3 0;
5 6 4 0;
5 6 5 133;
5 6 6 65;
5 6 7 213;
5 6 8 113;
6 1 1 240;
6 1 2 176;
6 1 3 126;
6 1 4 197;
6 1 5 180;
6 1 6 150;
6 1 7 252;
6 1 8 65;
6 2 1 0;
6 2 2 237;
6 2 3 254;
6 2 4 0;
6 2 5 109;
6 2 6 0;
6 2 7 139;
6 2 8 168;
6 3 1 0;
6 3 2 0;
6 3 3 173;
6 3 4 0;
6 3 5 56;
6 3 6 101;
6 3 7 0;
6 3 8 70;
6 4 1 127;
6 4 2 253;
6 4 3 235;
6 4 4 280;
6 4 5 251;
6 4 6 164;
6 4 7 194;
6 4 8 168;
6 5 1 72;
6 5 2 241;
6 5 3 278;
6 5 4 119;
6 5 5 287;
6 5 6 231;
6 5 7 284;
6 5 8 245;
6 6 1 165;
6 6 2 173;
6 6 3 182;
6 6 4 128;
6 6 5 0;
6 6 6 212;
6 6 7 59;
6 6 8 289;
7 1 1 113;
7 1 2 265;
7 1 3 210;
7 1 4 0;
7 1 5 214;
7 1 6 166;
7 1 7 282;
7 1 8 214;
7 2 1 205;
7 2 2 68;
7 2 3 118;
7 2 4 112;
7 2 5 176;
7 2 6 0;
7 2 7 68;
7 2 8 259;
7 3 1 155;
7 3 2 169;
7 3 3 300;
7 3 4 239;
7 3 5 135;
7 3 6 52;
