###################################################
# Classe 21 : K = 6, M = 2, T = 8, N = 20
# Exemplo: 7.   Nome do arquivo: c21ex07.dat          Semente: 5000

global Q1 = 1e5
5 1 4 19.548;
5 1 5 19.548;
5 1 6 19.548;
5 1 7 19.548;
5 1 8 19.548;
5 2 1 19.136;
5 2 2 19.136;
5 2 3 19.136;
5 2 4 19.136;
5 2 5 19.136;
5 2 6 19.136;
5 2 7 19.136;
5 2 8 19.136;
6 1 1 24.407;
6 1 2 24.407;
6 1 3 24.407;
6 1 4 24.407;
6 1 5 24.407;
6 1 6 24.407;
6 1 7 24.407;
6 1 8 24.407;
6 2 1 15.64;
6 2 2 15.64;
6 2 3 15.64;
6 2 4 15.64;
6 2 5 15.64;
6 2 6 15.64;
6 2 7 15.64;
6 2 8 15.64;
]

# cw: custo de estocar uma bobina mestre
global c_w = [
1 1 1 0.009;
1 1 2 0.009;
1 1 3 0.009;
1 1 4 0.009;
1 1 5 0.009;
1 1 6 0.009;
1 1 7 0.009;
1 1 8 0.009;
1 2 1 0.008;
1 2 2 0.008;
1 2 3 0.008;
1 2 4 0.008;
1 2 5 0.008;
1 2 6 0.008;
1 2 7 0.008;
1 2 8 0.008;
2 1 1 0.012;
2 1 2 0.012;
2 1 3 0.012;
2 1 4 0.012;
2 1 5 0.012;
2 1 6 0.012;
2 1 7 0.012;
2 1 8 0.012;
2 2 1 0.01;
2 2 2 0.01;
2 2 3 0.01;
2 2 4 0.01;
2 2 5 0.01;
2 2 6 0.01;
2 2 7 0.01;
2 2 8 0.01;
3 1 1 0.009;
3 1 2 0.009;
3 1 3 0.009;
3 1 4 0.009;
3 1 5 0.009;
3 1 6 0.009;
3 1 7 0.009;
3 1 8 0.009;
3 2 1 0.007;
3 2 2 0.007;
3 2 3 0.007;
3 2 4 0.007;
3 2 5 0.007;
3 2 6 0.007;
3 2 7 0.007;
3 2 8 0.007;
4 1 1 0.01;
4 1 2 0.01;
4 1 3 0.01;
4 1 4 0.01;
4 1 5 0.01;
4 1 6 0.01;
4 1 7 0.01;
4 1 8 0.01;
4 2 1 0.008;
4 2 2 0.008;
4 2 3 0.008;
4 2 4 0.008;
4 2 5 0.008;
4 2 6 0.008;
4 2 7 0.008;
4 2 8 0.008;
5 1 1 0.012;
5 1 2 0.012;
5 1 3 0.012;
5 1 4 0.012;
5 1 5 0.012;
5 1 6 0.012;
5 1 7 0.012;
5 1 8 0.012;
5 2 1 0.01;
5 2 2 0.01;
5 2 3 0.01;
5 2 4 0.01;
5 2 5 0.01;
5 2 6 0.01;
5 2 7 0.01;
5 2 8 0.01;
6 1 1 0.012;
6 1 2 0.012;
6 1 3 0.012;
6 1 4 0.012;
6 1 5 0.012;
6 1 6 0.012;
6 1 7 0.012;
6 1 8 0.012;
6 2 1 0.01;
6 2 2 0.01;
6 2 3 0.01;
6 2 4 0.01;
6 2 5 0.01;
6 2 6 0.01;
6 2 7 0.01;
6 2 8 0.01;
]

# cz: custo de setup por bobina mestre
global c_z = [
1 1 1 0.887;
1 1 2 0.887;
1 1 3 0.887;
1 1 4 0.887;
1 1 5 0.887;
1 1 6 0.887;
1 1 7 0.887;
1 1 8 0.887;
1 2 1 0.774;
1 2 2 0.774;
1 2 3 0.774;
1 2 4 0.774;
1 2 5 0.774;
1 2 6 0.774;
1 2 7 0.774;
1 2 8 0.774;
2 1 1 0.995;
2 1 2 0.995;
2 1 3 0.995;
2 1 4 0.995;
2 1 5 0.995;
2 1 6 0.995;
2 1 7 0.995;
2 1 8 0.995;
2 2 1 0.951;
2 2 2 0.951;
2 2 3 0.951;
2 2 4 0.951;
2 2 5 0.951;
2 2 6 0.951;
2 2 7 0.951;
2 2 8 0.951;
3 1 1 1.049;
3 1 2 1.049;
3 1 3 1.049;
3 1 4 1.049;
3 1 5 1.049;
3 1 6 1.049;
3 1 7 1.049;
3 1 8 1.049;
3 2 1 0.75;
3 2 2 0.75;
3 2 3 0.75;
3 2 4 0.75;
3 2 5 0.75;
3 2 6 0.75;
3 2 7 0.75;
3 2 8 0.75;
4 1 1 0.816;
4 1 2 0.816;
4 1 3 0.816;
4 1 4 0.816;
4 1 5 0.816;
4 1 6 0.816;
4 1 7 0.816;
4 1 8 0.816;
4 2 1 1.049;
4 2 2 1.049;
4 2 3 1.049;
4 2 4 1.049;
4 2 5 1.049;
4 2 6 1.049;
4 2 7 1.049;
4 2 8 1.049;
5 1 1 0.938;
5 1 2 0.938;
5 1 3 0.938;
5 1 4 0.938;
5 1 5 0.938;
5 1 6 0.938;
5 1 7 0.938;
5 1 8 0.938;
5 2 1 0.861;
5 2 2 0.861;
5 2 3 0.861;
5 2 4 0.861;
5 2 5 0.861;
5 2 6 0.861;
5 2 7 0.861;
5 2 8 0.861;
6 1 1 0.732;
6 1 2 0.732;
6 1 3 0.732;
6 1 4 0.732;
6 1 5 0.732;
6 1 6 0.732;
6 1 7 0.732;
6 1 8 0.732;
6 2 1 0.547;
6 2 2 0.547;
6 2 3 0.547;
6 2 4 0.547;
6 2 5 0.547;
6 2 6 0.547;
6 2 7 0.547;
6 2 8 0.547;
]

# cy: custo de corte por bobina mestre
global c_y = [
1 1 1 2.398;
1 1 2 2.398;
1 1 3 2.398;
1 1 4 2.398;
1 1 5 2.398;
1 1 6 2.398;
1 1 7 2.398;
1 1 8 2.398;
1 2 1 1.684;
1 2 2 1.684;
1 2 3 1.684;
1 2 4 1.684;
1 2 5 1.684;
1 2 6 1.684;
1 2 7 1.684;
1 2 8 1.684;
2 1 1 2.964;
2 1 2 2.964;
2 1 3 2.964;
2 1 4 2.964;
2 1 5 2.964;
2 1 6 2.964;
2 1 7 2.964;
2 1 8 2.964;
2 2 1 2.811;
2 2 2 2.811;
2 2 3 2.811;
2 2 4 2.811;
2 2 5 2.811;
2 2 6 2.811;
2 2 7 2.811;
2 2 8 2.811;
3 1 1 3.765;
3 1 2 3.765;
3 1 3 3.765;
3 1 4 3.765;
3 1 5 3.765;
3 1 6 3.765;
3 1 7 3.765;
3 1 8 3.765;
3 2 1 2.787;
3 2 2 2.787;
3 2 3 2.787;
3 2 4 2.787;
3 2 5 2.787;
3 2 6 2.787;
3 2 7 2.787;
3 2 8 2.787;
4 1 1 2.722;
4 1 2 2.722;
4 1 3 2.722;
4 1 4 2.722;
4 1 5 2.722;
4 1 6 2.722;
4 1 7 2.722;
4 1 8 2.722;
4 2 1 2.307;
4 2 2 2.307;
4 2 3 2.307;
4 2 4 2.307;
4 2 5 2.307;
4 2 6 2.307;
4 2 7 2.307;
4 2 8 2.307;
5 1 1 2.737;
5 1 2 2.737;
5 1 3 2.737;
5 1 4 2.737;
5 1 5 2.737;
5 1 6 2.737;
5 1 7 2.737;
5 1 8 2.737;
5 2 1 2.105;
5 2 2 2.105;
5 2 3 2.105;
5 2 4 2.105;
5 2 5 2.105;
5 2 6 2.105;
5 2 7 2.105;
5 2 8 2.105;
6 1 1 3.173;
6 1 2 3.173;
6 1 3 3.173;
6 1 4 3.173;
6 1 5 3.173;
6 1 6 3.173;
6 1 7 3.173;
6 1 8 3.173;
6 2 1 1.564;
6 2 2 1.564;
6 2 3 1.564;
6 2 4 1.564;
6 2 5 1.564;
6 2 6 1.564;
6 2 7 1.564;
6 2 8 1.564;
]

# c_e: Custo de estocar um item de largura l_i
global c_e = [
1 1 1 0.004;
1 1 2 0.004;
1 1 3 0.004;
1 1 4 0.004;
1 1 5 0.004;
1 1 6 0.004;
1 1 7 0.004;
1 1 8 0.004;
1 2 1 0.006;
1 2 2 0.006;
1 2 3 0.006;
1 2 4 0.006;
1 2 5 0.006;
1 2 6 0.006;
1 2 7 0.006;
1 2 8 0.006;
1 3 1 0.004;
1 3 2 0.004;
1 3 3 0.004;
1 3 4 0.004;
1 3 5 0.004;
1 3 6 0.004;
1 3 7 0.004;
1 3 8 0.004;
1 4 1 0.005;
1 4 2 0.005;
1 4 3 0.005;
1 4 4 0.005;
1 4 5 0.005;
1 4 6 0.005;
1 4 7 0.005;
1 4 8 0.005;
1 5 1 0.006;
1 5 2 0.006;
1 5 3 0.006;
1 5 4 0.006;
1 5 5 0.006;
1 5 6 0.006;
1 5 7 0.006;
1 5 8 0.006;
1 6 1 0.006;
1 6 2 0.006;
1 6 3 0.006;
1 6 4 0.006;
1 6 5 0.006;
1 6 6 0.006;
1 6 7 0.006;
1 6 8 0.006;
2 1 1 0.004;
2 1 2 0.004;
2 1 3 0.004;
2 1 4 0.004;
2 1 5 0.004;
2 1 6 0.004;
2 1 7 0.004;
2 1 8 0.004;
2 2 1 0.006;
2 2 2 0.006;
2 2 3 0.006;
2 2 4 0.006;
2 2 5 0.006;
2 2 6 0.006;
2 2 7 0.006;
2 2 8 0.006;
2 3 1 0.004;
2 3 2 0.004;
2 3 3 0.004;
2 3 4 0.004;
2 3 5 0.004;
2 3 6 0.004;
2 3 7 0.004;
2 3 8 0.004;
2 4 1 0.005;
2 4 2 0.005;
2 4 3 0.005;
2 4 4 0.005;
2 4 5 0.005;
2 4 6 0.005;
2 4 7 0.005;
2 4 8 0.005;
2 5 1 0.006;
2 5 2 0.006;
2 5 3 0.006;
2 5 4 0.006;
2 5 5 0.006;
2 5 6 0.006;
2 5 7 0.006;
2 5 8 0.006;
2 6 1 0.006;
2 6 2 0.006;
2 6 3 0.006;
2 6 4 0.006;
2 6 5 0.006;
2 6 6 0.006;
2 6 7 0.006;
2 6 8 0.006;
3 1 1 0.004;
3 1 2 0.004;
3 1 3 0.004;
3 1 4 0.004;
3 1 5 0.004;
3 1 6 0.004;
3 1 7 0.004;
3 1 8 0.004;
3 2 1 0.006;
3 2 2 0.006;
3 2 3 0.006;
3 2 4 0.006;
3 2 5 0.006;
3 2 6 0.006;
3 2 7 0.006;
3 2 8 0.006;
3 3 1 0.004;
3 3 2 0.004;
3 3 3 0.004;
3 3 4 0.004;
3 3 5 0.004;
3 3 6 0.004;
3 3 7 0.004;
3 3 8 0.004;
3 4 1 0.005;
3 4 2 0.005;
3 4 3 0.005;
3 4 4 0.005;
3 4 5 0.005;
3 4 6 0.005;
3 4 7 0.005;
3 4 8 0.005;
3 5 1 0.006;
3 5 2 0.006;
3 5 3 0.006;
3 5 4 0.006;
3 5 5 0.006;
3 5 6 0.006;
3 5 7 0.006;
3 5 8 0.006;
3 6 1 0.006;
3 6 2 0.006;
3 6 3 0.006;
3 6 4 0.006;
3 6 5 0.006;
3 6 6 0.006;
3 6 7 0.006;
3 6 8 0.006;
4 1 1 0.004;
4 1 2 0.004;
4 1 3 0.004;
4 1 4 0.004;
4 1 5 0.004;
4 1 6 0.004;
4 1 7 0.004;
4 1 8 0.004;
4 2 1 0.006;
4 2 2 0.006;
4 2 3 0.006;
4 2 4 0.006;
4 2 5 0.006;
4 2 6 0.006;
4 2 7 0.006;
4 2 8 0.006;
4 3 1 0.004;
4 3 2 0.004;
4 3 3 0.004;
4 3 4 0.004;
4 3 5 0.004;
4 3 6 0.004;
4 3 7 0.004;
4 3 8 0.004;
4 4 1 0.005;
4 4 2 0.005;
4 4 3 0.005;
4 4 4 0.005;
4 4 5 0.005;
4 4 6 0.005;
4 4 7 0.005;
4 4 8 0.005;
4 5 1 0.006;
4 5 2 0.006;
4 5 3 0.006;
4 5 4 0.006;
4 5 5 0.006;
4 5 6 0.006;
4 5 7 0.006;
4 5 8 0.006;
4 6 1 0.006;
4 6 2 0.006;
4 6 3 0.006;
4 6 4 0.006;
4 6 5 0.006;
4 6 6 0.006;
4 6 7 0.006;
4 6 8 0.006;
5 1 1 0.004;
5 1 2 0.004;
5 1 3 0.004;
5 1 4 0.004;
5 1 5 0.004;
5 1 6 0.004;
5 1 7 0.004;
5 1 8 0.004;
5 2 1 0.006;
5 2 2 0.006;
5 2 3 0.006;
5 2 4 0.006;
5 2 5 0.006;
5 2 6 0.006;
5 2 7 0.006;
5 2 8 0.006;
5 3 1 0.004;
5 3 2 0.004;
5 3 3 0.004;
5 3 4 0.004;
5 3 5 0.004;
5 3 6 0.004;
5 3 7 0.004;
5 3 8 0.004;
5 4 1 0.005;
5 4 2 0.005;
5 4 3 0.005;
5 4 4 0.005;
5 4 5 0.005;
5 4 6 0.005;
5 4 7 0.005;
5 4 8 0.005;
5 5 1 0.006;
5 5 2 0.006;
5 5 3 0.006;
5 5 4 0.006;
5 5 5 0.006;
5 5 6 0.006;
5 5 7 0.006;
5 5 8 0.006;
5 6 1 0.006;
5 6 2 0.006;
5 6 3 0.006;
5 6 4 0.006;
5 6 5 0.006;
5 6 6 0.006;
5 6 7 0.006;
5 6 8 0.006;
6 1 1 0.004;
6 1 2 0.004;
6 1 3 0.004;
6 1 4 0.004;
6 1 5 0.004;
6 1 6 0.004;
6 1 7 0.004;
6 1 8 0.004;
6 2 1 0.006;
6 2 2 0.006;
6 2 3 0.006;
6 2 4 0.006;
6 2 5 0.006;
6 2 6 0.006;
6 2 7 0.006;
6 2 8 0.006;
6 3 1 0.004;
6 3 2 0.004;
6 3 3 0.004;
6 3 4 0.004;
6 3 5 0.004;
6 3 6 0.004;
6 3 7 0.004;
6 3 8 0.004;
6 4 1 0.005;
6 4 2 0.005;
6 4 3 0.005;
6 4 4 0.005;
6 4 5 0.005;
6 4 6 0.005;
6 4 7 0.005;
6 4 8 0.005;
6 5 1 0.006;
6 5 2 0.006;
6 5 3 0.006;
6 5 4 0.006;
6 5 5 0.006;
6 5 6 0.006;
6 5 7 0.006;
6 5 8 0.006;
6 6 1 0.006;
6 6 2 0.006;
6 6 3 0.006;
6 6 4 0.006;
6 6 5 0.006;
6 6 6 0.006;
6 6 7 0.006;
6 6 8 0.006;
7 1 1 0.004;
7 1 2 0.004;
7 1 3 0.004;
7 1 4 0.004;
7 1 5 0.004;
7 1 6 0.004;
7 1 7 0.004;
7 1 8 0.004;
7 2 1 0.006;
7 2 2 0.006;
7 2 3 0.006;
7 2 4 0.006;
7 2 5 0.006;
7 2 6 0.006;
7 2 7 0.006;
7 2 8 0.006;
7 3 1 0.004;
7 3 2 0.004;
7 3 3 0.004;
7 3 4 0.004;
7 3 5 0.004;
7 3 6 0.004;
7 3 7 0.004;
7 3 8 0.004;
7 4 1 0.005;
7 4 2 0.005;
7 4 3 0.005;
7 4 4 0.005;
7 4 5 0.005;
7 4 6 0.005;
7 4 7 0.005;
7 4 8 0.005;
7 5 1 0.006;
7 5 2 0.006;
7 5 3 0.006;
7 5 4 0.006;
7 5 5 0.006;
7 5 6 0.006;
7 5 7 0.006;
7 5 8 0.006;
7 6 1 0.006;
7 6 2 0.006;
7 6 3 0.006;
7 6 4 0.006;
7 6 5 0.006;
7 6 6 0.006;
7 6 7 0.006;
7 6 8 0.006;
8 1 1 0.004;
8 1 2 0.004;
8 1 3 0.004;
8 1 4 0.004;
8 1 5 0.004;
8 1 6 0.004;
8 1 7 0.004;
8 1 8 0.004;
8 2 1 0.006;
8 2 2 0.006;
8 2 3 0.006;
8 2 4 0.006;
8 2 5 0.006;
8 2 6 0.006;
8 2 7 0.006;
8 2 8 0.006;
8 3 1 0.004;
8 3 2 0.004;
8 3 3 0.004;
8 3 4 0.004;
8 3 5 0.004;
8 3 6 0.004;
8 3 7 0.004;
8 3 8 0.004;
8 4 1 0.005;
8 4 2 0.005;
8 4 3 0.005;
8 4 4 0.005;
8 4 5 0.005;
8 4 6 0.005;
8 4 7 0.005;
8 4 8 0.005;
8 5 1 0.006;
8 5 2 0.006;
8 5 3 0.006;
8 5 4 0.006;
8 5 5 0.006;
8 5 6 0.006;
8 5 7 0.006;
8 5 8 0.006;
8 6 1 0.006;
8 6 2 0.006;
8 6 3 0.006;
8 6 4 0.006;
8 6 5 0.006;
8 6 6 0.006;
8 6 7 0.006;
8 6 8 0.006;
9 1 1 0.004;
9 1 2 0.004;
9 1 3 0.004;
9 1 4 0.004;
9 1 5 0.004;
9 1 6 0.004;
9 1 7 0.004;
9 1 8 0.004;
9 2 1 0.006;
9 2 2 0.006;
9 2 3 0.006;
9 2 4 0.006;
9 2 5 0.006;
9 2 6 0.006;
9 2 7 0.006;
9 2 8 0.006;
9 3 1 0.004;
9 3 2 0.004;
9 3 3 0.004;
9 3 4 0.004;
9 3 5 0.004;
9 3 6 0.004;
9 3 7 0.004;
9 3 8 0.004;
9 4 1 0.005;
9 4 2 0.005;
9 4 3 0.005;
9 4 4 0.005;
9 4 5 0.005;
9 4 6 0.005;
9 4 7 0.005;
9 4 8 0.005;
9 5 1 0.006;
9 5 2 0.006;
9 5 3 0.006;
9 5 4 0.006;
9 5 5 0.006;
9 5 6 0.006;
9 5 7 0.006;
9 5 8 0.006;
9 6 1 0.006;
9 6 2 0.006;
9 6 3 0.006;
9 6 4 0.006;
9 6 5 0.006;
9 6 6 0.006;
9 6 7 0.006;
9 6 8 0.006;
10 1 1 0.004;
10 1 2 0.004;
10 1 3 0.004;
10 1 4 0.004;
10 1 5 0.004;
10 1 6 0.004;
10 1 7 0.004;
10 1 8 0.004;
10 2 1 0.006;
10 2 2 0.006;
10 2 3 0.006;
10 2 4 0.006;
10 2 5 0.006;
10 2 6 0.006;
10 2 7 0.006;
10 2 8 0.006;
10 3 1 0.004;
10 3 2 0.004;
10 3 3 0.004;
10 3 4 0.004;
10 3 5 0.004;
10 3 6 0.004;
10 3 7 0.004;
10 3 8 0.004;
10 4 1 0.005;
10 4 2 0.005;
10 4 3 0.005;
10 4 4 0.005;
10 4 5 0.005;
10 4 6 0.005;
10 4 7 0.005;
10 4 8 0.005;
10 5 1 0.006;
10 5 2 0.006;
10 5 3 0.006;
10 5 4 0.006;
10 5 5 0.006;
10 5 6 0.006;
10 5 7 0.006;
10 5 8 0.006;
10 6 1 0.006;
10 6 2 0.006;
10 6 3 0.006;
10 6 4 0.006;
10 6 5 0.006;
10 6 6 0.006;
10 6 7 0.006;
10 6 8 0.006;
11 1 1 0.004;
11 1 2 0.004;
11 1 3 0.004;
11 1 4 0.004;
11 1 5 0.004;
11 1 6 0.004;
11 1 7 0.004;
11 1 8 0.004;
11 2 1 0.006;
11 2 2 0.006;
11 2 3 0.006;
11 2 4 0.006;
11 2 5 0.006;
11 2 6 0.006;
11 2 7 0.006;
11 2 8 0.006;
11 3 1 0.004;
11 3 2 0.004;
11 3 3 0.004;
11 3 4 0.004;
11 3 5 0.004;
11 3 6 0.004;
11 3 7 0.004;
11 3 8 0.004;
11 4 1 0.005;
11 4 2 0.005;
11 4 3 0.005;
11 4 4 0.005;
11 4 5 0.005;
11 4 6 0.005;
11 4 7 0.005;
11 4 8 0.005;
11 5 1 0.006;
11 5 2 0.006;
11 5 3 0.006;
11 5 4 0.006;
11 5 5 0.006;
11 5 6 0.006;
11 5 7 0.006;
11 5 8 0.006;
11 6 1 0.006;
11 6 2 0.006;
11 6 3 0.006;
11 6 4 0.006;
11 6 5 0.006;
11 6 6 0.006;
11 6 7 0.006;
11 6 8 0.006;
12 1 1 0.004;
12 1 2 0.004;
12 1 3 0.004;
12 1 4 0.004;
12 1 5 0.004;
12 1 6 0.004;
12 1 7 0.004;
12 1 8 0.004;
12 2 1 0.006;
12 2 2 0.006;
12 2 3 0.006;
12 2 4 0.006;
12 2 5 0.006;
12 2 6 0.006;
12 2 7 0.006;
12 2 8 0.006;
12 3 1 0.004;
12 3 2 0.004;
12 3 3 0.004;
12 3 4 0.004;
12 3 5 0.004;
12 3 6 0.004;
12 3 7 0.004;
12 3 8 0.004;
12 4 1 0.005;
12 4 2 0.005;
12 4 3 0.005;
12 4 4 0.005;
12 4 5 0.005;
12 4 6 0.005;
12 4 7 0.005;
12 4 8 0.005;
12 5 1 0.006;
12 5 2 0.006;
12 5 3 0.006;
12 5 4 0.006;
12 5 5 0.006;
12 5 6 0.006;
12 5 7 0.006;
12 5 8 0.006;
12 6 1 0.006;
12 6 2 0.006;
12 6 3 0.006;
12 6 4 0.006;
12 6 5 0.006;
12 6 6 0.006;
12 6 7 0.006;
12 6 8 0.006;
13 1 1 0.004;
13 1 2 0.004;
13 1 3 0.004;
13 1 4 0.004;
13 1 5 0.004;
13 1 6 0.004;
13 1 7 0.004;
13 1 8 0.004;
13 2 1 0.006;
13 2 2 0.006;
13 2 3 0.006;
13 2 4 0.006;
13 2 5 0.006;
13 2 6 0.006;
13 2 7 0.006;
13 2 8 0.006;
13 3 1 0.004;
13 3 2 0.004;
13 3 3 0.004;
13 3 4 0.004;
13 3 5 0.004;
13 3 6 0.004;
13 3 7 0.004;
13 3 8 0.004;
13 4 1 0.005;
13 4 2 0.005;
13 4 3 0.005;
13 4 4 0.005;
13 4 5 0.005;
13 4 6 0.005;
13 4 7 0.005;
13 4 8 0.005;
13 5 1 0.006;
13 5 2 0.006;
13 5 3 0.006;
13 5 4 0.006;
13 5 5 0.006;
13 5 6 0.006;
13 5 7 0.006;
13 5 8 0.006;
13 6 1 0.006;
13 6 2 0.006;
13 6 3 0.006;
13 6 4 0.006;
13 6 5 0.006;
13 6 6 0.006;
13 6 7 0.006;
13 6 8 0.006;
14 1 1 0.004;
14 1 2 0.004;
14 1 3 0.004;
14 1 4 0.004;
14 1 5 0.004;
14 1 6 0.004;
14 1 7 0.004;
14 1 8 0.004;
14 2 1 0.006;
14 2 2 0.006;
14 2 3 0.006;
14 2 4 0.006;
14 2 5 0.006;
14 2 6 0.006;
14 2 7 0.006;
14 2 8 0.006;
14 3 1 0.004;
14 3 2 0.004;
14 3 3 0.004;
14 3 4 0.004;
14 3 5 0.004;
14 3 6 0.004;
14 3 7 0.004;
14 3 8 0.004;
14 4 1 0.005;
14 4 2 0.005;
14 4 3 0.005;
14 4 4 0.005;
14 4 5 0.005;
14 4 6 0.005;
14 4 7 0.005;
14 4 8 0.005;
14 5 1 0.006;
14 5 2 0.006;
14 5 3 0.006;
14 5 4 0.006;
14 5 5 0.006;
14 5 6 0.006;
14 5 7 0.006;
14 5 8 0.006;
14 6 1 0.006;
14 6 2 0.006;
14 6 3 0.006;
14 6 4 0.006;
14 6 5 0.006;
14 6 6 0.006;
14 6 7 0.006;
14 6 8 0.006;
15 1 1 0.004;
15 1 2 0.004;
15 1 3 0.004;
15 1 4 0.004;
15 1 5 0.004;
15 1 6 0.004;
15 1 7 0.004;
15 1 8 0.004;
15 2 1 0.006;
15 2 2 0.006;
15 2 3 0.006;
15 2 4 0.006;
15 2 5 0.006;
15 2 6 0.006;
15 2 7 0.006;
15 2 8 0.006;
15 3 1 0.004;
15 3 2 0.004;
15 3 3 0.004;
15 3 4 0.004;
15 3 5 0.004;
15 3 6 0.004;
15 3 7 0.004;
15 3 8 0.004;
15 4 1 0.005;
15 4 2 0.005;
15 4 3 0.005;
15 4 4 0.005;
15 4 5 0.005;
15 4 6 0.005;
15 4 7 0.005;
15 4 8 0.005;
15 5 1 0.006;
15 5 2 0.006;
15 5 3 0.006;
15 5 4 0.006;
15 5 5 0.006;
15 5 6 0.006;
15 5 7 0.006;
15 5 8 0.006;
15 6 1 0.006;
15 6 2 0.006;
15 6 3 0.006;
15 6 4 0.006;
15 6 5 0.006;
15 6 6 0.006;
15 6 7 0.006;
15 6 8 0.006;
16 1 1 0.004;
16 1 2 0.004;
16 1 3 0.004;
16 1 4 0.004;
16 1 5 0.004;
16 1 6 0.004;
16 1 7 0.004;
16 1 8 0.004;
16 2 1 0.006;
16 2 2 0.006;
16 2 3 0.006;
16 2 4 0.006;
16 2 5 0.006;
16 2 6 0.006;
16 2 7 0.006;
16 2 8 0.006;
16 3 1 0.004;
16 3 2 0.004;
16 3 3 0.004;
16 3 4 0.004;
16 3 5 0.004;
16 3 6 0.004;
16 3 7 0.004;
16 3 8 0.004;
16 4 1 0.005;
16 4 2 0.005;
16 4 3 0.005;
16 4 4 0.005;
16 4 5 0.005;
16 4 6 0.005;
16 4 7 0.005;
16 4 8 0.005;
16 5 1 0.006;
16 5 2 0.006;
16 5 3 0.006;
16 5 4 0.006;
16 5 5 0.006;
16 5 6 0.006;
16 5 7 0.006;
16 5 8 0.006;
16 6 1 0.006;
16 6 2 0.006;
16 6 3 0.006;
16 6 4 0.006;
16 6 5 0.006;
16 6 6 0.006;
16 6 7 0.006;
16 6 8 0.006;
17 1 1 0.004;
17 1 2 0.004;
17 1 3 0.004;
17 1 4 0.004;
17 1 5 0.004;
17 1 6 0.004;
17 1 7 0.004;
17 1 8 0.004;
17 2 1 0.006;
17 2 2 0.006;
17 2 3 0.006;
17 2 4 0.006;
17 2 5 0.006;
17 2 6 0.006;
17 2 7 0.006;
17 2 8 0.006;
17 3 1 0.004;
17 3 2 0.004;
17 3 3 0.004;
17 3 4 0.004;
17 3 5 0.004;
17 3 6 0.004;
17 3 7 0.004;
17 3 8 0.004;
17 4 1 0.005;
17 4 2 0.005;
17 4 3 0.005;
17 4 4 0.005;
17 4 5 0.005;
17 4 6 0.005;
17 4 7 0.005;
17 4 8 0.005;
17 5 1 0.006;
17 5 2 0.006;
17 5 3 0.006;
17 5 4 0.006;
17 5 5 0.006;
17 5 6 0.006;
17 5 7 0.006;
17 5 8 0.006;
17 6 1 0.006;
17 6 2 0.006;
17 6 3 0.006;
17 6 4 0.006;
17 6 5 0.006;
17 6 6 0.006;
17 6 7 0.006;
17 6 8 0.006;
18 1 1 0.004;
18 1 2 0.004;
18 1 3 0.004;
18 1 4 0.004;
18 1 5 0.004;
18 1 6 0.004;
18 1 7 0.004;
18 1 8 0.004;
18 2 1 0.006;
18 2 2 0.006;
18 2 3 0.006;
18 2 4 0.006;
18 2 5 0.006;
18 2 6 0.006;
18 2 7 0.006;
18 2 8 0.006;
