###################################################
# Classe 3 : K = 2, M = 2, T = 8, N = 20
# Exemplo: 7.   c3ex07.dat          Semente: 3548
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 8
global N = 20

global L = [540, 460]

global l = [50, 51, 52, 53, 62, 66, 67, 77, 80, 87, 88, 98, 99, 100, 129, 135, 142, 147, 149, 149]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]
1 2 3 0.03636029411764706;
1 2 4 0.033823529411764704;
1 2 5 0.03974264705882353;
1 2 6 0.03636029411764706;
1 2 7 0.048198529411764696;
1 2 8 0.04735294117647059;
2 1 1 0.05823243243243244;
2 1 2 0.05719256756756757;
2 1 3 0.04887364864864865;
2 1 4 0.053033108108108115;
2 1 5 0.045754054054054055;
2 1 6 0.06031216216216216;
2 1 7 0.05511283783783784;
2 1 8 0.05615270270270271;
2 2 1 0.0353625;
2 2 2 0.043125;
2 2 3 0.046575000000000005;
2 2 4 0.0388125;
2 2 5 0.0439875;
2 2 6 0.0457125;
2 2 7 0.0457125;
2 2 8 0.0483;
3 1 1 0.049831955484896655;
3 1 2 0.05407297297297297;
3 1 3 0.05513322734499205;
3 1 4 0.04559093799682035;
3 1 5 0.06361526232114467;
3 1 6 0.05195246422893482;
3 1 7 0.058313990461049285;
3 1 8 0.0530127186009539;
3 2 1 0.04309117647058824;
3 2 2 0.04836764705882353;
3 2 3 0.036055882352941174;
3 2 4 0.036055882352941174;
3 2 5 0.049247058823529415;
3 2 6 0.04572941176470588;
3 2 7 0.046608823529411765;
3 2 8 0.04572941176470588;
4 1 1 0.04322575516693165;
4 1 2 0.05943541335453101;
4 1 3 0.06483863275039745;
4 1 4 0.04430639904610493;
4 1 5 0.06483863275039745;
4 1 6 0.05943541335453101;
4 1 7 0.0605160572337043;
4 1 8 0.05187090620031796;
4 2 1 0.046608823529411765;
4 2 2 0.03943823529411765;
4 2 3 0.044816176470588234;
4 2 4 0.04212720588235294;
4 2 5 0.03854191176470588;
4 2 6 0.03854191176470588;
4 2 7 0.04212720588235294;
4 2 8 0.03674926470588235;
5 1 1 0.053094276629570746;
5 1 2 0.07458481717011128;
5 1 3 0.05183012718600954;
5 1 4 0.05056597774244833;
5 1 5 0.06699992050874404;
5 1 6 0.05562257551669317;
5 1 7 0.053094276629570746;
5 1 8 0.06194332273449921;
5 2 1 0.04194117647058823;
5 2 2 0.04823235294117647;
5 2 3 0.04928088235294117;
5 2 4 0.05452352941176471;
5 2 5 0.05032941176470588;
5 2 6 0.04403823529411764;
5 2 7 0.06186323529411764;
5 2 8 0.05032941176470588;
6 1 1 0.0645939586645469;
6 1 2 0.07266820349761527;
6 1 3 0.05786542130365659;
6 1 4 0.06997678855325914;
6 1 5 0.07805103338632749;
6 1 6 0.07401391096979333;
6 1 7 0.06593966613672496;
6 1 8 0.07939674085850557;
6 2 1 0.06250588235294118;
6 2 2 0.06473823529411764;
6 2 3 0.06585441176470587;
6 2 4 0.06138970588235294;
6 2 5 0.056925;
6 2 6 0.045763235294117646;
6 2 7 0.06250588235294118;
6 2 8 0.053576470588235295;
7 1 1 0.06284046104928458;
7 1 2 0.0819658187599364;
7 1 3 0.07923362480127186;
7 1 4 0.054643879173290937;
7 1 5 0.07923362480127186;
7 1 6 0.06420655802861686;
7 1 7 0.0724031399046105;
7 1 8 0.06420655802861686;
7 2 1 0.06685220588235294;
7 2 2 0.049855882352941173;
7 2 3 0.05552132352941176;
7 2 4 0.06685220588235294;
7 2 5 0.06571911764705882;
7 2 6 0.05438823529411764;
7 2 7 0.06798529411764705;
7 2 8 0.04872279411764705;
8 1 1 0.09105953895071542;
8 1 2 0.08477957074721781;
8 1 3 0.09262953100158983;
8 1 4 0.06436967408585055;
8 1 5 0.07378962639109697;
8 1 6 0.09105953895071542;
8 1 7 0.07221963434022258;
8 1 8 0.08477957074721781;
8 2 1 0.057297058823529416;
8 2 2 0.07683014705882353;
8 2 3 0.07031911764705882;
8 2 4 0.0729235294117647;
8 2 5 0.06380808823529412;
8 2 6 0.06511029411764706;
8 2 7 0.052088235294117644;
8 2 8 0.07683014705882353;
9 1 1 0.07829570747217805;
9 1 2 0.08318918918918919;
9 1 3 0.08155802861685214;
9 1 4 0.0864515103338633;
9 1 5 0.09297615262321143;
9 1 6 0.09623847376788552;
9 1 7 0.08971383147853736;
9 1 8 0.08808267090620032;
9 2 1 0.07847058823529411;
9 2 2 0.06223529411764706;
9 2 3 0.05411764705882353;
9 2 4 0.059529411764705886;
9 2 5 0.06358823529411764;
9 2 6 0.07847058823529411;
9 2 7 0.06629411764705882;
9 2 8 0.07035294117647059;
10 1 1 0.09224213036565979;
10 1 2 0.09401601748807631;
10 1 3 0.08514658187599364;
10 1 4 0.07272937201907789;
10 1 5 0.09756379173290938;
10 1 6 0.07272937201907789;
10 1 7 0.08869435612082671;
10 1 8 0.10288545310015897;
10 2 1 0.07209485294117647;
10 2 2 0.06768088235294117;
10 2 3 0.08092279411764705;
10 2 4 0.06620955882352941;
10 2 5 0.08827941176470587;
10 2 6 0.07798014705882353;
10 2 7 0.08092279411764705;
10 2 8 0.08092279411764705;
11 1 1 0.07535961844197138;
11 1 2 0.10227376788553258;
11 1 3 0.10406804451510333;
11 1 4 0.09868521462639111;
11 1 5 0.07894817170111287;
11 1 6 0.07356534181240064;
11 1 7 0.09150810810810811;
11 1 8 0.0717710651828299;
11 2 1 0.0699470588235294;
11 2 2 0.07441176470588234;
11 2 3 0.061017647058823524;
11 2 4 0.07738823529411765;
11 2 5 0.0818529411764706;
11 2 6 0.0818529411764706;
11 2 7 0.061017647058823524;
11 2 8 0.08334117647058824;
12 1 1 0.09391406995230524;
12 1 2 0.10390492845786964;
12 1 3 0.1158939586645469;
12 1 4 0.08192503974562798;
12 1 5 0.09990858505564389;
12 1 6 0.11389578696343401;
12 1 7 0.11989030206677265;
12 1 8 0.11389578696343401;
12 2 1 0.084525;
12 2 2 0.09281176470588236;
12 2 3 0.08121029411764705;
12 2 4 0.06629411764705882;
12 2 5 0.08949705882352942;
12 2 6 0.084525;
12 2 7 0.09778382352941176;
12 2 8 0.07458088235294118;
13 1 1 0.11505798887122415;
13 1 2 0.10496518282988872;
13 1 3 0.09083525437201909;
13 1 4 0.09487237678855324;
13 1 5 0.11707655007949125;
13 1 6 0.11102086645468999;
13 1 7 0.11102086645468999;
13 1 8 0.08881669316375199;
13 2 1 0.0853875;
13 2 2 0.07199338235294117;
13 2 3 0.10045588235294117;
13 2 4 0.0853875;
13 2 5 0.07701617647058823;
13 2 6 0.09041029411764706;
13 2 7 0.07366764705882353;
13 2 8 0.07869044117647057;
14 1 1 0.09786963434022258;
14 1 2 0.11418124006359302;
14 1 3 0.1162201907790143;
14 1 4 0.12233704292527822;
14 1 5 0.08563593004769475;
14 1 6 0.11214228934817172;
14 1 7 0.09786963434022258;
14 1 8 0.1162201907790143;
14 2 1 0.09977941176470588;
14 2 2 0.07779411764705882;
14 2 3 0.07102941176470588;
14 2 4 0.0913235294117647;
14 2 5 0.09977941176470588;
14 2 6 0.06764705882352941;
14 2 7 0.06764705882352941;
14 2 8 0.09808823529411763;
15 1 1 0.12888207472178062;
15 1 2 0.12362158187599363;
15 1 3 0.12362158187599363;
15 1 4 0.10520985691573927;
15 1 5 0.14203330683624804;
15 1 6 0.15781478537360888;
15 1 7 0.15518453895071543;
15 1 8 0.11836108903020669;
15 2 1 0.11344411764705882;
15 2 2 0.12435220588235292;
15 2 3 0.1199889705882353;
15 2 4 0.10908088235294117;
15 2 5 0.10908088235294117;
15 2 6 0.12871544117647057;
15 2 7 0.10253602941176469;
15 2 8 0.10471764705882351;
16 1 1 0.13487658982511924;
16 1 2 0.16240242448330683;
16 1 3 0.12937142289348172;
16 1 4 0.11560850556438791;
16 1 5 0.13487658982511924;
16 1 6 0.1568972575516693;
16 1 7 0.137629173290938;
16 1 8 0.1513920906200318;
16 2 1 0.10273897058823529;
16 2 2 0.10273897058823529;
16 2 3 0.11872058823529412;
16 2 4 0.09817279411764705;
16 2 5 0.09360661764705881;
16 2 6 0.09588970588235293;
16 2 7 0.09360661764705881;
16 2 8 0.13698529411764707;
17 1 1 0.16792798092209857;
17 1 2 0.1650326709062003;
17 1 3 0.16792798092209857;
17 1 4 0.1650326709062003;
17 1 5 0.12739364069952305;
17 1 6 0.1476608108108108;
17 1 7 0.15345143084260732;
17 1 8 0.11581240063593005;
17 2 1 0.1200735294117647;
17 2 2 0.10086176470588235;
17 2 3 0.13688382352941175;
17 2 4 0.11046764705882353;
17 2 5 0.11046764705882353;
17 2 6 0.1320808823529412;
17 2 7 0.11286911764705881;
17 2 8 0.1200735294117647;
18 1 1 0.12288755961844196;
18 1 2 0.17384093799682032;
18 1 3 0.13787384737678857;
18 1 4 0.17084368044515102;
18 1 5 0.179835453100159;
18 1 6 0.17084368044515102;
18 1 7 0.13787384737678857;
18 1 8 0.13187933227344995;
18 2 1 0.13424558823529412;
18 2 2 0.1292735294117647;
18 2 3 0.14418970588235291;
18 2 4 0.14418970588235291;
18 2 5 0.14916176470588235;
18 2 6 0.14667573529411762;
18 2 7 0.12181544117647058;
18 2 8 0.14418970588235291;
19 1 1 0.18228219395866452;
19 1 2 0.13671164546899842;
19 1 3 0.13974968203497617;
19 1 4 0.1488637917329094;
19 1 5 0.1215214626391097;
19 1 6 0.12455949920508744;
19 1 7 0.1701300476947536;
19 1 8 0.13974968203497617;
19 2 1 0.10583382352941176;
19 2 2 0.11843308823529411;
19 2 3 0.13355220588235292;
19 2 4 0.10835367647058822;
19 2 5 0.13103235294117646;
19 2 6 0.12095294117647058;
19 2 7 0.14615147058823527;
19 2 8 0.1436316176470588;
20 1 1 0.1792441573926868;
20 1 2 0.1488637917329094;
20 1 3 0.16709201112877584;
20 1 4 0.1701300476947536;
20 1 5 0.14582575516693164;
20 1 6 0.13367360890302069;
20 1 7 0.13974968203497617;
20 1 8 0.13974968203497617;
20 2 1 0.1385919117647059;
20 2 2 0.12095294117647058;
20 2 3 0.14867132352941176;
20 2 4 0.1385919117647059;
20 2 5 0.13355220588235292;
20 2 6 0.12599264705882351;
20 2 7 0.1436316176470588;
20 2 8 0.11339338235294116;
]

global d = [
1 1 1 212;
1 1 2 138;
1 1 3 0;
1 1 4 231;
1 1 5 79;
1 1 6 157;
1 1 7 189;
1 1 8 160;
1 2 1 294;
1 2 2 116;
1 2 3 162;
1 2 4 239;
1 2 5 131;
1 2 6 268;
1 2 7 182;
1 2 8 0;
2 1 1 80;
2 1 2 196;
2 1 3 99;
2 1 4 79;
2 1 5 207;
2 1 6 226;
2 1 7 210;
2 1 8 57;
2 2 1 152;
2 2 2 0;
2 2 3 199;
2 2 4 175;
2 2 5 66;
2 2 6 0;
2 2 7 242;
2 2 8 0;
3 1 1 170;
3 1 2 95;
3 1 3 230;
3 1 4 157;
3 1 5 277;
3 1 6 261;
3 1 7 73;
3 1 8 181;
3 2 1 51;
3 2 2 204;
3 2 3 0;
3 2 4 0;
3 2 5 228;
3 2 6 0;
3 2 7 130;
3 2 8 277;
4 1 1 165;
4 1 2 268;
4 1 3 0;
4 1 4 283;
4 1 5 200;
4 1 6 198;
4 1 7 230;
4 1 8 208;
4 2 1 122;
4 2 2 245;
4 2 3 91;
4 2 4 166;
4 2 5 248;
4 2 6 173;
4 2 7 220;
4 2 8 162;
5 1 1 239;
5 1 2 55;
5 1 3 0;
5 1 4 191;
5 1 5 191;
5 1 6 84;
5 1 7 230;
5 1 8 191;
5 2 1 295;
5 2 2 131;
5 2 3 58;
5 2 4 89;
5 2 5 155;
5 2 6 132;
5 2 7 238;
5 2 8 296;
6 1 1 102;
6 1 2 293;
6 1 3 0;
6 1 4 0;
6 1 5 60;
6 1 6 0;
6 1 7 113;
6 1 8 284;
6 2 1 187;
6 2 2 187;
6 2 3 250;
6 2 4 0;
6 2 5 158;
6 2 6 196;
6 2 7 245;
6 2 8 53;
7 1 1 251;
7 1 2 152;
7 1 3 0;
7 1 4 90;
7 1 5 234;
7 1 6 56;
7 1 7 152;
7 1 8 130;
7 2 1 238;
7 2 2 204;
7 2 3 205;
7 2 4 0;
7 2 5 0;
7 2 6 273;
7 2 7 274;
7 2 8 173;
8 1 1 250;
8 1 2 221;
8 1 3 74;
8 1 4 83;
8 1 5 0;
8 1 6 275;
8 1 7 156;
8 1 8 0;
8 2 1 79;
8 2 2 0;
8 2 3 296;
8 2 4 82;
8 2 5 0;
8 2 6 245;
8 2 7 218;
8 2 8 293;
9 1 1 257;
9 1 2 225;
9 1 3 209;
9 1 4 162;
9 1 5 96;
9 1 6 53;
9 1 7 285;
9 1 8 0;
9 2 1 287;
9 2 2 112;
9 2 3 0;
9 2 4 138;
9 2 5 98;
9 2 6 0;
9 2 7 230;
9 2 8 184;
10 1 1 72;
10 1 2 0;
10 1 3 0;
10 1 4 127;
10 1 5 0;
10 1 6 96;
10 1 7 106;
10 1 8 230;
10 2 1 166;
10 2 2 111;
10 2 3 63;
10 2 4 56;
10 2 5 80;
10 2 6 0;
10 2 7 139;
10 2 8 214;
11 1 1 266;
11 1 2 159;
11 1 3 220;
11 1 4 125;
11 1 5 152;
11 1 6 118;
11 1 7 232;
11 1 8 0;
11 2 1 244;
11 2 2 124;
11 2 3 196;
11 2 4 115;
11 2 5 191;
11 2 6 86;
11 2 7 71;
11 2 8 226;
12 1 1 234;
12 1 2 148;
12 1 3 168;
12 1 4 269;
12 1 5 162;
12 1 6 144;
12 1 7 295;
12 1 8 125;
12 2 1 81;
12 2 2 142;
12 2 3 164;
12 2 4 118;
12 2 5 295;
12 2 6 178;
12 2 7 186;
12 2 8 179;
13 1 1 128;
13 1 2 125;
13 1 3 0;
13 1 4 252;
13 1 5 173;
13 1 6 0;
13 1 7 265;
13 1 8 129;
13 2 1 235;
13 2 2 53;
13 2 3 296;
13 2 4 288;
13 2 5 191;
13 2 6 65;
13 2 7 113;
13 2 8 281;
14 1 1 190;
14 1 2 0;
14 1 3 235;
14 1 4 0;
14 1 5 130;
14 1 6 282;
14 1 7 130;
14 1 8 134;
14 2 1 69;
14 2 2 153;
14 2 3 142;
14 2 4 269;
14 2 5 0;
14 2 6 99;
14 2 7 109;
14 2 8 184;
15 1 1 284;
15 1 2 247;
15 1 3 84;
15 1 4 0;
15 1 5 241;
15 1 6 107;
15 1 7 159;
15 1 8 121;
15 2 1 79;
15 2 2 215;
15 2 3 75;
15 2 4 189;
15 2 5 190;
15 2 6 112;
15 2 7 0;
15 2 8 149;
16 1 1 0;
16 1 2 184;
16 1 3 156;
16 1 4 194;
16 1 5 211;
16 1 6 0;
16 1 7 66;
16 1 8 216;
16 2 1 287;
16 2 2 104;
16 2 3 0;
16 2 4 282;
16 2 5 196;
16 2 6 101;
16 2 7 86;
16 2 8 237;
17 1 1 211;
17 1 2 0;
17 1 3 90;
17 1 4 168;
17 1 5 190;
17 1 6 98;
17 1 7 76;
17 1 8 257;
17 2 1 195;
17 2 2 212;
17 2 3 93;
17 2 4 97;
17 2 5 269;
17 2 6 0;
17 2 7 252;
17 2 8 181;
18 1 1 182;
18 1 2 253;
18 1 3 253;
18 1 4 105;
18 1 5 0;
18 1 6 158;
18 1 7 0;
18 1 8 191;
18 2 1 59;
18 2 2 0;
18 2 3 0;
18 2 4 141;
18 2 5 165;
18 2 6 56;
18 2 7 0;
18 2 8 157;
19 1 1 209;
19 1 2 92;
19 1 3 73;
19 1 4 255;
19 1 5 102;
19 1 6 239;
19 1 7 204;
19 1 8 210;
19 2 1 161;
19 2 2 0;
19 2 3 222;
19 2 4 64;
19 2 5 0;
19 2 6 0;
19 2 7 0;
19 2 8 112;
20 1 1 181;
20 1 2 176;
20 1 3 203;
20 1 4 106;
20 1 5 233;
20 1 6 203;
20 1 7 158;
20 1 8 162;
20 2 1 0;
20 2 2 82;
20 2 3 74;
20 2 4 84;
20 2 5 202;
20 2 6 150;
20 2 7 140;
20 2 8 110;
]

global Cap_c = [
1 1 1 4313.0;
1 1 2 4313.0;
1 1 3 4313.0;
1 1 4 4313.0;
1 1 5 4313.0;
1 1 6 4313.0;
1 1 7 4313.0;
1 1 8 4313.0;
1 2 1 4313.0;
1 2 2 4313.0;
1 2 3 4313.0;
1 2 4 4313.0;
1 2 5 4313.0;
1 2 6 4313.0;
1 2 7 4313.0;
1 2 8 4313.0;
2 1 1 4313.0;
2 1 2 4313.0;
2 1 3 4313.0;
2 1 4 4313.0;
2 1 5 4313.0;
2 1 6 4313.0;
2 1 7 4313.0;
2 1 8 4313.0;
2 2 1 4313.0;
2 2 2 4313.0;
2 2 3 4313.0;
2 2 4 4313.0;
2 2 5 4313.0;
2 2 6 4313.0;
2 2 7 4313.0;
2 2 8 4313.0;
]

global Cap_p = [574831.0 574831.0 574831.0 574831.0 574831.0 574831.0 574831.0 574831.0; 489670.0 489670.0 489670.0 489670.0 489670.0 489670.0 489670.0 489670.0]
#-----------------------------------------
