###################################################
# Classe 22 : K = 6, M = 2, T = 10, N = 5
# Exemplo: 9.   c22ex09.dat          Semente: 9192
#-----------------------Dados----------------------
global K = 6
6 1 6 21.924;
6 1 7 21.924;
6 1 8 21.924;
6 1 9 21.924;
6 1 10 21.924;
6 2 1 18.676;
6 2 2 18.676;
6 2 3 18.676;
6 2 4 18.676;
6 2 5 18.676;
6 2 6 18.676;
6 2 7 18.676;
6 2 8 18.676;
6 2 9 18.676;
6 2 10 18.676;
]

global c_z = [
1 1 1 0.702;
1 1 2 0.702;
1 1 3 0.702;
1 1 4 0.702;
1 1 5 0.702;
1 1 6 0.702;
1 1 7 0.702;
1 1 8 0.702;
1 1 9 0.702;
1 1 10 0.702;
1 2 1 0.527;
1 2 2 0.527;
1 2 3 0.527;
1 2 4 0.527;
1 2 5 0.527;
1 2 6 0.527;
1 2 7 0.527;
1 2 8 0.527;
1 2 9 0.527;
1 2 10 0.527;
2 1 1 0.805;
2 1 2 0.805;
2 1 3 0.805;
2 1 4 0.805;
2 1 5 0.805;
2 1 6 0.805;
2 1 7 0.805;
2 1 8 0.805;
2 1 9 0.805;
2 1 10 0.805;
2 2 1 0.747;
2 2 2 0.747;
2 2 3 0.747;
2 2 4 0.747;
2 2 5 0.747;
2 2 6 0.747;
2 2 7 0.747;
2 2 8 0.747;
2 2 9 0.747;
2 2 10 0.747;
3 1 1 0.732;
3 1 2 0.732;
3 1 3 0.732;
3 1 4 0.732;
3 1 5 0.732;
3 1 6 0.732;
3 1 7 0.732;
3 1 8 0.732;
3 1 9 0.732;
3 1 10 0.732;
3 2 1 0.989;
3 2 2 0.989;
3 2 3 0.989;
3 2 4 0.989;
3 2 5 0.989;
3 2 6 0.989;
3 2 7 0.989;
3 2 8 0.989;
3 2 9 0.989;
3 2 10 0.989;
4 1 1 0.723;
4 1 2 0.723;
4 1 3 0.723;
4 1 4 0.723;
4 1 5 0.723;
4 1 6 0.723;
4 1 7 0.723;
4 1 8 0.723;
4 1 9 0.723;
4 1 10 0.723;
4 2 1 0.627;
4 2 2 0.627;
4 2 3 0.627;
4 2 4 0.627;
4 2 5 0.627;
4 2 6 0.627;
4 2 7 0.627;
4 2 8 0.627;
4 2 9 0.627;
4 2 10 0.627;
5 1 1 0.68;
5 1 2 0.68;
5 1 3 0.68;
5 1 4 0.68;
5 1 5 0.68;
5 1 6 0.68;
5 1 7 0.68;
5 1 8 0.68;
5 1 9 0.68;
5 1 10 0.68;
5 2 1 0.688;
5 2 2 0.688;
5 2 3 0.688;
5 2 4 0.688;
5 2 5 0.688;
5 2 6 0.688;
5 2 7 0.688;
5 2 8 0.688;
5 2 9 0.688;
5 2 10 0.688;
6 1 1 0.987;
6 1 2 0.987;
6 1 3 0.987;
6 1 4 0.987;
6 1 5 0.987;
6 1 6 0.987;
6 1 7 0.987;
6 1 8 0.987;
6 1 9 0.987;
6 1 10 0.987;
6 2 1 0.859;
6 2 2 0.859;
6 2 3 0.859;
6 2 4 0.859;
6 2 5 0.859;
6 2 6 0.859;
6 2 7 0.859;
6 2 8 0.859;
6 2 9 0.859;
6 2 10 0.859;
]

global c_y = [
1 1 1 2.77;
1 1 2 2.77;
1 1 3 2.77;
1 1 4 2.77;
1 1 5 2.77;
1 1 6 2.77;
1 1 7 2.77;
1 1 8 2.77;
1 1 9 2.77;
1 1 10 2.77;
1 2 1 2.636;
1 2 2 2.636;
1 2 3 2.636;
1 2 4 2.636;
1 2 5 2.636;
1 2 6 2.636;
1 2 7 2.636;
1 2 8 2.636;
1 2 9 2.636;
1 2 10 2.636;
2 1 1 3.02;
2 1 2 3.02;
2 1 3 3.02;
2 1 4 3.02;
2 1 5 3.02;
2 1 6 3.02;
2 1 7 3.02;
2 1 8 3.02;
2 1 9 3.02;
2 1 10 3.02;
2 2 1 3.201;
2 2 2 3.201;
2 2 3 3.201;
2 2 4 3.201;
2 2 5 3.201;
2 2 6 3.201;
2 2 7 3.201;
2 2 8 3.201;
2 2 9 3.201;
2 2 10 3.201;
3 1 1 3.661;
3 1 2 3.661;
3 1 3 3.661;
3 1 4 3.661;
3 1 5 3.661;
3 1 6 3.661;
3 1 7 3.661;
3 1 8 3.661;
3 1 9 3.661;
3 1 10 3.661;
3 2 1 2.99;
3 2 2 2.99;
3 2 3 2.99;
3 2 4 2.99;
3 2 5 2.99;
3 2 6 2.99;
3 2 7 2.99;
3 2 8 2.99;
3 2 9 2.99;
3 2 10 2.99;
4 1 1 2.553;
4 1 2 2.553;
4 1 3 2.553;
4 1 4 2.553;
4 1 5 2.553;
4 1 6 2.553;
4 1 7 2.553;
4 1 8 2.553;
4 1 9 2.553;
4 1 10 2.553;
4 2 1 1.711;
4 2 2 1.711;
4 2 3 1.711;
4 2 4 1.711;
4 2 5 1.711;
4 2 6 1.711;
4 2 7 1.711;
4 2 8 1.711;
4 2 9 1.711;
4 2 10 1.711;
5 1 1 1.782;
5 1 2 1.782;
5 1 3 1.782;
5 1 4 1.782;
5 1 5 1.782;
5 1 6 1.782;
5 1 7 1.782;
5 1 8 1.782;
5 1 9 1.782;
5 1 10 1.782;
5 2 1 2.064;
5 2 2 2.064;
5 2 3 2.064;
5 2 4 2.064;
5 2 5 2.064;
5 2 6 2.064;
5 2 7 2.064;
5 2 8 2.064;
5 2 9 2.064;
5 2 10 2.064;
6 1 1 2.631;
6 1 2 2.631;
6 1 3 2.631;
6 1 4 2.631;
6 1 5 2.631;
6 1 6 2.631;
6 1 7 2.631;
6 1 8 2.631;
6 1 9 2.631;
6 1 10 2.631;
6 2 1 2.241;
6 2 2 2.241;
6 2 3 2.241;
6 2 4 2.241;
6 2 5 2.241;
6 2 6 2.241;
6 2 7 2.241;
6 2 8 2.241;
6 2 9 2.241;
6 2 10 2.241;
]

global c_sc = [
1 1 1 0.125;
1 1 2 0.125;
1 1 3 0.125;
1 1 4 0.125;
1 1 5 0.125;
1 1 6 0.125;
1 1 7 0.125;
1 1 8 0.125;
1 1 9 0.125;
1 1 10 0.125;
1 2 1 0.098;
1 2 2 0.098;
1 2 3 0.098;
1 2 4 0.098;
1 2 5 0.098;
1 2 6 0.098;
1 2 7 0.098;
1 2 8 0.098;
1 2 9 0.098;
1 2 10 0.098;
2 1 1 0.136;
2 1 2 0.136;
2 1 3 0.136;
2 1 4 0.136;
2 1 5 0.136;
2 1 6 0.136;
2 1 7 0.136;
2 1 8 0.136;
2 1 9 0.136;
2 1 10 0.136;
2 2 1 0.144;
2 2 2 0.144;
2 2 3 0.144;
2 2 4 0.144;
2 2 5 0.144;
2 2 6 0.144;
2 2 7 0.144;
2 2 8 0.144;
2 2 9 0.144;
2 2 10 0.144;
3 1 1 0.128;
3 1 2 0.128;
3 1 3 0.128;
3 1 4 0.128;
3 1 5 0.128;
3 1 6 0.128;
3 1 7 0.128;
3 1 8 0.128;
3 1 9 0.128;
3 1 10 0.128;
3 2 1 0.126;
3 2 2 0.126;
3 2 3 0.126;
3 2 4 0.126;
3 2 5 0.126;
3 2 6 0.126;
3 2 7 0.126;
3 2 8 0.126;
3 2 9 0.126;
3 2 10 0.126;
4 1 1 0.128;
4 1 2 0.128;
4 1 3 0.128;
4 1 4 0.128;
4 1 5 0.128;
4 1 6 0.128;
4 1 7 0.128;
4 1 8 0.128;
4 1 9 0.128;
4 1 10 0.128;
4 2 1 0.074;
4 2 2 0.074;
4 2 3 0.074;
4 2 4 0.074;
4 2 5 0.074;
4 2 6 0.074;
4 2 7 0.074;
4 2 8 0.074;
4 2 9 0.074;
4 2 10 0.074;
5 1 1 0.062;
5 1 2 0.062;
5 1 3 0.062;
5 1 4 0.062;
5 1 5 0.062;
5 1 6 0.062;
5 1 7 0.062;
5 1 8 0.062;
5 1 9 0.062;
5 1 10 0.062;
5 2 1 0.066;
5 2 2 0.066;
5 2 3 0.066;
5 2 4 0.066;
5 2 5 0.066;
5 2 6 0.066;
5 2 7 0.066;
5 2 8 0.066;
5 2 9 0.066;
5 2 10 0.066;
6 1 1 0.108;
6 1 2 0.108;
6 1 3 0.108;
6 1 4 0.108;
6 1 5 0.108;
6 1 6 0.108;
6 1 7 0.108;
6 1 8 0.108;
6 1 9 0.108;
6 1 10 0.108;
6 2 1 0.078;
6 2 2 0.078;
6 2 3 0.078;
6 2 4 0.078;
6 2 5 0.078;
6 2 6 0.078;
6 2 7 0.078;
6 2 8 0.078;
6 2 9 0.078;
6 2 10 0.078;
]

global c_w = [
1 1 1 0.222;
1 1 2 0.222;
1 1 3 0.222;
1 1 4 0.222;
1 1 5 0.222;
1 1 6 0.222;
1 1 7 0.222;
1 1 8 0.222;
1 1 9 0.222;
1 1 10 0.222;
1 2 1 0.439;
1 2 2 0.439;
1 2 3 0.439;
1 2 4 0.439;
1 2 5 0.439;
1 2 6 0.439;
1 2 7 0.439;
1 2 8 0.439;
1 2 9 0.439;
1 2 10 0.439;
2 1 1 0.705;
2 1 2 0.705;
2 1 3 0.705;
2 1 4 0.705;
2 1 5 0.705;
2 1 6 0.705;
2 1 7 0.705;
2 1 8 0.705;
2 1 9 0.705;
2 1 10 0.705;
2 2 1 0.256;
2 2 2 0.256;
2 2 3 0.256;
2 2 4 0.256;
2 2 5 0.256;
2 2 6 0.256;
2 2 7 0.256;
2 2 8 0.256;
2 2 9 0.256;
2 2 10 0.256;
3 1 1 0.293;
3 1 2 0.293;
3 1 3 0.293;
3 1 4 0.293;
3 1 5 0.293;
3 1 6 0.293;
3 1 7 0.293;
3 1 8 0.293;
3 1 9 0.293;
3 1 10 0.293;
3 2 1 0.276;
3 2 2 0.276;
3 2 3 0.276;
3 2 4 0.276;
3 2 5 0.276;
3 2 6 0.276;
3 2 7 0.276;
3 2 8 0.276;
3 2 9 0.276;
3 2 10 0.276;
4 1 1 0.426;
4 1 2 0.426;
4 1 3 0.426;
4 1 4 0.426;
4 1 5 0.426;
4 1 6 0.426;
4 1 7 0.426;
4 1 8 0.426;
4 1 9 0.426;
4 1 10 0.426;
4 2 1 0.285;
4 2 2 0.285;
4 2 3 0.285;
4 2 4 0.285;
4 2 5 0.285;
4 2 6 0.285;
4 2 7 0.285;
4 2 8 0.285;
4 2 9 0.285;
4 2 10 0.285;
5 1 1 0.324;
5 1 2 0.324;
5 1 3 0.324;
5 1 4 0.324;
5 1 5 0.324;
5 1 6 0.324;
5 1 7 0.324;
5 1 8 0.324;
5 1 9 0.324;
5 1 10 0.324;
5 2 1 0.31;
5 2 2 0.31;
5 2 3 0.31;
5 2 4 0.31;
5 2 5 0.31;
5 2 6 0.31;
5 2 7 0.31;
5 2 8 0.31;
5 2 9 0.31;
5 2 10 0.31;
6 1 1 0.417;
6 1 2 0.417;
6 1 3 0.417;
6 1 4 0.417;
6 1 5 0.417;
6 1 6 0.417;
6 1 7 0.417;
6 1 8 0.417;
6 1 9 0.417;
6 1 10 0.417;
6 2 1 0.224;
6 2 2 0.224;
6 2 3 0.224;
6 2 4 0.224;
6 2 5 0.224;
6 2 6 0.224;
6 2 7 0.224;
6 2 8 0.224;
6 2 9 0.224;
6 2 10 0.224;
]

global c_e = [
1 1 1 0.0285443759936407;
1 1 2 0.03411401033386328;
1 1 3 0.03341780604133545;
1 1 4 0.041772257551669315;
1 1 5 0.037595031796502386;
1 1 6 0.03341780604133545;
1 1 7 0.041076053259141494;
1 1 8 0.03829123608903021;
1 1 9 0.035506418918918925;
1 1 10 0.041076053259141494;
1 2 1 0.0425116454689984;
1 2 2 0.041499463434022256;
1 2 3 0.059718740063593;
1 2 4 0.041499463434022256;
1 2 5 0.059718740063593;
1 2 6 0.04048728139904611;
1 2 7 0.060730922098569146;
1 2 8 0.04048728139904611;
1 2 9 0.058706558028616844;
1 2 10 0.045548191573926866;
1 3 1 0.029965222575516696;
1 3 2 0.026369395866454693;
1 3 3 0.028766613672496028;
1 3 4 0.023972178060413362;
1 3 5 0.032961744833068365;
1 3 6 0.026968700317965028;
1 3 7 0.024571482511923693;
1 3 8 0.029965222575516696;
1 3 9 0.025170786963434024;
1 3 10 0.035958267090620034;
1 4 1 0.03968996422893481;
1 4 2 0.04493203497615261;
1 4 3 0.035945627980922094;
1 4 4 0.041187698728139904;
1 4 5 0.03145242448330683;
1 4 6 0.03968996422893481;
1 4 7 0.03819222972972973;
1 4 8 0.04418316772655007;
1 4 9 0.036694495230524635;
1 4 10 0.042685433227344985;
1 5 1 0.03939821144674086;
1 5 2 0.03338831478537361;
1 5 3 0.03806267885532592;
1 5 4 0.026710651828298893;
1 5 5 0.032720548489666136;
1 5 6 0.04006597774244833;
1 5 7 0.02804618441971383;
1 5 8 0.028713950715421304;
1 5 9 0.04006597774244833;
1 5 10 0.030717249602543725;
1 6 1 0.027005564387917333;
1 6 2 0.03173153815580286;
1 6 3 0.0324066772655008;
1 6 4 0.027005564387917333;
1 6 5 0.0324066772655008;
1 6 6 0.03375695548489666;
1 6 7 0.031056399046104934;
1 6 8 0.02903098171701113;
1 6 9 0.028355842607313195;
1 6 10 0.027680703497615262;
2 1 1 0.03951287758346582;
2 1 2 0.04623847376788554;
2 1 3 0.04539777424483307;
2 1 4 0.04287567567567568;
2 1 5 0.050441971383147856;
2 1 6 0.04119427662957075;
2 1 7 0.047079173290938005;
2 1 8 0.038672178060413356;
2 1 9 0.03362798092209857;
2 1 10 0.03699077901430843;
2 2 1 0.05622384737678855;
2 2 2 0.06355739268680445;
2 2 3 0.057446104928457864;
2 2 4 0.07089093799682034;
2 2 5 0.06233513513513513;
2 2 6 0.07333545310015897;
2 2 7 0.06477965023847376;
2 2 8 0.05500158982511923;
2 2 9 0.059890620031796495;
2 2 10 0.053779332273449915;
2 3 1 0.034737042925278225;
2 3 2 0.028947535771065187;
2 3 3 0.042697615262321145;
2 3 4 0.04052655007949126;
2 3 5 0.036908108108108115;
2 3 6 0.0318422893481717;
2 3 7 0.034737042925278225;
2 3 8 0.03763179650238474;
2 3 9 0.04342130365659778;
2 3 10 0.04197392686804452;
2 4 1 0.048831796502384735;
2 4 2 0.039788871224165336;
2 4 3 0.050640381558028615;
2 4 4 0.049736089030206675;
2 4 5 0.037980286168521456;
2 4 6 0.049736089030206675;
2 4 7 0.05154467408585055;
2 4 8 0.03617170111287758;
2 4 9 0.047023211446740855;
2 4 10 0.05425755166931637;
2 5 1 0.04838155802861686;
2 5 2 0.036286168521462644;
2 5 3 0.04354340222575517;
2 5 4 0.03870524642289348;
2 5 5 0.04193068362480128;
2 5 6 0.0338670906200318;
2 5 7 0.03951160572337043;
2 5 8 0.03306073131955485;
2 5 9 0.04838155802861686;
2 5 10 0.04596248012718601;
2 6 1 0.034241017488076314;
2 6 2 0.03668680445151034;
2 6 3 0.040763116057233706;
2 6 4 0.0440241653418124;
2 6 5 0.04157837837837838;
2 6 6 0.0440241653418124;
2 6 7 0.042393640699523054;
2 6 8 0.03994785373608903;
2 6 9 0.03342575516693164;
2 6 10 0.035056279809220985;
3 1 1 0.06588982511923688;
3 1 2 0.04623847376788554;
3 1 3 0.04623847376788554;
3 1 4 0.06242193958664548;
3 1 5 0.04623847376788554;
3 1 6 0.06357790143084262;
3 1 7 0.053174244833068374;
3 1 8 0.054330206677265507;
3 1 9 0.0693577106518283;
3 1 10 0.06242193958664548;
3 2 1 0.07226597774244832;
3 2 2 0.0672241653418124;
3 2 3 0.07226597774244832;
3 2 4 0.07226597774244832;
3 2 5 0.09579443561208266;
3 2 6 0.09747503974562798;
3 2 7 0.08234960254372017;
3 2 8 0.08907201907790142;
3 2 9 0.08739141494435612;
3 2 10 0.09411383147853736;
3 3 1 0.056719077901430846;
3 3 2 0.055724006359300485;
3 3 3 0.056719077901430846;
3 3 4 0.04776343402225755;
3 3 5 0.04975357710651829;
3 3 6 0.050748648648648656;
3 3 7 0.04378314785373609;
3 3 8 0.04676836248012719;
3 3 9 0.03980286168521464;
3 3 10 0.053733863275039755;
3 4 1 0.05719650238473768;
3 4 2 0.06341351351351351;
3 4 3 0.06092670906200317;
3 4 4 0.055953100158982506;
3 4 5 0.059683306836248;
3 4 6 0.05470969793322734;
3 4 7 0.07336073131955484;
3 4 8 0.06590031796502384;
3 4 9 0.05470969793322734;
3 4 10 0.0708739268680445;
3 5 1 0.056545945945945954;
3 5 2 0.049893481717011134;
3 5 3 0.06098092209856917;
3 5 4 0.05543720190779015;
3 5 5 0.049893481717011134;
3 5 6 0.05987217806041336;
3 5 7 0.06541589825119237;
3 5 8 0.05987217806041336;
3 5 9 0.04767599364069952;
3 5 10 0.06098092209856917;
3 6 1 0.05380731319554848;
3 6 2 0.06613815580286168;
3 6 3 0.06053322734499206;
3 6 4 0.056049284578696346;
3 6 5 0.06613815580286168;
3 6 6 0.04708139904610493;
3 6 7 0.057170270270270274;
3 6 8 0.04483942766295708;
3 6 9 0.05941224165341813;
3 6 10 0.06613815580286168;
4 1 1 0.08236228139904611;
4 1 2 0.062132949125596186;
4 1 3 0.06646780604133545;
4 1 4 0.05924304451510334;
4 1 5 0.075137519872814;
4 1 6 0.07947237678855328;
4 1 7 0.07224761526232115;
4 1 8 0.062132949125596186;
4 1 9 0.07947237678855328;
4 1 10 0.05924304451510334;
4 2 1 0.1008362480127186;
4 2 2 0.10503775834658187;
4 2 3 0.08613096184419712;
4 2 4 0.09453398251192369;
4 2 5 0.11764228934817171;
4 2 6 0.08823171701112877;
4 2 7 0.12604531001589825;
4 2 8 0.10923926868044515;
4 2 9 0.11134002384737679;
4 2 10 0.1071385135135135;
4 3 1 0.0609481319554849;
4 3 2 0.07338652623211446;
4 3 3 0.059704292527821945;
4 3 4 0.059704292527821945;
4 3 5 0.06965500794912562;
4 3 6 0.052241255961844195;
4 3 7 0.059704292527821945;
4 3 8 0.07089884737678856;
4 3 9 0.07214268680445152;
4 3 10 0.0609481319554849;
4 4 1 0.08703815580286169;
4 4 2 0.07615838632750396;
4 4 3 0.06527861685214625;
4 4 4 0.07926689189189189;
4 4 5 0.08392965023847376;
4 4 6 0.07304988076311604;
4 4 7 0.08703815580286169;
4 4 8 0.07926689189189189;
4 4 9 0.07615838632750396;
4 4 10 0.09325516693163752;
4 5 1 0.06098092209856916;
4 5 2 0.07899801271860095;
4 5 3 0.06513871224165342;
4 5 4 0.08038394276629571;
4 5 5 0.06513871224165342;
4 5 6 0.08038394276629571;
4 5 7 0.05682313195548489;
4 5 8 0.07761208267090622;
4 5 9 0.07622615262321146;
4 5 10 0.06929650238473768;
4 6 1 0.07566653418124007;
4 6 2 0.06725914149443561;
4 6 3 0.05885174880763116;
4 6 4 0.07566653418124007;
4 6 5 0.07006160572337043;
4 6 6 0.06165421303656598;
4 6 7 0.05745051669316375;
4 6 8 0.07566653418124007;
4 6 9 0.0826726947535771;
4 6 10 0.0826726947535771;
5 1 1 0.1066637519872814;
5 1 2 0.1066637519872814;
5 1 3 0.08643441971383148;
5 1 4 0.1066637519872814;
5 1 5 0.08459538950715423;
5 1 6 0.09379054054054055;
5 1 7 0.11034181240063594;
5 1 8 0.08275635930047695;
5 1 9 0.10298569157392688;
5 1 10 0.090112480127186;
5 2 1 0.15774761526232112;
5 2 2 0.13903179650238473;
5 2 3 0.12031597774244832;
5 2 4 0.15774761526232112;
5 2 5 0.13368441971383146;
5 2 6 0.13368441971383146;
5 2 7 0.12031597774244832;
5 2 8 0.11496860095389505;
5 2 9 0.15507392686804447;
5 2 10 0.13903179650238473;
5 3 1 0.0633227344992051;
5 3 2 0.07282114467408586;
5 3 3 0.07598728139904612;
5 3 4 0.0934010333863275;
5 3 5 0.06648887122416534;
5 3 6 0.08865182829888714;
5 3 7 0.0633227344992051;
5 3 8 0.07915341812400636;
5 3 9 0.0633227344992051;
5 3 10 0.087068759936407;
5 4 1 0.11671025437201905;
5 4 2 0.0811037360890302;
5 4 3 0.11671025437201905;
5 4 4 0.09890699523052464;
5 4 5 0.09692885532591414;
5 4 6 0.10879769475357709;
5 4 7 0.10681955484896662;
5 4 8 0.09495071542130365;
5 4 9 0.10879769475357709;
5 4 10 0.11868839427662956;
5 5 1 0.10583465818759938;
5 5 2 0.08643163751987282;
5 5 3 0.07055643879173291;
5 5 4 0.08643163751987282;
5 5 5 0.07232034976152624;
5 5 6 0.08819554848966614;
5 5 7 0.08290381558028617;
5 5 8 0.09525119236883944;
5 5 9 0.09348728139904612;
5 5 10 0.09525119236883944;
5 6 1 0.09095270270270271;
5 6 2 0.09630286168521464;
5 6 3 0.0838191573926868;
5 6 4 0.08738593004769475;
5 6 5 0.07133545310015899;
5 6 6 0.09451947535771066;
5 6 7 0.08738593004769475;
5 6 8 0.0980862480127186;
5 6 9 0.09630286168521464;
5 6 10 0.07311883942766295;
]

global d = [
1 1 1 0;
1 1 2 0;
1 1 3 254;
1 1 4 287;
1 1 5 0;
1 1 6 55;
1 1 7 279;
1 1 8 163;
1 1 9 0;
1 1 10 240;
1 2 1 252;
1 2 2 107;
1 2 3 239;
1 2 4 200;
1 2 5 0;
1 2 6 242;
1 2 7 142;
1 2 8 0;
1 2 9 127;
1 2 10 191;
1 3 1 209;
1 3 2 262;
1 3 3 215;
1 3 4 247;
1 3 5 192;
1 3 6 142;
1 3 7 0;
1 3 8 163;
1 3 9 93;
1 3 10 0;
1 4 1 228;
1 4 2 271;
1 4 3 271;
1 4 4 0;
1 4 5 288;
1 4 6 90;
1 4 7 113;
1 4 8 135;
1 4 9 91;
1 4 10 147;
1 5 1 114;
1 5 2 0;
1 5 3 255;
1 5 4 59;
1 5 5 90;
1 5 6 0;
1 5 7 0;
1 5 8 132;
1 5 9 79;
1 5 10 56;
1 6 1 209;
1 6 2 247;
1 6 3 86;
1 6 4 0;
1 6 5 257;
1 6 6 190;
1 6 7 185;
1 6 8 198;
1 6 9 158;
1 6 10 79;
2 1 1 151;
2 1 2 111;
2 1 3 142;
2 1 4 62;
2 1 5 73;
2 1 6 72;
2 1 7 212;
2 1 8 292;
2 1 9 126;
2 1 10 181;
2 2 1 228;
2 2 2 136;
2 2 3 169;
2 2 4 0;
2 2 5 122;
2 2 6 253;
2 2 7 248;
2 2 8 145;
2 2 9 111;
2 2 10 50;
2 3 1 223;
2 3 2 98;
2 3 3 170;
2 3 4 102;
2 3 5 167;
2 3 6 255;
2 3 7 141;
2 3 8 0;
2 3 9 231;
2 3 10 64;
2 4 1 102;
2 4 2 213;
2 4 3 159;
2 4 4 232;
2 4 5 84;
2 4 6 99;
2 4 7 183;
2 4 8 150;
2 4 9 0;
2 4 10 296;
2 5 1 0;
2 5 2 183;
2 5 3 153;
2 5 4 0;
2 5 5 147;
2 5 6 0;
2 5 7 116;
2 5 8 93;
2 5 9 147;
2 5 10 224;
2 6 1 0;
2 6 2 0;
2 6 3 0;
2 6 4 185;
2 6 5 0;
2 6 6 0;
2 6 7 175;
2 6 8 0;
2 6 9 264;
2 6 10 231;
3 1 1 64;
3 1 2 65;
3 1 3 0;
3 1 4 59;
3 1 5 0;
3 1 6 175;
3 1 7 159;
3 1 8 241;
3 1 9 103;
3 1 10 0;
3 2 1 190;
3 2 2 154;
3 2 3 0;
3 2 4 89;
3 2 5 126;
3 2 6 238;
3 2 7 80;
3 2 8 300;
3 2 9 120;
3 2 10 111;
3 3 1 239;
3 3 2 106;
3 3 3 225;
3 3 4 51;
3 3 5 281;
3 3 6 299;
3 3 7 0;
3 3 8 0;
3 3 9 0;
3 3 10 282;
3 4 1 239;
3 4 2 84;
3 4 3 109;
3 4 4 102;
3 4 5 242;
3 4 6 154;
3 4 7 286;
3 4 8 281;
3 4 9 181;
3 4 10 195;
3 5 1 171;
3 5 2 185;
3 5 3 214;
3 5 4 0;
3 5 5 242;
3 5 6 0;
3 5 7 65;
3 5 8 289;
3 5 9 196;
3 5 10 286;
3 6 1 0;
3 6 2 127;
3 6 3 0;
3 6 4 0;
3 6 5 210;
3 6 6 114;
3 6 7 139;
3 6 8 286;
3 6 9 171;
3 6 10 101;
4 1 1 101;
4 1 2 132;
4 1 3 241;
4 1 4 296;
4 1 5 226;
4 1 6 291;
4 1 7 259;
4 1 8 270;
4 1 9 106;
4 1 10 280;
4 2 1 0;
4 2 2 281;
4 2 3 169;
4 2 4 120;
4 2 5 290;
4 2 6 259;
4 2 7 197;
4 2 8 0;
4 2 9 0;
4 2 10 0;
4 3 1 255;
4 3 2 93;
4 3 3 88;
4 3 4 0;
4 3 5 201;
4 3 6 195;
4 3 7 169;
4 3 8 278;
4 3 9 259;
4 3 10 277;
4 4 1 99;
4 4 2 272;
4 4 3 224;
4 4 4 203;
4 4 5 0;
4 4 6 201;
4 4 7 0;
4 4 8 84;
4 4 9 292;
4 4 10 133;
4 5 1 0;
4 5 2 159;
4 5 3 171;
4 5 4 146;
