###################################################
# Classe 11 : K = 4, M = 2, T = 8, N = 10
# Exemplo: 10.   Nome do arquivo: c11ex10.dat          Semente: 5372

global Q1 = 1e5
1 1 7 0.009;
1 1 8 0.009;
1 2 1 0.007;
1 2 2 0.007;
1 2 3 0.007;
1 2 4 0.007;
1 2 5 0.007;
1 2 6 0.007;
1 2 7 0.007;
1 2 8 0.007;
2 1 1 0.009;
2 1 2 0.009;
2 1 3 0.009;
2 1 4 0.009;
2 1 5 0.009;
2 1 6 0.009;
2 1 7 0.009;
2 1 8 0.009;
2 2 1 0.007;
2 2 2 0.007;
2 2 3 0.007;
2 2 4 0.007;
2 2 5 0.007;
2 2 6 0.007;
2 2 7 0.007;
2 2 8 0.007;
3 1 1 0.013;
3 1 2 0.013;
3 1 3 0.013;
3 1 4 0.013;
3 1 5 0.013;
3 1 6 0.013;
3 1 7 0.013;
3 1 8 0.013;
3 2 1 0.011;
3 2 2 0.011;
3 2 3 0.011;
3 2 4 0.011;
3 2 5 0.011;
3 2 6 0.011;
3 2 7 0.011;
3 2 8 0.011;
4 1 1 0.009;
4 1 2 0.009;
4 1 3 0.009;
4 1 4 0.009;
4 1 5 0.009;
4 1 6 0.009;
4 1 7 0.009;
4 1 8 0.009;
4 2 1 0.007;
4 2 2 0.007;
4 2 3 0.007;
4 2 4 0.007;
4 2 5 0.007;
4 2 6 0.007;
4 2 7 0.007;
4 2 8 0.007;
]

# cz: custo de setup por bobina mestre
global c_z = [
1 1 1 0.652;
1 1 2 0.652;
1 1 3 0.652;
1 1 4 0.652;
1 1 5 0.652;
1 1 6 0.652;
1 1 7 0.652;
1 1 8 0.652;
1 2 1 0.816;
1 2 2 0.816;
1 2 3 0.816;
1 2 4 0.816;
1 2 5 0.816;
1 2 6 0.816;
1 2 7 0.816;
1 2 8 0.816;
2 1 1 1.154;
2 1 2 1.154;
2 1 3 1.154;
2 1 4 1.154;
2 1 5 1.154;
2 1 6 1.154;
2 1 7 1.154;
2 1 8 1.154;
2 2 1 0.654;
2 2 2 0.654;
2 2 3 0.654;
2 2 4 0.654;
2 2 5 0.654;
2 2 6 0.654;
2 2 7 0.654;
2 2 8 0.654;
3 1 1 0.681;
3 1 2 0.681;
3 1 3 0.681;
3 1 4 0.681;
3 1 5 0.681;
3 1 6 0.681;
3 1 7 0.681;
3 1 8 0.681;
3 2 1 0.662;
3 2 2 0.662;
3 2 3 0.662;
3 2 4 0.662;
3 2 5 0.662;
3 2 6 0.662;
3 2 7 0.662;
3 2 8 0.662;
4 1 1 0.919;
4 1 2 0.919;
4 1 3 0.919;
4 1 4 0.919;
4 1 5 0.919;
4 1 6 0.919;
4 1 7 0.919;
4 1 8 0.919;
4 2 1 0.497;
4 2 2 0.497;
4 2 3 0.497;
4 2 4 0.497;
4 2 5 0.497;
4 2 6 0.497;
4 2 7 0.497;
4 2 8 0.497;
]

# cy: custo de corte por bobina mestre
global c_y = [
1 1 1 1.794;
1 1 2 1.794;
1 1 3 1.794;
1 1 4 1.794;
1 1 5 1.794;
1 1 6 1.794;
1 1 7 1.794;
1 1 8 1.794;
1 2 1 2.356;
1 2 2 2.356;
1 2 3 2.356;
1 2 4 2.356;
1 2 5 2.356;
1 2 6 2.356;
1 2 7 2.356;
1 2 8 2.356;
2 1 1 3.296;
2 1 2 3.296;
2 1 3 3.296;
2 1 4 3.296;
2 1 5 3.296;
2 1 6 3.296;
2 1 7 3.296;
2 1 8 3.296;
2 2 1 2.616;
2 2 2 2.616;
2 2 3 2.616;
2 2 4 2.616;
2 2 5 2.616;
2 2 6 2.616;
2 2 7 2.616;
2 2 8 2.616;
3 1 1 2.151;
3 1 2 2.151;
3 1 3 2.151;
3 1 4 2.151;
3 1 5 2.151;
3 1 6 2.151;
3 1 7 2.151;
3 1 8 2.151;
3 2 1 2.484;
3 2 2 2.484;
3 2 3 2.484;
3 2 4 2.484;
3 2 5 2.484;
3 2 6 2.484;
3 2 7 2.484;
3 2 8 2.484;
4 1 1 3.412;
4 1 2 3.412;
4 1 3 3.412;
4 1 4 3.412;
4 1 5 3.412;
4 1 6 3.412;
4 1 7 3.412;
4 1 8 3.412;
4 2 1 1.794;
4 2 2 1.794;
4 2 3 1.794;
4 2 4 1.794;
4 2 5 1.794;
4 2 6 1.794;
4 2 7 1.794;
4 2 8 1.794;
]

# c_e: Custo de estocar um item de largura l_i
global c_e = [
1 1 1 0.004;
1 1 2 0.004;
1 1 3 0.004;
1 1 4 0.004;
1 1 5 0.004;
1 1 6 0.004;
1 1 7 0.004;
1 1 8 0.004;
1 2 1 0.004;
1 2 2 0.004;
1 2 3 0.004;
1 2 4 0.004;
1 2 5 0.004;
1 2 6 0.004;
1 2 7 0.004;
1 2 8 0.004;
1 3 1 0.006;
1 3 2 0.006;
1 3 3 0.006;
1 3 4 0.006;
1 3 5 0.006;
1 3 6 0.006;
1 3 7 0.006;
1 3 8 0.006;
1 4 1 0.004;
1 4 2 0.004;
1 4 3 0.004;
1 4 4 0.004;
1 4 5 0.004;
1 4 6 0.004;
1 4 7 0.004;
1 4 8 0.004;
2 1 1 0.004;
2 1 2 0.004;
2 1 3 0.004;
2 1 4 0.004;
2 1 5 0.004;
2 1 6 0.004;
2 1 7 0.004;
2 1 8 0.004;
2 2 1 0.004;
2 2 2 0.004;
2 2 3 0.004;
2 2 4 0.004;
2 2 5 0.004;
2 2 6 0.004;
2 2 7 0.004;
2 2 8 0.004;
2 3 1 0.006;
2 3 2 0.006;
2 3 3 0.006;
2 3 4 0.006;
2 3 5 0.006;
2 3 6 0.006;
2 3 7 0.006;
2 3 8 0.006;
2 4 1 0.004;
2 4 2 0.004;
2 4 3 0.004;
2 4 4 0.004;
2 4 5 0.004;
2 4 6 0.004;
2 4 7 0.004;
2 4 8 0.004;
3 1 1 0.004;
3 1 2 0.004;
3 1 3 0.004;
3 1 4 0.004;
3 1 5 0.004;
3 1 6 0.004;
3 1 7 0.004;
3 1 8 0.004;
3 2 1 0.004;
3 2 2 0.004;
3 2 3 0.004;
3 2 4 0.004;
3 2 5 0.004;
3 2 6 0.004;
3 2 7 0.004;
3 2 8 0.004;
3 3 1 0.006;
3 3 2 0.006;
3 3 3 0.006;
3 3 4 0.006;
3 3 5 0.006;
3 3 6 0.006;
3 3 7 0.006;
3 3 8 0.006;
3 4 1 0.004;
3 4 2 0.004;
3 4 3 0.004;
3 4 4 0.004;
3 4 5 0.004;
3 4 6 0.004;
3 4 7 0.004;
3 4 8 0.004;
4 1 1 0.004;
4 1 2 0.004;
4 1 3 0.004;
4 1 4 0.004;
4 1 5 0.004;
4 1 6 0.004;
4 1 7 0.004;
4 1 8 0.004;
4 2 1 0.004;
4 2 2 0.004;
4 2 3 0.004;
4 2 4 0.004;
4 2 5 0.004;
4 2 6 0.004;
4 2 7 0.004;
4 2 8 0.004;
4 3 1 0.006;
4 3 2 0.006;
4 3 3 0.006;
4 3 4 0.006;
4 3 5 0.006;
4 3 6 0.006;
4 3 7 0.006;
4 3 8 0.006;
4 4 1 0.004;
4 4 2 0.004;
4 4 3 0.004;
4 4 4 0.004;
4 4 5 0.004;
4 4 6 0.004;
4 4 7 0.004;
4 4 8 0.004;
5 1 1 0.004;
5 1 2 0.004;
5 1 3 0.004;
5 1 4 0.004;
5 1 5 0.004;
5 1 6 0.004;
5 1 7 0.004;
5 1 8 0.004;
5 2 1 0.004;
5 2 2 0.004;
5 2 3 0.004;
5 2 4 0.004;
5 2 5 0.004;
5 2 6 0.004;
5 2 7 0.004;
5 2 8 0.004;
5 3 1 0.006;
5 3 2 0.006;
5 3 3 0.006;
5 3 4 0.006;
5 3 5 0.006;
5 3 6 0.006;
5 3 7 0.006;
5 3 8 0.006;
5 4 1 0.004;
5 4 2 0.004;
5 4 3 0.004;
5 4 4 0.004;
5 4 5 0.004;
5 4 6 0.004;
5 4 7 0.004;
5 4 8 0.004;
6 1 1 0.004;
6 1 2 0.004;
6 1 3 0.004;
6 1 4 0.004;
6 1 5 0.004;
6 1 6 0.004;
6 1 7 0.004;
6 1 8 0.004;
6 2 1 0.004;
6 2 2 0.004;
6 2 3 0.004;
6 2 4 0.004;
6 2 5 0.004;
6 2 6 0.004;
6 2 7 0.004;
6 2 8 0.004;
6 3 1 0.006;
6 3 2 0.006;
6 3 3 0.006;
6 3 4 0.006;
6 3 5 0.006;
6 3 6 0.006;
6 3 7 0.006;
6 3 8 0.006;
6 4 1 0.004;
6 4 2 0.004;
6 4 3 0.004;
6 4 4 0.004;
6 4 5 0.004;
6 4 6 0.004;
6 4 7 0.004;
6 4 8 0.004;
7 1 1 0.004;
7 1 2 0.004;
7 1 3 0.004;
7 1 4 0.004;
7 1 5 0.004;
7 1 6 0.004;
7 1 7 0.004;
7 1 8 0.004;
7 2 1 0.004;
7 2 2 0.004;
7 2 3 0.004;
7 2 4 0.004;
7 2 5 0.004;
7 2 6 0.004;
7 2 7 0.004;
7 2 8 0.004;
7 3 1 0.006;
7 3 2 0.006;
7 3 3 0.006;
7 3 4 0.006;
7 3 5 0.006;
7 3 6 0.006;
7 3 7 0.006;
7 3 8 0.006;
7 4 1 0.004;
7 4 2 0.004;
7 4 3 0.004;
7 4 4 0.004;
7 4 5 0.004;
7 4 6 0.004;
7 4 7 0.004;
7 4 8 0.004;
8 1 1 0.004;
8 1 2 0.004;
8 1 3 0.004;
8 1 4 0.004;
8 1 5 0.004;
8 1 6 0.004;
8 1 7 0.004;
8 1 8 0.004;
8 2 1 0.004;
8 2 2 0.004;
8 2 3 0.004;
8 2 4 0.004;
8 2 5 0.004;
8 2 6 0.004;
8 2 7 0.004;
8 2 8 0.004;
8 3 1 0.006;
8 3 2 0.006;
8 3 3 0.006;
8 3 4 0.006;
8 3 5 0.006;
8 3 6 0.006;
8 3 7 0.006;
8 3 8 0.006;
8 4 1 0.004;
8 4 2 0.004;
8 4 3 0.004;
8 4 4 0.004;
8 4 5 0.004;
8 4 6 0.004;
8 4 7 0.004;
8 4 8 0.004;
9 1 1 0.004;
9 1 2 0.004;
9 1 3 0.004;
9 1 4 0.004;
9 1 5 0.004;
9 1 6 0.004;
9 1 7 0.004;
9 1 8 0.004;
9 2 1 0.004;
9 2 2 0.004;
9 2 3 0.004;
9 2 4 0.004;
9 2 5 0.004;
9 2 6 0.004;
9 2 7 0.004;
9 2 8 0.004;
9 3 1 0.006;
9 3 2 0.006;
9 3 3 0.006;
9 3 4 0.006;
9 3 5 0.006;
9 3 6 0.006;
9 3 7 0.006;
9 3 8 0.006;
9 4 1 0.004;
9 4 2 0.004;
9 4 3 0.004;
9 4 4 0.004;
9 4 5 0.004;
9 4 6 0.004;
9 4 7 0.004;
9 4 8 0.004;
10 1 1 0.004;
10 1 2 0.004;
10 1 3 0.004;
10 1 4 0.004;
10 1 5 0.004;
10 1 6 0.004;
10 1 7 0.004;
10 1 8 0.004;
10 2 1 0.004;
10 2 2 0.004;
10 2 3 0.004;
10 2 4 0.004;
10 2 5 0.004;
10 2 6 0.004;
10 2 7 0.004;
10 2 8 0.004;
10 3 1 0.006;
10 3 2 0.006;
10 3 3 0.006;
10 3 4 0.006;
10 3 5 0.006;
10 3 6 0.006;
10 3 7 0.006;
10 3 8 0.006;
10 4 1 0.004;
10 4 2 0.004;
10 4 3 0.004;
10 4 4 0.004;
10 4 5 0.004;
10 4 6 0.004;
10 4 7 0.004;
10 4 8 0.004;
]

# csc: custo de setup do padrão de corte (igual para cada padrão j)
global c_sc = [
1 1 1 0.088;
1 1 2 0.088;
1 1 3 0.088;
1 1 4 0.088;
1 1 5 0.088;
1 1 6 0.088;
1 1 7 0.088;
1 1 8 0.088;
1 2 1 0.101;
1 2 2 0.101;
1 2 3 0.101;
1 2 4 0.101;
1 2 5 0.101;
1 2 6 0.101;
1 2 7 0.101;
1 2 8 0.101;
2 1 1 0.129;
2 1 2 0.129;
2 1 3 0.129;
2 1 4 0.129;
2 1 5 0.129;
2 1 6 0.129;
2 1 7 0.129;
2 1 8 0.129;
2 2 1 0.131;
2 2 2 0.131;
2 2 3 0.131;
2 2 4 0.131;
2 2 5 0.131;
2 2 6 0.131;
2 2 7 0.131;
2 2 8 0.131;
3 1 1 0.077;
3 1 2 0.077;
3 1 3 0.077;
3 1 4 0.077;
3 1 5 0.077;
3 1 6 0.077;
3 1 7 0.077;
3 1 8 0.077;
3 2 1 0.117;
3 2 2 0.117;
3 2 3 0.117;
3 2 4 0.117;
3 2 5 0.117;
3 2 6 0.117;
3 2 7 0.117;
3 2 8 0.117;
4 1 1 0.119;
4 1 2 0.119;
4 1 3 0.119;
4 1 4 0.119;
4 1 5 0.119;
4 1 6 0.119;
4 1 7 0.119;
4 1 8 0.119;
4 2 1 0.079;
4 2 2 0.079;
4 2 3 0.079;
4 2 4 0.079;
4 2 5 0.079;
4 2 6 0.079;
4 2 7 0.079;
4 2 8 0.079;
]

# Demandas
global d = [
1 1 1 0;
1 1 2 88;
1 1 3 0;
1 1 4 0;
1 1 5 123;
1 1 6 136;
1 1 7 0;
1 1 8 71;
1 2 1 218;
1 2 2 296;
1 2 3 145;
1 2 4 0;
1 2 5 0;
1 2 6 275;
1 2 7 0;
1 2 8 257;
1 3 1 284;
1 3 2 275;
1 3 3 90;
1 3 4 151;
1 3 5 0;
1 3 6 61;
1 3 7 57;
1 3 8 0;
1 4 1 268;
1 4 2 230;
1 4 3 287;
1 4 4 254;
1 4 5 145;
1 4 6 139;
1 4 7 59;
1 4 8 184;
2 1 1 193;
2 1 2 0;
2 1 3 289;
2 1 4 132;
2 1 5 85;
2 1 6 290;
2 1 7 260;
2 1 8 229;
2 2 1 0;
2 2 2 202;
2 2 3 258;
2 2 4 231;
2 2 5 292;
2 2 6 234;
2 2 7 163;
2 2 8 0;
2 3 1 0;
2 3 2 0;
2 3 3 67;
2 3 4 179;
2 3 5 150;
2 3 6 288;
2 3 7 85;
2 3 8 260;
2 4 1 271;
2 4 2 0;
2 4 3 294;
2 4 4 106;
2 4 5 168;
2 4 6 57;
2 4 7 70;
2 4 8 150;
3 1 1 79;
3 1 2 0;
3 1 3 0;
3 1 4 157;
3 1 5 95;
3 1 6 79;
3 1 7 0;
3 1 8 102;
3 2 1 270;
3 2 2 82;
3 2 3 153;
3 2 4 82;
3 2 5 196;
3 2 6 0;
3 2 7 0;
3 2 8 219;
3 3 1 215;
3 3 2 172;
3 3 3 62;
3 3 4 94;
3 3 5 0;
3 3 6 193;
3 3 7 82;
3 3 8 96;
3 4 1 135;
3 4 2 212;
3 4 3 59;
3 4 4 122;
3 4 5 117;
3 4 6 160;
3 4 7 211;
3 4 8 160;
4 1 1 257;
4 1 2 285;
4 1 3 261;
4 1 4 199;
4 1 5 0;
4 1 6 221;
4 1 7 152;
4 1 8 200;
4 2 1 202;
4 2 2 79;
4 2 3 73;
4 2 4 166;
4 2 5 54;
4 2 6 0;
4 2 7 89;
4 2 8 0;
4 3 1 145;
4 3 2 92;
4 3 3 233;
4 3 4 148;
4 3 5 128;
4 3 6 135;
4 3 7 0;
4 3 8 105;
4 4 1 0;
4 4 2 70;
4 4 3 124;
4 4 4 114;
4 4 5 218;
4 4 6 0;
4 4 7 93;
4 4 8 0;
5 1 1 243;
5 1 2 177;
5 1 3 99;
5 1 4 183;
5 1 5 289;
5 1 6 0;
5 1 7 96;
5 1 8 86;
5 2 1 230;
5 2 2 0;
5 2 3 236;
5 2 4 0;
5 2 5 97;
5 2 6 182;
5 2 7 192;
5 2 8 269;
5 3 1 208;
5 3 2 73;
5 3 3 138;
5 3 4 204;
5 3 5 294;
5 3 6 0;
5 3 7 230;
5 3 8 118;
5 4 1 70;
5 4 2 188;
5 4 3 0;
5 4 4 69;
5 4 5 125;
5 4 6 120;
5 4 7 262;
5 4 8 73;
6 1 1 125;
6 1 2 164;
6 1 3 266;
6 1 4 216;
6 1 5 0;
6 1 6 279;
6 1 7 53;
6 1 8 278;
6 2 1 283;
6 2 2 188;
6 2 3 62;
6 2 4 196;
6 2 5 103;
6 2 6 64;
6 2 7 265;
6 2 8 274;
6 3 1 231;
6 3 2 279;
6 3 3 80;
6 3 4 148;
6 3 5 246;
6 3 6 172;
6 3 7 155;
6 3 8 232;
6 4 1 187;
6 4 2 200;
6 4 3 203;
6 4 4 0;
6 4 5 85;
6 4 6 0;
6 4 7 187;
6 4 8 261;
7 1 1 156;
7 1 2 248;
7 1 3 288;
7 1 4 78;
7 1 5 185;
7 1 6 0;
7 1 7 287;
7 1 8 0;
7 2 1 0;
7 2 2 0;
7 2 3 296;
7 2 4 117;
7 2 5 99;
7 2 6 270;
7 2 7 286;
7 2 8 139;
7 3 1 288;
7 3 2 278;
7 3 3 0;
7 3 4 270;
7 3 5 91;
7 3 6 85;
7 3 7 130;
7 3 8 119;
7 4 1 0;
7 4 2 280;
7 4 3 200;
7 4 4 160;
7 4 5 268;
7 4 6 70;
7 4 7 291;
7 4 8 284;
8 1 1 163;
8 1 2 250;
8 1 3 80;
8 1 4 69;
8 1 5 203;
8 1 6 225;
8 1 7 171;
8 1 8 205;
8 2 1 176;
8 2 2 258;
8 2 3 229;
8 2 4 288;
8 2 5 133;
8 2 6 148;
8 2 7 161;
8 2 8 245;
8 3 1 0;
8 3 2 289;
8 3 3 235;
8 3 4 271;
8 3 5 220;
8 3 6 213;
8 3 7 272;
8 3 8 95;
8 4 1 268;
8 4 2 288;
8 4 3 92;
8 4 4 132;
8 4 5 87;
8 4 6 126;
8 4 7 195;
8 4 8 203;
9 1 1 84;
9 1 2 0;
9 1 3 259;
9 1 4 0;
9 1 5 98;
9 1 6 132;
9 1 7 149;
9 1 8 111;
9 2 1 222;
9 2 2 107;
9 2 3 296;
9 2 4 164;
9 2 5 235;
9 2 6 0;
9 2 7 219;
9 2 8 169;
9 3 1 264;
9 3 2 173;
9 3 3 291;
9 3 4 0;
9 3 5 0;
9 3 6 0;
9 3 7 107;
9 3 8 200;
9 4 1 131;
9 4 2 78;
9 4 3 282;
9 4 4 288;
9 4 5 0;
9 4 6 232;
9 4 7 267;
9 4 8 0;
10 1 1 213;
10 1 2 59;
10 1 3 238;
10 1 4 115;
10 1 5 187;
10 1 6 0;
10 1 7 135;
10 1 8 106;
10 2 1 0;
10 2 2 218;
10 2 3 71;
10 2 4 117;
10 2 5 225;
10 2 6 106;
10 2 7 277;
10 2 8 248;
10 3 1 295;
10 3 2 300;
10 3 3 203;
10 3 4 0;
10 3 5 146;
10 3 6 125;
10 3 7 64;
10 3 8 166;
10 4 1 121;
10 4 2 242;
10 4 3 153;
10 4 4 253;
10 4 5 159;
10 4 6 127;
10 4 7 122;
10 4 8 243;
]

# Perda de papel no setup da máquina
global f = [18.36 15.64; 18.36 15.64; 18.36 15.64; 18.36 15.64]

# c: tempo de corte da bobina mestre
global c_km = [21.6 40.48; 43.2 30.36; 25.92 29.44; 45.36 42.32]

# p: tempo de setup do padrão j para a bobina mestre
global p_km = [3.132 5.87; 6.264 4.402; 3.758 4.269; 6.577 6.136]
# Capacidade média de produção por período:
CM = 1.21045725e6

D_kt = [319556.0 263212.0 384046.0 228470.0 266612.0 253744.0 277538.0 275596.0; 306528.0 277512.0 366772.0 286820.0 302038.0 237334.0 371586.0 375410.0; 397968.0 405694.0 307322.0 278454.0 269620.0 242228.0 247958.0 291812.0; 271962.0 368664.0 329892.0 311170.0 266698.0 214126.0 372516.0 313712.0]


# Capacidade de produção de jumbo
global Cap_p = [653646.0 653646.0 653646.0 653646.0 653646.0 653646.0 653646.0 653646.0; 556810.0 556810.0 556810.0 556810.0 556810.0 556810.0 556810.0 556810.0]

# Capacidade da cortadeira
global Cap_c = [
42161.0;
42161.0;
42161.0;
42161.0;
42161.0;
42161.0;
42161.0;
42161.0;
]
#-----------------------------------------
