###################################################
# Classe 23 : K = 6, M = 2, T = 10, N = 10
# Exemplo: 10.   c23ex10.dat          Semente: 9879
#-----------------------Dados----------------------
global K = 6
6 1 5 21.168;
6 1 6 21.168;
6 1 7 21.168;
6 1 8 21.168;
6 1 9 21.168;
6 1 10 21.168;
6 2 1 14.26;
6 2 2 14.26;
6 2 3 14.26;
6 2 4 14.26;
6 2 5 14.26;
6 2 6 14.26;
6 2 7 14.26;
6 2 8 14.26;
6 2 9 14.26;
6 2 10 14.26;
]

global c_z = [
1 1 1 0.832;
1 1 2 0.832;
1 1 3 0.832;
1 1 4 0.832;
1 1 5 0.832;
1 1 6 0.832;
1 1 7 0.832;
1 1 8 0.832;
1 1 9 0.832;
1 1 10 0.832;
1 2 1 0.876;
1 2 2 0.876;
1 2 3 0.876;
1 2 4 0.876;
1 2 5 0.876;
1 2 6 0.876;
1 2 7 0.876;
1 2 8 0.876;
1 2 9 0.876;
1 2 10 0.876;
2 1 1 0.799;
2 1 2 0.799;
2 1 3 0.799;
2 1 4 0.799;
2 1 5 0.799;
2 1 6 0.799;
2 1 7 0.799;
2 1 8 0.799;
2 1 9 0.799;
2 1 10 0.799;
2 2 1 0.522;
2 2 2 0.522;
2 2 3 0.522;
2 2 4 0.522;
2 2 5 0.522;
2 2 6 0.522;
2 2 7 0.522;
2 2 8 0.522;
2 2 9 0.522;
2 2 10 0.522;
3 1 1 0.553;
3 1 2 0.553;
3 1 3 0.553;
3 1 4 0.553;
3 1 5 0.553;
3 1 6 0.553;
3 1 7 0.553;
3 1 8 0.553;
3 1 9 0.553;
3 1 10 0.553;
3 2 1 0.45;
3 2 2 0.45;
3 2 3 0.45;
3 2 4 0.45;
3 2 5 0.45;
3 2 6 0.45;
3 2 7 0.45;
3 2 8 0.45;
3 2 9 0.45;
3 2 10 0.45;
4 1 1 1.108;
4 1 2 1.108;
4 1 3 1.108;
4 1 4 1.108;
4 1 5 1.108;
4 1 6 1.108;
4 1 7 1.108;
4 1 8 1.108;
4 1 9 1.108;
4 1 10 1.108;
4 2 1 0.72;
4 2 2 0.72;
4 2 3 0.72;
4 2 4 0.72;
4 2 5 0.72;
4 2 6 0.72;
4 2 7 0.72;
4 2 8 0.72;
4 2 9 0.72;
4 2 10 0.72;
5 1 1 1.005;
5 1 2 1.005;
5 1 3 1.005;
5 1 4 1.005;
5 1 5 1.005;
5 1 6 1.005;
5 1 7 1.005;
5 1 8 1.005;
5 1 9 1.005;
5 1 10 1.005;
5 2 1 0.897;
5 2 2 0.897;
5 2 3 0.897;
5 2 4 0.897;
5 2 5 0.897;
5 2 6 0.897;
5 2 7 0.897;
5 2 8 0.897;
5 2 9 0.897;
5 2 10 0.897;
6 1 1 0.783;
6 1 2 0.783;
6 1 3 0.783;
6 1 4 0.783;
6 1 5 0.783;
6 1 6 0.783;
6 1 7 0.783;
6 1 8 0.783;
6 1 9 0.783;
6 1 10 0.783;
6 2 1 0.642;
6 2 2 0.642;
6 2 3 0.642;
6 2 4 0.642;
6 2 5 0.642;
6 2 6 0.642;
6 2 7 0.642;
6 2 8 0.642;
6 2 9 0.642;
6 2 10 0.642;
]

global c_y = [
1 1 1 3.467;
1 1 2 3.467;
1 1 3 3.467;
1 1 4 3.467;
1 1 5 3.467;
1 1 6 3.467;
1 1 7 3.467;
1 1 8 3.467;
1 1 9 3.467;
1 1 10 3.467;
1 2 1 1.904;
1 2 2 1.904;
1 2 3 1.904;
1 2 4 1.904;
1 2 5 1.904;
1 2 6 1.904;
1 2 7 1.904;
1 2 8 1.904;
1 2 9 1.904;
1 2 10 1.904;
2 1 1 2.601;
2 1 2 2.601;
2 1 3 2.601;
2 1 4 2.601;
2 1 5 2.601;
2 1 6 2.601;
2 1 7 2.601;
2 1 8 2.601;
2 1 9 2.601;
2 1 10 2.601;
2 2 1 1.582;
2 2 2 1.582;
2 2 3 1.582;
2 2 4 1.582;
2 2 5 1.582;
2 2 6 1.582;
2 2 7 1.582;
2 2 8 1.582;
2 2 9 1.582;
2 2 10 1.582;
3 1 1 2.419;
3 1 2 2.419;
3 1 3 2.419;
3 1 4 2.419;
3 1 5 2.419;
3 1 6 2.419;
3 1 7 2.419;
3 1 8 2.419;
3 1 9 2.419;
3 1 10 2.419;
3 2 1 1.949;
3 2 2 1.949;
3 2 3 1.949;
3 2 4 1.949;
3 2 5 1.949;
3 2 6 1.949;
3 2 7 1.949;
3 2 8 1.949;
3 2 9 1.949;
3 2 10 1.949;
4 1 1 3.131;
4 1 2 3.131;
4 1 3 3.131;
4 1 4 3.131;
4 1 5 3.131;
4 1 6 3.131;
4 1 7 3.131;
4 1 8 3.131;
4 1 9 3.131;
4 1 10 3.131;
4 2 1 2.284;
4 2 2 2.284;
4 2 3 2.284;
4 2 4 2.284;
4 2 5 2.284;
4 2 6 2.284;
4 2 7 2.284;
4 2 8 2.284;
4 2 9 2.284;
4 2 10 2.284;
5 1 1 3.432;
5 1 2 3.432;
5 1 3 3.432;
5 1 4 3.432;
5 1 5 3.432;
5 1 6 3.432;
5 1 7 3.432;
5 1 8 3.432;
5 1 9 3.432;
5 1 10 3.432;
5 2 1 2.3;
5 2 2 2.3;
5 2 3 2.3;
5 2 4 2.3;
5 2 5 2.3;
5 2 6 2.3;
5 2 7 2.3;
5 2 8 2.3;
5 2 9 2.3;
5 2 10 2.3;
6 1 1 2.752;
6 1 2 2.752;
6 1 3 2.752;
6 1 4 2.752;
6 1 5 2.752;
6 1 6 2.752;
6 1 7 2.752;
6 1 8 2.752;
6 1 9 2.752;
6 1 10 2.752;
6 2 1 1.854;
6 2 2 1.854;
6 2 3 1.854;
6 2 4 1.854;
6 2 5 1.854;
6 2 6 1.854;
6 2 7 1.854;
6 2 8 1.854;
6 2 9 1.854;
6 2 10 1.854;
]

global c_sc = [
1 1 1 0.128;
1 1 2 0.128;
1 1 3 0.128;
1 1 4 0.128;
1 1 5 0.128;
1 1 6 0.128;
1 1 7 0.128;
1 1 8 0.128;
1 1 9 0.128;
1 1 10 0.128;
1 2 1 0.084;
1 2 2 0.084;
1 2 3 0.084;
1 2 4 0.084;
1 2 5 0.084;
1 2 6 0.084;
1 2 7 0.084;
1 2 8 0.084;
1 2 9 0.084;
1 2 10 0.084;
2 1 1 0.094;
2 1 2 0.094;
2 1 3 0.094;
2 1 4 0.094;
2 1 5 0.094;
2 1 6 0.094;
2 1 7 0.094;
2 1 8 0.094;
2 1 9 0.094;
2 1 10 0.094;
2 2 1 0.07;
2 2 2 0.07;
2 2 3 0.07;
2 2 4 0.07;
2 2 5 0.07;
2 2 6 0.07;
2 2 7 0.07;
2 2 8 0.07;
2 2 9 0.07;
2 2 10 0.07;
3 1 1 0.106;
3 1 2 0.106;
3 1 3 0.106;
3 1 4 0.106;
3 1 5 0.106;
3 1 6 0.106;
3 1 7 0.106;
3 1 8 0.106;
3 1 9 0.106;
3 1 10 0.106;
3 2 1 0.068;
3 2 2 0.068;
3 2 3 0.068;
3 2 4 0.068;
3 2 5 0.068;
3 2 6 0.068;
3 2 7 0.068;
3 2 8 0.068;
3 2 9 0.068;
3 2 10 0.068;
4 1 1 0.128;
4 1 2 0.128;
4 1 3 0.128;
4 1 4 0.128;
4 1 5 0.128;
4 1 6 0.128;
4 1 7 0.128;
4 1 8 0.128;
4 1 9 0.128;
4 1 10 0.128;
4 2 1 0.091;
4 2 2 0.091;
4 2 3 0.091;
4 2 4 0.091;
4 2 5 0.091;
4 2 6 0.091;
4 2 7 0.091;
4 2 8 0.091;
4 2 9 0.091;
4 2 10 0.091;
5 1 1 0.113;
5 1 2 0.113;
5 1 3 0.113;
5 1 4 0.113;
5 1 5 0.113;
5 1 6 0.113;
5 1 7 0.113;
5 1 8 0.113;
5 1 9 0.113;
5 1 10 0.113;
5 2 1 0.11;
5 2 2 0.11;
5 2 3 0.11;
5 2 4 0.11;
5 2 5 0.11;
5 2 6 0.11;
5 2 7 0.11;
5 2 8 0.11;
5 2 9 0.11;
5 2 10 0.11;
6 1 1 0.091;
6 1 2 0.091;
6 1 3 0.091;
6 1 4 0.091;
6 1 5 0.091;
6 1 6 0.091;
6 1 7 0.091;
6 1 8 0.091;
6 1 9 0.091;
6 1 10 0.091;
6 2 1 0.082;
6 2 2 0.082;
6 2 3 0.082;
6 2 4 0.082;
6 2 5 0.082;
6 2 6 0.082;
6 2 7 0.082;
6 2 8 0.082;
6 2 9 0.082;
6 2 10 0.082;
]

global c_w = [
1 1 1 0.67;
1 1 2 0.67;
1 1 3 0.67;
1 1 4 0.67;
1 1 5 0.67;
1 1 6 0.67;
1 1 7 0.67;
1 1 8 0.67;
1 1 9 0.67;
1 1 10 0.67;
1 2 1 0.267;
1 2 2 0.267;
1 2 3 0.267;
1 2 4 0.267;
1 2 5 0.267;
1 2 6 0.267;
1 2 7 0.267;
1 2 8 0.267;
1 2 9 0.267;
1 2 10 0.267;
2 1 1 0.353;
2 1 2 0.353;
2 1 3 0.353;
2 1 4 0.353;
2 1 5 0.353;
2 1 6 0.353;
2 1 7 0.353;
2 1 8 0.353;
2 1 9 0.353;
2 1 10 0.353;
2 2 1 0.475;
2 2 2 0.475;
2 2 3 0.475;
2 2 4 0.475;
2 2 5 0.475;
2 2 6 0.475;
2 2 7 0.475;
2 2 8 0.475;
2 2 9 0.475;
2 2 10 0.475;
3 1 1 0.346;
3 1 2 0.346;
3 1 3 0.346;
3 1 4 0.346;
3 1 5 0.346;
3 1 6 0.346;
3 1 7 0.346;
3 1 8 0.346;
3 1 9 0.346;
3 1 10 0.346;
3 2 1 0.435;
3 2 2 0.435;
3 2 3 0.435;
3 2 4 0.435;
3 2 5 0.435;
3 2 6 0.435;
3 2 7 0.435;
3 2 8 0.435;
3 2 9 0.435;
3 2 10 0.435;
4 1 1 0.241;
4 1 2 0.241;
4 1 3 0.241;
4 1 4 0.241;
4 1 5 0.241;
4 1 6 0.241;
4 1 7 0.241;
4 1 8 0.241;
4 1 9 0.241;
4 1 10 0.241;
4 2 1 0.474;
4 2 2 0.474;
4 2 3 0.474;
4 2 4 0.474;
4 2 5 0.474;
4 2 6 0.474;
4 2 7 0.474;
4 2 8 0.474;
4 2 9 0.474;
4 2 10 0.474;
5 1 1 0.417;
5 1 2 0.417;
5 1 3 0.417;
5 1 4 0.417;
5 1 5 0.417;
5 1 6 0.417;
5 1 7 0.417;
5 1 8 0.417;
5 1 9 0.417;
5 1 10 0.417;
5 2 1 0.575;
5 2 2 0.575;
5 2 3 0.575;
5 2 4 0.575;
5 2 5 0.575;
5 2 6 0.575;
5 2 7 0.575;
5 2 8 0.575;
5 2 9 0.575;
5 2 10 0.575;
6 1 1 0.593;
6 1 2 0.593;
6 1 3 0.593;
6 1 4 0.593;
6 1 5 0.593;
6 1 6 0.593;
6 1 7 0.593;
6 1 8 0.593;
6 1 9 0.593;
6 1 10 0.593;
6 2 1 0.314;
6 2 2 0.314;
6 2 3 0.314;
6 2 4 0.314;
6 2 5 0.314;
6 2 6 0.314;
6 2 7 0.314;
6 2 8 0.314;
6 2 9 0.314;
6 2 10 0.314;
]

global c_e = [
1 1 1 0.05586248012718601;
1 1 2 0.05213831478537362;
1 1 3 0.0530693561208267;
1 1 4 0.046552066772655006;
1 1 5 0.05586248012718601;
1 1 6 0.05027623211446741;
1 1 7 0.04375894276629571;
1 1 8 0.042827901430842606;
1 1 9 0.04189686009538951;
1 1 10 0.038172694753577104;
1 2 1 0.03620031796502385;
1 2 2 0.038668521462639105;
1 2 3 0.033732114467408585;
1 2 4 0.035377583465818756;
1 2 5 0.038668521462639105;
1 2 6 0.04525039745627981;
1 2 7 0.04854133545310016;
1 2 8 0.04195945945945946;
1 2 9 0.03620031796502385;
1 2 10 0.04195945945945946;
1 3 1 0.032593402225755165;
1 3 2 0.0403537360890302;
1 3 3 0.0395777027027027;
1 3 4 0.031041335453100158;
1 3 5 0.036473569157392687;
1 3 6 0.04345786963434022;
1 3 7 0.0403537360890302;
1 3 8 0.032593402225755165;
1 3 9 0.03181736883942766;
1 3 10 0.04656200317965024;
1 4 1 0.02912857710651828;
1 4 2 0.04262718600953895;
1 4 3 0.02912857710651828;
1 4 4 0.028418124006359298;
1 4 5 0.040495826709061995;
1 4 6 0.041916732909379965;
1 4 7 0.03907492050874404;
1 4 8 0.04120627980922098;
1 4 9 0.03125993640699523;
1 4 10 0.03907492050874404;
1 5 1 0.05914149443561208;
1 5 2 0.03942766295707472;
1 5 3 0.05322734499205087;
1 5 4 0.05125596184419713;
1 5 5 0.04435612082670906;
1 5 6 0.04337042925278219;
1 5 7 0.056184419713831465;
1 5 8 0.04139904610492846;
1 5 9 0.057170111287758334;
1 5 10 0.04435612082670906;
1 6 1 0.04686406995230524;
1 6 2 0.052271462639109686;
1 6 3 0.0531726947535771;
1 6 4 0.04686406995230524;
1 6 5 0.05407392686804451;
1 6 6 0.04145667726550079;
1 6 7 0.0531726947535771;
1 6 8 0.04145667726550079;
1 6 9 0.04145667726550079;
1 6 10 0.04055544515103338;
2 1 1 0.053292806041335454;
2 1 2 0.05822732511923688;
2 1 3 0.04638447933227345;
2 1 4 0.052305902225755166;
2 1 5 0.05921422893481716;
2 1 6 0.0503320945945946;
2 1 7 0.05526661367249603;
2 1 8 0.042436864069952306;
2 1 9 0.040463056438791736;
2 1 10 0.039476152623211455;
2 2 1 0.03924443561208267;
2 2 2 0.04011653418124007;
2 2 3 0.048837519872814;
2 2 4 0.048837519872814;
2 2 5 0.03924443561208267;
2 2 6 0.03488394276629571;
2 2 7 0.0357560413354531;
2 2 8 0.0357560413354531;
2 2 9 0.038372337042925274;
2 2 10 0.04622122416534181;
2 3 1 0.048533127980922096;
2 3 2 0.048533127980922096;
2 3 3 0.03537160174880763;
2 3 4 0.04688793720190778;
2 3 5 0.03290381558028617;
2 3 6 0.044420151033386326;
2 3 7 0.03701679252782194;
2 3 8 0.03619419713831478;
2 3 9 0.048533127980922096;
2 3 10 0.046065341812400636;
2 4 1 0.03087629173290938;
2 4 2 0.039160174880763114;
2 4 3 0.043678656597774236;
2 4 4 0.031629372019077895;
2 4 5 0.04141941573926868;
2 4 6 0.04141941573926868;
2 4 7 0.04518481717011128;
2 4 8 0.042172496025437205;
2 4 9 0.03087629173290938;
2 4 10 0.04443173688394276;
2 5 1 0.04388298887122416;
2 5 2 0.061645151033386324;
2 5 3 0.05746581875993641;
2 5 4 0.053286486486486484;
2 5 5 0.053286486486486484;
2 5 6 0.053286486486486484;
2 5 7 0.0626899841017488;
2 5 8 0.05433131955484897;
2 5 9 0.053286486486486484;
2 5 10 0.059555484896661355;
2 6 1 0.055407750397456275;
2 6 2 0.043944077901430845;
2 6 3 0.04012285373608902;
2 6 4 0.038212241653418126;
2 6 5 0.04012285373608902;
2 6 6 0.04012285373608902;
2 6 7 0.05254183227344992;
2 6 8 0.05254183227344992;
2 6 9 0.041078159777424475;
2 6 10 0.038212241653418126;
3 1 1 0.07776057233704292;
3 1 2 0.06971637519872814;
3 1 3 0.06569427662957075;
3 1 4 0.06837567567567568;
3 1 5 0.0710570747217806;
3 1 6 0.07373847376788553;
3 1 7 0.07507917329093801;
3 1 8 0.060331478537360886;
3 1 9 0.07776057233704292;
3 1 10 0.06301287758346581;
3 2 1 0.053313195548489664;
3 2 2 0.05568267090620031;
3 2 3 0.06042162162162162;
3 2 4 0.05212845786963434;
3 2 5 0.054497933227344995;
3 2 6 0.06634531001589826;
3 2 7 0.06989952305246422;
3 2 8 0.06989952305246422;
3 2 9 0.049758982511923684;
3 2 10 0.053313195548489664;
3 3 1 0.061461844197138314;
3 3 2 0.04693449920508744;
3 3 3 0.05140445151033387;
3 3 4 0.06369682034976153;
3 3 5 0.0592268680445151;
3 3 6 0.05587440381558028;
3 3 7 0.05252193958664546;
3 3 8 0.06034435612082671;
3 3 9 0.04916947535771065;
3 3 10 0.06593179650238473;
3 4 1 0.0531987281399046;
3 4 2 0.04194515103338632;
3 4 3 0.051152623211446736;
3 4 4 0.059337042925278215;
3 4 5 0.060360095389507144;
3 4 6 0.05217567567567567;
3 4 7 0.0501295707472178;
3 4 8 0.060360095389507144;
3 4 9 0.05217567567567567;
3 4 10 0.057290937996820356;
3 5 1 0.08516375198728138;
3 5 2 0.05819523052464228;
3 5 3 0.0837443561208267;
3 5 4 0.08516375198728138;
3 5 5 0.06245341812400635;
3 5 6 0.08232496025437201;
3 5 7 0.0567758346581876;
3 5 8 0.07522798092209856;
3 5 9 0.07664737678855325;
3 5 10 0.08090556438791732;
3 6 1 0.06229316375198728;
3 6 2 0.054506518282988865;
3 6 3 0.07527090620031796;
3 6 4 0.06748426073131955;
3 6 5 0.05839984101748807;
3 6 6 0.06748426073131955;
3 6 7 0.0648887122416534;
3 6 8 0.07786645468998409;
3 6 9 0.07267535771065184;
3 6 10 0.057102066772655;
4 1 1 0.06100182829888712;
4 1 2 0.06100182829888712;
4 1 3 0.07697849761526233;
4 1 4 0.07407364864864865;
4 1 5 0.07697849761526233;
4 1 6 0.07552607313195549;
4 1 7 0.07116879968203497;
4 1 8 0.07262122416534181;
4 1 9 0.06100182829888712;
4 1 10 0.08569304451510333;
4 2 1 0.060322893481717;
4 2 2 0.05133863275039746;
4 2 3 0.05262209856915739;
4 2 4 0.06802368839427664;
4 2 5 0.06674022257551669;
4 2 6 0.07572448330683623;
4 2 7 0.06674022257551669;
4 2 8 0.053905564387917326;
4 2 9 0.06160635930047694;
4 2 10 0.07187408585055645;
4 3 1 0.05447754372019078;
4 3 2 0.07263672496025436;
4 3 3 0.06779427662957076;
4 3 4 0.05205631955484896;
4 3 5 0.06779427662957076;
4 3 6 0.06295182829888712;
4 3 7 0.06537305246422893;
4 3 8 0.06295182829888712;
4 3 9 0.06295182829888712;
4 3 10 0.05205631955484896;
4 4 1 0.06539010333863274;
4 4 2 0.0531987281399046;
4 4 3 0.050982114467408586;
4 4 4 0.054307034976152614;
4 4 5 0.045440580286168514;
4 4 6 0.06539010333863274;
4 4 7 0.04987380763116057;
4 4 8 0.050982114467408586;
4 4 9 0.06206518282988872;
4 4 10 0.048765500794912556;
4 5 1 0.06919554848966614;
4 5 2 0.06304483306836246;
4 5 3 0.08149697933227346;
4 5 4 0.07534626391096978;
4 5 5 0.08457233704292529;
4 5 6 0.08918537360890301;
4 5 7 0.0861100158982512;
4 5 8 0.06765786963434021;
4 5 9 0.07842162162162161;
4 5 10 0.07842162162162161;
4 6 1 0.0759197933227345;
4 6 2 0.07170202702702702;
4 6 3 0.07873163751987282;
4 6 4 0.06748426073131955;
4 6 5 0.07170202702702702;
4 6 6 0.07873163751987282;
4 6 7 0.0562368839427663;
4 6 8 0.07451387122416533;
4 6 9 0.07170202702702702;
4 6 10 0.06607833863275038;
5 1 1 0.08789030206677265;
5 1 2 0.06554531001589825;
5 1 3 0.07299364069952306;
5 1 4 0.06703497615262322;
5 1 5 0.07746263910969793;
5 1 6 0.08044197138314786;
5 1 7 0.08044197138314786;
5 1 8 0.07597297297297297;
5 1 9 0.06852464228934818;
5 1 10 0.07001430842607312;
5 2 1 0.07634976152623212;
5 2 2 0.06713513513513512;
5 2 3 0.061869634340222565;
5 2 4 0.05923688394276629;
5 2 5 0.05792050874403816;
5 2 6 0.0724006359300477;
5 2 7 0.0724006359300477;
5 2 8 0.05792050874403816;
5 2 9 0.0724006359300477;
5 2 10 0.05660413354531001;
5 3 1 0.07449920508744037;
5 3 2 0.06580763116057234;
5 3 3 0.06332432432432432;
5 3 4 0.06084101748807631;
5 3 5 0.059599364069952296;
5 3 6 0.07077424483306835;
5 3 7 0.0571160572337043;
5 3 8 0.062082670906200316;
5 3 9 0.05587440381558028;
5 3 10 0.058357710651828286;
5 4 1 0.04546899841017488;
5 4 2 0.046605723370429245;
5 4 3 0.057972972972972964;
5 4 4 0.06593004769475357;
5 4 5 0.06024642289348172;
5 4 6 0.06820349761526232;
5 4 7 0.051152623211446736;
5 4 8 0.054562798092209853;
5 4 9 0.06251987281399046;
5 4 10 0.05569952305246423;
5 5 1 0.06308426073131955;
5 5 2 0.07254689984101749;
5 5 3 0.08674085850556439;
5 5 4 0.07727821939586646;
5 5 5 0.07254689984101749;
5 5 6 0.0709697933227345;
5 5 7 0.07412400635930046;
5 5 8 0.07727821939586646;
5 5 9 0.09462639109697932;
5 5 10 0.08200953895071542;
5 6 1 0.0836343402225755;
5 6 2 0.08219236883942764;
5 6 3 0.06056279809220985;
5 6 4 0.07642448330683625;
5 6 5 0.06921462639109698;
5 6 6 0.07498251192368839;
5 6 7 0.0620047694753577;
5 6 8 0.07209856915739268;
5 6 9 0.07209856915739268;
5 6 10 0.08075039745627981;
6 1 1 0.06647635135135134;
6 1 2 0.09180067567567567;
6 1 3 0.08388682432432433;
6 1 4 0.0854695945945946;
6 1 5 0.09180067567567567;
6 1 6 0.06964189189189189;
6 1 7 0.07755574324324324;
6 1 8 0.06647635135135134;
6 1 9 0.07439020270270269;
6 1 10 0.07122466216216217;
6 2 1 0.07972297297297297;
6 2 2 0.06573648648648647;
6 2 3 0.07692567567567568;
6 2 4 0.07412837837837838;
6 2 5 0.07972297297297297;
6 2 6 0.06293918918918918;
6 2 7 0.08252027027027027;
6 2 8 0.07832432432432432;
6 2 9 0.055945945945945944;
6 2 10 0.07133108108108108;
6 3 1 0.07123986486486487;
6 3 2 0.0791554054054054;
6 3 3 0.0791554054054054;
6 3 4 0.06200506756756756;
6 3 5 0.07651689189189188;
6 3 6 0.052770270270270266;
6 3 7 0.07651689189189188;
6 3 8 0.06860135135135136;
6 3 9 0.07123986486486487;
6 3 10 0.06992060810810811;
6 4 1 0.06401182432432433;
6 4 2 0.057972972972972964;
6 4 3 0.06401182432432433;
6 4 4 0.07125844594594594;
6 4 5 0.06038851351351351;
6 4 6 0.05072635135135134;
6 4 7 0.06159628378378378;
6 4 8 0.057972972972972964;
6 4 9 0.05555743243243243;
6 4 10 0.05555743243243243;
6 5 1 0.08713513513513513;
6 5 2 0.0821081081081081;
6 5 3 0.07205405405405405;
6 5 4 0.10054054054054053;
6 5 5 0.07708108108108108;
6 5 6 0.07875675675675674;
6 5 7 0.09216216216216216;
6 5 8 0.07205405405405405;
6 5 9 0.07875675675675674;
6 5 10 0.07205405405405405;
6 6 1 0.061283783783783775;
6 6 2 0.06588006756756756;
6 6 3 0.07660472972972972;
6 6 4 0.08426520270270271;
6 6 5 0.08120101351351351;
6 6 6 0.08120101351351351;
6 6 7 0.08579729729729729;
6 6 8 0.06281587837837838;
6 6 9 0.07354054054054053;
6 6 10 0.06894425675675675;
7 1 1 0.0752653815580286;
7 1 2 0.08167094594594594;
7 1 3 0.09127929252782194;
7 1 4 0.08327233704292528;
7 1 5 0.0736639904610493;
7 1 6 0.0752653815580286;
7 1 7 0.07686677265500795;
7 1 8 0.06405564387917329;
7 1 9 0.06725842607313195;
7 1 10 0.08647511923688395;
7 2 1 0.07783068362480128;
7 2 2 0.06792496025437202;
7 2 3 0.06792496025437202;
7 2 4 0.08349109697933227;
7 2 5 0.06367965023847377;
7 2 6 0.08066089030206676;
7 2 7 0.07217027027027027;
7 2 8 0.07217027027027027;
7 2 9 0.06226454689984102;
7 2 10 0.05943434022257551;
7 3 1 0.07741709062003178;
7 3 2 0.06940842607313195;
7 3 3 0.07608231319554848;
7 3 4 0.07608231319554848;
7 3 5 0.06540409379968203;
7 3 6 0.06406931637519872;
7 3 7 0.06807364864864865;
7 3 8 0.05739542925278219;
7 3 9 0.07341275834658188;
7 3 10 0.06807364864864865;
7 4 1 0.07331875993640699;
7 4 2 0.06965282193958663;
7 4 3 0.05987698728139904;
7 4 4 0.06598688394276629;
7 4 5 0.05376709062003179;
7 4 6 0.06476490461049285;
7 4 7 0.07209678060413353;
7 4 8 0.057433028616852136;
7 4 9 0.07209678060413353;
7 4 10 0.07331875993640699;
7 5 1 0.07459713831478537;
7 5 2 0.06951096979332272;
7 5 3 0.09833259141494434;
7 5 4 0.07120635930047693;
7 5 5 0.08476947535771065;
7 5 6 0.0779879173290938;
7 5 7 0.09494181240063593;
7 5 8 0.09494181240063593;
7 5 9 0.06781558028616852;
7 5 10 0.07629252782193958;
7 6 1 0.0759558426073132;
7 6 2 0.08835679650238472;
7 6 3 0.06355488871224164;
7 6 4 0.09145703497615261;
7 6 5 0.07440572337042925;
7 6 6 0.0759558426073132;
7 6 7 0.0759558426073132;
7 6 8 0.07285560413354529;
7 6 9 0.08060620031796502;
7 6 10 0.08215631955484896;
8 1 1 0.0896779014308426;
8 1 2 0.08759236883942766;
8 1 3 0.10427662957074722;
8 1 4 0.10844769475357711;
8 1 5 0.09593449920508744;
