###################################################
# Classe 14 : K = 4, M = 2, T = 10, N = 10
# Exemplo: 4.   c14ex04.dat          Semente: 8555
#-----------------------Dados----------------------
global K = 4
2 2 1 1.076;
2 2 2 1.076;
2 2 3 1.076;
2 2 4 1.076;
2 2 5 1.076;
2 2 6 1.076;
2 2 7 1.076;
2 2 8 1.076;
2 2 9 1.076;
2 2 10 1.076;
3 1 1 0.723;
3 1 2 0.723;
3 1 3 0.723;
3 1 4 0.723;
3 1 5 0.723;
3 1 6 0.723;
3 1 7 0.723;
3 1 8 0.723;
3 1 9 0.723;
3 1 10 0.723;
3 2 1 0.439;
3 2 2 0.439;
3 2 3 0.439;
3 2 4 0.439;
3 2 5 0.439;
3 2 6 0.439;
3 2 7 0.439;
3 2 8 0.439;
3 2 9 0.439;
3 2 10 0.439;
4 1 1 0.887;
4 1 2 0.887;
4 1 3 0.887;
4 1 4 0.887;
4 1 5 0.887;
4 1 6 0.887;
4 1 7 0.887;
4 1 8 0.887;
4 1 9 0.887;
4 1 10 0.887;
4 2 1 0.883;
4 2 2 0.883;
4 2 3 0.883;
4 2 4 0.883;
4 2 5 0.883;
4 2 6 0.883;
4 2 7 0.883;
4 2 8 0.883;
4 2 9 0.883;
4 2 10 0.883;
]

global c_y = [
1 1 1 3.201;
1 1 2 3.201;
1 1 3 3.201;
1 1 4 3.201;
1 1 5 3.201;
1 1 6 3.201;
1 1 7 3.201;
1 1 8 3.201;
1 1 9 3.201;
1 1 10 3.201;
1 2 1 2.666;
1 2 2 2.666;
1 2 3 2.666;
1 2 4 2.666;
1 2 5 2.666;
1 2 6 2.666;
1 2 7 2.666;
1 2 8 2.666;
1 2 9 2.666;
1 2 10 2.666;
2 1 1 2.043;
2 1 2 2.043;
2 1 3 2.043;
2 1 4 2.043;
2 1 5 2.043;
2 1 6 2.043;
2 1 7 2.043;
2 1 8 2.043;
2 1 9 2.043;
2 1 10 2.043;
2 2 1 3.014;
2 2 2 3.014;
2 2 3 3.014;
2 2 4 3.014;
2 2 5 3.014;
2 2 6 3.014;
2 2 7 3.014;
2 2 8 3.014;
2 2 9 3.014;
2 2 10 3.014;
3 1 1 3.613;
3 1 2 3.613;
3 1 3 3.613;
3 1 4 3.613;
3 1 5 3.613;
3 1 6 3.613;
3 1 7 3.613;
3 1 8 3.613;
3 1 9 3.613;
3 1 10 3.613;
3 2 1 1.7;
3 2 2 1.7;
3 2 3 1.7;
3 2 4 1.7;
3 2 5 1.7;
3 2 6 1.7;
3 2 7 1.7;
3 2 8 1.7;
3 2 9 1.7;
3 2 10 1.7;
4 1 1 3.596;
4 1 2 3.596;
4 1 3 3.596;
4 1 4 3.596;
4 1 5 3.596;
4 1 6 3.596;
4 1 7 3.596;
4 1 8 3.596;
4 1 9 3.596;
4 1 10 3.596;
4 2 1 3.091;
4 2 2 3.091;
4 2 3 3.091;
4 2 4 3.091;
4 2 5 3.091;
4 2 6 3.091;
4 2 7 3.091;
4 2 8 3.091;
4 2 9 3.091;
4 2 10 3.091;
]

global c_sc = [
1 1 1 0.109;
1 1 2 0.109;
1 1 3 0.109;
1 1 4 0.109;
1 1 5 0.109;
1 1 6 0.109;
1 1 7 0.109;
1 1 8 0.109;
1 1 9 0.109;
1 1 10 0.109;
1 2 1 0.117;
1 2 2 0.117;
1 2 3 0.117;
1 2 4 0.117;
1 2 5 0.117;
1 2 6 0.117;
1 2 7 0.117;
1 2 8 0.117;
1 2 9 0.117;
1 2 10 0.117;
2 1 1 0.1;
2 1 2 0.1;
2 1 3 0.1;
2 1 4 0.1;
2 1 5 0.1;
2 1 6 0.1;
2 1 7 0.1;
2 1 8 0.1;
2 1 9 0.1;
2 1 10 0.1;
2 2 1 0.142;
2 2 2 0.142;
2 2 3 0.142;
2 2 4 0.142;
2 2 5 0.142;
2 2 6 0.142;
2 2 7 0.142;
2 2 8 0.142;
2 2 9 0.142;
2 2 10 0.142;
3 1 1 0.13;
3 1 2 0.13;
3 1 3 0.13;
3 1 4 0.13;
3 1 5 0.13;
3 1 6 0.13;
3 1 7 0.13;
3 1 8 0.13;
3 1 9 0.13;
3 1 10 0.13;
3 2 1 0.063;
3 2 2 0.063;
3 2 3 0.063;
3 2 4 0.063;
3 2 5 0.063;
3 2 6 0.063;
3 2 7 0.063;
3 2 8 0.063;
3 2 9 0.063;
3 2 10 0.063;
4 1 1 0.133;
4 1 2 0.133;
4 1 3 0.133;
4 1 4 0.133;
4 1 5 0.133;
4 1 6 0.133;
4 1 7 0.133;
4 1 8 0.133;
4 1 9 0.133;
4 1 10 0.133;
4 2 1 0.105;
4 2 2 0.105;
4 2 3 0.105;
4 2 4 0.105;
4 2 5 0.105;
4 2 6 0.105;
4 2 7 0.105;
4 2 8 0.105;
4 2 9 0.105;
4 2 10 0.105;
]

global c_w = [
1 1 1 0.345;
1 1 2 0.345;
1 1 3 0.345;
1 1 4 0.345;
1 1 5 0.345;
1 1 6 0.345;
1 1 7 0.345;
1 1 8 0.345;
1 1 9 0.345;
1 1 10 0.345;
1 2 1 0.571;
1 2 2 0.571;
1 2 3 0.571;
1 2 4 0.571;
1 2 5 0.571;
1 2 6 0.571;
1 2 7 0.571;
1 2 8 0.571;
1 2 9 0.571;
1 2 10 0.571;
2 1 1 0.204;
2 1 2 0.204;
2 1 3 0.204;
2 1 4 0.204;
2 1 5 0.204;
2 1 6 0.204;
2 1 7 0.204;
2 1 8 0.204;
2 1 9 0.204;
2 1 10 0.204;
2 2 1 0.646;
2 2 2 0.646;
2 2 3 0.646;
2 2 4 0.646;
2 2 5 0.646;
2 2 6 0.646;
2 2 7 0.646;
2 2 8 0.646;
2 2 9 0.646;
2 2 10 0.646;
3 1 1 0.482;
3 1 2 0.482;
3 1 3 0.482;
3 1 4 0.482;
3 1 5 0.482;
3 1 6 0.482;
3 1 7 0.482;
3 1 8 0.482;
3 1 9 0.482;
3 1 10 0.482;
3 2 1 0.227;
3 2 2 0.227;
3 2 3 0.227;
3 2 4 0.227;
3 2 5 0.227;
3 2 6 0.227;
3 2 7 0.227;
3 2 8 0.227;
3 2 9 0.227;
3 2 10 0.227;
4 1 1 0.264;
4 1 2 0.264;
4 1 3 0.264;
4 1 4 0.264;
4 1 5 0.264;
4 1 6 0.264;
4 1 7 0.264;
4 1 8 0.264;
4 1 9 0.264;
4 1 10 0.264;
4 2 1 0.42;
4 2 2 0.42;
4 2 3 0.42;
4 2 4 0.42;
4 2 5 0.42;
4 2 6 0.42;
4 2 7 0.42;
4 2 8 0.42;
4 2 9 0.42;
4 2 10 0.42;
]

global c_e = [
1 1 1 0.0558483306836248;
1 1 2 0.037863275039745625;
1 1 3 0.04543593004769475;
1 1 4 0.04448934817170111;
1 1 5 0.04070302066772655;
1 1 6 0.05206200317965024;
1 1 7 0.04922225755166931;
1 1 8 0.05679491255961844;
1 1 9 0.042596184419713835;
1 1 10 0.05395516693163751;
1 2 1 0.04040540540540541;
1 2 2 0.05006756756756756;
1 2 3 0.04040540540540541;
1 2 4 0.03864864864864865;
1 2 5 0.03601351351351351;
1 2 6 0.04655405405405406;
1 2 7 0.041283783783783785;
1 2 8 0.0447972972972973;
1 2 9 0.03864864864864865;
1 2 10 0.04655405405405406;
1 3 1 0.0366335453100159;
1 3 2 0.03809888712241653;
1 3 3 0.039564228934817175;
1 3 4 0.03150484896661367;
1 3 5 0.04102957074721781;
1 3 6 0.04396025437201908;
1 3 7 0.04029689984101749;
1 3 8 0.04102957074721781;
1 3 9 0.04396025437201908;
1 3 10 0.04029689984101749;
1 4 1 0.03463497615262321;
1 4 2 0.0381691573926868;
1 4 3 0.03887599364069952;
1 4 4 0.03675548489666136;
1 4 5 0.03322130365659777;
1 4 6 0.02827344992050874;
1 4 7 0.04241017488076311;
1 4 8 0.04099650238473767;
1 4 9 0.031100794912559616;
1 4 10 0.03887599364069952;
2 1 1 0.058469634340222565;
2 1 2 0.07574475357710651;
2 1 3 0.054483068362480125;
2 1 4 0.06910047694753577;
2 1 5 0.07175818759936407;
2 1 6 0.06378505564387917;
2 1 7 0.07574475357710651;
2 1 8 0.058469634340222565;
2 1 9 0.07308704292527822;
2 1 10 0.058469634340222565;
2 2 1 0.07398648648648648;
2 2 2 0.06042229729729729;
2 2 3 0.051790540540540546;
2 2 4 0.06658783783783784;
2 2 5 0.06042229729729729;
2 2 6 0.05918918918918919;
2 2 7 0.05795608108108108;
2 2 8 0.05918918918918919;
2 2 9 0.06412162162162163;
2 2 10 0.06905405405405406;
2 3 1 0.05451353338632751;
2 3 2 0.060684876788553256;
2 3 3 0.04217084658187599;
2 3 4 0.05039930445151033;
2 3 5 0.041142289348171705;
2 3 6 0.051427861685214626;
2 3 7 0.0565706478537361;
2 3 8 0.041142289348171705;
2 3 9 0.06171343402225755;
2 3 10 0.0565706478537361;
2 4 1 0.04862217806041334;
2 4 2 0.05259133545310016;
2 4 3 0.04366073131955484;
2 4 4 0.04068386327503974;
2 4 5 0.05159904610492846;
2 4 6 0.04068386327503974;
2 4 7 0.03969157392686804;
2 4 8 0.054575914149443565;
2 4 9 0.05755278219395865;
2 4 10 0.04465302066772655;
3 1 1 0.054483068362480125;
3 1 2 0.05581192368839427;
3 1 3 0.0784024642289348;
3 1 4 0.07574475357710651;
3 1 5 0.057140779014308425;
3 1 6 0.06777162162162162;
3 1 7 0.06245620031796501;
3 1 8 0.07574475357710651;
3 1 9 0.058469634340222565;
3 1 10 0.06245620031796501;
3 2 1 0.05918918918918919;
3 2 2 0.05548986486486487;
3 2 3 0.049324324324324334;
3 2 4 0.051790540540540546;
3 2 5 0.05918918918918919;
3 2 6 0.06782094594594595;
3 2 7 0.07275337837837838;
3 2 8 0.06658783783783784;
3 2 9 0.05795608108108108;
3 2 10 0.049324324324324334;
3 3 1 0.04422796104928458;
3 3 2 0.04937074721780604;
3 3 3 0.05862776232114467;
3 3 4 0.060684876788553256;
3 3 5 0.04319940381558029;
3 3 6 0.047313632750397454;
3 3 7 0.04628507551669316;
3 3 8 0.06171343402225755;
3 3 9 0.041142289348171705;
3 3 10 0.05451353338632751;
3 4 1 0.04961446740858505;
3 4 2 0.054575914149443565;
3 4 3 0.054575914149443565;
3 4 4 0.04465302066772655;
3 4 5 0.04762988871224165;
3 4 6 0.04366073131955484;
3 4 7 0.04465302066772655;
3 4 8 0.05259133545310016;
3 4 9 0.054575914149443565;
3 4 10 0.04663759936406994;
4 1 1 0.0704839427662957;
4 1 2 0.09451255961844196;
4 1 3 0.09451255961844196;
4 1 4 0.07368775834658188;
4 1 5 0.09451255961844196;
4 1 6 0.06888203497615261;
4 1 7 0.06728012718600954;
4 1 8 0.06728012718600954;
4 1 9 0.09611446740858505;
4 1 10 0.06407631160572337;
4 2 1 0.08175675675675677;
4 2 2 0.07283783783783784;
4 2 3 0.06243243243243244;
4 2 4 0.05945945945945947;
4 2 5 0.08027027027027028;
4 2 6 0.07283783783783784;
4 2 7 0.08027027027027028;
4 2 8 0.06391891891891892;
4 2 9 0.07283783783783784;
4 2 10 0.08621621621621622;
4 3 1 0.07315437201907789;
4 3 2 0.053315898251192366;
4 3 3 0.05703561208267091;
4 3 4 0.061995230524642286;
4 3 5 0.05951542130365659;
4 3 6 0.05951542130365659;
4 3 7 0.0706745627980922;
4 3 8 0.05703561208267091;
4 3 9 0.05827551669316375;
4 3 10 0.06447503974562799;
4 4 1 0.053828298887122414;
4 4 2 0.06579014308426073;
4 4 3 0.05023974562798092;
4 4 4 0.05622066772655007;
4 4 5 0.05263211446740858;
4 4 6 0.06579014308426073;
4 4 7 0.049043561208267084;
4 4 8 0.06698632750397455;
4 4 9 0.049043561208267084;
4 4 10 0.07177106518282987;
5 1 1 0.09234634340222575;
5 1 2 0.09072623211446741;
5 1 3 0.08586589825119237;
5 1 4 0.08100556438791733;
5 1 5 0.09396645468998409;
5 1 6 0.09234634340222575;
5 1 7 0.06966478537360889;
5 1 8 0.06480445151033386;
5 1 9 0.09396645468998409;
5 1 10 0.08586589825119237;
5 2 1 0.06614864864864865;
5 2 2 0.08719594594594594;
5 2 3 0.06013513513513514;
5 2 4 0.06464527027027027;
5 2 5 0.07065878378378379;
5 2 6 0.06464527027027027;
5 2 7 0.08268581081081082;
5 2 8 0.06614864864864865;
5 2 9 0.06614864864864865;
5 2 10 0.06614864864864865;
5 3 1 0.06896969395866455;
5 3 2 0.06269972178060414;
5 3 3 0.060191732909379965;
5 3 4 0.06269972178060414;
5 3 5 0.0714776828298887;
5 3 6 0.05141377186009538;
5 3 7 0.06771569952305247;
5 3 8 0.07523966613672496;
5 3 9 0.0714776828298887;
5 3 10 0.056429749602543725;
5 4 1 0.06532798092209857;
5 4 2 0.061698648648648644;
5 4 3 0.06653775834658188;
5 4 4 0.04960087440381557;
5 4 5 0.06532798092209857;
5 4 6 0.05927909379968203;
5 4 7 0.052020429252782184;
5 4 8 0.06048887122416534;
5 4 9 0.06411820349761525;
5 4 10 0.05081065182829888;
6 1 1 0.07208585055643879;
6 1 2 0.08027742448330684;
6 1 3 0.0901073131955485;
6 1 4 0.08027742448330684;
6 1 5 0.09829888712241652;
6 1 6 0.08519236883942767;
6 1 7 0.09829888712241652;
6 1 8 0.0901073131955485;
6 1 9 0.09338394276629569;
6 1 10 0.09338394276629569;
6 2 1 0.0668918918918919;
6 2 2 0.06841216216216217;
6 2 3 0.060810810810810814;
6 2 4 0.060810810810810814;
6 2 5 0.060810810810810814;
6 2 6 0.08817567567567568;
6 2 7 0.08665540540540541;
6 2 8 0.08969594594594595;
6 2 9 0.08513513513513515;
6 2 10 0.060810810810810814;
6 3 1 0.06467229729729729;
6 3 2 0.0519914546899841;
6 3 3 0.054527623211446746;
6 3 4 0.05706379173290938;
6 3 5 0.054527623211446746;
6 3 6 0.0710127186009539;
6 3 7 0.054527623211446746;
6 3 8 0.0710127186009539;
6 3 9 0.07608505564387917;
6 3 10 0.05325953895071542;
6 4 1 0.06728537360890302;
6 4 2 0.059945151033386324;
6 4 3 0.07217885532591413;
6 4 4 0.06728537360890302;
6 4 5 0.050158187599364065;
6 4 6 0.053828298887122414;
6 4 7 0.048934817170111285;
6 4 8 0.050158187599364065;
6 4 9 0.07340222575516693;
6 4 10 0.051381558028616846;
7 1 1 0.09141796502384739;
7 1 2 0.09311089030206678;
7 1 3 0.08126041335453099;
7 1 4 0.07448871224165342;
7 1 5 0.08972503974562797;
7 1 6 0.08803211446740858;
7 1 7 0.08803211446740858;
7 1 8 0.08972503974562797;
7 1 9 0.0795674880763116;
7 1 10 0.08803211446740858;
7 2 1 0.07383445945945946;
7 2 2 0.08797297297297299;
7 2 3 0.0785472972972973;
7 2 4 0.09425675675675675;
7 2 5 0.07540540540540541;
7 2 6 0.06912162162162162;
7 2 7 0.08011824324324325;
7 2 8 0.06597972972972972;
7 2 9 0.08168918918918919;
7 2 10 0.06755067567567569;
7 3 1 0.05241414944356121;
7 3 2 0.06289697933227345;
7 3 3 0.06420733306836247;
7 3 4 0.07075910174880763;
7 3 5 0.06420733306836247;
7 3 6 0.05503485691573926;
7 3 7 0.07862122416534181;
7 3 8 0.07206945548489667;
7 3 9 0.05372450317965023;
7 3 10 0.07206945548489667;
7 4 1 0.0632074721780604;
7 4 2 0.06067917329093799;
7 4 3 0.07584896661367249;
7 4 4 0.0619433227344992;
7 4 5 0.05435842607313195;
7 4 6 0.07332066772655006;
7 4 7 0.06826406995230525;
7 4 8 0.07332066772655006;
7 4 9 0.06952821939586645;
7 4 10 0.0619433227344992;
8 1 1 0.10157551669316374;
8 1 2 0.10157551669316374;
8 1 3 0.10157551669316374;
8 1 4 0.09649674085850556;
8 1 5 0.0829533386327504;
8 1 6 0.06771701112877583;
8 1 7 0.07618163751987281;
8 1 8 0.07618163751987281;
8 1 9 0.09818966613672495;
8 1 10 0.07618163751987281;
8 2 1 0.09425675675675675;
8 2 2 0.07069256756756757;
8 2 3 0.0785472972972973;
8 2 4 0.08797297297297299;
8 2 5 0.09268581081081081;
8 2 6 0.07069256756756757;
8 2 7 0.06283783783783785;
8 2 8 0.09268581081081081;
8 2 9 0.06597972972972972;
8 2 10 0.07697635135135135;
8 3 1 0.06420733306836247;
8 3 2 0.05503485691573926;
8 3 3 0.06813839427662957;
8 3 4 0.0563452106518283;
8 3 5 0.07337980922098569;
8 3 6 0.06551768680445151;
8 3 7 0.05896591812400636;
8 3 8 0.06027627186009539;
8 3 9 0.06420733306836247;
8 3 10 0.06551768680445151;
8 4 1 0.05688672496025437;
8 4 2 0.0619433227344992;
8 4 3 0.058150874403815576;
8 4 4 0.058150874403815576;
8 4 5 0.07332066772655006;
8 4 6 0.05435842607313195;
8 4 7 0.0632074721780604;
8 4 8 0.05183012718600953;
8 4 9 0.05183012718600953;
8 4 10 0.06826406995230525;
9 1 1 0.08257106518282989;
9 1 2 0.09436693163751986;
9 1 3 0.09436693163751986;
9 1 4 0.11009475357710652;
9 1 5 0.11402670906200316;
9 1 6 0.07863910969793322;
9 1 7 0.0963329093799682;
9 1 8 0.1159926868044515;
9 1 9 0.08257106518282989;
9 1 10 0.11402670906200316;
9 2 1 0.09486486486486488;
9 2 2 0.07844594594594595;
9 2 3 0.10581081081081081;
9 2 4 0.0966891891891892;
9 2 5 0.10945945945945947;
9 2 6 0.0747972972972973;
9 2 7 0.10398648648648648;
9 2 8 0.09851351351351353;
9 2 9 0.0820945945945946;
9 2 10 0.0820945945945946;
9 3 1 0.07456335453100159;
9 3 2 0.06695484896661368;
9 3 3 0.08978036565977741;
9 3 4 0.06695484896661368;
9 3 5 0.06391144674085851;
9 3 6 0.08978036565977741;
9 3 7 0.07760675675675675;
9 3 8 0.07608505564387917;
9 3 9 0.07912845786963435;
9 3 10 0.07456335453100159;
9 4 1 0.0689980922098569;
9 4 2 0.061657869634340216;
9 4 3 0.08514658187599362;
9 4 4 0.061657869634340216;
9 4 5 0.0689980922098569;
9 4 6 0.0719341812400636;
9 4 7 0.06312591414944355;
9 4 8 0.07780635930047694;
9 4 9 0.07927440381558029;
9 4 10 0.07340222575516693;
10 1 1 0.12243672496025435;
10 1 2 0.12028871224165344;
10 1 3 0.11814069952305246;
10 1 4 0.11599268680445152;
10 1 5 0.11814069952305246;
10 1 6 0.10954864864864865;
10 1 7 0.10954864864864865;
10 1 8 0.11814069952305246;
10 1 9 0.11384467408585056;
10 1 10 0.09880858505564388;
10 2 1 0.11162162162162165;
10 2 2 0.10763513513513515;
10 2 3 0.11162162162162165;
10 2 4 0.10364864864864866;
10 2 5 0.08969594594594596;
10 2 6 0.1096283783783784;
10 2 7 0.08770270270270271;
10 2 8 0.1096283783783784;
10 2 9 0.10564189189189191;
10 2 10 0.08570945945945947;
10 3 1 0.06982917329093799;
10 3 2 0.0665039745627981;
10 3 3 0.0665039745627981;
10 3 4 0.09975596184419713;
10 3 5 0.09476816375198727;
10 3 6 0.09643076311605722;
10 3 7 0.06816657392686803;
10 3 8 0.06982917329093799;
10 3 9 0.06982917329093799;
10 3 10 0.08645516693163752;
10 4 1 0.08340667726550079;
10 4 2 0.08180270270270269;
10 4 3 0.06897090620031796;
10 4 4 0.06415898251192369;
10 4 5 0.08180270270270269;
10 4 6 0.09142655007949123;
10 4 7 0.08501065182829888;
10 4 8 0.07217885532591414;
10 4 9 0.08982257551669318;
10 4 10 0.07699077901430842;
]

global d = [
1 1 1 0;
1 1 2 248;
1 1 3 295;
1 1 4 198;
1 1 5 231;
1 1 6 59;
1 1 7 109;
1 1 8 153;
1 1 9 129;
1 1 10 266;
1 2 1 173;
1 2 2 209;
1 2 3 236;
1 2 4 0;
1 2 5 92;
1 2 6 134;
1 2 7 118;
1 2 8 268;
1 2 9 278;
1 2 10 280;
1 3 1 0;
1 3 2 157;
1 3 3 250;
1 3 4 223;
1 3 5 251;
1 3 6 205;
1 3 7 274;
1 3 8 283;
1 3 9 0;
1 3 10 262;
1 4 1 160;
1 4 2 160;
1 4 3 204;
1 4 4 270;
1 4 5 99;
1 4 6 228;
1 4 7 210;
1 4 8 0;
1 4 9 54;
1 4 10 128;
2 1 1 265;
2 1 2 261;
2 1 3 0;
2 1 4 165;
2 1 5 111;
2 1 6 265;
2 1 7 233;
2 1 8 53;
2 1 9 61;
2 1 10 268;
2 2 1 0;
2 2 2 69;
2 2 3 68;
2 2 4 238;
2 2 5 99;
2 2 6 100;
2 2 7 0;
2 2 8 174;
2 2 9 298;
2 2 10 217;
2 3 1 112;
2 3 2 109;
2 3 3 223;
2 3 4 124;
2 3 5 256;
2 3 6 269;
2 3 7 215;
2 3 8 278;
2 3 9 179;
2 3 10 107;
2 4 1 230;
2 4 2 0;
2 4 3 75;
2 4 4 93;
2 4 5 0;
2 4 6 251;
2 4 7 127;
2 4 8 113;
2 4 9 154;
2 4 10 245;
3 1 1 247;
3 1 2 193;
3 1 3 279;
3 1 4 0;
3 1 5 147;
3 1 6 197;
3 1 7 159;
3 1 8 171;
3 1 9 220;
3 1 10 255;
3 2 1 106;
3 2 2 138;
3 2 3 213;
3 2 4 0;
3 2 5 283;
3 2 6 172;
3 2 7 275;
3 2 8 238;
3 2 9 170;
3 2 10 66;
3 3 1 0;
3 3 2 83;
3 3 3 203;
3 3 4 126;
3 3 5 0;
3 3 6 111;
3 3 7 0;
3 3 8 0;
3 3 9 206;
3 3 10 187;
3 4 1 89;
3 4 2 201;
3 4 3 190;
3 4 4 101;
3 4 5 283;
3 4 6 173;
3 4 7 52;
3 4 8 128;
3 4 9 284;
3 4 10 296;
4 1 1 126;
4 1 2 296;
4 1 3 0;
4 1 4 0;
4 1 5 260;
4 1 6 0;
4 1 7 179;
4 1 8 286;
4 1 9 282;
4 1 10 216;
4 2 1 0;
4 2 2 284;
4 2 3 254;
4 2 4 217;
4 2 5 0;
4 2 6 155;
4 2 7 298;
4 2 8 87;
4 2 9 219;
4 2 10 86;
4 3 1 0;
4 3 2 107;
4 3 3 191;
4 3 4 74;
4 3 5 284;
4 3 6 258;
4 3 7 57;
4 3 8 191;
4 3 9 67;
4 3 10 174;
4 4 1 103;
4 4 2 235;
4 4 3 0;
4 4 4 123;
4 4 5 0;
4 4 6 215;
4 4 7 265;
4 4 8 179;
4 4 9 0;
4 4 10 187;
5 1 1 146;
5 1 2 169;
5 1 3 115;
5 1 4 113;
5 1 5 85;
5 1 6 182;
5 1 7 210;
5 1 8 0;
5 1 9 62;
5 1 10 222;
5 2 1 162;
5 2 2 122;
5 2 3 199;
5 2 4 238;
5 2 5 61;
5 2 6 251;
5 2 7 246;
5 2 8 209;
5 2 9 154;
5 2 10 144;
5 3 1 202;
5 3 2 238;
5 3 3 231;
5 3 4 283;
5 3 5 249;
5 3 6 67;
5 3 7 131;
5 3 8 272;
5 3 9 139;
5 3 10 184;
5 4 1 72;
5 4 2 270;
5 4 3 70;
5 4 4 89;
5 4 5 270;
5 4 6 185;
5 4 7 97;
5 4 8 191;
5 4 9 117;
5 4 10 91;
6 1 1 0;
6 1 2 115;
6 1 3 277;
6 1 4 200;
6 1 5 182;
6 1 6 240;
6 1 7 277;
6 1 8 102;
6 1 9 234;
6 1 10 58;
6 2 1 243;
6 2 2 0;
6 2 3 0;
6 2 4 99;
6 2 5 118;
6 2 6 0;
6 2 7 67;
6 2 8 0;
6 2 9 132;
6 2 10 187;
6 3 1 0;
6 3 2 131;
6 3 3 291;
6 3 4 126;
6 3 5 153;
6 3 6 196;
6 3 7 67;
6 3 8 298;
6 3 9 123;
6 3 10 0;
6 4 1 90;
6 4 2 51;
6 4 3 273;
6 4 4 54;
6 4 5 278;
6 4 6 0;
6 4 7 172;
6 4 8 0;
6 4 9 160;
6 4 10 234;
7 1 1 100;
7 1 2 239;
7 1 3 93;
7 1 4 294;
7 1 5 0;
7 1 6 270;
7 1 7 186;
7 1 8 191;
7 1 9 53;
7 1 10 227;
7 2 1 293;
7 2 2 249;
7 2 3 101;
7 2 4 0;
7 2 5 274;
7 2 6 0;
7 2 7 97;
7 2 8 218;
7 2 9 226;
7 2 10 137;
7 3 1 283;
7 3 2 199;
7 3 3 69;
7 3 4 168;
7 3 5 168;
7 3 6 0;
7 3 7 136;
7 3 8 260;
7 3 9 0;
7 3 10 258;
7 4 1 74;
7 4 2 65;
7 4 3 136;
7 4 4 202;
7 4 5 54;
7 4 6 263;
7 4 7 139;
7 4 8 180;
7 4 9 284;
7 4 10 230;
8 1 1 60;
8 1 2 267;
8 1 3 149;
8 1 4 230;
8 1 5 64;
8 1 6 125;
8 1 7 195;
8 1 8 51;
8 1 9 277;
8 1 10 0;
8 2 1 107;
8 2 2 77;
8 2 3 265;
8 2 4 287;
8 2 5 0;
8 2 6 193;
8 2 7 207;
8 2 8 250;
