###################################################
# Classe 1 : K = 2, M = 2, T = 8, N = 5
# Exemplo: 1.   c1ex01.dat          Semente: 1033
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 8
global N = 5

global L = [540, 460]

global l = [69, 91, 114, 137, 143]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]
4 2 2 0.06251033386327504;
4 2 3 0.07013354531001591;
4 2 4 0.06403497615262321;
4 2 5 0.07165818759936407;
4 2 6 0.07928139904610494;
4 2 7 0.07165818759936407;
4 2 8 0.0808060413354531;
5 1 1 0.12715405405405408;
5 1 2 0.09763614864864865;
5 1 3 0.13623648648648648;
5 1 4 0.11807162162162163;
5 1 5 0.12261283783783784;
5 1 6 0.10444797297297298;
5 1 7 0.11125979729729729;
5 1 8 0.10671858108108108;
5 2 1 0.08116216216216217;
5 2 2 0.07479650238473767;
5 2 3 0.09230206677265501;
5 2 4 0.09548489666136725;
5 2 5 0.08911923688394278;
5 2 6 0.07002225755166933;
5 2 7 0.08116216216216217;
5 2 8 0.09548489666136725;
]

global d = [
1 1 1 287;
1 1 2 180;
1 1 3 262;
1 1 4 289;
1 1 5 166;
1 1 6 290;
1 1 7 185;
1 1 8 0;
1 2 1 127;
1 2 2 164;
1 2 3 104;
1 2 4 150;
1 2 5 203;
1 2 6 247;
1 2 7 178;
1 2 8 223;
2 1 1 0;
2 1 2 162;
2 1 3 211;
2 1 4 0;
2 1 5 0;
2 1 6 230;
2 1 7 215;
2 1 8 153;
2 2 1 237;
2 2 2 0;
2 2 3 191;
2 2 4 121;
2 2 5 116;
2 2 6 253;
2 2 7 240;
2 2 8 285;
3 1 1 158;
3 1 2 181;
3 1 3 94;
3 1 4 225;
3 1 5 0;
3 1 6 70;
3 1 7 0;
3 1 8 196;
3 2 1 243;
3 2 2 166;
3 2 3 68;
3 2 4 126;
3 2 5 201;
3 2 6 95;
3 2 7 0;
3 2 8 273;
4 1 1 82;
4 1 2 61;
4 1 3 85;
4 1 4 269;
4 1 5 188;
4 1 6 186;
4 1 7 78;
4 1 8 231;
4 2 1 173;
4 2 2 237;
4 2 3 75;
4 2 4 144;
4 2 5 65;
4 2 6 282;
4 2 7 111;
4 2 8 162;
5 1 1 150;
5 1 2 80;
5 1 3 180;
5 1 4 120;
5 1 5 160;
5 1 6 116;
5 1 7 275;
5 1 8 139;
5 2 1 152;
5 2 2 276;
5 2 3 299;
5 2 4 0;
5 2 5 213;
5 2 6 195;
5 2 7 181;
5 2 8 137;
]

global Cap_c = [
1 1 1 1594.0;
1 1 2 1594.0;
1 1 3 1594.0;
1 1 4 1594.0;
1 1 5 1594.0;
1 1 6 1594.0;
1 1 7 1594.0;
1 1 8 1594.0;
1 2 1 1594.0;
1 2 2 1594.0;
1 2 3 1594.0;
1 2 4 1594.0;
1 2 5 1594.0;
1 2 6 1594.0;
1 2 7 1594.0;
1 2 8 1594.0;
2 1 1 1594.0;
2 1 2 1594.0;
2 1 3 1594.0;
2 1 4 1594.0;
2 1 5 1594.0;
2 1 6 1594.0;
2 1 7 1594.0;
2 1 8 1594.0;
2 2 1 1594.0;
2 2 2 1594.0;
2 2 3 1594.0;
2 2 4 1594.0;
2 2 5 1594.0;
2 2 6 1594.0;
2 2 7 1594.0;
2 2 8 1594.0;
]

global Cap_p = [186921.0 186921.0 186921.0 186921.0 186921.0 186921.0 186921.0 186921.0; 159229.0 159229.0 159229.0 159229.0 159229.0 159229.0 159229.0 159229.0]
#-----------------------------------------
