###################################################
# Classe 3 : K = 2, M = 2, T = 8, N = 20
# Exemplo: 8.   c3ex08.dat          Semente: 6548
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 8
global N = 20

global L = [540, 460]

global l = [50, 53, 57, 74, 89, 90, 91, 96, 101, 108, 108, 113, 115, 115, 115, 124, 127, 129, 129, 143]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]
3 2 3 0.04933581081081081;
3 2 4 0.06460641891891893;
3 2 5 0.04816114864864865;
3 2 6 0.06108243243243244;
3 2 7 0.06108243243243244;
3 2 8 0.051685135135135146;
4 1 1 0.04840147058823528;
4 1 2 0.04383529411764705;
4 1 3 0.039269117647058815;
4 1 4 0.045661764705882346;
4 1 5 0.050227941176470586;
4 1 6 0.052967647058823515;
4 1 7 0.039269117647058815;
4 1 8 0.0429220588235294;
4 2 1 0.08387500000000002;
4 2 2 0.086925;
4 2 3 0.07930000000000001;
4 2 4 0.06557500000000001;
4 2 5 0.08082500000000001;
4 2 6 0.06252500000000001;
4 2 7 0.07930000000000001;
4 2 8 0.06862500000000002;
5 1 1 0.0648026828298887;
5 1 2 0.0516224761526232;
5 1 3 0.0659010333863275;
5 1 4 0.06150763116057233;
5 1 5 0.04832742448330683;
5 1 6 0.053819177265500784;
5 1 7 0.04942577503974562;
5 1 8 0.06260598171701111;
5 2 1 0.08070135135135137;
5 2 2 0.07886722972972973;
5 2 3 0.09354020270270272;
5 2 4 0.0917060810810811;
5 2 5 0.07886722972972973;
5 2 6 0.07519898648648649;
5 2 7 0.07703310810810811;
5 2 8 0.10087668918918921;
6 1 1 0.06330941971383146;
6 1 2 0.04553835453100158;
6 1 3 0.04887042925278219;
6 1 4 0.04442766295707472;
6 1 5 0.05664527027027026;
6 1 6 0.06664149443561207;
6 1 7 0.04775973767885532;
6 1 8 0.04442766295707472;
6 2 1 0.1057195945945946;
6 2 2 0.0741891891891892;
6 2 3 0.07789864864864865;
6 2 4 0.08160810810810812;
6 2 5 0.1057195945945946;
6 2 6 0.1057195945945946;
6 2 7 0.09088175675675676;
6 2 8 0.10386486486486489;
7 1 1 0.044921303656597765;
7 1 2 0.05165949920508743;
7 1 3 0.0583976947535771;
7 1 4 0.060643759936406985;
7 1 5 0.06401285771065181;
7 1 6 0.06176679252782193;
7 1 7 0.06288982511923688;
7 1 8 0.05165949920508743;
7 2 1 0.07501351351351351;
7 2 2 0.08626554054054054;
7 2 3 0.09939290540540542;
7 2 4 0.09001621621621622;
7 2 5 0.11064493243243244;
7 2 6 0.10501891891891894;
7 2 7 0.09564222972972974;
7 2 8 0.10501891891891894;
8 1 1 0.05212845786963433;
8 1 2 0.05805214626391096;
8 1 3 0.04857424483306835;
8 1 4 0.0639758346581876;
8 1 5 0.04975898251192368;
8 1 6 0.0639758346581876;
8 1 7 0.04975898251192368;
8 1 8 0.06989952305246422;
8 2 1 0.08902702702702704;
8 2 2 0.09100540540540542;
8 2 3 0.09496216216216216;
8 2 4 0.09100540540540542;
8 2 5 0.10485405405405407;
8 2 6 0.08902702702702704;
8 2 7 0.10881081081081083;
8 2 8 0.08111351351351352;
9 1 1 0.0498577106518283;
9 1 2 0.061075695548489656;
9 1 3 0.06481502384737678;
9 1 4 0.0685543521462639;
9 1 5 0.0498577106518283;
9 1 6 0.05110415341812399;
9 1 7 0.062322138314785364;
9 1 8 0.05608992448330683;
9 2 1 0.09990810810810812;
9 2 2 0.09574527027027029;
9 2 3 0.11655945945945947;
9 2 4 0.11239662162162165;
9 2 5 0.11447804054054056;
9 2 6 0.09574527027027029;
9 2 7 0.11864087837837838;
9 2 8 0.10407094594594596;
10 1 1 0.05731168521462638;
10 1 2 0.07730413354530999;
10 1 3 0.0679743243243243;
10 1 4 0.07597130365659775;
10 1 5 0.07597130365659775;
10 1 6 0.06530866454689983;
10 1 7 0.0679743243243243;
10 1 8 0.07863696343402224;
10 2 1 0.10905810810810812;
10 2 2 0.10905810810810812;
10 2 3 0.12018648648648651;
10 2 4 0.13354054054054054;
10 2 5 0.09570405405405406;
10 2 6 0.12908918918918919;
10 2 7 0.10460675675675676;
10 2 8 0.08902702702702704;
11 1 1 0.05731168521462638;
11 1 2 0.053313195548489664;
11 1 3 0.07463847376788553;
11 1 4 0.0613101748807631;
11 1 5 0.07730413354530999;
11 1 6 0.0613101748807631;
11 1 7 0.0613101748807631;
11 1 8 0.07330564387917328;
11 2 1 0.08902702702702704;
11 2 2 0.12241216216216219;
11 2 3 0.12463783783783786;
11 2 4 0.13131486486486488;
11 2 5 0.12908918918918919;
11 2 6 0.10460675675675676;
11 2 7 0.09347837837837839;
11 2 8 0.10238108108108109;
12 1 1 0.05996500397456278;
12 1 2 0.05578139904610492;
12 1 3 0.07669942368839427;
12 1 4 0.07112128378378378;
12 1 5 0.0669376788553259;
12 1 6 0.06414860890302067;
12 1 7 0.05578139904610492;
12 1 8 0.07669942368839427;
12 2 1 0.09314864864864866;
12 2 2 0.13040810810810813;
12 2 3 0.11876452702702704;
12 2 4 0.10944966216216218;
12 2 5 0.09314864864864866;
12 2 6 0.12342195945945947;
12 2 7 0.1141070945945946;
12 2 8 0.13273682432432432;
13 1 1 0.08515302066772654;
13 1 2 0.07238006756756755;
13 1 3 0.0581878974562798;
13 1 4 0.06812241653418122;
13 1 5 0.07947615262321144;
13 1 6 0.07947615262321144;
13 1 7 0.07521850158982511;
13 1 8 0.0808953696343402;
13 2 1 0.1161266891891892;
13 2 2 0.10664695945945947;
13 2 3 0.13034628378378382;
13 2 4 0.13034628378378382;
13 2 5 0.12560641891891894;
13 2 6 0.14219594594594595;
13 2 7 0.11138682432432433;
13 2 8 0.09953716216216217;
14 1 1 0.05960711446740857;
14 1 2 0.05676868044515102;
14 1 3 0.0581878974562798;
14 1 4 0.07947615262321144;
14 1 5 0.05676868044515102;
14 1 6 0.061026331478537345;
14 1 7 0.07379928457869633;
14 1 8 0.08515302066772654;
14 2 1 0.10901689189189191;
14 2 2 0.13034628378378382;
14 2 3 0.10901689189189191;
14 2 4 0.1019070945945946;
14 2 5 0.1398260135135135;
14 2 6 0.1161266891891892;
14 2 7 0.13034628378378382;
14 2 8 0.12323648648648651;
15 1 1 0.08515302066772654;
15 1 2 0.08515302066772654;
15 1 3 0.06670319952305245;
15 1 4 0.06244554848966613;
15 1 5 0.07379928457869633;
15 1 6 0.06812241653418122;
15 1 7 0.07096085055643878;
15 1 8 0.0638647655007949;
15 2 1 0.1398260135135135;
15 2 2 0.09953716216216217;
15 2 3 0.12797635135135138;
15 2 4 0.1398260135135135;
15 2 5 0.14219594594594595;
15 2 6 0.10427702702702704;
15 2 7 0.0947972972972973;
15 2 8 0.11849662162162164;
16 1 1 0.06427201907790142;
16 1 2 0.0688628775834658;
16 1 3 0.08110516693163751;
16 1 4 0.0688628775834658;
16 1 5 0.07804459459459459;
16 1 6 0.061211446740858495;
16 1 7 0.09028688394276628;
16 1 8 0.08110516693163751;
16 2 1 0.10988243243243244;
16 2 2 0.13799189189189193;
16 2 3 0.11243783783783785;
16 2 4 0.10732702702702704;
16 2 5 0.12521486486486488;
16 2 6 0.15332432432432433;
16 2 7 0.15332432432432433;
16 2 8 0.11499324324324327;
17 1 1 0.08463469793322732;
17 1 2 0.08776931637519872;
17 1 3 0.08150007949125596;
17 1 4 0.07679815182829887;
17 1 5 0.09090393481717009;
17 1 6 0.08150007949125596;
17 1 7 0.06582698728139903;
17 1 8 0.09247124403815578;
17 2 1 0.10468918918918921;
17 2 2 0.15179932432432433;
17 2 3 0.15179932432432433;
17 2 4 0.11777533783783785;
17 2 5 0.12039256756756758;
17 2 6 0.1465648648648649;
17 2 7 0.1570337837837838;
17 2 8 0.11777533783783785;
18 1 1 0.07800757154213035;
18 1 2 0.0939274841017488;
18 1 3 0.08915151033386327;
18 1 4 0.09233549284578695;
18 1 5 0.07004761526232113;
18 1 6 0.08278354531001589;
18 1 7 0.07323159777424483;
18 1 8 0.0652716414944356;
18 2 1 0.13558074324324326;
18 2 2 0.14621452702702706;
18 2 3 0.11431317567567569;
18 2 4 0.15684831081081083;
18 2 5 0.13558074324324326;
18 2 6 0.11165472972972974;
18 2 7 0.14089763513513515;
18 2 8 0.15684831081081083;
19 1 1 0.06845562400635928;
19 1 2 0.09551947535771063;
19 1 3 0.06367965023847376;
19 1 4 0.09074350158982508;
19 1 5 0.09551947535771063;
19 1 6 0.08437553656597774;
19 1 7 0.07482358903020665;
19 1 8 0.08437553656597774;
19 2 1 0.10633783783783785;
19 2 2 0.13026385135135138;
19 2 3 0.13292229729729732;
19 2 4 0.15418986486486486;
19 2 5 0.15684831081081083;
19 2 6 0.12494695945945947;
19 2 7 0.1276054054054054;
19 2 8 0.15684831081081083;
20 1 1 0.08117921303656596;
20 1 2 0.07588491653418122;
20 1 3 0.07764968203497614;
20 1 4 0.1041211645468998;
20 1 5 0.0723553855325914;
20 1 6 0.0741201510333863;
20 1 7 0.08117921303656596;
20 1 8 0.07941444753577107;
20 2 1 0.17092364864864867;
20 2 2 0.1532418918918919;
20 2 3 0.1620827702702703;
20 2 4 0.1620827702702703;
20 2 5 0.15029493243243247;
20 2 6 0.1237722972972973;
20 2 7 0.12671925675675677;
20 2 8 0.14145405405405406;
]

global d = [
1 1 1 87;
1 1 2 63;
1 1 3 216;
1 1 4 62;
1 1 5 237;
1 1 6 81;
1 1 7 96;
1 1 8 88;
1 2 1 0;
1 2 2 194;
1 2 3 91;
1 2 4 0;
1 2 5 0;
1 2 6 94;
1 2 7 106;
1 2 8 50;
2 1 1 159;
2 1 2 116;
2 1 3 0;
2 1 4 0;
2 1 5 0;
2 1 6 75;
2 1 7 94;
2 1 8 130;
2 2 1 92;
2 2 2 57;
2 2 3 289;
2 2 4 139;
2 2 5 172;
2 2 6 73;
2 2 7 56;
2 2 8 264;
3 1 1 190;
3 1 2 0;
3 1 3 288;
3 1 4 254;
3 1 5 229;
3 1 6 63;
3 1 7 147;
3 1 8 0;
3 2 1 129;
3 2 2 109;
3 2 3 190;
3 2 4 174;
3 2 5 0;
3 2 6 300;
3 2 7 252;
3 2 8 149;
4 1 1 109;
4 1 2 240;
4 1 3 133;
4 1 4 276;
4 1 5 0;
4 1 6 80;
4 1 7 117;
4 1 8 116;
4 2 1 67;
4 2 2 88;
4 2 3 268;
4 2 4 150;
4 2 5 0;
4 2 6 187;
4 2 7 66;
4 2 8 0;
5 1 1 0;
5 1 2 0;
5 1 3 50;
5 1 4 0;
5 1 5 0;
5 1 6 95;
5 1 7 103;
5 1 8 208;
5 2 1 0;
5 2 2 264;
5 2 3 153;
5 2 4 167;
5 2 5 297;
5 2 6 50;
5 2 7 191;
5 2 8 279;
6 1 1 64;
6 1 2 145;
6 1 3 232;
6 1 4 172;
6 1 5 85;
6 1 6 135;
6 1 7 300;
6 1 8 50;
6 2 1 289;
6 2 2 228;
6 2 3 246;
6 2 4 234;
6 2 5 162;
6 2 6 117;
6 2 7 280;
6 2 8 145;
7 1 1 0;
7 1 2 0;
7 1 3 235;
7 1 4 211;
7 1 5 219;
7 1 6 288;
7 1 7 186;
7 1 8 237;
7 2 1 247;
7 2 2 201;
7 2 3 245;
7 2 4 123;
7 2 5 263;
7 2 6 58;
7 2 7 139;
7 2 8 127;
8 1 1 190;
8 1 2 122;
8 1 3 176;
8 1 4 105;
8 1 5 209;
8 1 6 275;
8 1 7 255;
8 1 8 56;
8 2 1 117;
8 2 2 268;
8 2 3 94;
8 2 4 134;
8 2 5 290;
8 2 6 0;
8 2 7 151;
8 2 8 204;
9 1 1 191;
9 1 2 0;
9 1 3 58;
9 1 4 0;
9 1 5 162;
9 1 6 57;
9 1 7 0;
9 1 8 250;
9 2 1 0;
9 2 2 87;
9 2 3 0;
9 2 4 277;
9 2 5 99;
9 2 6 259;
9 2 7 272;
9 2 8 208;
10 1 1 248;
10 1 2 182;
10 1 3 80;
10 1 4 141;
10 1 5 97;
10 1 6 139;
10 1 7 63;
10 1 8 222;
10 2 1 196;
10 2 2 183;
10 2 3 84;
10 2 4 176;
10 2 5 214;
10 2 6 234;
10 2 7 67;
10 2 8 153;
11 1 1 245;
11 1 2 176;
11 1 3 0;
11 1 4 113;
11 1 5 146;
11 1 6 299;
11 1 7 0;
11 1 8 165;
11 2 1 180;
11 2 2 77;
11 2 3 233;
11 2 4 110;
11 2 5 93;
11 2 6 51;
11 2 7 278;
11 2 8 159;
12 1 1 99;
12 1 2 298;
12 1 3 290;
12 1 4 88;
12 1 5 61;
12 1 6 142;
12 1 7 198;
12 1 8 62;
12 2 1 0;
12 2 2 289;
12 2 3 181;
12 2 4 0;
12 2 5 261;
12 2 6 257;
12 2 7 0;
12 2 8 226;
13 1 1 114;
13 1 2 245;
13 1 3 201;
13 1 4 199;
13 1 5 137;
13 1 6 195;
13 1 7 213;
13 1 8 200;
13 2 1 143;
13 2 2 110;
13 2 3 292;
13 2 4 295;
13 2 5 189;
13 2 6 122;
13 2 7 213;
13 2 8 0;
14 1 1 253;
14 1 2 171;
14 1 3 54;
14 1 4 80;
14 1 5 112;
14 1 6 199;
14 1 7 103;
14 1 8 59;
14 2 1 78;
14 2 2 205;
14 2 3 286;
14 2 4 228;
14 2 5 0;
14 2 6 124;
14 2 7 218;
14 2 8 65;
15 1 1 127;
15 1 2 0;
15 1 3 96;
15 1 4 71;
15 1 5 220;
15 1 6 270;
15 1 7 293;
15 1 8 211;
15 2 1 203;
15 2 2 79;
15 2 3 193;
15 2 4 63;
15 2 5 83;
15 2 6 0;
15 2 7 118;
15 2 8 142;
16 1 1 135;
16 1 2 153;
16 1 3 215;
16 1 4 245;
16 1 5 192;
16 1 6 0;
16 1 7 267;
16 1 8 83;
16 2 1 0;
16 2 2 202;
16 2 3 0;
16 2 4 0;
16 2 5 52;
16 2 6 290;
16 2 7 0;
16 2 8 148;
17 1 1 237;
17 1 2 272;
17 1 3 192;
17 1 4 0;
17 1 5 275;
17 1 6 283;
17 1 7 0;
17 1 8 267;
17 2 1 127;
17 2 2 242;
17 2 3 67;
17 2 4 135;
17 2 5 0;
17 2 6 0;
17 2 7 129;
17 2 8 167;
18 1 1 0;
18 1 2 106;
18 1 3 219;
18 1 4 254;
18 1 5 193;
18 1 6 250;
18 1 7 59;
18 1 8 103;
18 2 1 0;
18 2 2 136;
18 2 3 143;
18 2 4 158;
18 2 5 160;
18 2 6 143;
18 2 7 130;
18 2 8 145;
19 1 1 276;
19 1 2 65;
19 1 3 0;
19 1 4 226;
19 1 5 125;
19 1 6 57;
19 1 7 0;
19 1 8 175;
19 2 1 175;
19 2 2 277;
19 2 3 252;
19 2 4 55;
19 2 5 191;
19 2 6 212;
19 2 7 79;
19 2 8 208;
20 1 1 171;
20 1 2 161;
20 1 3 97;
20 1 4 149;
20 1 5 0;
20 1 6 207;
20 1 7 0;
20 1 8 117;
20 2 1 0;
20 2 2 0;
20 2 3 254;
20 2 4 279;
20 2 5 250;
20 2 6 252;
20 2 7 0;
20 2 8 276;
]

global Cap_c = [
1 1 1 4342.0;
1 1 2 4342.0;
1 1 3 4342.0;
1 1 4 4342.0;
1 1 5 4342.0;
1 1 6 4342.0;
1 1 7 4342.0;
1 1 8 4342.0;
1 2 1 4342.0;
1 2 2 4342.0;
1 2 3 4342.0;
1 2 4 4342.0;
1 2 5 4342.0;
1 2 6 4342.0;
1 2 7 4342.0;
1 2 8 4342.0;
2 1 1 4342.0;
2 1 2 4342.0;
2 1 3 4342.0;
2 1 4 4342.0;
2 1 5 4342.0;
2 1 6 4342.0;
2 1 7 4342.0;
2 1 8 4342.0;
2 2 1 4342.0;
2 2 2 4342.0;
2 2 3 4342.0;
2 2 4 4342.0;
2 2 5 4342.0;
2 2 6 4342.0;
2 2 7 4342.0;
2 2 8 4342.0;
]

global Cap_p = [629061.0 629061.0 629061.0 629061.0 629061.0 629061.0 629061.0 629061.0; 535867.0 535867.0 535867.0 535867.0 535867.0 535867.0 535867.0 535867.0]
#-----------------------------------------
