###################################################
# Classe 10 : K = 4, M = 2, T = 8, N = 5
# Exemplo: 5.   Nome do arquivo: c10ex05.dat          Semente: 2000

global Q1 = 1e5
1 1 8 0.01;
1 2 1 0.009;
1 2 2 0.009;
1 2 3 0.009;
1 2 4 0.009;
1 2 5 0.009;
1 2 6 0.009;
1 2 7 0.009;
1 2 8 0.009;
2 1 1 0.009;
2 1 2 0.009;
2 1 3 0.009;
2 1 4 0.009;
2 1 5 0.009;
2 1 6 0.009;
2 1 7 0.009;
2 1 8 0.009;
2 2 1 0.008;
2 2 2 0.008;
2 2 3 0.008;
2 2 4 0.008;
2 2 5 0.008;
2 2 6 0.008;
2 2 7 0.008;
2 2 8 0.008;
3 1 1 0.01;
3 1 2 0.01;
3 1 3 0.01;
3 1 4 0.01;
3 1 5 0.01;
3 1 6 0.01;
3 1 7 0.01;
3 1 8 0.01;
3 2 1 0.008;
3 2 2 0.008;
3 2 3 0.008;
3 2 4 0.008;
3 2 5 0.008;
3 2 6 0.008;
3 2 7 0.008;
3 2 8 0.008;
4 1 1 0.012;
4 1 2 0.012;
4 1 3 0.012;
4 1 4 0.012;
4 1 5 0.012;
4 1 6 0.012;
4 1 7 0.012;
4 1 8 0.012;
4 2 1 0.01;
4 2 2 0.01;
4 2 3 0.01;
4 2 4 0.01;
4 2 5 0.01;
4 2 6 0.01;
4 2 7 0.01;
4 2 8 0.01;
]

# cz: custo de setup por bobina mestre
global c_z = [
1 1 1 0.941;
1 1 2 0.941;
1 1 3 0.941;
1 1 4 0.941;
1 1 5 0.941;
1 1 6 0.941;
1 1 7 0.941;
1 1 8 0.941;
1 2 1 0.497;
1 2 2 0.497;
1 2 3 0.497;
1 2 4 0.497;
1 2 5 0.497;
1 2 6 0.497;
1 2 7 0.497;
1 2 8 0.497;
2 1 1 0.915;
2 1 2 0.915;
2 1 3 0.915;
2 1 4 0.915;
2 1 5 0.915;
2 1 6 0.915;
2 1 7 0.915;
2 1 8 0.915;
2 2 1 1.014;
2 2 2 1.014;
2 2 3 1.014;
2 2 4 1.014;
2 2 5 1.014;
2 2 6 1.014;
2 2 7 1.014;
2 2 8 1.014;
3 1 1 0.586;
3 1 2 0.586;
3 1 3 0.586;
3 1 4 0.586;
3 1 5 0.586;
3 1 6 0.586;
3 1 7 0.586;
3 1 8 0.586;
3 2 1 1.012;
3 2 2 1.012;
3 2 3 1.012;
3 2 4 1.012;
3 2 5 1.012;
3 2 6 1.012;
3 2 7 1.012;
3 2 8 1.012;
4 1 1 0.809;
4 1 2 0.809;
4 1 3 0.809;
4 1 4 0.809;
4 1 5 0.809;
4 1 6 0.809;
4 1 7 0.809;
4 1 8 0.809;
4 2 1 0.56;
4 2 2 0.56;
4 2 3 0.56;
4 2 4 0.56;
4 2 5 0.56;
4 2 6 0.56;
4 2 7 0.56;
4 2 8 0.56;
]

# cy: custo de corte por bobina mestre
global c_y = [
1 1 1 2.875;
1 1 2 2.875;
1 1 3 2.875;
1 1 4 2.875;
1 1 5 2.875;
1 1 6 2.875;
1 1 7 2.875;
1 1 8 2.875;
1 2 1 1.987;
1 2 2 1.987;
1 2 3 1.987;
1 2 4 1.987;
1 2 5 1.987;
1 2 6 1.987;
1 2 7 1.987;
1 2 8 1.987;
2 1 1 3.462;
2 1 2 3.462;
2 1 3 3.462;
2 1 4 3.462;
2 1 5 3.462;
2 1 6 3.462;
2 1 7 3.462;
2 1 8 3.462;
2 2 1 2.254;
2 2 2 2.254;
2 2 3 2.254;
2 2 4 2.254;
2 2 5 2.254;
2 2 6 2.254;
2 2 7 2.254;
2 2 8 2.254;
3 1 1 2.346;
3 1 2 2.346;
3 1 3 2.346;
3 1 4 2.346;
3 1 5 2.346;
3 1 6 2.346;
3 1 7 2.346;
3 1 8 2.346;
3 2 1 3.014;
3 2 2 3.014;
3 2 3 3.014;
3 2 4 3.014;
3 2 5 3.014;
3 2 6 3.014;
3 2 7 3.014;
3 2 8 3.014;
4 1 1 2.246;
4 1 2 2.246;
4 1 3 2.246;
4 1 4 2.246;
4 1 5 2.246;
4 1 6 2.246;
4 1 7 2.246;
4 1 8 2.246;
4 2 1 2.177;
4 2 2 2.177;
4 2 3 2.177;
4 2 4 2.177;
4 2 5 2.177;
4 2 6 2.177;
4 2 7 2.177;
4 2 8 2.177;
]

# c_e: Custo de estocar um item de largura l_i
global c_e = [
1 1 1 0.005;
1 1 2 0.005;
1 1 3 0.005;
1 1 4 0.005;
1 1 5 0.005;
1 1 6 0.005;
1 1 7 0.005;
1 1 8 0.005;
1 2 1 0.004;
1 2 2 0.004;
1 2 3 0.004;
1 2 4 0.004;
1 2 5 0.004;
1 2 6 0.004;
1 2 7 0.004;
1 2 8 0.004;
1 3 1 0.005;
1 3 2 0.005;
1 3 3 0.005;
1 3 4 0.005;
1 3 5 0.005;
1 3 6 0.005;
1 3 7 0.005;
1 3 8 0.005;
1 4 1 0.006;
1 4 2 0.006;
1 4 3 0.006;
1 4 4 0.006;
1 4 5 0.006;
1 4 6 0.006;
1 4 7 0.006;
1 4 8 0.006;
2 1 1 0.005;
2 1 2 0.005;
2 1 3 0.005;
2 1 4 0.005;
2 1 5 0.005;
2 1 6 0.005;
2 1 7 0.005;
2 1 8 0.005;
2 2 1 0.004;
2 2 2 0.004;
2 2 3 0.004;
2 2 4 0.004;
2 2 5 0.004;
2 2 6 0.004;
2 2 7 0.004;
2 2 8 0.004;
2 3 1 0.005;
2 3 2 0.005;
2 3 3 0.005;
2 3 4 0.005;
2 3 5 0.005;
2 3 6 0.005;
2 3 7 0.005;
2 3 8 0.005;
2 4 1 0.006;
2 4 2 0.006;
2 4 3 0.006;
2 4 4 0.006;
2 4 5 0.006;
2 4 6 0.006;
2 4 7 0.006;
2 4 8 0.006;
3 1 1 0.005;
3 1 2 0.005;
3 1 3 0.005;
3 1 4 0.005;
3 1 5 0.005;
3 1 6 0.005;
3 1 7 0.005;
3 1 8 0.005;
3 2 1 0.004;
3 2 2 0.004;
3 2 3 0.004;
3 2 4 0.004;
3 2 5 0.004;
3 2 6 0.004;
3 2 7 0.004;
3 2 8 0.004;
3 3 1 0.005;
3 3 2 0.005;
3 3 3 0.005;
3 3 4 0.005;
3 3 5 0.005;
3 3 6 0.005;
3 3 7 0.005;
3 3 8 0.005;
3 4 1 0.006;
3 4 2 0.006;
3 4 3 0.006;
3 4 4 0.006;
3 4 5 0.006;
3 4 6 0.006;
3 4 7 0.006;
3 4 8 0.006;
4 1 1 0.005;
4 1 2 0.005;
4 1 3 0.005;
4 1 4 0.005;
4 1 5 0.005;
4 1 6 0.005;
4 1 7 0.005;
4 1 8 0.005;
4 2 1 0.004;
4 2 2 0.004;
4 2 3 0.004;
4 2 4 0.004;
4 2 5 0.004;
4 2 6 0.004;
4 2 7 0.004;
4 2 8 0.004;
4 3 1 0.005;
4 3 2 0.005;
4 3 3 0.005;
4 3 4 0.005;
4 3 5 0.005;
4 3 6 0.005;
4 3 7 0.005;
4 3 8 0.005;
4 4 1 0.006;
4 4 2 0.006;
4 4 3 0.006;
4 4 4 0.006;
4 4 5 0.006;
4 4 6 0.006;
4 4 7 0.006;
4 4 8 0.006;
5 1 1 0.005;
5 1 2 0.005;
5 1 3 0.005;
5 1 4 0.005;
5 1 5 0.005;
5 1 6 0.005;
5 1 7 0.005;
5 1 8 0.005;
5 2 1 0.004;
5 2 2 0.004;
5 2 3 0.004;
5 2 4 0.004;
5 2 5 0.004;
5 2 6 0.004;
5 2 7 0.004;
5 2 8 0.004;
5 3 1 0.005;
5 3 2 0.005;
5 3 3 0.005;
5 3 4 0.005;
5 3 5 0.005;
5 3 6 0.005;
5 3 7 0.005;
5 3 8 0.005;
5 4 1 0.006;
5 4 2 0.006;
5 4 3 0.006;
5 4 4 0.006;
5 4 5 0.006;
5 4 6 0.006;
5 4 7 0.006;
5 4 8 0.006;
]

# csc: custo de setup do padrão de corte (igual para cada padrão j)
global c_sc = [
1 1 1 0.095;
1 1 2 0.095;
1 1 3 0.095;
1 1 4 0.095;
1 1 5 0.095;
1 1 6 0.095;
1 1 7 0.095;
1 1 8 0.095;
1 2 1 0.081;
1 2 2 0.081;
1 2 3 0.081;
1 2 4 0.081;
1 2 5 0.081;
1 2 6 0.081;
1 2 7 0.081;
1 2 8 0.081;
2 1 1 0.104;
2 1 2 0.104;
2 1 3 0.104;
2 1 4 0.104;
2 1 5 0.104;
2 1 6 0.104;
2 1 7 0.104;
2 1 8 0.104;
2 2 1 0.106;
2 2 2 0.106;
2 2 3 0.106;
2 2 4 0.106;
2 2 5 0.106;
2 2 6 0.106;
2 2 7 0.106;
2 2 8 0.106;
3 1 1 0.07;
3 1 2 0.07;
3 1 3 0.07;
3 1 4 0.07;
3 1 5 0.07;
3 1 6 0.07;
3 1 7 0.07;
3 1 8 0.07;
3 2 1 0.118;
3 2 2 0.118;
3 2 3 0.118;
3 2 4 0.118;
3 2 5 0.118;
3 2 6 0.118;
3 2 7 0.118;
3 2 8 0.118;
4 1 1 0.101;
4 1 2 0.101;
4 1 3 0.101;
4 1 4 0.101;
4 1 5 0.101;
4 1 6 0.101;
4 1 7 0.101;
4 1 8 0.101;
4 2 1 0.067;
4 2 2 0.067;
4 2 3 0.067;
4 2 4 0.067;
4 2 5 0.067;
4 2 6 0.067;
4 2 7 0.067;
4 2 8 0.067;
]

# Demandas
global d = [
1 1 1 200;
1 1 2 68;
1 1 3 292;
1 1 4 100;
1 1 5 215;
1 1 6 117;
1 1 7 206;
1 1 8 146;
1 2 1 231;
1 2 2 0;
1 2 3 0;
1 2 4 66;
1 2 5 122;
1 2 6 289;
1 2 7 260;
1 2 8 109;
1 3 1 242;
1 3 2 266;
1 3 3 50;
1 3 4 0;
1 3 5 75;
1 3 6 91;
1 3 7 0;
1 3 8 135;
1 4 1 51;
1 4 2 208;
1 4 3 246;
1 4 4 66;
1 4 5 168;
1 4 6 260;
1 4 7 62;
1 4 8 240;
2 1 1 157;
2 1 2 75;
2 1 3 167;
2 1 4 98;
2 1 5 201;
2 1 6 234;
2 1 7 179;
2 1 8 271;
2 2 1 88;
2 2 2 212;
2 2 3 232;
2 2 4 199;
2 2 5 198;
2 2 6 299;
2 2 7 189;
2 2 8 0;
2 3 1 115;
2 3 2 243;
2 3 3 249;
2 3 4 0;
2 3 5 234;
2 3 6 296;
2 3 7 187;
2 3 8 295;
2 4 1 0;
2 4 2 216;
2 4 3 53;
2 4 4 111;
2 4 5 187;
2 4 6 0;
2 4 7 189;
2 4 8 255;
3 1 1 288;
3 1 2 0;
3 1 3 285;
3 1 4 116;
3 1 5 0;
3 1 6 236;
3 1 7 275;
3 1 8 299;
3 2 1 205;
3 2 2 230;
3 2 3 253;
3 2 4 136;
3 2 5 226;
3 2 6 72;
3 2 7 195;
3 2 8 71;
3 3 1 253;
3 3 2 77;
3 3 3 150;
3 3 4 127;
3 3 5 0;
3 3 6 276;
3 3 7 291;
3 3 8 56;
3 4 1 179;
3 4 2 0;
3 4 3 80;
3 4 4 196;
3 4 5 177;
3 4 6 110;
3 4 7 78;
3 4 8 283;
4 1 1 217;
4 1 2 62;
4 1 3 289;
4 1 4 172;
4 1 5 256;
4 1 6 236;
4 1 7 75;
4 1 8 215;
4 2 1 0;
4 2 2 0;
4 2 3 240;
4 2 4 0;
4 2 5 104;
4 2 6 54;
4 2 7 263;
4 2 8 0;
4 3 1 289;
4 3 2 156;
4 3 3 228;
4 3 4 210;
4 3 5 189;
4 3 6 0;
4 3 7 227;
4 3 8 183;
4 4 1 258;
4 4 2 148;
4 4 3 0;
4 4 4 0;
4 4 5 218;
4 4 6 112;
4 4 7 0;
4 4 8 156;
5 1 1 0;
5 1 2 266;
5 1 3 297;
5 1 4 0;
5 1 5 99;
5 1 6 97;
5 1 7 223;
5 1 8 210;
5 2 1 89;
5 2 2 273;
5 2 3 0;
5 2 4 167;
5 2 5 288;
5 2 6 284;
5 2 7 90;
5 2 8 279;
5 3 1 292;
5 3 2 0;
5 3 3 268;
5 3 4 168;
5 3 5 57;
5 3 6 102;
5 3 7 212;
5 3 8 0;
5 4 1 131;
5 4 2 225;
5 4 3 86;
5 4 4 184;
5 4 5 300;
5 4 6 100;
5 4 7 128;
5 4 8 207;
]

# Perda de papel no setup da máquina
global f = [54.0 46.0; 54.0 46.0; 54.0 46.0; 54.0 46.0]

# c: tempo de corte da bobina mestre
global c_km = [47.52 18.4; 54.0 27.6; 43.2 33.12; 39.96 44.16]

# p: tempo de setup do padrão j para a bobina mestre
global p_km = [5.702 2.208; 6.48 3.312; 5.184 3.974; 4.795 5.299]
# Capacidade média de produção por período:
CM = 803778.0

D_kt = [215004.0 129258.0 344656.0 123356.0 194722.0 238460.0 243844.0 297288.0; 146572.0 193004.0 191524.0 146554.0 247148.0 248582.0 250668.0 123524.0; 312452.0 176202.0 255578.0 144320.0 143238.0 191828.0 250344.0 165480.0; 170656.0 203460.0 107642.0 145958.0 277422.0 142040.0 116570.0 289670.0]


# Capacidade de produção de jumbo
global Cap_p = [434040.0 434040.0 434040.0 434040.0 434040.0 434040.0 434040.0 434040.0; 369737.0 369737.0 369737.0 369737.0 369737.0 369737.0 369737.0 369737.0]

# Capacidade da cortadeira
global Cap_c = [
30926.0;
30926.0;
30926.0;
30926.0;
30926.0;
30926.0;
30926.0;
30926.0;
]
#-----------------------------------------
