###################################################
# Classe 8 : K = 2, M = 2, T = 12, N = 10
# Exemplo: 10.   c8ex10.dat          Semente: 9789
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 12
global N = 10

global L = [540, 460]

global l = [51, 79, 87, 91, 109, 120, 121, 126, 146, 146]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]
2 2 1 0.119;
2 2 2 0.119;
2 2 3 0.119;
2 2 4 0.119;
2 2 5 0.119;
2 2 6 0.119;
2 2 7 0.119;
2 2 8 0.119;
2 2 9 0.119;
2 2 10 0.119;
2 2 11 0.119;
2 2 12 0.119;
]

global c_w = [
1 1 1 0.265;
1 1 2 0.265;
1 1 3 0.265;
1 1 4 0.265;
1 1 5 0.265;
1 1 6 0.265;
1 1 7 0.265;
1 1 8 0.265;
1 1 9 0.265;
1 1 10 0.265;
1 1 11 0.265;
1 1 12 0.265;
1 2 1 0.172;
1 2 2 0.172;
1 2 3 0.172;
1 2 4 0.172;
1 2 5 0.172;
1 2 6 0.172;
1 2 7 0.172;
1 2 8 0.172;
1 2 9 0.172;
1 2 10 0.172;
1 2 11 0.172;
1 2 12 0.172;
2 1 1 0.49;
2 1 2 0.49;
2 1 3 0.49;
2 1 4 0.49;
2 1 5 0.49;
2 1 6 0.49;
2 1 7 0.49;
2 1 8 0.49;
2 1 9 0.49;
2 1 10 0.49;
2 1 11 0.49;
2 1 12 0.49;
2 2 1 0.47;
2 2 2 0.47;
2 2 3 0.47;
2 2 4 0.47;
2 2 5 0.47;
2 2 6 0.47;
2 2 7 0.47;
2 2 8 0.47;
2 2 9 0.47;
2 2 10 0.47;
2 2 11 0.47;
2 2 12 0.47;
]

global c_e = [
1 1 1 0.018159121621621623;
1 1 2 0.022145270270270273;
1 1 3 0.02613141891891892;
1 1 4 0.02524560810810811;
1 1 5 0.018159121621621623;
1 1 6 0.01771621621621622;
1 1 7 0.02524560810810811;
1 1 8 0.026574324324324324;
1 1 9 0.020816554054054054;
1 1 10 0.024802702702702708;
1 1 11 0.023916891891891896;
1 1 12 0.02613141891891892;
1 2 1 0.055459459459459445;
1 2 2 0.055459459459459445;
1 2 3 0.042810810810810805;
1 2 4 0.04183783783783783;
1 2 5 0.0467027027027027;
1 2 6 0.048648648648648644;
1 2 7 0.058378378378378365;
1 2 8 0.03891891891891892;
1 2 9 0.051567567567567564;
1 2 10 0.0467027027027027;
1 2 11 0.042810810810810805;
1 2 12 0.042810810810810805;
2 1 1 0.04116414944356121;
2 1 2 0.029500973767885533;
2 1 3 0.030873112082670913;
2 1 4 0.0315591812400636;
2 1 5 0.03773380365659778;
2 1 6 0.040478080286168526;
2 1 7 0.03567559618441971;
2 1 8 0.034303457869634346;
2 1 9 0.034303457869634346;
2 1 10 0.029500973767885533;
2 1 11 0.03293131955484897;
2 1 12 0.038419872813990466;
2 2 1 0.08741494435612082;
2 2 2 0.06782193958664547;
2 2 3 0.07385055643879172;
2 2 4 0.06330047694753577;
2 2 5 0.06480763116057232;
2 2 6 0.07385055643879172;
2 2 7 0.079879173290938;
2 2 8 0.08741494435612082;
2 2 9 0.08289348171701112;
2 2 10 0.07686486486486485;
2 2 11 0.06330047694753577;
2 2 12 0.08590779014308424;
3 1 1 0.03551059220985692;
3 1 2 0.036266136724960256;
3 1 3 0.03551059220985692;
3 1 4 0.03399950317965024;
3 1 5 0.045332670906200315;
3 1 6 0.0332439586645469;
3 1 7 0.03173286963434022;
3 1 8 0.036266136724960256;
3 1 9 0.03173286963434022;
3 1 10 0.036266136724960256;
3 1 11 0.04382158187599364;
3 1 12 0.045332670906200315;
3 2 1 0.09792686804451509;
3 2 2 0.08132909379968203;
3 2 3 0.06805087440381556;
3 2 4 0.08132909379968203;
3 2 5 0.06805087440381556;
3 2 6 0.07966931637519871;
3 2 7 0.08298887122416533;
3 2 8 0.07800953895071541;
3 2 9 0.09626709062003178;
3 2 10 0.08132909379968203;
3 2 11 0.07137042925278218;
3 2 12 0.08962798092209856;
4 1 1 0.04662664944356121;
4 1 2 0.041884956279809225;
4 1 3 0.03635298092209857;
4 1 4 0.03477241653418124;
4 1 5 0.037143263116057236;
4 1 6 0.04109467408585056;
4 1 7 0.041884956279809225;
4 1 8 0.03319185214626391;
4 1 9 0.03635298092209857;
4 1 10 0.03240156995230525;
4 1 11 0.040304391891891896;
4 1 12 0.037143263116057236;
4 2 1 0.09201271860095389;
4 2 2 0.08506836248012717;
4 2 3 0.07117965023847375;
4 2 4 0.07812400635930047;
4 2 5 0.10242925278219395;
4 2 6 0.09027662957074721;
4 2 7 0.09201271860095389;
4 2 8 0.07117965023847375;
4 2 9 0.10069316375198725;
4 2 10 0.08159618441971381;
4 2 11 0.07291573926868043;
4 2 12 0.10069316375198725;
5 1 1 0.0482766891891892;
5 1 2 0.03786406995230525;
5 1 3 0.043543680445151035;
5 1 4 0.04070387519872814;
5 1 5 0.047330087440381564;
5 1 6 0.03975727344992051;
5 1 7 0.043543680445151035;
5 1 8 0.056796104928457866;
5 1 9 0.03881067170111288;
5 1 10 0.047330087440381564;
5 1 11 0.04070387519872814;
5 1 12 0.04449028219395867;
5 2 1 0.11437201907790143;
5 2 2 0.1039745627980922;
5 2 3 0.12061049284578694;
5 2 4 0.11437201907790143;
5 2 5 0.08733863275039745;
5 2 6 0.09565659777424482;
5 2 7 0.08941812400635929;
5 2 8 0.10813354531001589;
5 2 9 0.11229252782193959;
5 2 10 0.08733863275039745;
5 2 11 0.09773608903020665;
5 2 12 0.11021303656597774;
6 1 1 0.04481160572337044;
6 1 2 0.055232909379968206;
6 1 3 0.05835930047694754;
6 1 4 0.05419077901430844;
6 1 5 0.045853736089030206;
6 1 6 0.055232909379968206;
6 1 7 0.06252782193958666;
6 1 8 0.05835930047694754;
6 1 9 0.04898012718600954;
6 1 10 0.050022257551669315;
6 1 11 0.05210651828298887;
6 1 12 0.055232909379968206;
6 2 1 0.11446740858505564;
6 2 2 0.10073131955484894;
6 2 3 0.0938632750397456;
6 2 4 0.1304928457869634;
6 2 5 0.11904610492845787;
6 2 6 0.13736089030206675;
6 2 7 0.09615262321144673;
6 2 8 0.11217806041335451;
6 2 9 0.1236248012718601;
6 2 10 0.12133545310015897;
6 2 11 0.0915739268680445;
6 2 12 0.10531001589825119;
7 1 1 0.05254073926868045;
7 1 2 0.058845627980922105;
7 1 3 0.04518503577106519;
7 1 4 0.06304888712241653;
7 1 5 0.06199807233704293;
7 1 6 0.04413422098569158;
7 1 7 0.0577948131955485;
7 1 8 0.05148992448330684;
7 1 9 0.05148992448330684;
7 1 10 0.05359155405405406;
7 1 11 0.05989644276629571;
7 1 12 0.04308340620031797;
7 2 1 0.1084960254372019;
7 2 2 0.11542130365659777;
7 2 3 0.1385055643879173;
7 2 4 0.09926232114467408;
7 2 5 0.09926232114467408;
7 2 6 0.12234658187599365;
7 2 7 0.09464546899841016;
7 2 8 0.13388871224165338;
7 2 9 0.12696343402225757;
7 2 10 0.10157074721780604;
7 2 11 0.1385055643879173;
7 2 12 0.10387917329093799;
8 1 1 0.04814642289348172;
8 1 2 0.04814642289348172;
8 1 3 0.05908879173290939;
8 1 4 0.05471184419713832;
8 1 5 0.04486371224165342;
8 1 6 0.06018302861685216;
8 1 7 0.06237150238473768;
8 1 8 0.052523370429252786;
8 1 9 0.047052186009538956;
8 1 10 0.045957949125596184;
8 1 11 0.05142913354531002;
8 1 12 0.05580608108108109;
8 2 1 0.1370174880763116;
8 2 2 0.1057678855325914;
8 2 3 0.10336406995230524;
8 2 4 0.13461367249602543;
8 2 5 0.13461367249602543;
8 2 6 0.12019077901430841;
8 2 7 0.12259459459459458;
8 2 8 0.11778696343402224;
8 2 9 0.10096025437201905;
8 2 10 0.1057678855325914;
8 2 11 0.1370174880763116;
8 2 12 0.1274022257551669;
9 1 1 0.07227174085850557;
9 1 2 0.07227174085850557;
9 1 3 0.0646641891891892;
9 1 4 0.060860413354531004;
9 1 5 0.0646641891891892;
9 1 6 0.05578871224165342;
9 1 7 0.06846796502384739;
9 1 8 0.05452078696343403;
9 1 9 0.06846796502384739;
9 1 10 0.05578871224165342;
9 1 11 0.05578871224165342;
9 1 12 0.053252861685214634;
9 2 1 0.11141494435612083;
9 2 2 0.14205405405405405;
9 2 3 0.1504101748807631;
9 2 4 0.13091255961844195;
9 2 5 0.14483942766295707;
9 2 6 0.1476248012718601;
9 2 7 0.139268680445151;
9 2 8 0.11698569157392685;
9 2 9 0.13369793322734497;
9 2 10 0.11141494435612083;
9 2 11 0.13091255961844195;
9 2 12 0.11420031796502383;
10 1 1 0.0595924880763116;
10 1 2 0.0659321144674086;
10 1 3 0.0646641891891892;
10 1 4 0.07100381558028618;
10 1 5 0.05452078696343403;
10 1 6 0.0595924880763116;
10 1 7 0.0621283386327504;
10 1 8 0.07353966613672495;
10 1 9 0.0659321144674086;
10 1 10 0.07607551669316376;
10 1 11 0.05452078696343403;
10 1 12 0.07227174085850557;
10 2 1 0.11420031796502383;
10 2 2 0.11420031796502383;
10 2 3 0.16155166931637516;
10 2 4 0.1253418124006359;
10 2 5 0.15876629570747217;
10 2 6 0.16712241653418122;
10 2 7 0.1643370429252782;
10 2 8 0.11977106518282987;
10 2 9 0.12812718600953893;
10 2 10 0.14205405405405405;
10 2 11 0.11420031796502383;
10 2 12 0.12255643879173289;
]

global d = [
1 1 1 0;
1 1 2 0;
1 1 3 276;
1 1 4 93;
1 1 5 258;
1 1 6 0;
1 1 7 0;
1 1 8 246;
1 1 9 239;
1 1 10 122;
1 1 11 0;
1 1 12 202;
1 2 1 0;
1 2 2 283;
1 2 3 206;
1 2 4 236;
1 2 5 172;
1 2 6 66;
1 2 7 146;
1 2 8 91;
1 2 9 90;
1 2 10 111;
1 2 11 237;
1 2 12 279;
2 1 1 266;
2 1 2 261;
2 1 3 246;
2 1 4 74;
2 1 5 127;
2 1 6 142;
2 1 7 223;
2 1 8 227;
2 1 9 105;
2 1 10 76;
2 1 11 53;
2 1 12 96;
2 2 1 87;
2 2 2 278;
2 2 3 101;
2 2 4 202;
2 2 5 172;
2 2 6 75;
2 2 7 260;
2 2 8 279;
2 2 9 107;
2 2 10 0;
2 2 11 150;
2 2 12 261;
3 1 1 131;
3 1 2 92;
3 1 3 141;
3 1 4 286;
3 1 5 141;
3 1 6 0;
3 1 7 76;
3 1 8 81;
3 1 9 274;
3 1 10 127;
3 1 11 269;
3 1 12 234;
3 2 1 293;
3 2 2 176;
3 2 3 191;
3 2 4 126;
3 2 5 214;
3 2 6 135;
3 2 7 0;
3 2 8 121;
3 2 9 268;
3 2 10 243;
3 2 11 65;
3 2 12 0;
4 1 1 163;
4 1 2 96;
4 1 3 241;
4 1 4 129;
4 1 5 96;
4 1 6 139;
4 1 7 67;
4 1 8 273;
4 1 9 221;
4 1 10 199;
4 1 11 87;
4 1 12 64;
4 2 1 151;
4 2 2 91;
4 2 3 0;
4 2 4 184;
4 2 5 242;
4 2 6 183;
4 2 7 59;
4 2 8 191;
4 2 9 112;
4 2 10 253;
4 2 11 220;
4 2 12 298;
5 1 1 95;
5 1 2 279;
5 1 3 245;
5 1 4 138;
5 1 5 271;
5 1 6 280;
5 1 7 282;
5 1 8 0;
5 1 9 114;
5 1 10 235;
5 1 11 233;
5 1 12 248;
5 2 1 52;
5 2 2 223;
5 2 3 286;
5 2 4 159;
5 2 5 169;
5 2 6 246;
5 2 7 0;
5 2 8 176;
5 2 9 172;
5 2 10 123;
5 2 11 253;
5 2 12 224;
6 1 1 277;
6 1 2 142;
6 1 3 177;
6 1 4 228;
6 1 5 101;
6 1 6 85;
6 1 7 94;
6 1 8 0;
6 1 9 212;
6 1 10 291;
6 1 11 132;
6 1 12 52;
6 2 1 87;
6 2 2 156;
6 2 3 200;
6 2 4 110;
6 2 5 201;
6 2 6 175;
6 2 7 289;
6 2 8 104;
6 2 9 264;
6 2 10 242;
6 2 11 116;
6 2 12 274;
7 1 1 202;
7 1 2 61;
7 1 3 198;
7 1 4 156;
7 1 5 205;
7 1 6 98;
7 1 7 192;
7 1 8 114;
7 1 9 57;
7 1 10 80;
7 1 11 73;
7 1 12 197;
7 2 1 93;
7 2 2 0;
7 2 3 236;
7 2 4 140;
7 2 5 0;
7 2 6 50;
7 2 7 288;
7 2 8 51;
7 2 9 92;
7 2 10 145;
7 2 11 135;
7 2 12 155;
8 1 1 161;
8 1 2 0;
8 1 3 238;
8 1 4 298;
8 1 5 261;
8 1 6 289;
8 1 7 62;
8 1 8 228;
8 1 9 272;
8 1 10 216;
8 1 11 133;
8 1 12 262;
8 2 1 264;
8 2 2 98;
8 2 3 51;
8 2 4 206;
8 2 5 0;
8 2 6 0;
8 2 7 91;
8 2 8 82;
8 2 9 86;
8 2 10 66;
8 2 11 181;
8 2 12 98;
9 1 1 87;
9 1 2 252;
9 1 3 285;
9 1 4 0;
9 1 5 98;
9 1 6 166;
9 1 7 0;
9 1 8 168;
9 1 9 282;
9 1 10 94;
9 1 11 113;
9 1 12 286;
9 2 1 244;
9 2 2 292;
9 2 3 0;
9 2 4 98;
9 2 5 244;
9 2 6 74;
9 2 7 179;
9 2 8 0;
9 2 9 0;
9 2 10 58;
9 2 11 194;
9 2 12 183;
10 1 1 150;
10 1 2 211;
10 1 3 238;
10 1 4 227;
10 1 5 193;
10 1 6 158;
10 1 7 0;
10 1 8 233;
10 1 9 108;
10 1 10 276;
10 1 11 0;
10 1 12 67;
10 2 1 245;
10 2 2 159;
10 2 3 53;
10 2 4 130;
10 2 5 124;
10 2 6 114;
10 2 7 0;
10 2 8 280;
10 2 9 70;
10 2 10 187;
10 2 11 0;
10 2 12 60;
]

global Cap_c = [
1 1 1 4770.0;
1 1 2 4770.0;
1 1 3 4770.0;
1 1 4 4770.0;
1 1 5 4770.0;
1 1 6 4770.0;
1 1 7 4770.0;
1 1 8 4770.0;
1 1 9 4770.0;
1 1 10 4770.0;
1 1 11 4770.0;
1 1 12 4770.0;
1 2 1 4770.0;
1 2 2 4770.0;
1 2 3 4770.0;
1 2 4 4770.0;
1 2 5 4770.0;
1 2 6 4770.0;
1 2 7 4770.0;
1 2 8 4770.0;
1 2 9 4770.0;
1 2 10 4770.0;
1 2 11 4770.0;
1 2 12 4770.0;
2 1 1 4770.0;
2 1 2 4770.0;
2 1 3 4770.0;
2 1 4 4770.0;
2 1 5 4770.0;
2 1 6 4770.0;
2 1 7 4770.0;
2 1 8 4770.0;
2 1 9 4770.0;
2 1 10 4770.0;
2 1 11 4770.0;
2 1 12 4770.0;
2 2 1 4770.0;
2 2 2 4770.0;
2 2 3 4770.0;
2 2 4 4770.0;
2 2 5 4770.0;
2 2 6 4770.0;
2 2 7 4770.0;
2 2 8 4770.0;
2 2 9 4770.0;
2 2 10 4770.0;
2 2 11 4770.0;
2 2 12 4770.0;
]

global Cap_p = [351991.0 351991.0 351991.0 351991.0 351991.0 351991.0 351991.0 351991.0 351991.0 351991.0 351991.0 351991.0; 299844.0 299844.0 299844.0 299844.0 299844.0 299844.0 299844.0 299844.0 299844.0 299844.0 299844.0 299844.0]
#-----------------------------------------
