###################################################
# Classe 14 : K = 4, M = 2, T = 10, N = 10
# Exemplo: 6.   Nome do arquivo: c14ex06.dat          Semente: 1500

global Q1 = 1e5
4 2 4 16.56;
4 2 5 16.56;
4 2 6 16.56;
4 2 7 16.56;
4 2 8 16.56;
4 2 9 16.56;
4 2 10 16.56;
]

# cw: custo de estocar uma bobina mestre
global c_w = [
1 1 1 0.008;
1 1 2 0.008;
1 1 3 0.008;
1 1 4 0.008;
1 1 5 0.008;
1 1 6 0.008;
1 1 7 0.008;
1 1 8 0.008;
1 1 9 0.008;
1 1 10 0.008;
1 2 1 0.007;
1 2 2 0.007;
1 2 3 0.007;
1 2 4 0.007;
1 2 5 0.007;
1 2 6 0.007;
1 2 7 0.007;
1 2 8 0.007;
1 2 9 0.007;
1 2 10 0.007;
2 1 1 0.012;
2 1 2 0.012;
2 1 3 0.012;
2 1 4 0.012;
2 1 5 0.012;
2 1 6 0.012;
2 1 7 0.012;
2 1 8 0.012;
2 1 9 0.012;
2 1 10 0.012;
2 2 1 0.01;
2 2 2 0.01;
2 2 3 0.01;
2 2 4 0.01;
2 2 5 0.01;
2 2 6 0.01;
2 2 7 0.01;
2 2 8 0.01;
2 2 9 0.01;
2 2 10 0.01;
3 1 1 0.013;
3 1 2 0.013;
3 1 3 0.013;
3 1 4 0.013;
3 1 5 0.013;
3 1 6 0.013;
3 1 7 0.013;
3 1 8 0.013;
3 1 9 0.013;
3 1 10 0.013;
3 2 1 0.011;
3 2 2 0.011;
3 2 3 0.011;
3 2 4 0.011;
3 2 5 0.011;
3 2 6 0.011;
3 2 7 0.011;
3 2 8 0.011;
3 2 9 0.011;
3 2 10 0.011;
4 1 1 0.01;
4 1 2 0.01;
4 1 3 0.01;
4 1 4 0.01;
4 1 5 0.01;
4 1 6 0.01;
4 1 7 0.01;
4 1 8 0.01;
4 1 9 0.01;
4 1 10 0.01;
4 2 1 0.009;
4 2 2 0.009;
4 2 3 0.009;
4 2 4 0.009;
4 2 5 0.009;
4 2 6 0.009;
4 2 7 0.009;
4 2 8 0.009;
4 2 9 0.009;
4 2 10 0.009;
]

# cz: custo de setup por bobina mestre
global c_z = [
1 1 1 0.918;
1 1 2 0.918;
1 1 3 0.918;
1 1 4 0.918;
1 1 5 0.918;
1 1 6 0.918;
1 1 7 0.918;
1 1 8 0.918;
1 1 9 0.918;
1 1 10 0.918;
1 2 1 0.581;
1 2 2 0.581;
1 2 3 0.581;
1 2 4 0.581;
1 2 5 0.581;
1 2 6 0.581;
1 2 7 0.581;
1 2 8 0.581;
1 2 9 0.581;
1 2 10 0.581;
2 1 1 0.713;
2 1 2 0.713;
2 1 3 0.713;
2 1 4 0.713;
2 1 5 0.713;
2 1 6 0.713;
2 1 7 0.713;
2 1 8 0.713;
2 1 9 0.713;
2 1 10 0.713;
2 2 1 0.761;
2 2 2 0.761;
2 2 3 0.761;
2 2 4 0.761;
2 2 5 0.761;
2 2 6 0.761;
2 2 7 0.761;
2 2 8 0.761;
2 2 9 0.761;
2 2 10 0.761;
3 1 1 0.919;
3 1 2 0.919;
3 1 3 0.919;
3 1 4 0.919;
3 1 5 0.919;
3 1 6 0.919;
3 1 7 0.919;
3 1 8 0.919;
3 1 9 0.919;
3 1 10 0.919;
3 2 1 0.525;
3 2 2 0.525;
3 2 3 0.525;
3 2 4 0.525;
3 2 5 0.525;
3 2 6 0.525;
3 2 7 0.525;
3 2 8 0.525;
3 2 9 0.525;
3 2 10 0.525;
4 1 1 0.734;
4 1 2 0.734;
4 1 3 0.734;
4 1 4 0.734;
4 1 5 0.734;
4 1 6 0.734;
4 1 7 0.734;
4 1 8 0.734;
4 1 9 0.734;
4 1 10 0.734;
4 2 1 0.696;
4 2 2 0.696;
4 2 3 0.696;
4 2 4 0.696;
4 2 5 0.696;
4 2 6 0.696;
4 2 7 0.696;
4 2 8 0.696;
4 2 9 0.696;
4 2 10 0.696;
]

# cy: custo de corte por bobina mestre
global c_y = [
1 1 1 2.754;
1 1 2 2.754;
1 1 3 2.754;
1 1 4 2.754;
1 1 5 2.754;
1 1 6 2.754;
1 1 7 2.754;
1 1 8 2.754;
1 1 9 2.754;
1 1 10 2.754;
1 2 1 1.984;
1 2 2 1.984;
1 2 3 1.984;
1 2 4 1.984;
1 2 5 1.984;
1 2 6 1.984;
1 2 7 1.984;
1 2 8 1.984;
1 2 9 1.984;
1 2 10 1.984;
2 1 1 2.673;
2 1 2 2.673;
2 1 3 2.673;
2 1 4 2.673;
2 1 5 2.673;
2 1 6 2.673;
2 1 7 2.673;
2 1 8 2.673;
2 1 9 2.673;
2 1 10 2.673;
2 2 1 1.812;
2 2 2 1.812;
2 2 3 1.812;
2 2 4 1.812;
2 2 5 1.812;
2 2 6 1.812;
2 2 7 1.812;
2 2 8 1.812;
2 2 9 1.812;
2 2 10 1.812;
3 1 1 3.629;
3 1 2 3.629;
3 1 3 3.629;
3 1 4 3.629;
3 1 5 3.629;
3 1 6 3.629;
3 1 7 3.629;
3 1 8 3.629;
3 1 9 3.629;
3 1 10 3.629;
3 2 1 2.539;
3 2 2 2.539;
3 2 3 2.539;
3 2 4 2.539;
3 2 5 2.539;
3 2 6 2.539;
3 2 7 2.539;
3 2 8 2.539;
3 2 9 2.539;
3 2 10 2.539;
4 1 1 2.02;
4 1 2 2.02;
4 1 3 2.02;
4 1 4 2.02;
4 1 5 2.02;
4 1 6 2.02;
4 1 7 2.02;
4 1 8 2.02;
4 1 9 2.02;
4 1 10 2.02;
4 2 1 2.318;
4 2 2 2.318;
4 2 3 2.318;
4 2 4 2.318;
4 2 5 2.318;
4 2 6 2.318;
4 2 7 2.318;
4 2 8 2.318;
4 2 9 2.318;
4 2 10 2.318;
]

# c_e: Custo de estocar um item de largura l_i
global c_e = [
1 1 1 0.004;
1 1 2 0.004;
1 1 3 0.004;
1 1 4 0.004;
1 1 5 0.004;
1 1 6 0.004;
1 1 7 0.004;
1 1 8 0.004;
1 1 9 0.004;
1 1 10 0.004;
1 2 1 0.006;
1 2 2 0.006;
1 2 3 0.006;
1 2 4 0.006;
1 2 5 0.006;
1 2 6 0.006;
1 2 7 0.006;
1 2 8 0.006;
1 2 9 0.006;
1 2 10 0.006;
1 3 1 0.006;
1 3 2 0.006;
1 3 3 0.006;
1 3 4 0.006;
1 3 5 0.006;
1 3 6 0.006;
1 3 7 0.006;
1 3 8 0.006;
1 3 9 0.006;
1 3 10 0.006;
1 4 1 0.005;
1 4 2 0.005;
1 4 3 0.005;
1 4 4 0.005;
1 4 5 0.005;
1 4 6 0.005;
1 4 7 0.005;
1 4 8 0.005;
1 4 9 0.005;
1 4 10 0.005;
2 1 1 0.004;
2 1 2 0.004;
2 1 3 0.004;
2 1 4 0.004;
2 1 5 0.004;
2 1 6 0.004;
2 1 7 0.004;
2 1 8 0.004;
2 1 9 0.004;
2 1 10 0.004;
2 2 1 0.006;
2 2 2 0.006;
2 2 3 0.006;
2 2 4 0.006;
2 2 5 0.006;
2 2 6 0.006;
2 2 7 0.006;
2 2 8 0.006;
2 2 9 0.006;
2 2 10 0.006;
2 3 1 0.006;
2 3 2 0.006;
2 3 3 0.006;
2 3 4 0.006;
2 3 5 0.006;
2 3 6 0.006;
2 3 7 0.006;
2 3 8 0.006;
2 3 9 0.006;
2 3 10 0.006;
2 4 1 0.005;
2 4 2 0.005;
2 4 3 0.005;
2 4 4 0.005;
2 4 5 0.005;
2 4 6 0.005;
2 4 7 0.005;
2 4 8 0.005;
2 4 9 0.005;
2 4 10 0.005;
3 1 1 0.004;
3 1 2 0.004;
3 1 3 0.004;
3 1 4 0.004;
3 1 5 0.004;
3 1 6 0.004;
3 1 7 0.004;
3 1 8 0.004;
3 1 9 0.004;
3 1 10 0.004;
3 2 1 0.006;
3 2 2 0.006;
3 2 3 0.006;
3 2 4 0.006;
3 2 5 0.006;
3 2 6 0.006;
3 2 7 0.006;
3 2 8 0.006;
3 2 9 0.006;
3 2 10 0.006;
3 3 1 0.006;
3 3 2 0.006;
3 3 3 0.006;
3 3 4 0.006;
3 3 5 0.006;
3 3 6 0.006;
3 3 7 0.006;
3 3 8 0.006;
3 3 9 0.006;
3 3 10 0.006;
3 4 1 0.005;
3 4 2 0.005;
3 4 3 0.005;
3 4 4 0.005;
3 4 5 0.005;
3 4 6 0.005;
3 4 7 0.005;
3 4 8 0.005;
3 4 9 0.005;
3 4 10 0.005;
4 1 1 0.004;
4 1 2 0.004;
4 1 3 0.004;
4 1 4 0.004;
4 1 5 0.004;
4 1 6 0.004;
4 1 7 0.004;
4 1 8 0.004;
4 1 9 0.004;
4 1 10 0.004;
4 2 1 0.006;
4 2 2 0.006;
4 2 3 0.006;
4 2 4 0.006;
4 2 5 0.006;
4 2 6 0.006;
4 2 7 0.006;
4 2 8 0.006;
4 2 9 0.006;
4 2 10 0.006;
4 3 1 0.006;
4 3 2 0.006;
4 3 3 0.006;
4 3 4 0.006;
4 3 5 0.006;
4 3 6 0.006;
4 3 7 0.006;
4 3 8 0.006;
4 3 9 0.006;
4 3 10 0.006;
4 4 1 0.005;
4 4 2 0.005;
4 4 3 0.005;
4 4 4 0.005;
4 4 5 0.005;
4 4 6 0.005;
4 4 7 0.005;
4 4 8 0.005;
4 4 9 0.005;
4 4 10 0.005;
5 1 1 0.004;
5 1 2 0.004;
5 1 3 0.004;
5 1 4 0.004;
5 1 5 0.004;
5 1 6 0.004;
5 1 7 0.004;
5 1 8 0.004;
5 1 9 0.004;
5 1 10 0.004;
5 2 1 0.006;
5 2 2 0.006;
5 2 3 0.006;
5 2 4 0.006;
5 2 5 0.006;
5 2 6 0.006;
5 2 7 0.006;
5 2 8 0.006;
5 2 9 0.006;
5 2 10 0.006;
5 3 1 0.006;
5 3 2 0.006;
5 3 3 0.006;
5 3 4 0.006;
5 3 5 0.006;
5 3 6 0.006;
5 3 7 0.006;
5 3 8 0.006;
5 3 9 0.006;
5 3 10 0.006;
5 4 1 0.005;
5 4 2 0.005;
5 4 3 0.005;
5 4 4 0.005;
5 4 5 0.005;
5 4 6 0.005;
5 4 7 0.005;
5 4 8 0.005;
5 4 9 0.005;
5 4 10 0.005;
6 1 1 0.004;
6 1 2 0.004;
6 1 3 0.004;
6 1 4 0.004;
6 1 5 0.004;
6 1 6 0.004;
6 1 7 0.004;
6 1 8 0.004;
6 1 9 0.004;
6 1 10 0.004;
6 2 1 0.006;
6 2 2 0.006;
6 2 3 0.006;
6 2 4 0.006;
6 2 5 0.006;
6 2 6 0.006;
6 2 7 0.006;
6 2 8 0.006;
6 2 9 0.006;
6 2 10 0.006;
6 3 1 0.006;
6 3 2 0.006;
6 3 3 0.006;
6 3 4 0.006;
6 3 5 0.006;
6 3 6 0.006;
6 3 7 0.006;
6 3 8 0.006;
6 3 9 0.006;
6 3 10 0.006;
6 4 1 0.005;
6 4 2 0.005;
6 4 3 0.005;
6 4 4 0.005;
6 4 5 0.005;
6 4 6 0.005;
6 4 7 0.005;
6 4 8 0.005;
6 4 9 0.005;
6 4 10 0.005;
7 1 1 0.004;
7 1 2 0.004;
7 1 3 0.004;
7 1 4 0.004;
7 1 5 0.004;
7 1 6 0.004;
7 1 7 0.004;
7 1 8 0.004;
7 1 9 0.004;
7 1 10 0.004;
7 2 1 0.006;
7 2 2 0.006;
7 2 3 0.006;
7 2 4 0.006;
7 2 5 0.006;
7 2 6 0.006;
7 2 7 0.006;
7 2 8 0.006;
7 2 9 0.006;
7 2 10 0.006;
7 3 1 0.006;
7 3 2 0.006;
7 3 3 0.006;
7 3 4 0.006;
7 3 5 0.006;
7 3 6 0.006;
7 3 7 0.006;
7 3 8 0.006;
7 3 9 0.006;
7 3 10 0.006;
7 4 1 0.005;
7 4 2 0.005;
7 4 3 0.005;
7 4 4 0.005;
7 4 5 0.005;
7 4 6 0.005;
7 4 7 0.005;
7 4 8 0.005;
7 4 9 0.005;
7 4 10 0.005;
8 1 1 0.004;
8 1 2 0.004;
8 1 3 0.004;
8 1 4 0.004;
8 1 5 0.004;
8 1 6 0.004;
8 1 7 0.004;
8 1 8 0.004;
8 1 9 0.004;
8 1 10 0.004;
8 2 1 0.006;
8 2 2 0.006;
8 2 3 0.006;
8 2 4 0.006;
8 2 5 0.006;
8 2 6 0.006;
8 2 7 0.006;
8 2 8 0.006;
8 2 9 0.006;
8 2 10 0.006;
8 3 1 0.006;
8 3 2 0.006;
8 3 3 0.006;
8 3 4 0.006;
8 3 5 0.006;
8 3 6 0.006;
8 3 7 0.006;
8 3 8 0.006;
8 3 9 0.006;
8 3 10 0.006;
8 4 1 0.005;
8 4 2 0.005;
8 4 3 0.005;
8 4 4 0.005;
8 4 5 0.005;
8 4 6 0.005;
8 4 7 0.005;
8 4 8 0.005;
8 4 9 0.005;
8 4 10 0.005;
9 1 1 0.004;
9 1 2 0.004;
9 1 3 0.004;
9 1 4 0.004;
9 1 5 0.004;
9 1 6 0.004;
9 1 7 0.004;
9 1 8 0.004;
9 1 9 0.004;
9 1 10 0.004;
9 2 1 0.006;
9 2 2 0.006;
9 2 3 0.006;
9 2 4 0.006;
9 2 5 0.006;
9 2 6 0.006;
9 2 7 0.006;
9 2 8 0.006;
9 2 9 0.006;
9 2 10 0.006;
9 3 1 0.006;
9 3 2 0.006;
9 3 3 0.006;
9 3 4 0.006;
9 3 5 0.006;
9 3 6 0.006;
9 3 7 0.006;
9 3 8 0.006;
9 3 9 0.006;
9 3 10 0.006;
9 4 1 0.005;
9 4 2 0.005;
9 4 3 0.005;
9 4 4 0.005;
9 4 5 0.005;
9 4 6 0.005;
9 4 7 0.005;
9 4 8 0.005;
9 4 9 0.005;
9 4 10 0.005;
10 1 1 0.004;
10 1 2 0.004;
10 1 3 0.004;
10 1 4 0.004;
10 1 5 0.004;
10 1 6 0.004;
10 1 7 0.004;
10 1 8 0.004;
10 1 9 0.004;
10 1 10 0.004;
10 2 1 0.006;
10 2 2 0.006;
10 2 3 0.006;
10 2 4 0.006;
10 2 5 0.006;
10 2 6 0.006;
10 2 7 0.006;
10 2 8 0.006;
10 2 9 0.006;
10 2 10 0.006;
10 3 1 0.006;
10 3 2 0.006;
10 3 3 0.006;
10 3 4 0.006;
10 3 5 0.006;
10 3 6 0.006;
10 3 7 0.006;
10 3 8 0.006;
10 3 9 0.006;
10 3 10 0.006;
10 4 1 0.005;
10 4 2 0.005;
10 4 3 0.005;
10 4 4 0.005;
10 4 5 0.005;
10 4 6 0.005;
10 4 7 0.005;
10 4 8 0.005;
10 4 9 0.005;
10 4 10 0.005;
]

# csc: custo de setup do padrão de corte (igual para cada padrão j)
global c_sc = [
1 1 1 0.138;
1 1 2 0.138;
1 1 3 0.138;
1 1 4 0.138;
1 1 5 0.138;
1 1 6 0.138;
1 1 7 0.138;
1 1 8 0.138;
1 1 9 0.138;
1 1 10 0.138;
1 2 1 0.079;
1 2 2 0.079;
1 2 3 0.079;
1 2 4 0.079;
1 2 5 0.079;
1 2 6 0.079;
1 2 7 0.079;
1 2 8 0.079;
1 2 9 0.079;
1 2 10 0.079;
2 1 1 0.099;
2 1 2 0.099;
2 1 3 0.099;
2 1 4 0.099;
2 1 5 0.099;
2 1 6 0.099;
2 1 7 0.099;
2 1 8 0.099;
2 1 9 0.099;
2 1 10 0.099;
2 2 1 0.063;
2 2 2 0.063;
2 2 3 0.063;
2 2 4 0.063;
2 2 5 0.063;
2 2 6 0.063;
2 2 7 0.063;
2 2 8 0.063;
2 2 9 0.063;
2 2 10 0.063;
3 1 1 0.16;
3 1 2 0.16;
3 1 3 0.16;
3 1 4 0.16;
3 1 5 0.16;
3 1 6 0.16;
3 1 7 0.16;
3 1 8 0.16;
3 1 9 0.16;
3 1 10 0.16;
3 2 1 0.112;
3 2 2 0.112;
3 2 3 0.112;
3 2 4 0.112;
3 2 5 0.112;
3 2 6 0.112;
3 2 7 0.112;
3 2 8 0.112;
3 2 9 0.112;
3 2 10 0.112;
4 1 1 0.073;
4 1 2 0.073;
4 1 3 0.073;
4 1 4 0.073;
4 1 5 0.073;
4 1 6 0.073;
4 1 7 0.073;
4 1 8 0.073;
4 1 9 0.073;
4 1 10 0.073;
4 2 1 0.111;
4 2 2 0.111;
4 2 3 0.111;
4 2 4 0.111;
4 2 5 0.111;
4 2 6 0.111;
4 2 7 0.111;
4 2 8 0.111;
4 2 9 0.111;
4 2 10 0.111;
]

# Demandas
global d = [
1 1 1 64;
1 1 2 271;
1 1 3 102;
1 1 4 86;
1 1 5 276;
1 1 6 0;
1 1 7 252;
1 1 8 0;
1 1 9 0;
1 1 10 0;
1 2 1 0;
1 2 2 200;
1 2 3 216;
1 2 4 213;
1 2 5 183;
1 2 6 289;
1 2 7 121;
1 2 8 240;
1 2 9 200;
1 2 10 165;
1 3 1 266;
1 3 2 264;
1 3 3 81;
1 3 4 111;
1 3 5 136;
1 3 6 127;
1 3 7 0;
1 3 8 85;
1 3 9 83;
1 3 10 110;
1 4 1 190;
1 4 2 201;
1 4 3 79;
1 4 4 77;
1 4 5 0;
1 4 6 91;
1 4 7 140;
1 4 8 131;
1 4 9 215;
1 4 10 0;
2 1 1 116;
2 1 2 64;
2 1 3 172;
2 1 4 0;
2 1 5 208;
2 1 6 207;
2 1 7 179;
2 1 8 190;
2 1 9 212;
2 1 10 119;
2 2 1 232;
2 2 2 134;
2 2 3 64;
2 2 4 188;
2 2 5 262;
2 2 6 202;
2 2 7 56;
2 2 8 292;
2 2 9 0;
2 2 10 288;
2 3 1 182;
2 3 2 218;
2 3 3 179;
2 3 4 60;
2 3 5 247;
2 3 6 287;
2 3 7 212;
2 3 8 0;
2 3 9 276;
2 3 10 109;
2 4 1 173;
2 4 2 235;
2 4 3 112;
2 4 4 155;
2 4 5 290;
2 4 6 59;
2 4 7 218;
2 4 8 55;
2 4 9 262;
2 4 10 152;
3 1 1 278;
3 1 2 101;
3 1 3 71;
3 1 4 0;
3 1 5 161;
3 1 6 162;
3 1 7 275;
3 1 8 239;
3 1 9 161;
3 1 10 227;
3 2 1 89;
3 2 2 0;
3 2 3 118;
3 2 4 0;
3 2 5 294;
3 2 6 145;
3 2 7 284;
3 2 8 62;
3 2 9 78;
3 2 10 194;
3 3 1 249;
3 3 2 62;
3 3 3 105;
3 3 4 81;
3 3 5 163;
3 3 6 63;
3 3 7 189;
3 3 8 183;
3 3 9 87;
3 3 10 110;
3 4 1 219;
3 4 2 266;
3 4 3 221;
3 4 4 139;
3 4 5 283;
3 4 6 290;
3 4 7 0;
3 4 8 178;
3 4 9 138;
3 4 10 181;
4 1 1 232;
4 1 2 50;
4 1 3 244;
4 1 4 0;
4 1 5 52;
4 1 6 0;
4 1 7 226;
4 1 8 274;
4 1 9 74;
4 1 10 0;
4 2 1 146;
4 2 2 187;
4 2 3 299;
4 2 4 0;
4 2 5 108;
4 2 6 245;
4 2 7 253;
4 2 8 140;
4 2 9 0;
4 2 10 196;
4 3 1 237;
4 3 2 78;
4 3 3 170;
4 3 4 103;
4 3 5 0;
4 3 6 221;
4 3 7 248;
4 3 8 256;
4 3 9 134;
4 3 10 149;
4 4 1 155;
4 4 2 176;
4 4 3 275;
4 4 4 64;
4 4 5 0;
4 4 6 255;
4 4 7 130;
4 4 8 128;
4 4 9 104;
4 4 10 54;
5 1 1 281;
5 1 2 83;
5 1 3 193;
5 1 4 0;
5 1 5 62;
5 1 6 200;
5 1 7 203;
5 1 8 212;
5 1 9 120;
5 1 10 93;
5 2 1 0;
5 2 2 209;
5 2 3 167;
5 2 4 50;
5 2 5 68;
5 2 6 127;
5 2 7 63;
5 2 8 0;
5 2 9 0;
5 2 10 238;
5 3 1 227;
5 3 2 63;
5 3 3 241;
5 3 4 168;
5 3 5 286;
5 3 6 220;
5 3 7 292;
5 3 8 260;
5 3 9 89;
5 3 10 238;
5 4 1 196;
5 4 2 0;
5 4 3 206;
5 4 4 63;
5 4 5 130;
5 4 6 176;
5 4 7 66;
5 4 8 272;
5 4 9 51;
5 4 10 267;
6 1 1 100;
6 1 2 78;
6 1 3 288;
6 1 4 126;
6 1 5 122;
6 1 6 298;
6 1 7 0;
6 1 8 151;
6 1 9 129;
6 1 10 269;
6 2 1 145;
6 2 2 273;
6 2 3 77;
6 2 4 290;
6 2 5 277;
6 2 6 0;
6 2 7 268;
6 2 8 193;
6 2 9 0;
6 2 10 222;
6 3 1 296;
6 3 2 0;
6 3 3 110;
6 3 4 89;
6 3 5 0;
6 3 6 273;
6 3 7 125;
6 3 8 118;
6 3 9 84;
6 3 10 140;
6 4 1 106;
6 4 2 63;
6 4 3 221;
6 4 4 151;
6 4 5 251;
6 4 6 223;
6 4 7 62;
6 4 8 192;
6 4 9 207;
6 4 10 106;
7 1 1 282;
7 1 2 0;
7 1 3 120;
7 1 4 213;
7 1 5 258;
7 1 6 0;
7 1 7 290;
7 1 8 296;
7 1 9 73;
7 1 10 145;
7 2 1 155;
7 2 2 114;
7 2 3 107;
7 2 4 57;
7 2 5 103;
7 2 6 64;
7 2 7 172;
7 2 8 97;
7 2 9 283;
7 2 10 0;
7 3 1 279;
7 3 2 88;
7 3 3 140;
7 3 4 58;
7 3 5 0;
7 3 6 0;
7 3 7 0;
7 3 8 297;
7 3 9 179;
7 3 10 150;
7 4 1 163;
7 4 2 58;
7 4 3 94;
7 4 4 182;
7 4 5 68;
7 4 6 113;
7 4 7 163;
7 4 8 62;
7 4 9 90;
7 4 10 243;
8 1 1 0;
8 1 2 95;
8 1 3 190;
8 1 4 183;
8 1 5 206;
8 1 6 298;
8 1 7 0;
8 1 8 195;
8 1 9 221;
8 1 10 0;
8 2 1 50;
8 2 2 286;
8 2 3 170;
8 2 4 107;
8 2 5 168;
8 2 6 207;
8 2 7 173;
8 2 8 0;
8 2 9 293;
8 2 10 173;
8 3 1 80;
8 3 2 238;
8 3 3 204;
8 3 4 264;
8 3 5 0;
8 3 6 221;
8 3 7 184;
8 3 8 221;
8 3 9 167;
8 3 10 106;
8 4 1 59;
8 4 2 100;
8 4 3 0;
8 4 4 270;
8 4 5 83;
8 4 6 64;
8 4 7 67;
8 4 8 197;
8 4 9 166;
8 4 10 212;
9 1 1 142;
9 1 2 168;
9 1 3 0;
9 1 4 62;
9 1 5 296;
9 1 6 0;
9 1 7 266;
9 1 8 142;
9 1 9 284;
9 1 10 242;
9 2 1 284;
9 2 2 59;
9 2 3 0;
9 2 4 228;
9 2 5 0;
9 2 6 0;
9 2 7 58;
9 2 8 85;
9 2 9 98;
9 2 10 293;
9 3 1 153;
9 3 2 195;
9 3 3 145;
9 3 4 0;
9 3 5 64;
9 3 6 88;
9 3 7 291;
9 3 8 0;
9 3 9 223;
9 3 10 68;
9 4 1 274;
9 4 2 280;
9 4 3 165;
9 4 4 234;
9 4 5 224;
9 4 6 207;
9 4 7 185;
9 4 8 89;
9 4 9 248;
9 4 10 0;
10 1 1 293;
10 1 2 159;
10 1 3 214;
10 1 4 286;
10 1 5 109;
10 1 6 50;
10 1 7 191;
10 1 8 195;
10 1 9 127;
10 1 10 0;
10 2 1 194;
10 2 2 101;
10 2 3 260;
10 2 4 136;
10 2 5 174;
10 2 6 184;
10 2 7 95;
10 2 8 153;
10 2 9 65;
10 2 10 0;
10 3 1 222;
10 3 2 185;
10 3 3 178;
10 3 4 59;
10 3 5 92;
10 3 6 94;
10 3 7 0;
10 3 8 0;
10 3 9 61;
10 3 10 228;
10 4 1 263;
10 4 2 245;
10 4 3 256;
10 4 4 225;
10 4 5 189;
10 4 6 0;
10 4 7 145;
10 4 8 0;
10 4 9 0;
10 4 10 248;
]

# Perda de papel no setup da máquina
global f = [27.0 23.0; 27.0 23.0; 27.0 23.0; 27.0 23.0]

# c: tempo de corte da bobina mestre
global c_km = [38.88 43.24; 51.84 35.88; 49.68 34.04; 44.28 33.12]

# p: tempo de setup do padrão j para a bobina mestre
global p_km = [4.627 5.146; 6.169 4.27; 5.912 4.051; 5.269 3.941]
# Capacidade média de produção por período:
CM = 1.281275e6

D_kt = [400340.0 222700.0 356628.0 245680.0 380612.0 270712.0 395722.0 433854.0 328046.0 244662.0; 306308.0 345460.0 319586.0 280818.0 338248.0 293740.0 334488.0 252628.0 234422.0 369394.0; 468382.0 300808.0 352002.0 218234.0 187298.0 341116.0 339400.0 312176.0 306520.0 315686.0; 394902.0 347814.0 361120.0 371162.0 339282.0 314114.0 260458.0 276970.0 308230.0 341028.0]


# Capacidade de produção de jumbo
global Cap_p = [691888.0 691888.0 691888.0 691888.0 691888.0 691888.0 691888.0 691888.0 691888.0 691888.0; 589386.0 589386.0 589386.0 589386.0 589386.0 589386.0 589386.0 589386.0 589386.0 589386.0]

# Capacidade da cortadeira
global Cap_c = [
52998.0;
52998.0;
52998.0;
52998.0;
52998.0;
52998.0;
52998.0;
52998.0;
52998.0;
52998.0;
]
#-----------------------------------------
