###################################################
# Classe 7 : K = 2, M = 2, T = 12, N = 5
# Exemplo: 3.   c7ex03.dat          Semente: 6548
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 12
global N = 5

global L = [540, 460]

global l = [57, 90, 113, 124, 143]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]
2 2 9 0.05310930047694754;
2 2 10 0.04335453100158983;
2 2 11 0.05202543720190779;
2 2 12 0.04552225755166931;
3 1 1 0.09922082670906202;
3 1 2 0.07618742050874402;
3 1 3 0.07618742050874402;
3 1 4 0.10630802861685214;
3 1 5 0.0744156200317965;
3 1 6 0.09213362480127187;
3 1 7 0.07618742050874402;
3 1 8 0.09922082670906202;
3 1 9 0.07087201907790143;
3 1 10 0.0744156200317965;
3 1 11 0.09744902623211447;
3 1 12 0.07264381955484896;
3 2 1 0.07076422893481718;
3 2 2 0.07076422893481718;
3 2 3 0.05987742448330684;
3 2 4 0.07212507949125596;
3 2 5 0.065320826709062;
3 2 6 0.05851657392686804;
3 2 7 0.06804252782193959;
3 2 8 0.07484678060413355;
3 2 9 0.0789293322734499;
3 2 10 0.05851657392686804;
3 2 11 0.06395997615262321;
3 2 12 0.07484678060413355;
4 1 1 0.11082376788553257;
4 1 2 0.10110238473767885;
4 1 3 0.08360389507154213;
4 1 4 0.10304666136724959;
4 1 5 0.07971534181240063;
4 1 6 0.10110238473767885;
4 1 7 0.08749244833068363;
4 1 8 0.11471232114467407;
4 1 9 0.09138100158982511;
4 1 10 0.11665659777424481;
4 1 11 0.10887949125596186;
4 1 12 0.08554817170111288;
4 2 1 0.07317281399046105;
4 2 2 0.06719952305246424;
4 2 3 0.08511939586645469;
4 2 4 0.06570620031796502;
4 2 5 0.06421287758346582;
4 2 6 0.07615945945945947;
4 2 7 0.07466613672496025;
4 2 8 0.06421287758346582;
4 2 9 0.061226232114467406;
4 2 10 0.06271955484896662;
4 2 11 0.08213275039745628;
4 2 12 0.08511939586645469;
5 1 1 0.09192978934817168;
5 1 2 0.09865635930047695;
5 1 3 0.08968759936406995;
5 1 4 0.1143516891891892;
5 1 5 0.13453139904610492;
5 1 6 0.0964141693163752;
5 1 7 0.08968759936406995;
5 1 8 0.12780482909379967;
5 1 9 0.08968759936406995;
5 1 10 0.09417197933227343;
5 1 11 0.09865635930047695;
5 1 12 0.12780482909379967;
5 2 1 0.09816188394276629;
5 2 2 0.0843847774244833;
5 2 3 0.09643974562798094;
5 2 4 0.06888553259141494;
5 2 5 0.07921836248012719;
5 2 6 0.08955119236883943;
5 2 7 0.09299546899841017;
5 2 8 0.09816188394276629;
5 2 9 0.09471760731319556;
5 2 10 0.09643974562798094;
5 2 11 0.07921836248012719;
5 2 12 0.06888553259141494;
]

global d = [
1 1 1 88;
1 1 2 204;
1 1 3 75;
1 1 4 71;
1 1 5 258;
1 1 6 294;
1 1 7 90;
1 1 8 88;
1 1 9 236;
1 1 10 120;
1 1 11 289;
1 1 12 292;
1 2 1 158;
1 2 2 72;
1 2 3 177;
1 2 4 222;
1 2 5 168;
1 2 6 0;
1 2 7 234;
1 2 8 121;
1 2 9 134;
1 2 10 140;
1 2 11 0;
1 2 12 279;
2 1 1 188;
2 1 2 0;
2 1 3 221;
2 1 4 124;
2 1 5 159;
2 1 6 52;
2 1 7 90;
2 1 8 0;
2 1 9 170;
2 1 10 233;
2 1 11 103;
2 1 12 88;
2 2 1 241;
2 2 2 99;
2 2 3 223;
2 2 4 88;
2 2 5 279;
2 2 6 0;
2 2 7 280;
2 2 8 99;
2 2 9 252;
2 2 10 79;
2 2 11 243;
2 2 12 140;
3 1 1 124;
3 1 2 213;
3 1 3 0;
3 1 4 92;
3 1 5 248;
3 1 6 270;
3 1 7 221;
3 1 8 0;
3 1 9 109;
3 1 10 232;
3 1 11 0;
3 1 12 223;
3 2 1 68;
3 2 2 120;
3 2 3 0;
3 2 4 245;
3 2 5 129;
3 2 6 243;
3 2 7 266;
3 2 8 0;
3 2 9 299;
3 2 10 227;
3 2 11 0;
3 2 12 222;
4 1 1 285;
4 1 2 0;
4 1 3 0;
4 1 4 232;
4 1 5 246;
4 1 6 101;
4 1 7 0;
4 1 8 219;
4 1 9 0;
4 1 10 197;
4 1 11 0;
4 1 12 91;
4 2 1 129;
4 2 2 93;
4 2 3 0;
4 2 4 149;
4 2 5 137;
4 2 6 96;
4 2 7 108;
4 2 8 222;
4 2 9 166;
4 2 10 218;
4 2 11 53;
4 2 12 184;
5 1 1 243;
5 1 2 278;
5 1 3 141;
5 1 4 214;
5 1 5 133;
5 1 6 0;
5 1 7 223;
5 1 8 158;
5 1 9 190;
5 1 10 246;
5 1 11 0;
5 1 12 0;
5 2 1 0;
5 2 2 189;
5 2 3 155;
5 2 4 0;
5 2 5 207;
5 2 6 265;
5 2 7 0;
5 2 8 0;
5 2 9 0;
5 2 10 188;
5 2 11 174;
5 2 12 296;
]

global Cap_c = [
1 1 1 2072.0;
1 1 2 2072.0;
1 1 3 2072.0;
1 1 4 2072.0;
1 1 5 2072.0;
1 1 6 2072.0;
1 1 7 2072.0;
1 1 8 2072.0;
1 1 9 2072.0;
1 1 10 2072.0;
1 1 11 2072.0;
1 1 12 2072.0;
1 2 1 2072.0;
1 2 2 2072.0;
1 2 3 2072.0;
1 2 4 2072.0;
1 2 5 2072.0;
1 2 6 2072.0;
1 2 7 2072.0;
1 2 8 2072.0;
1 2 9 2072.0;
1 2 10 2072.0;
1 2 11 2072.0;
1 2 12 2072.0;
2 1 1 2072.0;
2 1 2 2072.0;
2 1 3 2072.0;
2 1 4 2072.0;
2 1 5 2072.0;
2 1 6 2072.0;
2 1 7 2072.0;
2 1 8 2072.0;
2 1 9 2072.0;
2 1 10 2072.0;
2 1 11 2072.0;
2 1 12 2072.0;
2 2 1 2072.0;
2 2 2 2072.0;
2 2 3 2072.0;
2 2 4 2072.0;
2 2 5 2072.0;
2 2 6 2072.0;
2 2 7 2072.0;
2 2 8 2072.0;
2 2 9 2072.0;
2 2 10 2072.0;
2 2 11 2072.0;
2 2 12 2072.0;
]

global Cap_p = [158797.0 158797.0 158797.0 158797.0 158797.0 158797.0 158797.0 158797.0 158797.0 158797.0 158797.0 158797.0; 135272.0 135272.0 135272.0 135272.0 135272.0 135272.0 135272.0 135272.0 135272.0 135272.0 135272.0 135272.0]
#-----------------------------------------
