###################################################
# Classe 13 : K = 4, M = 2, T = 10, N = 5
# Exemplo: 10.   c13ex10.dat          Semente: 2000
#-----------------------Dados----------------------
global K = 4
2 2 3 0.951;
2 2 4 0.951;
2 2 5 0.951;
2 2 6 0.951;
2 2 7 0.951;
2 2 8 0.951;
2 2 9 0.951;
2 2 10 0.951;
3 1 1 0.586;
3 1 2 0.586;
3 1 3 0.586;
3 1 4 0.586;
3 1 5 0.586;
3 1 6 0.586;
3 1 7 0.586;
3 1 8 0.586;
3 1 9 0.586;
3 1 10 0.586;
3 2 1 0.729;
3 2 2 0.729;
3 2 3 0.729;
3 2 4 0.729;
3 2 5 0.729;
3 2 6 0.729;
3 2 7 0.729;
3 2 8 0.729;
3 2 9 0.729;
3 2 10 0.729;
4 1 1 0.649;
4 1 2 0.649;
4 1 3 0.649;
4 1 4 0.649;
4 1 5 0.649;
4 1 6 0.649;
4 1 7 0.649;
4 1 8 0.649;
4 1 9 0.649;
4 1 10 0.649;
4 2 1 0.556;
4 2 2 0.556;
4 2 3 0.556;
4 2 4 0.556;
4 2 5 0.556;
4 2 6 0.556;
4 2 7 0.556;
4 2 8 0.556;
4 2 9 0.556;
4 2 10 0.556;
]

global c_y = [
1 1 1 2.02;
1 1 2 2.02;
1 1 3 2.02;
1 1 4 2.02;
1 1 5 2.02;
1 1 6 2.02;
1 1 7 2.02;
1 1 8 2.02;
1 1 9 2.02;
1 1 10 2.02;
1 2 1 2.911;
1 2 2 2.911;
1 2 3 2.911;
1 2 4 2.911;
1 2 5 2.911;
1 2 6 2.911;
1 2 7 2.911;
1 2 8 2.911;
1 2 9 2.911;
1 2 10 2.911;
2 1 1 1.62;
2 1 2 1.62;
2 1 3 1.62;
2 1 4 1.62;
2 1 5 1.62;
2 1 6 1.62;
2 1 7 1.62;
2 1 8 1.62;
2 1 9 1.62;
2 1 10 1.62;
2 2 1 2.594;
2 2 2 2.594;
2 2 3 2.594;
2 2 4 2.594;
2 2 5 2.594;
2 2 6 2.594;
2 2 7 2.594;
2 2 8 2.594;
2 2 9 2.594;
2 2 10 2.594;
3 1 1 2.737;
3 1 2 2.737;
3 1 3 2.737;
3 1 4 2.737;
3 1 5 2.737;
3 1 6 2.737;
3 1 7 2.737;
3 1 8 2.737;
3 1 9 2.737;
3 1 10 2.737;
3 2 1 1.656;
3 2 2 1.656;
3 2 3 1.656;
3 2 4 1.656;
3 2 5 1.656;
3 2 6 1.656;
3 2 7 1.656;
3 2 8 1.656;
3 2 9 1.656;
3 2 10 1.656;
4 1 1 2.162;
4 1 2 2.162;
4 1 3 2.162;
4 1 4 2.162;
4 1 5 2.162;
4 1 6 2.162;
4 1 7 2.162;
4 1 8 2.162;
4 1 9 2.162;
4 1 10 2.162;
4 2 1 2.02;
4 2 2 2.02;
4 2 3 2.02;
4 2 4 2.02;
4 2 5 2.02;
4 2 6 2.02;
4 2 7 2.02;
4 2 8 2.02;
4 2 9 2.02;
4 2 10 2.02;
]

global c_sc = [
1 1 1 0.067;
1 1 2 0.067;
1 1 3 0.067;
1 1 4 0.067;
1 1 5 0.067;
1 1 6 0.067;
1 1 7 0.067;
1 1 8 0.067;
1 1 9 0.067;
1 1 10 0.067;
1 2 1 0.146;
1 2 2 0.146;
1 2 3 0.146;
1 2 4 0.146;
1 2 5 0.146;
1 2 6 0.146;
1 2 7 0.146;
1 2 8 0.146;
1 2 9 0.146;
1 2 10 0.146;
2 1 1 0.058;
2 1 2 0.058;
2 1 3 0.058;
2 1 4 0.058;
2 1 5 0.058;
2 1 6 0.058;
2 1 7 0.058;
2 1 8 0.058;
2 1 9 0.058;
2 1 10 0.058;
2 2 1 0.112;
2 2 2 0.112;
2 2 3 0.112;
2 2 4 0.112;
2 2 5 0.112;
2 2 6 0.112;
2 2 7 0.112;
2 2 8 0.112;
2 2 9 0.112;
2 2 10 0.112;
3 1 1 0.12;
3 1 2 0.12;
3 1 3 0.12;
3 1 4 0.12;
3 1 5 0.12;
3 1 6 0.12;
3 1 7 0.12;
3 1 8 0.12;
3 1 9 0.12;
3 1 10 0.12;
3 2 1 0.068;
3 2 2 0.068;
3 2 3 0.068;
3 2 4 0.068;
3 2 5 0.068;
3 2 6 0.068;
3 2 7 0.068;
3 2 8 0.068;
3 2 9 0.068;
3 2 10 0.068;
4 1 1 0.099;
4 1 2 0.099;
4 1 3 0.099;
4 1 4 0.099;
4 1 5 0.099;
4 1 6 0.099;
4 1 7 0.099;
4 1 8 0.099;
4 1 9 0.099;
4 1 10 0.099;
4 2 1 0.061;
4 2 2 0.061;
4 2 3 0.061;
4 2 4 0.061;
4 2 5 0.061;
4 2 6 0.061;
4 2 7 0.061;
4 2 8 0.061;
4 2 9 0.061;
4 2 10 0.061;
]

global c_w = [
1 1 1 0.343;
1 1 2 0.343;
1 1 3 0.343;
1 1 4 0.343;
1 1 5 0.343;
1 1 6 0.343;
1 1 7 0.343;
1 1 8 0.343;
1 1 9 0.343;
1 1 10 0.343;
1 2 1 0.478;
1 2 2 0.478;
1 2 3 0.478;
1 2 4 0.478;
1 2 5 0.478;
1 2 6 0.478;
1 2 7 0.478;
1 2 8 0.478;
1 2 9 0.478;
1 2 10 0.478;
2 1 1 0.324;
2 1 2 0.324;
2 1 3 0.324;
2 1 4 0.324;
2 1 5 0.324;
2 1 6 0.324;
2 1 7 0.324;
2 1 8 0.324;
2 1 9 0.324;
2 1 10 0.324;
2 2 1 0.454;
2 2 2 0.454;
2 2 3 0.454;
2 2 4 0.454;
2 2 5 0.454;
2 2 6 0.454;
2 2 7 0.454;
2 2 8 0.454;
2 2 9 0.454;
2 2 10 0.454;
3 1 1 0.567;
3 1 2 0.567;
3 1 3 0.567;
3 1 4 0.567;
3 1 5 0.567;
3 1 6 0.567;
3 1 7 0.567;
3 1 8 0.567;
3 1 9 0.567;
3 1 10 0.567;
3 2 1 0.497;
3 2 2 0.497;
3 2 3 0.497;
3 2 4 0.497;
3 2 5 0.497;
3 2 6 0.497;
3 2 7 0.497;
3 2 8 0.497;
3 2 9 0.497;
3 2 10 0.497;
4 1 1 0.299;
4 1 2 0.299;
4 1 3 0.299;
4 1 4 0.299;
4 1 5 0.299;
4 1 6 0.299;
4 1 7 0.299;
4 1 8 0.299;
4 1 9 0.299;
4 1 10 0.299;
4 2 1 0.421;
4 2 2 0.421;
4 2 3 0.421;
4 2 4 0.421;
4 2 5 0.421;
4 2 6 0.421;
4 2 7 0.421;
4 2 8 0.421;
4 2 9 0.421;
4 2 10 0.421;
]

global c_e = [
1 1 1 0.06715492845786963;
1 1 2 0.08953990461049285;
1 1 3 0.07355063593004771;
1 1 4 0.08634205087440382;
1 1 5 0.06555600158982512;
1 1 6 0.07355063593004771;
1 1 7 0.08953990461049285;
1 1 8 0.07674848966613672;
1 1 9 0.09113883147853735;
1 1 10 0.0959356120826709;
1 2 1 0.09091096979332274;
1 2 2 0.06515286168521463;
1 2 3 0.06515286168521463;
1 2 4 0.07878950715421304;
1 2 5 0.08788060413354531;
1 2 6 0.0742439586645469;
1 2 7 0.06666804451510334;
1 2 8 0.06818322734499206;
1 2 9 0.06212249602543721;
1 2 10 0.06666804451510334;
1 3 1 0.12018632750397455;
1 3 2 0.08288712241653419;
1 3 3 0.11189761526232114;
1 3 4 0.11604197138314785;
1 3 5 0.08288712241653419;
1 3 6 0.12225850556438791;
1 3 7 0.12018632750397455;
1 3 8 0.11604197138314785;
1 3 9 0.09324801271860096;
1 3 10 0.10360890302066772;
1 4 1 0.05608903020667726;
1 4 2 0.07572019077901429;
1 4 3 0.07712241653418124;
1 4 4 0.05608903020667726;
1 4 5 0.07011128775834657;
1 4 6 0.07712241653418124;
1 4 7 0.08413354531001588;
1 4 8 0.07151351351351351;
1 4 9 0.08273131955484896;
1 4 10 0.08413354531001588;
2 1 1 0.11747217806041335;
2 1 2 0.08223052464228935;
2 1 3 0.10964069952305247;
2 1 4 0.11159856915739268;
2 1 5 0.10964069952305247;
2 1 6 0.08027265500794911;
2 1 7 0.08418839427662957;
2 1 8 0.11159856915739268;
2 1 9 0.09789348171701112;
2 1 10 0.10768282988871224;
2 2 1 0.10760890302066772;
2 2 2 0.10575357710651828;
2 2 3 0.07977901430842609;
2 2 4 0.08348966613672497;
2 2 5 0.07792368839427663;
2 2 6 0.08534499205087442;
2 2 7 0.08720031796502385;
2 2 8 0.08534499205087442;
2 2 9 0.0890556438791733;
2 2 10 0.09647694753577109;
2 3 1 0.10403179650238473;
2 3 2 0.11164387917329092;
2 3 3 0.13448012718600955;
2 3 4 0.12433068362480126;
2 3 5 0.1065691573926868;
2 3 6 0.1294054054054054;
2 3 7 0.1065691573926868;
2 3 8 0.10910651828298887;
2 3 9 0.1217933227344992;
2 3 10 0.13701748807631162;
2 4 1 0.08756756756756756;
2 4 2 0.07554848966613671;
2 4 3 0.08069952305246421;
2 4 4 0.09100158982511922;
2 4 5 0.07211446740858504;
2 4 6 0.08928457869634339;
2 4 7 0.09443561208267089;
2 4 8 0.09271860095389507;
2 4 9 0.06868044515103337;
2 4 10 0.09786963434022254;
3 1 1 0.09681665341812401;
3 1 2 0.10102607313195547;
3 1 3 0.11154962241653418;
3 1 4 0.11575904213036567;
3 1 5 0.09892136327503974;
3 1 6 0.12628259141494433;
3 1 7 0.09471194356120827;
3 1 8 0.11786375198728141;
3 1 9 0.08839781399046105;
3 1 10 0.11154962241653418;
3 2 1 0.08576244038155803;
3 2 2 0.10171824324324326;
3 2 3 0.10570719395866457;
3 2 4 0.10371271860095391;
3 2 5 0.10969614467408587;
3 2 6 0.11966852146263911;
3 2 7 0.09573481717011129;
3 2 8 0.11169062003179653;
3 2 9 0.11169062003179653;
3 2 10 0.11169062003179653;
3 3 1 0.1254724960254372;
3 3 2 0.1636597774244833;
3 3 3 0.1636597774244833;
3 3 4 0.1227448330683625;
3 3 5 0.11728950715421303;
3 3 6 0.16093211446740857;
3 3 7 0.1254724960254372;
3 3 8 0.1636597774244833;
3 3 9 0.16093211446740857;
3 3 10 0.11183418124006358;
3 4 1 0.08675198728139902;
3 4 2 0.10705564387917325;
3 4 3 0.07567726550079489;
3 4 4 0.08675198728139902;
3 4 5 0.08675198728139902;
3 4 6 0.08675198728139902;
3 4 7 0.0996724960254372;
3 4 8 0.09598092209856914;
3 4 9 0.1089014308426073;
3 4 10 0.08306041335453099;
4 1 1 0.1292193958664547;
4 1 2 0.1362677265500795;
4 1 3 0.12452050874403817;
4 1 4 0.12452050874403817;
4 1 5 0.1362677265500795;
4 1 6 0.1080744038155803;
4 1 7 0.09867662957074722;
4 1 8 0.12452050874403817;
4 1 9 0.14096661367249602;
4 1 10 0.1292193958664547;
4 2 1 0.12022511923688396;
4 2 2 0.09796120826709064;
4 2 3 0.11799872813990464;
4 2 4 0.10018759936406996;
4 2 5 0.08905564387917331;
4 2 6 0.10686677265500796;
4 2 7 0.11131955484896662;
4 2 8 0.1291306836248013;
4 2 9 0.13358346581875993;
4 2 10 0.1224515103338633;
4 3 1 0.16442098569157393;
4 3 2 0.14310715421303655;
4 3 3 0.12788298887122415;
4 3 4 0.1339726550079491;
4 3 5 0.12483815580286169;
4 3 6 0.17964515103338632;
4 3 7 0.14919682034976153;
4 3 8 0.18268998410174878;
4 3 9 0.13092782193958666;
4 3 10 0.15833131955484894;
4 4 1 0.08447694753577105;
4 4 2 0.11538314785373609;
4 4 3 0.11744356120826707;
4 4 4 0.12156438791732906;
4 4 5 0.10302066772655005;
4 4 6 0.11126232114467408;
4 4 7 0.08653736089030205;
4 4 8 0.10302066772655005;
4 4 9 0.08241653418124005;
4 4 10 0.09271860095389504;
5 1 1 0.10210290143084261;
5 1 2 0.12155107313195548;
5 1 3 0.14343026629570746;
5 1 4 0.1288441375198728;
5 1 5 0.11425800874403816;
5 1 6 0.11668903020667726;
5 1 7 0.1264131160572337;
5 1 8 0.13856822337042923;
5 1 9 0.10210290143084261;
5 1 10 0.10210290143084261;
5 2 1 0.11979220985691576;
5 2 2 0.1151848171701113;
5 2 3 0.09214785373608904;
5 2 4 0.11288112082670908;
5 2 5 0.10827372813990463;
5 2 6 0.12439960254372022;
5 2 7 0.13361438791732907;
5 2 8 0.11057742448330685;
5 2 9 0.1151848171701113;
5 2 10 0.09214785373608904;
5 3 1 0.18588282988871224;
5 3 2 0.18588282988871224;
5 3 3 0.16697949125596184;
5 3 4 0.14492559618441972;
5 3 5 0.16067837837837837;
5 3 6 0.18903338632750397;
5 3 7 0.15122670906200317;
5 3 8 0.15122670906200317;
5 3 9 0.15122670906200317;
5 3 10 0.18588282988871224;
5 4 1 0.0874101748807631;
5 4 2 0.0874101748807631;
5 4 3 0.12365341812400632;
5 4 4 0.11299364069952303;
5 4 5 0.0874101748807631;
5 4 6 0.10020190779014307;
5 4 7 0.11725755166931635;
5 4 8 0.09380604133545309;
5 4 9 0.11938950715421304;
5 4 10 0.12791732909379966;
]

global d = [
1 1 1 297;
1 1 2 0;
1 1 3 121;
1 1 4 103;
1 1 5 141;
1 1 6 70;
1 1 7 277;
1 1 8 178;
1 1 9 252;
1 1 10 84;
1 2 1 241;
1 2 2 285;
1 2 3 0;
1 2 4 94;
1 2 5 162;
1 2 6 0;
1 2 7 269;
1 2 8 139;
1 2 9 0;
1 2 10 0;
1 3 1 0;
1 3 2 240;
1 3 3 109;
1 3 4 166;
1 3 5 179;
1 3 6 0;
1 3 7 203;
1 3 8 0;
1 3 9 264;
1 3 10 274;
1 4 1 293;
1 4 2 0;
1 4 3 284;
1 4 4 159;
1 4 5 0;
1 4 6 0;
1 4 7 195;
1 4 8 236;
1 4 9 291;
1 4 10 0;
2 1 1 0;
2 1 2 156;
2 1 3 298;
2 1 4 82;
2 1 5 0;
2 1 6 78;
2 1 7 202;
2 1 8 98;
2 1 9 203;
2 1 10 207;
2 2 1 207;
2 2 2 152;
2 2 3 198;
2 2 4 80;
2 2 5 209;
2 2 6 73;
2 2 7 0;
2 2 8 259;
2 2 9 0;
2 2 10 147;
2 3 1 217;
2 3 2 133;
2 3 3 262;
2 3 4 250;
2 3 5 132;
2 3 6 279;
2 3 7 251;
2 3 8 241;
2 3 9 267;
2 3 10 254;
2 4 1 275;
2 4 2 160;
2 4 3 214;
2 4 4 169;
2 4 5 176;
2 4 6 141;
2 4 7 258;
2 4 8 170;
2 4 9 198;
2 4 10 123;
3 1 1 300;
3 1 2 166;
3 1 3 191;
3 1 4 109;
3 1 5 163;
3 1 6 216;
3 1 7 118;
3 1 8 62;
3 1 9 50;
3 1 10 143;
3 2 1 208;
3 2 2 71;
3 2 3 228;
3 2 4 105;
3 2 5 0;
3 2 6 184;
3 2 7 0;
3 2 8 0;
3 2 9 81;
3 2 10 0;
3 3 1 66;
3 3 2 269;
3 3 3 164;
3 3 4 101;
3 3 5 116;
3 3 6 175;
3 3 7 277;
3 3 8 121;
3 3 9 122;
3 3 10 95;
3 4 1 54;
3 4 2 0;
3 4 3 0;
3 4 4 100;
3 4 5 276;
3 4 6 101;
3 4 7 201;
3 4 8 112;
3 4 9 230;
3 4 10 211;
4 1 1 162;
4 1 2 244;
4 1 3 0;
4 1 4 185;
4 1 5 239;
4 1 6 0;
4 1 7 0;
4 1 8 56;
4 1 9 0;
4 1 10 248;
4 2 1 189;
4 2 2 0;
4 2 3 0;
4 2 4 130;
4 2 5 0;
4 2 6 0;
4 2 7 187;
4 2 8 100;
4 2 9 104;
4 2 10 226;
4 3 1 0;
4 3 2 132;
4 3 3 193;
4 3 4 84;
4 3 5 138;
4 3 6 69;
4 3 7 214;
4 3 8 85;
4 3 9 118;
4 3 10 153;
4 4 1 147;
4 4 2 0;
4 4 3 167;
4 4 4 199;
4 4 5 282;
4 4 6 226;
4 4 7 289;
4 4 8 225;
4 4 9 122;
4 4 10 65;
5 1 1 125;
5 1 2 234;
5 1 3 176;
5 1 4 246;
5 1 5 131;
5 1 6 96;
5 1 7 211;
5 1 8 157;
5 1 9 140;
5 1 10 231;
5 2 1 122;
5 2 2 0;
5 2 3 156;
5 2 4 0;
5 2 5 200;
5 2 6 0;
5 2 7 258;
5 2 8 256;
5 2 9 106;
5 2 10 163;
5 3 1 270;
5 3 2 0;
5 3 3 119;
5 3 4 144;
5 3 5 157;
5 3 6 245;
5 3 7 192;
5 3 8 165;
5 3 9 245;
5 3 10 135;
5 4 1 77;
5 4 2 129;
5 4 3 152;
5 4 4 128;
5 4 5 62;
5 4 6 281;
5 4 7 183;
5 4 8 0;
5 4 9 53;
5 4 10 52;
]

global Cap_c = [
1 1 1 4654.0;
1 1 2 4654.0;
1 1 3 4654.0;
1 1 4 4654.0;
1 1 5 4654.0;
1 1 6 4654.0;
1 1 7 4654.0;
1 1 8 4654.0;
1 1 9 4654.0;
1 1 10 4654.0;
1 2 1 4654.0;
1 2 2 4654.0;
1 2 3 4654.0;
1 2 4 4654.0;
1 2 5 4654.0;
1 2 6 4654.0;
1 2 7 4654.0;
1 2 8 4654.0;
1 2 9 4654.0;
1 2 10 4654.0;
2 1 1 4654.0;
2 1 2 4654.0;
2 1 3 4654.0;
2 1 4 4654.0;
2 1 5 4654.0;
2 1 6 4654.0;
2 1 7 4654.0;
2 1 8 4654.0;
2 1 9 4654.0;
2 1 10 4654.0;
2 2 1 4654.0;
2 2 2 4654.0;
2 2 3 4654.0;
2 2 4 4654.0;
2 2 5 4654.0;
2 2 6 4654.0;
2 2 7 4654.0;
2 2 8 4654.0;
2 2 9 4654.0;
2 2 10 4654.0;
3 1 1 4654.0;
3 1 2 4654.0;
3 1 3 4654.0;
3 1 4 4654.0;
3 1 5 4654.0;
3 1 6 4654.0;
3 1 7 4654.0;
3 1 8 4654.0;
3 1 9 4654.0;
3 1 10 4654.0;
3 2 1 4654.0;
3 2 2 4654.0;
3 2 3 4654.0;
3 2 4 4654.0;
3 2 5 4654.0;
3 2 6 4654.0;
3 2 7 4654.0;
3 2 8 4654.0;
3 2 9 4654.0;
3 2 10 4654.0;
4 1 1 4654.0;
4 1 2 4654.0;
4 1 3 4654.0;
4 1 4 4654.0;
4 1 5 4654.0;
4 1 6 4654.0;
4 1 7 4654.0;
4 1 8 4654.0;
4 1 9 4654.0;
4 1 10 4654.0;
4 2 1 4654.0;
4 2 2 4654.0;
4 2 3 4654.0;
4 2 4 4654.0;
4 2 5 4654.0;
4 2 6 4654.0;
4 2 7 4654.0;
4 2 8 4654.0;
4 2 9 4654.0;
4 2 10 4654.0;
]

global Cap_p = [390878.0 390878.0 390878.0 390878.0 390878.0 390878.0 390878.0 390878.0 390878.0 390878.0; 332970.0 332970.0 332970.0 332970.0 332970.0 332970.0 332970.0 332970.0 332970.0 332970.0]
#-----------------------------------------
