###################################################
# Classe 2 : K = 2, M = 2, T = 8, N = 10
# Exemplo: 2.   c2ex02.dat          Semente: 7763
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 8
global N = 10

global L = [540, 460]

global l = [57, 65, 71, 76, 87, 89, 98, 98, 108, 138]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]
1 1 3 0.04123551271860095;
1 1 4 0.030053000794912556;
1 1 5 0.03424644276629571;
1 1 6 0.037042070747217805;
1 1 7 0.032149721780604136;
1 1 8 0.0398376987281399;
1 2 1 0.0699903815580286;
1 2 2 0.0515718600953895;
1 2 3 0.04911605723370429;
1 2 4 0.04911605723370429;
1 2 5 0.05771136724960254;
1 2 6 0.060167170111287756;
1 2 7 0.07244618441971382;
1 2 8 0.07244618441971382;
2 1 1 0.03666196343402226;
2 1 2 0.03506796502384738;
2 1 3 0.03506796502384738;
2 1 4 0.04144395866454691;
2 1 5 0.03506796502384738;
2 1 6 0.031879968203497616;
2 1 7 0.04383495627980922;
2 1 8 0.03825596184419714;
2 2 1 0.06301073131955484;
2 2 2 0.06861168521462638;
2 2 3 0.07981359300476946;
2 2 4 0.06021025437201907;
2 2 5 0.0784133545310016;
2 2 6 0.05881001589825119;
2 2 7 0.08401430842607313;
2 2 8 0.07001192368839428;
3 1 1 0.05136353338632751;
3 1 2 0.047881259936407;
3 1 3 0.03830500794912559;
3 1 4 0.045269554848966616;
3 1 5 0.05223410174880763;
3 1 6 0.03743443958664547;
3 1 7 0.041787281399046104;
3 1 8 0.05136353338632751;
3 2 1 0.07800405405405404;
3 2 2 0.08871049284578696;
3 2 3 0.07341558028616851;
3 2 4 0.06423863275039746;
3 2 5 0.08871049284578696;
3 2 6 0.08412201907790143;
3 2 7 0.08259252782193958;
3 2 8 0.08871049284578696;
4 1 1 0.03913879173290938;
4 1 2 0.05125317965023848;
4 1 3 0.05125317965023848;
4 1 4 0.04845755166931638;
4 1 5 0.05404880763116057;
4 1 6 0.04193441971383148;
4 1 7 0.03913879173290938;
4 1 8 0.04007066772655008;
4 2 1 0.09004610492845787;
4 2 2 0.07694848966613671;
4 2 3 0.09004610492845787;
4 2 4 0.080222893481717;
4 2 5 0.07367408585055644;
4 2 6 0.08677170111287758;
4 2 7 0.08349729729729728;
4 2 8 0.07858569157392685;
5 1 1 0.04480361685214626;
5 1 2 0.04693712241653418;
5 1 3 0.04267011128775835;
5 1 4 0.057604650238473776;
5 1 5 0.04267011128775835;
5 1 6 0.06187166136724959;
5 1 7 0.06400516693163752;
5 1 8 0.05227088632750398;
5 2 1 0.09933076311605722;
5 2 2 0.10495325914149443;
5 2 3 0.09183410174880763;
5 2 4 0.09745659777424483;
5 2 5 0.09183410174880763;
5 2 6 0.08995993640699522;
5 2 7 0.07496661367249603;
5 2 8 0.11057575516693162;
6 1 1 0.052381240063593;
6 1 2 0.05783761923688394;
6 1 3 0.04692486089030206;
6 1 4 0.06547655007949126;
6 1 5 0.05783761923688394;
6 1 6 0.04692486089030206;
6 1 7 0.052381240063593;
6 1 8 0.043651033386327504;
6 2 1 0.07860723370429251;
6 2 2 0.07860723370429251;
6 2 3 0.095862480127186;
6 2 4 0.1150349761526232;
6 2 5 0.09202798092209856;
6 2 6 0.095862480127186;
6 2 7 0.09777972972972972;
6 2 8 0.08819348171701114;
7 1 1 0.062484737678855325;
7 1 2 0.061283108108108116;
7 1 3 0.06488799682034976;
7 1 4 0.04806518282988872;
7 1 5 0.07209777424483306;
7 1 6 0.06488799682034976;
7 1 7 0.05647658982511923;
7 1 8 0.04806518282988872;
7 2 1 0.09500079491255961;
7 2 2 0.11188982511923688;
7 2 3 0.10133418124006358;
7 2 4 0.11822321144674085;
7 2 5 0.12666772655007946;
7 2 6 0.11188982511923688;
7 2 7 0.12244546899841016;
7 2 8 0.1055564387917329;
8 1 1 0.05287170111287758;
8 1 2 0.057678219395866454;
8 1 3 0.06008147853736089;
8 1 4 0.06368636724960255;
8 1 5 0.057678219395866454;
8 1 6 0.061283108108108116;
8 1 7 0.0672912559618442;
8 1 8 0.06008147853736089;
8 2 1 0.0907785373608903;
8 2 2 0.09711192368839427;
8 2 3 0.10344531001589824;
8 2 4 0.10133418124006358;
8 2 5 0.10344531001589824;
8 2 6 0.09711192368839427;
8 2 7 0.10344531001589824;
8 2 8 0.11400095389507153;
9 1 1 0.07150922098569158;
9 1 2 0.07945468998410174;
9 1 3 0.056942527821939586;
9 1 4 0.07018497615262322;
9 1 5 0.055618282988871226;
9 1 6 0.07283346581875995;
9 1 7 0.05959101748807631;
9 1 8 0.07548195548489665;
9 2 1 0.10236820349761526;
9 2 2 0.10004165341812399;
9 2 3 0.11400095389507153;
9 2 4 0.09538855325914147;
9 2 5 0.11400095389507153;
9 2 6 0.11632750397456279;
9 2 7 0.1209806041335453;
9 2 8 0.11865405405405403;
10 1 1 0.08460453100158982;
10 1 2 0.10152543720190779;
10 1 3 0.0947570747217806;
10 1 4 0.08460453100158982;
10 1 5 0.08291244038155804;
10 1 6 0.07614407790143085;
10 1 7 0.08460453100158982;
10 1 8 0.08968080286168521;
10 2 1 0.17242321144674083;
10 2 2 0.13080381558028614;
10 2 3 0.11891255961844197;
10 2 4 0.15458632750397455;
10 2 5 0.12485818759936405;
10 2 6 0.17836883942766293;
10 2 7 0.16350476947535772;
10 2 8 0.1575591414944356;
]

global d = [
1 1 1 0;
1 1 2 0;
1 1 3 172;
1 1 4 83;
1 1 5 209;
1 1 6 50;
1 1 7 277;
1 1 8 0;
1 2 1 91;
1 2 2 0;
1 2 3 133;
1 2 4 283;
1 2 5 122;
1 2 6 189;
1 2 7 0;
1 2 8 197;
2 1 1 163;
2 1 2 153;
2 1 3 152;
2 1 4 220;
2 1 5 248;
2 1 6 93;
2 1 7 99;
2 1 8 72;
2 2 1 0;
2 2 2 88;
2 2 3 278;
2 2 4 154;
2 2 5 132;
2 2 6 179;
2 2 7 168;
2 2 8 179;
3 1 1 64;
3 1 2 166;
3 1 3 100;
3 1 4 210;
3 1 5 156;
3 1 6 292;
3 1 7 153;
3 1 8 154;
3 2 1 0;
3 2 2 265;
3 2 3 205;
3 2 4 292;
3 2 5 233;
3 2 6 0;
3 2 7 114;
3 2 8 132;
4 1 1 198;
4 1 2 263;
4 1 3 0;
4 1 4 194;
4 1 5 94;
4 1 6 259;
4 1 7 117;
4 1 8 277;
4 2 1 97;
4 2 2 206;
4 2 3 249;
4 2 4 78;
4 2 5 101;
4 2 6 124;
4 2 7 0;
4 2 8 88;
5 1 1 142;
5 1 2 62;
5 1 3 246;
5 1 4 249;
5 1 5 0;
5 1 6 116;
5 1 7 98;
5 1 8 201;
5 2 1 0;
5 2 2 137;
5 2 3 0;
5 2 4 118;
5 2 5 210;
5 2 6 210;
5 2 7 135;
5 2 8 127;
6 1 1 109;
6 1 2 188;
6 1 3 127;
6 1 4 52;
6 1 5 168;
6 1 6 245;
6 1 7 118;
6 1 8 259;
6 2 1 202;
6 2 2 289;
6 2 3 0;
6 2 4 209;
6 2 5 293;
6 2 6 113;
6 2 7 0;
6 2 8 0;
7 1 1 293;
7 1 2 186;
7 1 3 159;
7 1 4 256;
7 1 5 0;
7 1 6 246;
7 1 7 104;
7 1 8 103;
7 2 1 0;
7 2 2 197;
7 2 3 191;
7 2 4 113;
7 2 5 101;
7 2 6 275;
7 2 7 222;
7 2 8 165;
8 1 1 90;
8 1 2 229;
8 1 3 89;
8 1 4 61;
8 1 5 275;
8 1 6 295;
8 1 7 296;
8 1 8 86;
8 2 1 126;
8 2 2 73;
8 2 3 0;
8 2 4 0;
8 2 5 254;
8 2 6 154;
8 2 7 0;
8 2 8 58;
9 1 1 110;
9 1 2 75;
9 1 3 169;
9 1 4 193;
9 1 5 107;
9 1 6 81;
9 1 7 0;
9 1 8 191;
9 2 1 191;
9 2 2 265;
9 2 3 64;
9 2 4 156;
9 2 5 103;
9 2 6 0;
9 2 7 139;
9 2 8 166;
10 1 1 0;
10 1 2 0;
10 1 3 170;
10 1 4 150;
10 1 5 150;
10 1 6 245;
10 1 7 60;
10 1 8 0;
10 2 1 213;
10 2 2 75;
10 2 3 0;
10 2 4 114;
10 2 5 256;
10 2 6 184;
10 2 7 200;
10 2 8 72;
]

global Cap_c = [
1 1 1 2302.0;
1 1 2 2302.0;
1 1 3 2302.0;
1 1 4 2302.0;
1 1 5 2302.0;
1 1 6 2302.0;
1 1 7 2302.0;
1 1 8 2302.0;
1 2 1 2302.0;
1 2 2 2302.0;
1 2 3 2302.0;
1 2 4 2302.0;
1 2 5 2302.0;
1 2 6 2302.0;
1 2 7 2302.0;
1 2 8 2302.0;
2 1 1 2302.0;
2 1 2 2302.0;
2 1 3 2302.0;
2 1 4 2302.0;
2 1 5 2302.0;
2 1 6 2302.0;
2 1 7 2302.0;
2 1 8 2302.0;
2 2 1 2302.0;
2 2 2 2302.0;
2 2 3 2302.0;
2 2 4 2302.0;
2 2 5 2302.0;
2 2 6 2302.0;
2 2 7 2302.0;
2 2 8 2302.0;
]

global Cap_p = [262456.0 262456.0 262456.0 262456.0 262456.0 262456.0 262456.0 262456.0; 223573.0 223573.0 223573.0 223573.0 223573.0 223573.0 223573.0 223573.0]
#-----------------------------------------
