###################################################
# Classe 4 : K = 2, M = 2, T = 10, N = 5
# Exemplo: 2.   c4ex02.dat          Semente: 5000
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 10
global N = 5

global L = [540, 460]

global l = [56, 88, 90, 93, 101]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]
1 1 10 2.709;
1 2 1 2.215;
1 2 2 2.215;
1 2 3 2.215;
1 2 4 2.215;
1 2 5 2.215;
1 2 6 2.215;
1 2 7 2.215;
1 2 8 2.215;
1 2 9 2.215;
1 2 10 2.215;
2 1 1 2.51;
2 1 2 2.51;
2 1 3 2.51;
2 1 4 2.51;
2 1 5 2.51;
2 1 6 2.51;
2 1 7 2.51;
2 1 8 2.51;
2 1 9 2.51;
2 1 10 2.51;
2 2 1 2.373;
2 2 2 2.373;
2 2 3 2.373;
2 2 4 2.373;
2 2 5 2.373;
2 2 6 2.373;
2 2 7 2.373;
2 2 8 2.373;
2 2 9 2.373;
2 2 10 2.373;
]

global c_sc = [
1 1 1 0.135;
1 1 2 0.135;
1 1 3 0.135;
1 1 4 0.135;
1 1 5 0.135;
1 1 6 0.135;
1 1 7 0.135;
1 1 8 0.135;
1 1 9 0.135;
1 1 10 0.135;
1 2 1 0.08;
1 2 2 0.08;
1 2 3 0.08;
1 2 4 0.08;
1 2 5 0.08;
1 2 6 0.08;
1 2 7 0.08;
1 2 8 0.08;
1 2 9 0.08;
1 2 10 0.08;
2 1 1 0.105;
2 1 2 0.105;
2 1 3 0.105;
2 1 4 0.105;
2 1 5 0.105;
2 1 6 0.105;
2 1 7 0.105;
2 1 8 0.105;
2 1 9 0.105;
2 1 10 0.105;
2 2 1 0.107;
2 2 2 0.107;
2 2 3 0.107;
2 2 4 0.107;
2 2 5 0.107;
2 2 6 0.107;
2 2 7 0.107;
2 2 8 0.107;
2 2 9 0.107;
2 2 10 0.107;
]

global c_w = [
1 1 1 0.394;
1 1 2 0.394;
1 1 3 0.394;
1 1 4 0.394;
1 1 5 0.394;
1 1 6 0.394;
1 1 7 0.394;
1 1 8 0.394;
1 1 9 0.394;
1 1 10 0.394;
1 2 1 0.427;
1 2 2 0.427;
1 2 3 0.427;
1 2 4 0.427;
1 2 5 0.427;
1 2 6 0.427;
1 2 7 0.427;
1 2 8 0.427;
1 2 9 0.427;
1 2 10 0.427;
2 1 1 0.484;
2 1 2 0.484;
2 1 3 0.484;
2 1 4 0.484;
2 1 5 0.484;
2 1 6 0.484;
2 1 7 0.484;
2 1 8 0.484;
2 1 9 0.484;
2 1 10 0.484;
2 2 1 0.514;
2 2 2 0.514;
2 2 3 0.514;
2 2 4 0.514;
2 2 5 0.514;
2 2 6 0.514;
2 2 7 0.514;
2 2 8 0.514;
2 2 9 0.514;
2 2 10 0.514;
]

global c_e = [
1 1 1 0.047510969793322734;
1 1 2 0.04020158982511924;
1 1 3 0.04294260731319555;
1 1 4 0.052079332273449915;
1 1 5 0.04476995230524642;
1 1 6 0.04202893481717011;
1 1 7 0.052993004769475355;
1 1 8 0.03654689984101749;
1 1 9 0.05116565977742449;
1 1 10 0.049338314785373615;
1 2 1 0.049979332273449924;
1 2 2 0.06663910969793324;
1 2 3 0.06108585055643881;
1 2 4 0.049979332273449924;
1 2 5 0.04442607313195549;
1 2 6 0.06219650238473769;
1 2 7 0.05997519872813992;
1 2 8 0.053311287758346586;
1 2 9 0.06219650238473769;
1 2 10 0.058864546899841025;
2 1 1 0.0574308426073132;
2 1 2 0.07609586645468998;
2 1 3 0.07178855325914149;
2 1 4 0.061738155802861676;
2 1 5 0.06460969793322735;
2 1 6 0.060302384737678856;
2 1 7 0.08040317965023848;
2 1 8 0.08040317965023848;
2 1 9 0.067481240063593;
2 1 10 0.05886661367249602;
2 2 1 0.10297329093799681;
2 2 2 0.07330302066772656;
2 2 3 0.06981240063593006;
2 2 4 0.08552019077901431;
2 2 5 0.08901081081081082;
2 2 6 0.09250143084260733;
2 2 7 0.08726550079491256;
2 2 8 0.09948267090620032;
2 2 9 0.0750483306836248;
2 2 10 0.09250143084260733;
3 1 1 0.061672893481717006;
3 1 2 0.06754650238473768;
3 1 3 0.08076212241653419;
3 1 4 0.08223052464228936;
3 1 5 0.08663573131955483;
3 1 6 0.06901490461049284;
3 1 7 0.07635691573926869;
3 1 8 0.06314129570747218;
3 1 9 0.06607810015898251;
3 1 10 0.0836989268680445;
3 2 1 0.09460373608903022;
3 2 2 0.08389387917329094;
3 2 3 0.09460373608903022;
3 2 4 0.08924880763116058;
3 2 5 0.08389387917329094;
3 2 6 0.08746383147853737;
3 2 7 0.09638871224165343;
3 2 8 0.09638871224165343;
3 2 9 0.09817368839427665;
3 2 10 0.1070985691573927;
4 1 1 0.07890214626391097;
4 1 2 0.07131540143084261;
4 1 3 0.08041949523052463;
4 1 4 0.07586744833068362;
4 1 5 0.07738479729729729;
4 1 6 0.07738479729729729;
4 1 7 0.06828070349761527;
4 1 8 0.06676335453100159;
4 1 9 0.06676335453100159;
4 1 10 0.06979805246422893;
4 2 1 0.08669034181240065;
4 2 2 0.10513509538950716;
4 2 3 0.09775719395866456;
4 2 4 0.09037929252782195;
4 2 5 0.10144614467408587;
4 2 6 0.0811569157392687;
4 2 7 0.0811569157392687;
4 2 8 0.09775719395866456;
4 2 9 0.07931244038155803;
4 2 10 0.10144614467408587;
5 1 1 0.09392879570747216;
5 1 2 0.09557666931637519;
5 1 3 0.09557666931637519;
5 1 4 0.07909793322734499;
5 1 5 0.0873373012718601;
5 1 6 0.07415431240063593;
5 1 7 0.0873373012718601;
5 1 8 0.08568942766295708;
5 1 9 0.08239368044515104;
5 1 10 0.09887241653418123;
5 2 1 0.10416327503974564;
5 2 2 0.08813815580286169;
5 2 3 0.09414757551669317;
5 2 4 0.10015699523052465;
5 2 5 0.10616641494435614;
5 2 6 0.09014129570747219;
5 2 7 0.10015699523052465;
5 2 8 0.10216013513513514;
5 2 9 0.09414757551669317;
5 2 10 0.09615071542130366;
]

global d = [
1 1 1 180;
1 1 2 288;
1 1 3 246;
1 1 4 161;
1 1 5 269;
1 1 6 0;
1 1 7 57;
1 1 8 250;
1 1 9 133;
1 1 10 106;
1 2 1 0;
1 2 2 142;
1 2 3 129;
1 2 4 203;
1 2 5 248;
1 2 6 200;
1 2 7 0;
1 2 8 147;
1 2 9 173;
1 2 10 167;
2 1 1 275;
2 1 2 178;
2 1 3 226;
2 1 4 100;
2 1 5 234;
2 1 6 83;
2 1 7 266;
2 1 8 134;
2 1 9 0;
2 1 10 189;
2 2 1 189;
2 2 2 263;
2 2 3 0;
2 2 4 237;
2 2 5 165;
2 2 6 113;
2 2 7 230;
2 2 8 79;
2 2 9 186;
2 2 10 0;
3 1 1 223;
3 1 2 133;
3 1 3 293;
3 1 4 114;
3 1 5 93;
3 1 6 77;
3 1 7 102;
3 1 8 51;
3 1 9 0;
3 1 10 0;
3 2 1 50;
3 2 2 260;
3 2 3 231;
3 2 4 196;
3 2 5 236;
3 2 6 0;
3 2 7 0;
3 2 8 72;
3 2 9 299;
3 2 10 0;
4 1 1 265;
4 1 2 79;
4 1 3 165;
4 1 4 0;
4 1 5 59;
4 1 6 116;
4 1 7 181;
4 1 8 228;
4 1 9 296;
4 1 10 72;
4 2 1 163;
4 2 2 73;
4 2 3 149;
4 2 4 131;
4 2 5 125;
4 2 6 230;
4 2 7 262;
4 2 8 140;
4 2 9 0;
4 2 10 231;
5 1 1 136;
5 1 2 0;
5 1 3 170;
5 1 4 250;
5 1 5 245;
5 1 6 232;
5 1 7 0;
5 1 8 113;
5 1 9 134;
5 1 10 126;
5 2 1 178;
5 2 2 88;
5 2 3 118;
5 2 4 123;
5 2 5 126;
5 2 6 189;
5 2 7 0;
5 2 8 0;
5 2 9 100;
5 2 10 175;
]

global Cap_c = [
1 1 1 1835.0;
1 1 2 1835.0;
1 1 3 1835.0;
1 1 4 1835.0;
1 1 5 1835.0;
1 1 6 1835.0;
1 1 7 1835.0;
1 1 8 1835.0;
1 1 9 1835.0;
1 1 10 1835.0;
1 2 1 1835.0;
1 2 2 1835.0;
1 2 3 1835.0;
1 2 4 1835.0;
1 2 5 1835.0;
1 2 6 1835.0;
1 2 7 1835.0;
1 2 8 1835.0;
1 2 9 1835.0;
1 2 10 1835.0;
2 1 1 1835.0;
2 1 2 1835.0;
2 1 3 1835.0;
2 1 4 1835.0;
2 1 5 1835.0;
2 1 6 1835.0;
2 1 7 1835.0;
2 1 8 1835.0;
2 1 9 1835.0;
2 1 10 1835.0;
2 2 1 1835.0;
2 2 2 1835.0;
2 2 3 1835.0;
2 2 4 1835.0;
2 2 5 1835.0;
2 2 6 1835.0;
2 2 7 1835.0;
2 2 8 1835.0;
2 2 9 1835.0;
2 2 10 1835.0;
]

global Cap_p = [129380.0 129380.0 129380.0 129380.0 129380.0 129380.0 129380.0 129380.0 129380.0 129380.0; 110213.0 110213.0 110213.0 110213.0 110213.0 110213.0 110213.0 110213.0 110213.0 110213.0]
#-----------------------------------------
