###################################################
# Classe 16 : K = 4, M = 2, T = 12, N = 5
# Exemplo: 9.   Nome do arquivo: c16ex09.dat          Semente: 2919

global Q1 = 1e5
4 1 3 18.252;
4 1 4 18.252;
4 1 5 18.252;
4 1 6 18.252;
4 1 7 18.252;
4 1 8 18.252;
4 1 9 18.252;
4 1 10 18.252;
4 1 11 18.252;
4 1 12 18.252;
4 2 1 20.516;
4 2 2 20.516;
4 2 3 20.516;
4 2 4 20.516;
4 2 5 20.516;
4 2 6 20.516;
4 2 7 20.516;
4 2 8 20.516;
4 2 9 20.516;
4 2 10 20.516;
4 2 11 20.516;
4 2 12 20.516;
]

# cw: custo de estocar uma bobina mestre
global c_w = [
1 1 1 0.009;
1 1 2 0.009;
1 1 3 0.009;
1 1 4 0.009;
1 1 5 0.009;
1 1 6 0.009;
1 1 7 0.009;
1 1 8 0.009;
1 1 9 0.009;
1 1 10 0.009;
1 1 11 0.009;
1 1 12 0.009;
1 2 1 0.008;
1 2 2 0.008;
1 2 3 0.008;
1 2 4 0.008;
1 2 5 0.008;
1 2 6 0.008;
1 2 7 0.008;
1 2 8 0.008;
1 2 9 0.008;
1 2 10 0.008;
1 2 11 0.008;
1 2 12 0.008;
2 1 1 0.01;
2 1 2 0.01;
2 1 3 0.01;
2 1 4 0.01;
2 1 5 0.01;
2 1 6 0.01;
2 1 7 0.01;
2 1 8 0.01;
2 1 9 0.01;
2 1 10 0.01;
2 1 11 0.01;
2 1 12 0.01;
2 2 1 0.008;
2 2 2 0.008;
2 2 3 0.008;
2 2 4 0.008;
2 2 5 0.008;
2 2 6 0.008;
2 2 7 0.008;
2 2 8 0.008;
2 2 9 0.008;
2 2 10 0.008;
2 2 11 0.008;
2 2 12 0.008;
3 1 1 0.009;
3 1 2 0.009;
3 1 3 0.009;
3 1 4 0.009;
3 1 5 0.009;
3 1 6 0.009;
3 1 7 0.009;
3 1 8 0.009;
3 1 9 0.009;
3 1 10 0.009;
3 1 11 0.009;
3 1 12 0.009;
3 2 1 0.008;
3 2 2 0.008;
3 2 3 0.008;
3 2 4 0.008;
3 2 5 0.008;
3 2 6 0.008;
3 2 7 0.008;
3 2 8 0.008;
3 2 9 0.008;
3 2 10 0.008;
3 2 11 0.008;
3 2 12 0.008;
4 1 1 0.01;
4 1 2 0.01;
4 1 3 0.01;
4 1 4 0.01;
4 1 5 0.01;
4 1 6 0.01;
4 1 7 0.01;
4 1 8 0.01;
4 1 9 0.01;
4 1 10 0.01;
4 1 11 0.01;
4 1 12 0.01;
4 2 1 0.009;
4 2 2 0.009;
4 2 3 0.009;
4 2 4 0.009;
4 2 5 0.009;
4 2 6 0.009;
4 2 7 0.009;
4 2 8 0.009;
4 2 9 0.009;
4 2 10 0.009;
4 2 11 0.009;
4 2 12 0.009;
]

# cz: custo de setup por bobina mestre
global c_z = [
1 1 1 1.049;
1 1 2 1.049;
1 1 3 1.049;
1 1 4 1.049;
1 1 5 1.049;
1 1 6 1.049;
1 1 7 1.049;
1 1 8 1.049;
1 1 9 1.049;
1 1 10 1.049;
1 1 11 1.049;
1 1 12 1.049;
1 2 1 0.815;
1 2 2 0.815;
1 2 3 0.815;
1 2 4 0.815;
1 2 5 0.815;
1 2 6 0.815;
1 2 7 0.815;
1 2 8 0.815;
1 2 9 0.815;
1 2 10 0.815;
1 2 11 0.815;
1 2 12 0.815;
2 1 1 0.694;
2 1 2 0.694;
2 1 3 0.694;
2 1 4 0.694;
2 1 5 0.694;
2 1 6 0.694;
2 1 7 0.694;
2 1 8 0.694;
2 1 9 0.694;
2 1 10 0.694;
2 1 11 0.694;
2 1 12 0.694;
2 2 1 1.072;
2 2 2 1.072;
2 2 3 1.072;
2 2 4 1.072;
2 2 5 1.072;
2 2 6 1.072;
2 2 7 1.072;
2 2 8 1.072;
2 2 9 1.072;
2 2 10 1.072;
2 2 11 1.072;
2 2 12 1.072;
3 1 1 0.854;
3 1 2 0.854;
3 1 3 0.854;
3 1 4 0.854;
3 1 5 0.854;
3 1 6 0.854;
3 1 7 0.854;
3 1 8 0.854;
3 1 9 0.854;
3 1 10 0.854;
3 1 11 0.854;
3 1 12 0.854;
3 2 1 0.636;
3 2 2 0.636;
3 2 3 0.636;
3 2 4 0.636;
3 2 5 0.636;
3 2 6 0.636;
3 2 7 0.636;
3 2 8 0.636;
3 2 9 0.636;
3 2 10 0.636;
3 2 11 0.636;
3 2 12 0.636;
4 1 1 0.602;
4 1 2 0.602;
4 1 3 0.602;
4 1 4 0.602;
4 1 5 0.602;
4 1 6 0.602;
4 1 7 0.602;
4 1 8 0.602;
4 1 9 0.602;
4 1 10 0.602;
4 1 11 0.602;
4 1 12 0.602;
4 2 1 0.821;
4 2 2 0.821;
4 2 3 0.821;
4 2 4 0.821;
4 2 5 0.821;
4 2 6 0.821;
4 2 7 0.821;
4 2 8 0.821;
4 2 9 0.821;
4 2 10 0.821;
4 2 11 0.821;
4 2 12 0.821;
]

# cy: custo de corte por bobina mestre
global c_y = [
1 1 1 2.56;
1 1 2 2.56;
1 1 3 2.56;
1 1 4 2.56;
1 1 5 2.56;
1 1 6 2.56;
1 1 7 2.56;
1 1 8 2.56;
1 1 9 2.56;
1 1 10 2.56;
1 1 11 2.56;
1 1 12 2.56;
1 2 1 2.274;
1 2 2 2.274;
1 2 3 2.274;
1 2 4 2.274;
1 2 5 2.274;
1 2 6 2.274;
1 2 7 2.274;
1 2 8 2.274;
1 2 9 2.274;
1 2 10 2.274;
1 2 11 2.274;
1 2 12 2.274;
2 1 1 1.652;
2 1 2 1.652;
2 1 3 1.652;
2 1 4 1.652;
2 1 5 1.652;
2 1 6 1.652;
2 1 7 1.652;
2 1 8 1.652;
2 1 9 1.652;
2 1 10 1.652;
2 1 11 1.652;
2 1 12 1.652;
2 2 1 2.358;
2 2 2 2.358;
2 2 3 2.358;
2 2 4 2.358;
2 2 5 2.358;
2 2 6 2.358;
2 2 7 2.358;
2 2 8 2.358;
2 2 9 2.358;
2 2 10 2.358;
2 2 11 2.358;
2 2 12 2.358;
3 1 1 2.415;
3 1 2 2.415;
3 1 3 2.415;
3 1 4 2.415;
3 1 5 2.415;
3 1 6 2.415;
3 1 7 2.415;
3 1 8 2.415;
3 1 9 2.415;
3 1 10 2.415;
3 1 11 2.415;
3 1 12 2.415;
3 2 1 2.473;
3 2 2 2.473;
3 2 3 2.473;
3 2 4 2.473;
3 2 5 2.473;
3 2 6 2.473;
3 2 7 2.473;
3 2 8 2.473;
3 2 9 2.473;
3 2 10 2.473;
3 2 11 2.473;
3 2 12 2.473;
4 1 1 1.825;
4 1 2 1.825;
4 1 3 1.825;
4 1 4 1.825;
4 1 5 1.825;
4 1 6 1.825;
4 1 7 1.825;
4 1 8 1.825;
4 1 9 1.825;
4 1 10 1.825;
4 1 11 1.825;
4 1 12 1.825;
4 2 1 2.257;
4 2 2 2.257;
4 2 3 2.257;
4 2 4 2.257;
4 2 5 2.257;
4 2 6 2.257;
4 2 7 2.257;
4 2 8 2.257;
4 2 9 2.257;
4 2 10 2.257;
4 2 11 2.257;
4 2 12 2.257;
]

# c_e: Custo de estocar um item de largura l_i
global c_e = [
1 1 1 0.004;
1 1 2 0.004;
1 1 3 0.004;
1 1 4 0.004;
1 1 5 0.004;
1 1 6 0.004;
1 1 7 0.004;
1 1 8 0.004;
1 1 9 0.004;
1 1 10 0.004;
1 1 11 0.004;
1 1 12 0.004;
1 2 1 0.005;
1 2 2 0.005;
1 2 3 0.005;
1 2 4 0.005;
1 2 5 0.005;
1 2 6 0.005;
1 2 7 0.005;
1 2 8 0.005;
1 2 9 0.005;
1 2 10 0.005;
1 2 11 0.005;
1 2 12 0.005;
1 3 1 0.004;
1 3 2 0.004;
1 3 3 0.004;
1 3 4 0.004;
1 3 5 0.004;
1 3 6 0.004;
1 3 7 0.004;
1 3 8 0.004;
1 3 9 0.004;
1 3 10 0.004;
1 3 11 0.004;
1 3 12 0.004;
1 4 1 0.005;
1 4 2 0.005;
1 4 3 0.005;
1 4 4 0.005;
1 4 5 0.005;
1 4 6 0.005;
1 4 7 0.005;
1 4 8 0.005;
1 4 9 0.005;
1 4 10 0.005;
1 4 11 0.005;
1 4 12 0.005;
2 1 1 0.004;
2 1 2 0.004;
2 1 3 0.004;
2 1 4 0.004;
2 1 5 0.004;
2 1 6 0.004;
2 1 7 0.004;
2 1 8 0.004;
2 1 9 0.004;
2 1 10 0.004;
2 1 11 0.004;
2 1 12 0.004;
2 2 1 0.005;
2 2 2 0.005;
2 2 3 0.005;
2 2 4 0.005;
2 2 5 0.005;
2 2 6 0.005;
2 2 7 0.005;
2 2 8 0.005;
2 2 9 0.005;
2 2 10 0.005;
2 2 11 0.005;
2 2 12 0.005;
2 3 1 0.004;
2 3 2 0.004;
2 3 3 0.004;
2 3 4 0.004;
2 3 5 0.004;
2 3 6 0.004;
2 3 7 0.004;
2 3 8 0.004;
2 3 9 0.004;
2 3 10 0.004;
2 3 11 0.004;
2 3 12 0.004;
2 4 1 0.005;
2 4 2 0.005;
2 4 3 0.005;
2 4 4 0.005;
2 4 5 0.005;
2 4 6 0.005;
2 4 7 0.005;
2 4 8 0.005;
2 4 9 0.005;
2 4 10 0.005;
2 4 11 0.005;
2 4 12 0.005;
3 1 1 0.004;
3 1 2 0.004;
3 1 3 0.004;
3 1 4 0.004;
3 1 5 0.004;
3 1 6 0.004;
3 1 7 0.004;
3 1 8 0.004;
3 1 9 0.004;
3 1 10 0.004;
3 1 11 0.004;
3 1 12 0.004;
3 2 1 0.005;
3 2 2 0.005;
3 2 3 0.005;
3 2 4 0.005;
3 2 5 0.005;
3 2 6 0.005;
3 2 7 0.005;
3 2 8 0.005;
3 2 9 0.005;
3 2 10 0.005;
3 2 11 0.005;
3 2 12 0.005;
3 3 1 0.004;
3 3 2 0.004;
3 3 3 0.004;
3 3 4 0.004;
3 3 5 0.004;
3 3 6 0.004;
3 3 7 0.004;
3 3 8 0.004;
3 3 9 0.004;
3 3 10 0.004;
3 3 11 0.004;
3 3 12 0.004;
3 4 1 0.005;
3 4 2 0.005;
3 4 3 0.005;
3 4 4 0.005;
3 4 5 0.005;
3 4 6 0.005;
3 4 7 0.005;
3 4 8 0.005;
3 4 9 0.005;
3 4 10 0.005;
3 4 11 0.005;
3 4 12 0.005;
4 1 1 0.004;
4 1 2 0.004;
4 1 3 0.004;
4 1 4 0.004;
4 1 5 0.004;
4 1 6 0.004;
4 1 7 0.004;
4 1 8 0.004;
4 1 9 0.004;
4 1 10 0.004;
4 1 11 0.004;
4 1 12 0.004;
4 2 1 0.005;
4 2 2 0.005;
4 2 3 0.005;
4 2 4 0.005;
4 2 5 0.005;
4 2 6 0.005;
4 2 7 0.005;
4 2 8 0.005;
4 2 9 0.005;
4 2 10 0.005;
4 2 11 0.005;
4 2 12 0.005;
4 3 1 0.004;
4 3 2 0.004;
4 3 3 0.004;
4 3 4 0.004;
4 3 5 0.004;
4 3 6 0.004;
4 3 7 0.004;
4 3 8 0.004;
4 3 9 0.004;
4 3 10 0.004;
4 3 11 0.004;
4 3 12 0.004;
4 4 1 0.005;
4 4 2 0.005;
4 4 3 0.005;
4 4 4 0.005;
4 4 5 0.005;
4 4 6 0.005;
4 4 7 0.005;
4 4 8 0.005;
4 4 9 0.005;
4 4 10 0.005;
4 4 11 0.005;
4 4 12 0.005;
5 1 1 0.004;
5 1 2 0.004;
5 1 3 0.004;
5 1 4 0.004;
5 1 5 0.004;
5 1 6 0.004;
5 1 7 0.004;
5 1 8 0.004;
5 1 9 0.004;
5 1 10 0.004;
5 1 11 0.004;
5 1 12 0.004;
5 2 1 0.005;
5 2 2 0.005;
5 2 3 0.005;
5 2 4 0.005;
5 2 5 0.005;
5 2 6 0.005;
5 2 7 0.005;
5 2 8 0.005;
5 2 9 0.005;
5 2 10 0.005;
5 2 11 0.005;
5 2 12 0.005;
5 3 1 0.004;
5 3 2 0.004;
5 3 3 0.004;
5 3 4 0.004;
5 3 5 0.004;
5 3 6 0.004;
5 3 7 0.004;
5 3 8 0.004;
5 3 9 0.004;
5 3 10 0.004;
5 3 11 0.004;
5 3 12 0.004;
5 4 1 0.005;
5 4 2 0.005;
5 4 3 0.005;
5 4 4 0.005;
5 4 5 0.005;
5 4 6 0.005;
5 4 7 0.005;
5 4 8 0.005;
5 4 9 0.005;
5 4 10 0.005;
5 4 11 0.005;
5 4 12 0.005;
]

# csc: custo de setup do padrão de corte (igual para cada padrão j)
global c_sc = [
1 1 1 0.128;
1 1 2 0.128;
1 1 3 0.128;
1 1 4 0.128;
1 1 5 0.128;
1 1 6 0.128;
1 1 7 0.128;
1 1 8 0.128;
1 1 9 0.128;
1 1 10 0.128;
1 1 11 0.128;
1 1 12 0.128;
1 2 1 0.102;
1 2 2 0.102;
1 2 3 0.102;
1 2 4 0.102;
1 2 5 0.102;
1 2 6 0.102;
1 2 7 0.102;
1 2 8 0.102;
1 2 9 0.102;
1 2 10 0.102;
1 2 11 0.102;
1 2 12 0.102;
2 1 1 0.083;
2 1 2 0.083;
2 1 3 0.083;
2 1 4 0.083;
2 1 5 0.083;
2 1 6 0.083;
2 1 7 0.083;
2 1 8 0.083;
2 1 9 0.083;
2 1 10 0.083;
2 1 11 0.083;
2 1 12 0.083;
2 2 1 0.073;
2 2 2 0.073;
2 2 3 0.073;
2 2 4 0.073;
2 2 5 0.073;
2 2 6 0.073;
2 2 7 0.073;
2 2 8 0.073;
2 2 9 0.073;
2 2 10 0.073;
2 2 11 0.073;
2 2 12 0.073;
3 1 1 0.089;
3 1 2 0.089;
3 1 3 0.089;
3 1 4 0.089;
3 1 5 0.089;
3 1 6 0.089;
3 1 7 0.089;
3 1 8 0.089;
3 1 9 0.089;
3 1 10 0.089;
3 1 11 0.089;
3 1 12 0.089;
3 2 1 0.084;
3 2 2 0.084;
3 2 3 0.084;
3 2 4 0.084;
3 2 5 0.084;
3 2 6 0.084;
3 2 7 0.084;
3 2 8 0.084;
3 2 9 0.084;
3 2 10 0.084;
3 2 11 0.084;
3 2 12 0.084;
4 1 1 0.069;
4 1 2 0.069;
4 1 3 0.069;
4 1 4 0.069;
4 1 5 0.069;
4 1 6 0.069;
4 1 7 0.069;
4 1 8 0.069;
4 1 9 0.069;
4 1 10 0.069;
4 1 11 0.069;
4 1 12 0.069;
4 2 1 0.068;
4 2 2 0.068;
4 2 3 0.068;
4 2 4 0.068;
4 2 5 0.068;
4 2 6 0.068;
4 2 7 0.068;
4 2 8 0.068;
4 2 9 0.068;
4 2 10 0.068;
4 2 11 0.068;
4 2 12 0.068;
]

# Demandas
global d = [
1 1 1 258;
1 1 2 83;
1 1 3 156;
1 1 4 0;
1 1 5 177;
1 1 6 0;
1 1 7 0;
1 1 8 206;
1 1 9 297;
1 1 10 0;
1 1 11 102;
1 1 12 0;
1 2 1 231;
1 2 2 0;
1 2 3 178;
1 2 4 123;
1 2 5 175;
1 2 6 64;
1 2 7 217;
1 2 8 0;
1 2 9 293;
1 2 10 299;
1 2 11 0;
1 2 12 52;
1 3 1 82;
1 3 2 137;
1 3 3 290;
1 3 4 99;
1 3 5 251;
1 3 6 99;
1 3 7 0;
1 3 8 242;
1 3 9 271;
1 3 10 151;
1 3 11 271;
1 3 12 171;
1 4 1 0;
1 4 2 282;
1 4 3 257;
1 4 4 251;
1 4 5 0;
1 4 6 139;
1 4 7 270;
1 4 8 150;
1 4 9 90;
1 4 10 101;
1 4 11 274;
1 4 12 65;
2 1 1 187;
2 1 2 227;
2 1 3 135;
2 1 4 53;
2 1 5 67;
2 1 6 0;
2 1 7 244;
2 1 8 142;
2 1 9 160;
2 1 10 212;
2 1 11 142;
2 1 12 0;
2 2 1 0;
2 2 2 230;
2 2 3 107;
2 2 4 132;
2 2 5 187;
2 2 6 181;
2 2 7 251;
2 2 8 218;
2 2 9 179;
2 2 10 0;
2 2 11 274;
2 2 12 178;
2 3 1 241;
2 3 2 255;
2 3 3 204;
2 3 4 278;
2 3 5 258;
2 3 6 110;
2 3 7 116;
2 3 8 250;
2 3 9 53;
2 3 10 60;
2 3 11 0;
2 3 12 171;
2 4 1 260;
2 4 2 106;
2 4 3 0;
2 4 4 211;
2 4 5 190;
2 4 6 152;
2 4 7 181;
2 4 8 53;
2 4 9 80;
2 4 10 176;
2 4 11 222;
2 4 12 90;
3 1 1 300;
3 1 2 147;
3 1 3 115;
3 1 4 0;
3 1 5 137;
3 1 6 261;
3 1 7 52;
3 1 8 292;
3 1 9 0;
3 1 10 114;
3 1 11 180;
3 1 12 257;
3 2 1 199;
3 2 2 140;
3 2 3 177;
3 2 4 265;
3 2 5 298;
3 2 6 173;
3 2 7 79;
3 2 8 131;
3 2 9 232;
3 2 10 0;
3 2 11 0;
3 2 12 0;
3 3 1 207;
3 3 2 139;
3 3 3 135;
3 3 4 77;
3 3 5 270;
3 3 6 0;
3 3 7 137;
3 3 8 194;
3 3 9 0;
3 3 10 74;
3 3 11 215;
3 3 12 167;
3 4 1 136;
3 4 2 67;
3 4 3 149;
3 4 4 184;
3 4 5 249;
3 4 6 261;
3 4 7 109;
3 4 8 0;
3 4 9 51;
3 4 10 67;
3 4 11 135;
3 4 12 143;
4 1 1 0;
4 1 2 0;
4 1 3 128;
4 1 4 146;
4 1 5 171;
4 1 6 200;
4 1 7 0;
4 1 8 175;
4 1 9 75;
4 1 10 138;
4 1 11 176;
4 1 12 135;
4 2 1 164;
4 2 2 0;
4 2 3 240;
4 2 4 260;
4 2 5 297;
4 2 6 226;
4 2 7 89;
4 2 8 0;
4 2 9 194;
4 2 10 228;
4 2 11 145;
4 2 12 0;
4 3 1 233;
4 3 2 137;
4 3 3 0;
4 3 4 88;
4 3 5 180;
4 3 6 116;
4 3 7 92;
4 3 8 273;
4 3 9 179;
4 3 10 0;
4 3 11 274;
4 3 12 56;
4 4 1 72;
4 4 2 214;
4 4 3 248;
4 4 4 116;
4 4 5 282;
4 4 6 162;
4 4 7 197;
4 4 8 266;
4 4 9 0;
4 4 10 158;
4 4 11 144;
4 4 12 60;
5 1 1 281;
5 1 2 230;
5 1 3 150;
5 1 4 95;
5 1 5 152;
5 1 6 116;
5 1 7 0;
5 1 8 252;
5 1 9 132;
5 1 10 124;
5 1 11 0;
5 1 12 146;
5 2 1 201;
5 2 2 77;
5 2 3 210;
5 2 4 142;
5 2 5 254;
5 2 6 166;
5 2 7 0;
5 2 8 228;
5 2 9 60;
5 2 10 94;
5 2 11 0;
5 2 12 226;
5 3 1 287;
5 3 2 164;
5 3 3 73;
5 3 4 265;
5 3 5 243;
5 3 6 0;
5 3 7 191;
5 3 8 194;
5 3 9 163;
5 3 10 0;
5 3 11 248;
5 3 12 236;
5 4 1 200;
5 4 2 278;
5 4 3 0;
5 4 4 0;
5 4 5 0;
5 4 6 0;
5 4 7 78;
5 4 8 214;
5 4 9 111;
5 4 10 233;
5 4 11 289;
5 4 12 0;
]

# Perda de papel no setup da máquina
global f = [37.8 32.2; 37.8 32.2; 37.8 32.2; 37.8 32.2]

# c: tempo de corte da bobina mestre
global c_km = [37.8 29.44; 25.92 22.08; 51.84 26.68; 39.96 46.0]

# p: tempo de setup do padrão j para a bobina mestre
global p_km = [4.46 3.474; 3.059 2.605; 6.117 3.148; 4.715 5.428]
# Capacidade média de produção por período:
CM = 509729.8333333333

D_kt = [169294.0 120688.0 122412.0 68474.0 129980.0 116996.0 39488.0 192304.0 106908.0 111152.0 98608.0 108296.0; 146946.0 70442.0 173508.0 170060.0 226524.0 155228.0 89700.0 107764.0 151824.0 113840.0 72128.0 89228.0; 203774.0 145516.0 96566.0 150482.0 208242.0 53980.0 108114.0 205604.0 124014.0 34588.0 193288.0 141084.0; 124416.0 180848.0 110120.0 109488.0 129876.0 111792.0 137916.0 146088.0 56946.0 144682.0 190382.0 53800.0]


# Capacidade de produção de jumbo
global Cap_p = [275254.0 275254.0 275254.0 275254.0 275254.0 275254.0 275254.0 275254.0 275254.0 275254.0 275254.0 275254.0; 234475.0 234475.0 234475.0 234475.0 234475.0 234475.0 234475.0 234475.0 234475.0 234475.0 234475.0 234475.0]

# Capacidade da cortadeira
global Cap_c = [
17812.0;
17812.0;
17812.0;
17812.0;
17812.0;
17812.0;
17812.0;
17812.0;
17812.0;
17812.0;
17812.0;
17812.0;
]
#-----------------------------------------
