###################################################
# Classe 13 : K = 4, M = 2, T = 10, N = 5
# Exemplo: 1.   c13ex01.dat          Semente: 8386
#-----------------------Dados----------------------
global K = 4
2 2 3 0.64;
2 2 4 0.64;
2 2 5 0.64;
2 2 6 0.64;
2 2 7 0.64;
2 2 8 0.64;
2 2 9 0.64;
2 2 10 0.64;
3 1 1 0.78;
3 1 2 0.78;
3 1 3 0.78;
3 1 4 0.78;
3 1 5 0.78;
3 1 6 0.78;
3 1 7 0.78;
3 1 8 0.78;
3 1 9 0.78;
3 1 10 0.78;
3 2 1 0.573;
3 2 2 0.573;
3 2 3 0.573;
3 2 4 0.573;
3 2 5 0.573;
3 2 6 0.573;
3 2 7 0.573;
3 2 8 0.573;
3 2 9 0.573;
3 2 10 0.573;
4 1 1 0.887;
4 1 2 0.887;
4 1 3 0.887;
4 1 4 0.887;
4 1 5 0.887;
4 1 6 0.887;
4 1 7 0.887;
4 1 8 0.887;
4 1 9 0.887;
4 1 10 0.887;
4 2 1 0.668;
4 2 2 0.668;
4 2 3 0.668;
4 2 4 0.668;
4 2 5 0.668;
4 2 6 0.668;
4 2 7 0.668;
4 2 8 0.668;
4 2 9 0.668;
4 2 10 0.668;
]

global c_y = [
1 1 1 2.063;
1 1 2 2.063;
1 1 3 2.063;
1 1 4 2.063;
1 1 5 2.063;
1 1 6 2.063;
1 1 7 2.063;
1 1 8 2.063;
1 1 9 2.063;
1 1 10 2.063;
1 2 1 2.53;
1 2 2 2.53;
1 2 3 2.53;
1 2 4 2.53;
1 2 5 2.53;
1 2 6 2.53;
1 2 7 2.53;
1 2 8 2.53;
1 2 9 2.53;
1 2 10 2.53;
2 1 1 2.359;
2 1 2 2.359;
2 1 3 2.359;
2 1 4 2.359;
2 1 5 2.359;
2 1 6 2.359;
2 1 7 2.359;
2 1 8 2.359;
2 1 9 2.359;
2 1 10 2.359;
2 2 1 2.421;
2 2 2 2.421;
2 2 3 2.421;
2 2 4 2.421;
2 2 5 2.421;
2 2 6 2.421;
2 2 7 2.421;
2 2 8 2.421;
2 2 9 2.421;
2 2 10 2.421;
3 1 1 2.035;
3 1 2 2.035;
3 1 3 2.035;
3 1 4 2.035;
3 1 5 2.035;
3 1 6 2.035;
3 1 7 2.035;
3 1 8 2.035;
3 1 9 2.035;
3 1 10 2.035;
3 2 1 1.398;
3 2 2 1.398;
3 2 3 1.398;
3 2 4 1.398;
3 2 5 1.398;
3 2 6 1.398;
3 2 7 1.398;
3 2 8 1.398;
3 2 9 1.398;
3 2 10 1.398;
4 1 1 3.357;
4 1 2 3.357;
4 1 3 3.357;
4 1 4 3.357;
4 1 5 3.357;
4 1 6 3.357;
4 1 7 3.357;
4 1 8 3.357;
4 1 9 3.357;
4 1 10 3.357;
4 2 1 1.791;
4 2 2 1.791;
4 2 3 1.791;
4 2 4 1.791;
4 2 5 1.791;
4 2 6 1.791;
4 2 7 1.791;
4 2 8 1.791;
4 2 9 1.791;
4 2 10 1.791;
]

global c_sc = [
1 1 1 0.07;
1 1 2 0.07;
1 1 3 0.07;
1 1 4 0.07;
1 1 5 0.07;
1 1 6 0.07;
1 1 7 0.07;
1 1 8 0.07;
1 1 9 0.07;
1 1 10 0.07;
1 2 1 0.083;
1 2 2 0.083;
1 2 3 0.083;
1 2 4 0.083;
1 2 5 0.083;
1 2 6 0.083;
1 2 7 0.083;
1 2 8 0.083;
1 2 9 0.083;
1 2 10 0.083;
2 1 1 0.08;
2 1 2 0.08;
2 1 3 0.08;
2 1 4 0.08;
2 1 5 0.08;
2 1 6 0.08;
2 1 7 0.08;
2 1 8 0.08;
2 1 9 0.08;
2 1 10 0.08;
2 2 1 0.073;
2 2 2 0.073;
2 2 3 0.073;
2 2 4 0.073;
2 2 5 0.073;
2 2 6 0.073;
2 2 7 0.073;
2 2 8 0.073;
2 2 9 0.073;
2 2 10 0.073;
3 1 1 0.081;
3 1 2 0.081;
3 1 3 0.081;
3 1 4 0.081;
3 1 5 0.081;
3 1 6 0.081;
3 1 7 0.081;
3 1 8 0.081;
3 1 9 0.081;
3 1 10 0.081;
3 2 1 0.066;
3 2 2 0.066;
3 2 3 0.066;
3 2 4 0.066;
3 2 5 0.066;
3 2 6 0.066;
3 2 7 0.066;
3 2 8 0.066;
3 2 9 0.066;
3 2 10 0.066;
4 1 1 0.114;
4 1 2 0.114;
4 1 3 0.114;
4 1 4 0.114;
4 1 5 0.114;
4 1 6 0.114;
4 1 7 0.114;
4 1 8 0.114;
4 1 9 0.114;
4 1 10 0.114;
4 2 1 0.061;
4 2 2 0.061;
4 2 3 0.061;
4 2 4 0.061;
4 2 5 0.061;
4 2 6 0.061;
4 2 7 0.061;
4 2 8 0.061;
4 2 9 0.061;
4 2 10 0.061;
]

global c_w = [
1 1 1 0.309;
1 1 2 0.309;
1 1 3 0.309;
1 1 4 0.309;
1 1 5 0.309;
1 1 6 0.309;
1 1 7 0.309;
1 1 8 0.309;
1 1 9 0.309;
1 1 10 0.309;
1 2 1 0.276;
1 2 2 0.276;
1 2 3 0.276;
1 2 4 0.276;
1 2 5 0.276;
1 2 6 0.276;
1 2 7 0.276;
1 2 8 0.276;
1 2 9 0.276;
1 2 10 0.276;
2 1 1 0.202;
2 1 2 0.202;
2 1 3 0.202;
2 1 4 0.202;
2 1 5 0.202;
2 1 6 0.202;
2 1 7 0.202;
2 1 8 0.202;
2 1 9 0.202;
2 1 10 0.202;
2 2 1 0.329;
2 2 2 0.329;
2 2 3 0.329;
2 2 4 0.329;
2 2 5 0.329;
2 2 6 0.329;
2 2 7 0.329;
2 2 8 0.329;
2 2 9 0.329;
2 2 10 0.329;
3 1 1 0.39;
3 1 2 0.39;
3 1 3 0.39;
3 1 4 0.39;
3 1 5 0.39;
3 1 6 0.39;
3 1 7 0.39;
3 1 8 0.39;
3 1 9 0.39;
3 1 10 0.39;
3 2 1 0.14;
3 2 2 0.14;
3 2 3 0.14;
3 2 4 0.14;
3 2 5 0.14;
3 2 6 0.14;
3 2 7 0.14;
3 2 8 0.14;
3 2 9 0.14;
3 2 10 0.14;
4 1 1 0.288;
4 1 2 0.288;
4 1 3 0.288;
4 1 4 0.288;
4 1 5 0.288;
4 1 6 0.288;
4 1 7 0.288;
4 1 8 0.288;
4 1 9 0.288;
4 1 10 0.288;
4 2 1 0.326;
4 2 2 0.326;
4 2 3 0.326;
4 2 4 0.326;
4 2 5 0.326;
4 2 6 0.326;
4 2 7 0.326;
4 2 8 0.326;
4 2 9 0.326;
4 2 10 0.326;
]

global c_e = [
1 1 1 0.0404570747217806;
1 1 2 0.03573708267090621;
1 1 3 0.03708565182829889;
1 1 4 0.033714228934817174;
1 1 5 0.0404570747217806;
1 1 6 0.03910850556438792;
1 1 7 0.03641136724960255;
1 1 8 0.03641136724960255;
1 1 9 0.03573708267090621;
1 1 10 0.028994236883942773;
1 2 1 0.03549848966613673;
1 2 2 0.03427440381558029;
1 2 3 0.03549848966613673;
1 2 4 0.025705802861685216;
1 2 5 0.02754193163751988;
1 2 6 0.03366236089030207;
1 2 7 0.03366236089030207;
1 2 8 0.031214189189189195;
1 2 9 0.025705802861685216;
1 2 10 0.02754193163751988;
1 3 1 0.02443561208267091;
1 3 2 0.0335989666136725;
1 3 3 0.025046502384737677;
1 3 4 0.03420985691573927;
1 3 5 0.027490063593004772;
1 3 6 0.03420985691573927;
1 3 7 0.027490063593004772;
1 3 8 0.03115540540540541;
1 3 9 0.032377186009538955;
1 3 10 0.03115540540540541;
1 4 1 0.03538553259141494;
1 4 2 0.03609324324324324;
1 4 3 0.03043155802861685;
1 4 4 0.038924085850556435;
1 4 5 0.028308426073131956;
1 4 6 0.04175492845786963;
1 4 7 0.037508664546899835;
1 4 8 0.02972384737678855;
1 4 9 0.028308426073131956;
1 4 10 0.037508664546899835;
2 1 1 0.04443302861685215;
2 1 2 0.04624662162162163;
2 1 3 0.0408058426073132;
2 1 4 0.03989904610492846;
2 1 5 0.052594197138314785;
2 1 6 0.04624662162162163;
2 1 7 0.038085453100158984;
2 1 8 0.051687400635930046;
2 1 9 0.04171263910969794;
2 1 10 0.037178656597774244;
2 2 1 0.03456987281399047;
2 2 2 0.03950842607313196;
2 2 3 0.04033151828298888;
2 2 4 0.03786224165341813;
2 2 5 0.0460931637519873;
2 2 6 0.033746780604133546;
2 2 7 0.03786224165341813;
2 2 8 0.0460931637519873;
2 2 9 0.04444697933227346;
2 2 10 0.04527007154213038;
2 3 1 0.045184817170111295;
2 3 2 0.042720190779014316;
2 3 3 0.03532631160572337;
2 3 4 0.045184817170111295;
2 3 5 0.036969395866454695;
2 3 6 0.032861685214626395;
2 3 7 0.04929252782193959;
2 3 8 0.04436327503974564;
2 3 9 0.039434022257551674;
2 3 10 0.042720190779014316;
2 4 1 0.04853918918918918;
2 4 2 0.05424968203497614;
2 4 3 0.04473219395866454;
2 4 4 0.050442686804451506;
2 4 5 0.0409251987281399;
2 4 6 0.0456839427662957;
2 4 7 0.04758744038155802;
2 4 8 0.04282869634340222;
2 4 9 0.04949093799682035;
2 4 10 0.0552014308426073;
3 1 1 0.047850953895071546;
3 1 2 0.04296820349761527;
3 1 3 0.05663990461049285;
3 1 4 0.051757154213036574;
3 1 5 0.05663990461049285;
3 1 6 0.055663354531001595;
3 1 7 0.04492130365659778;
3 1 8 0.04980405405405407;
3 1 9 0.04980405405405407;
3 1 10 0.05273370429252783;
3 2 1 0.03545627980922099;
3 2 2 0.04077472178060414;
3 2 3 0.053184419713831484;
3 2 4 0.046093163751987284;
3 2 5 0.05141160572337043;
3 2 6 0.048752384737678865;
3 2 7 0.046979570747217814;
3 2 8 0.04432034976152624;
3 2 9 0.03900190779014309;
3 2 10 0.03634268680445151;
3 3 1 0.04335214626391097;
3 3 2 0.03715898251192369;
3 3 3 0.05308426073131956;
3 3 4 0.03892845786963434;
3 3 5 0.05308426073131956;
3 3 6 0.04158267090620032;
3 3 7 0.04689109697933228;
3 3 8 0.03715898251192369;
3 3 9 0.04689109697933228;
3 3 10 0.04158267090620032;
3 4 1 0.05739777424483307;
3 4 2 0.05739777424483307;
3 4 3 0.060472655007949114;
3 4 4 0.04919809220985691;
3 4 5 0.051248012718600945;
3 4 6 0.04407329093799681;
3 4 7 0.04099841017488076;
3 4 8 0.05534785373608902;
3 4 9 0.05637281399046105;
3 4 10 0.05432289348171701;
4 1 1 0.06338275039745628;
4 1 2 0.057918720190779024;
4 1 3 0.06010433227344993;
4 1 4 0.04480504769475358;
4 1 5 0.062289944356120834;
4 1 6 0.06119713831478539;
4 1 7 0.04371224165341813;
4 1 8 0.04589785373608903;
4 1 9 0.05026907790143085;
4 1 10 0.04371224165341813;
4 2 1 0.05058851351351352;
4 2 2 0.04166112877583466;
4 2 3 0.04265306041335454;
4 2 4 0.0515804451510334;
4 2 5 0.05753203497615263;
4 2 6 0.04265306041335454;
4 2 7 0.04166112877583466;
4 2 8 0.04066919713831479;
4 2 9 0.05554817170111289;
4 2 10 0.04562885532591416;
4 3 1 0.04653298887122417;
4 3 2 0.04851311605723371;
4 3 3 0.058413751987281395;
4 3 4 0.04851311605723371;
4 3 5 0.049503179650238475;
4 3 6 0.052473370429252784;
4 3 7 0.05940381558028617;
4 3 8 0.05643362480127186;
4 3 9 0.039602543720190786;
4 3 10 0.05148330683624802;
4 4 1 0.05734896661367249;
4 4 2 0.06308386327503974;
4 4 3 0.06652480127186008;
4 4 4 0.05276104928457869;
4 4 5 0.049320111287758345;
4 4 6 0.06767178060413352;
4 4 7 0.060789904610492836;
4 4 8 0.06537782193958663;
4 4 9 0.06881875993640699;
4 4 10 0.0642308426073132;
5 1 1 0.08523887122416536;
5 1 2 0.09671333465818761;
5 1 3 0.09179570747217808;
5 1 4 0.07212519872813991;
5 1 5 0.09179570747217808;
5 1 6 0.08359966216216216;
5 1 7 0.07048598966613674;
5 1 8 0.07212519872813991;
5 1 9 0.09179570747217808;
5 1 10 0.08687808028616854;
5 2 1 0.07290697535771067;
5 2 2 0.08332225755166933;
5 2 3 0.06695538553259142;
5 2 4 0.06844328298887123;
5 2 5 0.08481015500794913;
5 2 6 0.07885856518282991;
5 2 7 0.06249169316375199;
5 2 8 0.08481015500794913;
5 2 9 0.0639795906200318;
5 2 10 0.08629805246422895;
5 3 1 0.08910572337042925;
5 3 2 0.0653441971383148;
5 3 3 0.08910572337042925;
5 3 4 0.07276967408585057;
5 3 5 0.08316534181240065;
5 3 6 0.0712845786963434;
5 3 7 0.07722496025437203;
5 3 8 0.07722496025437203;
5 3 9 0.08613553259141496;
5 3 10 0.06237400635930048;
5 4 1 0.06881875993640699;
5 4 2 0.07570063593004768;
5 4 3 0.09118485691573926;
5 4 4 0.09118485691573926;
5 4 5 0.09462579491255962;
5 4 6 0.08086204292527821;
5 4 7 0.1015076709062003;
5 4 8 0.07914157392686803;
5 4 9 0.09290532591414943;
5 4 10 0.07398016693163752;
]

global d = [
1 1 1 248;
1 1 2 221;
1 1 3 214;
1 1 4 205;
1 1 5 0;
1 1 6 85;
1 1 7 196;
1 1 8 127;
1 1 9 253;
1 1 10 262;
1 2 1 152;
1 2 2 98;
1 2 3 95;
1 2 4 54;
1 2 5 219;
1 2 6 82;
1 2 7 81;
1 2 8 143;
1 2 9 0;
1 2 10 0;
1 3 1 193;
1 3 2 170;
1 3 3 292;
1 3 4 0;
1 3 5 104;
1 3 6 129;
1 3 7 210;
1 3 8 80;
1 3 9 284;
1 3 10 259;
1 4 1 0;
1 4 2 106;
1 4 3 140;
1 4 4 0;
1 4 5 179;
1 4 6 196;
1 4 7 141;
1 4 8 0;
1 4 9 292;
1 4 10 198;
2 1 1 90;
2 1 2 0;
2 1 3 60;
2 1 4 172;
2 1 5 0;
2 1 6 223;
2 1 7 297;
2 1 8 0;
2 1 9 221;
2 1 10 157;
2 2 1 0;
2 2 2 0;
2 2 3 51;
2 2 4 0;
2 2 5 100;
2 2 6 156;
2 2 7 80;
2 2 8 0;
2 2 9 116;
2 2 10 0;
2 3 1 101;
2 3 2 228;
2 3 3 180;
2 3 4 0;
2 3 5 194;
2 3 6 88;
2 3 7 221;
2 3 8 89;
2 3 9 296;
2 3 10 156;
2 4 1 143;
2 4 2 203;
2 4 3 0;
2 4 4 292;
2 4 5 173;
2 4 6 227;
2 4 7 131;
2 4 8 82;
2 4 9 207;
2 4 10 75;
3 1 1 0;
3 1 2 296;
3 1 3 107;
3 1 4 55;
3 1 5 0;
3 1 6 69;
3 1 7 162;
3 1 8 219;
3 1 9 171;
3 1 10 242;
3 2 1 92;
3 2 2 217;
3 2 3 285;
3 2 4 55;
3 2 5 225;
3 2 6 0;
3 2 7 186;
3 2 8 151;
3 2 9 261;
3 2 10 146;
3 3 1 265;
3 3 2 0;
3 3 3 250;
3 3 4 139;
3 3 5 0;
3 3 6 52;
3 3 7 167;
3 3 8 75;
3 3 9 111;
3 3 10 119;
3 4 1 0;
3 4 2 0;
3 4 3 275;
3 4 4 0;
3 4 5 221;
3 4 6 257;
3 4 7 242;
3 4 8 138;
3 4 9 224;
3 4 10 233;
4 1 1 218;
4 1 2 271;
4 1 3 85;
4 1 4 157;
4 1 5 185;
4 1 6 129;
4 1 7 188;
4 1 8 176;
4 1 9 286;
4 1 10 57;
4 2 1 60;
4 2 2 245;
4 2 3 107;
4 2 4 108;
4 2 5 180;
4 2 6 287;
4 2 7 210;
4 2 8 147;
4 2 9 80;
4 2 10 0;
4 3 1 118;
4 3 2 195;
4 3 3 237;
4 3 4 208;
4 3 5 233;
4 3 6 115;
4 3 7 165;
4 3 8 144;
4 3 9 197;
4 3 10 254;
4 4 1 104;
4 4 2 0;
4 4 3 108;
4 4 4 247;
4 4 5 257;
4 4 6 0;
4 4 7 294;
4 4 8 149;
4 4 9 280;
4 4 10 264;
5 1 1 86;
5 1 2 241;
5 1 3 187;
5 1 4 0;
5 1 5 219;
5 1 6 86;
5 1 7 198;
5 1 8 114;
5 1 9 163;
5 1 10 0;
5 2 1 152;
5 2 2 172;
5 2 3 271;
5 2 4 0;
5 2 5 220;
5 2 6 145;
5 2 7 259;
5 2 8 232;
5 2 9 90;
5 2 10 79;
5 3 1 208;
5 3 2 202;
5 3 3 272;
5 3 4 68;
5 3 5 62;
5 3 6 127;
5 3 7 236;
5 3 8 51;
5 3 9 233;
5 3 10 0;
5 4 1 264;
5 4 2 105;
5 4 3 252;
5 4 4 0;
5 4 5 260;
5 4 6 189;
5 4 7 74;
5 4 8 82;
5 4 9 61;
5 4 10 268;
]

global Cap_c = [
1 1 1 3024.0;
1 1 2 3024.0;
1 1 3 3024.0;
1 1 4 3024.0;
1 1 5 3024.0;
1 1 6 3024.0;
1 1 7 3024.0;
1 1 8 3024.0;
1 1 9 3024.0;
1 1 10 3024.0;
1 2 1 3024.0;
1 2 2 3024.0;
1 2 3 3024.0;
1 2 4 3024.0;
1 2 5 3024.0;
1 2 6 3024.0;
1 2 7 3024.0;
1 2 8 3024.0;
1 2 9 3024.0;
1 2 10 3024.0;
2 1 1 3024.0;
2 1 2 3024.0;
2 1 3 3024.0;
2 1 4 3024.0;
2 1 5 3024.0;
2 1 6 3024.0;
2 1 7 3024.0;
2 1 8 3024.0;
2 1 9 3024.0;
2 1 10 3024.0;
2 2 1 3024.0;
2 2 2 3024.0;
2 2 3 3024.0;
2 2 4 3024.0;
2 2 5 3024.0;
2 2 6 3024.0;
2 2 7 3024.0;
2 2 8 3024.0;
2 2 9 3024.0;
2 2 10 3024.0;
3 1 1 3024.0;
3 1 2 3024.0;
3 1 3 3024.0;
3 1 4 3024.0;
3 1 5 3024.0;
3 1 6 3024.0;
3 1 7 3024.0;
3 1 8 3024.0;
3 1 9 3024.0;
3 1 10 3024.0;
3 2 1 3024.0;
3 2 2 3024.0;
3 2 3 3024.0;
3 2 4 3024.0;
3 2 5 3024.0;
3 2 6 3024.0;
3 2 7 3024.0;
3 2 8 3024.0;
3 2 9 3024.0;
3 2 10 3024.0;
4 1 1 3024.0;
4 1 2 3024.0;
4 1 3 3024.0;
4 1 4 3024.0;
4 1 5 3024.0;
4 1 6 3024.0;
4 1 7 3024.0;
4 1 8 3024.0;
4 1 9 3024.0;
4 1 10 3024.0;
4 2 1 3024.0;
4 2 2 3024.0;
4 2 3 3024.0;
4 2 4 3024.0;
4 2 5 3024.0;
4 2 6 3024.0;
4 2 7 3024.0;
4 2 8 3024.0;
4 2 9 3024.0;
4 2 10 3024.0;
]

global Cap_p = [286868.0 286868.0 286868.0 286868.0 286868.0 286868.0 286868.0 286868.0 286868.0 286868.0; 244369.0 244369.0 244369.0 244369.0 244369.0 244369.0 244369.0 244369.0 244369.0 244369.0]
#-----------------------------------------
