###################################################
# Classe 27 : K = 6, M = 2, T = 12, N = 20
# Exemplo: 1.   Nome do arquivo: c27ex01.dat          Semente: 8386

global Q1 = 1e5
3 2 8 18.86;
3 2 9 18.86;
3 2 10 18.86;
3 2 11 18.86;
3 2 12 18.86;
4 1 1 20.952;
4 1 2 20.952;
4 1 3 20.952;
4 1 4 20.952;
4 1 5 20.952;
4 1 6 20.952;
4 1 7 20.952;
4 1 8 20.952;
4 1 9 20.952;
4 1 10 20.952;
4 1 11 20.952;
4 1 12 20.952;
4 2 1 19.044;
4 2 2 19.044;
4 2 3 19.044;
4 2 4 19.044;
4 2 5 19.044;
4 2 6 19.044;
4 2 7 19.044;
4 2 8 19.044;
4 2 9 19.044;
4 2 10 19.044;
4 2 11 19.044;
4 2 12 19.044;
5 1 1 24.84;
5 1 2 24.84;
5 1 3 24.84;
5 1 4 24.84;
5 1 5 24.84;
5 1 6 24.84;
5 1 7 24.84;
5 1 8 24.84;
5 1 9 24.84;
5 1 10 24.84;
5 1 11 24.84;
5 1 12 24.84;
5 2 1 14.904;
5 2 2 14.904;
5 2 3 14.904;
5 2 4 14.904;
5 2 5 14.904;
5 2 6 14.904;
5 2 7 14.904;
5 2 8 14.904;
5 2 9 14.904;
5 2 10 14.904;
5 2 11 14.904;
5 2 12 14.904;
6 1 1 20.196;
6 1 2 20.196;
6 1 3 20.196;
6 1 4 20.196;
6 1 5 20.196;
6 1 6 20.196;
6 1 7 20.196;
6 1 8 20.196;
6 1 9 20.196;
6 1 10 20.196;
6 1 11 20.196;
6 1 12 20.196;
6 2 1 19.964;
6 2 2 19.964;
6 2 3 19.964;
6 2 4 19.964;
6 2 5 19.964;
6 2 6 19.964;
6 2 7 19.964;
6 2 8 19.964;
6 2 9 19.964;
6 2 10 19.964;
6 2 11 19.964;
6 2 12 19.964;
]

# cw: custo de estocar uma bobina mestre
global c_w = [
1 1 1 0.01;
1 1 2 0.01;
1 1 3 0.01;
1 1 4 0.01;
1 1 5 0.01;
1 1 6 0.01;
1 1 7 0.01;
1 1 8 0.01;
1 1 9 0.01;
1 1 10 0.01;
1 1 11 0.01;
1 1 12 0.01;
1 2 1 0.008;
1 2 2 0.008;
1 2 3 0.008;
1 2 4 0.008;
1 2 5 0.008;
1 2 6 0.008;
1 2 7 0.008;
1 2 8 0.008;
1 2 9 0.008;
1 2 10 0.008;
1 2 11 0.008;
1 2 12 0.008;
2 1 1 0.012;
2 1 2 0.012;
2 1 3 0.012;
2 1 4 0.012;
2 1 5 0.012;
2 1 6 0.012;
2 1 7 0.012;
2 1 8 0.012;
2 1 9 0.012;
2 1 10 0.012;
2 1 11 0.012;
2 1 12 0.012;
2 2 1 0.01;
2 2 2 0.01;
2 2 3 0.01;
2 2 4 0.01;
2 2 5 0.01;
2 2 6 0.01;
2 2 7 0.01;
2 2 8 0.01;
2 2 9 0.01;
2 2 10 0.01;
2 2 11 0.01;
2 2 12 0.01;
3 1 1 0.012;
3 1 2 0.012;
3 1 3 0.012;
3 1 4 0.012;
3 1 5 0.012;
3 1 6 0.012;
3 1 7 0.012;
3 1 8 0.012;
3 1 9 0.012;
3 1 10 0.012;
3 1 11 0.012;
3 1 12 0.012;
3 2 1 0.01;
3 2 2 0.01;
3 2 3 0.01;
3 2 4 0.01;
3 2 5 0.01;
3 2 6 0.01;
3 2 7 0.01;
3 2 8 0.01;
3 2 9 0.01;
3 2 10 0.01;
3 2 11 0.01;
3 2 12 0.01;
4 1 1 0.011;
4 1 2 0.011;
4 1 3 0.011;
4 1 4 0.011;
4 1 5 0.011;
4 1 6 0.011;
4 1 7 0.011;
4 1 8 0.011;
4 1 9 0.011;
4 1 10 0.011;
4 1 11 0.011;
4 1 12 0.011;
4 2 1 0.009;
4 2 2 0.009;
4 2 3 0.009;
4 2 4 0.009;
4 2 5 0.009;
4 2 6 0.009;
4 2 7 0.009;
4 2 8 0.009;
4 2 9 0.009;
4 2 10 0.009;
4 2 11 0.009;
4 2 12 0.009;
5 1 1 0.009;
5 1 2 0.009;
5 1 3 0.009;
5 1 4 0.009;
5 1 5 0.009;
5 1 6 0.009;
5 1 7 0.009;
5 1 8 0.009;
5 1 9 0.009;
5 1 10 0.009;
5 1 11 0.009;
5 1 12 0.009;
5 2 1 0.007;
5 2 2 0.007;
5 2 3 0.007;
5 2 4 0.007;
5 2 5 0.007;
5 2 6 0.007;
5 2 7 0.007;
5 2 8 0.007;
5 2 9 0.007;
5 2 10 0.007;
5 2 11 0.007;
5 2 12 0.007;
6 1 1 0.009;
6 1 2 0.009;
6 1 3 0.009;
6 1 4 0.009;
6 1 5 0.009;
6 1 6 0.009;
6 1 7 0.009;
6 1 8 0.009;
6 1 9 0.009;
6 1 10 0.009;
6 1 11 0.009;
6 1 12 0.009;
6 2 1 0.008;
6 2 2 0.008;
6 2 3 0.008;
6 2 4 0.008;
6 2 5 0.008;
6 2 6 0.008;
6 2 7 0.008;
6 2 8 0.008;
6 2 9 0.008;
6 2 10 0.008;
6 2 11 0.008;
6 2 12 0.008;
]

# cz: custo de setup por bobina mestre
global c_z = [
1 1 1 0.657;
1 1 2 0.657;
1 1 3 0.657;
1 1 4 0.657;
1 1 5 0.657;
1 1 6 0.657;
1 1 7 0.657;
1 1 8 0.657;
1 1 9 0.657;
1 1 10 0.657;
1 1 11 0.657;
1 1 12 0.657;
1 2 1 0.488;
1 2 2 0.488;
1 2 3 0.488;
1 2 4 0.488;
1 2 5 0.488;
1 2 6 0.488;
1 2 7 0.488;
1 2 8 0.488;
1 2 9 0.488;
1 2 10 0.488;
1 2 11 0.488;
1 2 12 0.488;
2 1 1 0.879;
2 1 2 0.879;
2 1 3 0.879;
2 1 4 0.879;
2 1 5 0.879;
2 1 6 0.879;
2 1 7 0.879;
2 1 8 0.879;
2 1 9 0.879;
2 1 10 0.879;
2 1 11 0.879;
2 1 12 0.879;
2 2 1 0.582;
2 2 2 0.582;
2 2 3 0.582;
2 2 4 0.582;
2 2 5 0.582;
2 2 6 0.582;
2 2 7 0.582;
2 2 8 0.582;
2 2 9 0.582;
2 2 10 0.582;
2 2 11 0.582;
2 2 12 0.582;
3 1 1 0.609;
3 1 2 0.609;
3 1 3 0.609;
3 1 4 0.609;
3 1 5 0.609;
3 1 6 0.609;
3 1 7 0.609;
3 1 8 0.609;
3 1 9 0.609;
3 1 10 0.609;
3 1 11 0.609;
3 1 12 0.609;
3 2 1 0.754;
3 2 2 0.754;
3 2 3 0.754;
3 2 4 0.754;
3 2 5 0.754;
3 2 6 0.754;
3 2 7 0.754;
3 2 8 0.754;
3 2 9 0.754;
3 2 10 0.754;
3 2 11 0.754;
3 2 12 0.754;
4 1 1 0.943;
4 1 2 0.943;
4 1 3 0.943;
4 1 4 0.943;
4 1 5 0.943;
4 1 6 0.943;
4 1 7 0.943;
4 1 8 0.943;
4 1 9 0.943;
4 1 10 0.943;
4 1 11 0.943;
4 1 12 0.943;
4 2 1 0.647;
4 2 2 0.647;
4 2 3 0.647;
4 2 4 0.647;
4 2 5 0.647;
4 2 6 0.647;
4 2 7 0.647;
4 2 8 0.647;
4 2 9 0.647;
4 2 10 0.647;
4 2 11 0.647;
4 2 12 0.647;
5 1 1 0.745;
5 1 2 0.745;
5 1 3 0.745;
5 1 4 0.745;
5 1 5 0.745;
5 1 6 0.745;
5 1 7 0.745;
5 1 8 0.745;
5 1 9 0.745;
5 1 10 0.745;
5 1 11 0.745;
5 1 12 0.745;
5 2 1 0.492;
5 2 2 0.492;
5 2 3 0.492;
5 2 4 0.492;
5 2 5 0.492;
5 2 6 0.492;
5 2 7 0.492;
5 2 8 0.492;
5 2 9 0.492;
5 2 10 0.492;
5 2 11 0.492;
5 2 12 0.492;
6 1 1 0.687;
6 1 2 0.687;
6 1 3 0.687;
6 1 4 0.687;
6 1 5 0.687;
6 1 6 0.687;
6 1 7 0.687;
6 1 8 0.687;
6 1 9 0.687;
6 1 10 0.687;
6 1 11 0.687;
6 1 12 0.687;
6 2 1 0.599;
6 2 2 0.599;
6 2 3 0.599;
6 2 4 0.599;
6 2 5 0.599;
6 2 6 0.599;
6 2 7 0.599;
6 2 8 0.599;
6 2 9 0.599;
6 2 10 0.599;
6 2 11 0.599;
6 2 12 0.599;
]

# cy: custo de corte por bobina mestre
global c_y = [
1 1 1 2.462;
1 1 2 2.462;
1 1 3 2.462;
1 1 4 2.462;
1 1 5 2.462;
1 1 6 2.462;
1 1 7 2.462;
1 1 8 2.462;
1 1 9 2.462;
1 1 10 2.462;
1 1 11 2.462;
1 1 12 2.462;
1 2 1 1.435;
1 2 2 1.435;
1 2 3 1.435;
1 2 4 1.435;
1 2 5 1.435;
1 2 6 1.435;
1 2 7 1.435;
1 2 8 1.435;
1 2 9 1.435;
1 2 10 1.435;
1 2 11 1.435;
1 2 12 1.435;
2 1 1 2.103;
2 1 2 2.103;
2 1 3 2.103;
2 1 4 2.103;
2 1 5 2.103;
2 1 6 2.103;
2 1 7 2.103;
2 1 8 2.103;
2 1 9 2.103;
2 1 10 2.103;
2 1 11 2.103;
2 1 12 2.103;
2 2 1 2.053;
2 2 2 2.053;
2 2 3 2.053;
2 2 4 2.053;
2 2 5 2.053;
2 2 6 2.053;
2 2 7 2.053;
2 2 8 2.053;
2 2 9 2.053;
2 2 10 2.053;
2 2 11 2.053;
2 2 12 2.053;
3 1 1 1.913;
3 1 2 1.913;
3 1 3 1.913;
3 1 4 1.913;
3 1 5 1.913;
3 1 6 1.913;
3 1 7 1.913;
3 1 8 1.913;
3 1 9 1.913;
3 1 10 1.913;
3 1 11 1.913;
3 1 12 1.913;
3 2 1 1.886;
3 2 2 1.886;
3 2 3 1.886;
3 2 4 1.886;
3 2 5 1.886;
3 2 6 1.886;
3 2 7 1.886;
3 2 8 1.886;
3 2 9 1.886;
3 2 10 1.886;
3 2 11 1.886;
3 2 12 1.886;
4 1 1 2.095;
4 1 2 2.095;
4 1 3 2.095;
4 1 4 2.095;
4 1 5 2.095;
4 1 6 2.095;
4 1 7 2.095;
4 1 8 2.095;
4 1 9 2.095;
4 1 10 2.095;
4 1 11 2.095;
4 1 12 2.095;
4 2 1 2.476;
4 2 2 2.476;
4 2 3 2.476;
4 2 4 2.476;
4 2 5 2.476;
4 2 6 2.476;
4 2 7 2.476;
4 2 8 2.476;
4 2 9 2.476;
4 2 10 2.476;
4 2 11 2.476;
4 2 12 2.476;
5 1 1 3.229;
5 1 2 3.229;
5 1 3 3.229;
5 1 4 3.229;
5 1 5 3.229;
5 1 6 3.229;
5 1 7 3.229;
5 1 8 3.229;
5 1 9 3.229;
5 1 10 3.229;
5 1 11 3.229;
5 1 12 3.229;
5 2 1 2.236;
5 2 2 2.236;
5 2 3 2.236;
5 2 4 2.236;
5 2 5 2.236;
5 2 6 2.236;
5 2 7 2.236;
5 2 8 2.236;
5 2 9 2.236;
5 2 10 2.236;
5 2 11 2.236;
5 2 12 2.236;
6 1 1 2.02;
6 1 2 2.02;
6 1 3 2.02;
6 1 4 2.02;
6 1 5 2.02;
6 1 6 2.02;
6 1 7 2.02;
6 1 8 2.02;
6 1 9 2.02;
6 1 10 2.02;
6 1 11 2.02;
6 1 12 2.02;
6 2 1 2.595;
6 2 2 2.595;
6 2 3 2.595;
6 2 4 2.595;
6 2 5 2.595;
6 2 6 2.595;
6 2 7 2.595;
6 2 8 2.595;
6 2 9 2.595;
6 2 10 2.595;
6 2 11 2.595;
6 2 12 2.595;
]

# c_e: Custo de estocar um item de largura l_i
global c_e = [
1 1 1 0.005;
1 1 2 0.005;
1 1 3 0.005;
1 1 4 0.005;
1 1 5 0.005;
1 1 6 0.005;
1 1 7 0.005;
1 1 8 0.005;
1 1 9 0.005;
1 1 10 0.005;
1 1 11 0.005;
1 1 12 0.005;
1 2 1 0.006;
1 2 2 0.006;
1 2 3 0.006;
1 2 4 0.006;
1 2 5 0.006;
1 2 6 0.006;
1 2 7 0.006;
1 2 8 0.006;
1 2 9 0.006;
1 2 10 0.006;
1 2 11 0.006;
1 2 12 0.006;
1 3 1 0.006;
1 3 2 0.006;
1 3 3 0.006;
1 3 4 0.006;
1 3 5 0.006;
1 3 6 0.006;
1 3 7 0.006;
1 3 8 0.006;
1 3 9 0.006;
1 3 10 0.006;
1 3 11 0.006;
1 3 12 0.006;
1 4 1 0.005;
1 4 2 0.005;
1 4 3 0.005;
1 4 4 0.005;
1 4 5 0.005;
1 4 6 0.005;
1 4 7 0.005;
1 4 8 0.005;
1 4 9 0.005;
1 4 10 0.005;
1 4 11 0.005;
1 4 12 0.005;
1 5 1 0.004;
1 5 2 0.004;
1 5 3 0.004;
1 5 4 0.004;
1 5 5 0.004;
1 5 6 0.004;
1 5 7 0.004;
1 5 8 0.004;
1 5 9 0.004;
1 5 10 0.004;
1 5 11 0.004;
1 5 12 0.004;
1 6 1 0.004;
1 6 2 0.004;
1 6 3 0.004;
1 6 4 0.004;
1 6 5 0.004;
1 6 6 0.004;
1 6 7 0.004;
1 6 8 0.004;
1 6 9 0.004;
1 6 10 0.004;
1 6 11 0.004;
1 6 12 0.004;
2 1 1 0.005;
2 1 2 0.005;
2 1 3 0.005;
2 1 4 0.005;
2 1 5 0.005;
2 1 6 0.005;
2 1 7 0.005;
2 1 8 0.005;
2 1 9 0.005;
2 1 10 0.005;
2 1 11 0.005;
2 1 12 0.005;
2 2 1 0.006;
2 2 2 0.006;
2 2 3 0.006;
2 2 4 0.006;
2 2 5 0.006;
2 2 6 0.006;
2 2 7 0.006;
2 2 8 0.006;
2 2 9 0.006;
2 2 10 0.006;
2 2 11 0.006;
2 2 12 0.006;
2 3 1 0.006;
2 3 2 0.006;
2 3 3 0.006;
2 3 4 0.006;
2 3 5 0.006;
2 3 6 0.006;
2 3 7 0.006;
2 3 8 0.006;
2 3 9 0.006;
2 3 10 0.006;
2 3 11 0.006;
2 3 12 0.006;
2 4 1 0.005;
2 4 2 0.005;
2 4 3 0.005;
2 4 4 0.005;
2 4 5 0.005;
2 4 6 0.005;
2 4 7 0.005;
2 4 8 0.005;
2 4 9 0.005;
2 4 10 0.005;
2 4 11 0.005;
2 4 12 0.005;
2 5 1 0.004;
2 5 2 0.004;
2 5 3 0.004;
2 5 4 0.004;
2 5 5 0.004;
2 5 6 0.004;
2 5 7 0.004;
2 5 8 0.004;
2 5 9 0.004;
2 5 10 0.004;
2 5 11 0.004;
2 5 12 0.004;
2 6 1 0.004;
2 6 2 0.004;
2 6 3 0.004;
2 6 4 0.004;
2 6 5 0.004;
2 6 6 0.004;
2 6 7 0.004;
2 6 8 0.004;
2 6 9 0.004;
2 6 10 0.004;
2 6 11 0.004;
2 6 12 0.004;
3 1 1 0.005;
3 1 2 0.005;
3 1 3 0.005;
3 1 4 0.005;
3 1 5 0.005;
3 1 6 0.005;
3 1 7 0.005;
3 1 8 0.005;
3 1 9 0.005;
3 1 10 0.005;
3 1 11 0.005;
3 1 12 0.005;
3 2 1 0.006;
3 2 2 0.006;
3 2 3 0.006;
3 2 4 0.006;
3 2 5 0.006;
3 2 6 0.006;
3 2 7 0.006;
3 2 8 0.006;
3 2 9 0.006;
3 2 10 0.006;
3 2 11 0.006;
3 2 12 0.006;
3 3 1 0.006;
3 3 2 0.006;
3 3 3 0.006;
3 3 4 0.006;
3 3 5 0.006;
3 3 6 0.006;
3 3 7 0.006;
3 3 8 0.006;
3 3 9 0.006;
3 3 10 0.006;
3 3 11 0.006;
3 3 12 0.006;
3 4 1 0.005;
3 4 2 0.005;
3 4 3 0.005;
3 4 4 0.005;
3 4 5 0.005;
3 4 6 0.005;
3 4 7 0.005;
3 4 8 0.005;
3 4 9 0.005;
3 4 10 0.005;
3 4 11 0.005;
3 4 12 0.005;
3 5 1 0.004;
3 5 2 0.004;
3 5 3 0.004;
3 5 4 0.004;
3 5 5 0.004;
3 5 6 0.004;
3 5 7 0.004;
3 5 8 0.004;
3 5 9 0.004;
3 5 10 0.004;
3 5 11 0.004;
3 5 12 0.004;
3 6 1 0.004;
3 6 2 0.004;
3 6 3 0.004;
3 6 4 0.004;
3 6 5 0.004;
3 6 6 0.004;
3 6 7 0.004;
3 6 8 0.004;
3 6 9 0.004;
3 6 10 0.004;
3 6 11 0.004;
3 6 12 0.004;
4 1 1 0.005;
4 1 2 0.005;
4 1 3 0.005;
4 1 4 0.005;
4 1 5 0.005;
4 1 6 0.005;
4 1 7 0.005;
4 1 8 0.005;
4 1 9 0.005;
4 1 10 0.005;
4 1 11 0.005;
4 1 12 0.005;
4 2 1 0.006;
4 2 2 0.006;
4 2 3 0.006;
4 2 4 0.006;
4 2 5 0.006;
4 2 6 0.006;
4 2 7 0.006;
4 2 8 0.006;
4 2 9 0.006;
4 2 10 0.006;
4 2 11 0.006;
4 2 12 0.006;
4 3 1 0.006;
4 3 2 0.006;
4 3 3 0.006;
4 3 4 0.006;
4 3 5 0.006;
4 3 6 0.006;
4 3 7 0.006;
4 3 8 0.006;
4 3 9 0.006;
4 3 10 0.006;
4 3 11 0.006;
4 3 12 0.006;
4 4 1 0.005;
4 4 2 0.005;
4 4 3 0.005;
4 4 4 0.005;
4 4 5 0.005;
4 4 6 0.005;
4 4 7 0.005;
4 4 8 0.005;
4 4 9 0.005;
4 4 10 0.005;
4 4 11 0.005;
4 4 12 0.005;
4 5 1 0.004;
4 5 2 0.004;
4 5 3 0.004;
4 5 4 0.004;
4 5 5 0.004;
4 5 6 0.004;
4 5 7 0.004;
4 5 8 0.004;
4 5 9 0.004;
4 5 10 0.004;
4 5 11 0.004;
4 5 12 0.004;
4 6 1 0.004;
4 6 2 0.004;
4 6 3 0.004;
4 6 4 0.004;
4 6 5 0.004;
4 6 6 0.004;
4 6 7 0.004;
4 6 8 0.004;
4 6 9 0.004;
4 6 10 0.004;
4 6 11 0.004;
4 6 12 0.004;
5 1 1 0.005;
5 1 2 0.005;
5 1 3 0.005;
5 1 4 0.005;
5 1 5 0.005;
5 1 6 0.005;
5 1 7 0.005;
5 1 8 0.005;
5 1 9 0.005;
5 1 10 0.005;
5 1 11 0.005;
5 1 12 0.005;
5 2 1 0.006;
5 2 2 0.006;
5 2 3 0.006;
5 2 4 0.006;
5 2 5 0.006;
5 2 6 0.006;
5 2 7 0.006;
5 2 8 0.006;
5 2 9 0.006;
5 2 10 0.006;
5 2 11 0.006;
5 2 12 0.006;
5 3 1 0.006;
5 3 2 0.006;
5 3 3 0.006;
5 3 4 0.006;
5 3 5 0.006;
5 3 6 0.006;
5 3 7 0.006;
5 3 8 0.006;
5 3 9 0.006;
5 3 10 0.006;
5 3 11 0.006;
5 3 12 0.006;
5 4 1 0.005;
5 4 2 0.005;
5 4 3 0.005;
5 4 4 0.005;
5 4 5 0.005;
5 4 6 0.005;
5 4 7 0.005;
5 4 8 0.005;
5 4 9 0.005;
5 4 10 0.005;
5 4 11 0.005;
5 4 12 0.005;
5 5 1 0.004;
5 5 2 0.004;
5 5 3 0.004;
5 5 4 0.004;
5 5 5 0.004;
5 5 6 0.004;
5 5 7 0.004;
5 5 8 0.004;
5 5 9 0.004;
5 5 10 0.004;
5 5 11 0.004;
5 5 12 0.004;
5 6 1 0.004;
5 6 2 0.004;
5 6 3 0.004;
5 6 4 0.004;
5 6 5 0.004;
5 6 6 0.004;
5 6 7 0.004;
5 6 8 0.004;
5 6 9 0.004;
5 6 10 0.004;
5 6 11 0.004;
5 6 12 0.004;
6 1 1 0.005;
6 1 2 0.005;
6 1 3 0.005;
6 1 4 0.005;
6 1 5 0.005;
6 1 6 0.005;
6 1 7 0.005;
6 1 8 0.005;
6 1 9 0.005;
6 1 10 0.005;
6 1 11 0.005;
6 1 12 0.005;
6 2 1 0.006;
6 2 2 0.006;
6 2 3 0.006;
6 2 4 0.006;
6 2 5 0.006;
6 2 6 0.006;
6 2 7 0.006;
6 2 8 0.006;
6 2 9 0.006;
6 2 10 0.006;
6 2 11 0.006;
6 2 12 0.006;
6 3 1 0.006;
6 3 2 0.006;
6 3 3 0.006;
6 3 4 0.006;
6 3 5 0.006;
6 3 6 0.006;
6 3 7 0.006;
6 3 8 0.006;
6 3 9 0.006;
6 3 10 0.006;
6 3 11 0.006;
6 3 12 0.006;
6 4 1 0.005;
6 4 2 0.005;
6 4 3 0.005;
6 4 4 0.005;
6 4 5 0.005;
6 4 6 0.005;
6 4 7 0.005;
6 4 8 0.005;
6 4 9 0.005;
6 4 10 0.005;
6 4 11 0.005;
6 4 12 0.005;
6 5 1 0.004;
6 5 2 0.004;
6 5 3 0.004;
6 5 4 0.004;
6 5 5 0.004;
6 5 6 0.004;
6 5 7 0.004;
6 5 8 0.004;
6 5 9 0.004;
6 5 10 0.004;
6 5 11 0.004;
6 5 12 0.004;
6 6 1 0.004;
6 6 2 0.004;
6 6 3 0.004;
6 6 4 0.004;
6 6 5 0.004;
6 6 6 0.004;
6 6 7 0.004;
6 6 8 0.004;
6 6 9 0.004;
6 6 10 0.004;
6 6 11 0.004;
6 6 12 0.004;
7 1 1 0.005;
7 1 2 0.005;
7 1 3 0.005;
7 1 4 0.005;
7 1 5 0.005;
7 1 6 0.005;
7 1 7 0.005;
7 1 8 0.005;
7 1 9 0.005;
7 1 10 0.005;
7 1 11 0.005;
7 1 12 0.005;
7 2 1 0.006;
7 2 2 0.006;
7 2 3 0.006;
7 2 4 0.006;
7 2 5 0.006;
7 2 6 0.006;
7 2 7 0.006;
7 2 8 0.006;
7 2 9 0.006;
7 2 10 0.006;
7 2 11 0.006;
7 2 12 0.006;
7 3 1 0.006;
7 3 2 0.006;
7 3 3 0.006;
7 3 4 0.006;
7 3 5 0.006;
7 3 6 0.006;
7 3 7 0.006;
7 3 8 0.006;
7 3 9 0.006;
7 3 10 0.006;
7 3 11 0.006;
7 3 12 0.006;
7 4 1 0.005;
7 4 2 0.005;
7 4 3 0.005;
7 4 4 0.005;
7 4 5 0.005;
7 4 6 0.005;
7 4 7 0.005;
7 4 8 0.005;
7 4 9 0.005;
7 4 10 0.005;
7 4 11 0.005;
7 4 12 0.005;
7 5 1 0.004;
7 5 2 0.004;
7 5 3 0.004;
7 5 4 0.004;
7 5 5 0.004;
7 5 6 0.004;
7 5 7 0.004;
7 5 8 0.004;
7 5 9 0.004;
7 5 10 0.004;
7 5 11 0.004;
7 5 12 0.004;
7 6 1 0.004;
7 6 2 0.004;
7 6 3 0.004;
7 6 4 0.004;
7 6 5 0.004;
7 6 6 0.004;
7 6 7 0.004;
7 6 8 0.004;
7 6 9 0.004;
7 6 10 0.004;
7 6 11 0.004;
7 6 12 0.004;
8 1 1 0.005;
8 1 2 0.005;
8 1 3 0.005;
8 1 4 0.005;
8 1 5 0.005;
8 1 6 0.005;
8 1 7 0.005;
8 1 8 0.005;
8 1 9 0.005;
8 1 10 0.005;
8 1 11 0.005;
8 1 12 0.005;
8 2 1 0.006;
8 2 2 0.006;
8 2 3 0.006;
8 2 4 0.006;
8 2 5 0.006;
8 2 6 0.006;
8 2 7 0.006;
8 2 8 0.006;
8 2 9 0.006;
8 2 10 0.006;
8 2 11 0.006;
8 2 12 0.006;
8 3 1 0.006;
8 3 2 0.006;
8 3 3 0.006;
8 3 4 0.006;
8 3 5 0.006;
8 3 6 0.006;
8 3 7 0.006;
8 3 8 0.006;
8 3 9 0.006;
8 3 10 0.006;
8 3 11 0.006;
8 3 12 0.006;
8 4 1 0.005;
8 4 2 0.005;
8 4 3 0.005;
8 4 4 0.005;
8 4 5 0.005;
8 4 6 0.005;
8 4 7 0.005;
8 4 8 0.005;
8 4 9 0.005;
8 4 10 0.005;
8 4 11 0.005;
8 4 12 0.005;
8 5 1 0.004;
8 5 2 0.004;
8 5 3 0.004;
8 5 4 0.004;
8 5 5 0.004;
8 5 6 0.004;
8 5 7 0.004;
8 5 8 0.004;
8 5 9 0.004;
8 5 10 0.004;
8 5 11 0.004;
8 5 12 0.004;
8 6 1 0.004;
8 6 2 0.004;
8 6 3 0.004;
8 6 4 0.004;
8 6 5 0.004;
8 6 6 0.004;
8 6 7 0.004;
8 6 8 0.004;
8 6 9 0.004;
8 6 10 0.004;
8 6 11 0.004;
8 6 12 0.004;
9 1 1 0.005;
9 1 2 0.005;
9 1 3 0.005;
9 1 4 0.005;
9 1 5 0.005;
9 1 6 0.005;
9 1 7 0.005;
9 1 8 0.005;
9 1 9 0.005;
9 1 10 0.005;
9 1 11 0.005;
9 1 12 0.005;
9 2 1 0.006;
9 2 2 0.006;
9 2 3 0.006;
9 2 4 0.006;
9 2 5 0.006;
9 2 6 0.006;
9 2 7 0.006;
9 2 8 0.006;
9 2 9 0.006;
9 2 10 0.006;
9 2 11 0.006;
9 2 12 0.006;
9 3 1 0.006;
9 3 2 0.006;
9 3 3 0.006;
9 3 4 0.006;
9 3 5 0.006;
9 3 6 0.006;
9 3 7 0.006;
9 3 8 0.006;
9 3 9 0.006;
9 3 10 0.006;
9 3 11 0.006;
9 3 12 0.006;
9 4 1 0.005;
9 4 2 0.005;
9 4 3 0.005;
9 4 4 0.005;
9 4 5 0.005;
9 4 6 0.005;
9 4 7 0.005;
9 4 8 0.005;
9 4 9 0.005;
9 4 10 0.005;
9 4 11 0.005;
9 4 12 0.005;
9 5 1 0.004;
9 5 2 0.004;
9 5 3 0.004;
9 5 4 0.004;
9 5 5 0.004;
9 5 6 0.004;
9 5 7 0.004;
9 5 8 0.004;
9 5 9 0.004;
9 5 10 0.004;
9 5 11 0.004;
9 5 12 0.004;
9 6 1 0.004;
9 6 2 0.004;
9 6 3 0.004;
9 6 4 0.004;
