###################################################
# Classe 12 : K = 4, M = 2, T = 8, N = 20
# Exemplo: 10.   Nome do arquivo: c12ex10.dat          Semente: 2735

global Q1 = 1e5
1 1 4 0.013;
1 1 5 0.013;
1 1 6 0.013;
1 1 7 0.013;
1 1 8 0.013;
1 2 1 0.011;
1 2 2 0.011;
1 2 3 0.011;
1 2 4 0.011;
1 2 5 0.011;
1 2 6 0.011;
1 2 7 0.011;
1 2 8 0.011;
2 1 1 0.013;
2 1 2 0.013;
2 1 3 0.013;
2 1 4 0.013;
2 1 5 0.013;
2 1 6 0.013;
2 1 7 0.013;
2 1 8 0.013;
2 2 1 0.011;
2 2 2 0.011;
2 2 3 0.011;
2 2 4 0.011;
2 2 5 0.011;
2 2 6 0.011;
2 2 7 0.011;
2 2 8 0.011;
3 1 1 0.01;
3 1 2 0.01;
3 1 3 0.01;
3 1 4 0.01;
3 1 5 0.01;
3 1 6 0.01;
3 1 7 0.01;
3 1 8 0.01;
3 2 1 0.008;
3 2 2 0.008;
3 2 3 0.008;
3 2 4 0.008;
3 2 5 0.008;
3 2 6 0.008;
3 2 7 0.008;
3 2 8 0.008;
4 1 1 0.008;
4 1 2 0.008;
4 1 3 0.008;
4 1 4 0.008;
4 1 5 0.008;
4 1 6 0.008;
4 1 7 0.008;
4 1 8 0.008;
4 2 1 0.007;
4 2 2 0.007;
4 2 3 0.007;
4 2 4 0.007;
4 2 5 0.007;
4 2 6 0.007;
4 2 7 0.007;
4 2 8 0.007;
]

# cz: custo de setup por bobina mestre
global c_z = [
1 1 1 0.908;
1 1 2 0.908;
1 1 3 0.908;
1 1 4 0.908;
1 1 5 0.908;
1 1 6 0.908;
1 1 7 0.908;
1 1 8 0.908;
1 2 1 0.831;
1 2 2 0.831;
1 2 3 0.831;
1 2 4 0.831;
1 2 5 0.831;
1 2 6 0.831;
1 2 7 0.831;
1 2 8 0.831;
2 1 1 0.835;
2 1 2 0.835;
2 1 3 0.835;
2 1 4 0.835;
2 1 5 0.835;
2 1 6 0.835;
2 1 7 0.835;
2 1 8 0.835;
2 2 1 0.636;
2 2 2 0.636;
2 2 3 0.636;
2 2 4 0.636;
2 2 5 0.636;
2 2 6 0.636;
2 2 7 0.636;
2 2 8 0.636;
3 1 1 0.928;
3 1 2 0.928;
3 1 3 0.928;
3 1 4 0.928;
3 1 5 0.928;
3 1 6 0.928;
3 1 7 0.928;
3 1 8 0.928;
3 2 1 0.746;
3 2 2 0.746;
3 2 3 0.746;
3 2 4 0.746;
3 2 5 0.746;
3 2 6 0.746;
3 2 7 0.746;
3 2 8 0.746;
4 1 1 1.068;
4 1 2 1.068;
4 1 3 1.068;
4 1 4 1.068;
4 1 5 1.068;
4 1 6 1.068;
4 1 7 1.068;
4 1 8 1.068;
4 2 1 0.476;
4 2 2 0.476;
4 2 3 0.476;
4 2 4 0.476;
4 2 5 0.476;
4 2 6 0.476;
4 2 7 0.476;
4 2 8 0.476;
]

# cy: custo de corte por bobina mestre
global c_y = [
1 1 1 3.321;
1 1 2 3.321;
1 1 3 3.321;
1 1 4 3.321;
1 1 5 3.321;
1 1 6 3.321;
1 1 7 3.321;
1 1 8 3.321;
1 2 1 2.125;
1 2 2 2.125;
1 2 3 2.125;
1 2 4 2.125;
1 2 5 2.125;
1 2 6 2.125;
1 2 7 2.125;
1 2 8 2.125;
2 1 1 1.739;
2 1 2 1.739;
2 1 3 1.739;
2 1 4 1.739;
2 1 5 1.739;
2 1 6 1.739;
2 1 7 1.739;
2 1 8 1.739;
2 2 1 2.981;
2 2 2 2.981;
2 2 3 2.981;
2 2 4 2.981;
2 2 5 2.981;
2 2 6 2.981;
2 2 7 2.981;
2 2 8 2.981;
3 1 1 2.269;
3 1 2 2.269;
3 1 3 2.269;
3 1 4 2.269;
3 1 5 2.269;
3 1 6 2.269;
3 1 7 2.269;
3 1 8 2.269;
3 2 1 2.131;
3 2 2 2.131;
3 2 3 2.131;
3 2 4 2.131;
3 2 5 2.131;
3 2 6 2.131;
3 2 7 2.131;
3 2 8 2.131;
4 1 1 2.225;
4 1 2 2.225;
4 1 3 2.225;
4 1 4 2.225;
4 1 5 2.225;
4 1 6 2.225;
4 1 7 2.225;
4 1 8 2.225;
4 2 1 2.151;
4 2 2 2.151;
4 2 3 2.151;
4 2 4 2.151;
4 2 5 2.151;
4 2 6 2.151;
4 2 7 2.151;
4 2 8 2.151;
]

# c_e: Custo de estocar um item de largura l_i
global c_e = [
1 1 1 0.006;
1 1 2 0.006;
1 1 3 0.006;
1 1 4 0.006;
1 1 5 0.006;
1 1 6 0.006;
1 1 7 0.006;
1 1 8 0.006;
1 2 1 0.006;
1 2 2 0.006;
1 2 3 0.006;
1 2 4 0.006;
1 2 5 0.006;
1 2 6 0.006;
1 2 7 0.006;
1 2 8 0.006;
1 3 1 0.005;
1 3 2 0.005;
1 3 3 0.005;
1 3 4 0.005;
1 3 5 0.005;
1 3 6 0.005;
1 3 7 0.005;
1 3 8 0.005;
1 4 1 0.004;
1 4 2 0.004;
1 4 3 0.004;
1 4 4 0.004;
1 4 5 0.004;
1 4 6 0.004;
1 4 7 0.004;
1 4 8 0.004;
2 1 1 0.006;
2 1 2 0.006;
2 1 3 0.006;
2 1 4 0.006;
2 1 5 0.006;
2 1 6 0.006;
2 1 7 0.006;
2 1 8 0.006;
2 2 1 0.006;
2 2 2 0.006;
2 2 3 0.006;
2 2 4 0.006;
2 2 5 0.006;
2 2 6 0.006;
2 2 7 0.006;
2 2 8 0.006;
2 3 1 0.005;
2 3 2 0.005;
2 3 3 0.005;
2 3 4 0.005;
2 3 5 0.005;
2 3 6 0.005;
2 3 7 0.005;
2 3 8 0.005;
2 4 1 0.004;
2 4 2 0.004;
2 4 3 0.004;
2 4 4 0.004;
2 4 5 0.004;
2 4 6 0.004;
2 4 7 0.004;
2 4 8 0.004;
3 1 1 0.006;
3 1 2 0.006;
3 1 3 0.006;
3 1 4 0.006;
3 1 5 0.006;
3 1 6 0.006;
3 1 7 0.006;
3 1 8 0.006;
3 2 1 0.006;
3 2 2 0.006;
3 2 3 0.006;
3 2 4 0.006;
3 2 5 0.006;
3 2 6 0.006;
3 2 7 0.006;
3 2 8 0.006;
3 3 1 0.005;
3 3 2 0.005;
3 3 3 0.005;
3 3 4 0.005;
3 3 5 0.005;
3 3 6 0.005;
3 3 7 0.005;
3 3 8 0.005;
3 4 1 0.004;
3 4 2 0.004;
3 4 3 0.004;
3 4 4 0.004;
3 4 5 0.004;
3 4 6 0.004;
3 4 7 0.004;
3 4 8 0.004;
4 1 1 0.006;
4 1 2 0.006;
4 1 3 0.006;
4 1 4 0.006;
4 1 5 0.006;
4 1 6 0.006;
4 1 7 0.006;
4 1 8 0.006;
4 2 1 0.006;
4 2 2 0.006;
4 2 3 0.006;
4 2 4 0.006;
4 2 5 0.006;
4 2 6 0.006;
4 2 7 0.006;
4 2 8 0.006;
4 3 1 0.005;
4 3 2 0.005;
4 3 3 0.005;
4 3 4 0.005;
4 3 5 0.005;
4 3 6 0.005;
4 3 7 0.005;
4 3 8 0.005;
4 4 1 0.004;
4 4 2 0.004;
4 4 3 0.004;
4 4 4 0.004;
4 4 5 0.004;
4 4 6 0.004;
4 4 7 0.004;
4 4 8 0.004;
5 1 1 0.006;
5 1 2 0.006;
5 1 3 0.006;
5 1 4 0.006;
5 1 5 0.006;
5 1 6 0.006;
5 1 7 0.006;
5 1 8 0.006;
5 2 1 0.006;
5 2 2 0.006;
5 2 3 0.006;
5 2 4 0.006;
5 2 5 0.006;
5 2 6 0.006;
5 2 7 0.006;
5 2 8 0.006;
5 3 1 0.005;
5 3 2 0.005;
5 3 3 0.005;
5 3 4 0.005;
5 3 5 0.005;
5 3 6 0.005;
5 3 7 0.005;
5 3 8 0.005;
5 4 1 0.004;
5 4 2 0.004;
5 4 3 0.004;
5 4 4 0.004;
5 4 5 0.004;
5 4 6 0.004;
5 4 7 0.004;
5 4 8 0.004;
6 1 1 0.006;
6 1 2 0.006;
6 1 3 0.006;
6 1 4 0.006;
6 1 5 0.006;
6 1 6 0.006;
6 1 7 0.006;
6 1 8 0.006;
6 2 1 0.006;
6 2 2 0.006;
6 2 3 0.006;
6 2 4 0.006;
6 2 5 0.006;
6 2 6 0.006;
6 2 7 0.006;
6 2 8 0.006;
6 3 1 0.005;
6 3 2 0.005;
6 3 3 0.005;
6 3 4 0.005;
6 3 5 0.005;
6 3 6 0.005;
6 3 7 0.005;
6 3 8 0.005;
6 4 1 0.004;
6 4 2 0.004;
6 4 3 0.004;
6 4 4 0.004;
6 4 5 0.004;
6 4 6 0.004;
6 4 7 0.004;
6 4 8 0.004;
7 1 1 0.006;
7 1 2 0.006;
7 1 3 0.006;
7 1 4 0.006;
7 1 5 0.006;
7 1 6 0.006;
7 1 7 0.006;
7 1 8 0.006;
7 2 1 0.006;
7 2 2 0.006;
7 2 3 0.006;
7 2 4 0.006;
7 2 5 0.006;
7 2 6 0.006;
7 2 7 0.006;
7 2 8 0.006;
7 3 1 0.005;
7 3 2 0.005;
7 3 3 0.005;
7 3 4 0.005;
7 3 5 0.005;
7 3 6 0.005;
7 3 7 0.005;
7 3 8 0.005;
7 4 1 0.004;
7 4 2 0.004;
7 4 3 0.004;
7 4 4 0.004;
7 4 5 0.004;
7 4 6 0.004;
7 4 7 0.004;
7 4 8 0.004;
8 1 1 0.006;
8 1 2 0.006;
8 1 3 0.006;
8 1 4 0.006;
8 1 5 0.006;
8 1 6 0.006;
8 1 7 0.006;
8 1 8 0.006;
8 2 1 0.006;
8 2 2 0.006;
8 2 3 0.006;
8 2 4 0.006;
8 2 5 0.006;
8 2 6 0.006;
8 2 7 0.006;
8 2 8 0.006;
8 3 1 0.005;
8 3 2 0.005;
8 3 3 0.005;
8 3 4 0.005;
8 3 5 0.005;
8 3 6 0.005;
8 3 7 0.005;
8 3 8 0.005;
8 4 1 0.004;
8 4 2 0.004;
8 4 3 0.004;
8 4 4 0.004;
8 4 5 0.004;
8 4 6 0.004;
8 4 7 0.004;
8 4 8 0.004;
9 1 1 0.006;
9 1 2 0.006;
9 1 3 0.006;
9 1 4 0.006;
9 1 5 0.006;
9 1 6 0.006;
9 1 7 0.006;
9 1 8 0.006;
9 2 1 0.006;
9 2 2 0.006;
9 2 3 0.006;
9 2 4 0.006;
9 2 5 0.006;
9 2 6 0.006;
9 2 7 0.006;
9 2 8 0.006;
9 3 1 0.005;
9 3 2 0.005;
9 3 3 0.005;
9 3 4 0.005;
9 3 5 0.005;
9 3 6 0.005;
9 3 7 0.005;
9 3 8 0.005;
9 4 1 0.004;
9 4 2 0.004;
9 4 3 0.004;
9 4 4 0.004;
9 4 5 0.004;
9 4 6 0.004;
9 4 7 0.004;
9 4 8 0.004;
10 1 1 0.006;
10 1 2 0.006;
10 1 3 0.006;
10 1 4 0.006;
10 1 5 0.006;
10 1 6 0.006;
10 1 7 0.006;
10 1 8 0.006;
10 2 1 0.006;
10 2 2 0.006;
10 2 3 0.006;
10 2 4 0.006;
10 2 5 0.006;
10 2 6 0.006;
10 2 7 0.006;
10 2 8 0.006;
10 3 1 0.005;
10 3 2 0.005;
10 3 3 0.005;
10 3 4 0.005;
10 3 5 0.005;
10 3 6 0.005;
10 3 7 0.005;
10 3 8 0.005;
10 4 1 0.004;
10 4 2 0.004;
10 4 3 0.004;
10 4 4 0.004;
10 4 5 0.004;
10 4 6 0.004;
10 4 7 0.004;
10 4 8 0.004;
11 1 1 0.006;
11 1 2 0.006;
11 1 3 0.006;
11 1 4 0.006;
11 1 5 0.006;
11 1 6 0.006;
11 1 7 0.006;
11 1 8 0.006;
11 2 1 0.006;
11 2 2 0.006;
11 2 3 0.006;
11 2 4 0.006;
11 2 5 0.006;
11 2 6 0.006;
11 2 7 0.006;
11 2 8 0.006;
11 3 1 0.005;
11 3 2 0.005;
11 3 3 0.005;
11 3 4 0.005;
11 3 5 0.005;
11 3 6 0.005;
11 3 7 0.005;
11 3 8 0.005;
11 4 1 0.004;
11 4 2 0.004;
11 4 3 0.004;
11 4 4 0.004;
11 4 5 0.004;
11 4 6 0.004;
11 4 7 0.004;
11 4 8 0.004;
12 1 1 0.006;
12 1 2 0.006;
12 1 3 0.006;
12 1 4 0.006;
12 1 5 0.006;
12 1 6 0.006;
12 1 7 0.006;
12 1 8 0.006;
12 2 1 0.006;
12 2 2 0.006;
12 2 3 0.006;
12 2 4 0.006;
12 2 5 0.006;
12 2 6 0.006;
12 2 7 0.006;
12 2 8 0.006;
12 3 1 0.005;
12 3 2 0.005;
12 3 3 0.005;
12 3 4 0.005;
12 3 5 0.005;
12 3 6 0.005;
12 3 7 0.005;
12 3 8 0.005;
12 4 1 0.004;
12 4 2 0.004;
12 4 3 0.004;
12 4 4 0.004;
12 4 5 0.004;
12 4 6 0.004;
12 4 7 0.004;
12 4 8 0.004;
13 1 1 0.006;
13 1 2 0.006;
13 1 3 0.006;
13 1 4 0.006;
13 1 5 0.006;
13 1 6 0.006;
13 1 7 0.006;
13 1 8 0.006;
13 2 1 0.006;
13 2 2 0.006;
13 2 3 0.006;
13 2 4 0.006;
13 2 5 0.006;
13 2 6 0.006;
13 2 7 0.006;
13 2 8 0.006;
13 3 1 0.005;
13 3 2 0.005;
13 3 3 0.005;
13 3 4 0.005;
13 3 5 0.005;
13 3 6 0.005;
13 3 7 0.005;
13 3 8 0.005;
13 4 1 0.004;
13 4 2 0.004;
13 4 3 0.004;
13 4 4 0.004;
13 4 5 0.004;
13 4 6 0.004;
13 4 7 0.004;
13 4 8 0.004;
14 1 1 0.006;
14 1 2 0.006;
14 1 3 0.006;
14 1 4 0.006;
14 1 5 0.006;
14 1 6 0.006;
14 1 7 0.006;
14 1 8 0.006;
14 2 1 0.006;
14 2 2 0.006;
14 2 3 0.006;
14 2 4 0.006;
14 2 5 0.006;
14 2 6 0.006;
14 2 7 0.006;
14 2 8 0.006;
14 3 1 0.005;
14 3 2 0.005;
14 3 3 0.005;
14 3 4 0.005;
14 3 5 0.005;
14 3 6 0.005;
14 3 7 0.005;
14 3 8 0.005;
14 4 1 0.004;
14 4 2 0.004;
14 4 3 0.004;
14 4 4 0.004;
14 4 5 0.004;
14 4 6 0.004;
14 4 7 0.004;
14 4 8 0.004;
15 1 1 0.006;
15 1 2 0.006;
15 1 3 0.006;
15 1 4 0.006;
15 1 5 0.006;
15 1 6 0.006;
15 1 7 0.006;
15 1 8 0.006;
15 2 1 0.006;
15 2 2 0.006;
15 2 3 0.006;
15 2 4 0.006;
15 2 5 0.006;
15 2 6 0.006;
15 2 7 0.006;
15 2 8 0.006;
15 3 1 0.005;
15 3 2 0.005;
15 3 3 0.005;
15 3 4 0.005;
15 3 5 0.005;
15 3 6 0.005;
15 3 7 0.005;
15 3 8 0.005;
15 4 1 0.004;
15 4 2 0.004;
15 4 3 0.004;
15 4 4 0.004;
15 4 5 0.004;
15 4 6 0.004;
15 4 7 0.004;
15 4 8 0.004;
16 1 1 0.006;
16 1 2 0.006;
16 1 3 0.006;
16 1 4 0.006;
16 1 5 0.006;
16 1 6 0.006;
16 1 7 0.006;
16 1 8 0.006;
16 2 1 0.006;
16 2 2 0.006;
16 2 3 0.006;
16 2 4 0.006;
16 2 5 0.006;
16 2 6 0.006;
16 2 7 0.006;
16 2 8 0.006;
16 3 1 0.005;
16 3 2 0.005;
16 3 3 0.005;
16 3 4 0.005;
16 3 5 0.005;
16 3 6 0.005;
16 3 7 0.005;
16 3 8 0.005;
16 4 1 0.004;
16 4 2 0.004;
16 4 3 0.004;
16 4 4 0.004;
16 4 5 0.004;
16 4 6 0.004;
16 4 7 0.004;
16 4 8 0.004;
17 1 1 0.006;
17 1 2 0.006;
17 1 3 0.006;
17 1 4 0.006;
17 1 5 0.006;
17 1 6 0.006;
17 1 7 0.006;
17 1 8 0.006;
17 2 1 0.006;
17 2 2 0.006;
17 2 3 0.006;
17 2 4 0.006;
17 2 5 0.006;
17 2 6 0.006;
17 2 7 0.006;
17 2 8 0.006;
17 3 1 0.005;
17 3 2 0.005;
17 3 3 0.005;
17 3 4 0.005;
17 3 5 0.005;
17 3 6 0.005;
17 3 7 0.005;
17 3 8 0.005;
17 4 1 0.004;
17 4 2 0.004;
17 4 3 0.004;
17 4 4 0.004;
17 4 5 0.004;
17 4 6 0.004;
17 4 7 0.004;
17 4 8 0.004;
18 1 1 0.006;
18 1 2 0.006;
18 1 3 0.006;
18 1 4 0.006;
18 1 5 0.006;
18 1 6 0.006;
18 1 7 0.006;
18 1 8 0.006;
18 2 1 0.006;
18 2 2 0.006;
18 2 3 0.006;
18 2 4 0.006;
18 2 5 0.006;
18 2 6 0.006;
18 2 7 0.006;
18 2 8 0.006;
18 3 1 0.005;
18 3 2 0.005;
18 3 3 0.005;
18 3 4 0.005;
18 3 5 0.005;
18 3 6 0.005;
18 3 7 0.005;
18 3 8 0.005;
18 4 1 0.004;
18 4 2 0.004;
18 4 3 0.004;
18 4 4 0.004;
18 4 5 0.004;
18 4 6 0.004;
18 4 7 0.004;
18 4 8 0.004;
19 1 1 0.006;
19 1 2 0.006;
19 1 3 0.006;
19 1 4 0.006;
19 1 5 0.006;
19 1 6 0.006;
19 1 7 0.006;
19 1 8 0.006;
19 2 1 0.006;
19 2 2 0.006;
19 2 3 0.006;
19 2 4 0.006;
19 2 5 0.006;
19 2 6 0.006;
19 2 7 0.006;
19 2 8 0.006;
19 3 1 0.005;
19 3 2 0.005;
19 3 3 0.005;
19 3 4 0.005;
19 3 5 0.005;
19 3 6 0.005;
19 3 7 0.005;
19 3 8 0.005;
19 4 1 0.004;
19 4 2 0.004;
19 4 3 0.004;
19 4 4 0.004;
19 4 5 0.004;
19 4 6 0.004;
19 4 7 0.004;
19 4 8 0.004;
20 1 1 0.006;
20 1 2 0.006;
20 1 3 0.006;
20 1 4 0.006;
20 1 5 0.006;
20 1 6 0.006;
20 1 7 0.006;
20 1 8 0.006;
20 2 1 0.006;
20 2 2 0.006;
20 2 3 0.006;
20 2 4 0.006;
20 2 5 0.006;
20 2 6 0.006;
20 2 7 0.006;
20 2 8 0.006;
20 3 1 0.005;
20 3 2 0.005;
20 3 3 0.005;
20 3 4 0.005;
20 3 5 0.005;
20 3 6 0.005;
20 3 7 0.005;
20 3 8 0.005;
20 4 1 0.004;
20 4 2 0.004;
20 4 3 0.004;
20 4 4 0.004;
20 4 5 0.004;
20 4 6 0.004;
20 4 7 0.004;
20 4 8 0.004;
]

# csc: custo de setup do padrão de corte (igual para cada padrão j)
global c_sc = [
1 1 1 0.156;
1 1 2 0.156;
1 1 3 0.156;
1 1 4 0.156;
1 1 5 0.156;
1 1 6 0.156;
1 1 7 0.156;
1 1 8 0.156;
1 2 1 0.1;
1 2 2 0.1;
1 2 3 0.1;
1 2 4 0.1;
1 2 5 0.1;
1 2 6 0.1;
1 2 7 0.1;
1 2 8 0.1;
2 1 1 0.083;
2 1 2 0.083;
2 1 3 0.083;
2 1 4 0.083;
2 1 5 0.083;
2 1 6 0.083;
2 1 7 0.083;
2 1 8 0.083;
2 2 1 0.143;
2 2 2 0.143;
2 2 3 0.143;
2 2 4 0.143;
2 2 5 0.143;
2 2 6 0.143;
2 2 7 0.143;
2 2 8 0.143;
3 1 1 0.07;
3 1 2 0.07;
3 1 3 0.07;
3 1 4 0.07;
3 1 5 0.07;
3 1 6 0.07;
3 1 7 0.07;
3 1 8 0.07;
3 2 1 0.072;
3 2 2 0.072;
3 2 3 0.072;
3 2 4 0.072;
3 2 5 0.072;
3 2 6 0.072;
3 2 7 0.072;
3 2 8 0.072;
4 1 1 0.105;
4 1 2 0.105;
4 1 3 0.105;
4 1 4 0.105;
4 1 5 0.105;
4 1 6 0.105;
4 1 7 0.105;
4 1 8 0.105;
4 2 1 0.09;
4 2 2 0.09;
4 2 3 0.09;
4 2 4 0.09;
4 2 5 0.09;
4 2 6 0.09;
4 2 7 0.09;
4 2 8 0.09;
]

# Demandas
global d = [
1 1 1 197;
1 1 2 241;
1 1 3 0;
1 1 4 95;
1 1 5 167;
1 1 6 156;
1 1 7 97;
1 1 8 207;
1 2 1 258;
1 2 2 0;
1 2 3 54;
1 2 4 272;
1 2 5 243;
1 2 6 0;
1 2 7 0;
1 2 8 256;
1 3 1 280;
1 3 2 0;
1 3 3 172;
1 3 4 271;
1 3 5 219;
1 3 6 231;
1 3 7 105;
1 3 8 248;
1 4 1 293;
1 4 2 263;
1 4 3 106;
1 4 4 173;
1 4 5 131;
1 4 6 82;
1 4 7 110;
1 4 8 275;
2 1 1 132;
2 1 2 0;
2 1 3 0;
2 1 4 279;
2 1 5 52;
2 1 6 240;
2 1 7 293;
2 1 8 286;
2 2 1 234;
2 2 2 0;
2 2 3 243;
2 2 4 63;
2 2 5 271;
2 2 6 268;
2 2 7 116;
2 2 8 177;
2 3 1 229;
2 3 2 214;
2 3 3 83;
2 3 4 274;
2 3 5 0;
2 3 6 256;
2 3 7 194;
2 3 8 283;
2 4 1 118;
2 4 2 235;
2 4 3 52;
2 4 4 270;
2 4 5 160;
2 4 6 130;
2 4 7 81;
2 4 8 270;
3 1 1 226;
3 1 2 212;
3 1 3 247;
3 1 4 221;
3 1 5 142;
3 1 6 189;
3 1 7 257;
3 1 8 66;
3 2 1 282;
3 2 2 86;
3 2 3 73;
3 2 4 201;
3 2 5 0;
3 2 6 206;
3 2 7 224;
3 2 8 0;
3 3 1 126;
3 3 2 107;
3 3 3 178;
3 3 4 218;
3 3 5 141;
3 3 6 122;
3 3 7 101;
3 3 8 0;
3 4 1 101;
3 4 2 0;
3 4 3 221;
3 4 4 153;
3 4 5 190;
3 4 6 266;
3 4 7 126;
3 4 8 147;
4 1 1 0;
4 1 2 276;
4 1 3 165;
4 1 4 138;
4 1 5 126;
4 1 6 0;
4 1 7 0;
4 1 8 297;
4 2 1 129;
4 2 2 169;
4 2 3 139;
4 2 4 81;
4 2 5 0;
4 2 6 259;
4 2 7 65;
4 2 8 141;
4 3 1 79;
4 3 2 229;
4 3 3 147;
4 3 4 246;
4 3 5 156;
4 3 6 253;
4 3 7 267;
4 3 8 61;
4 4 1 280;
4 4 2 177;
4 4 3 230;
4 4 4 118;
4 4 5 60;
4 4 6 0;
4 4 7 145;
4 4 8 189;
5 1 1 279;
5 1 2 0;
5 1 3 58;
5 1 4 241;
5 1 5 243;
5 1 6 152;
5 1 7 229;
5 1 8 231;
5 2 1 73;
5 2 2 78;
5 2 3 110;
5 2 4 253;
5 2 5 274;
5 2 6 239;
5 2 7 181;
5 2 8 64;
5 3 1 0;
5 3 2 142;
5 3 3 70;
5 3 4 101;
5 3 5 0;
5 3 6 0;
5 3 7 274;
5 3 8 58;
5 4 1 276;
5 4 2 93;
5 4 3 184;
5 4 4 0;
5 4 5 155;
5 4 6 89;
5 4 7 0;
5 4 8 297;
6 1 1 0;
6 1 2 0;
6 1 3 0;
6 1 4 271;
6 1 5 127;
6 1 6 118;
6 1 7 0;
6 1 8 79;
6 2 1 285;
6 2 2 92;
6 2 3 198;
6 2 4 253;
6 2 5 193;
6 2 6 127;
6 2 7 289;
6 2 8 277;
6 3 1 78;
6 3 2 214;
6 3 3 225;
6 3 4 238;
6 3 5 205;
6 3 6 0;
6 3 7 120;
6 3 8 175;
6 4 1 0;
6 4 2 295;
6 4 3 55;
6 4 4 0;
6 4 5 264;
6 4 6 95;
6 4 7 108;
6 4 8 155;
7 1 1 200;
7 1 2 216;
7 1 3 127;
7 1 4 271;
7 1 5 266;
7 1 6 59;
7 1 7 91;
7 1 8 283;
7 2 1 185;
7 2 2 275;
7 2 3 285;
7 2 4 157;
7 2 5 168;
7 2 6 164;
7 2 7 204;
7 2 8 68;
7 3 1 0;
7 3 2 101;
7 3 3 268;
7 3 4 250;
7 3 5 278;
7 3 6 201;
7 3 7 229;
7 3 8 291;
7 4 1 133;
7 4 2 251;
7 4 3 0;
7 4 4 288;
7 4 5 0;
7 4 6 299;
7 4 7 201;
7 4 8 98;
8 1 1 129;
8 1 2 170;
8 1 3 274;
8 1 4 235;
8 1 5 81;
8 1 6 283;
8 1 7 281;
8 1 8 59;
8 2 1 206;
8 2 2 200;
8 2 3 81;
8 2 4 199;
8 2 5 150;
8 2 6 125;
8 2 7 0;
8 2 8 276;
8 3 1 156;
8 3 2 0;
8 3 3 154;
8 3 4 111;
8 3 5 209;
8 3 6 198;
8 3 7 250;
8 3 8 255;
8 4 1 193;
8 4 2 94;
8 4 3 50;
8 4 4 119;
8 4 5 159;
8 4 6 0;
8 4 7 161;
8 4 8 211;
9 1 1 79;
9 1 2 213;
9 1 3 0;
9 1 4 61;
9 1 5 273;
9 1 6 0;
9 1 7 98;
9 1 8 135;
9 2 1 0;
9 2 2 294;
9 2 3 0;
9 2 4 188;
9 2 5 282;
9 2 6 233;
9 2 7 173;
9 2 8 169;
9 3 1 177;
9 3 2 189;
9 3 3 88;
9 3 4 266;
9 3 5 0;
9 3 6 159;
9 3 7 270;
9 3 8 111;
9 4 1 171;
9 4 2 184;
9 4 3 188;
9 4 4 172;
9 4 5 229;
9 4 6 141;
9 4 7 0;
9 4 8 102;
10 1 1 229;
10 1 2 93;
10 1 3 278;
10 1 4 127;
10 1 5 131;
10 1 6 85;
10 1 7 141;
10 1 8 177;
10 2 1 0;
10 2 2 187;
10 2 3 276;
10 2 4 207;
10 2 5 269;
10 2 6 180;
10 2 7 97;
10 2 8 156;
10 3 1 160;
10 3 2 268;
10 3 3 254;
10 3 4 51;
10 3 5 66;
10 3 6 61;
