###################################################
# Classe 27 : K = 6, M = 2, T = 12, N = 20
# Exemplo: 8.   c27ex08.dat          Semente: 2109
#-----------------------Dados----------------------
global K = 6
6 1 11 20.412;
6 1 12 20.412;
6 2 1 19.504;
6 2 2 19.504;
6 2 3 19.504;
6 2 4 19.504;
6 2 5 19.504;
6 2 6 19.504;
6 2 7 19.504;
6 2 8 19.504;
6 2 9 19.504;
6 2 10 19.504;
6 2 11 19.504;
6 2 12 19.504;
]

global c_z = [
1 1 1 0.827;
1 1 2 0.827;
1 1 3 0.827;
1 1 4 0.827;
1 1 5 0.827;
1 1 6 0.827;
1 1 7 0.827;
1 1 8 0.827;
1 1 9 0.827;
1 1 10 0.827;
1 1 11 0.827;
1 1 12 0.827;
1 2 1 0.688;
1 2 2 0.688;
1 2 3 0.688;
1 2 4 0.688;
1 2 5 0.688;
1 2 6 0.688;
1 2 7 0.688;
1 2 8 0.688;
1 2 9 0.688;
1 2 10 0.688;
1 2 11 0.688;
1 2 12 0.688;
2 1 1 0.98;
2 1 2 0.98;
2 1 3 0.98;
2 1 4 0.98;
2 1 5 0.98;
2 1 6 0.98;
2 1 7 0.98;
2 1 8 0.98;
2 1 9 0.98;
2 1 10 0.98;
2 1 11 0.98;
2 1 12 0.98;
2 2 1 0.657;
2 2 2 0.657;
2 2 3 0.657;
2 2 4 0.657;
2 2 5 0.657;
2 2 6 0.657;
2 2 7 0.657;
2 2 8 0.657;
2 2 9 0.657;
2 2 10 0.657;
2 2 11 0.657;
2 2 12 0.657;
3 1 1 0.573;
3 1 2 0.573;
3 1 3 0.573;
3 1 4 0.573;
3 1 5 0.573;
3 1 6 0.573;
3 1 7 0.573;
3 1 8 0.573;
3 1 9 0.573;
3 1 10 0.573;
3 1 11 0.573;
3 1 12 0.573;
3 2 1 0.589;
3 2 2 0.589;
3 2 3 0.589;
3 2 4 0.589;
3 2 5 0.589;
3 2 6 0.589;
3 2 7 0.589;
3 2 8 0.589;
3 2 9 0.589;
3 2 10 0.589;
3 2 11 0.589;
3 2 12 0.589;
4 1 1 0.885;
4 1 2 0.885;
4 1 3 0.885;
4 1 4 0.885;
4 1 5 0.885;
4 1 6 0.885;
4 1 7 0.885;
4 1 8 0.885;
4 1 9 0.885;
4 1 10 0.885;
4 1 11 0.885;
4 1 12 0.885;
4 2 1 0.741;
4 2 2 0.741;
4 2 3 0.741;
4 2 4 0.741;
4 2 5 0.741;
4 2 6 0.741;
4 2 7 0.741;
4 2 8 0.741;
4 2 9 0.741;
4 2 10 0.741;
4 2 11 0.741;
4 2 12 0.741;
5 1 1 0.695;
5 1 2 0.695;
5 1 3 0.695;
5 1 4 0.695;
5 1 5 0.695;
5 1 6 0.695;
5 1 7 0.695;
5 1 8 0.695;
5 1 9 0.695;
5 1 10 0.695;
5 1 11 0.695;
5 1 12 0.695;
5 2 1 0.535;
5 2 2 0.535;
5 2 3 0.535;
5 2 4 0.535;
5 2 5 0.535;
5 2 6 0.535;
5 2 7 0.535;
5 2 8 0.535;
5 2 9 0.535;
5 2 10 0.535;
5 2 11 0.535;
5 2 12 0.535;
6 1 1 0.898;
6 1 2 0.898;
6 1 3 0.898;
6 1 4 0.898;
6 1 5 0.898;
6 1 6 0.898;
6 1 7 0.898;
6 1 8 0.898;
6 1 9 0.898;
6 1 10 0.898;
6 1 11 0.898;
6 1 12 0.898;
6 2 1 0.722;
6 2 2 0.722;
6 2 3 0.722;
6 2 4 0.722;
6 2 5 0.722;
6 2 6 0.722;
6 2 7 0.722;
6 2 8 0.722;
6 2 9 0.722;
6 2 10 0.722;
6 2 11 0.722;
6 2 12 0.722;
]

global c_y = [
1 1 1 3.758;
1 1 2 3.758;
1 1 3 3.758;
1 1 4 3.758;
1 1 5 3.758;
1 1 6 3.758;
1 1 7 3.758;
1 1 8 3.758;
1 1 9 3.758;
1 1 10 3.758;
1 1 11 3.758;
1 1 12 3.758;
1 2 1 1.761;
1 2 2 1.761;
1 2 3 1.761;
1 2 4 1.761;
1 2 5 1.761;
1 2 6 1.761;
1 2 7 1.761;
1 2 8 1.761;
1 2 9 1.761;
1 2 10 1.761;
1 2 11 1.761;
1 2 12 1.761;
2 1 1 2.507;
2 1 2 2.507;
2 1 3 2.507;
2 1 4 2.507;
2 1 5 2.507;
2 1 6 2.507;
2 1 7 2.507;
2 1 8 2.507;
2 1 9 2.507;
2 1 10 2.507;
2 1 11 2.507;
2 1 12 2.507;
2 2 1 1.678;
2 2 2 1.678;
2 2 3 1.678;
2 2 4 1.678;
2 2 5 1.678;
2 2 6 1.678;
2 2 7 1.678;
2 2 8 1.678;
2 2 9 1.678;
2 2 10 1.678;
2 2 11 1.678;
2 2 12 1.678;
3 1 1 2.527;
3 1 2 2.527;
3 1 3 2.527;
3 1 4 2.527;
3 1 5 2.527;
3 1 6 2.527;
3 1 7 2.527;
3 1 8 2.527;
3 1 9 2.527;
3 1 10 2.527;
3 1 11 2.527;
3 1 12 2.527;
3 2 1 2.208;
3 2 2 2.208;
3 2 3 2.208;
3 2 4 2.208;
3 2 5 2.208;
3 2 6 2.208;
3 2 7 2.208;
3 2 8 2.208;
3 2 9 2.208;
3 2 10 2.208;
3 2 11 2.208;
3 2 12 2.208;
4 1 1 2.527;
4 1 2 2.527;
4 1 3 2.527;
4 1 4 2.527;
4 1 5 2.527;
4 1 6 2.527;
4 1 7 2.527;
4 1 8 2.527;
4 1 9 2.527;
4 1 10 2.527;
4 1 11 2.527;
4 1 12 2.527;
4 2 1 3.174;
4 2 2 3.174;
4 2 3 3.174;
4 2 4 3.174;
4 2 5 3.174;
4 2 6 3.174;
4 2 7 3.174;
4 2 8 3.174;
4 2 9 3.174;
4 2 10 3.174;
4 2 11 3.174;
4 2 12 3.174;
5 1 1 1.782;
5 1 2 1.782;
5 1 3 1.782;
5 1 4 1.782;
5 1 5 1.782;
5 1 6 1.782;
5 1 7 1.782;
5 1 8 1.782;
5 1 9 1.782;
5 1 10 1.782;
5 1 11 1.782;
5 1 12 1.782;
5 2 1 1.888;
5 2 2 1.888;
5 2 3 1.888;
5 2 4 1.888;
5 2 5 1.888;
5 2 6 1.888;
5 2 7 1.888;
5 2 8 1.888;
5 2 9 1.888;
5 2 10 1.888;
5 2 11 1.888;
5 2 12 1.888;
6 1 1 2.449;
6 1 2 2.449;
6 1 3 2.449;
6 1 4 2.449;
6 1 5 2.449;
6 1 6 2.449;
6 1 7 2.449;
6 1 8 2.449;
6 1 9 2.449;
6 1 10 2.449;
6 1 11 2.449;
6 1 12 2.449;
6 2 1 1.95;
6 2 2 1.95;
6 2 3 1.95;
6 2 4 1.95;
6 2 5 1.95;
6 2 6 1.95;
6 2 7 1.95;
6 2 8 1.95;
6 2 9 1.95;
6 2 10 1.95;
6 2 11 1.95;
6 2 12 1.95;
]

global c_sc = [
1 1 1 0.128;
1 1 2 0.128;
1 1 3 0.128;
1 1 4 0.128;
1 1 5 0.128;
1 1 6 0.128;
1 1 7 0.128;
1 1 8 0.128;
1 1 9 0.128;
1 1 10 0.128;
1 1 11 0.128;
1 1 12 0.128;
1 2 1 0.079;
1 2 2 0.079;
1 2 3 0.079;
1 2 4 0.079;
1 2 5 0.079;
1 2 6 0.079;
1 2 7 0.079;
1 2 8 0.079;
1 2 9 0.079;
1 2 10 0.079;
1 2 11 0.079;
1 2 12 0.079;
2 1 1 0.115;
2 1 2 0.115;
2 1 3 0.115;
2 1 4 0.115;
2 1 5 0.115;
2 1 6 0.115;
2 1 7 0.115;
2 1 8 0.115;
2 1 9 0.115;
2 1 10 0.115;
2 1 11 0.115;
2 1 12 0.115;
2 2 1 0.065;
2 2 2 0.065;
2 2 3 0.065;
2 2 4 0.065;
2 2 5 0.065;
2 2 6 0.065;
2 2 7 0.065;
2 2 8 0.065;
2 2 9 0.065;
2 2 10 0.065;
2 2 11 0.065;
2 2 12 0.065;
3 1 1 0.124;
3 1 2 0.124;
3 1 3 0.124;
3 1 4 0.124;
3 1 5 0.124;
3 1 6 0.124;
3 1 7 0.124;
3 1 8 0.124;
3 1 9 0.124;
3 1 10 0.124;
3 1 11 0.124;
3 1 12 0.124;
3 2 1 0.077;
3 2 2 0.077;
3 2 3 0.077;
3 2 4 0.077;
3 2 5 0.077;
3 2 6 0.077;
3 2 7 0.077;
3 2 8 0.077;
3 2 9 0.077;
3 2 10 0.077;
3 2 11 0.077;
3 2 12 0.077;
4 1 1 0.078;
4 1 2 0.078;
4 1 3 0.078;
4 1 4 0.078;
4 1 5 0.078;
4 1 6 0.078;
4 1 7 0.078;
4 1 8 0.078;
4 1 9 0.078;
4 1 10 0.078;
4 1 11 0.078;
4 1 12 0.078;
4 2 1 0.095;
4 2 2 0.095;
4 2 3 0.095;
4 2 4 0.095;
4 2 5 0.095;
4 2 6 0.095;
4 2 7 0.095;
4 2 8 0.095;
4 2 9 0.095;
4 2 10 0.095;
4 2 11 0.095;
4 2 12 0.095;
5 1 1 0.064;
5 1 2 0.064;
5 1 3 0.064;
5 1 4 0.064;
5 1 5 0.064;
5 1 6 0.064;
5 1 7 0.064;
5 1 8 0.064;
5 1 9 0.064;
5 1 10 0.064;
5 1 11 0.064;
5 1 12 0.064;
5 2 1 0.089;
5 2 2 0.089;
5 2 3 0.089;
5 2 4 0.089;
5 2 5 0.089;
5 2 6 0.089;
5 2 7 0.089;
5 2 8 0.089;
5 2 9 0.089;
5 2 10 0.089;
5 2 11 0.089;
5 2 12 0.089;
6 1 1 0.096;
6 1 2 0.096;
6 1 3 0.096;
6 1 4 0.096;
6 1 5 0.096;
6 1 6 0.096;
6 1 7 0.096;
6 1 8 0.096;
6 1 9 0.096;
6 1 10 0.096;
6 1 11 0.096;
6 1 12 0.096;
6 2 1 0.064;
6 2 2 0.064;
6 2 3 0.064;
6 2 4 0.064;
6 2 5 0.064;
6 2 6 0.064;
6 2 7 0.064;
6 2 8 0.064;
6 2 9 0.064;
6 2 10 0.064;
6 2 11 0.064;
6 2 12 0.064;
]

global c_w = [
1 1 1 0.251;
1 1 2 0.251;
1 1 3 0.251;
1 1 4 0.251;
1 1 5 0.251;
1 1 6 0.251;
1 1 7 0.251;
1 1 8 0.251;
1 1 9 0.251;
1 1 10 0.251;
1 1 11 0.251;
1 1 12 0.251;
1 2 1 0.256;
1 2 2 0.256;
1 2 3 0.256;
1 2 4 0.256;
1 2 5 0.256;
1 2 6 0.256;
1 2 7 0.256;
1 2 8 0.256;
1 2 9 0.256;
1 2 10 0.256;
1 2 11 0.256;
1 2 12 0.256;
2 1 1 0.433;
2 1 2 0.433;
2 1 3 0.433;
2 1 4 0.433;
2 1 5 0.433;
2 1 6 0.433;
2 1 7 0.433;
2 1 8 0.433;
2 1 9 0.433;
2 1 10 0.433;
2 1 11 0.433;
2 1 12 0.433;
2 2 1 0.224;
2 2 2 0.224;
2 2 3 0.224;
2 2 4 0.224;
2 2 5 0.224;
2 2 6 0.224;
2 2 7 0.224;
2 2 8 0.224;
2 2 9 0.224;
2 2 10 0.224;
2 2 11 0.224;
2 2 12 0.224;
3 1 1 0.236;
3 1 2 0.236;
3 1 3 0.236;
3 1 4 0.236;
3 1 5 0.236;
3 1 6 0.236;
3 1 7 0.236;
3 1 8 0.236;
3 1 9 0.236;
3 1 10 0.236;
3 1 11 0.236;
3 1 12 0.236;
3 2 1 0.162;
3 2 2 0.162;
3 2 3 0.162;
3 2 4 0.162;
3 2 5 0.162;
3 2 6 0.162;
3 2 7 0.162;
3 2 8 0.162;
3 2 9 0.162;
3 2 10 0.162;
3 2 11 0.162;
3 2 12 0.162;
4 1 1 0.758;
4 1 2 0.758;
4 1 3 0.758;
4 1 4 0.758;
4 1 5 0.758;
4 1 6 0.758;
4 1 7 0.758;
4 1 8 0.758;
4 1 9 0.758;
4 1 10 0.758;
4 1 11 0.758;
4 1 12 0.758;
4 2 1 0.529;
4 2 2 0.529;
4 2 3 0.529;
4 2 4 0.529;
4 2 5 0.529;
4 2 6 0.529;
4 2 7 0.529;
4 2 8 0.529;
4 2 9 0.529;
4 2 10 0.529;
4 2 11 0.529;
4 2 12 0.529;
5 1 1 0.446;
5 1 2 0.446;
5 1 3 0.446;
5 1 4 0.446;
5 1 5 0.446;
5 1 6 0.446;
5 1 7 0.446;
5 1 8 0.446;
5 1 9 0.446;
5 1 10 0.446;
5 1 11 0.446;
5 1 12 0.446;
5 2 1 0.252;
5 2 2 0.252;
5 2 3 0.252;
5 2 4 0.252;
5 2 5 0.252;
5 2 6 0.252;
5 2 7 0.252;
5 2 8 0.252;
5 2 9 0.252;
5 2 10 0.252;
5 2 11 0.252;
5 2 12 0.252;
6 1 1 0.347;
6 1 2 0.347;
6 1 3 0.347;
6 1 4 0.347;
6 1 5 0.347;
6 1 6 0.347;
6 1 7 0.347;
6 1 8 0.347;
6 1 9 0.347;
6 1 10 0.347;
6 1 11 0.347;
6 1 12 0.347;
6 2 1 0.312;
6 2 2 0.312;
6 2 3 0.312;
6 2 4 0.312;
6 2 5 0.312;
6 2 6 0.312;
6 2 7 0.312;
6 2 8 0.312;
6 2 9 0.312;
6 2 10 0.312;
6 2 11 0.312;
6 2 12 0.312;
]

global c_e = [
1 1 1 0.02670011923688394;
1 1 2 0.02720389507154213;
1 1 3 0.02770767090620032;
1 1 4 0.024181240063593002;
1 1 5 0.03022655007949125;
1 1 6 0.020654809220985688;
1 1 7 0.023173688394276627;
1 1 8 0.020654809220985688;
1 1 9 0.02670011923688394;
1 1 10 0.025188791732909378;
1 1 11 0.02216613672496025;
1 1 12 0.02720389507154213;
1 2 1 0.03590520667726551;
1 2 2 0.03655802861685215;
1 2 3 0.03459956279809221;
1 2 4 0.03068263116057234;
1 2 5 0.029376987281399047;
1 2 6 0.028071343402225758;
1 2 7 0.03721085055643879;
1 2 8 0.03394674085850557;
1 2 9 0.03394674085850557;
1 2 10 0.03198827503974563;
1 2 11 0.031335453100158984;
1 2 12 0.02611287758346582;
1 3 1 0.01779610492845787;
1 3 2 0.02095985691573927;
1 3 3 0.01858704292527822;
1 3 4 0.016609697933227346;
1 3 5 0.02095985691573927;
1 3 6 0.021355325914149445;
1 3 7 0.022541732909379966;
1 3 8 0.021750794912559622;
1 3 9 0.02016891891891892;
1 3 10 0.017400635930047696;
1 3 11 0.0221462639109698;
1 3 12 0.02016891891891892;
1 4 1 0.0728924880763116;
1 4 2 0.0728924880763116;
1 4 3 0.06266196343402225;
1 4 4 0.06777722575516693;
1 4 5 0.052431438791732905;
1 4 6 0.05882551669316375;
1 4 7 0.06266196343402225;
1 4 8 0.07417130365659777;
1 4 9 0.06521959459459459;
1 4 10 0.06777722575516693;
1 4 11 0.053710254372019074;
1 4 12 0.05882551669316375;
1 5 1 0.040226550079491254;
1 5 2 0.03467806041335453;
1 5 3 0.04092011128775835;
1 5 4 0.04161367249602544;
1 5 5 0.029823131955484895;
1 5 6 0.04161367249602544;
1 5 7 0.03259737678855326;
1 5 8 0.03121025437201908;
1 5 9 0.03398449920508744;
1 5 10 0.03051669316375199;
1 5 11 0.04161367249602544;
1 5 12 0.029129570747217805;
1 6 1 0.026847178060413354;
1 6 2 0.02881160572337043;
1 6 3 0.0386337440381558;
1 6 4 0.03601450715421304;
1 6 5 0.032740461049284575;
1 6 6 0.03601450715421304;
1 6 7 0.02881160572337043;
1 6 8 0.036669316375198734;
1 6 9 0.0392885532591415;
1 6 10 0.035359697933227345;
1 6 11 0.03143084260731319;
1 6 12 0.030776033386327502;
2 1 1 0.029924284578696343;
2 1 2 0.028292050874403816;
2 1 3 0.03210059618441971;
2 1 4 0.02774797297297297;
2 1 5 0.022307193958664543;
2 1 6 0.032644674085850554;
2 1 7 0.021763116057233703;
2 1 8 0.02720389507154213;
2 1 9 0.030468362480127183;
2 1 10 0.02774797297297297;
2 1 11 0.025571661367249598;
2 1 12 0.028836128775834656;
2 2 1 0.031022098569157396;
2 2 2 0.036662480127186016;
2 2 3 0.03313724165341812;
2 2 4 0.03807257551669317;
2 2 5 0.03736752782193959;
2 2 6 0.028201907790143088;
2 2 7 0.03736752782193959;
2 2 8 0.04159781399046105;
2 2 9 0.03313724165341812;
2 2 10 0.031727146263910974;
2 2 11 0.03454733704292528;
2 2 12 0.035957432432432435;
2 3 1 0.017938473767885533;
2 3 2 0.025199284578696343;
2 3 3 0.018365580286168522;
2 3 4 0.01964689984101749;
2 3 5 0.023063751987281403;
2 3 6 0.024772178060413354;
2 3 7 0.022209538950715424;
2 3 8 0.017084260731319557;
2 3 9 0.017511367249602543;
2 3 10 0.022636645468998413;
2 3 11 0.018365580286168522;
2 3 12 0.020501112877583466;
2 4 1 0.08010500794912559;
2 4 2 0.05662595389507153;
2 4 3 0.05662595389507153;
2 4 4 0.06076931637519873;
2 4 5 0.07043716216216216;
2 4 6 0.07458052464228936;
2 4 7 0.05524483306836248;
2 4 8 0.08010500794912559;
2 4 9 0.06215043720190779;
2 4 10 0.06767492050874403;
2 4 11 0.07458052464228936;
2 4 12 0.06076931637519873;
2 5 1 0.03145993640699523;
2 5 2 0.041197535771065184;
2 5 3 0.03445612082670906;
2 5 4 0.036703259141494436;
2 5 5 0.03595421303656598;
2 5 6 0.03820135135135135;
2 5 7 0.03595421303656598;
2 5 8 0.03071089030206677;
2 5 9 0.032958028616852146;
2 5 10 0.04344467408585055;
2 5 11 0.037452305246422894;
2 5 12 0.04494276629570747;
2 6 1 0.02899495230524642;
2 6 2 0.03677408585055644;
2 6 3 0.03677408585055644;
2 6 4 0.030409340222575514;
2 6 5 0.03394531001589825;
2 6 6 0.030409340222575514;
2 6 7 0.031116534181240066;
2 6 8 0.028287758346581877;
2 6 9 0.03960286168521463;
2 6 10 0.038895667726550086;
2 6 11 0.0346525039745628;
2 6 12 0.03394531001589825;
3 1 1 0.022307193958664543;
3 1 2 0.031012440381558024;
3 1 3 0.030468362480127183;
3 1 4 0.032644674085850554;
3 1 5 0.02611573926868044;
3 1 6 0.03210059618441971;
3 1 7 0.026659817170111285;
3 1 8 0.025571661367249598;
3 1 9 0.029924284578696343;
3 1 10 0.028836128775834656;
3 1 11 0.022851271860095387;
3 1 12 0.03210059618441971;
3 2 1 0.04089276629570747;
3 2 2 0.030317050874403815;
3 2 3 0.035957432432432435;
3 2 4 0.036662480127186016;
3 2 5 0.02961200317965024;
3 2 6 0.02890695548489666;
3 2 7 0.03454733704292528;
3 2 8 0.04089276629570747;
3 2 9 0.03454733704292528;
3 2 10 0.03525238473767886;
3 2 11 0.03454733704292528;
3 2 12 0.03313724165341812;
3 3 1 0.023063751987281403;
3 3 2 0.022209538950715424;
3 3 3 0.023490858505564392;
3 3 4 0.020501112877583466;
3 3 5 0.020928219395866456;
3 3 6 0.020928219395866456;
3 3 7 0.018792686804451512;
3 3 8 0.020501112877583466;
3 3 9 0.017511367249602543;
3 3 10 0.017938473767885533;
3 3 11 0.023490858505564392;
3 3 12 0.0192197933227345;
3 4 1 0.06076931637519873;
3 4 2 0.07043716216216216;
3 4 3 0.06353155802861685;
3 4 4 0.0690560413354531;
3 4 5 0.06353155802861685;
3 4 6 0.07458052464228936;
3 4 7 0.06076931637519873;
3 4 8 0.07734276629570748;
3 4 9 0.08286724960254371;
3 4 10 0.08010500794912559;
3 4 11 0.06491267885532591;
3 4 12 0.06491267885532591;
3 5 1 0.036703259141494436;
3 5 2 0.04494276629570747;
3 5 3 0.03595421303656598;
3 5 4 0.032958028616852146;
3 5 5 0.04194658187599364;
3 5 6 0.03520516693163752;
3 5 7 0.04344467408585055;
3 5 8 0.04344467408585055;
3 5 9 0.033707074721780604;
3 5 10 0.04194658187599364;
3 5 11 0.04044848966613673;
3 5 12 0.03445612082670906;
3 6 1 0.038188473767885533;
3 6 2 0.0346525039745628;
3 6 3 0.02899495230524642;
3 6 4 0.0346525039745628;
3 6 5 0.031116534181240066;
3 6 6 0.035359697933227345;
3 6 7 0.03182372813990461;
3 6 8 0.041017249602543715;
3 6 9 0.03677408585055644;
3 6 10 0.0332381160572337;
3 6 11 0.0346525039745628;
3 6 12 0.03606689189189189;
4 1 1 0.030468362480127183;
4 1 2 0.032644674085850554;
4 1 3 0.025027583465818758;
4 1 4 0.02774797297297297;
4 1 5 0.025571661367249598;
4 1 6 0.021763116057233703;
4 1 7 0.023939427662957074;
4 1 8 0.023939427662957074;
4 1 9 0.024483505564387914;
4 1 10 0.021763116057233703;
4 1 11 0.025571661367249598;
4 1 12 0.03210059618441971;
4 2 1 0.040187718600953895;
4 2 2 0.03243219395866455;
4 2 3 0.03243219395866455;
4 2 4 0.03525238473767886;
4 2 5 0.03525238473767886;
4 2 6 0.031727146263910974;
4 2 7 0.03313724165341812;
4 2 8 0.038777623211446746;
4 2 9 0.035957432432432435;
4 2 10 0.04089276629570747;
4 2 11 0.04159781399046105;
4 2 12 0.02961200317965024;
4 3 1 0.01964689984101749;
4 3 2 0.01964689984101749;
4 3 3 0.023063751987281403;
4 3 4 0.024772178060413354;
4 3 5 0.023063751987281403;
4 3 6 0.018792686804451512;
4 3 7 0.024772178060413354;
4 3 8 0.022209538950715424;
4 3 9 0.020928219395866456;
4 3 10 0.020501112877583466;
4 3 11 0.018792686804451512;
4 3 12 0.01964689984101749;
4 4 1 0.08148612877583465;
4 4 2 0.06629379968203497;
4 4 3 0.05938819554848966;
4 4 4 0.05524483306836248;
4 4 5 0.08286724960254371;
4 4 6 0.06629379968203497;
4 4 7 0.06629379968203497;
4 4 8 0.07181828298887123;
4 4 9 0.06629379968203497;
4 4 10 0.06076931637519873;
4 4 11 0.06076931637519873;
4 4 12 0.07596164546899842;
4 5 1 0.03595421303656598;
4 5 2 0.03595421303656598;
4 5 3 0.03445612082670906;
4 5 4 0.03520516693163752;
4 5 5 0.03071089030206677;
4 5 6 0.04044848966613673;
4 5 7 0.029961844197138317;
4 5 8 0.04194658187599364;
4 5 9 0.03445612082670906;
4 5 10 0.03445612082670906;
4 5 11 0.03895039745627981;
4 5 12 0.03520516693163752;
4 6 1 0.03253092209856916;
4 6 2 0.028287758346581877;
4 6 3 0.03182372813990461;
4 6 4 0.041017249602543715;
4 6 5 0.04172444356120827;
4 6 6 0.04243163751987281;
4 6 7 0.0346525039745628;
4 6 8 0.029702146263910968;
4 6 9 0.041017249602543715;
4 6 10 0.03677408585055644;
4 6 11 0.038895667726550086;
4 6 12 0.029702146263910968;
5 1 1 0.032735353736089025;
5 1 2 0.03158674483306836;
5 1 3 0.026992309220985687;
5 1 4 0.02986383147853736;
5 1 5 0.03158674483306836;
5 1 6 0.034458267090620026;
5 1 7 0.026992309220985687;
5 1 8 0.02526939586645469;
5 1 9 0.02756661367249602;
5 1 10 0.03330965818759936;
5 1 11 0.03388396263910969;
5 1 12 0.025843700317965023;
5 2 1 0.03869928457869635;
5 2 2 0.04242036963434022;
5 2 3 0.03572241653418124;
5 2 4 0.034978199523052464;
5 2 5 0.04465302066772655;
5 2 6 0.0401877186009539;
5 2 7 0.04167615262321145;
5 2 8 0.03646663354531002;
5 2 9 0.03274554848966614;
5 2 10 0.04465302066772655;
5 2 11 0.029768680445151036;
5 2 12 0.037210850556438795;
5 3 1 0.02254173290937997;
5 3 2 0.019385890302066774;
5 3 3 0.022992567567567568;
5 3 4 0.019385890302066774;
5 3 5 0.020287559618441975;
5 3 6 0.02389423688394277;
5 3 7 0.019385890302066774;
5 3 8 0.02705007949125596;
5 3 9 0.018033386327503977;
5 3 10 0.024345071542130368;
5 3 11 0.024795906200317967;
5 3 12 0.024795906200317967;
5 4 1 0.07435033783783784;
5 4 2 0.07872388712241654;
5 4 3 0.08601313593004768;
5 4 4 0.06997678855325914;
5 4 5 0.081639586645469;
5 4 6 0.08455528616852145;
5 4 7 0.08747098569157391;
5 4 8 0.058313990461049285;
5 4 9 0.07580818759936407;
5 4 10 0.08309743640699521;
5 4 11 0.06268753974562798;
5 4 12 0.06122968998410174;
5 5 1 0.03557968998410175;
5 5 2 0.04506760731319554;
5 5 3 0.03478903020667727;
5 5 4 0.04111430842607313;
5 5 5 0.03953298887122417;
