###################################################
# Classe 4 : K = 2, M = 2, T = 10, N = 5
# Exemplo: 7.   c4ex07.dat          Semente: 3677
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 10
global N = 5

global L = [540, 460]

global l = [54, 65, 73, 77, 126]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]
4 2 2 0.05976987281399045;
4 2 3 0.07969316375198726;
4 2 4 0.07836494435612082;
4 2 5 0.06375453100158981;
4 2 6 0.07438028616852146;
4 2 7 0.07172384737678855;
4 2 8 0.06906740858505564;
4 2 9 0.07172384737678855;
4 2 10 0.06906740858505564;
5 1 1 0.0942496025437202;
5 1 2 0.13430568362480125;
5 1 3 0.10838704292527822;
5 1 4 0.13430568362480125;
5 1 5 0.13194944356120827;
5 1 6 0.13666192368839428;
5 1 7 0.11781200317965024;
5 1 8 0.1013183227344992;
5 1 9 0.12488072337042926;
5 1 10 0.0942496025437202;
5 2 1 0.1043255961844197;
5 2 2 0.09128489666136723;
5 2 3 0.10867249602543719;
5 2 4 0.12171319554848965;
5 2 5 0.11084594594594595;
5 2 6 0.09128489666136723;
5 2 7 0.12606009538950713;
5 2 8 0.0891114467408585;
5 2 9 0.11301939586645467;
5 2 10 0.11519284578696343;
]

global d = [
1 1 1 214;
1 1 2 194;
1 1 3 82;
1 1 4 0;
1 1 5 194;
1 1 6 285;
1 1 7 297;
1 1 8 285;
1 1 9 94;
1 1 10 143;
1 2 1 121;
1 2 2 0;
1 2 3 0;
1 2 4 106;
1 2 5 71;
1 2 6 71;
1 2 7 149;
1 2 8 291;
1 2 9 114;
1 2 10 87;
2 1 1 179;
2 1 2 63;
2 1 3 157;
2 1 4 60;
2 1 5 228;
2 1 6 99;
2 1 7 282;
2 1 8 285;
2 1 9 63;
2 1 10 0;
2 2 1 221;
2 2 2 240;
2 2 3 79;
2 2 4 98;
2 2 5 118;
2 2 6 125;
2 2 7 201;
2 2 8 73;
2 2 9 160;
2 2 10 275;
3 1 1 0;
3 1 2 0;
3 1 3 66;
3 1 4 0;
3 1 5 198;
3 1 6 0;
3 1 7 130;
3 1 8 124;
3 1 9 94;
3 1 10 232;
3 2 1 223;
3 2 2 0;
3 2 3 278;
3 2 4 289;
3 2 5 260;
3 2 6 205;
3 2 7 115;
3 2 8 271;
3 2 9 220;
3 2 10 288;
4 1 1 205;
4 1 2 85;
4 1 3 256;
4 1 4 248;
4 1 5 231;
4 1 6 0;
4 1 7 123;
4 1 8 95;
4 1 9 100;
4 1 10 121;
4 2 1 125;
4 2 2 265;
4 2 3 180;
4 2 4 162;
4 2 5 266;
4 2 6 212;
4 2 7 94;
4 2 8 147;
4 2 9 211;
4 2 10 174;
5 1 1 99;
5 1 2 154;
5 1 3 278;
5 1 4 102;
5 1 5 167;
5 1 6 233;
5 1 7 169;
5 1 8 0;
5 1 9 79;
5 1 10 0;
5 2 1 173;
5 2 2 180;
5 2 3 203;
5 2 4 64;
5 2 5 258;
5 2 6 107;
5 2 7 97;
5 2 8 0;
5 2 9 298;
5 2 10 83;
]

global Cap_c = [
1 1 1 1391.0;
1 1 2 1391.0;
1 1 3 1391.0;
1 1 4 1391.0;
1 1 5 1391.0;
1 1 6 1391.0;
1 1 7 1391.0;
1 1 8 1391.0;
1 1 9 1391.0;
1 1 10 1391.0;
1 2 1 1391.0;
1 2 2 1391.0;
1 2 3 1391.0;
1 2 4 1391.0;
1 2 5 1391.0;
1 2 6 1391.0;
1 2 7 1391.0;
1 2 8 1391.0;
1 2 9 1391.0;
1 2 10 1391.0;
2 1 1 1391.0;
2 1 2 1391.0;
2 1 3 1391.0;
2 1 4 1391.0;
2 1 5 1391.0;
2 1 6 1391.0;
2 1 7 1391.0;
2 1 8 1391.0;
2 1 9 1391.0;
2 1 10 1391.0;
2 2 1 1391.0;
2 2 2 1391.0;
2 2 3 1391.0;
2 2 4 1391.0;
2 2 5 1391.0;
2 2 6 1391.0;
2 2 7 1391.0;
2 2 8 1391.0;
2 2 9 1391.0;
2 2 10 1391.0;
]

global Cap_p = [125860.0 125860.0 125860.0 125860.0 125860.0 125860.0 125860.0 125860.0 125860.0 125860.0; 107214.0 107214.0 107214.0 107214.0 107214.0 107214.0 107214.0 107214.0 107214.0 107214.0]
#-----------------------------------------
