###################################################
# Classe 12 : K = 4, M = 2, T = 8, N = 20
# Exemplo: 2.   c12ex02.dat          Semente: 7384
#-----------------------Dados----------------------
global K = 4
2 2 1 2.254;
2 2 2 2.254;
2 2 3 2.254;
2 2 4 2.254;
2 2 5 2.254;
2 2 6 2.254;
2 2 7 2.254;
2 2 8 2.254;
3 1 1 1.83;
3 1 2 1.83;
3 1 3 1.83;
3 1 4 1.83;
3 1 5 1.83;
3 1 6 1.83;
3 1 7 1.83;
3 1 8 1.83;
3 2 1 1.472;
3 2 2 1.472;
3 2 3 1.472;
3 2 4 1.472;
3 2 5 1.472;
3 2 6 1.472;
3 2 7 1.472;
3 2 8 1.472;
4 1 1 2.613;
4 1 2 2.613;
4 1 3 2.613;
4 1 4 2.613;
4 1 5 2.613;
4 1 6 2.613;
4 1 7 2.613;
4 1 8 2.613;
4 2 1 1.854;
4 2 2 1.854;
4 2 3 1.854;
4 2 4 1.854;
4 2 5 1.854;
4 2 6 1.854;
4 2 7 1.854;
4 2 8 1.854;
]

global c_sc = [
1 1 1 0.085;
1 1 2 0.085;
1 1 3 0.085;
1 1 4 0.085;
1 1 5 0.085;
1 1 6 0.085;
1 1 7 0.085;
1 1 8 0.085;
1 2 1 0.1;
1 2 2 0.1;
1 2 3 0.1;
1 2 4 0.1;
1 2 5 0.1;
1 2 6 0.1;
1 2 7 0.1;
1 2 8 0.1;
2 1 1 0.171;
2 1 2 0.171;
2 1 3 0.171;
2 1 4 0.171;
2 1 5 0.171;
2 1 6 0.171;
2 1 7 0.171;
2 1 8 0.171;
2 2 1 0.108;
2 2 2 0.108;
2 2 3 0.108;
2 2 4 0.108;
2 2 5 0.108;
2 2 6 0.108;
2 2 7 0.108;
2 2 8 0.108;
3 1 1 0.059;
3 1 2 0.059;
3 1 3 0.059;
3 1 4 0.059;
3 1 5 0.059;
3 1 6 0.059;
3 1 7 0.059;
3 1 8 0.059;
3 2 1 0.072;
3 2 2 0.072;
3 2 3 0.072;
3 2 4 0.072;
3 2 5 0.072;
3 2 6 0.072;
3 2 7 0.072;
3 2 8 0.072;
4 1 1 0.099;
4 1 2 0.099;
4 1 3 0.099;
4 1 4 0.099;
4 1 5 0.099;
4 1 6 0.099;
4 1 7 0.099;
4 1 8 0.099;
4 2 1 0.072;
4 2 2 0.072;
4 2 3 0.072;
4 2 4 0.072;
4 2 5 0.072;
4 2 6 0.072;
4 2 7 0.072;
4 2 8 0.072;
]

global c_w = [
1 1 1 0.598;
1 1 2 0.598;
1 1 3 0.598;
1 1 4 0.598;
1 1 5 0.598;
1 1 6 0.598;
1 1 7 0.598;
1 1 8 0.598;
1 2 1 0.506;
1 2 2 0.506;
1 2 3 0.506;
1 2 4 0.506;
1 2 5 0.506;
1 2 6 0.506;
1 2 7 0.506;
1 2 8 0.506;
2 1 1 0.511;
2 1 2 0.511;
2 1 3 0.511;
2 1 4 0.511;
2 1 5 0.511;
2 1 6 0.511;
2 1 7 0.511;
2 1 8 0.511;
2 2 1 0.361;
2 2 2 0.361;
2 2 3 0.361;
2 2 4 0.361;
2 2 5 0.361;
2 2 6 0.361;
2 2 7 0.361;
2 2 8 0.361;
3 1 1 0.349;
3 1 2 0.349;
3 1 3 0.349;
3 1 4 0.349;
3 1 5 0.349;
3 1 6 0.349;
3 1 7 0.349;
3 1 8 0.349;
3 2 1 0.177;
3 2 2 0.177;
3 2 3 0.177;
3 2 4 0.177;
3 2 5 0.177;
3 2 6 0.177;
3 2 7 0.177;
3 2 8 0.177;
4 1 1 0.594;
4 1 2 0.594;
4 1 3 0.594;
4 1 4 0.594;
4 1 5 0.594;
4 1 6 0.594;
4 1 7 0.594;
4 1 8 0.594;
4 2 1 0.242;
4 2 2 0.242;
4 2 3 0.242;
4 2 4 0.242;
4 2 5 0.242;
4 2 6 0.242;
4 2 7 0.242;
4 2 8 0.242;
]

global c_e = [
1 1 1 0.057042925278219386;
1 1 2 0.058139904610492836;
1 1 3 0.06033386327503974;
1 1 4 0.06581875993640698;
1 1 5 0.058139904610492836;
1 1 6 0.04607313195548489;
1 1 7 0.058139904610492836;
1 1 8 0.04826709062003179;
1 2 1 0.0493879173290938;
1 2 2 0.03812400635930048;
1 2 3 0.04505564387917329;
1 2 4 0.03899046104928458;
1 2 5 0.051120826709062005;
1 2 6 0.051120826709062005;
1 2 7 0.051120826709062005;
1 2 8 0.0502543720190779;
1 3 1 0.024042130365659775;
1 3 2 0.021428855325914146;
1 3 3 0.025087440381558024;
1 3 4 0.023519475357710647;
1 3 5 0.023519475357710647;
1 3 6 0.022996820349761523;
1 3 7 0.028746025437201908;
1 3 8 0.025087440381558024;
1 4 1 0.04817965023847376;
1 4 2 0.0382114467408585;
1 4 3 0.04070349761526232;
1 4 4 0.04568759936406996;
1 4 5 0.03405802861685214;
1 4 6 0.03571939586645469;
1 4 7 0.034888712241653415;
1 4 8 0.03571939586645469;
2 1 1 0.053620349761526215;
2 1 2 0.053620349761526215;
2 1 3 0.05019777424483306;
2 1 4 0.06274721780604132;
2 1 5 0.06046550079491256;
2 1 6 0.053620349761526215;
2 1 7 0.053620349761526215;
2 1 8 0.05247949125596184;
2 2 1 0.04685786963434022;
2 2 2 0.04235230524642289;
2 2 3 0.05406677265500795;
2 2 4 0.0504623211446741;
2 2 5 0.05316565977742448;
2 2 6 0.03874785373608903;
2 2 7 0.05226454689984101;
2 2 8 0.0504623211446741;
2 3 1 0.02663449920508744;
2 3 2 0.03261367249602543;
2 3 3 0.02935230524642289;
2 3 4 0.023373131955484894;
2 3 5 0.03098298887122416;
2 3 6 0.02663449920508744;
2 3 7 0.02663449920508744;
2 3 8 0.02989586645468998;
2 4 1 0.04578728139904611;
2 4 2 0.04665119236883943;
2 4 3 0.038012082670906194;
2 4 4 0.03455643879173291;
2 4 5 0.03973990461049285;
2 4 6 0.04665119236883943;
2 4 7 0.04060381558028616;
2 4 8 0.035420349761526235;
3 1 1 0.057547535771065174;
3 1 2 0.0749456279809221;
3 1 3 0.06290079491255961;
3 1 4 0.06691573926868044;
3 1 5 0.05620922098569156;
3 1 6 0.06691573926868044;
3 1 7 0.06290079491255961;
3 1 8 0.05888585055643878;
3 2 1 0.046511287758346585;
3 2 2 0.04228298887122417;
3 2 3 0.056024960254372015;
3 2 4 0.049682511923688395;
3 2 5 0.061310333863275036;
3 2 6 0.0486254372019078;
3 2 7 0.061310333863275036;
3 2 8 0.047568362480127184;
3 3 1 0.03634542925278218;
3 3 2 0.02614320349761526;
3 3 3 0.03762070747217805;
3 3 4 0.03507015103338633;
3 3 5 0.03315723370429253;
3 3 6 0.02614320349761526;
3 3 7 0.03825834658187599;
3 3 8 0.03570779014308426;
3 4 1 0.057765739268680436;
3 4 2 0.0547254372019078;
3 4 3 0.04155079491255961;
3 4 4 0.04155079491255961;
3 4 5 0.05067170111287758;
3 4 6 0.04560453100158982;
3 4 7 0.042564228934817164;
3 4 8 0.05168513513513513;
4 1 1 0.07617424483306837;
4 1 2 0.05849093799682034;
4 1 3 0.08025500794912557;
4 1 4 0.06665246422893481;
4 1 5 0.06801271860095388;
4 1 6 0.06257170111287758;
4 1 7 0.07753449920508743;
4 1 8 0.06937297297297296;
4 2 1 0.05049697933227344;
4 2 2 0.06338982511923688;
4 2 3 0.06446422893481717;
4 2 4 0.0623154213036566;
4 2 5 0.05801780604133546;
4 2 6 0.05049697933227344;
4 2 7 0.04619936406995231;
4 2 8 0.0623154213036566;
4 3 1 0.02981224165341812;
4 3 2 0.030460333863275034;
4 3 3 0.037589348171701106;
4 3 4 0.02981224165341812;
4 3 5 0.029164149443561205;
4 3 6 0.027219872813990457;
4 3 7 0.03564507154213036;
4 3 8 0.025923688394276626;
4 4 1 0.051502384737678854;
4 4 2 0.06077281399046104;
4 4 3 0.059742766295707475;
4 4 4 0.04532209856915739;
4 4 5 0.05459252782193959;
4 4 6 0.05871271860095389;
4 4 7 0.059742766295707475;
4 4 8 0.059742766295707475;
5 1 1 0.06603815580286167;
5 1 2 0.061430842607313185;
5 1 3 0.06910969793322733;
5 1 4 0.06910969793322733;
5 1 5 0.07832432432432432;
5 1 6 0.07986009538950714;
5 1 7 0.08293163751987281;
5 1 8 0.06603815580286167;
5 2 1 0.06429093799682035;
5 2 2 0.05458664546899841;
5 2 3 0.05579968203497616;
5 2 4 0.05458664546899841;
5 2 5 0.052160572337042924;
5 2 6 0.07035612082670906;
5 2 7 0.07278219395866455;
5 2 8 0.05094753577106518;
5 3 1 0.03073211446740858;
5 3 2 0.038781001589825115;
5 3 3 0.03292726550079491;
5 3 4 0.03365898251192369;
5 3 5 0.03585413354531001;
5 3 6 0.042439586645468985;
5 3 7 0.03585413354531001;
5 3 8 0.03512241653418124;
5 4 1 0.047681240063593006;
5 4 2 0.06163672496025437;
5 4 3 0.05931081081081081;
5 4 4 0.06512559618441972;
5 4 5 0.054658982511923686;
5 4 6 0.05117011128775835;
5 4 7 0.06512559618441972;
5 4 8 0.05117011128775835;
6 1 1 0.07075516693163751;
6 1 2 0.08720985691573925;
6 1 3 0.09379173290937994;
6 1 4 0.09214626391096979;
6 1 5 0.08885532591414944;
6 1 6 0.0970826709062003;
6 1 7 0.0905007949125596;
6 1 8 0.07898251192368838;
6 2 1 0.05718600953895071;
6 2 2 0.05848569157392687;
6 2 3 0.076681240063593;
6 2 4 0.06888314785373609;
6 2 5 0.051987281399046105;
6 2 6 0.06758346581875994;
6 2 7 0.05458664546899841;
6 2 8 0.06888314785373609;
6 3 1 0.03449523052464228;
6 3 2 0.035279213036565976;
6 3 3 0.043119038155802855;
6 3 4 0.03449523052464228;
6 3 5 0.03684717806041335;
6 3 6 0.03841514308426073;
6 3 7 0.03841514308426073;
6 3 8 0.04233505564387917;
6 4 1 0.07476152623211446;
6 4 2 0.05980922098569157;
6 4 3 0.05731717011128776;
6 4 4 0.06977742448330684;
6 4 5 0.05980922098569157;
6 4 6 0.06728537360890302;
6 4 7 0.07102344992050873;
6 4 8 0.06728537360890302;
7 1 1 0.10614372019077899;
7 1 2 0.10434467408585053;
7 1 3 0.08995230524642288;
7 1 4 0.10434467408585053;
7 1 5 0.07915802861685213;
7 1 6 0.09894753577106517;
7 1 7 0.08275612082670905;
7 1 8 0.10254562798092207;
7 2 1 0.07247027027027027;
7 2 2 0.05683942766295708;
7 2 3 0.06252337042925278;
7 2 4 0.0738912559618442;
7 2 5 0.058260413354531;
7 2 6 0.07247027027027027;
7 2 7 0.07673322734499205;
7 2 8 0.058260413354531;
7 3 1 0.03600047694753576;
7 3 2 0.04628632750397456;
7 3 3 0.03685763116057233;
7 3 4 0.04371486486486486;
7 3 5 0.03685763116057233;
7 3 6 0.050572098569157384;
7 3 7 0.035143322734499195;
7 3 8 0.04371486486486486;
7 4 1 0.058579809220985685;
7 4 2 0.059942130365659776;
7 4 3 0.055855166931637515;
7 4 4 0.06539141494435612;
7 4 5 0.06675373608903021;
7 4 6 0.08037694753577106;
7 4 7 0.07628998410174881;
7 4 8 0.07220302066772655;
8 1 1 0.09477901430842604;
8 1 2 0.09280445151033384;
8 1 3 0.09872813990461048;
8 1 4 0.09872813990461048;
8 1 5 0.08095707472178058;
8 1 6 0.10465182829888711;
8 1 7 0.10070270270270268;
8 1 8 0.08490620031796502;
8 2 1 0.06706359300476948;
8 2 2 0.06706359300476948;
8 2 3 0.07798092209856916;
8 2 4 0.08265977742448331;
8 2 5 0.07018282988871224;
8 2 6 0.08110015898251194;
8 2 7 0.06706359300476948;
8 2 8 0.093577106518283;
8 3 1 0.039512718600953886;
8 3 2 0.047038950715421295;
8 3 3 0.04139427662957074;
8 3 4 0.047038950715421295;
8 3 5 0.0545651828298887;
8 3 6 0.043275834658187594;
8 3 7 0.037631160572337036;
8 3 8 0.047038950715421295;
8 4 1 0.08821860095389505;
8 4 2 0.06579014308426073;
8 4 3 0.08223767885532593;
8 4 4 0.07775198728139905;
8 4 5 0.06130445151033386;
8 4 6 0.06429491255961844;
8 4 7 0.06878060413354531;
8 4 8 0.07177106518282989;
9 1 1 0.12242289348171699;
9 1 2 0.08773640699523051;
9 1 3 0.08977678855325913;
9 1 4 0.09181717011128775;
9 1 5 0.09181717011128775;
9 1 6 0.08161526232114466;
9 1 7 0.12242289348171699;
9 1 8 0.11426136724960254;
9 2 1 0.0934731319554849;
9 2 2 0.08541510333863275;
9 2 3 0.0934731319554849;
9 2 4 0.08702670906200319;
9 2 5 0.09669634340222576;
9 2 6 0.09024992050874404;
9 2 7 0.07574546899841018;
9 2 8 0.09508473767885532;
9 3 1 0.05249546899841018;
9 3 2 0.058328298887122404;
9 3 3 0.053467607313195546;
9 3 4 0.05638402225755166;
9 3 5 0.038885532591414945;
9 3 6 0.04666263910969793;
9 3 7 0.04471836248012718;
9 3 8 0.04082980922098568;
9 4 1 0.08034372019077901;
9 4 2 0.08497893481717012;
9 4 3 0.08497893481717012;
9 4 4 0.08652400635930048;
9 4 5 0.07261836248012718;
9 4 6 0.09270429252782193;
9 4 7 0.06952821939586645;
9 4 8 0.09270429252782193;
10 1 1 0.1320324324324324;
10 1 2 0.12084324324324323;
10 1 3 0.12979459459459455;
10 1 4 0.12308108108108107;
10 1 5 0.10965405405405403;
10 1 6 0.08951351351351351;
10 1 7 0.09846486486486486;
10 1 8 0.1320324324324324;
10 2 1 0.0760054054054054;
10 2 2 0.09368108108108109;
10 2 3 0.09721621621621622;
10 2 4 0.10605405405405405;
10 2 5 0.07247027027027027;
10 2 6 0.10075135135135134;
10 2 7 0.07777297297297298;
10 2 8 0.08130810810810811;
10 3 1 0.04371486486486486;
10 3 2 0.042648648648648646;
10 3 3 0.04797972972972972;
10 3 4 0.06184054054054053;
10 3 5 0.04584729729729729;
10 3 6 0.05437702702702702;
10 3 7 0.056509459459459455;
10 3 8 0.04584729729729729;
10 4 1 0.08303513513513512;
10 4 2 0.08134054054054055;
10 4 3 0.10167567567567566;
10 4 4 0.07456216216216216;
10 4 5 0.0948972972972973;
10 4 6 0.0932027027027027;
10 4 7 0.08811891891891892;
10 4 8 0.07456216216216216;
11 1 1 0.11864928457869632;
11 1 2 0.13005786963434018;
11 1 3 0.11864928457869632;
11 1 4 0.12093100158982512;
11 1 5 0.09811383147853735;
11 1 6 0.09126868044515102;
11 1 7 0.11408585055643877;
11 1 8 0.13690302066772653;
11 2 1 0.07749570747217806;
11 2 2 0.08830906200317966;
11 2 3 0.08110015898251194;
11 2 4 0.09371573926868045;
11 2 5 0.09732019077901431;
11 2 6 0.08470461049284578;
11 2 7 0.10452909379968202;
11 2 8 0.09011128775834658;
11 3 1 0.057617488076311604;
11 3 2 0.06522734499205086;
11 3 3 0.05979173290937996;
11 3 4 0.057617488076311604;
11 3 5 0.0630531001589825;
11 3 6 0.05109475357710651;
11 3 7 0.05653036565977741;
11 3 8 0.05218187599364069;
11 4 1 0.07429634340222575;
11 4 2 0.0794798092209857;
11 4 3 0.07602416534181239;
11 4 4 0.10021367249602542;
11 4 5 0.09330238473767886;
11 4 6 0.10366931637519872;
11 4 7 0.09848585055643878;
11 4 8 0.09675802861685216;
12 1 1 0.10000063593004767;
12 1 2 0.13255898251192366;
12 1 3 0.1395357710651828;
12 1 4 0.13488457869634338;
12 1 5 0.11627980922098567;
12 1 6 0.10465182829888711;
12 1 7 0.11162861685214623;
12 1 8 0.09302384737678855;
12 2 1 0.10102861685214627;
12 2 2 0.08265977742448331;
12 2 3 0.09919173290937998;
12 2 4 0.07714912559618442;
12 2 5 0.10470238473767884;
12 2 6 0.0863335453100159;
12 2 7 0.09919173290937998;
12 2 8 0.09368108108108109;
12 3 1 0.05983354531001589;
12 3 2 0.06094157392686804;
12 3 3 0.04986128775834658;
12 3 4 0.056509459459459455;
12 3 5 0.04542917329093799;
12 3 6 0.05318537360890301;
12 3 7 0.046537201907790135;
12 3 8 0.06204960254372019;
12 4 1 0.07572511923688394;
12 4 2 0.07044197138314787;
12 4 3 0.08981351351351352;
12 4 4 0.08453036565977741;
12 4 5 0.10214085850556438;
12 4 6 0.0968577106518283;
12 4 7 0.08981351351351352;
12 4 8 0.10214085850556438;
13 1 1 0.13690302066772653;
13 1 2 0.13690302066772653;
13 1 3 0.12110651828298885;
13 1 4 0.13427027027027025;
13 1 5 0.10531001589825117;
13 1 6 0.1290047694753577;
13 1 7 0.11847376788553257;
13 1 8 0.1263720190779014;
13 2 1 0.11021303656597775;
13 2 2 0.12476947535771066;
13 2 3 0.0852591414944356;
13 2 4 0.10813354531001591;
13 2 5 0.1226899841017488;
13 2 6 0.12476947535771066;
13 2 7 0.12061049284578695;
13 2 8 0.08317965023847376;
13 3 1 0.06773608903020668;
13 3 2 0.07526232114467407;
13 3 3 0.06397297297297297;
13 3 4 0.06648171701112877;
13 3 5 0.06899046104928457;
13 3 6 0.05017488076311605;
13 3 7 0.05268362480127185;
13 3 8 0.06397297297297297;
13 4 1 0.11961844197138315;
13 4 2 0.11563116057233704;
13 4 3 0.08572655007949126;
13 4 4 0.08173926868044515;
13 4 5 0.09768839427662956;
13 4 6 0.10965023847376788;
13 4 7 0.07974562798092209;
13 4 8 0.10965023847376788;
14 1 1 0.11423942766295705;
14 1 2 0.11702575516693162;
14 1 3 0.1253847376788553;
14 1 4 0.1616069952305246;
14 1 5 0.16439332273449916;
14 1 6 0.11145310015898251;
14 1 7 0.12817106518282986;
14 1 8 0.13095739268680442;
14 2 1 0.10563815580286169;
14 2 2 0.09023259141494436;
14 2 3 0.09243338632750397;
14 2 4 0.1320476947535771;
14 2 5 0.12544531001589826;
14 2 6 0.11444133545310017;
14 2 7 0.11003974562798093;
14 2 8 0.12324451510333864;
14 3 1 0.07434244833068362;
14 3 2 0.059739467408585045;
14 3 3 0.06770472972972971;
14 3 4 0.07168736089030206;
14 3 5 0.059739467408585045;
14 3 6 0.07168736089030206;
14 3 7 0.0756699920508744;
14 3 8 0.07035981717011128;
14 4 1 0.08650739268680445;
14 4 2 0.11815643879173292;
14 4 3 0.10760675675675675;
14 4 4 0.12237631160572336;
14 4 5 0.1033868839427663;
14 4 6 0.12026637519872814;
14 4 7 0.11182662957074722;
14 4 8 0.08650739268680445;
15 1 1 0.1534893481717011;
15 1 2 0.17086550079491253;
15 1 3 0.13900922098569155;
15 1 4 0.17086550079491253;
15 1 5 0.15059332273449919;
15 1 6 0.1274251192368839;
15 1 7 0.1534893481717011;
15 1 8 0.1650734499205087;
15 2 1 0.09149761526232116;
15 2 2 0.10293481717011128;
15 2 3 0.09378505564387916;
15 2 4 0.13267154213036564;
15 2 5 0.11208457869634339;
15 2 6 0.11894689984101749;
15 2 7 0.11894689984101749;
15 2 8 0.13267154213036564;
15 3 1 0.07726931637519872;
15 3 2 0.07037027027027026;
15 3 3 0.05657217806041334;
15 3 4 0.07588950715421304;
15 3 5 0.05657217806041334;
15 3 6 0.07175007949125595;
15 3 7 0.08140874403815579;
15 3 8 0.05933179650238473;
15 4 1 0.10745723370429251;
15 4 2 0.1140362480127186;
15 4 3 0.12500127186009538;
15 4 4 0.08991319554848966;
15 4 5 0.1140362480127186;
15 4 6 0.0986852146263911;
15 4 7 0.08991319554848966;
15 4 8 0.10965023847376788;
16 1 1 0.14881621621621619;
16 1 2 0.14881621621621619;
16 1 3 0.15757011128775833;
16 1 4 0.1721599364069952;
16 1 5 0.15173418124006355;
16 1 6 0.15757011128775833;
16 1 7 0.14589825119236882;
16 1 8 0.1721599364069952;
16 2 1 0.13367662957074722;
16 2 2 0.11293370429252783;
16 2 3 0.1244575516693164;
16 2 4 0.13598139904610493;
16 2 5 0.10601939586645469;
16 2 6 0.13137186009538948;
16 2 7 0.10371462639109698;
16 2 8 0.09910508744038156;
16 3 1 0.07090337837837837;
16 3 2 0.06117154213036566;
16 3 3 0.08063521462639109;
16 3 4 0.08202547694753576;
16 3 5 0.063952066772655;
16 3 6 0.08202547694753576;
16 3 7 0.05700075516693162;
16 3 8 0.07229364069952304;
16 4 1 0.10164244833068362;
16 4 2 0.12815786963434023;
16 4 3 0.12152901430842608;
16 4 4 0.13257710651828297;
16 4 5 0.10164244833068362;
16 4 6 0.08838473767885532;
16 4 7 0.13257710651828297;
16 4 8 0.103852066772655;
17 1 1 0.13128648648648647;
17 1 2 0.1760432432432432;
17 1 3 0.15217297297297294;
17 1 4 0.15515675675675672;
17 1 5 0.179027027027027;
17 1 6 0.11935135135135135;
17 1 7 0.11935135135135135;
17 1 8 0.1760432432432432;
17 2 1 0.09898378378378378;
17 2 2 0.09427027027027028;
17 2 3 0.11783783783783784;
17 2 4 0.1414054054054054;
17 2 5 0.12490810810810811;
17 2 6 0.11548108108108109;
17 2 7 0.11076756756756756;
17 2 8 0.1319783783783784;
17 3 1 0.06255135135135134;
17 3 2 0.05686486486486486;
17 3 3 0.07250270270270269;
17 3 4 0.08245405405405404;
17 3 5 0.06823783783783784;
17 3 6 0.06112972972972972;
17 3 7 0.0668162162162162;
17 3 8 0.0781891891891892;
17 4 1 0.1220108108108108;
17 4 2 0.09263783783783783;
17 4 3 0.09263783783783783;
17 4 4 0.10845405405405405;
17 4 5 0.09941621621621621;
17 4 6 0.1333081081081081;
17 4 7 0.13104864864864862;
17 4 8 0.10167567567567568;
18 1 1 0.1432216216216216;
18 1 2 0.1402378378378378;
18 1 3 0.13128648648648647;
18 1 4 0.12830270270270266;
18 1 5 0.179027027027027;
18 1 6 0.1611243243243243;
18 1 7 0.17007567567567564;
18 1 8 0.1760432432432432;
18 2 1 0.12962162162162164;
18 2 2 0.10841081081081082;
18 2 3 0.1201945945945946;
18 2 4 0.12962162162162164;
18 2 5 0.09427027027027028;
18 2 6 0.10134054054054054;
18 2 7 0.12726486486486485;
18 2 8 0.12490810810810811;
18 3 1 0.07392432432432432;
18 3 2 0.058286486486486475;
18 3 3 0.07676756756756756;
18 3 4 0.07961081081081081;
18 3 5 0.06397297297297297;
18 3 6 0.06255135135135134;
18 3 7 0.06965945945945945;
18 3 8 0.06539459459459458;
18 4 1 0.11071351351351351;
18 4 2 0.13104864864864862;
18 4 3 0.10167567567567568;
18 4 4 0.1333081081081081;
18 4 5 0.12652972972972976;
18 4 6 0.1287891891891892;
18 4 7 0.12427027027027028;
18 4 8 0.09941621621621621;
19 1 1 0.18380985691573923;
19 1 2 0.14019395866454687;
19 1 3 0.18692527821939584;
19 1 4 0.16511732909379967;
19 1 5 0.17757901430842604;
19 1 6 0.18380985691573923;
19 1 7 0.16200190779014306;
19 1 8 0.15888648648648646;
19 2 1 0.1008899841017488;
19 2 2 0.1107329093799682;
19 2 3 0.13287949125596185;
19 2 4 0.10335071542130365;
19 2 5 0.1008899841017488;
19 2 6 0.1402616852146264;
19 2 7 0.12303656597774246;
19 2 8 0.10335071542130365;
19 3 1 0.08757607313195548;
19 3 2 0.06827965023847377;
19 3 3 0.07867003179650238;
19 3 4 0.08163871224165342;
19 3 5 0.06827965023847377;
19 3 6 0.07421701112877582;
19 3 7 0.06827965023847377;
19 3 8 0.06827965023847377;
19 4 1 0.12031621621621622;
19 4 2 0.1368302066772655;
19 4 3 0.11087965023847375;
19 4 4 0.12975278219395867;
19 4 5 0.12503449920508744;
19 4 6 0.11559793322734499;
19 4 7 0.10852050874403817;
19 4 8 0.09436565977742449;
20 1 1 0.1611243243243243;
20 1 2 0.14532782193958665;
20 1 3 0.14848712241653414;
20 1 4 0.16744292527821938;
20 1 5 0.13900922098569155;
20 1 6 0.15480572337042922;
20 1 7 0.18639872813990457;
20 1 8 0.14216852146263909;
20 2 1 0.11229252782193959;
20 2 2 0.13475103338632752;
20 2 3 0.14223720190779016;
20 2 4 0.14972337042925277;
20 2 5 0.11478791732909381;
20 2 6 0.10480635930047695;
