###################################################
# Classe 24 : K = 6, M = 2, T = 10, N = 20
# Exemplo: 4.   c24ex04.dat          Semente: 2323
#-----------------------Dados----------------------
global K = 6
6 1 2 26.244;
6 1 3 26.244;
6 1 4 26.244;
6 1 5 26.244;
6 1 6 26.244;
6 1 7 26.244;
6 1 8 26.244;
6 1 9 26.244;
6 1 10 26.244;
6 2 1 14.812;
6 2 2 14.812;
6 2 3 14.812;
6 2 4 14.812;
6 2 5 14.812;
6 2 6 14.812;
6 2 7 14.812;
6 2 8 14.812;
6 2 9 14.812;
6 2 10 14.812;
]

global c_z = [
1 1 1 0.62;
1 1 2 0.62;
1 1 3 0.62;
1 1 4 0.62;
1 1 5 0.62;
1 1 6 0.62;
1 1 7 0.62;
1 1 8 0.62;
1 1 9 0.62;
1 1 10 0.62;
1 2 1 0.445;
1 2 2 0.445;
1 2 3 0.445;
1 2 4 0.445;
1 2 5 0.445;
1 2 6 0.445;
1 2 7 0.445;
1 2 8 0.445;
1 2 9 0.445;
1 2 10 0.445;
2 1 1 1.27;
2 1 2 1.27;
2 1 3 1.27;
2 1 4 1.27;
2 1 5 1.27;
2 1 6 1.27;
2 1 7 1.27;
2 1 8 1.27;
2 1 9 1.27;
2 1 10 1.27;
2 2 1 0.558;
2 2 2 0.558;
2 2 3 0.558;
2 2 4 0.558;
2 2 5 0.558;
2 2 6 0.558;
2 2 7 0.558;
2 2 8 0.558;
2 2 9 0.558;
2 2 10 0.558;
3 1 1 0.847;
3 1 2 0.847;
3 1 3 0.847;
3 1 4 0.847;
3 1 5 0.847;
3 1 6 0.847;
3 1 7 0.847;
3 1 8 0.847;
3 1 9 0.847;
3 1 10 0.847;
3 2 1 0.66;
3 2 2 0.66;
3 2 3 0.66;
3 2 4 0.66;
3 2 5 0.66;
3 2 6 0.66;
3 2 7 0.66;
3 2 8 0.66;
3 2 9 0.66;
3 2 10 0.66;
4 1 1 0.881;
4 1 2 0.881;
4 1 3 0.881;
4 1 4 0.881;
4 1 5 0.881;
4 1 6 0.881;
4 1 7 0.881;
4 1 8 0.881;
4 1 9 0.881;
4 1 10 0.881;
4 2 1 0.5;
4 2 2 0.5;
4 2 3 0.5;
4 2 4 0.5;
4 2 5 0.5;
4 2 6 0.5;
4 2 7 0.5;
4 2 8 0.5;
4 2 9 0.5;
4 2 10 0.5;
5 1 1 0.809;
5 1 2 0.809;
5 1 3 0.809;
5 1 4 0.809;
5 1 5 0.809;
5 1 6 0.809;
5 1 7 0.809;
5 1 8 0.809;
5 1 9 0.809;
5 1 10 0.809;
5 2 1 0.679;
5 2 2 0.679;
5 2 3 0.679;
5 2 4 0.679;
5 2 5 0.679;
5 2 6 0.679;
5 2 7 0.679;
5 2 8 0.679;
5 2 9 0.679;
5 2 10 0.679;
6 1 1 1.26;
6 1 2 1.26;
6 1 3 1.26;
6 1 4 1.26;
6 1 5 1.26;
6 1 6 1.26;
6 1 7 1.26;
6 1 8 1.26;
6 1 9 1.26;
6 1 10 1.26;
6 2 1 0.637;
6 2 2 0.637;
6 2 3 0.637;
6 2 4 0.637;
6 2 5 0.637;
6 2 6 0.637;
6 2 7 0.637;
6 2 8 0.637;
6 2 9 0.637;
6 2 10 0.637;
]

global c_y = [
1 1 1 2.657;
1 1 2 2.657;
1 1 3 2.657;
1 1 4 2.657;
1 1 5 2.657;
1 1 6 2.657;
1 1 7 2.657;
1 1 8 2.657;
1 1 9 2.657;
1 1 10 2.657;
1 2 1 1.866;
1 2 2 1.866;
1 2 3 1.866;
1 2 4 1.866;
1 2 5 1.866;
1 2 6 1.866;
1 2 7 1.866;
1 2 8 1.866;
1 2 9 1.866;
1 2 10 1.866;
2 1 1 2.646;
2 1 2 2.646;
2 1 3 2.646;
2 1 4 2.646;
2 1 5 2.646;
2 1 6 2.646;
2 1 7 2.646;
2 1 8 2.646;
2 1 9 2.646;
2 1 10 2.646;
2 2 1 2.788;
2 2 2 2.788;
2 2 3 2.788;
2 2 4 2.788;
2 2 5 2.788;
2 2 6 2.788;
2 2 7 2.788;
2 2 8 2.788;
2 2 9 2.788;
2 2 10 2.788;
3 1 1 2.976;
3 1 2 2.976;
3 1 3 2.976;
3 1 4 2.976;
3 1 5 2.976;
3 1 6 2.976;
3 1 7 2.976;
3 1 8 2.976;
3 1 9 2.976;
3 1 10 2.976;
3 2 1 1.963;
3 2 2 1.963;
3 2 3 1.963;
3 2 4 1.963;
3 2 5 1.963;
3 2 6 1.963;
3 2 7 1.963;
3 2 8 1.963;
3 2 9 1.963;
3 2 10 1.963;
4 1 1 1.836;
4 1 2 1.836;
4 1 3 1.836;
4 1 4 1.836;
4 1 5 1.836;
4 1 6 1.836;
4 1 7 1.836;
4 1 8 1.836;
4 1 9 1.836;
4 1 10 1.836;
4 2 1 2.165;
4 2 2 2.165;
4 2 3 2.165;
4 2 4 2.165;
4 2 5 2.165;
4 2 6 2.165;
4 2 7 2.165;
4 2 8 2.165;
4 2 9 2.165;
4 2 10 2.165;
5 1 1 3.467;
5 1 2 3.467;
5 1 3 3.467;
5 1 4 3.467;
5 1 5 3.467;
5 1 6 3.467;
5 1 7 3.467;
5 1 8 3.467;
5 1 9 3.467;
5 1 10 3.467;
5 2 1 1.941;
5 2 2 1.941;
5 2 3 1.941;
5 2 4 1.941;
5 2 5 1.941;
5 2 6 1.941;
5 2 7 1.941;
5 2 8 1.941;
5 2 9 1.941;
5 2 10 1.941;
6 1 1 3.412;
6 1 2 3.412;
6 1 3 3.412;
6 1 4 3.412;
6 1 5 3.412;
6 1 6 3.412;
6 1 7 3.412;
6 1 8 3.412;
6 1 9 3.412;
6 1 10 3.412;
6 2 1 2.074;
6 2 2 2.074;
6 2 3 2.074;
6 2 4 2.074;
6 2 5 2.074;
6 2 6 2.074;
6 2 7 2.074;
6 2 8 2.074;
6 2 9 2.074;
6 2 10 2.074;
]

global c_sc = [
1 1 1 0.13;
1 1 2 0.13;
1 1 3 0.13;
1 1 4 0.13;
1 1 5 0.13;
1 1 6 0.13;
1 1 7 0.13;
1 1 8 0.13;
1 1 9 0.13;
1 1 10 0.13;
1 2 1 0.086;
1 2 2 0.086;
1 2 3 0.086;
1 2 4 0.086;
1 2 5 0.086;
1 2 6 0.086;
1 2 7 0.086;
1 2 8 0.086;
1 2 9 0.086;
1 2 10 0.086;
2 1 1 0.101;
2 1 2 0.101;
2 1 3 0.101;
2 1 4 0.101;
2 1 5 0.101;
2 1 6 0.101;
2 1 7 0.101;
2 1 8 0.101;
2 1 9 0.101;
2 1 10 0.101;
2 2 1 0.095;
2 2 2 0.095;
2 2 3 0.095;
2 2 4 0.095;
2 2 5 0.095;
2 2 6 0.095;
2 2 7 0.095;
2 2 8 0.095;
2 2 9 0.095;
2 2 10 0.095;
3 1 1 0.092;
3 1 2 0.092;
3 1 3 0.092;
3 1 4 0.092;
3 1 5 0.092;
3 1 6 0.092;
3 1 7 0.092;
3 1 8 0.092;
3 1 9 0.092;
3 1 10 0.092;
3 2 1 0.073;
3 2 2 0.073;
3 2 3 0.073;
3 2 4 0.073;
3 2 5 0.073;
3 2 6 0.073;
3 2 7 0.073;
3 2 8 0.073;
3 2 9 0.073;
3 2 10 0.073;
4 1 1 0.066;
4 1 2 0.066;
4 1 3 0.066;
4 1 4 0.066;
4 1 5 0.066;
4 1 6 0.066;
4 1 7 0.066;
4 1 8 0.066;
4 1 9 0.066;
4 1 10 0.066;
4 2 1 0.091;
4 2 2 0.091;
4 2 3 0.091;
4 2 4 0.091;
4 2 5 0.091;
4 2 6 0.091;
4 2 7 0.091;
4 2 8 0.091;
4 2 9 0.091;
4 2 10 0.091;
5 1 1 0.111;
5 1 2 0.111;
5 1 3 0.111;
5 1 4 0.111;
5 1 5 0.111;
5 1 6 0.111;
5 1 7 0.111;
5 1 8 0.111;
5 1 9 0.111;
5 1 10 0.111;
5 2 1 0.083;
5 2 2 0.083;
5 2 3 0.083;
5 2 4 0.083;
5 2 5 0.083;
5 2 6 0.083;
5 2 7 0.083;
5 2 8 0.083;
5 2 9 0.083;
5 2 10 0.083;
6 1 1 0.116;
6 1 2 0.116;
6 1 3 0.116;
6 1 4 0.116;
6 1 5 0.116;
6 1 6 0.116;
6 1 7 0.116;
6 1 8 0.116;
6 1 9 0.116;
6 1 10 0.116;
6 2 1 0.1;
6 2 2 0.1;
6 2 3 0.1;
6 2 4 0.1;
6 2 5 0.1;
6 2 6 0.1;
6 2 7 0.1;
6 2 8 0.1;
6 2 9 0.1;
6 2 10 0.1;
]

global c_w = [
1 1 1 0.301;
1 1 2 0.301;
1 1 3 0.301;
1 1 4 0.301;
1 1 5 0.301;
1 1 6 0.301;
1 1 7 0.301;
1 1 8 0.301;
1 1 9 0.301;
1 1 10 0.301;
1 2 1 0.244;
1 2 2 0.244;
1 2 3 0.244;
1 2 4 0.244;
1 2 5 0.244;
1 2 6 0.244;
1 2 7 0.244;
1 2 8 0.244;
1 2 9 0.244;
1 2 10 0.244;
2 1 1 0.688;
2 1 2 0.688;
2 1 3 0.688;
2 1 4 0.688;
2 1 5 0.688;
2 1 6 0.688;
2 1 7 0.688;
2 1 8 0.688;
2 1 9 0.688;
2 1 10 0.688;
2 2 1 0.353;
2 2 2 0.353;
2 2 3 0.353;
2 2 4 0.353;
2 2 5 0.353;
2 2 6 0.353;
2 2 7 0.353;
2 2 8 0.353;
2 2 9 0.353;
2 2 10 0.353;
3 1 1 0.435;
3 1 2 0.435;
3 1 3 0.435;
3 1 4 0.435;
3 1 5 0.435;
3 1 6 0.435;
3 1 7 0.435;
3 1 8 0.435;
3 1 9 0.435;
3 1 10 0.435;
3 2 1 0.464;
3 2 2 0.464;
3 2 3 0.464;
3 2 4 0.464;
3 2 5 0.464;
3 2 6 0.464;
3 2 7 0.464;
3 2 8 0.464;
3 2 9 0.464;
3 2 10 0.464;
4 1 1 0.367;
4 1 2 0.367;
4 1 3 0.367;
4 1 4 0.367;
4 1 5 0.367;
4 1 6 0.367;
4 1 7 0.367;
4 1 8 0.367;
4 1 9 0.367;
4 1 10 0.367;
4 2 1 0.283;
4 2 2 0.283;
4 2 3 0.283;
4 2 4 0.283;
4 2 5 0.283;
4 2 6 0.283;
4 2 7 0.283;
4 2 8 0.283;
4 2 9 0.283;
4 2 10 0.283;
5 1 1 0.532;
5 1 2 0.532;
5 1 3 0.532;
5 1 4 0.532;
5 1 5 0.532;
5 1 6 0.532;
5 1 7 0.532;
5 1 8 0.532;
5 1 9 0.532;
5 1 10 0.532;
5 2 1 0.524;
5 2 2 0.524;
5 2 3 0.524;
5 2 4 0.524;
5 2 5 0.524;
5 2 6 0.524;
5 2 7 0.524;
5 2 8 0.524;
5 2 9 0.524;
5 2 10 0.524;
6 1 1 0.656;
6 1 2 0.656;
6 1 3 0.656;
6 1 4 0.656;
6 1 5 0.656;
6 1 6 0.656;
6 1 7 0.656;
6 1 8 0.656;
6 1 9 0.656;
6 1 10 0.656;
6 2 1 0.252;
6 2 2 0.252;
6 2 3 0.252;
6 2 4 0.252;
6 2 5 0.252;
6 2 6 0.252;
6 2 7 0.252;
6 2 8 0.252;
6 2 9 0.252;
6 2 10 0.252;
]

global c_e = [
1 1 1 0.02668680445151033;
1 1 2 0.0315389507154213;
1 1 3 0.029112877583465813;
1 1 4 0.02668680445151033;
1 1 5 0.0357845786963434;
1 1 6 0.03639109697933227;
1 1 7 0.02668680445151033;
1 1 8 0.02426073131955485;
1 1 9 0.02608028616852146;
1 1 10 0.02426073131955485;
1 2 1 0.06603481717011128;
1 2 2 0.05560826709062003;
1 2 3 0.0671933227344992;
1 2 4 0.0463402225755167;
1 2 5 0.057925278219395866;
1 2 6 0.052132750397456275;
1 2 7 0.057925278219395866;
1 2 8 0.049815739268680444;
1 2 9 0.050974244833068366;
1 2 10 0.05908378378378379;
1 3 1 0.054025755166931644;
1 3 2 0.053025278219395865;
1 3 3 0.055026232114467416;
1 3 4 0.04001907790143085;
1 3 5 0.04702241653418124;
1 3 6 0.05702718600953895;
1 3 7 0.04602193958664547;
1 3 8 0.04602193958664547;
1 3 9 0.04802289348171701;
1 3 10 0.05102432432432433;
1 4 1 0.03327503974562798;
1 4 2 0.042678855325914145;
1 4 3 0.03761526232114467;
1 4 4 0.039785373608903024;
1 4 5 0.042678855325914145;
1 4 6 0.032551669316375195;
1 4 7 0.032551669316375195;
1 4 8 0.03833863275039745;
1 4 9 0.030381558028616848;
1 4 10 0.042678855325914145;
1 5 1 0.06111033386327505;
1 5 2 0.06111033386327505;
1 5 3 0.0505335453100159;
1 5 4 0.0505335453100159;
1 5 5 0.05875993640699524;
1 5 6 0.06816152623211448;
1 5 7 0.06111033386327505;
1 5 8 0.04818314785373609;
1 5 9 0.05640953895071543;
1 5 10 0.06463593004769477;
1 6 1 0.044461685214626394;
1 6 2 0.04041971383147854;
1 6 3 0.05759809220985691;
1 6 4 0.044461685214626394;
1 6 5 0.04951414944356121;
1 6 6 0.04547217806041336;
1 6 7 0.05355612082670907;
1 6 8 0.043451192368839424;
1 6 9 0.044461685214626394;
1 6 10 0.04749316375198728;
2 1 1 0.03329352146263911;
2 1 2 0.031408982511923686;
2 1 3 0.03329352146263911;
2 1 4 0.026383545310015893;
2 1 5 0.037690779014308416;
2 1 6 0.03517806041335453;
2 1 7 0.02512718600953895;
2 1 8 0.028896263910969788;
2 1 9 0.03392170111287758;
2 1 10 0.030152623211446735;
2 2 1 0.056394395866454686;
2 2 2 0.0647935612082671;
2 2 3 0.06719332273449921;
2 2 4 0.049195111287758345;
2 2 5 0.06599344197138315;
2 2 6 0.056394395866454686;
2 2 7 0.056394395866454686;
2 2 8 0.0587941573926868;
2 2 9 0.06839320349761525;
2 2 10 0.05759427662957075;
2 3 1 0.06113628775834658;
2 3 2 0.048701788553259136;
2 3 3 0.06010007949125597;
2 3 4 0.04352074721780604;
2 3 5 0.05802766295707473;
2 3 6 0.05491903815580287;
2 3 7 0.045593163751987284;
2 3 8 0.059063871224165336;
2 3 9 0.055955246422893484;
2 3 10 0.04248453895071542;
2 4 1 0.032215818759936406;
2 4 2 0.03521263910969793;
2 4 3 0.032215818759936406;
2 4 4 0.03146661367249602;
2 4 5 0.03521263910969793;
2 4 6 0.04120627980922099;
2 4 7 0.03970786963434022;
2 4 8 0.03970786963434022;
2 4 9 0.03820945945945946;
2 4 10 0.043453895071542126;
2 5 1 0.05598982511923689;
2 5 2 0.06207567567567569;
2 5 3 0.05112114467408586;
2 5 4 0.06451001589825121;
2 5 5 0.052338314785373624;
2 5 6 0.06329284578696345;
2 5 7 0.05720699523052465;
2 5 8 0.052338314785373624;
2 5 9 0.0499039745627981;
2 5 10 0.05720699523052465;
2 6 1 0.04500302066772655;
2 6 2 0.048142766295707476;
2 6 3 0.041863275039745636;
2 6 4 0.055468839427662966;
2 6 5 0.05337567567567568;
2 6 6 0.06070174880763116;
2 6 7 0.055468839427662966;
2 6 8 0.06070174880763116;
2 6 9 0.05860858505564389;
2 6 10 0.050235930047694756;
3 1 1 0.03831895866454689;
3 1 2 0.03435492845786963;
3 1 3 0.029730226550079487;
3 1 4 0.03501560015898251;
3 1 5 0.03435492845786963;
3 1 6 0.03171224165341812;
3 1 7 0.028408883147853732;
3 1 8 0.029730226550079487;
3 1 9 0.032372913354531;
3 1 10 0.02906955484896661;
3 2 1 0.054263573131955484;
3 2 2 0.06183523449920509;
3 2 3 0.051739686009538946;
3 2 4 0.05047774244833069;
3 2 5 0.06183523449920509;
3 2 6 0.0694068958664547;
3 2 7 0.07193078298887122;
3 2 8 0.05047774244833069;
3 2 9 0.06688300874403816;
3 2 10 0.07319272655007948;
3 3 1 0.05231065182829888;
3 3 2 0.05231065182829888;
3 3 3 0.050131041335453104;
3 3 4 0.05449026232114468;
3 3 5 0.05340045707472178;
3 3 6 0.055580067567567566;
3 3 7 0.05666987281399047;
3 3 8 0.05122084658187599;
3 3 9 0.05775967806041335;
3 3 10 0.05775967806041335;
3 4 1 0.033882154213036565;
3 4 2 0.04412559618441972;
3 4 3 0.03309419713831478;
3 4 4 0.04176172496025437;
3 4 5 0.04018581081081081;
3 4 6 0.03860989666136725;
3 4 7 0.03860989666136725;
3 4 8 0.033882154213036565;
3 4 9 0.04412559618441972;
3 4 10 0.04412559618441972;
3 5 1 0.05760572337042926;
3 5 2 0.0524852146263911;
3 5 3 0.05376534181240064;
3 5 4 0.05760572337042926;
3 5 5 0.07040699523052467;
3 5 6 0.07296724960254372;
3 5 7 0.06272623211446743;
3 5 8 0.05504546899841019;
3 5 9 0.05632559618441972;
3 5 10 0.07680763116057235;
3 6 1 0.049532193958664546;
3 6 2 0.060539348171701125;
3 6 3 0.053935055643879175;
3 6 4 0.06164006359300478;
3 6 5 0.05943863275039747;
3 6 6 0.052834340222575514;
3 6 7 0.05613648648648649;
3 6 8 0.053935055643879175;
3 6 9 0.04623004769475358;
3 6 10 0.05063290937996821;
4 1 1 0.032654511128775834;
4 1 2 0.03991106915739268;
4 1 3 0.03991106915739268;
4 1 4 0.03845975755166932;
4 1 5 0.02975188791732909;
4 1 6 0.03773410174880763;
4 1 7 0.04136238076311605;
4 1 8 0.03338016693163751;
4 1 9 0.029026232114467407;
4 1 10 0.04136238076311605;
4 2 1 0.0831641494435612;
4 2 2 0.05544276629570748;
4 2 3 0.06514525039745628;
4 2 4 0.06514525039745628;
4 2 5 0.06514525039745628;
4 2 6 0.06375918124006359;
4 2 7 0.06930345786963434;
4 2 8 0.0831641494435612;
4 2 9 0.07207559618441972;
4 2 10 0.07068952702702704;
4 3 1 0.05266796502384738;
4 3 2 0.0502739666136725;
4 3 3 0.06583495627980923;
4 3 4 0.07062295310015898;
4 3 5 0.049076967408585054;
4 3 6 0.06583495627980923;
4 3 7 0.06104695945945946;
4 3 8 0.06942595389507154;
4 3 9 0.051470965818759935;
4 3 10 0.057455961844197136;
4 4 1 0.05106220190779014;
4 4 2 0.05192766295707471;
4 4 3 0.045869435612082676;
4 4 4 0.04240759141494435;
4 4 5 0.0363493640699523;
4 4 6 0.045003974562798095;
4 4 7 0.03461844197138315;
4 4 8 0.05019674085850556;
4 4 9 0.03894574721780604;
4 4 10 0.04240759141494435;
4 5 1 0.06327186009538953;
4 5 2 0.06467790143084262;
4 5 3 0.05764769475357712;
4 5 4 0.07733227344992052;
4 5 5 0.07170810810810813;
4 5 6 0.07733227344992052;
4 5 7 0.08155039745627983;
4 5 8 0.06467790143084262;
4 5 9 0.08155039745627983;
4 5 10 0.0674899841017488;
4 6 1 0.05561319554848967;
4 6 2 0.054404213036565986;
4 6 3 0.054404213036565986;
4 6 4 0.0725389507154213;
4 6 5 0.07012098569157393;
4 6 6 0.050777265500794914;
4 6 7 0.05803116057233704;
4 6 8 0.06044912559618442;
4 6 9 0.061658108108108116;
4 6 10 0.06649403815580286;
5 1 1 0.03998688394276629;
5 1 2 0.04536973370429252;
5 1 3 0.03306607710651828;
5 1 4 0.0392179054054054;
5 1 5 0.03614199125596183;
5 1 6 0.03844892686804451;
5 1 7 0.04383177662957074;
5 1 8 0.04152484101748807;
5 1 9 0.03998688394276629;
5 1 10 0.04152484101748807;
5 2 1 0.08666035373608903;
5 2 2 0.088129173290938;
5 2 3 0.06756569952305247;
5 2 4 0.088129173290938;
5 2 5 0.07784743640699524;
5 2 6 0.08666035373608903;
5 2 7 0.061690421303656595;
5 2 8 0.08519153418124006;
5 2 9 0.08666035373608903;
5 2 10 0.07784743640699524;
5 3 1 0.05327539745627981;
5 3 2 0.07230232511923688;
5 3 3 0.05581232114467408;
5 3 4 0.06342309220985691;
5 3 5 0.07230232511923688;
5 3 6 0.05073847376788554;
5 3 7 0.057080782988871225;
5 3 8 0.05581232114467408;
5 3 9 0.06469155405405405;
5 3 10 0.05581232114467408;
5 4 1 0.04493938791732909;
5 4 2 0.05044217011128776;
5 4 3 0.03851947535771065;
5 4 4 0.05135930047694754;
5 4 5 0.04585651828298887;
5 4 6 0.053193561208267084;
5 4 7 0.04127086645468998;
5 4 8 0.04585651828298887;
5 4 9 0.04493938791732909;
5 4 10 0.04493938791732909;
5 5 1 0.0744992050874404;
5 5 2 0.08194912559618445;
5 5 3 0.07300922098569158;
5 5 4 0.07151923688394278;
5 5 5 0.08790906200317967;
5 5 6 0.0744992050874404;
5 5 7 0.08790906200317967;
5 5 8 0.07002925278219396;
5 5 9 0.08641907790143086;
5 5 10 0.08641907790143086;
5 6 1 0.05637106518282989;
5 6 2 0.06790151033386328;
5 6 3 0.061495707472178064;
5 6 4 0.053808744038155804;
5 6 5 0.05637106518282989;
5 6 6 0.05765222575516693;
5 6 7 0.06790151033386328;
5 6 8 0.07686963434022258;
5 6 9 0.060214546899841015;
5 6 10 0.07046383147853737;
6 1 1 0.04791494435612082;
6 1 2 0.03850308028616852;
6 1 3 0.04791494435612082;
6 1 4 0.04021432829888711;
6 1 5 0.03764745627980921;
6 1 6 0.045348072337042925;
6 1 7 0.046203696343402226;
6 1 8 0.03593620826709062;
6 1 9 0.03764745627980921;
6 1 10 0.035080584260731316;
6 2 1 0.0866189785373609;
6 2 2 0.06700713434022258;
6 2 3 0.07681305643879173;
6 2 4 0.0866189785373609;
6 2 5 0.08498465818759936;
6 2 6 0.06537281399046105;
6 2 7 0.07844737678855326;
6 2 8 0.07354441573926869;
6 2 9 0.07027577503974562;
6 2 10 0.06537281399046105;
6 3 1 0.07056935612082671;
6 3 2 0.07903767885532592;
6 3 3 0.08044906597774244;
6 3 4 0.07621490461049285;
6 3 5 0.08044906597774244;
6 3 6 0.07198074324324324;
6 3 7 0.08186045310015898;
6 3 8 0.06068964626391097;
6 3 9 0.07903767885532592;
6 3 10 0.08468322734499205;
6 4 1 0.042859697933227345;
6 4 2 0.042859697933227345;
6 4 3 0.05714626391096979;
6 4 4 0.043880166931637515;
6 4 5 0.052043918918918915;
6 4 6 0.04694157392686805;
6 4 7 0.05714626391096979;
6 4 8 0.053064387917329085;
6 4 9 0.061228139904610485;
6 4 10 0.05102344992050874;
6 5 1 0.09781430842607315;
6 5 2 0.07791987281399046;
6 5 3 0.07128839427662959;
6 5 4 0.08455135135135136;
6 5 5 0.08123561208267092;
6 5 6 0.09284069952305249;
6 5 7 0.06631478537360892;
6 5 8 0.07791987281399046;
6 5 9 0.06797265500794913;
6 5 10 0.08289348171701115;
6 6 1 0.0712758346581876;
6 6 2 0.05702066772655009;
6 6 3 0.06129721780604134;
6 6 4 0.08267996820349761;
6 6 5 0.06272273449920508;
6 6 6 0.07555238473767886;
6 6 7 0.06414825119236885;
6 6 8 0.07697790143084261;
6 6 9 0.08267996820349761;
6 6 10 0.07555238473767886;
7 1 1 0.05000526629570746;
7 1 2 0.035091414944356115;
7 1 3 0.04035512718600954;
7 1 4 0.042986983306836236;
7 1 5 0.035091414944356115;
7 1 6 0.042986983306836236;
7 1 7 0.03947784181240063;
7 1 8 0.045618839427662955;
7 1 9 0.04210969793322734;
7 1 10 0.042986983306836236;
7 2 1 0.08713616852146265;
7 2 2 0.0888118640699523;
7 2 3 0.06870351748807631;
7 2 4 0.0988660373608903;
7 2 5 0.10054173290937997;
7 2 6 0.06870351748807631;
7 2 7 0.06870351748807631;
7 2 8 0.08210908187599364;
7 2 9 0.0837847774244833;
7 2 10 0.09048755961844197;
7 3 1 0.07525015898251193;
7 3 2 0.07525015898251193;
7 3 3 0.06367321144674086;
7 3 4 0.08103863275039747;
7 3 5 0.07525015898251193;
7 3 6 0.07090880365659777;
7 3 7 0.0766972774244833;
7 3 8 0.07090880365659777;
7 3 9 0.06801456677265501;
7 3 10 0.060778974562798085;
7 4 1 0.06173191573926867;
7 4 2 0.044991057233704286;
7 4 3 0.0606856120826709;
7 4 4 0.0606856120826709;
7 4 5 0.05231518282988871;
7 4 6 0.05859300476947536;
7 4 7 0.051268879173290934;
7 4 8 0.04708366454689984;
7 4 9 0.05963930842607312;
7 4 10 0.05231518282988871;
7 5 1 0.0951910969793323;
7 5 2 0.1019904610492846;
7 5 3 0.09179141494435614;
7 5 4 0.07479300476947537;
7 5 5 0.09859077901430843;
7 5 6 0.09009157392686806;
7 5 7 0.08839173290937999;
7 5 8 0.08839173290937999;
7 5 9 0.09009157392686806;
7 5 10 0.09009157392686806;
7 6 1 0.0643106518282989;
7 6 2 0.0745418918918919;
7 6 3 0.0847731319554849;
7 6 4 0.0701570747217806;
7 6 5 0.06869546899841018;
7 6 6 0.07892670906200319;
7 6 7 0.08038831478537362;
7 6 8 0.06577225755166932;
7 6 9 0.0643106518282989;
7 6 10 0.07746510333863275;
8 1 1 0.055886327503974556;
8 1 2 0.05402344992050873;
8 1 3 0.037257551669316366;
