###################################################
# Classe 4 : K = 2, M = 2, T = 10, N = 5
# Exemplo: 1.   c4ex01.dat          Semente: 1500
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 10
global N = 5

global L = [540, 460]

global l = [55, 81, 104, 118, 146]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]
2 2 8 0.563;
2 2 9 0.563;
2 2 10 0.563;
]

global c_y = [
1 1 1 2.754;
1 1 2 2.754;
1 1 3 2.754;
1 1 4 2.754;
1 1 5 2.754;
1 1 6 2.754;
1 1 7 2.754;
1 1 8 2.754;
1 1 9 2.754;
1 1 10 2.754;
1 2 1 2.473;
1 2 2 2.473;
1 2 3 2.473;
1 2 4 2.473;
1 2 5 2.473;
1 2 6 2.473;
1 2 7 2.473;
1 2 8 2.473;
1 2 9 2.473;
1 2 10 2.473;
2 1 1 2.138;
2 1 2 2.138;
2 1 3 2.138;
2 1 4 2.138;
2 1 5 2.138;
2 1 6 2.138;
2 1 7 2.138;
2 1 8 2.138;
2 1 9 2.138;
2 1 10 2.138;
2 2 1 1.877;
2 2 2 1.877;
2 2 3 1.877;
2 2 4 1.877;
2 2 5 1.877;
2 2 6 1.877;
2 2 7 1.877;
2 2 8 1.877;
2 2 9 1.877;
2 2 10 1.877;
]

global c_sc = [
1 1 1 0.113;
1 1 2 0.113;
1 1 3 0.113;
1 1 4 0.113;
1 1 5 0.113;
1 1 6 0.113;
1 1 7 0.113;
1 1 8 0.113;
1 1 9 0.113;
1 1 10 0.113;
1 2 1 0.077;
1 2 2 0.077;
1 2 3 0.077;
1 2 4 0.077;
1 2 5 0.077;
1 2 6 0.077;
1 2 7 0.077;
1 2 8 0.077;
1 2 9 0.077;
1 2 10 0.077;
2 1 1 0.09;
2 1 2 0.09;
2 1 3 0.09;
2 1 4 0.09;
2 1 5 0.09;
2 1 6 0.09;
2 1 7 0.09;
2 1 8 0.09;
2 1 9 0.09;
2 1 10 0.09;
2 2 1 0.079;
2 2 2 0.079;
2 2 3 0.079;
2 2 4 0.079;
2 2 5 0.079;
2 2 6 0.079;
2 2 7 0.079;
2 2 8 0.079;
2 2 9 0.079;
2 2 10 0.079;
]

global c_w = [
1 1 1 0.551;
1 1 2 0.551;
1 1 3 0.551;
1 1 4 0.551;
1 1 5 0.551;
1 1 6 0.551;
1 1 7 0.551;
1 1 8 0.551;
1 1 9 0.551;
1 1 10 0.551;
1 2 1 0.598;
1 2 2 0.598;
1 2 3 0.598;
1 2 4 0.598;
1 2 5 0.598;
1 2 6 0.598;
1 2 7 0.598;
1 2 8 0.598;
1 2 9 0.598;
1 2 10 0.598;
2 1 1 0.517;
2 1 2 0.517;
2 1 3 0.517;
2 1 4 0.517;
2 1 5 0.517;
2 1 6 0.517;
2 1 7 0.517;
2 1 8 0.517;
2 1 9 0.517;
2 1 10 0.517;
2 2 1 0.25;
2 2 2 0.25;
2 2 3 0.25;
2 2 4 0.25;
2 2 5 0.25;
2 2 6 0.25;
2 2 7 0.25;
2 2 8 0.25;
2 2 9 0.25;
2 2 10 0.25;
]

global c_e = [
1 1 1 0.06907243640699524;
1 1 2 0.05023449920508744;
1 1 3 0.07284002384737678;
1 1 4 0.06907243640699524;
1 1 5 0.07535174880763117;
1 1 6 0.05902553656597774;
1 1 7 0.06781657392686805;
1 1 8 0.057769674085850556;
1 1 9 0.0627931240063593;
1 1 10 0.05651381160572337;
1 2 1 0.04527007154213037;
1 2 2 0.04862341017488076;
1 2 3 0.033533386327503974;
1 2 4 0.044431736883942766;
1 2 5 0.04778507551669316;
1 2 6 0.04107839825119237;
1 2 7 0.041916732909379965;
1 2 8 0.04946174483306835;
1 2 9 0.04862341017488076;
1 2 10 0.04527007154213037;
2 1 1 0.10727348966613671;
2 1 2 0.09617623211446742;
2 1 3 0.09617623211446742;
2 1 4 0.0943266891891892;
2 1 5 0.08692851748807631;
2 1 6 0.08137988871224165;
2 1 7 0.08877806041335452;
2 1 8 0.10912303259141494;
2 1 9 0.10357440381558031;
2 1 10 0.10912303259141494;
2 2 1 0.05802800079491256;
2 2 2 0.07284366057233704;
2 2 3 0.04938553259141494;
2 2 4 0.060497277424483305;
2 2 5 0.07407829888712242;
2 2 6 0.050620170906200315;
2 2 7 0.06913974562798093;
2 2 8 0.056793362480127195;
2 2 9 0.06173191573926868;
2 2 10 0.050620170906200315;
3 1 1 0.11873608903020667;
3 1 2 0.11873608903020667;
3 1 3 0.10211303656597774;
3 1 4 0.14010858505564389;
3 1 5 0.1258602543720191;
3 1 6 0.13773386327503973;
3 1 7 0.12348553259141494;
3 1 8 0.1353591414944356;
3 1 9 0.1329844197138315;
3 1 10 0.13060969793322735;
3 2 1 0.09511287758346582;
3 2 2 0.09352766295707472;
3 2 3 0.07133465818759938;
3 2 4 0.07926073131955484;
3 2 5 0.08718680445151034;
3 2 6 0.08401637519872815;
3 2 7 0.08243116057233704;
3 2 8 0.08718680445151034;
3 2 9 0.07926073131955484;
3 2 10 0.08401637519872815;
4 1 1 0.1266366057233704;
4 1 2 0.13741418918918918;
4 1 3 0.11855341812400637;
4 1 4 0.1589693561208267;
4 1 5 0.15627496025437201;
4 1 6 0.15627496025437201;
4 1 7 0.11855341812400637;
4 1 8 0.1266366057233704;
4 1 9 0.11585902225755168;
4 1 10 0.12124781399046106;
4 2 1 0.08093740063593005;
4 2 2 0.07554157392686804;
4 2 3 0.08273600953895072;
4 2 4 0.09172905405405406;
4 2 5 0.09172905405405406;
4 2 6 0.0953262718600954;
4 2 7 0.08813183624801271;
4 2 8 0.07374296502384736;
4 2 9 0.0953262718600954;
4 2 10 0.09712488076311607;
5 1 1 0.19669089825119238;
5 1 2 0.15668596979332272;
5 1 3 0.19669089825119238;
5 1 4 0.14668473767885531;
5 1 5 0.15668596979332272;
5 1 6 0.19335715421303654;
5 1 7 0.18335592209856919;
5 1 8 0.14668473767885531;
5 1 9 0.15001848171701113;
5 1 10 0.14668473767885531;
5 2 1 0.0956920906200318;
5 2 2 0.10236828298887121;
5 2 3 0.12462225755166932;
5 2 4 0.1179460651828299;
5 2 5 0.11572066772655008;
5 2 6 0.1201714626391097;
5 2 7 0.12462225755166932;
5 2 8 0.12907305246422893;
5 2 9 0.11572066772655008;
5 2 10 0.09346669316375199;
]

global d = [
1 1 1 63;
1 1 2 288;
1 1 3 77;
1 1 4 110;
1 1 5 221;
1 1 6 126;
1 1 7 290;
1 1 8 89;
1 1 9 151;
1 1 10 122;
1 2 1 102;
1 2 2 216;
1 2 3 81;
1 2 4 79;
1 2 5 86;
1 2 6 213;
1 2 7 111;
1 2 8 77;
1 2 9 276;
1 2 10 183;
2 1 1 58;
2 1 2 120;
2 1 3 107;
2 1 4 140;
2 1 5 94;
2 1 6 213;
2 1 7 57;
2 1 8 58;
2 1 9 182;
2 1 10 258;
2 2 1 172;
2 2 2 64;
2 2 3 179;
2 2 4 112;
2 2 5 0;
2 2 6 188;
2 2 7 60;
2 2 8 155;
2 2 9 208;
2 2 10 262;
3 1 1 100;
3 1 2 190;
3 1 3 170;
3 1 4 204;
3 1 5 0;
3 1 6 183;
3 1 7 107;
3 1 8 264;
3 1 9 270;
3 1 10 206;
3 2 1 71;
3 2 2 118;
3 2 3 105;
3 2 4 221;
3 2 5 0;
3 2 6 0;
3 2 7 81;
3 2 8 139;
3 2 9 161;
3 2 10 294;
4 1 1 280;
4 1 2 0;
4 1 3 0;
4 1 4 145;
4 1 5 165;
4 1 6 62;
4 1 7 228;
4 1 8 0;
4 1 9 234;
4 1 10 296;
4 2 1 244;
4 2 2 299;
4 2 3 170;
4 2 4 275;
4 2 5 0;
4 2 6 0;
4 2 7 103;
4 2 8 64;
4 2 9 52;
4 2 10 108;
5 1 1 245;
5 1 2 214;
5 1 3 260;
5 1 4 178;
5 1 5 256;
5 1 6 286;
5 1 7 136;
5 1 8 59;
5 1 9 225;
5 1 10 109;
5 2 1 193;
5 2 2 167;
5 2 3 241;
5 2 4 206;
5 2 5 0;
5 2 6 50;
5 2 7 168;
5 2 8 63;
5 2 9 62;
5 2 10 68;
]

global Cap_c = [
1 1 1 2108.0;
1 1 2 2108.0;
1 1 3 2108.0;
1 1 4 2108.0;
1 1 5 2108.0;
1 1 6 2108.0;
1 1 7 2108.0;
1 1 8 2108.0;
1 1 9 2108.0;
1 1 10 2108.0;
1 2 1 2108.0;
1 2 2 2108.0;
1 2 3 2108.0;
1 2 4 2108.0;
1 2 5 2108.0;
1 2 6 2108.0;
1 2 7 2108.0;
1 2 8 2108.0;
1 2 9 2108.0;
1 2 10 2108.0;
2 1 1 2108.0;
2 1 2 2108.0;
2 1 3 2108.0;
2 1 4 2108.0;
2 1 5 2108.0;
2 1 6 2108.0;
2 1 7 2108.0;
2 1 8 2108.0;
2 1 9 2108.0;
2 1 10 2108.0;
2 2 1 2108.0;
2 2 2 2108.0;
2 2 3 2108.0;
2 2 4 2108.0;
2 2 5 2108.0;
2 2 6 2108.0;
2 2 7 2108.0;
2 2 8 2108.0;
2 2 9 2108.0;
2 2 10 2108.0;
]

global Cap_p = [158501.0 158501.0 158501.0 158501.0 158501.0 158501.0 158501.0 158501.0 158501.0 158501.0; 135019.0 135019.0 135019.0 135019.0 135019.0 135019.0 135019.0 135019.0 135019.0 135019.0]
#-----------------------------------------
