###################################################
# Classe 20 : K = 6, M = 2, T = 8, N = 10
# Exemplo: 8.   Nome do arquivo: c20ex08.dat          Semente: 2109

global Q1 = 1e5
5 1 7 16.632;
5 1 8 16.632;
5 2 1 14.075;
5 2 2 14.075;
5 2 3 14.075;
5 2 4 14.075;
5 2 5 14.075;
5 2 6 14.075;
5 2 7 14.075;
5 2 8 14.075;
6 1 1 20.844;
6 1 2 20.844;
6 1 3 20.844;
6 1 4 20.844;
6 1 5 20.844;
6 1 6 20.844;
6 1 7 20.844;
6 1 8 20.844;
6 2 1 16.008;
6 2 2 16.008;
6 2 3 16.008;
6 2 4 16.008;
6 2 5 16.008;
6 2 6 16.008;
6 2 7 16.008;
6 2 8 16.008;
]

# cw: custo de estocar uma bobina mestre
global c_w = [
1 1 1 0.01;
1 1 2 0.01;
1 1 3 0.01;
1 1 4 0.01;
1 1 5 0.01;
1 1 6 0.01;
1 1 7 0.01;
1 1 8 0.01;
1 2 1 0.008;
1 2 2 0.008;
1 2 3 0.008;
1 2 4 0.008;
1 2 5 0.008;
1 2 6 0.008;
1 2 7 0.008;
1 2 8 0.008;
2 1 1 0.013;
2 1 2 0.013;
2 1 3 0.013;
2 1 4 0.013;
2 1 5 0.013;
2 1 6 0.013;
2 1 7 0.013;
2 1 8 0.013;
2 2 1 0.011;
2 2 2 0.011;
2 2 3 0.011;
2 2 4 0.011;
2 2 5 0.011;
2 2 6 0.011;
2 2 7 0.011;
2 2 8 0.011;
3 1 1 0.008;
3 1 2 0.008;
3 1 3 0.008;
3 1 4 0.008;
3 1 5 0.008;
3 1 6 0.008;
3 1 7 0.008;
3 1 8 0.008;
3 2 1 0.007;
3 2 2 0.007;
3 2 3 0.007;
3 2 4 0.007;
3 2 5 0.007;
3 2 6 0.007;
3 2 7 0.007;
3 2 8 0.007;
4 1 1 0.008;
4 1 2 0.008;
4 1 3 0.008;
4 1 4 0.008;
4 1 5 0.008;
4 1 6 0.008;
4 1 7 0.008;
4 1 8 0.008;
4 2 1 0.007;
4 2 2 0.007;
4 2 3 0.007;
4 2 4 0.007;
4 2 5 0.007;
4 2 6 0.007;
4 2 7 0.007;
4 2 8 0.007;
5 1 1 0.01;
5 1 2 0.01;
5 1 3 0.01;
5 1 4 0.01;
5 1 5 0.01;
5 1 6 0.01;
5 1 7 0.01;
5 1 8 0.01;
5 2 1 0.009;
5 2 2 0.009;
5 2 3 0.009;
5 2 4 0.009;
5 2 5 0.009;
5 2 6 0.009;
5 2 7 0.009;
5 2 8 0.009;
6 1 1 0.009;
6 1 2 0.009;
6 1 3 0.009;
6 1 4 0.009;
6 1 5 0.009;
6 1 6 0.009;
6 1 7 0.009;
6 1 8 0.009;
6 2 1 0.008;
6 2 2 0.008;
6 2 3 0.008;
6 2 4 0.008;
6 2 5 0.008;
6 2 6 0.008;
6 2 7 0.008;
6 2 8 0.008;
]

# cz: custo de setup por bobina mestre
global c_z = [
1 1 1 0.819;
1 1 2 0.819;
1 1 3 0.819;
1 1 4 0.819;
1 1 5 0.819;
1 1 6 0.819;
1 1 7 0.819;
1 1 8 0.819;
1 2 1 0.769;
1 2 2 0.769;
1 2 3 0.769;
1 2 4 0.769;
1 2 5 0.769;
1 2 6 0.769;
1 2 7 0.769;
1 2 8 0.769;
2 1 1 0.933;
2 1 2 0.933;
2 1 3 0.933;
2 1 4 0.933;
2 1 5 0.933;
2 1 6 0.933;
2 1 7 0.933;
2 1 8 0.933;
2 2 1 0.688;
2 2 2 0.688;
2 2 3 0.688;
2 2 4 0.688;
2 2 5 0.688;
2 2 6 0.688;
2 2 7 0.688;
2 2 8 0.688;
3 1 1 1.04;
3 1 2 1.04;
3 1 3 1.04;
3 1 4 1.04;
3 1 5 1.04;
3 1 6 1.04;
3 1 7 1.04;
3 1 8 1.04;
3 2 1 0.448;
3 2 2 0.448;
3 2 3 0.448;
3 2 4 0.448;
3 2 5 0.448;
3 2 6 0.448;
3 2 7 0.448;
3 2 8 0.448;
4 1 1 0.58;
4 1 2 0.58;
4 1 3 0.58;
4 1 4 0.58;
4 1 5 0.58;
4 1 6 0.58;
4 1 7 0.58;
4 1 8 0.58;
4 2 1 0.703;
4 2 2 0.703;
4 2 3 0.703;
4 2 4 0.703;
4 2 5 0.703;
4 2 6 0.703;
4 2 7 0.703;
4 2 8 0.703;
5 1 1 0.732;
5 1 2 0.732;
5 1 3 0.732;
5 1 4 0.732;
5 1 5 0.732;
5 1 6 0.732;
5 1 7 0.732;
5 1 8 0.732;
5 2 1 0.493;
5 2 2 0.493;
5 2 3 0.493;
5 2 4 0.493;
5 2 5 0.493;
5 2 6 0.493;
5 2 7 0.493;
5 2 8 0.493;
6 1 1 0.709;
6 1 2 0.709;
6 1 3 0.709;
6 1 4 0.709;
6 1 5 0.709;
6 1 6 0.709;
6 1 7 0.709;
6 1 8 0.709;
6 2 1 0.752;
6 2 2 0.752;
6 2 3 0.752;
6 2 4 0.752;
6 2 5 0.752;
6 2 6 0.752;
6 2 7 0.752;
6 2 8 0.752;
]

# cy: custo de corte por bobina mestre
global c_y = [
1 1 1 2.597;
1 1 2 2.597;
1 1 3 2.597;
1 1 4 2.597;
1 1 5 2.597;
1 1 6 2.597;
1 1 7 2.597;
1 1 8 2.597;
1 2 1 1.748;
1 2 2 1.748;
1 2 3 1.748;
1 2 4 1.748;
1 2 5 1.748;
1 2 6 1.748;
1 2 7 1.748;
1 2 8 1.748;
2 1 1 1.944;
2 1 2 1.944;
2 1 3 1.944;
2 1 4 1.944;
2 1 5 1.944;
2 1 6 1.944;
2 1 7 1.944;
2 1 8 1.944;
2 2 1 1.858;
2 2 2 1.858;
2 2 3 1.858;
2 2 4 1.858;
2 2 5 1.858;
2 2 6 1.858;
2 2 7 1.858;
2 2 8 1.858;
3 1 1 4.001;
3 1 2 4.001;
3 1 3 4.001;
3 1 4 4.001;
3 1 5 4.001;
3 1 6 4.001;
3 1 7 4.001;
3 1 8 4.001;
3 2 1 2.022;
3 2 2 2.022;
3 2 3 2.022;
3 2 4 2.022;
3 2 5 2.022;
3 2 6 2.022;
3 2 7 2.022;
3 2 8 2.022;
4 1 1 1.706;
4 1 2 1.706;
4 1 3 1.706;
4 1 4 1.706;
4 1 5 1.706;
4 1 6 1.706;
4 1 7 1.706;
4 1 8 1.706;
4 2 1 2.034;
4 2 2 2.034;
4 2 3 2.034;
4 2 4 2.034;
4 2 5 2.034;
4 2 6 2.034;
4 2 7 2.034;
4 2 8 2.034;
5 1 1 1.996;
5 1 2 1.996;
5 1 3 1.996;
5 1 4 1.996;
5 1 5 1.996;
5 1 6 1.996;
5 1 7 1.996;
5 1 8 1.996;
5 2 1 1.83;
5 2 2 1.83;
5 2 3 1.83;
5 2 4 1.83;
5 2 5 1.83;
5 2 6 1.83;
5 2 7 1.83;
5 2 8 1.83;
6 1 1 2.293;
6 1 2 2.293;
6 1 3 2.293;
6 1 4 2.293;
6 1 5 2.293;
6 1 6 2.293;
6 1 7 2.293;
6 1 8 2.293;
6 2 1 1.761;
6 2 2 1.761;
6 2 3 1.761;
6 2 4 1.761;
6 2 5 1.761;
6 2 6 1.761;
6 2 7 1.761;
6 2 8 1.761;
]

# c_e: Custo de estocar um item de largura l_i
global c_e = [
1 1 1 0.005;
1 1 2 0.005;
1 1 3 0.005;
1 1 4 0.005;
1 1 5 0.005;
1 1 6 0.005;
1 1 7 0.005;
1 1 8 0.005;
1 2 1 0.006;
1 2 2 0.006;
1 2 3 0.006;
1 2 4 0.006;
1 2 5 0.006;
1 2 6 0.006;
1 2 7 0.006;
1 2 8 0.006;
1 3 1 0.004;
1 3 2 0.004;
1 3 3 0.004;
1 3 4 0.004;
1 3 5 0.004;
1 3 6 0.004;
1 3 7 0.004;
1 3 8 0.004;
1 4 1 0.004;
1 4 2 0.004;
1 4 3 0.004;
1 4 4 0.004;
1 4 5 0.004;
1 4 6 0.004;
1 4 7 0.004;
1 4 8 0.004;
1 5 1 0.005;
1 5 2 0.005;
1 5 3 0.005;
1 5 4 0.005;
1 5 5 0.005;
1 5 6 0.005;
1 5 7 0.005;
1 5 8 0.005;
1 6 1 0.004;
1 6 2 0.004;
1 6 3 0.004;
1 6 4 0.004;
1 6 5 0.004;
1 6 6 0.004;
1 6 7 0.004;
1 6 8 0.004;
2 1 1 0.005;
2 1 2 0.005;
2 1 3 0.005;
2 1 4 0.005;
2 1 5 0.005;
2 1 6 0.005;
2 1 7 0.005;
2 1 8 0.005;
2 2 1 0.006;
2 2 2 0.006;
2 2 3 0.006;
2 2 4 0.006;
2 2 5 0.006;
2 2 6 0.006;
2 2 7 0.006;
2 2 8 0.006;
2 3 1 0.004;
2 3 2 0.004;
2 3 3 0.004;
2 3 4 0.004;
2 3 5 0.004;
2 3 6 0.004;
2 3 7 0.004;
2 3 8 0.004;
2 4 1 0.004;
2 4 2 0.004;
2 4 3 0.004;
2 4 4 0.004;
2 4 5 0.004;
2 4 6 0.004;
2 4 7 0.004;
2 4 8 0.004;
2 5 1 0.005;
2 5 2 0.005;
2 5 3 0.005;
2 5 4 0.005;
2 5 5 0.005;
2 5 6 0.005;
2 5 7 0.005;
2 5 8 0.005;
2 6 1 0.004;
2 6 2 0.004;
2 6 3 0.004;
2 6 4 0.004;
2 6 5 0.004;
2 6 6 0.004;
2 6 7 0.004;
2 6 8 0.004;
3 1 1 0.005;
3 1 2 0.005;
3 1 3 0.005;
3 1 4 0.005;
3 1 5 0.005;
3 1 6 0.005;
3 1 7 0.005;
3 1 8 0.005;
3 2 1 0.006;
3 2 2 0.006;
3 2 3 0.006;
3 2 4 0.006;
3 2 5 0.006;
3 2 6 0.006;
3 2 7 0.006;
3 2 8 0.006;
3 3 1 0.004;
3 3 2 0.004;
3 3 3 0.004;
3 3 4 0.004;
3 3 5 0.004;
3 3 6 0.004;
3 3 7 0.004;
3 3 8 0.004;
3 4 1 0.004;
3 4 2 0.004;
3 4 3 0.004;
3 4 4 0.004;
3 4 5 0.004;
3 4 6 0.004;
3 4 7 0.004;
3 4 8 0.004;
3 5 1 0.005;
3 5 2 0.005;
3 5 3 0.005;
3 5 4 0.005;
3 5 5 0.005;
3 5 6 0.005;
3 5 7 0.005;
3 5 8 0.005;
3 6 1 0.004;
3 6 2 0.004;
3 6 3 0.004;
3 6 4 0.004;
3 6 5 0.004;
3 6 6 0.004;
3 6 7 0.004;
3 6 8 0.004;
4 1 1 0.005;
4 1 2 0.005;
4 1 3 0.005;
4 1 4 0.005;
4 1 5 0.005;
4 1 6 0.005;
4 1 7 0.005;
4 1 8 0.005;
4 2 1 0.006;
4 2 2 0.006;
4 2 3 0.006;
4 2 4 0.006;
4 2 5 0.006;
4 2 6 0.006;
4 2 7 0.006;
4 2 8 0.006;
4 3 1 0.004;
4 3 2 0.004;
4 3 3 0.004;
4 3 4 0.004;
4 3 5 0.004;
4 3 6 0.004;
4 3 7 0.004;
4 3 8 0.004;
4 4 1 0.004;
4 4 2 0.004;
4 4 3 0.004;
4 4 4 0.004;
4 4 5 0.004;
4 4 6 0.004;
4 4 7 0.004;
4 4 8 0.004;
4 5 1 0.005;
4 5 2 0.005;
4 5 3 0.005;
4 5 4 0.005;
4 5 5 0.005;
4 5 6 0.005;
4 5 7 0.005;
4 5 8 0.005;
4 6 1 0.004;
4 6 2 0.004;
4 6 3 0.004;
4 6 4 0.004;
4 6 5 0.004;
4 6 6 0.004;
4 6 7 0.004;
4 6 8 0.004;
5 1 1 0.005;
5 1 2 0.005;
5 1 3 0.005;
5 1 4 0.005;
5 1 5 0.005;
5 1 6 0.005;
5 1 7 0.005;
5 1 8 0.005;
5 2 1 0.006;
5 2 2 0.006;
5 2 3 0.006;
5 2 4 0.006;
5 2 5 0.006;
5 2 6 0.006;
5 2 7 0.006;
5 2 8 0.006;
5 3 1 0.004;
5 3 2 0.004;
5 3 3 0.004;
5 3 4 0.004;
5 3 5 0.004;
5 3 6 0.004;
5 3 7 0.004;
5 3 8 0.004;
5 4 1 0.004;
5 4 2 0.004;
5 4 3 0.004;
5 4 4 0.004;
5 4 5 0.004;
5 4 6 0.004;
5 4 7 0.004;
5 4 8 0.004;
5 5 1 0.005;
5 5 2 0.005;
5 5 3 0.005;
5 5 4 0.005;
5 5 5 0.005;
5 5 6 0.005;
5 5 7 0.005;
5 5 8 0.005;
5 6 1 0.004;
5 6 2 0.004;
5 6 3 0.004;
5 6 4 0.004;
5 6 5 0.004;
5 6 6 0.004;
5 6 7 0.004;
5 6 8 0.004;
6 1 1 0.005;
6 1 2 0.005;
6 1 3 0.005;
6 1 4 0.005;
6 1 5 0.005;
6 1 6 0.005;
6 1 7 0.005;
6 1 8 0.005;
6 2 1 0.006;
6 2 2 0.006;
6 2 3 0.006;
6 2 4 0.006;
6 2 5 0.006;
6 2 6 0.006;
6 2 7 0.006;
6 2 8 0.006;
6 3 1 0.004;
6 3 2 0.004;
6 3 3 0.004;
6 3 4 0.004;
6 3 5 0.004;
6 3 6 0.004;
6 3 7 0.004;
6 3 8 0.004;
6 4 1 0.004;
6 4 2 0.004;
6 4 3 0.004;
6 4 4 0.004;
6 4 5 0.004;
6 4 6 0.004;
6 4 7 0.004;
6 4 8 0.004;
6 5 1 0.005;
6 5 2 0.005;
6 5 3 0.005;
6 5 4 0.005;
6 5 5 0.005;
6 5 6 0.005;
6 5 7 0.005;
6 5 8 0.005;
6 6 1 0.004;
6 6 2 0.004;
6 6 3 0.004;
6 6 4 0.004;
6 6 5 0.004;
6 6 6 0.004;
6 6 7 0.004;
6 6 8 0.004;
7 1 1 0.005;
7 1 2 0.005;
7 1 3 0.005;
7 1 4 0.005;
7 1 5 0.005;
7 1 6 0.005;
7 1 7 0.005;
7 1 8 0.005;
7 2 1 0.006;
7 2 2 0.006;
7 2 3 0.006;
7 2 4 0.006;
7 2 5 0.006;
7 2 6 0.006;
7 2 7 0.006;
7 2 8 0.006;
7 3 1 0.004;
7 3 2 0.004;
7 3 3 0.004;
7 3 4 0.004;
7 3 5 0.004;
7 3 6 0.004;
7 3 7 0.004;
7 3 8 0.004;
7 4 1 0.004;
7 4 2 0.004;
7 4 3 0.004;
7 4 4 0.004;
7 4 5 0.004;
7 4 6 0.004;
7 4 7 0.004;
7 4 8 0.004;
7 5 1 0.005;
7 5 2 0.005;
7 5 3 0.005;
7 5 4 0.005;
7 5 5 0.005;
7 5 6 0.005;
7 5 7 0.005;
7 5 8 0.005;
7 6 1 0.004;
7 6 2 0.004;
7 6 3 0.004;
7 6 4 0.004;
7 6 5 0.004;
7 6 6 0.004;
7 6 7 0.004;
7 6 8 0.004;
8 1 1 0.005;
8 1 2 0.005;
8 1 3 0.005;
8 1 4 0.005;
8 1 5 0.005;
8 1 6 0.005;
8 1 7 0.005;
8 1 8 0.005;
8 2 1 0.006;
8 2 2 0.006;
8 2 3 0.006;
8 2 4 0.006;
8 2 5 0.006;
8 2 6 0.006;
8 2 7 0.006;
8 2 8 0.006;
8 3 1 0.004;
8 3 2 0.004;
8 3 3 0.004;
8 3 4 0.004;
8 3 5 0.004;
8 3 6 0.004;
8 3 7 0.004;
8 3 8 0.004;
8 4 1 0.004;
8 4 2 0.004;
8 4 3 0.004;
8 4 4 0.004;
8 4 5 0.004;
8 4 6 0.004;
8 4 7 0.004;
8 4 8 0.004;
8 5 1 0.005;
8 5 2 0.005;
8 5 3 0.005;
8 5 4 0.005;
8 5 5 0.005;
8 5 6 0.005;
8 5 7 0.005;
8 5 8 0.005;
8 6 1 0.004;
8 6 2 0.004;
8 6 3 0.004;
8 6 4 0.004;
8 6 5 0.004;
8 6 6 0.004;
8 6 7 0.004;
8 6 8 0.004;
9 1 1 0.005;
9 1 2 0.005;
9 1 3 0.005;
9 1 4 0.005;
9 1 5 0.005;
9 1 6 0.005;
9 1 7 0.005;
9 1 8 0.005;
9 2 1 0.006;
9 2 2 0.006;
9 2 3 0.006;
9 2 4 0.006;
9 2 5 0.006;
9 2 6 0.006;
9 2 7 0.006;
9 2 8 0.006;
9 3 1 0.004;
9 3 2 0.004;
9 3 3 0.004;
9 3 4 0.004;
9 3 5 0.004;
9 3 6 0.004;
9 3 7 0.004;
9 3 8 0.004;
9 4 1 0.004;
9 4 2 0.004;
9 4 3 0.004;
9 4 4 0.004;
9 4 5 0.004;
9 4 6 0.004;
9 4 7 0.004;
9 4 8 0.004;
9 5 1 0.005;
9 5 2 0.005;
9 5 3 0.005;
9 5 4 0.005;
9 5 5 0.005;
9 5 6 0.005;
9 5 7 0.005;
9 5 8 0.005;
9 6 1 0.004;
9 6 2 0.004;
9 6 3 0.004;
9 6 4 0.004;
9 6 5 0.004;
9 6 6 0.004;
9 6 7 0.004;
9 6 8 0.004;
10 1 1 0.005;
10 1 2 0.005;
10 1 3 0.005;
10 1 4 0.005;
10 1 5 0.005;
10 1 6 0.005;
10 1 7 0.005;
10 1 8 0.005;
10 2 1 0.006;
10 2 2 0.006;
10 2 3 0.006;
10 2 4 0.006;
10 2 5 0.006;
10 2 6 0.006;
10 2 7 0.006;
10 2 8 0.006;
10 3 1 0.004;
10 3 2 0.004;
10 3 3 0.004;
10 3 4 0.004;
10 3 5 0.004;
10 3 6 0.004;
10 3 7 0.004;
10 3 8 0.004;
10 4 1 0.004;
10 4 2 0.004;
10 4 3 0.004;
10 4 4 0.004;
10 4 5 0.004;
10 4 6 0.004;
10 4 7 0.004;
10 4 8 0.004;
10 5 1 0.005;
10 5 2 0.005;
10 5 3 0.005;
10 5 4 0.005;
10 5 5 0.005;
10 5 6 0.005;
10 5 7 0.005;
10 5 8 0.005;
10 6 1 0.004;
10 6 2 0.004;
10 6 3 0.004;
10 6 4 0.004;
10 6 5 0.004;
10 6 6 0.004;
10 6 7 0.004;
10 6 8 0.004;
]

# csc: custo de setup do padrão de corte (igual para cada padrão j)
global c_sc = [
1 1 1 0.112;
1 1 2 0.112;
1 1 3 0.112;
1 1 4 0.112;
1 1 5 0.112;
1 1 6 0.112;
1 1 7 0.112;
1 1 8 0.112;
1 2 1 0.082;
1 2 2 0.082;
1 2 3 0.082;
1 2 4 0.082;
1 2 5 0.082;
1 2 6 0.082;
1 2 7 0.082;
1 2 8 0.082;
2 1 1 0.066;
2 1 2 0.066;
2 1 3 0.066;
2 1 4 0.066;
2 1 5 0.066;
2 1 6 0.066;
2 1 7 0.066;
2 1 8 0.066;
2 2 1 0.074;
2 2 2 0.074;
2 2 3 0.074;
2 2 4 0.074;
2 2 5 0.074;
2 2 6 0.074;
2 2 7 0.074;
2 2 8 0.074;
3 1 1 0.14;
3 1 2 0.14;
3 1 3 0.14;
3 1 4 0.14;
3 1 5 0.14;
3 1 6 0.14;
3 1 7 0.14;
3 1 8 0.14;
3 2 1 0.071;
3 2 2 0.071;
3 2 3 0.071;
3 2 4 0.071;
3 2 5 0.071;
3 2 6 0.071;
3 2 7 0.071;
3 2 8 0.071;
4 1 1 0.067;
4 1 2 0.067;
4 1 3 0.067;
4 1 4 0.067;
4 1 5 0.067;
4 1 6 0.067;
4 1 7 0.067;
4 1 8 0.067;
4 2 1 0.069;
4 2 2 0.069;
4 2 3 0.069;
4 2 4 0.069;
4 2 5 0.069;
4 2 6 0.069;
4 2 7 0.069;
4 2 8 0.069;
5 1 1 0.088;
5 1 2 0.088;
5 1 3 0.088;
5 1 4 0.088;
5 1 5 0.088;
5 1 6 0.088;
5 1 7 0.088;
5 1 8 0.088;
5 2 1 0.068;
5 2 2 0.068;
5 2 3 0.068;
5 2 4 0.068;
5 2 5 0.068;
5 2 6 0.068;
5 2 7 0.068;
5 2 8 0.068;
6 1 1 0.099;
6 1 2 0.099;
6 1 3 0.099;
6 1 4 0.099;
6 1 5 0.099;
6 1 6 0.099;
6 1 7 0.099;
6 1 8 0.099;
6 2 1 0.085;
6 2 2 0.085;
6 2 3 0.085;
6 2 4 0.085;
6 2 5 0.085;
6 2 6 0.085;
6 2 7 0.085;
6 2 8 0.085;
]

# Demandas
global d = [
1 1 1 81;
1 1 2 158;
1 1 3 0;
1 1 4 133;
1 1 5 81;
1 1 6 263;
1 1 7 189;
1 1 8 169;
1 2 1 99;
1 2 2 113;
1 2 3 0;
1 2 4 67;
1 2 5 102;
1 2 6 113;
1 2 7 245;
1 2 8 147;
1 3 1 292;
1 3 2 155;
1 3 3 121;
1 3 4 100;
1 3 5 208;
1 3 6 288;
1 3 7 268;
1 3 8 0;
1 4 1 190;
1 4 2 281;
1 4 3 176;
1 4 4 126;
1 4 5 0;
1 4 6 157;
1 4 7 0;
1 4 8 0;
1 5 1 75;
1 5 2 59;
1 5 3 0;
1 5 4 204;
1 5 5 120;
1 5 6 164;
1 5 7 63;
1 5 8 295;
1 6 1 239;
1 6 2 137;
1 6 3 0;
1 6 4 142;
1 6 5 178;
1 6 6 51;
1 6 7 154;
1 6 8 0;
2 1 1 0;
2 1 2 191;
2 1 3 188;
2 1 4 157;
2 1 5 0;
2 1 6 173;
2 1 7 63;
2 1 8 68;
2 2 1 91;
2 2 2 72;
2 2 3 266;
2 2 4 122;
2 2 5 221;
2 2 6 63;
2 2 7 159;
2 2 8 151;
2 3 1 0;
2 3 2 224;
2 3 3 162;
2 3 4 206;
2 3 5 65;
2 3 6 208;
2 3 7 292;
2 3 8 238;
2 4 1 110;
2 4 2 161;
2 4 3 54;
2 4 4 59;
2 4 5 0;
2 4 6 53;
2 4 7 241;
2 4 8 245;
2 5 1 189;
2 5 2 172;
2 5 3 253;
2 5 4 139;
2 5 5 115;
2 5 6 205;
2 5 7 234;
2 5 8 82;
2 6 1 157;
2 6 2 165;
2 6 3 284;
2 6 4 165;
2 6 5 104;
2 6 6 0;
2 6 7 235;
2 6 8 114;
3 1 1 250;
3 1 2 0;
3 1 3 56;
3 1 4 136;
3 1 5 101;
3 1 6 217;
3 1 7 279;
3 1 8 265;
3 2 1 0;
3 2 2 130;
3 2 3 84;
3 2 4 0;
3 2 5 170;
3 2 6 121;
3 2 7 151;
3 2 8 80;
3 3 1 90;
3 3 2 68;
3 3 3 119;
3 3 4 61;
3 3 5 263;
3 3 6 240;
3 3 7 125;
3 3 8 0;
3 4 1 83;
3 4 2 0;
3 4 3 124;
3 4 4 229;
3 4 5 290;
3 4 6 77;
3 4 7 98;
3 4 8 268;
3 5 1 113;
3 5 2 109;
3 5 3 242;
3 5 4 0;
3 5 5 90;
3 5 6 285;
3 5 7 269;
3 5 8 82;
3 6 1 244;
3 6 2 0;
3 6 3 266;
3 6 4 230;
3 6 5 93;
3 6 6 79;
3 6 7 149;
3 6 8 276;
4 1 1 54;
4 1 2 89;
4 1 3 117;
4 1 4 105;
4 1 5 286;
4 1 6 0;
4 1 7 151;
4 1 8 243;
4 2 1 218;
4 2 2 67;
4 2 3 135;
4 2 4 0;
4 2 5 267;
4 2 6 270;
4 2 7 0;
4 2 8 79;
4 3 1 0;
4 3 2 242;
4 3 3 0;
4 3 4 238;
4 3 5 185;
4 3 6 129;
4 3 7 180;
4 3 8 286;
4 4 1 0;
4 4 2 295;
4 4 3 0;
4 4 4 103;
4 4 5 126;
4 4 6 187;
4 4 7 72;
4 4 8 273;
4 5 1 0;
4 5 2 208;
4 5 3 291;
4 5 4 141;
4 5 5 112;
4 5 6 116;
4 5 7 118;
4 5 8 57;
4 6 1 255;
4 6 2 281;
4 6 3 50;
4 6 4 288;
4 6 5 0;
4 6 6 248;
4 6 7 97;
4 6 8 297;
5 1 1 0;
5 1 2 271;
5 1 3 270;
5 1 4 208;
5 1 5 255;
5 1 6 249;
5 1 7 0;
5 1 8 128;
5 2 1 98;
5 2 2 298;
5 2 3 201;
5 2 4 217;
5 2 5 285;
5 2 6 272;
5 2 7 269;
5 2 8 265;
5 3 1 195;
5 3 2 299;
5 3 3 71;
5 3 4 300;
5 3 5 135;
5 3 6 64;
5 3 7 131;
5 3 8 83;
5 4 1 253;
5 4 2 0;
5 4 3 61;
5 4 4 269;
5 4 5 124;
5 4 6 57;
5 4 7 210;
5 4 8 0;
5 5 1 198;
5 5 2 194;
5 5 3 120;
5 5 4 70;
5 5 5 0;
5 5 6 230;
5 5 7 0;
5 5 8 107;
5 6 1 136;
5 6 2 52;
5 6 3 160;
5 6 4 99;
5 6 5 75;
5 6 6 68;
5 6 7 188;
5 6 8 177;
6 1 1 139;
6 1 2 153;
6 1 3 0;
6 1 4 186;
6 1 5 99;
6 1 6 222;
6 1 7 92;
6 1 8 171;
6 2 1 91;
6 2 2 0;
6 2 3 62;
6 2 4 75;
6 2 5 0;
6 2 6 72;
6 2 7 94;
6 2 8 133;
6 3 1 152;
6 3 2 204;
6 3 3 267;
6 3 4 271;
6 3 5 115;
6 3 6 296;
6 3 7 264;
6 3 8 184;
6 4 1 186;
6 4 2 150;
6 4 3 0;
6 4 4 260;
6 4 5 185;
6 4 6 297;
6 4 7 284;
6 4 8 92;
6 5 1 213;
6 5 2 0;
6 5 3 286;
6 5 4 145;
6 5 5 202;
6 5 6 260;
6 5 7 93;
6 5 8 74;
6 6 1 186;
6 6 2 90;
6 6 3 174;
6 6 4 169;
6 6 5 269;
6 6 6 183;
6 6 7 280;
6 6 8 212;
7 1 1 62;
7 1 2 282;
7 1 3 0;
7 1 4 227;
7 1 5 96;
7 1 6 111;
7 1 7 240;
7 1 8 67;
7 2 1 190;
7 2 2 0;
7 2 3 0;
7 2 4 67;
7 2 5 89;
7 2 6 178;
7 2 7 254;
7 2 8 292;
7 3 1 68;
7 3 2 122;
7 3 3 153;
7 3 4 109;
7 3 5 57;
7 3 6 0;
