###################################################
# Classe 10 : K = 4, M = 2, T = 8, N = 5
# Exemplo: 8.   Nome do arquivo: c10ex08.dat          Semente: 6548

global Q1 = 1e5
1 1 8 0.009;
1 2 1 0.007;
1 2 2 0.007;
1 2 3 0.007;
1 2 4 0.007;
1 2 5 0.007;
1 2 6 0.007;
1 2 7 0.007;
1 2 8 0.007;
2 1 1 0.009;
2 1 2 0.009;
2 1 3 0.009;
2 1 4 0.009;
2 1 5 0.009;
2 1 6 0.009;
2 1 7 0.009;
2 1 8 0.009;
2 2 1 0.008;
2 2 2 0.008;
2 2 3 0.008;
2 2 4 0.008;
2 2 5 0.008;
2 2 6 0.008;
2 2 7 0.008;
2 2 8 0.008;
3 1 1 0.012;
3 1 2 0.012;
3 1 3 0.012;
3 1 4 0.012;
3 1 5 0.012;
3 1 6 0.012;
3 1 7 0.012;
3 1 8 0.012;
3 2 1 0.01;
3 2 2 0.01;
3 2 3 0.01;
3 2 4 0.01;
3 2 5 0.01;
3 2 6 0.01;
3 2 7 0.01;
3 2 8 0.01;
4 1 1 0.008;
4 1 2 0.008;
4 1 3 0.008;
4 1 4 0.008;
4 1 5 0.008;
4 1 6 0.008;
4 1 7 0.008;
4 1 8 0.008;
4 2 1 0.007;
4 2 2 0.007;
4 2 3 0.007;
4 2 4 0.007;
4 2 5 0.007;
4 2 6 0.007;
4 2 7 0.007;
4 2 8 0.007;
]

# cz: custo de setup por bobina mestre
global c_z = [
1 1 1 0.789;
1 1 2 0.789;
1 1 3 0.789;
1 1 4 0.789;
1 1 5 0.789;
1 1 6 0.789;
1 1 7 0.789;
1 1 8 0.789;
1 2 1 0.88;
1 2 2 0.88;
1 2 3 0.88;
1 2 4 0.88;
1 2 5 0.88;
1 2 6 0.88;
1 2 7 0.88;
1 2 8 0.88;
2 1 1 0.616;
2 1 2 0.616;
2 1 3 0.616;
2 1 4 0.616;
2 1 5 0.616;
2 1 6 0.616;
2 1 7 0.616;
2 1 8 0.616;
2 2 1 0.647;
2 2 2 0.647;
2 2 3 0.647;
2 2 4 0.647;
2 2 5 0.647;
2 2 6 0.647;
2 2 7 0.647;
2 2 8 0.647;
3 1 1 0.933;
3 1 2 0.933;
3 1 3 0.933;
3 1 4 0.933;
3 1 5 0.933;
3 1 6 0.933;
3 1 7 0.933;
3 1 8 0.933;
3 2 1 0.712;
3 2 2 0.712;
3 2 3 0.712;
3 2 4 0.712;
3 2 5 0.712;
3 2 6 0.712;
3 2 7 0.712;
3 2 8 0.712;
4 1 1 1.063;
4 1 2 1.063;
4 1 3 1.063;
4 1 4 1.063;
4 1 5 1.063;
4 1 6 1.063;
4 1 7 1.063;
4 1 8 1.063;
4 2 1 0.545;
4 2 2 0.545;
4 2 3 0.545;
4 2 4 0.545;
4 2 5 0.545;
4 2 6 0.545;
4 2 7 0.545;
4 2 8 0.545;
]

# cy: custo de corte por bobina mestre
global c_y = [
1 1 1 2.255;
1 1 2 2.255;
1 1 3 2.255;
1 1 4 2.255;
1 1 5 2.255;
1 1 6 2.255;
1 1 7 2.255;
1 1 8 2.255;
1 2 1 2.105;
1 2 2 2.105;
1 2 3 2.105;
1 2 4 2.105;
1 2 5 2.105;
1 2 6 2.105;
1 2 7 2.105;
1 2 8 2.105;
2 1 1 2.257;
2 1 2 2.257;
2 1 3 2.257;
2 1 4 2.257;
2 1 5 2.257;
2 1 6 2.257;
2 1 7 2.257;
2 1 8 2.257;
2 2 1 1.689;
2 2 2 1.689;
2 2 3 1.689;
2 2 4 1.689;
2 2 5 1.689;
2 2 6 1.689;
2 2 7 1.689;
2 2 8 1.689;
3 1 1 2.799;
3 1 2 2.799;
3 1 3 2.799;
3 1 4 2.799;
3 1 5 2.799;
3 1 6 2.799;
3 1 7 2.799;
3 1 8 2.799;
3 2 1 1.978;
3 2 2 1.978;
3 2 3 1.978;
3 2 4 1.978;
3 2 5 1.978;
3 2 6 1.978;
3 2 7 1.978;
3 2 8 1.978;
4 1 1 3.71;
4 1 2 3.71;
4 1 3 3.71;
4 1 4 3.71;
4 1 5 3.71;
4 1 6 3.71;
4 1 7 3.71;
4 1 8 3.71;
4 2 1 2.636;
4 2 2 2.636;
4 2 3 2.636;
4 2 4 2.636;
4 2 5 2.636;
4 2 6 2.636;
4 2 7 2.636;
4 2 8 2.636;
]

# c_e: Custo de estocar um item de largura l_i
global c_e = [
1 1 1 0.004;
1 1 2 0.004;
1 1 3 0.004;
1 1 4 0.004;
1 1 5 0.004;
1 1 6 0.004;
1 1 7 0.004;
1 1 8 0.004;
1 2 1 0.004;
1 2 2 0.004;
1 2 3 0.004;
1 2 4 0.004;
1 2 5 0.004;
1 2 6 0.004;
1 2 7 0.004;
1 2 8 0.004;
1 3 1 0.006;
1 3 2 0.006;
1 3 3 0.006;
1 3 4 0.006;
1 3 5 0.006;
1 3 6 0.006;
1 3 7 0.006;
1 3 8 0.006;
1 4 1 0.004;
1 4 2 0.004;
1 4 3 0.004;
1 4 4 0.004;
1 4 5 0.004;
1 4 6 0.004;
1 4 7 0.004;
1 4 8 0.004;
2 1 1 0.004;
2 1 2 0.004;
2 1 3 0.004;
2 1 4 0.004;
2 1 5 0.004;
2 1 6 0.004;
2 1 7 0.004;
2 1 8 0.004;
2 2 1 0.004;
2 2 2 0.004;
2 2 3 0.004;
2 2 4 0.004;
2 2 5 0.004;
2 2 6 0.004;
2 2 7 0.004;
2 2 8 0.004;
2 3 1 0.006;
2 3 2 0.006;
2 3 3 0.006;
2 3 4 0.006;
2 3 5 0.006;
2 3 6 0.006;
2 3 7 0.006;
2 3 8 0.006;
2 4 1 0.004;
2 4 2 0.004;
2 4 3 0.004;
2 4 4 0.004;
2 4 5 0.004;
2 4 6 0.004;
2 4 7 0.004;
2 4 8 0.004;
3 1 1 0.004;
3 1 2 0.004;
3 1 3 0.004;
3 1 4 0.004;
3 1 5 0.004;
3 1 6 0.004;
3 1 7 0.004;
3 1 8 0.004;
3 2 1 0.004;
3 2 2 0.004;
3 2 3 0.004;
3 2 4 0.004;
3 2 5 0.004;
3 2 6 0.004;
3 2 7 0.004;
3 2 8 0.004;
3 3 1 0.006;
3 3 2 0.006;
3 3 3 0.006;
3 3 4 0.006;
3 3 5 0.006;
3 3 6 0.006;
3 3 7 0.006;
3 3 8 0.006;
3 4 1 0.004;
3 4 2 0.004;
3 4 3 0.004;
3 4 4 0.004;
3 4 5 0.004;
3 4 6 0.004;
3 4 7 0.004;
3 4 8 0.004;
4 1 1 0.004;
4 1 2 0.004;
4 1 3 0.004;
4 1 4 0.004;
4 1 5 0.004;
4 1 6 0.004;
4 1 7 0.004;
4 1 8 0.004;
4 2 1 0.004;
4 2 2 0.004;
4 2 3 0.004;
4 2 4 0.004;
4 2 5 0.004;
4 2 6 0.004;
4 2 7 0.004;
4 2 8 0.004;
4 3 1 0.006;
4 3 2 0.006;
4 3 3 0.006;
4 3 4 0.006;
4 3 5 0.006;
4 3 6 0.006;
4 3 7 0.006;
4 3 8 0.006;
4 4 1 0.004;
4 4 2 0.004;
4 4 3 0.004;
4 4 4 0.004;
4 4 5 0.004;
4 4 6 0.004;
4 4 7 0.004;
4 4 8 0.004;
5 1 1 0.004;
5 1 2 0.004;
5 1 3 0.004;
5 1 4 0.004;
5 1 5 0.004;
5 1 6 0.004;
5 1 7 0.004;
5 1 8 0.004;
5 2 1 0.004;
5 2 2 0.004;
5 2 3 0.004;
5 2 4 0.004;
5 2 5 0.004;
5 2 6 0.004;
5 2 7 0.004;
5 2 8 0.004;
5 3 1 0.006;
5 3 2 0.006;
5 3 3 0.006;
5 3 4 0.006;
5 3 5 0.006;
5 3 6 0.006;
5 3 7 0.006;
5 3 8 0.006;
5 4 1 0.004;
5 4 2 0.004;
5 4 3 0.004;
5 4 4 0.004;
5 4 5 0.004;
5 4 6 0.004;
5 4 7 0.004;
5 4 8 0.004;
]

# csc: custo de setup do padrão de corte (igual para cada padrão j)
global c_sc = [
1 1 1 0.083;
1 1 2 0.083;
1 1 3 0.083;
1 1 4 0.083;
1 1 5 0.083;
1 1 6 0.083;
1 1 7 0.083;
1 1 8 0.083;
1 2 1 0.091;
1 2 2 0.091;
1 2 3 0.091;
1 2 4 0.091;
1 2 5 0.091;
1 2 6 0.091;
1 2 7 0.091;
1 2 8 0.091;
2 1 1 0.079;
2 1 2 0.079;
2 1 3 0.079;
2 1 4 0.079;
2 1 5 0.079;
2 1 6 0.079;
2 1 7 0.079;
2 1 8 0.079;
2 2 1 0.062;
2 2 2 0.062;
2 2 3 0.062;
2 2 4 0.062;
2 2 5 0.062;
2 2 6 0.062;
2 2 7 0.062;
2 2 8 0.062;
3 1 1 0.14;
3 1 2 0.14;
3 1 3 0.14;
3 1 4 0.14;
3 1 5 0.14;
3 1 6 0.14;
3 1 7 0.14;
3 1 8 0.14;
3 2 1 0.071;
3 2 2 0.071;
3 2 3 0.071;
3 2 4 0.071;
3 2 5 0.071;
3 2 6 0.071;
3 2 7 0.071;
3 2 8 0.071;
4 1 1 0.122;
4 1 2 0.122;
4 1 3 0.122;
4 1 4 0.122;
4 1 5 0.122;
4 1 6 0.122;
4 1 7 0.122;
4 1 8 0.122;
4 2 1 0.079;
4 2 2 0.079;
4 2 3 0.079;
4 2 4 0.079;
4 2 5 0.079;
4 2 6 0.079;
4 2 7 0.079;
4 2 8 0.079;
]

# Demandas
global d = [
1 1 1 145;
1 1 2 0;
1 1 3 182;
1 1 4 112;
1 1 5 292;
1 1 6 88;
1 1 7 75;
1 1 8 258;
1 2 1 82;
1 2 2 0;
1 2 3 0;
1 2 4 79;
1 2 5 0;
1 2 6 158;
1 2 7 177;
1 2 8 168;
1 3 1 103;
1 3 2 0;
1 3 3 110;
1 3 4 143;
1 3 5 236;
1 3 6 204;
1 3 7 71;
1 3 8 294;
1 4 1 178;
1 4 2 232;
1 4 3 200;
1 4 4 255;
1 4 5 248;
1 4 6 72;
1 4 7 222;
1 4 8 0;
2 1 1 267;
2 1 2 94;
2 1 3 181;
2 1 4 297;
2 1 5 0;
2 1 6 188;
2 1 7 221;
2 1 8 159;
2 2 1 296;
2 2 2 128;
2 2 3 147;
2 2 4 248;
2 2 5 58;
2 2 6 241;
2 2 7 223;
2 2 8 279;
2 3 1 210;
2 3 2 289;
2 3 3 222;
2 3 4 0;
2 3 5 0;
2 3 6 0;
2 3 7 124;
2 3 8 52;
2 4 1 61;
2 4 2 0;
2 4 3 0;
2 4 4 0;
2 4 5 224;
2 4 6 99;
2 4 7 88;
2 4 8 0;
3 1 1 0;
3 1 2 255;
3 1 3 60;
3 1 4 229;
3 1 5 0;
3 1 6 124;
3 1 7 0;
3 1 8 248;
3 2 1 67;
3 2 2 0;
3 2 3 216;
3 2 4 68;
3 2 5 252;
3 2 6 68;
3 2 7 0;
3 2 8 129;
3 3 1 261;
3 3 2 0;
3 3 3 252;
3 3 4 0;
3 3 5 91;
3 3 6 213;
3 3 7 92;
3 3 8 270;
3 4 1 121;
3 4 2 0;
3 4 3 176;
3 4 4 71;
3 4 5 230;
3 4 6 120;
3 4 7 245;
3 4 8 243;
4 1 1 162;
4 1 2 213;
4 1 3 187;
4 1 4 69;
4 1 5 254;
4 1 6 285;
4 1 7 0;
4 1 8 246;
4 2 1 135;
4 2 2 238;
4 2 3 261;
4 2 4 0;
4 2 5 252;
4 2 6 129;
4 2 7 0;
4 2 8 137;
4 3 1 136;
4 3 2 175;
4 3 3 176;
4 3 4 0;
4 3 5 184;
4 3 6 0;
4 3 7 232;
4 3 8 101;
4 4 1 0;
4 4 2 215;
4 4 3 73;
4 4 4 0;
4 4 5 93;
4 4 6 93;
4 4 7 149;
4 4 8 96;
5 1 1 186;
5 1 2 140;
5 1 3 119;
5 1 4 138;
5 1 5 0;
5 1 6 243;
5 1 7 141;
5 1 8 133;
5 2 1 256;
5 2 2 0;
5 2 3 0;
5 2 4 169;
5 2 5 135;
5 2 6 0;
5 2 7 155;
5 2 8 207;
5 3 1 0;
5 3 2 50;
5 3 3 0;
5 3 4 221;
5 3 5 213;
5 3 6 278;
5 3 7 214;
5 3 8 0;
5 4 1 80;
5 4 2 0;
5 4 3 285;
5 4 4 161;
5 4 5 0;
5 4 6 189;
5 4 7 0;
5 4 8 265;
]

# Perda de papel no setup da máquina
global f = [30.24 25.76; 30.24 25.76; 30.24 25.76; 30.24 25.76]

# c: tempo de corte da bobina mestre
global c_km = [43.2 20.24; 48.6 43.24; 22.68 20.24; 39.96 43.24]

# p: tempo de setup do padrão j para a bobina mestre
global p_km = [6.178 2.894; 6.95 6.183; 3.243 2.894; 5.714 6.183]
# Capacidade média de produção por período:
CM = 554713.5

D_kt = [158334.0 168204.0 147656.0 175296.0 96280.0 212808.0 88938.0 213888.0; 185112.0 82064.0 140436.0 117822.0 169272.0 108888.0 104958.0 192376.0; 142778.0 109820.0 153604.0 79950.0 154628.0 151884.0 170558.0 129484.0; 81900.0 79768.0 163112.0 91626.0 144096.0 130884.0 133960.0 155532.0]


# Capacidade de produção de jumbo
global Cap_p = [299545.0 299545.0 299545.0 299545.0 299545.0 299545.0 299545.0 299545.0; 255168.0 255168.0 255168.0 255168.0 255168.0 255168.0 255168.0 255168.0]

# Capacidade da cortadeira
global Cap_c = [
19504.0;
19504.0;
19504.0;
19504.0;
19504.0;
19504.0;
19504.0;
19504.0;
]
#-----------------------------------------
