###################################################
# Classe 10 : K = 4, M = 2, T = 8, N = 5
# Exemplo: 1.   c10ex01.dat          Semente: 1000
#-----------------------Dados----------------------
global K = 4
2 2 5 2.32;
2 2 6 2.32;
2 2 7 2.32;
2 2 8 2.32;
3 1 1 3.224;
3 1 2 3.224;
3 1 3 3.224;
3 1 4 3.224;
3 1 5 3.224;
3 1 6 3.224;
3 1 7 3.224;
3 1 8 3.224;
3 2 1 2.571;
3 2 2 2.571;
3 2 3 2.571;
3 2 4 2.571;
3 2 5 2.571;
3 2 6 2.571;
3 2 7 2.571;
3 2 8 2.571;
4 1 1 2.385;
4 1 2 2.385;
4 1 3 2.385;
4 1 4 2.385;
4 1 5 2.385;
4 1 6 2.385;
4 1 7 2.385;
4 1 8 2.385;
4 2 1 2.228;
4 2 2 2.228;
4 2 3 2.228;
4 2 4 2.228;
4 2 5 2.228;
4 2 6 2.228;
4 2 7 2.228;
4 2 8 2.228;
]

global c_sc = [
1 1 1 0.107;
1 1 2 0.107;
1 1 3 0.107;
1 1 4 0.107;
1 1 5 0.107;
1 1 6 0.107;
1 1 7 0.107;
1 1 8 0.107;
1 2 1 0.056;
1 2 2 0.056;
1 2 3 0.056;
1 2 4 0.056;
1 2 5 0.056;
1 2 6 0.056;
1 2 7 0.056;
1 2 8 0.056;
2 1 1 0.149;
2 1 2 0.149;
2 1 3 0.149;
2 1 4 0.149;
2 1 5 0.149;
2 1 6 0.149;
2 1 7 0.149;
2 1 8 0.149;
2 2 1 0.114;
2 2 2 0.114;
2 2 3 0.114;
2 2 4 0.114;
2 2 5 0.114;
2 2 6 0.114;
2 2 7 0.114;
2 2 8 0.114;
3 1 1 0.145;
3 1 2 0.145;
3 1 3 0.145;
3 1 4 0.145;
3 1 5 0.145;
3 1 6 0.145;
3 1 7 0.145;
3 1 8 0.145;
3 2 1 0.1;
3 2 2 0.1;
3 2 3 0.1;
3 2 4 0.1;
3 2 5 0.1;
3 2 6 0.1;
3 2 7 0.1;
3 2 8 0.1;
4 1 1 0.098;
4 1 2 0.098;
4 1 3 0.098;
4 1 4 0.098;
4 1 5 0.098;
4 1 6 0.098;
4 1 7 0.098;
4 1 8 0.098;
4 2 1 0.096;
4 2 2 0.096;
4 2 3 0.096;
4 2 4 0.096;
4 2 5 0.096;
4 2 6 0.096;
4 2 7 0.096;
4 2 8 0.096;
]

global c_w = [
1 1 1 0.483;
1 1 2 0.483;
1 1 3 0.483;
1 1 4 0.483;
1 1 5 0.483;
1 1 6 0.483;
1 1 7 0.483;
1 1 8 0.483;
1 2 1 0.28;
1 2 2 0.28;
1 2 3 0.28;
1 2 4 0.28;
1 2 5 0.28;
1 2 6 0.28;
1 2 7 0.28;
1 2 8 0.28;
2 1 1 0.397;
2 1 2 0.397;
2 1 3 0.397;
2 1 4 0.397;
2 1 5 0.397;
2 1 6 0.397;
2 1 7 0.397;
2 1 8 0.397;
2 2 1 0.286;
2 2 2 0.286;
2 2 3 0.286;
2 2 4 0.286;
2 2 5 0.286;
2 2 6 0.286;
2 2 7 0.286;
2 2 8 0.286;
3 1 1 0.473;
3 1 2 0.473;
3 1 3 0.473;
3 1 4 0.473;
3 1 5 0.473;
3 1 6 0.473;
3 1 7 0.473;
3 1 8 0.473;
3 2 1 0.475;
3 2 2 0.475;
3 2 3 0.475;
3 2 4 0.475;
3 2 5 0.475;
3 2 6 0.475;
3 2 7 0.475;
3 2 8 0.475;
4 1 1 0.457;
4 1 2 0.457;
4 1 3 0.457;
4 1 4 0.457;
4 1 5 0.457;
4 1 6 0.457;
4 1 7 0.457;
4 1 8 0.457;
4 2 1 0.318;
4 2 2 0.318;
4 2 3 0.318;
4 2 4 0.318;
4 2 5 0.318;
4 2 6 0.318;
4 2 7 0.318;
4 2 8 0.318;
]

global c_e = [
1 1 1 0.05837738473767885;
1 1 2 0.0520089427662957;
1 1 3 0.06156160572337042;
1 1 4 0.04776331478537361;
1 1 5 0.04564050079491255;
1 1 6 0.06156160572337042;
1 1 7 0.06262301271860095;
1 1 8 0.053070349761526234;
1 2 1 0.05700715421303656;
1 2 2 0.05130643879173291;
1 2 3 0.03895488871224165;
1 2 4 0.04940620031796501;
1 2 5 0.05700715421303656;
1 2 6 0.041805246422893474;
1 2 7 0.05225655802861685;
1 2 8 0.04940620031796501;
1 3 1 0.06857551669316374;
1 3 2 0.06461923688394275;
1 3 3 0.06725675675675676;
1 3 4 0.06857551669316374;
1 3 5 0.06593799682034976;
1 3 6 0.07516931637519872;
1 3 7 0.07253179650238473;
1 3 8 0.06593799682034976;
1 4 1 0.045280206677265504;
1 4 2 0.04420210651828299;
1 4 3 0.04635830683624802;
1 4 4 0.05606120826709063;
1 4 5 0.05174880763116058;
1 4 6 0.06037360890302068;
1 4 7 0.05606120826709063;
1 4 8 0.04959260731319556;
2 1 1 0.08970405405405404;
2 1 2 0.07269121621621621;
2 1 3 0.06341148648648648;
2 1 4 0.08506418918918919;
2 1 5 0.06959797297297297;
2 1 6 0.07423783783783784;
2 1 7 0.0649581081081081;
2 1 8 0.07578445945945946;
2 2 1 0.07199189189189188;
2 2 2 0.05676283783783783;
2 2 3 0.08306756756756754;
2 2 4 0.07614527027027027;
2 2 5 0.07614527027027027;
2 2 6 0.05676283783783783;
2 2 7 0.06645405405405405;
2 2 8 0.06506959459459458;
2 3 1 0.11337567567567566;
2 3 2 0.10761081081081081;
2 3 3 0.08455135135135135;
2 3 4 0.09608108108108107;
2 3 5 0.10953243243243241;
2 3 6 0.09992432432432431;
2 3 7 0.0980027027027027;
2 3 8 0.09223783783783783;
2 4 1 0.0816891891891892;
2 4 2 0.0816891891891892;
2 4 3 0.08954391891891893;
2 4 4 0.06283783783783785;
2 4 5 0.07854729729729731;
2 4 6 0.07540540540540541;
2 4 7 0.06755067567567569;
2 4 8 0.06283783783783785;
3 1 1 0.08438185612082671;
3 1 2 0.07005286168521463;
3 1 3 0.07005286168521463;
3 1 4 0.08438185612082671;
3 1 5 0.07482919316375197;
3 1 6 0.07164497217806041;
3 1 7 0.08915818759936407;
3 1 8 0.08119763513513514;
3 2 1 0.08551073131955483;
3 2 2 0.05700715421303656;
3 2 3 0.08123519475357709;
3 2 4 0.06698340620031795;
3 2 5 0.07410930047694753;
3 2 6 0.06555822734499205;
3 2 7 0.08551073131955483;
3 2 8 0.06698340620031795;
3 3 1 0.11077583465818759;
3 3 2 0.11275397456279806;
3 3 3 0.09495071542130364;
3 3 4 0.10484141494435611;
3 3 5 0.1087976947535771;
3 3 6 0.08901629570747216;
3 3 7 0.08901629570747216;
3 3 8 0.11868839427662956;
3 4 1 0.08570896263910972;
3 4 2 0.07438891096979335;
3 4 3 0.09379471383147855;
3 4 4 0.09056041335453102;
3 4 5 0.08732611287758348;
3 4 6 0.09056041335453102;
3 4 7 0.06468600953895072;
3 4 8 0.07438891096979335;
4 1 1 0.09081094992050874;
4 1 2 0.0925243640699523;
4 1 3 0.09081094992050874;
4 1 4 0.09937802066772654;
4 1 5 0.0753902225755167;
4 1 6 0.06853656597774245;
4 1 7 0.08224387917329093;
4 1 8 0.0839572933227345;
4 2 1 0.08282325119236883;
4 2 2 0.08589077901430843;
4 2 3 0.08589077901430843;
4 2 4 0.07055313990461048;
4 2 5 0.0659518481717011;
4 2 6 0.07668819554848966;
4 2 7 0.07822195945945945;
4 2 8 0.07208690381558028;
4 3 1 0.10005620031796501;
4 3 2 0.08515421303656596;
4 3 3 0.10644276629570745;
4 3 4 0.08515421303656596;
4 3 5 0.09579848966613672;
4 3 6 0.11921589825119237;
4 3 7 0.1213447535771065;
4 3 8 0.08941192368839426;
4 4 1 0.08875844594594597;
4 4 2 0.06961446740858507;
4 4 3 0.07309519077901432;
4 4 4 0.0783162758346582;
4 4 5 0.06961446740858507;
4 4 6 0.0974602543720191;
4 4 7 0.08875844594594597;
4 4 8 0.07657591414944356;
5 1 1 0.10371462639109696;
5 1 2 0.06914308426073132;
5 1 3 0.07778596979332274;
5 1 4 0.08988600953895072;
5 1 5 0.06914308426073132;
5 1 6 0.08297170111287758;
5 1 7 0.09507174085850556;
5 1 8 0.091614586645469;
5 2 1 0.0711775039745628;
5 2 2 0.06653549284578694;
5 2 3 0.06963016693163751;
5 2 4 0.07272484101748806;
5 2 5 0.0711775039745628;
5 2 6 0.08200886327503974;
5 2 7 0.07891418918918917;
5 2 8 0.08046152623211446;
5 3 1 0.11812321144674084;
5 3 2 0.09235087440381556;
5 3 3 0.12456629570747214;
5 3 4 0.12671399046104925;
5 3 5 0.1052370429252782;
5 3 6 0.1052370429252782;
5 3 7 0.12886168521462635;
5 3 8 0.10953243243243242;
5 4 1 0.09656697138314788;
5 4 2 0.07023052464228936;
5 4 3 0.09305544515103341;
5 4 4 0.08954391891891893;
5 4 5 0.0772535771065183;
5 4 6 0.07374205087440382;
5 4 7 0.09129968203497617;
5 4 8 0.07198628775834659;
]

global d = [
1 1 1 280;
1 1 2 236;
1 1 3 173;
1 1 4 103;
1 1 5 0;
1 1 6 125;
1 1 7 0;
1 1 8 77;
1 2 1 249;
1 2 2 135;
1 2 3 0;
1 2 4 224;
1 2 5 0;
1 2 6 134;
1 2 7 106;
1 2 8 186;
1 3 1 0;
1 3 2 103;
1 3 3 0;
1 3 4 182;
1 3 5 0;
1 3 6 169;
1 3 7 0;
1 3 8 128;
1 4 1 133;
1 4 2 0;
1 4 3 297;
1 4 4 96;
1 4 5 234;
1 4 6 75;
1 4 7 116;
1 4 8 0;
2 1 1 185;
2 1 2 156;
2 1 3 246;
2 1 4 0;
2 1 5 0;
2 1 6 138;
2 1 7 266;
2 1 8 112;
2 2 1 243;
2 2 2 192;
2 2 3 180;
2 2 4 233;
2 2 5 72;
2 2 6 127;
2 2 7 194;
2 2 8 56;
2 3 1 211;
2 3 2 125;
2 3 3 262;
2 3 4 287;
2 3 5 271;
2 3 6 223;
2 3 7 151;
2 3 8 193;
2 4 1 0;
2 4 2 104;
2 4 3 194;
2 4 4 190;
2 4 5 0;
2 4 6 0;
2 4 7 213;
2 4 8 211;
3 1 1 296;
3 1 2 227;
3 1 3 300;
3 1 4 183;
3 1 5 278;
3 1 6 240;
3 1 7 0;
3 1 8 0;
3 2 1 198;
3 2 2 292;
3 2 3 103;
3 2 4 204;
3 2 5 0;
3 2 6 60;
3 2 7 97;
3 2 8 234;
3 3 1 246;
3 3 2 167;
3 3 3 60;
3 3 4 0;
3 3 5 95;
3 3 6 256;
3 3 7 62;
3 3 8 117;
3 4 1 0;
3 4 2 263;
3 4 3 177;
3 4 4 69;
3 4 5 64;
3 4 6 0;
3 4 7 73;
3 4 8 240;
4 1 1 238;
4 1 2 122;
4 1 3 220;
4 1 4 91;
4 1 5 273;
4 1 6 109;
4 1 7 179;
4 1 8 199;
4 2 1 66;
4 2 2 0;
4 2 3 225;
4 2 4 59;
4 2 5 64;
4 2 6 150;
4 2 7 235;
4 2 8 52;
4 3 1 231;
4 3 2 146;
4 3 3 51;
4 3 4 0;
4 3 5 300;
4 3 6 208;
4 3 7 289;
4 3 8 152;
4 4 1 0;
4 4 2 262;
4 4 3 271;
4 4 4 289;
4 4 5 68;
4 4 6 156;
4 4 7 232;
4 4 8 0;
5 1 1 102;
5 1 2 0;
5 1 3 80;
5 1 4 193;
5 1 5 0;
5 1 6 78;
5 1 7 181;
5 1 8 151;
5 2 1 117;
5 2 2 185;
5 2 3 192;
5 2 4 144;
5 2 5 164;
5 2 6 246;
5 2 7 118;
5 2 8 171;
5 3 1 68;
5 3 2 0;
5 3 3 83;
5 3 4 53;
5 3 5 89;
5 3 6 177;
5 3 7 176;
5 3 8 261;
5 4 1 0;
5 4 2 78;
5 4 3 0;
5 4 4 0;
5 4 5 154;
5 4 6 188;
5 4 7 51;
5 4 8 273;
]

global Cap_c = [
1 1 1 2741.0;
1 1 2 2741.0;
1 1 3 2741.0;
1 1 4 2741.0;
1 1 5 2741.0;
1 1 6 2741.0;
1 1 7 2741.0;
1 1 8 2741.0;
1 2 1 2741.0;
1 2 2 2741.0;
1 2 3 2741.0;
1 2 4 2741.0;
1 2 5 2741.0;
1 2 6 2741.0;
1 2 7 2741.0;
1 2 8 2741.0;
2 1 1 2741.0;
2 1 2 2741.0;
2 1 3 2741.0;
2 1 4 2741.0;
2 1 5 2741.0;
2 1 6 2741.0;
2 1 7 2741.0;
2 1 8 2741.0;
2 2 1 2741.0;
2 2 2 2741.0;
2 2 3 2741.0;
2 2 4 2741.0;
2 2 5 2741.0;
2 2 6 2741.0;
2 2 7 2741.0;
2 2 8 2741.0;
3 1 1 2741.0;
3 1 2 2741.0;
3 1 3 2741.0;
3 1 4 2741.0;
3 1 5 2741.0;
3 1 6 2741.0;
3 1 7 2741.0;
3 1 8 2741.0;
3 2 1 2741.0;
3 2 2 2741.0;
3 2 3 2741.0;
3 2 4 2741.0;
3 2 5 2741.0;
3 2 6 2741.0;
3 2 7 2741.0;
3 2 8 2741.0;
4 1 1 2741.0;
4 1 2 2741.0;
4 1 3 2741.0;
4 1 4 2741.0;
4 1 5 2741.0;
4 1 6 2741.0;
4 1 7 2741.0;
4 1 8 2741.0;
4 2 1 2741.0;
4 2 2 2741.0;
4 2 3 2741.0;
4 2 4 2741.0;
4 2 5 2741.0;
4 2 6 2741.0;
4 2 7 2741.0;
4 2 8 2741.0;
]

global Cap_p = [301790.0 301790.0 301790.0 301790.0 301790.0 301790.0 301790.0 301790.0; 257080.0 257080.0 257080.0 257080.0 257080.0 257080.0 257080.0 257080.0]
#-----------------------------------------
