###################################################
# Classe 12 : K = 4, M = 2, T = 8, N = 20
# Exemplo: 6.   Nome do arquivo: c12ex06.dat          Semente: 3301

global Q1 = 1e5
1 1 4 0.01;
1 1 5 0.01;
1 1 6 0.01;
1 1 7 0.01;
1 1 8 0.01;
1 2 1 0.008;
1 2 2 0.008;
1 2 3 0.008;
1 2 4 0.008;
1 2 5 0.008;
1 2 6 0.008;
1 2 7 0.008;
1 2 8 0.008;
2 1 1 0.013;
2 1 2 0.013;
2 1 3 0.013;
2 1 4 0.013;
2 1 5 0.013;
2 1 6 0.013;
2 1 7 0.013;
2 1 8 0.013;
2 2 1 0.011;
2 2 2 0.011;
2 2 3 0.011;
2 2 4 0.011;
2 2 5 0.011;
2 2 6 0.011;
2 2 7 0.011;
2 2 8 0.011;
3 1 1 0.012;
3 1 2 0.012;
3 1 3 0.012;
3 1 4 0.012;
3 1 5 0.012;
3 1 6 0.012;
3 1 7 0.012;
3 1 8 0.012;
3 2 1 0.01;
3 2 2 0.01;
3 2 3 0.01;
3 2 4 0.01;
3 2 5 0.01;
3 2 6 0.01;
3 2 7 0.01;
3 2 8 0.01;
4 1 1 0.013;
4 1 2 0.013;
4 1 3 0.013;
4 1 4 0.013;
4 1 5 0.013;
4 1 6 0.013;
4 1 7 0.013;
4 1 8 0.013;
4 2 1 0.012;
4 2 2 0.012;
4 2 3 0.012;
4 2 4 0.012;
4 2 5 0.012;
4 2 6 0.012;
4 2 7 0.012;
4 2 8 0.012;
]

# cz: custo de setup por bobina mestre
global c_z = [
1 1 1 0.912;
1 1 2 0.912;
1 1 3 0.912;
1 1 4 0.912;
1 1 5 0.912;
1 1 6 0.912;
1 1 7 0.912;
1 1 8 0.912;
1 2 1 0.563;
1 2 2 0.563;
1 2 3 0.563;
1 2 4 0.563;
1 2 5 0.563;
1 2 6 0.563;
1 2 7 0.563;
1 2 8 0.563;
2 1 1 0.677;
2 1 2 0.677;
2 1 3 0.677;
2 1 4 0.677;
2 1 5 0.677;
2 1 6 0.677;
2 1 7 0.677;
2 1 8 0.677;
2 2 1 0.904;
2 2 2 0.904;
2 2 3 0.904;
2 2 4 0.904;
2 2 5 0.904;
2 2 6 0.904;
2 2 7 0.904;
2 2 8 0.904;
3 1 1 0.745;
3 1 2 0.745;
3 1 3 0.745;
3 1 4 0.745;
3 1 5 0.745;
3 1 6 0.745;
3 1 7 0.745;
3 1 8 0.745;
3 2 1 0.715;
3 2 2 0.715;
3 2 3 0.715;
3 2 4 0.715;
3 2 5 0.715;
3 2 6 0.715;
3 2 7 0.715;
3 2 8 0.715;
4 1 1 0.879;
4 1 2 0.879;
4 1 3 0.879;
4 1 4 0.879;
4 1 5 0.879;
4 1 6 0.879;
4 1 7 0.879;
4 1 8 0.879;
4 2 1 0.589;
4 2 2 0.589;
4 2 3 0.589;
4 2 4 0.589;
4 2 5 0.589;
4 2 6 0.589;
4 2 7 0.589;
4 2 8 0.589;
]

# cy: custo de corte por bobina mestre
global c_y = [
1 1 1 3.337;
1 1 2 3.337;
1 1 3 3.337;
1 1 4 3.337;
1 1 5 3.337;
1 1 6 3.337;
1 1 7 3.337;
1 1 8 3.337;
1 2 1 1.72;
1 2 2 1.72;
1 2 3 1.72;
1 2 4 1.72;
1 2 5 1.72;
1 2 6 1.72;
1 2 7 1.72;
1 2 8 1.72;
2 1 1 2.479;
2 1 2 2.479;
2 1 3 2.479;
2 1 4 2.479;
2 1 5 2.479;
2 1 6 2.479;
2 1 7 2.479;
2 1 8 2.479;
2 2 1 2.799;
2 2 2 2.799;
2 2 3 2.799;
2 2 4 2.799;
2 2 5 2.799;
2 2 6 2.799;
2 2 7 2.799;
2 2 8 2.799;
3 1 1 2.484;
3 1 2 2.484;
3 1 3 2.484;
3 1 4 2.484;
3 1 5 2.484;
3 1 6 2.484;
3 1 7 2.484;
3 1 8 2.484;
3 2 1 2.459;
3 2 2 2.459;
3 2 3 2.459;
3 2 4 2.459;
3 2 5 2.459;
3 2 6 2.459;
3 2 7 2.459;
3 2 8 2.459;
4 1 1 2.398;
4 1 2 2.398;
4 1 3 2.398;
4 1 4 2.398;
4 1 5 2.398;
4 1 6 2.398;
4 1 7 2.398;
4 1 8 2.398;
4 2 1 1.684;
4 2 2 1.684;
4 2 3 1.684;
4 2 4 1.684;
4 2 5 1.684;
4 2 6 1.684;
4 2 7 1.684;
4 2 8 1.684;
]

# c_e: Custo de estocar um item de largura l_i
global c_e = [
1 1 1 0.005;
1 1 2 0.005;
1 1 3 0.005;
1 1 4 0.005;
1 1 5 0.005;
1 1 6 0.005;
1 1 7 0.005;
1 1 8 0.005;
1 2 1 0.006;
1 2 2 0.006;
1 2 3 0.006;
1 2 4 0.006;
1 2 5 0.006;
1 2 6 0.006;
1 2 7 0.006;
1 2 8 0.006;
1 3 1 0.006;
1 3 2 0.006;
1 3 3 0.006;
1 3 4 0.006;
1 3 5 0.006;
1 3 6 0.006;
1 3 7 0.006;
1 3 8 0.006;
1 4 1 0.006;
1 4 2 0.006;
1 4 3 0.006;
1 4 4 0.006;
1 4 5 0.006;
1 4 6 0.006;
1 4 7 0.006;
1 4 8 0.006;
2 1 1 0.005;
2 1 2 0.005;
2 1 3 0.005;
2 1 4 0.005;
2 1 5 0.005;
2 1 6 0.005;
2 1 7 0.005;
2 1 8 0.005;
2 2 1 0.006;
2 2 2 0.006;
2 2 3 0.006;
2 2 4 0.006;
2 2 5 0.006;
2 2 6 0.006;
2 2 7 0.006;
2 2 8 0.006;
2 3 1 0.006;
2 3 2 0.006;
2 3 3 0.006;
2 3 4 0.006;
2 3 5 0.006;
2 3 6 0.006;
2 3 7 0.006;
2 3 8 0.006;
2 4 1 0.006;
2 4 2 0.006;
2 4 3 0.006;
2 4 4 0.006;
2 4 5 0.006;
2 4 6 0.006;
2 4 7 0.006;
2 4 8 0.006;
3 1 1 0.005;
3 1 2 0.005;
3 1 3 0.005;
3 1 4 0.005;
3 1 5 0.005;
3 1 6 0.005;
3 1 7 0.005;
3 1 8 0.005;
3 2 1 0.006;
3 2 2 0.006;
3 2 3 0.006;
3 2 4 0.006;
3 2 5 0.006;
3 2 6 0.006;
3 2 7 0.006;
3 2 8 0.006;
3 3 1 0.006;
3 3 2 0.006;
3 3 3 0.006;
3 3 4 0.006;
3 3 5 0.006;
3 3 6 0.006;
3 3 7 0.006;
3 3 8 0.006;
3 4 1 0.006;
3 4 2 0.006;
3 4 3 0.006;
3 4 4 0.006;
3 4 5 0.006;
3 4 6 0.006;
3 4 7 0.006;
3 4 8 0.006;
4 1 1 0.005;
4 1 2 0.005;
4 1 3 0.005;
4 1 4 0.005;
4 1 5 0.005;
4 1 6 0.005;
4 1 7 0.005;
4 1 8 0.005;
4 2 1 0.006;
4 2 2 0.006;
4 2 3 0.006;
4 2 4 0.006;
4 2 5 0.006;
4 2 6 0.006;
4 2 7 0.006;
4 2 8 0.006;
4 3 1 0.006;
4 3 2 0.006;
4 3 3 0.006;
4 3 4 0.006;
4 3 5 0.006;
4 3 6 0.006;
4 3 7 0.006;
4 3 8 0.006;
4 4 1 0.006;
4 4 2 0.006;
4 4 3 0.006;
4 4 4 0.006;
4 4 5 0.006;
4 4 6 0.006;
4 4 7 0.006;
4 4 8 0.006;
5 1 1 0.005;
5 1 2 0.005;
5 1 3 0.005;
5 1 4 0.005;
5 1 5 0.005;
5 1 6 0.005;
5 1 7 0.005;
5 1 8 0.005;
5 2 1 0.006;
5 2 2 0.006;
5 2 3 0.006;
5 2 4 0.006;
5 2 5 0.006;
5 2 6 0.006;
5 2 7 0.006;
5 2 8 0.006;
5 3 1 0.006;
5 3 2 0.006;
5 3 3 0.006;
5 3 4 0.006;
5 3 5 0.006;
5 3 6 0.006;
5 3 7 0.006;
5 3 8 0.006;
5 4 1 0.006;
5 4 2 0.006;
5 4 3 0.006;
5 4 4 0.006;
5 4 5 0.006;
5 4 6 0.006;
5 4 7 0.006;
5 4 8 0.006;
6 1 1 0.005;
6 1 2 0.005;
6 1 3 0.005;
6 1 4 0.005;
6 1 5 0.005;
6 1 6 0.005;
6 1 7 0.005;
6 1 8 0.005;
6 2 1 0.006;
6 2 2 0.006;
6 2 3 0.006;
6 2 4 0.006;
6 2 5 0.006;
6 2 6 0.006;
6 2 7 0.006;
6 2 8 0.006;
6 3 1 0.006;
6 3 2 0.006;
6 3 3 0.006;
6 3 4 0.006;
6 3 5 0.006;
6 3 6 0.006;
6 3 7 0.006;
6 3 8 0.006;
6 4 1 0.006;
6 4 2 0.006;
6 4 3 0.006;
6 4 4 0.006;
6 4 5 0.006;
6 4 6 0.006;
6 4 7 0.006;
6 4 8 0.006;
7 1 1 0.005;
7 1 2 0.005;
7 1 3 0.005;
7 1 4 0.005;
7 1 5 0.005;
7 1 6 0.005;
7 1 7 0.005;
7 1 8 0.005;
7 2 1 0.006;
7 2 2 0.006;
7 2 3 0.006;
7 2 4 0.006;
7 2 5 0.006;
7 2 6 0.006;
7 2 7 0.006;
7 2 8 0.006;
7 3 1 0.006;
7 3 2 0.006;
7 3 3 0.006;
7 3 4 0.006;
7 3 5 0.006;
7 3 6 0.006;
7 3 7 0.006;
7 3 8 0.006;
7 4 1 0.006;
7 4 2 0.006;
7 4 3 0.006;
7 4 4 0.006;
7 4 5 0.006;
7 4 6 0.006;
7 4 7 0.006;
7 4 8 0.006;
8 1 1 0.005;
8 1 2 0.005;
8 1 3 0.005;
8 1 4 0.005;
8 1 5 0.005;
8 1 6 0.005;
8 1 7 0.005;
8 1 8 0.005;
8 2 1 0.006;
8 2 2 0.006;
8 2 3 0.006;
8 2 4 0.006;
8 2 5 0.006;
8 2 6 0.006;
8 2 7 0.006;
8 2 8 0.006;
8 3 1 0.006;
8 3 2 0.006;
8 3 3 0.006;
8 3 4 0.006;
8 3 5 0.006;
8 3 6 0.006;
8 3 7 0.006;
8 3 8 0.006;
8 4 1 0.006;
8 4 2 0.006;
8 4 3 0.006;
8 4 4 0.006;
8 4 5 0.006;
8 4 6 0.006;
8 4 7 0.006;
8 4 8 0.006;
9 1 1 0.005;
9 1 2 0.005;
9 1 3 0.005;
9 1 4 0.005;
9 1 5 0.005;
9 1 6 0.005;
9 1 7 0.005;
9 1 8 0.005;
9 2 1 0.006;
9 2 2 0.006;
9 2 3 0.006;
9 2 4 0.006;
9 2 5 0.006;
9 2 6 0.006;
9 2 7 0.006;
9 2 8 0.006;
9 3 1 0.006;
9 3 2 0.006;
9 3 3 0.006;
9 3 4 0.006;
9 3 5 0.006;
9 3 6 0.006;
9 3 7 0.006;
9 3 8 0.006;
9 4 1 0.006;
9 4 2 0.006;
9 4 3 0.006;
9 4 4 0.006;
9 4 5 0.006;
9 4 6 0.006;
9 4 7 0.006;
9 4 8 0.006;
10 1 1 0.005;
10 1 2 0.005;
10 1 3 0.005;
10 1 4 0.005;
10 1 5 0.005;
10 1 6 0.005;
10 1 7 0.005;
10 1 8 0.005;
10 2 1 0.006;
10 2 2 0.006;
10 2 3 0.006;
10 2 4 0.006;
10 2 5 0.006;
10 2 6 0.006;
10 2 7 0.006;
10 2 8 0.006;
10 3 1 0.006;
10 3 2 0.006;
10 3 3 0.006;
10 3 4 0.006;
10 3 5 0.006;
10 3 6 0.006;
10 3 7 0.006;
10 3 8 0.006;
10 4 1 0.006;
10 4 2 0.006;
10 4 3 0.006;
10 4 4 0.006;
10 4 5 0.006;
10 4 6 0.006;
10 4 7 0.006;
10 4 8 0.006;
11 1 1 0.005;
11 1 2 0.005;
11 1 3 0.005;
11 1 4 0.005;
11 1 5 0.005;
11 1 6 0.005;
11 1 7 0.005;
11 1 8 0.005;
11 2 1 0.006;
11 2 2 0.006;
11 2 3 0.006;
11 2 4 0.006;
11 2 5 0.006;
11 2 6 0.006;
11 2 7 0.006;
11 2 8 0.006;
11 3 1 0.006;
11 3 2 0.006;
11 3 3 0.006;
11 3 4 0.006;
11 3 5 0.006;
11 3 6 0.006;
11 3 7 0.006;
11 3 8 0.006;
11 4 1 0.006;
11 4 2 0.006;
11 4 3 0.006;
11 4 4 0.006;
11 4 5 0.006;
11 4 6 0.006;
11 4 7 0.006;
11 4 8 0.006;
12 1 1 0.005;
12 1 2 0.005;
12 1 3 0.005;
12 1 4 0.005;
12 1 5 0.005;
12 1 6 0.005;
12 1 7 0.005;
12 1 8 0.005;
12 2 1 0.006;
12 2 2 0.006;
12 2 3 0.006;
12 2 4 0.006;
12 2 5 0.006;
12 2 6 0.006;
12 2 7 0.006;
12 2 8 0.006;
12 3 1 0.006;
12 3 2 0.006;
12 3 3 0.006;
12 3 4 0.006;
12 3 5 0.006;
12 3 6 0.006;
12 3 7 0.006;
12 3 8 0.006;
12 4 1 0.006;
12 4 2 0.006;
12 4 3 0.006;
12 4 4 0.006;
12 4 5 0.006;
12 4 6 0.006;
12 4 7 0.006;
12 4 8 0.006;
13 1 1 0.005;
13 1 2 0.005;
13 1 3 0.005;
13 1 4 0.005;
13 1 5 0.005;
13 1 6 0.005;
13 1 7 0.005;
13 1 8 0.005;
13 2 1 0.006;
13 2 2 0.006;
13 2 3 0.006;
13 2 4 0.006;
13 2 5 0.006;
13 2 6 0.006;
13 2 7 0.006;
13 2 8 0.006;
13 3 1 0.006;
13 3 2 0.006;
13 3 3 0.006;
13 3 4 0.006;
13 3 5 0.006;
13 3 6 0.006;
13 3 7 0.006;
13 3 8 0.006;
13 4 1 0.006;
13 4 2 0.006;
13 4 3 0.006;
13 4 4 0.006;
13 4 5 0.006;
13 4 6 0.006;
13 4 7 0.006;
13 4 8 0.006;
14 1 1 0.005;
14 1 2 0.005;
14 1 3 0.005;
14 1 4 0.005;
14 1 5 0.005;
14 1 6 0.005;
14 1 7 0.005;
14 1 8 0.005;
14 2 1 0.006;
14 2 2 0.006;
14 2 3 0.006;
14 2 4 0.006;
14 2 5 0.006;
14 2 6 0.006;
14 2 7 0.006;
14 2 8 0.006;
14 3 1 0.006;
14 3 2 0.006;
14 3 3 0.006;
14 3 4 0.006;
14 3 5 0.006;
14 3 6 0.006;
14 3 7 0.006;
14 3 8 0.006;
14 4 1 0.006;
14 4 2 0.006;
14 4 3 0.006;
14 4 4 0.006;
14 4 5 0.006;
14 4 6 0.006;
14 4 7 0.006;
14 4 8 0.006;
15 1 1 0.005;
15 1 2 0.005;
15 1 3 0.005;
15 1 4 0.005;
15 1 5 0.005;
15 1 6 0.005;
15 1 7 0.005;
15 1 8 0.005;
15 2 1 0.006;
15 2 2 0.006;
15 2 3 0.006;
15 2 4 0.006;
15 2 5 0.006;
15 2 6 0.006;
15 2 7 0.006;
15 2 8 0.006;
15 3 1 0.006;
15 3 2 0.006;
15 3 3 0.006;
15 3 4 0.006;
15 3 5 0.006;
15 3 6 0.006;
15 3 7 0.006;
15 3 8 0.006;
15 4 1 0.006;
15 4 2 0.006;
15 4 3 0.006;
15 4 4 0.006;
15 4 5 0.006;
15 4 6 0.006;
15 4 7 0.006;
15 4 8 0.006;
16 1 1 0.005;
16 1 2 0.005;
16 1 3 0.005;
16 1 4 0.005;
16 1 5 0.005;
16 1 6 0.005;
16 1 7 0.005;
16 1 8 0.005;
16 2 1 0.006;
16 2 2 0.006;
16 2 3 0.006;
16 2 4 0.006;
16 2 5 0.006;
16 2 6 0.006;
16 2 7 0.006;
16 2 8 0.006;
16 3 1 0.006;
16 3 2 0.006;
16 3 3 0.006;
16 3 4 0.006;
16 3 5 0.006;
16 3 6 0.006;
16 3 7 0.006;
16 3 8 0.006;
16 4 1 0.006;
16 4 2 0.006;
16 4 3 0.006;
16 4 4 0.006;
16 4 5 0.006;
16 4 6 0.006;
16 4 7 0.006;
16 4 8 0.006;
17 1 1 0.005;
17 1 2 0.005;
17 1 3 0.005;
17 1 4 0.005;
17 1 5 0.005;
17 1 6 0.005;
17 1 7 0.005;
17 1 8 0.005;
17 2 1 0.006;
17 2 2 0.006;
17 2 3 0.006;
17 2 4 0.006;
17 2 5 0.006;
17 2 6 0.006;
17 2 7 0.006;
17 2 8 0.006;
17 3 1 0.006;
17 3 2 0.006;
17 3 3 0.006;
17 3 4 0.006;
17 3 5 0.006;
17 3 6 0.006;
17 3 7 0.006;
17 3 8 0.006;
17 4 1 0.006;
17 4 2 0.006;
17 4 3 0.006;
17 4 4 0.006;
17 4 5 0.006;
17 4 6 0.006;
17 4 7 0.006;
17 4 8 0.006;
18 1 1 0.005;
18 1 2 0.005;
18 1 3 0.005;
18 1 4 0.005;
18 1 5 0.005;
18 1 6 0.005;
18 1 7 0.005;
18 1 8 0.005;
18 2 1 0.006;
18 2 2 0.006;
18 2 3 0.006;
18 2 4 0.006;
18 2 5 0.006;
18 2 6 0.006;
18 2 7 0.006;
18 2 8 0.006;
18 3 1 0.006;
18 3 2 0.006;
18 3 3 0.006;
18 3 4 0.006;
18 3 5 0.006;
18 3 6 0.006;
18 3 7 0.006;
18 3 8 0.006;
18 4 1 0.006;
18 4 2 0.006;
18 4 3 0.006;
18 4 4 0.006;
18 4 5 0.006;
18 4 6 0.006;
18 4 7 0.006;
18 4 8 0.006;
19 1 1 0.005;
19 1 2 0.005;
19 1 3 0.005;
19 1 4 0.005;
19 1 5 0.005;
19 1 6 0.005;
19 1 7 0.005;
19 1 8 0.005;
19 2 1 0.006;
19 2 2 0.006;
19 2 3 0.006;
19 2 4 0.006;
19 2 5 0.006;
19 2 6 0.006;
19 2 7 0.006;
19 2 8 0.006;
19 3 1 0.006;
19 3 2 0.006;
19 3 3 0.006;
19 3 4 0.006;
19 3 5 0.006;
19 3 6 0.006;
19 3 7 0.006;
19 3 8 0.006;
19 4 1 0.006;
19 4 2 0.006;
19 4 3 0.006;
19 4 4 0.006;
19 4 5 0.006;
19 4 6 0.006;
19 4 7 0.006;
19 4 8 0.006;
20 1 1 0.005;
20 1 2 0.005;
20 1 3 0.005;
20 1 4 0.005;
20 1 5 0.005;
20 1 6 0.005;
20 1 7 0.005;
20 1 8 0.005;
20 2 1 0.006;
20 2 2 0.006;
20 2 3 0.006;
20 2 4 0.006;
20 2 5 0.006;
20 2 6 0.006;
20 2 7 0.006;
20 2 8 0.006;
20 3 1 0.006;
20 3 2 0.006;
20 3 3 0.006;
20 3 4 0.006;
20 3 5 0.006;
20 3 6 0.006;
20 3 7 0.006;
20 3 8 0.006;
20 4 1 0.006;
20 4 2 0.006;
20 4 3 0.006;
20 4 4 0.006;
20 4 5 0.006;
20 4 6 0.006;
20 4 7 0.006;
20 4 8 0.006;
]

# csc: custo de setup do padrão de corte (igual para cada padrão j)
global c_sc = [
1 1 1 0.103;
1 1 2 0.103;
1 1 3 0.103;
1 1 4 0.103;
1 1 5 0.103;
1 1 6 0.103;
1 1 7 0.103;
1 1 8 0.103;
1 2 1 0.071;
1 2 2 0.071;
1 2 3 0.071;
1 2 4 0.071;
1 2 5 0.071;
1 2 6 0.071;
1 2 7 0.071;
1 2 8 0.071;
2 1 1 0.097;
2 1 2 0.097;
2 1 3 0.097;
2 1 4 0.097;
2 1 5 0.097;
2 1 6 0.097;
2 1 7 0.097;
2 1 8 0.097;
2 2 1 0.14;
2 2 2 0.14;
2 2 3 0.14;
2 2 4 0.14;
2 2 5 0.14;
2 2 6 0.14;
2 2 7 0.14;
2 2 8 0.14;
3 1 1 0.119;
3 1 2 0.119;
3 1 3 0.119;
3 1 4 0.119;
3 1 5 0.119;
3 1 6 0.119;
3 1 7 0.119;
3 1 8 0.119;
3 2 1 0.12;
3 2 2 0.12;
3 2 3 0.12;
3 2 4 0.12;
3 2 5 0.12;
3 2 6 0.12;
3 2 7 0.12;
3 2 8 0.12;
4 1 1 0.089;
4 1 2 0.089;
4 1 3 0.089;
4 1 4 0.089;
4 1 5 0.089;
4 1 6 0.089;
4 1 7 0.089;
4 1 8 0.089;
4 2 1 0.083;
4 2 2 0.083;
4 2 3 0.083;
4 2 4 0.083;
4 2 5 0.083;
4 2 6 0.083;
4 2 7 0.083;
4 2 8 0.083;
]

# Demandas
global d = [
1 1 1 267;
1 1 2 189;
1 1 3 187;
1 1 4 0;
1 1 5 253;
1 1 6 0;
1 1 7 57;
1 1 8 211;
1 2 1 292;
1 2 2 296;
1 2 3 282;
1 2 4 76;
1 2 5 280;
1 2 6 0;
1 2 7 158;
1 2 8 198;
1 3 1 69;
1 3 2 60;
1 3 3 0;
1 3 4 0;
1 3 5 269;
1 3 6 255;
1 3 7 65;
1 3 8 0;
1 4 1 0;
1 4 2 122;
1 4 3 174;
1 4 4 0;
1 4 5 140;
1 4 6 234;
1 4 7 156;
1 4 8 0;
2 1 1 59;
2 1 2 216;
2 1 3 182;
2 1 4 0;
2 1 5 0;
2 1 6 292;
2 1 7 155;
2 1 8 245;
2 2 1 137;
2 2 2 155;
2 2 3 295;
2 2 4 195;
2 2 5 126;
2 2 6 55;
2 2 7 206;
2 2 8 211;
2 3 1 68;
2 3 2 254;
2 3 3 117;
2 3 4 270;
2 3 5 100;
2 3 6 274;
2 3 7 53;
2 3 8 220;
2 4 1 283;
2 4 2 184;
2 4 3 294;
2 4 4 200;
2 4 5 103;
2 4 6 242;
2 4 7 0;
2 4 8 256;
3 1 1 65;
3 1 2 209;
3 1 3 0;
3 1 4 63;
3 1 5 234;
3 1 6 186;
3 1 7 108;
3 1 8 102;
3 2 1 0;
3 2 2 186;
3 2 3 122;
3 2 4 57;
3 2 5 135;
3 2 6 268;
3 2 7 181;
3 2 8 184;
3 3 1 102;
3 3 2 213;
3 3 3 133;
3 3 4 230;
3 3 5 57;
3 3 6 0;
3 3 7 238;
3 3 8 209;
3 4 1 241;
3 4 2 134;
3 4 3 90;
3 4 4 0;
3 4 5 177;
3 4 6 54;
3 4 7 201;
3 4 8 279;
4 1 1 129;
4 1 2 157;
4 1 3 223;
4 1 4 147;
4 1 5 164;
4 1 6 105;
4 1 7 137;
4 1 8 128;
4 2 1 246;
4 2 2 175;
4 2 3 202;
4 2 4 168;
4 2 5 202;
4 2 6 267;
4 2 7 82;
4 2 8 126;
4 3 1 83;
4 3 2 141;
4 3 3 165;
4 3 4 50;
4 3 5 277;
4 3 6 247;
4 3 7 139;
4 3 8 0;
4 4 1 253;
4 4 2 254;
4 4 3 101;
4 4 4 0;
4 4 5 282;
4 4 6 0;
4 4 7 296;
4 4 8 144;
5 1 1 117;
5 1 2 297;
5 1 3 134;
5 1 4 236;
5 1 5 130;
5 1 6 155;
5 1 7 281;
5 1 8 288;
5 2 1 116;
5 2 2 65;
5 2 3 0;
5 2 4 0;
5 2 5 202;
5 2 6 90;
5 2 7 298;
5 2 8 121;
5 3 1 230;
5 3 2 234;
5 3 3 225;
5 3 4 74;
5 3 5 207;
5 3 6 300;
5 3 7 102;
5 3 8 104;
5 4 1 243;
5 4 2 195;
5 4 3 222;
5 4 4 0;
5 4 5 151;
5 4 6 242;
5 4 7 249;
5 4 8 283;
6 1 1 265;
6 1 2 175;
6 1 3 174;
6 1 4 0;
6 1 5 52;
6 1 6 216;
6 1 7 91;
6 1 8 81;
6 2 1 71;
6 2 2 169;
6 2 3 0;
6 2 4 170;
6 2 5 149;
6 2 6 0;
6 2 7 180;
6 2 8 134;
6 3 1 72;
6 3 2 139;
6 3 3 75;
6 3 4 140;
6 3 5 0;
6 3 6 159;
6 3 7 172;
6 3 8 0;
6 4 1 51;
6 4 2 0;
6 4 3 234;
6 4 4 146;
6 4 5 175;
6 4 6 157;
6 4 7 216;
6 4 8 236;
7 1 1 55;
7 1 2 71;
7 1 3 198;
7 1 4 81;
7 1 5 151;
7 1 6 0;
7 1 7 54;
7 1 8 300;
7 2 1 67;
7 2 2 93;
7 2 3 53;
7 2 4 257;
7 2 5 199;
7 2 6 235;
7 2 7 0;
7 2 8 198;
7 3 1 232;
7 3 2 52;
7 3 3 0;
7 3 4 224;
7 3 5 214;
7 3 6 210;
7 3 7 0;
7 3 8 292;
7 4 1 295;
7 4 2 240;
7 4 3 129;
7 4 4 210;
7 4 5 283;
7 4 6 157;
7 4 7 286;
7 4 8 0;
8 1 1 131;
8 1 2 91;
8 1 3 166;
8 1 4 89;
8 1 5 0;
8 1 6 283;
8 1 7 297;
8 1 8 151;
8 2 1 196;
8 2 2 0;
8 2 3 0;
8 2 4 245;
8 2 5 224;
8 2 6 150;
8 2 7 69;
8 2 8 85;
8 3 1 68;
8 3 2 155;
8 3 3 276;
8 3 4 221;
8 3 5 0;
8 3 6 287;
8 3 7 263;
8 3 8 193;
8 4 1 258;
8 4 2 0;
8 4 3 178;
8 4 4 74;
8 4 5 262;
8 4 6 260;
8 4 7 130;
8 4 8 154;
9 1 1 196;
9 1 2 271;
9 1 3 67;
9 1 4 156;
9 1 5 293;
9 1 6 0;
9 1 7 226;
9 1 8 96;
9 2 1 60;
9 2 2 197;
9 2 3 238;
9 2 4 0;
9 2 5 161;
9 2 6 55;
9 2 7 257;
9 2 8 254;
9 3 1 186;
9 3 2 0;
9 3 3 103;
9 3 4 79;
9 3 5 63;
9 3 6 277;
9 3 7 195;
9 3 8 128;
9 4 1 196;
9 4 2 118;
9 4 3 192;
9 4 4 219;
9 4 5 182;
9 4 6 74;
9 4 7 90;
9 4 8 0;
10 1 1 0;
10 1 2 115;
10 1 3 0;
10 1 4 184;
10 1 5 0;
10 1 6 72;
10 1 7 0;
10 1 8 57;
10 2 1 78;
10 2 2 272;
10 2 3 0;
10 2 4 0;
10 2 5 253;
10 2 6 300;
10 2 7 220;
10 2 8 0;
10 3 1 110;
10 3 2 0;
10 3 3 0;
10 3 4 178;
10 3 5 298;
10 3 6 0;
