###################################################
# Classe 14 : K = 4, M = 2, T = 10, N = 10
# Exemplo: 1.   c14ex01.dat          Semente: 1534
#-----------------------Dados----------------------
global K = 4
2 2 1 0.69;
2 2 2 0.69;
2 2 3 0.69;
2 2 4 0.69;
2 2 5 0.69;
2 2 6 0.69;
2 2 7 0.69;
2 2 8 0.69;
2 2 9 0.69;
2 2 10 0.69;
3 1 1 1.083;
3 1 2 1.083;
3 1 3 1.083;
3 1 4 1.083;
3 1 5 1.083;
3 1 6 1.083;
3 1 7 1.083;
3 1 8 1.083;
3 1 9 1.083;
3 1 10 1.083;
3 2 1 0.85;
3 2 2 0.85;
3 2 3 0.85;
3 2 4 0.85;
3 2 5 0.85;
3 2 6 0.85;
3 2 7 0.85;
3 2 8 0.85;
3 2 9 0.85;
3 2 10 0.85;
4 1 1 0.908;
4 1 2 0.908;
4 1 3 0.908;
4 1 4 0.908;
4 1 5 0.908;
4 1 6 0.908;
4 1 7 0.908;
4 1 8 0.908;
4 1 9 0.908;
4 1 10 0.908;
4 2 1 1.051;
4 2 2 1.051;
4 2 3 1.051;
4 2 4 1.051;
4 2 5 1.051;
4 2 6 1.051;
4 2 7 1.051;
4 2 8 1.051;
4 2 9 1.051;
4 2 10 1.051;
]

global c_y = [
1 1 1 2.488;
1 1 2 2.488;
1 1 3 2.488;
1 1 4 2.488;
1 1 5 2.488;
1 1 6 2.488;
1 1 7 2.488;
1 1 8 2.488;
1 1 9 2.488;
1 1 10 2.488;
1 2 1 2.156;
1 2 2 2.156;
1 2 3 2.156;
1 2 4 2.156;
1 2 5 2.156;
1 2 6 2.156;
1 2 7 2.156;
1 2 8 2.156;
1 2 9 2.156;
1 2 10 2.156;
2 1 1 3.13;
2 1 2 3.13;
2 1 3 3.13;
2 1 4 3.13;
2 1 5 3.13;
2 1 6 3.13;
2 1 7 3.13;
2 1 8 3.13;
2 1 9 3.13;
2 1 10 3.13;
2 2 1 2.02;
2 2 2 2.02;
2 2 3 2.02;
2 2 4 2.02;
2 2 5 2.02;
2 2 6 2.02;
2 2 7 2.02;
2 2 8 2.02;
2 2 9 2.02;
2 2 10 2.02;
3 1 1 3.16;
3 1 2 3.16;
3 1 3 3.16;
3 1 4 3.16;
3 1 5 3.16;
3 1 6 3.16;
3 1 7 3.16;
3 1 8 3.16;
3 1 9 3.16;
3 1 10 3.16;
3 2 1 2.176;
3 2 2 2.176;
3 2 3 2.176;
3 2 4 2.176;
3 2 5 2.176;
3 2 6 2.176;
3 2 7 2.176;
3 2 8 2.176;
3 2 9 2.176;
3 2 10 2.176;
4 1 1 2.435;
4 1 2 2.435;
4 1 3 2.435;
4 1 4 2.435;
4 1 5 2.435;
4 1 6 2.435;
4 1 7 2.435;
4 1 8 2.435;
4 1 9 2.435;
4 1 10 2.435;
4 2 1 2.19;
4 2 2 2.19;
4 2 3 2.19;
4 2 4 2.19;
4 2 5 2.19;
4 2 6 2.19;
4 2 7 2.19;
4 2 8 2.19;
4 2 9 2.19;
4 2 10 2.19;
]

global c_sc = [
1 1 1 0.122;
1 1 2 0.122;
1 1 3 0.122;
1 1 4 0.122;
1 1 5 0.122;
1 1 6 0.122;
1 1 7 0.122;
1 1 8 0.122;
1 1 9 0.122;
1 1 10 0.122;
1 2 1 0.088;
1 2 2 0.088;
1 2 3 0.088;
1 2 4 0.088;
1 2 5 0.088;
1 2 6 0.088;
1 2 7 0.088;
1 2 8 0.088;
1 2 9 0.088;
1 2 10 0.088;
2 1 1 0.156;
2 1 2 0.156;
2 1 3 0.156;
2 1 4 0.156;
2 1 5 0.156;
2 1 6 0.156;
2 1 7 0.156;
2 1 8 0.156;
2 1 9 0.156;
2 1 10 0.156;
2 2 1 0.079;
2 2 2 0.079;
2 2 3 0.079;
2 2 4 0.079;
2 2 5 0.079;
2 2 6 0.079;
2 2 7 0.079;
2 2 8 0.079;
2 2 9 0.079;
2 2 10 0.079;
3 1 1 0.136;
3 1 2 0.136;
3 1 3 0.136;
3 1 4 0.136;
3 1 5 0.136;
3 1 6 0.136;
3 1 7 0.136;
3 1 8 0.136;
3 1 9 0.136;
3 1 10 0.136;
3 2 1 0.096;
3 2 2 0.096;
3 2 3 0.096;
3 2 4 0.096;
3 2 5 0.096;
3 2 6 0.096;
3 2 7 0.096;
3 2 8 0.096;
3 2 9 0.096;
3 2 10 0.096;
4 1 1 0.073;
4 1 2 0.073;
4 1 3 0.073;
4 1 4 0.073;
4 1 5 0.073;
4 1 6 0.073;
4 1 7 0.073;
4 1 8 0.073;
4 1 9 0.073;
4 1 10 0.073;
4 2 1 0.081;
4 2 2 0.081;
4 2 3 0.081;
4 2 4 0.081;
4 2 5 0.081;
4 2 6 0.081;
4 2 7 0.081;
4 2 8 0.081;
4 2 9 0.081;
4 2 10 0.081;
]

global c_w = [
1 1 1 0.601;
1 1 2 0.601;
1 1 3 0.601;
1 1 4 0.601;
1 1 5 0.601;
1 1 6 0.601;
1 1 7 0.601;
1 1 8 0.601;
1 1 9 0.601;
1 1 10 0.601;
1 2 1 0.49;
1 2 2 0.49;
1 2 3 0.49;
1 2 4 0.49;
1 2 5 0.49;
1 2 6 0.49;
1 2 7 0.49;
1 2 8 0.49;
1 2 9 0.49;
1 2 10 0.49;
2 1 1 0.648;
2 1 2 0.648;
2 1 3 0.648;
2 1 4 0.648;
2 1 5 0.648;
2 1 6 0.648;
2 1 7 0.648;
2 1 8 0.648;
2 1 9 0.648;
2 1 10 0.648;
2 2 1 0.421;
2 2 2 0.421;
2 2 3 0.421;
2 2 4 0.421;
2 2 5 0.421;
2 2 6 0.421;
2 2 7 0.421;
2 2 8 0.421;
2 2 9 0.421;
2 2 10 0.421;
3 1 1 0.361;
3 1 2 0.361;
3 1 3 0.361;
3 1 4 0.361;
3 1 5 0.361;
3 1 6 0.361;
3 1 7 0.361;
3 1 8 0.361;
3 1 9 0.361;
3 1 10 0.361;
3 2 1 0.336;
3 2 2 0.336;
3 2 3 0.336;
3 2 4 0.336;
3 2 5 0.336;
3 2 6 0.336;
3 2 7 0.336;
3 2 8 0.336;
3 2 9 0.336;
3 2 10 0.336;
4 1 1 0.421;
4 1 2 0.421;
4 1 3 0.421;
4 1 4 0.421;
4 1 5 0.421;
4 1 6 0.421;
4 1 7 0.421;
4 1 8 0.421;
4 1 9 0.421;
4 1 10 0.421;
4 2 1 0.569;
4 2 2 0.569;
4 2 3 0.569;
4 2 4 0.569;
4 2 5 0.569;
4 2 6 0.569;
4 2 7 0.569;
4 2 8 0.569;
4 2 9 0.569;
4 2 10 0.569;
]

global c_e = [
1 1 1 0.06216011526232113;
1 1 2 0.06480522655007949;
1 1 3 0.05290222575516693;
1 1 4 0.056869892686804445;
1 1 5 0.07935333863275039;
1 1 6 0.06612778219395865;
1 1 7 0.05554733704292527;
1 1 8 0.05819244833068362;
1 1 9 0.05290222575516693;
1 1 10 0.06612778219395865;
1 2 1 0.0557231120826709;
1 2 2 0.06349843004769475;
1 2 3 0.05961077106518283;
1 2 4 0.07386552066772653;
1 2 5 0.06479431637519872;
1 2 6 0.053131339427662946;
1 2 7 0.07256963434022258;
1 2 8 0.07645729332273449;
1 2 9 0.07256963434022258;
1 2 10 0.054427225755166925;
1 3 1 0.03633209459459459;
1 3 2 0.04816114864864864;
1 3 3 0.04647128378378379;
1 3 4 0.04816114864864864;
1 3 5 0.04224662162162162;
1 3 6 0.03971182432432432;
1 3 7 0.03717702702702703;
1 3 8 0.050695945945945946;
1 3 9 0.0498510135135135;
1 3 10 0.040556756756756754;
1 4 1 0.04800476947535771;
1 4 2 0.05520548489666136;
1 4 3 0.0564056041335453;
1 4 4 0.04920488871224164;
1 4 5 0.05520548489666136;
1 4 6 0.06600655802861685;
1 4 7 0.0672066772655008;
1 4 8 0.0564056041335453;
1 4 9 0.05400536565977741;
1 4 10 0.06480643879173291;
2 1 1 0.07785733306836247;
2 1 2 0.07785733306836247;
2 1 3 0.08058916931637518;
2 1 4 0.0737595786963434;
2 1 5 0.0737595786963434;
2 1 6 0.06966182432432433;
2 1 7 0.06419815182829888;
2 1 8 0.06966182432432433;
2 1 9 0.054636724960254374;
2 1 10 0.08058916931637518;
2 2 1 0.05755009936406995;
2 2 2 0.05353497615262321;
2 2 3 0.0682570945945946;
2 2 4 0.0803024642289348;
2 2 5 0.0682570945945946;
2 2 6 0.07896408982511922;
2 2 7 0.06558034578696344;
2 2 8 0.06424197138314784;
2 2 9 0.05888847376788552;
2 2 10 0.05755009936406995;
2 3 1 0.03490540540540541;
2 3 2 0.04886756756756757;
2 3 3 0.03839594594594594;
2 3 4 0.0471222972972973;
2 3 5 0.04450439189189189;
2 3 6 0.04886756756756757;
2 3 7 0.04275912162162162;
2 3 8 0.04101385135135135;
2 3 9 0.04014121621621621;
2 3 10 0.050612837837837835;
2 4 1 0.05949443561208266;
2 4 2 0.07188910969793322;
2 4 3 0.0694101748807631;
2 4 4 0.06073390302066772;
2 4 5 0.04957869634340222;
2 4 6 0.0694101748807631;
2 4 7 0.0694101748807631;
2 4 8 0.07436804451510333;
2 4 9 0.06197337042925277;
2 4 10 0.058254968203497605;
3 1 1 0.099777066772655;
3 1 2 0.06764546899841017;
3 1 3 0.06764546899841017;
3 1 4 0.10146820349761525;
3 1 5 0.07948342607313194;
3 1 6 0.0845568362480127;
3 1 7 0.08624797297297297;
3 1 8 0.0811745627980922;
3 1 9 0.099777066772655;
3 1 10 0.09301251987281399;
3 2 1 0.08616581875993641;
3 2 2 0.08616581875993641;
3 2 3 0.07290953895071542;
3 2 4 0.06959546899841017;
3 2 5 0.07622360890302067;
3 2 6 0.08947988871224166;
3 2 7 0.09776506359300476;
3 2 8 0.06793843402225754;
3 2 9 0.06793843402225754;
3 2 10 0.08616581875993641;
3 3 1 0.05185945945945945;
3 3 2 0.0626635135135135;
3 3 3 0.05618108108108108;
3 3 4 0.06050270270270271;
3 3 5 0.05185945945945945;
3 3 6 0.05402027027027027;
3 3 7 0.058341891891891894;
3 3 8 0.0626635135135135;
3 3 9 0.06374391891891891;
3 3 10 0.04537702702702702;
3 4 1 0.0890055643879173;
3 4 2 0.0874709856915739;
3 4 3 0.0690560413354531;
3 4 4 0.0751943561208267;
3 4 5 0.09054014308426071;
3 4 6 0.07365977742448329;
3 4 7 0.08440182829888712;
3 4 8 0.0690560413354531;
3 4 9 0.07365977742448329;
3 4 10 0.0751943561208267;
4 1 1 0.09763062400635927;
4 1 2 0.09934344197138313;
4 1 3 0.08735371621621621;
4 1 4 0.09591780604133544;
4 1 5 0.08564089825119237;
4 1 6 0.0942049880763116;
4 1 7 0.07193835453100159;
4 1 8 0.08735371621621621;
4 1 9 0.07536399046104927;
4 1 10 0.07193835453100159;
4 2 1 0.09901846184419713;
4 2 2 0.08223567170111287;
4 2 3 0.09566190381558026;
4 2 4 0.10069674085850555;
4 2 5 0.08223567170111287;
4 2 6 0.07048771860095389;
4 2 7 0.09566190381558026;
4 2 8 0.06880943958664547;
4 2 9 0.06713116057233703;
4 2 10 0.09901846184419713;
4 3 1 0.04814729729729729;
4 3 2 0.04377027027027027;
4 3 3 0.054712837837837834;
4 3 4 0.04814729729729729;
4 3 5 0.06456114864864865;
4 3 6 0.05580709459459459;
4 3 7 0.06237263513513512;
4 3 8 0.045958783783783784;
4 3 9 0.06018412162162162;
4 3 10 0.04486452702702703;
4 4 1 0.06217011128775834;
4 4 2 0.0637243640699523;
4 4 3 0.06217011128775834;
4 4 4 0.08392965023847376;
4 4 5 0.09170091414944355;
4 4 6 0.07771263910969792;
4 4 7 0.08082114467408584;
4 4 8 0.06838712241653416;
4 4 9 0.06527861685214625;
4 4 10 0.0637243640699523;
5 1 1 0.12323616852146262;
5 1 2 0.09136474562798091;
5 1 3 0.08499046104928458;
5 1 4 0.11048759936406995;
5 1 5 0.08711522257551668;
5 1 6 0.08499046104928458;
5 1 7 0.10411331478537358;
5 1 8 0.1211114069952305;
5 1 9 0.11261236089030206;
5 1 10 0.12323616852146262;
5 2 1 0.10825961844197138;
5 2 2 0.12283302861685214;
5 2 3 0.12075111287758344;
5 2 4 0.08952237678855325;
5 2 5 0.1061777027027027;
5 2 6 0.10825961844197138;
5 2 7 0.11866919713831477;
5 2 8 0.11242344992050873;
5 2 9 0.09785003974562796;
5 2 10 0.10409578696343401;
5 3 1 0.07601621621621622;
5 3 2 0.06922905405405405;
5 3 3 0.07330135135135135;
5 3 4 0.06515675675675675;
5 3 5 0.07601621621621622;
5 3 6 0.07601621621621622;
5 3 7 0.07330135135135135;
5 3 8 0.06515675675675675;
5 3 9 0.06651418918918918;
5 3 10 0.05701216216216216;
5 4 1 0.10989944356120823;
5 4 2 0.11182750397456277;
5 4 3 0.08676271860095389;
5 4 4 0.07712241653418124;
5 4 5 0.09640302066772653;
5 4 6 0.07712241653418124;
5 4 7 0.1002591414944356;
5 4 8 0.1060433227344992;
5 4 9 0.09061883942766294;
5 4 10 0.1060433227344992;
6 1 1 0.10933849364069952;
6 1 2 0.11733887122416532;
6 1 3 0.13867321144674086;
6 1 4 0.14934038155802862;
6 1 5 0.13333962639109698;
6 1 6 0.12533924880763114;
6 1 7 0.14400679650238474;
6 1 8 0.14134000397456278;
6 1 9 0.14400679650238474;
6 1 10 0.16000755166931635;
6 2 1 0.13848988473767884;
6 2 2 0.11497273449920507;
6 2 3 0.14632893481717013;
6 2 4 0.10974670111287757;
6 2 5 0.11235971780604133;
6 2 6 0.10974670111287757;
6 2 7 0.14894195151033385;
6 2 8 0.12281178457869632;
6 2 9 0.14894195151033385;
6 2 10 0.1515549682034976;
6 3 1 0.07837094594594594;
6 3 2 0.0749635135135135;
6 3 3 0.06985236486486486;
6 3 4 0.09029695945945945;
6 3 5 0.06814864864864865;
6 3 6 0.08348209459459459;
6 3 7 0.07666722972972972;
6 3 8 0.0749635135135135;
6 3 9 0.06985236486486486;
6 3 10 0.10222297297297296;
6 4 1 0.12099562798092209;
6 4 2 0.09679650238473766;
6 4 3 0.13067527821939584;
6 4 4 0.09679650238473766;
6 4 5 0.14277484101748805;
6 4 6 0.1330951907790143;
6 4 7 0.11857571542130363;
6 4 8 0.1282553656597774;
6 4 9 0.11373589030206675;
6 4 10 0.10889606518282988;
7 1 1 0.17269107710651824;
7 1 2 0.14342140302066772;
7 1 3 0.1317135333863275;
7 1 4 0.1697641096979332;
7 1 5 0.158056240063593;
7 1 6 0.13464050079491255;
7 1 7 0.1697641096979332;
7 1 8 0.12000566375198726;
7 1 9 0.14342140302066772;
7 1 10 0.12878656597774243;
7 2 1 0.15486903815580286;
7 2 2 0.11471780604133544;
7 2 3 0.16920876391096976;
7 2 4 0.17207670906200317;
7 2 5 0.1663408187599364;
7 2 6 0.12905753179650237;
7 2 7 0.11758575119236882;
7 2 8 0.16060492845786964;
7 2 9 0.14052931240063593;
7 2 10 0.16920876391096976;
7 3 1 0.11219594594594594;
7 3 2 0.09536655405405405;
7 3 3 0.1103260135135135;
7 3 4 0.08975675675675675;
7 3 5 0.09536655405405405;
7 3 6 0.09723648648648649;
7 3 7 0.09162668918918919;
7 3 8 0.10658614864864863;
7 3 9 0.10845608108108107;
7 3 10 0.07853716216216215;
7 4 1 0.14076808426073129;
7 4 2 0.10624006359300475;
7 4 3 0.12217607313195547;
7 4 4 0.14608008744038153;
7 4 5 0.14608008744038153;
7 4 6 0.13280007949125594;
7 4 7 0.14608008744038153;
7 4 8 0.13014407790143084;
7 4 9 0.13545608108108106;
7 4 10 0.14342408585055644;
8 1 1 0.17178046502384733;
8 1 2 0.13561615659777423;
8 1 3 0.1205476947535771;
8 1 4 0.1627393879173291;
8 1 5 0.1416435413354531;
8 1 6 0.13260246422893482;
8 1 7 0.15068461844197137;
8 1 8 0.1627393879173291;
8 1 9 0.15068461844197137;
8 1 10 0.15369831081081078;
8 2 1 0.16536359300476947;
8 2 2 0.16241067170111287;
8 2 3 0.12106977344992048;
8 2 4 0.15650482909379967;
8 2 5 0.17126943561208263;
8 2 6 0.17422235691573923;
8 2 7 0.14469314387917329;
8 2 8 0.16241067170111287;
8 2 9 0.15945775039745627;
8 2 10 0.1299285373608903;
8 3 1 0.07893885135135134;
8 3 2 0.07893885135135134;
8 3 3 0.0866402027027027;
8 3 4 0.10589358108108109;
8 3 5 0.07893885135135134;
8 3 6 0.09434155405405405;
8 3 7 0.08471486486486486;
8 3 8 0.09626689189189189;
8 3 9 0.10396824324324325;
8 3 10 0.09049087837837837;
8 4 1 0.13946959459459457;
8 4 2 0.11485731319554847;
8 4 3 0.10938791732909378;
8 4 4 0.11485731319554847;
8 4 5 0.16134717806041332;
8 4 6 0.13946959459459457;
8 4 7 0.11485731319554847;
8 4 8 0.11485731319554847;
8 4 9 0.12032670906200317;
8 4 10 0.12032670906200317;
9 1 1 0.16391017488076312;
9 1 2 0.14266255961844196;
9 1 3 0.15480405405405406;
9 1 4 0.12141494435612081;
9 1 5 0.16087480127186007;
9 1 6 0.17301629570747215;
9 1 7 0.1335564387917329;
9 1 8 0.15176868044515102;
9 1 9 0.15783942766295705;
9 1 10 0.16087480127186007;
9 2 1 0.17844992050874403;
9 2 2 0.12194077901430841;
9 2 3 0.11896661367249602;
9 2 4 0.13086327503974562;
9 2 5 0.16357909379968202;
9 2 6 0.16952742448330682;
9 2 7 0.13681160572337042;
9 2 8 0.17547575516693162;
9 2 9 0.16952742448330682;
9 2 10 0.14275993640699522;
9 3 1 0.08338513513513512;
9 3 2 0.11635135135135134;
9 3 3 0.09114189189189188;
9 3 4 0.11441216216216216;
9 3 5 0.09308108108108108;
9 3 6 0.09308108108108108;
9 3 7 0.09114189189189188;
9 3 8 0.11247297297297296;
9 3 9 0.11441216216216216;
9 3 10 0.09308108108108108;
9 4 1 0.12945548489666134;
9 4 2 0.13771860095389504;
9 4 3 0.14598171701112875;
9 4 4 0.15424483306836248;
9 4 5 0.11292925278219394;
9 4 6 0.16250794912559616;
9 4 7 0.14598171701112875;
9 4 8 0.14322734499205084;
9 4 9 0.11292925278219394;
9 4 10 0.15699920508744036;
10 1 1 0.14860321939586646;
10 1 2 0.17444725755166932;
10 1 3 0.1292201907790143;
10 1 4 0.18413877186009536;
10 1 5 0.17767776232114466;
10 1 6 0.16152523847376787;
10 1 7 0.1647557432432432;
10 1 8 0.16798624801271858;
10 1 9 0.1647557432432432;
10 1 10 0.14214220985691572;
10 2 1 0.15193736089030205;
10 2 2 0.14560663751987282;
10 2 3 0.14560663751987282;
10 2 4 0.18675633942766293;
10 2 5 0.17409489268680445;
10 2 6 0.14560663751987282;
10 2 7 0.1582680842607313;
10 2 8 0.13927591414944354;
10 2 9 0.1614334459459459;
10 2 10 0.18675633942766293;
10 3 1 0.12176722972972973;
10 3 2 0.11351182432432433;
10 3 3 0.09493716216216216;
10 3 4 0.10112871621621622;
10 3 5 0.11970337837837836;
10 3 6 0.1052564189189189;
10 3 7 0.11763952702702701;
10 3 8 0.08255405405405405;
10 3 9 0.09493716216216216;
10 3 10 0.09080945945945947;
10 4 1 0.1700234499205087;
10 4 2 0.1758863275039745;
10 4 3 0.12605186804451507;
10 4 4 0.1700234499205087;
10 4 5 0.14364050079491256;
10 4 6 0.14070906200317962;
10 4 7 0.11725755166931637;
10 4 8 0.1670920111287758;
10 4 9 0.12605186804451507;
10 4 10 0.1758863275039745;
]

global d = [
1 1 1 111;
1 1 2 58;
1 1 3 68;
1 1 4 222;
1 1 5 155;
1 1 6 262;
1 1 7 0;
1 1 8 295;
1 1 9 100;
1 1 10 0;
1 2 1 247;
1 2 2 102;
1 2 3 0;
1 2 4 234;
1 2 5 283;
1 2 6 143;
1 2 7 0;
1 2 8 92;
1 2 9 148;
1 2 10 252;
1 3 1 105;
1 3 2 0;
1 3 3 241;
1 3 4 160;
1 3 5 273;
1 3 6 119;
1 3 7 158;
1 3 8 261;
1 3 9 93;
1 3 10 180;
1 4 1 131;
1 4 2 283;
1 4 3 120;
1 4 4 0;
1 4 5 0;
1 4 6 191;
1 4 7 216;
1 4 8 211;
1 4 9 118;
1 4 10 114;
2 1 1 294;
2 1 2 0;
2 1 3 79;
2 1 4 158;
2 1 5 64;
2 1 6 172;
2 1 7 0;
2 1 8 292;
2 1 9 114;
2 1 10 0;
2 2 1 0;
2 2 2 238;
2 2 3 58;
2 2 4 51;
2 2 5 146;
2 2 6 204;
2 2 7 88;
2 2 8 159;
2 2 9 118;
2 2 10 100;
2 3 1 158;
2 3 2 62;
2 3 3 110;
2 3 4 152;
2 3 5 0;
2 3 6 138;
2 3 7 0;
2 3 8 196;
2 3 9 86;
2 3 10 0;
2 4 1 163;
2 4 2 140;
2 4 3 162;
2 4 4 253;
2 4 5 0;
2 4 6 184;
2 4 7 160;
2 4 8 0;
2 4 9 189;
2 4 10 50;
3 1 1 255;
3 1 2 269;
3 1 3 210;
3 1 4 50;
3 1 5 247;
3 1 6 103;
3 1 7 291;
3 1 8 94;
3 1 9 72;
3 1 10 0;
3 2 1 183;
3 2 2 0;
3 2 3 225;
3 2 4 129;
3 2 5 235;
3 2 6 168;
3 2 7 0;
3 2 8 173;
3 2 9 282;
3 2 10 245;
3 3 1 82;
3 3 2 83;
3 3 3 132;
3 3 4 72;
3 3 5 142;
3 3 6 0;
3 3 7 250;
3 3 8 274;
3 3 9 119;
3 3 10 102;
3 4 1 268;
3 4 2 196;
3 4 3 257;
3 4 4 0;
3 4 5 205;
3 4 6 272;
3 4 7 233;
3 4 8 168;
3 4 9 294;
3 4 10 212;
4 1 1 274;
4 1 2 282;
4 1 3 0;
4 1 4 0;
4 1 5 290;
4 1 6 0;
4 1 7 191;
4 1 8 67;
4 1 9 219;
4 1 10 0;
4 2 1 68;
4 2 2 203;
4 2 3 232;
4 2 4 66;
4 2 5 194;
4 2 6 50;
4 2 7 144;
4 2 8 141;
4 2 9 252;
4 2 10 292;
4 3 1 88;
4 3 2 141;
4 3 3 213;
4 3 4 282;
4 3 5 96;
4 3 6 285;
4 3 7 170;
4 3 8 142;
4 3 9 0;
4 3 10 0;
4 4 1 0;
4 4 2 92;
4 4 3 273;
4 4 4 73;
4 4 5 81;
4 4 6 91;
4 4 7 227;
4 4 8 58;
4 4 9 0;
4 4 10 0;
5 1 1 91;
5 1 2 99;
5 1 3 67;
5 1 4 189;
5 1 5 60;
5 1 6 202;
5 1 7 135;
5 1 8 93;
5 1 9 285;
5 1 10 193;
5 2 1 174;
5 2 2 162;
5 2 3 0;
5 2 4 0;
5 2 5 55;
5 2 6 248;
5 2 7 142;
5 2 8 0;
5 2 9 123;
5 2 10 79;
5 3 1 148;
5 3 2 64;
5 3 3 0;
5 3 4 95;
5 3 5 100;
5 3 6 157;
5 3 7 207;
5 3 8 126;
5 3 9 89;
5 3 10 224;
5 4 1 112;
5 4 2 65;
5 4 3 297;
5 4 4 128;
5 4 5 192;
5 4 6 288;
5 4 7 91;
5 4 8 52;
5 4 9 216;
5 4 10 88;
6 1 1 168;
6 1 2 70;
6 1 3 94;
6 1 4 0;
6 1 5 86;
6 1 6 128;
6 1 7 94;
6 1 8 0;
6 1 9 299;
6 1 10 109;
6 2 1 145;
6 2 2 289;
6 2 3 138;
6 2 4 0;
6 2 5 108;
6 2 6 0;
6 2 7 75;
6 2 8 245;
6 2 9 56;
6 2 10 112;
6 3 1 87;
6 3 2 286;
6 3 3 59;
6 3 4 267;
6 3 5 282;
6 3 6 231;
6 3 7 0;
6 3 8 77;
6 3 9 105;
6 3 10 143;
6 4 1 238;
6 4 2 128;
6 4 3 151;
6 4 4 155;
6 4 5 0;
6 4 6 194;
6 4 7 221;
6 4 8 215;
6 4 9 61;
6 4 10 178;
7 1 1 0;
7 1 2 154;
7 1 3 288;
7 1 4 0;
7 1 5 196;
7 1 6 125;
7 1 7 229;
7 1 8 150;
7 1 9 241;
7 1 10 71;
7 2 1 284;
7 2 2 0;
7 2 3 151;
7 2 4 61;
7 2 5 230;
7 2 6 213;
7 2 7 139;
7 2 8 195;
7 2 9 0;
7 2 10 77;
7 3 1 191;
7 3 2 59;
7 3 3 192;
7 3 4 56;
7 3 5 83;
7 3 6 250;
7 3 7 244;
7 3 8 109;
7 3 9 97;
7 3 10 119;
7 4 1 218;
7 4 2 123;
7 4 3 260;
7 4 4 195;
7 4 5 148;
7 4 6 63;
7 4 7 0;
7 4 8 0;
7 4 9 151;
7 4 10 183;
8 1 1 0;
8 1 2 0;
8 1 3 227;
8 1 4 168;
8 1 5 0;
8 1 6 83;
8 1 7 114;
8 1 8 116;
8 1 9 76;
8 1 10 134;
8 2 1 0;
8 2 2 199;
8 2 3 229;
8 2 4 247;
8 2 5 102;
8 2 6 195;
8 2 7 162;
8 2 8 157;
