###################################################
# Classe 9 : K = 2, M = 2, T = 12, N = 20
# Exemplo: 8.   c9ex08.dat          Semente: 9868
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 12
global N = 20

global L = [540, 460]

global l = [57, 62, 62, 72, 74, 84, 106, 111, 117, 119, 121, 121, 125, 125, 128, 137, 142, 143, 147, 147]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]
2 1 10 0.984;
2 1 11 0.984;
2 1 12 0.984;
2 2 1 0.651;
2 2 2 0.651;
2 2 3 0.651;
2 2 4 0.651;
2 2 5 0.651;
2 2 6 0.651;
2 2 7 0.651;
2 2 8 0.651;
2 2 9 0.651;
2 2 10 0.651;
2 2 11 0.651;
2 2 12 0.651;
]

global c_y = [
1 1 1 2.827;
1 1 2 2.827;
1 1 3 2.827;
1 1 4 2.827;
1 1 5 2.827;
1 1 6 2.827;
1 1 7 2.827;
1 1 8 2.827;
1 1 9 2.827;
1 1 10 2.827;
1 1 11 2.827;
1 1 12 2.827;
1 2 1 2.363;
1 2 2 2.363;
1 2 3 2.363;
1 2 4 2.363;
1 2 5 2.363;
1 2 6 2.363;
1 2 7 2.363;
1 2 8 2.363;
1 2 9 2.363;
1 2 10 2.363;
1 2 11 2.363;
1 2 12 2.363;
2 1 1 2.344;
2 1 2 2.344;
2 1 3 2.344;
2 1 4 2.344;
2 1 5 2.344;
2 1 6 2.344;
2 1 7 2.344;
2 1 8 2.344;
2 1 9 2.344;
2 1 10 2.344;
2 1 11 2.344;
2 1 12 2.344;
2 2 1 2.679;
2 2 2 2.679;
2 2 3 2.679;
2 2 4 2.679;
2 2 5 2.679;
2 2 6 2.679;
2 2 7 2.679;
2 2 8 2.679;
2 2 9 2.679;
2 2 10 2.679;
2 2 11 2.679;
2 2 12 2.679;
]

global c_sc = [
1 1 1 0.119;
1 1 2 0.119;
1 1 3 0.119;
1 1 4 0.119;
1 1 5 0.119;
1 1 6 0.119;
1 1 7 0.119;
1 1 8 0.119;
1 1 9 0.119;
1 1 10 0.119;
1 1 11 0.119;
1 1 12 0.119;
1 2 1 0.111;
1 2 2 0.111;
1 2 3 0.111;
1 2 4 0.111;
1 2 5 0.111;
1 2 6 0.111;
1 2 7 0.111;
1 2 8 0.111;
1 2 9 0.111;
1 2 10 0.111;
1 2 11 0.111;
1 2 12 0.111;
2 1 1 0.11;
2 1 2 0.11;
2 1 3 0.11;
2 1 4 0.11;
2 1 5 0.11;
2 1 6 0.11;
2 1 7 0.11;
2 1 8 0.11;
2 1 9 0.11;
2 1 10 0.11;
2 1 11 0.11;
2 1 12 0.11;
2 2 1 0.08;
2 2 2 0.08;
2 2 3 0.08;
2 2 4 0.08;
2 2 5 0.08;
2 2 6 0.08;
2 2 7 0.08;
2 2 8 0.08;
2 2 9 0.08;
2 2 10 0.08;
2 2 11 0.08;
2 2 12 0.08;
]

global c_w = [
1 1 1 0.404;
1 1 2 0.404;
1 1 3 0.404;
1 1 4 0.404;
1 1 5 0.404;
1 1 6 0.404;
1 1 7 0.404;
1 1 8 0.404;
1 1 9 0.404;
1 1 10 0.404;
1 1 11 0.404;
1 1 12 0.404;
1 2 1 0.374;
1 2 2 0.374;
1 2 3 0.374;
1 2 4 0.374;
1 2 5 0.374;
1 2 6 0.374;
1 2 7 0.374;
1 2 8 0.374;
1 2 9 0.374;
1 2 10 0.374;
1 2 11 0.374;
1 2 12 0.374;
2 1 1 0.422;
2 1 2 0.422;
2 1 3 0.422;
2 1 4 0.422;
2 1 5 0.422;
2 1 6 0.422;
2 1 7 0.422;
2 1 8 0.422;
2 1 9 0.422;
2 1 10 0.422;
2 1 11 0.422;
2 1 12 0.422;
2 2 1 0.344;
2 2 2 0.344;
2 2 3 0.344;
2 2 4 0.344;
2 2 5 0.344;
2 2 6 0.344;
2 2 7 0.344;
2 2 8 0.344;
2 2 9 0.344;
2 2 10 0.344;
2 2 11 0.344;
2 2 12 0.344;
]

global c_e = [
1 1 1 0.044063990461049286;
1 1 2 0.04582655007949126;
1 1 3 0.03613247217806041;
1 1 4 0.0370137519872814;
1 1 5 0.050232949125596185;
1 1 6 0.050232949125596185;
1 1 7 0.04847038950715422;
1 1 8 0.043182710651828306;
1 1 9 0.05287678855325914;
1 1 10 0.043182710651828306;
1 1 11 0.03525119236883943;
1 1 12 0.050232949125596185;
1 2 1 0.0511935214626391;
1 2 2 0.03470747217806041;
1 2 3 0.049458147853736076;
1 2 4 0.04598740063593005;
1 2 5 0.035575158982511915;
1 2 6 0.04859046104928458;
1 2 7 0.044252027027027026;
1 2 8 0.035575158982511915;
1 2 9 0.039913593004769474;
1 2 10 0.040781279809220985;
1 2 11 0.036442845786963426;
1 2 12 0.05032583465818759;
2 1 1 0.04313632750397457;
2 1 2 0.04217774244833069;
2 1 3 0.054639348171701116;
2 1 4 0.046970667726550085;
2 1 5 0.054639348171701116;
2 1 6 0.05272217806041336;
2 1 7 0.03834340222575517;
2 1 8 0.056556518282988875;
2 1 9 0.04792925278219396;
2 1 10 0.04217774244833069;
2 1 11 0.04984642289348173;
2 1 12 0.05368076311605725;
2 2 1 0.05096518282988872;
2 2 2 0.05285278219395867;
2 2 3 0.05662798092209856;
2 2 4 0.05002138314785373;
2 2 5 0.040583386327503974;
2 2 6 0.04435858505564387;
2 2 7 0.039639586645468995;
2 2 8 0.05096518282988872;
2 2 9 0.04907758346581876;
2 2 10 0.05285278219395867;
2 2 11 0.038695786963434016;
2 2 12 0.04624618441971383;
3 1 1 0.041219157392686806;
3 1 2 0.04984642289348173;
3 1 3 0.046970667726550085;
3 1 4 0.05176359300476949;
3 1 5 0.055597933227345;
3 1 6 0.048887837837837844;
3 1 7 0.041219157392686806;
3 1 8 0.04505349761526232;
3 1 9 0.048887837837837844;
3 1 10 0.05368076311605725;
3 1 11 0.055597933227345;
3 1 12 0.04409491255961845;
3 2 1 0.04907758346581876;
3 2 2 0.04435858505564387;
3 2 3 0.040583386327503974;
3 2 4 0.040583386327503974;
3 2 5 0.053796581875993635;
3 2 6 0.054740381558028614;
3 2 7 0.05002138314785373;
3 2 8 0.054740381558028614;
3 2 9 0.054740381558028614;
3 2 10 0.05662798092209856;
3 2 11 0.05285278219395867;
3 2 12 0.039639586645468995;
4 1 1 0.05565977742448331;
4 1 2 0.05120699523052465;
4 1 3 0.062338950715421323;
4 1 4 0.06122575516693165;
4 1 5 0.05120699523052465;
4 1 6 0.062338950715421323;
4 1 7 0.06679173290937997;
4 1 8 0.06679173290937997;
4 1 9 0.05009379968203498;
4 1 10 0.05120699523052465;
4 1 11 0.06122575516693165;
4 1 12 0.06011255961844198;
4 2 1 0.04932114467408585;
4 2 2 0.04712909379968203;
4 2 3 0.059185373608903025;
4 2 4 0.05808934817170112;
4 2 5 0.04932114467408585;
4 2 6 0.0569933227344992;
4 2 7 0.06466550079491255;
4 2 8 0.052609220985691575;
4 2 9 0.05480127186009539;
4 2 10 0.05480127186009539;
4 2 11 0.06247344992050874;
4 2 12 0.04932114467408585;
5 1 1 0.04576470588235295;
5 1 2 0.051485294117647074;
5 1 3 0.06407058823529413;
5 1 4 0.058350000000000006;
5 1 5 0.061782352941176476;
5 1 6 0.04919705882352942;
5 1 7 0.04805294117647059;
5 1 8 0.06635882352941176;
5 1 9 0.04805294117647059;
5 1 10 0.05262941176470589;
5 1 11 0.06864705882352942;
5 1 12 0.058350000000000006;
5 2 1 0.05294411764705882;
5 2 2 0.06758823529411764;
5 2 3 0.0585764705882353;
5 2 4 0.047311764705882345;
5 2 5 0.05069117647058824;
5 2 6 0.059702941176470584;
5 2 7 0.06646176470588235;
5 2 8 0.06758823529411764;
5 2 9 0.06533529411764705;
5 2 10 0.06758823529411764;
5 2 11 0.046185294117647054;
5 2 12 0.06758823529411764;
6 1 1 0.0727287758346582;
6 1 2 0.058442766295707486;
6 1 3 0.07532623211446741;
6 1 4 0.058442766295707486;
6 1 5 0.05714403815580287;
6 1 6 0.05584531001589825;
6 1 7 0.05194912559618443;
6 1 8 0.06493640699523053;
6 1 9 0.061040222575516695;
6 1 10 0.07013131955484897;
6 1 11 0.053247853736089035;
6 1 12 0.06623513513513515;
6 2 1 0.07160699523052465;
6 2 2 0.0549839427662957;
6 2 3 0.060098728139904606;
6 2 4 0.07032829888712241;
6 2 5 0.07416438791732909;
6 2 6 0.05370524642289348;
6 2 7 0.056262639109697934;
6 2 8 0.060098728139904606;
6 2 9 0.05370524642289348;
6 2 10 0.07416438791732909;
6 2 11 0.06904960254372018;
6 2 12 0.05242655007949125;
7 1 1 0.09013791732909382;
7 1 2 0.07211033386327505;
7 1 3 0.07702694753577108;
7 1 4 0.09669340222575518;
7 1 5 0.08522130365659779;
7 1 6 0.09341565977742448;
7 1 7 0.07211033386327505;
7 1 8 0.07211033386327505;
7 1 9 0.08030468998410176;
7 1 10 0.08522130365659779;
7 1 11 0.09833227344992052;
7 1 12 0.07702694753577108;
7 2 1 0.06777090620031796;
7 2 2 0.09197480127186008;
7 2 3 0.0968155802861685;
7 2 4 0.09358839427662956;
7 2 5 0.0774524642289348;
7 2 6 0.07583887122416534;
7 2 7 0.06938449920508744;
7 2 8 0.07422527821939587;
7 2 9 0.0774524642289348;
7 2 10 0.06615731319554849;
7 2 11 0.07099809220985691;
7 2 12 0.0726116852146264;
8 1 1 0.08409264705882354;
8 1 2 0.10297058823529412;
8 1 3 0.07551176470588236;
8 1 4 0.09438970588235296;
8 1 5 0.07894411764705883;
8 1 6 0.07379558823529413;
8 1 7 0.07551176470588236;
8 1 8 0.09782205882352941;
8 1 9 0.08580882352941177;
8 1 10 0.08924117647058824;
8 1 11 0.0823764705882353;
8 1 12 0.06864705882352942;
8 2 1 0.07941617647058823;
8 2 2 0.07941617647058823;
8 2 3 0.08786470588235293;
8 2 4 0.0946235294117647;
8 2 5 0.09293382352941176;
8 2 6 0.08448529411764706;
8 2 7 0.08110588235294118;
8 2 8 0.08448529411764706;
8 2 9 0.07434705882352942;
8 2 10 0.086175;
8 2 11 0.09124411764705882;
8 2 12 0.09631323529411763;
9 1 1 0.10310973767885534;
9 1 2 0.09768290937996822;
9 1 3 0.10672762321144676;
9 1 4 0.09949185214626394;
9 1 5 0.08140242448330684;
9 1 6 0.10310973767885534;
9 1 7 0.074166653418124;
9 1 8 0.07235771065182832;
9 1 9 0.09949185214626394;
9 1 10 0.08863819554848967;
9 1 11 0.09044713831478539;
9 1 12 0.10310973767885534;
9 2 1 0.0872710254372019;
9 2 2 0.07480373608903021;
9 2 3 0.08192790143084261;
9 2 4 0.09617623211446741;
9 2 5 0.09261414944356121;
9 2 6 0.07480373608903021;
9 2 7 0.10330039745627981;
9 2 8 0.09261414944356121;
9 2 9 0.07480373608903021;
9 2 10 0.0908331081081081;
9 2 11 0.09795727344992051;
9 2 12 0.07480373608903021;
10 1 1 0.08831351351351352;
10 1 2 0.07359459459459461;
10 1 3 0.09199324324324325;
10 1 4 0.0791141891891892;
10 1 5 0.10855202702702703;
10 1 6 0.1048722972972973;
10 1 7 0.07727432432432432;
10 1 8 0.09015337837837839;
10 1 9 0.10119256756756759;
10 1 10 0.08831351351351352;
10 1 11 0.09015337837837839;
10 1 12 0.08095405405405406;
10 2 1 0.08695135135135135;
10 2 2 0.07427094594594594;
10 2 3 0.07789391891891892;
10 2 4 0.07427094594594594;
10 2 5 0.08695135135135135;
10 2 6 0.07245945945945946;
10 2 7 0.10325472972972972;
10 2 8 0.07427094594594594;
10 2 9 0.08876283783783784;
10 2 10 0.10325472972972972;
10 2 11 0.0941972972972973;
10 2 12 0.09782027027027028;
11 1 1 0.08979777424483308;
11 1 2 0.11037643084260733;
11 1 3 0.07857305246422894;
11 1 4 0.08979777424483308;
11 1 5 0.0916685612082671;
11 1 6 0.09728092209856917;
11 1 7 0.08231462639109699;
11 1 8 0.08605620031796504;
11 1 9 0.07483147853736091;
11 1 10 0.09353934817170112;
11 1 11 0.08792698728139905;
11 1 12 0.11037643084260733;
11 2 1 0.07367726550079491;
11 2 2 0.10499010333863275;
11 2 3 0.10130624006359301;
11 2 4 0.08841271860095389;
11 2 5 0.07367726550079491;
11 2 6 0.0810449920508744;
11 2 7 0.07551919713831479;
11 2 8 0.09762237678855328;
11 2 9 0.07920306041335452;
11 2 10 0.10314817170111289;
11 2 11 0.09946430842607314;
11 2 12 0.09025465023847376;
12 1 1 0.09728092209856917;
12 1 2 0.10476406995230526;
12 1 3 0.0991517090620032;
12 1 4 0.0991517090620032;
12 1 5 0.10289328298887125;
12 1 6 0.08605620031796504;
12 1 7 0.10102249602543721;
12 1 8 0.08418541335453102;
12 1 9 0.08605620031796504;
12 1 10 0.08044383942766296;
12 1 11 0.08792698728139905;
12 1 12 0.10663485691573928;
12 2 1 0.09025465023847376;
12 2 2 0.0810449920508744;
12 2 3 0.08657078696343401;
12 2 4 0.09209658187599364;
12 2 5 0.10130624006359301;
12 2 6 0.09946430842607314;
12 2 7 0.09762237678855328;
12 2 8 0.10314817170111289;
12 2 9 0.10130624006359301;
12 2 10 0.10314817170111289;
12 2 11 0.07551919713831479;
12 2 12 0.10314817170111289;
13 1 1 0.08117050874403817;
13 1 2 0.07923787758346583;
13 1 3 0.11209260731319556;
13 1 4 0.10436208267090621;
13 1 5 0.09663155802861687;
13 1 6 0.08503577106518284;
13 1 7 0.09469892686804453;
13 1 8 0.09083366454689985;
13 1 9 0.11209260731319556;
13 1 10 0.09469892686804453;
13 1 11 0.10049682034976154;
13 1 12 0.0831031399046105;
13 2 1 0.10846085055643878;
13 2 2 0.10655802861685214;
13 2 3 0.09133545310015898;
13 2 4 0.08752980922098569;
13 2 5 0.0837241653418124;
13 2 6 0.10655802861685214;
13 2 7 0.10275238473767885;
13 2 8 0.09894674085850556;
13 2 9 0.09704391891891892;
13 2 10 0.08562698728139904;
13 2 11 0.0799185214626391;
13 2 12 0.10084956279809221;
14 1 1 0.11595786963434024;
14 1 2 0.11209260731319556;
14 1 3 0.08117050874403817;
14 1 4 0.11015997615262323;
14 1 5 0.09663155802861687;
14 1 6 0.11595786963434024;
14 1 7 0.10822734499205089;
14 1 8 0.10629471383147855;
14 1 9 0.11595786963434024;
14 1 10 0.10242945151033388;
14 1 11 0.11015997615262323;
14 1 12 0.09663155802861687;
14 2 1 0.11036367249602543;
14 2 2 0.09323827503974562;
14 2 3 0.08562698728139904;
14 2 4 0.07611287758346581;
14 2 5 0.07611287758346581;
14 2 6 0.08182134340222576;
14 2 7 0.10655802861685214;
14 2 8 0.11416931637519873;
14 2 9 0.0799185214626391;
14 2 10 0.07611287758346581;
14 2 11 0.08943263116057233;
14 2 12 0.10655802861685214;
15 1 1 0.1187408585055644;
15 1 2 0.08707662957074723;
15 1 3 0.09895071542130367;
15 1 4 0.07916057233704293;
15 1 5 0.11280381558028617;
15 1 6 0.1187408585055644;
15 1 7 0.09895071542130367;
15 1 8 0.1187408585055644;
15 1 9 0.10686677265500796;
15 1 10 0.08311860095389507;
15 1 11 0.08905564387917331;
15 1 12 0.10092972972972974;
15 2 1 0.10326995230524642;
15 2 2 0.077939586645469;
15 2 3 0.07988807631160572;
15 2 4 0.11690937996820348;
15 2 5 0.08963052464228935;
15 2 6 0.08963052464228935;
15 2 7 0.08768203497615262;
15 2 8 0.07988807631160572;
15 2 9 0.09937297297297297;
15 2 10 0.09742448330683624;
15 2 11 0.09937297297297297;
15 2 12 0.08768203497615262;
16 1 1 0.1016718600953895;
16 1 2 0.11861717011128779;
16 1 3 0.11649900635930051;
16 1 4 0.12073533386327504;
16 1 5 0.08684471383147854;
16 1 6 0.08896287758346583;
16 1 7 0.10379002384737679;
16 1 8 0.10379002384737679;
16 1 9 0.1016718600953895;
16 1 10 0.10802635135135137;
16 1 11 0.12497166136724962;
16 1 12 0.12708982511923692;
16 2 1 0.09176168521462638;
16 2 2 0.0855052066772655;
16 2 3 0.12095858505564386;
16 2 4 0.1251295707472178;
16 2 5 0.10844562798092211;
16 2 6 0.08967619236883942;
16 2 7 0.12304407790143083;
16 2 8 0.09801816375198728;
16 2 9 0.11678759936406996;
16 2 10 0.10010365659777423;
16 2 11 0.09801816375198728;
16 2 12 0.0855052066772655;
17 1 1 0.09440516693163753;
17 1 2 0.11196891891891893;
17 1 3 0.08781875993640702;
17 1 4 0.10318704292527822;
17 1 5 0.09001422893481718;
17 1 6 0.09879610492845788;
17 1 7 0.09220969793322735;
17 1 8 0.13172813990461052;
17 1 9 0.10757798092209858;
17 1 10 0.1053825119236884;
17 1 11 0.10318704292527822;
17 1 12 0.10977344992050876;
17 2 1 0.11024189189189189;
17 2 2 0.10591868044515103;
17 2 3 0.11888831478537362;
17 2 4 0.09078744038155802;
17 2 5 0.12753473767885531;
17 2 6 0.09727225755166931;
17 2 7 0.12104992050874405;
17 2 8 0.12104992050874405;
17 2 9 0.10159546899841017;
17 2 10 0.12753473767885531;
17 2 11 0.11888831478537362;
17 2 12 0.09727225755166931;
18 1 1 0.10170278219395867;
18 1 2 0.09949185214626394;
18 1 3 0.11054650238473769;
18 1 4 0.09506999205087442;
18 1 5 0.12160115262321147;
18 1 6 0.09949185214626394;
18 1 7 0.10612464228934819;
18 1 8 0.1326558028616852;
18 1 9 0.11939022257551671;
18 1 10 0.12381208267090624;
18 1 11 0.1326558028616852;
18 1 12 0.10833557233704293;
18 2 1 0.11972555643879174;
18 2 2 0.0870731319554849;
18 2 3 0.13060969793322733;
18 2 4 0.12190238473767886;
18 2 5 0.1262560413354531;
18 2 6 0.08924996025437201;
18 2 7 0.09578044515103339;
18 2 8 0.0870731319554849;
18 2 9 0.09578044515103339;
18 2 10 0.09795727344992051;
18 2 11 0.1262560413354531;
18 2 12 0.11319507154213036;
19 1 1 0.12272980922098572;
19 1 2 0.12272980922098572;
19 1 3 0.10682038950715421;
19 1 4 0.09772929252782195;
19 1 5 0.11136593799682036;
19 1 6 0.09318374403815581;
19 1 7 0.13409368044515102;
19 1 8 0.10000206677265502;
19 1 9 0.1295481319554849;
19 1 10 0.13182090620031797;
19 1 11 0.09772929252782195;
19 1 12 0.12045703497615265;
19 2 1 0.09174646263910968;
19 2 2 0.10293505564387917;
19 2 3 0.11188593004769475;
19 2 4 0.12978767885532588;
19 2 5 0.0895087440381558;
19 2 6 0.12978767885532588;
19 2 7 0.1342631160572337;
19 2 8 0.10517277424483305;
19 2 9 0.1342631160572337;
19 2 10 0.12531224165341812;
19 2 11 0.09845961844197139;
19 2 12 0.12307452305246423;
20 1 1 0.12045703497615265;
20 1 2 0.10682038950715421;
20 1 3 0.11136593799682036;
20 1 4 0.11136593799682036;
20 1 5 0.09772929252782195;
20 1 6 0.12500258346581877;
20 1 7 0.10454761526232116;
20 1 8 0.10682038950715421;
20 1 9 0.11818426073131956;
20 1 10 0.11363871224165344;
20 1 11 0.10000206677265502;
20 1 12 0.13409368044515102;
20 2 1 0.13202539745627978;
20 2 2 0.11636136724960254;
20 2 3 0.11859908585055645;
20 2 4 0.1342631160572337;
20 2 5 0.10964821144674085;
20 2 6 0.13202539745627978;
20 2 7 0.12978767885532588;
20 2 8 0.11188593004769475;
20 2 9 0.12978767885532588;
20 2 10 0.11636136724960254;
20 2 11 0.10964821144674085;
20 2 12 0.11188593004769475;
]

global d = [
1 1 1 244;
1 1 2 281;
1 1 3 294;
1 1 4 154;
1 1 5 198;
1 1 6 136;
1 1 7 260;
1 1 8 101;
1 1 9 265;
1 1 10 221;
1 1 11 145;
1 1 12 104;
1 2 1 211;
1 2 2 177;
1 2 3 160;
1 2 4 0;
1 2 5 0;
1 2 6 145;
1 2 7 180;
1 2 8 211;
1 2 9 0;
1 2 10 248;
1 2 11 223;
1 2 12 110;
2 1 1 143;
2 1 2 0;
2 1 3 283;
2 1 4 200;
2 1 5 169;
2 1 6 181;
2 1 7 162;
2 1 8 197;
2 1 9 282;
2 1 10 0;
2 1 11 280;
2 1 12 257;
2 2 1 174;
2 2 2 136;
2 2 3 185;
2 2 4 260;
2 2 5 207;
2 2 6 211;
2 2 7 160;
2 2 8 0;
2 2 9 135;
2 2 10 0;
2 2 11 288;
2 2 12 125;
3 1 1 88;
3 1 2 60;
3 1 3 0;
3 1 4 56;
3 1 5 59;
3 1 6 0;
3 1 7 156;
3 1 8 125;
3 1 9 277;
3 1 10 208;
3 1 11 160;
3 1 12 62;
3 2 1 191;
3 2 2 217;
3 2 3 0;
3 2 4 195;
3 2 5 279;
3 2 6 223;
3 2 7 157;
3 2 8 159;
3 2 9 242;
3 2 10 0;
3 2 11 174;
3 2 12 193;
4 1 1 0;
4 1 2 247;
4 1 3 263;
4 1 4 80;
4 1 5 179;
4 1 6 224;
4 1 7 0;
4 1 8 0;
4 1 9 253;
4 1 10 298;
4 1 11 295;
4 1 12 0;
4 2 1 183;
4 2 2 0;
4 2 3 245;
4 2 4 285;
4 2 5 248;
4 2 6 292;
4 2 7 269;
4 2 8 66;
4 2 9 279;
4 2 10 84;
4 2 11 167;
4 2 12 211;
5 1 1 166;
5 1 2 204;
5 1 3 80;
5 1 4 242;
5 1 5 184;
5 1 6 51;
5 1 7 252;
5 1 8 186;
5 1 9 60;
5 1 10 130;
5 1 11 60;
5 1 12 0;
5 2 1 116;
5 2 2 0;
5 2 3 70;
5 2 4 296;
5 2 5 61;
5 2 6 84;
5 2 7 102;
5 2 8 169;
5 2 9 269;
5 2 10 149;
5 2 11 117;
5 2 12 53;
6 1 1 280;
6 1 2 0;
6 1 3 139;
6 1 4 0;
6 1 5 167;
6 1 6 229;
6 1 7 209;
6 1 8 153;
6 1 9 216;
6 1 10 101;
6 1 11 0;
6 1 12 168;
6 2 1 254;
6 2 2 238;
6 2 3 263;
6 2 4 162;
6 2 5 162;
6 2 6 196;
6 2 7 114;
6 2 8 79;
6 2 9 50;
6 2 10 227;
6 2 11 116;
6 2 12 80;
7 1 1 199;
7 1 2 170;
7 1 3 164;
7 1 4 149;
7 1 5 153;
7 1 6 162;
7 1 7 87;
7 1 8 87;
7 1 9 61;
7 1 10 115;
7 1 11 256;
7 1 12 174;
7 2 1 85;
7 2 2 58;
7 2 3 79;
7 2 4 136;
7 2 5 162;
7 2 6 78;
7 2 7 71;
7 2 8 287;
7 2 9 266;
7 2 10 96;
7 2 11 142;
7 2 12 110;
8 1 1 101;
8 1 2 124;
8 1 3 187;
8 1 4 212;
8 1 5 171;
8 1 6 240;
8 1 7 172;
8 1 8 252;
8 1 9 81;
8 1 10 0;
8 1 11 0;
8 1 12 263;
8 2 1 55;
8 2 2 285;
8 2 3 259;
8 2 4 201;
8 2 5 65;
8 2 6 107;
8 2 7 227;
8 2 8 289;
8 2 9 64;
8 2 10 0;
8 2 11 199;
8 2 12 144;
9 1 1 238;
9 1 2 266;
9 1 3 0;
9 1 4 0;
9 1 5 129;
9 1 6 272;
9 1 7 170;
9 1 8 177;
9 1 9 271;
9 1 10 258;
9 1 11 0;
9 1 12 0;
9 2 1 109;
9 2 2 198;
9 2 3 124;
9 2 4 0;
9 2 5 63;
9 2 6 132;
9 2 7 57;
9 2 8 207;
9 2 9 184;
9 2 10 294;
9 2 11 0;
9 2 12 0;
10 1 1 189;
10 1 2 170;
10 1 3 159;
10 1 4 261;
10 1 5 198;
10 1 6 298;
10 1 7 279;
10 1 8 261;
10 1 9 73;
10 1 10 0;
10 1 11 102;
10 1 12 215;
10 2 1 297;
10 2 2 287;
10 2 3 109;
10 2 4 70;
10 2 5 63;
10 2 6 220;
10 2 7 202;
10 2 8 120;
10 2 9 185;
10 2 10 113;
10 2 11 99;
10 2 12 96;
11 1 1 168;
11 1 2 51;
11 1 3 211;
11 1 4 149;
11 1 5 294;
11 1 6 148;
11 1 7 0;
11 1 8 99;
11 1 9 242;
11 1 10 278;
11 1 11 205;
11 1 12 109;
11 2 1 0;
11 2 2 198;
11 2 3 0;
11 2 4 160;
11 2 5 153;
11 2 6 222;
11 2 7 96;
11 2 8 0;
11 2 9 167;
11 2 10 241;
11 2 11 65;
11 2 12 186;
12 1 1 115;
12 1 2 59;
12 1 3 103;
12 1 4 156;
12 1 5 0;
12 1 6 285;
12 1 7 245;
12 1 8 70;
12 1 9 108;
12 1 10 209;
12 1 11 246;
12 1 12 50;
12 2 1 203;
12 2 2 120;
12 2 3 153;
12 2 4 87;
12 2 5 280;
12 2 6 270;
12 2 7 247;
12 2 8 52;
12 2 9 122;
12 2 10 210;
12 2 11 127;
12 2 12 266;
13 1 1 244;
13 1 2 97;
13 1 3 193;
13 1 4 102;
13 1 5 135;
13 1 6 113;
13 1 7 265;
13 1 8 252;
13 1 9 142;
13 1 10 209;
13 1 11 173;
13 1 12 0;
13 2 1 108;
13 2 2 127;
13 2 3 227;
13 2 4 182;
13 2 5 128;
13 2 6 179;
13 2 7 224;
13 2 8 96;
13 2 9 0;
13 2 10 0;
13 2 11 163;
13 2 12 106;
14 1 1 298;
14 1 2 168;
14 1 3 298;
14 1 4 121;
14 1 5 200;
14 1 6 90;
14 1 7 248;
14 1 8 118;
14 1 9 72;
14 1 10 219;
14 1 11 169;
14 1 12 174;
14 2 1 137;
14 2 2 152;
14 2 3 201;
14 2 4 216;
14 2 5 197;
14 2 6 0;
14 2 7 58;
14 2 8 119;
14 2 9 256;
14 2 10 123;
14 2 11 158;
14 2 12 104;
15 1 1 102;
15 1 2 277;
15 1 3 211;
15 1 4 62;
15 1 5 191;
15 1 6 137;
