###################################################
# Classe 3 : K = 2, M = 2, T = 8, N = 20
# Exemplo: 10.   c3ex10.dat          Semente: 9999
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 8
global N = 20

global L = [540, 460]

global l = [59, 60, 67, 70, 71, 73, 76, 87, 88, 90, 96, 97, 108, 109, 121, 124, 132, 134, 137, 146]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]
2 1 1 0.105;
2 1 2 0.105;
2 1 3 0.105;
2 1 4 0.105;
2 1 5 0.105;
2 1 6 0.105;
2 1 7 0.105;
2 1 8 0.105;
2 2 1 0.072;
2 2 2 0.072;
2 2 3 0.072;
2 2 4 0.072;
2 2 5 0.072;
2 2 6 0.072;
2 2 7 0.072;
2 2 8 0.072;
]

global c_w = [
1 1 1 0.319;
1 1 2 0.319;
1 1 3 0.319;
1 1 4 0.319;
1 1 5 0.319;
1 1 6 0.319;
1 1 7 0.319;
1 1 8 0.319;
1 2 1 0.552;
1 2 2 0.552;
1 2 3 0.552;
1 2 4 0.552;
1 2 5 0.552;
1 2 6 0.552;
1 2 7 0.552;
1 2 8 0.552;
2 1 1 0.444;
2 1 2 0.444;
2 1 3 0.444;
2 1 4 0.444;
2 1 5 0.444;
2 1 6 0.444;
2 1 7 0.444;
2 1 8 0.444;
2 2 1 0.227;
2 2 2 0.227;
2 2 3 0.227;
2 2 4 0.227;
2 2 5 0.227;
2 2 6 0.227;
2 2 7 0.227;
2 2 8 0.227;
]

global c_e = [
1 1 1 0.041871005564387914;
1 1 2 0.05106220190779014;
1 1 3 0.041871005564387914;
1 1 4 0.04697722575516693;
1 1 5 0.05923215421303656;
1 1 6 0.052083445945945946;
1 1 7 0.04084976152623212;
1 1 8 0.04901971383147854;
1 2 1 0.047204689984101746;
1 2 2 0.03697700715421303;
1 2 3 0.03383002782193959;
1 2 4 0.03225653815580286;
1 2 5 0.03540351748807631;
1 2 6 0.047204689984101746;
1 2 7 0.044844455484896656;
1 2 8 0.04641794515103338;
2 1 1 0.04777344992050875;
2 1 2 0.051927662957074724;
2 1 3 0.05712042925278219;
2 1 4 0.04777344992050875;
2 1 5 0.05608187599364071;
2 1 6 0.06023608903020667;
2 1 7 0.05608187599364071;
2 1 8 0.04465779014308426;
2 2 1 0.043204292527821944;
2 2 2 0.03920389507154213;
2 2 3 0.032803259141494436;
2 2 4 0.04160413354531002;
2 2 5 0.046404610492845784;
2 2 6 0.03440341812400636;
2 2 7 0.04080405405405406;
2 2 8 0.03440341812400636;
3 1 1 0.06030532591414945;
3 1 2 0.06842335055643879;
3 1 3 0.05450673688394276;
3 1 4 0.05450673688394276;
3 1 5 0.05914560810810811;
3 1 6 0.06030532591414945;
3 1 7 0.06262476152623211;
3 1 8 0.06030532591414945;
3 2 1 0.03752372813990461;
3 2 2 0.05360532591414944;
3 2 3 0.05181848171701113;
3 2 4 0.04735137122416535;
3 2 5 0.03752372813990461;
3 2 6 0.050925059618441966;
3 2 7 0.04467110492845787;
3 2 8 0.0357368839427663;
4 1 1 0.05331240063593005;
4 1 2 0.06421720985691574;
4 1 3 0.059370627980922096;
4 1 4 0.06785214626391098;
4 1 5 0.05088910969793323;
4 1 6 0.06906379173290937;
4 1 7 0.04967746422893481;
4 1 8 0.056947337042925275;
4 2 1 0.05227186009538951;
4 2 2 0.04387102543720191;
4 2 3 0.05320528616852146;
4 2 4 0.04013732114467408;
4 2 5 0.045737877583465814;
4 2 6 0.04667130365659777;
4 2 7 0.04013732114467408;
4 2 8 0.042937599364069955;
5 1 1 0.0700504173290938;
5 1 2 0.06390564387917329;
5 1 3 0.06759250794912561;
5 1 4 0.06513459856915739;
5 1 5 0.051616096979332275;
5 1 6 0.06267668918918919;
5 1 7 0.061447734499205084;
5 1 8 0.06021877980922098;
5 2 1 0.05017831875993641;
5 2 2 0.055858883147853734;
5 2 3 0.05017831875993641;
5 2 4 0.046391275834658185;
5 2 5 0.05301860095389508;
5 2 6 0.04544451510333863;
5 2 7 0.05301860095389508;
5 2 8 0.042604232909379966;
6 1 1 0.060651510333863276;
6 1 2 0.061915083465818754;
6 1 3 0.060651510333863276;
6 1 4 0.05433364467408585;
6 1 5 0.0745508147853736;
6 1 6 0.06570580286168522;
6 1 7 0.053070071542130365;
6 1 8 0.0581243640699523;
6 2 1 0.05061836248012719;
6 2 2 0.04964493243243244;
6 2 3 0.04867150238473768;
6 2 4 0.05159179252782194;
6 2 5 0.04283092209856915;
6 2 6 0.05159179252782194;
6 2 7 0.05159179252782194;
6 2 8 0.05840580286168521;
7 1 1 0.07366804451510334;
7 1 2 0.07893004769475358;
7 1 3 0.0618285373608903;
7 1 4 0.059197535771065186;
7 1 5 0.0618285373608903;
7 1 6 0.07629904610492845;
7 1 7 0.059197535771065186;
7 1 8 0.05262003179650239;
7 2 1 0.04459109697933227;
7 2 2 0.04763139904610493;
7 2 3 0.04357766295707472;
7 2 4 0.0567523052464229;
7 2 5 0.04357766295707472;
7 2 6 0.059792607313195544;
7 2 7 0.04459109697933227;
7 2 8 0.05371200317965024;
8 1 1 0.08433052464228935;
8 1 2 0.09035413354531001;
8 1 3 0.09035413354531001;
8 1 4 0.07378920906200319;
8 1 5 0.0858364268680445;
8 1 6 0.08433052464228935;
8 1 7 0.07529511128775834;
8 1 8 0.07529511128775834;
8 2 1 0.059165878378378375;
8 2 2 0.0545254173290938;
8 2 3 0.06264622416534182;
8 2 4 0.06960691573926868;
8 2 5 0.052205186804451506;
8 2 6 0.06148610890302067;
8 2 7 0.0649664546899841;
8 2 8 0.06728668521462638;
9 1 1 0.06092845786963434;
9 1 2 0.07616057233704293;
9 1 3 0.06092845786963434;
9 1 4 0.06397488076311605;
9 1 5 0.07006772655007949;
9 1 6 0.0731141494435612;
9 1 7 0.07463736089030207;
9 1 8 0.07920699523052464;
9 2 1 0.05749904610492845;
9 2 2 0.062192845786963435;
9 2 3 0.06453974562798093;
9 2 4 0.049284896661367254;
9 2 5 0.05749904610492845;
9 2 6 0.05632559618441971;
9 2 7 0.049284896661367254;
9 2 8 0.0586724960254372;
10 1 1 0.07944932432432432;
10 1 2 0.06854451510333863;
10 1 3 0.08723847376788554;
10 1 4 0.07633366454689984;
10 1 5 0.07789149443561208;
10 1 6 0.08723847376788554;
10 1 7 0.06698668521462639;
10 1 8 0.07321800476947535;
10 2 1 0.056405604133545305;
10 2 2 0.06720667726550081;
10 2 3 0.0588058426073132;
10 2 4 0.048004769475357714;
10 2 5 0.06960691573926868;
10 2 6 0.06120608108108108;
10 2 7 0.06240620031796503;
10 2 8 0.052805246422893484;
11 1 1 0.07145246422893482;
11 1 2 0.0731141494435612;
11 1 3 0.07976089030206678;
11 1 4 0.09803942766295708;
11 1 5 0.076437519872814;
11 1 6 0.076437519872814;
11 1 7 0.06646740858505565;
11 1 8 0.07145246422893482;
11 2 1 0.06400635930047695;
11 2 2 0.0755275039745628;
11 2 3 0.053765341812400634;
11 2 4 0.052485214626391094;
11 2 5 0.07680763116057233;
11 2 6 0.058885850556438794;
11 2 7 0.055045468998410174;
11 2 8 0.052485214626391094;
12 1 1 0.0957026828298887;
12 1 2 0.08730771065182831;
12 1 3 0.07051776629570747;
12 1 4 0.07219676073131956;
12 1 5 0.08730771065182831;
12 1 6 0.08562871621621622;
12 1 7 0.07891273847376788;
12 1 8 0.08562871621621622;
12 2 1 0.060792706677265496;
12 2 2 0.060792706677265496;
12 2 3 0.07502078696343402;
12 2 4 0.0672600158982512;
12 2 5 0.05432539745627981;
12 2 6 0.07502078696343402;
12 2 7 0.0711404014308426;
12 2 8 0.058205782988871226;
13 1 1 0.08225341812400637;
13 1 2 0.0747758346581876;
13 1 3 0.08786160572337043;
13 1 4 0.10468616852146265;
13 1 5 0.10281677265500795;
13 1 6 0.10094737678855327;
13 1 7 0.10468616852146265;
13 1 8 0.10468616852146265;
13 2 1 0.059045866454689976;
13 2 2 0.06480643879173291;
13 2 3 0.07200715421303656;
13 2 4 0.07920786963434023;
13 2 5 0.0835282988871224;
13 2 6 0.07344729729729729;
13 2 7 0.07056701112877584;
13 2 8 0.08064801271860096;
14 1 1 0.08867513910969793;
14 1 2 0.11131560015898251;
14 1 3 0.09433525437201908;
14 1 4 0.09244854928457868;
14 1 5 0.09810866454689984;
14 1 6 0.08867513910969793;
14 1 7 0.10188207472178061;
14 1 8 0.0811283187599364;
14 2 1 0.06395302066772655;
14 2 2 0.06685997615262321;
14 2 3 0.06249954292527821;
14 2 4 0.0799412758346582;
14 2 5 0.08284823131955485;
14 2 6 0.08430170906200318;
14 2 7 0.06685997615262321;
14 2 8 0.06249954292527821;
15 1 1 0.12147611287758345;
15 1 2 0.0963431240063593;
15 1 3 0.0963431240063593;
15 1 4 0.09843753974562798;
15 1 5 0.10472078696343402;
15 1 6 0.08796546104928457;
15 1 7 0.08377662957074723;
15 1 8 0.08377662957074723;
15 2 1 0.07583420111287759;
15 2 2 0.07422070747217807;
15 2 3 0.07422070747217807;
15 2 4 0.09519612480127186;
15 2 5 0.06776673290937997;
15 2 6 0.09680961844197138;
15 2 7 0.06615323926868044;
15 2 8 0.08551516295707473;
16 1 1 0.11590254372019079;
16 1 2 0.11375620031796502;
16 1 3 0.10946351351351352;
16 1 4 0.08800007949125595;
16 1 5 0.1201952305246423;
16 1 6 0.1201952305246423;
16 1 7 0.1287806041335453;
16 1 8 0.1244879173290938;
16 2 1 0.07606089030206677;
16 2 2 0.08598187599364071;
16 2 3 0.09755635930047694;
16 2 4 0.08432837837837838;
16 2 5 0.09259586645469;
16 2 6 0.08267488076311606;
16 2 7 0.07606089030206677;
16 2 8 0.09920985691573926;
17 1 1 0.13251939586645467;
17 1 2 0.11652567567567569;
17 1 3 0.12109531001589827;
17 1 4 0.09596232114467408;
17 1 5 0.09367750397456279;
17 1 6 0.10967122416534181;
17 1 7 0.09139268680445152;
17 1 8 0.12338012718600953;
17 2 1 0.0774476947535771;
17 2 2 0.09504944356120827;
17 2 3 0.07216717011128776;
17 2 4 0.08976891891891893;
17 2 5 0.0774476947535771;
17 2 6 0.08624856915739268;
17 2 7 0.08976891891891893;
17 2 8 0.08096804451510335;
18 1 1 0.11133290937996819;
18 1 2 0.1275689586645469;
18 1 3 0.12988839427662957;
18 1 4 0.09741629570747218;
18 1 5 0.09509686009538951;
18 1 6 0.10205516693163752;
18 1 7 0.09973573131955485;
18 1 8 0.09973573131955485;
18 2 1 0.09112905405405405;
18 2 2 0.08755536565977742;
18 2 3 0.0857685214626391;
18 2 4 0.10006327503974563;
18 2 5 0.09112905405405405;
18 2 6 0.10185011923688393;
18 2 7 0.0732606120826709;
18 2 8 0.10185011923688393;
19 1 1 0.13753906995230522;
19 1 2 0.10196862082670906;
19 1 3 0.12805361685214628;
19 1 4 0.11856816375198728;
19 1 5 0.11856816375198728;
19 1 6 0.13753906995230522;
19 1 7 0.11619680047694753;
19 1 8 0.1090827106518283;
19 2 1 0.08220816772655008;
19 2 2 0.09682295310015898;
19 2 3 0.07490077503974563;
19 2 4 0.08951556041335453;
19 2 5 0.08220816772655008;
19 2 6 0.07490077503974563;
19 2 7 0.10413034578696342;
19 2 8 0.08951556041335453;
20 1 1 0.11877587440381557;
20 1 2 0.11877587440381557;
20 1 3 0.11119443561208266;
20 1 4 0.1010858505564388;
20 1 5 0.14404733704292527;
20 1 6 0.13899304451510336;
20 1 7 0.1086672893481717;
20 1 8 0.13646589825119237;
20 2 1 0.09928986486486488;
20 2 2 0.08955556438791733;
20 2 3 0.08955556438791733;
20 2 4 0.07982126391096979;
20 2 5 0.07787440381558029;
20 2 6 0.08371498410174881;
20 2 7 0.11681160572337042;
20 2 8 0.09539614467408584;
]

global d = [
1 1 1 115;
1 1 2 154;
1 1 3 0;
1 1 4 276;
1 1 5 196;
1 1 6 0;
1 1 7 254;
1 1 8 0;
1 2 1 232;
1 2 2 138;
1 2 3 59;
1 2 4 60;
1 2 5 0;
1 2 6 289;
1 2 7 160;
1 2 8 236;
2 1 1 158;
2 1 2 105;
2 1 3 225;
2 1 4 225;
2 1 5 268;
2 1 6 0;
2 1 7 278;
2 1 8 281;
2 2 1 245;
2 2 2 133;
2 2 3 186;
2 2 4 132;
2 2 5 92;
2 2 6 202;
2 2 7 252;
2 2 8 234;
3 1 1 185;
3 1 2 0;
3 1 3 0;
3 1 4 292;
3 1 5 0;
3 1 6 56;
3 1 7 168;
3 1 8 141;
3 2 1 122;
3 2 2 146;
3 2 3 300;
3 2 4 237;
3 2 5 123;
3 2 6 0;
3 2 7 119;
3 2 8 175;
4 1 1 0;
4 1 2 240;
4 1 3 281;
4 1 4 0;
4 1 5 0;
4 1 6 119;
4 1 7 0;
4 1 8 93;
4 2 1 0;
4 2 2 139;
4 2 3 0;
4 2 4 123;
4 2 5 247;
4 2 6 72;
4 2 7 181;
4 2 8 151;
5 1 1 261;
5 1 2 0;
5 1 3 135;
5 1 4 0;
5 1 5 0;
5 1 6 85;
5 1 7 109;
5 1 8 288;
5 2 1 93;
5 2 2 253;
5 2 3 0;
5 2 4 210;
5 2 5 117;
5 2 6 125;
5 2 7 79;
5 2 8 0;
6 1 1 70;
6 1 2 119;
6 1 3 52;
6 1 4 276;
6 1 5 278;
6 1 6 276;
6 1 7 282;
6 1 8 265;
6 2 1 66;
6 2 2 90;
6 2 3 258;
6 2 4 149;
6 2 5 269;
6 2 6 111;
6 2 7 282;
6 2 8 192;
7 1 1 0;
7 1 2 196;
7 1 3 262;
7 1 4 172;
7 1 5 115;
7 1 6 94;
7 1 7 65;
7 1 8 227;
7 2 1 0;
7 2 2 265;
7 2 3 65;
7 2 4 211;
7 2 5 229;
7 2 6 63;
7 2 7 247;
7 2 8 60;
8 1 1 0;
8 1 2 164;
8 1 3 152;
8 1 4 253;
8 1 5 56;
8 1 6 159;
8 1 7 147;
8 1 8 0;
8 2 1 98;
8 2 2 188;
8 2 3 0;
8 2 4 253;
8 2 5 88;
8 2 6 63;
8 2 7 102;
8 2 8 243;
9 1 1 86;
9 1 2 206;
9 1 3 143;
9 1 4 120;
9 1 5 56;
9 1 6 87;
9 1 7 130;
9 1 8 0;
9 2 1 284;
9 2 2 197;
9 2 3 175;
9 2 4 111;
9 2 5 88;
9 2 6 82;
9 2 7 54;
9 2 8 0;
10 1 1 203;
10 1 2 275;
10 1 3 0;
10 1 4 295;
10 1 5 217;
10 1 6 220;
10 1 7 300;
10 1 8 259;
10 2 1 55;
10 2 2 101;
10 2 3 177;
10 2 4 177;
10 2 5 265;
10 2 6 111;
10 2 7 72;
10 2 8 130;
11 1 1 265;
11 1 2 216;
11 1 3 76;
11 1 4 50;
11 1 5 100;
11 1 6 0;
11 1 7 91;
11 1 8 120;
11 2 1 168;
11 2 2 204;
11 2 3 108;
11 2 4 107;
11 2 5 246;
11 2 6 285;
11 2 7 292;
11 2 8 0;
12 1 1 112;
12 1 2 0;
12 1 3 225;
12 1 4 202;
12 1 5 96;
12 1 6 0;
12 1 7 166;
12 1 8 182;
12 2 1 140;
12 2 2 128;
12 2 3 109;
12 2 4 160;
12 2 5 179;
12 2 6 229;
12 2 7 242;
12 2 8 176;
13 1 1 231;
13 1 2 0;
13 1 3 75;
13 1 4 194;
13 1 5 274;
13 1 6 240;
13 1 7 0;
13 1 8 0;
13 2 1 81;
13 2 2 270;
13 2 3 77;
13 2 4 102;
13 2 5 293;
13 2 6 146;
13 2 7 267;
13 2 8 186;
14 1 1 228;
14 1 2 151;
14 1 3 70;
14 1 4 0;
14 1 5 132;
14 1 6 60;
14 1 7 0;
14 1 8 116;
14 2 1 167;
14 2 2 0;
14 2 3 201;
14 2 4 161;
14 2 5 207;
14 2 6 169;
14 2 7 86;
14 2 8 86;
15 1 1 288;
15 1 2 0;
15 1 3 72;
15 1 4 183;
15 1 5 193;
15 1 6 78;
15 1 7 0;
15 1 8 84;
15 2 1 240;
15 2 2 225;
15 2 3 0;
15 2 4 0;
15 2 5 70;
15 2 6 101;
15 2 7 167;
15 2 8 171;
16 1 1 0;
16 1 2 267;
16 1 3 121;
16 1 4 147;
16 1 5 0;
16 1 6 140;
16 1 7 250;
16 1 8 109;
16 2 1 250;
16 2 2 186;
16 2 3 281;
16 2 4 127;
16 2 5 178;
16 2 6 98;
16 2 7 290;
16 2 8 98;
17 1 1 87;
17 1 2 0;
17 1 3 175;
17 1 4 113;
17 1 5 163;
17 1 6 0;
17 1 7 0;
17 1 8 0;
17 2 1 264;
17 2 2 132;
17 2 3 94;
17 2 4 99;
17 2 5 269;
17 2 6 120;
17 2 7 203;
17 2 8 87;
18 1 1 80;
18 1 2 0;
18 1 3 83;
18 1 4 86;
18 1 5 267;
18 1 6 262;
18 1 7 0;
18 1 8 0;
18 2 1 63;
18 2 2 257;
18 2 3 208;
18 2 4 65;
18 2 5 72;
18 2 6 89;
18 2 7 193;
18 2 8 244;
19 1 1 52;
19 1 2 228;
19 1 3 241;
19 1 4 109;
19 1 5 161;
19 1 6 0;
19 1 7 134;
19 1 8 215;
19 2 1 271;
19 2 2 158;
19 2 3 140;
19 2 4 297;
19 2 5 240;
19 2 6 0;
19 2 7 79;
19 2 8 130;
20 1 1 132;
20 1 2 221;
20 1 3 65;
20 1 4 103;
20 1 5 124;
20 1 6 150;
20 1 7 232;
20 1 8 0;
20 2 1 62;
20 2 2 156;
20 2 3 154;
20 2 4 65;
20 2 5 0;
20 2 6 51;
20 2 7 241;
20 2 8 131;
]

global Cap_c = [
1 1 1 4390.0;
1 1 2 4390.0;
1 1 3 4390.0;
1 1 4 4390.0;
1 1 5 4390.0;
1 1 6 4390.0;
1 1 7 4390.0;
1 1 8 4390.0;
1 2 1 4390.0;
1 2 2 4390.0;
1 2 3 4390.0;
1 2 4 4390.0;
1 2 5 4390.0;
1 2 6 4390.0;
1 2 7 4390.0;
1 2 8 4390.0;
2 1 1 4390.0;
2 1 2 4390.0;
2 1 3 4390.0;
2 1 4 4390.0;
2 1 5 4390.0;
2 1 6 4390.0;
2 1 7 4390.0;
2 1 8 4390.0;
2 2 1 4390.0;
2 2 2 4390.0;
2 2 3 4390.0;
2 2 4 4390.0;
2 2 5 4390.0;
2 2 6 4390.0;
2 2 7 4390.0;
2 2 8 4390.0;
]

global Cap_p = [572408.0 572408.0 572408.0 572408.0 572408.0 572408.0 572408.0 572408.0; 487607.0 487607.0 487607.0 487607.0 487607.0 487607.0 487607.0 487607.0]
#-----------------------------------------
