###################################################
# Classe 2 : K = 2, M = 2, T = 8, N = 10
# Exemplo: 10.   c2ex10.dat          Semente: 9879
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 8
global N = 10

global L = [540, 460]

global l = [50, 53, 72, 78, 80, 85, 86, 112, 117, 131]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]
8 2 6 4.75e-6;
8 2 7 4.75e-6;
8 2 8 4.75e-6;
9 1 1 4.05e-6;
9 1 2 4.05e-6;
9 1 3 4.05e-6;
9 1 4 4.05e-6;
9 1 5 4.05e-6;
9 1 6 4.05e-6;
9 1 7 4.05e-6;
9 1 8 4.05e-6;
9 2 1 4.75e-6;
9 2 2 4.75e-6;
9 2 3 4.75e-6;
9 2 4 4.75e-6;
9 2 5 4.75e-6;
9 2 6 4.75e-6;
9 2 7 4.75e-6;
9 2 8 4.75e-6;
10 1 1 4.05e-6;
10 1 2 4.05e-6;
10 1 3 4.05e-6;
10 1 4 4.05e-6;
10 1 5 4.05e-6;
10 1 6 4.05e-6;
10 1 7 4.05e-6;
10 1 8 4.05e-6;
10 2 1 4.75e-6;
10 2 2 4.75e-6;
10 2 3 4.75e-6;
10 2 4 4.75e-6;
10 2 5 4.75e-6;
10 2 6 4.75e-6;
10 2 7 4.75e-6;
10 2 8 4.75e-6;
]

global d = [
1 1 1 91;
1 1 2 200;
1 1 3 108;
1 1 4 0;
1 1 5 0;
1 1 6 282;
1 1 7 242;
1 1 8 262;
1 2 1 141;
1 2 2 205;
1 2 3 251;
1 2 4 158;
1 2 5 209;
1 2 6 101;
1 2 7 0;
1 2 8 222;
2 1 1 199;
2 1 2 188;
2 1 3 267;
2 1 4 0;
2 1 5 0;
2 1 6 173;
2 1 7 234;
2 1 8 0;
2 2 1 220;
2 2 2 208;
2 2 3 152;
2 2 4 0;
2 2 5 176;
2 2 6 187;
2 2 7 248;
2 2 8 169;
3 1 1 0;
3 1 2 0;
3 1 3 60;
3 1 4 106;
3 1 5 256;
3 1 6 288;
3 1 7 79;
3 1 8 220;
3 2 1 272;
3 2 2 78;
3 2 3 296;
3 2 4 110;
3 2 5 80;
3 2 6 293;
3 2 7 0;
3 2 8 166;
4 1 1 239;
4 1 2 177;
4 1 3 300;
4 1 4 228;
4 1 5 277;
4 1 6 96;
4 1 7 0;
4 1 8 226;
4 2 1 220;
4 2 2 144;
4 2 3 207;
4 2 4 236;
4 2 5 68;
4 2 6 162;
4 2 7 206;
4 2 8 163;
5 1 1 158;
5 1 2 107;
5 1 3 278;
5 1 4 286;
5 1 5 219;
5 1 6 280;
5 1 7 0;
5 1 8 293;
5 2 1 209;
5 2 2 264;
5 2 3 105;
5 2 4 176;
5 2 5 248;
5 2 6 233;
5 2 7 80;
5 2 8 300;
6 1 1 114;
6 1 2 97;
6 1 3 252;
6 1 4 167;
6 1 5 261;
6 1 6 98;
6 1 7 0;
6 1 8 242;
6 2 1 178;
6 2 2 205;
6 2 3 88;
6 2 4 0;
6 2 5 0;
6 2 6 0;
6 2 7 64;
6 2 8 173;
7 1 1 235;
7 1 2 208;
7 1 3 216;
7 1 4 65;
7 1 5 57;
7 1 6 91;
7 1 7 69;
7 1 8 0;
7 2 1 231;
7 2 2 274;
7 2 3 72;
7 2 4 0;
7 2 5 268;
7 2 6 0;
7 2 7 282;
7 2 8 161;
8 1 1 0;
8 1 2 162;
8 1 3 175;
8 1 4 166;
8 1 5 227;
8 1 6 72;
8 1 7 198;
8 1 8 280;
8 2 1 157;
8 2 2 140;
8 2 3 0;
8 2 4 290;
8 2 5 81;
8 2 6 0;
8 2 7 239;
8 2 8 244;
9 1 1 0;
9 1 2 0;
9 1 3 286;
9 1 4 0;
9 1 5 297;
9 1 6 212;
9 1 7 284;
9 1 8 0;
9 2 1 0;
9 2 2 145;
9 2 3 59;
9 2 4 0;
9 2 5 173;
9 2 6 78;
9 2 7 0;
9 2 8 265;
10 1 1 171;
10 1 2 0;
10 1 3 237;
10 1 4 179;
10 1 5 0;
10 1 6 281;
10 1 7 283;
10 1 8 284;
10 2 1 0;
10 2 2 0;
10 2 3 113;
10 2 4 299;
10 2 5 271;
10 2 6 88;
10 2 7 176;
10 2 8 97;
]

global Cap_c = [
1 1 1 2231.0;
1 1 2 2231.0;
1 1 3 2231.0;
1 1 4 2231.0;
1 1 5 2231.0;
1 1 6 2231.0;
1 1 7 2231.0;
1 1 8 2231.0;
1 2 1 2231.0;
1 2 2 2231.0;
1 2 3 2231.0;
1 2 4 2231.0;
1 2 5 2231.0;
1 2 6 2231.0;
1 2 7 2231.0;
1 2 8 2231.0;
2 1 1 2231.0;
2 1 2 2231.0;
2 1 3 2231.0;
2 1 4 2231.0;
2 1 5 2231.0;
2 1 6 2231.0;
2 1 7 2231.0;
2 1 8 2231.0;
2 2 1 2231.0;
2 2 2 2231.0;
2 2 3 2231.0;
2 2 4 2231.0;
2 2 5 2231.0;
2 2 6 2231.0;
2 2 7 2231.0;
2 2 8 2231.0;
]

global Cap_p = [138697.0 138697.0 138697.0 138697.0 138697.0 138697.0 138697.0 138697.0; 118150.0 118150.0 118150.0 118150.0 118150.0 118150.0 118150.0 118150.0]
#-----------------------------------------
