###################################################
# Classe 7 : K = 2, M = 2, T = 12, N = 5
# Exemplo: 7.   c7ex07.dat          Semente: 5000
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 12
global N = 5

global L = [540, 460]

global l = [56, 88, 90, 93, 101]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]
2 2 7 0.712;
2 2 8 0.712;
2 2 9 0.712;
2 2 10 0.712;
2 2 11 0.712;
2 2 12 0.712;
]

global c_y = [
1 1 1 2.709;
1 1 2 2.709;
1 1 3 2.709;
1 1 4 2.709;
1 1 5 2.709;
1 1 6 2.709;
1 1 7 2.709;
1 1 8 2.709;
1 1 9 2.709;
1 1 10 2.709;
1 1 11 2.709;
1 1 12 2.709;
1 2 1 2.215;
1 2 2 2.215;
1 2 3 2.215;
1 2 4 2.215;
1 2 5 2.215;
1 2 6 2.215;
1 2 7 2.215;
1 2 8 2.215;
1 2 9 2.215;
1 2 10 2.215;
1 2 11 2.215;
1 2 12 2.215;
2 1 1 2.51;
2 1 2 2.51;
2 1 3 2.51;
2 1 4 2.51;
2 1 5 2.51;
2 1 6 2.51;
2 1 7 2.51;
2 1 8 2.51;
2 1 9 2.51;
2 1 10 2.51;
2 1 11 2.51;
2 1 12 2.51;
2 2 1 2.373;
2 2 2 2.373;
2 2 3 2.373;
2 2 4 2.373;
2 2 5 2.373;
2 2 6 2.373;
2 2 7 2.373;
2 2 8 2.373;
2 2 9 2.373;
2 2 10 2.373;
2 2 11 2.373;
2 2 12 2.373;
]

global c_sc = [
1 1 1 0.135;
1 1 2 0.135;
1 1 3 0.135;
1 1 4 0.135;
1 1 5 0.135;
1 1 6 0.135;
1 1 7 0.135;
1 1 8 0.135;
1 1 9 0.135;
1 1 10 0.135;
1 1 11 0.135;
1 1 12 0.135;
1 2 1 0.08;
1 2 2 0.08;
1 2 3 0.08;
1 2 4 0.08;
1 2 5 0.08;
1 2 6 0.08;
1 2 7 0.08;
1 2 8 0.08;
1 2 9 0.08;
1 2 10 0.08;
1 2 11 0.08;
1 2 12 0.08;
2 1 1 0.105;
2 1 2 0.105;
2 1 3 0.105;
2 1 4 0.105;
2 1 5 0.105;
2 1 6 0.105;
2 1 7 0.105;
2 1 8 0.105;
2 1 9 0.105;
2 1 10 0.105;
2 1 11 0.105;
2 1 12 0.105;
2 2 1 0.107;
2 2 2 0.107;
2 2 3 0.107;
2 2 4 0.107;
2 2 5 0.107;
2 2 6 0.107;
2 2 7 0.107;
2 2 8 0.107;
2 2 9 0.107;
2 2 10 0.107;
2 2 11 0.107;
2 2 12 0.107;
]

global c_w = [
1 1 1 0.394;
1 1 2 0.394;
1 1 3 0.394;
1 1 4 0.394;
1 1 5 0.394;
1 1 6 0.394;
1 1 7 0.394;
1 1 8 0.394;
1 1 9 0.394;
1 1 10 0.394;
1 1 11 0.394;
1 1 12 0.394;
1 2 1 0.427;
1 2 2 0.427;
1 2 3 0.427;
1 2 4 0.427;
1 2 5 0.427;
1 2 6 0.427;
1 2 7 0.427;
1 2 8 0.427;
1 2 9 0.427;
1 2 10 0.427;
1 2 11 0.427;
1 2 12 0.427;
2 1 1 0.484;
2 1 2 0.484;
2 1 3 0.484;
2 1 4 0.484;
2 1 5 0.484;
2 1 6 0.484;
2 1 7 0.484;
2 1 8 0.484;
2 1 9 0.484;
2 1 10 0.484;
2 1 11 0.484;
2 1 12 0.484;
2 2 1 0.514;
2 2 2 0.514;
2 2 3 0.514;
2 2 4 0.514;
2 2 5 0.514;
2 2 6 0.514;
2 2 7 0.514;
2 2 8 0.514;
2 2 9 0.514;
2 2 10 0.514;
2 2 11 0.514;
2 2 12 0.514;
]

global c_e = [
1 1 1 0.047510969793322734;
1 1 2 0.04020158982511924;
1 1 3 0.04294260731319555;
1 1 4 0.052079332273449915;
1 1 5 0.04476995230524642;
1 1 6 0.04202893481717011;
1 1 7 0.052993004769475355;
1 1 8 0.03654689984101749;
1 1 9 0.05116565977742449;
1 1 10 0.049338314785373615;
1 1 11 0.04111526232114467;
1 1 12 0.054820349761526235;
1 2 1 0.06108585055643881;
1 2 2 0.049979332273449924;
1 2 3 0.04442607313195549;
1 2 4 0.06219650238473769;
1 2 5 0.05997519872813992;
1 2 6 0.053311287758346586;
1 2 7 0.06219650238473769;
1 2 8 0.058864546899841025;
1 2 9 0.04442607313195549;
1 2 10 0.058864546899841025;
1 2 11 0.05553259141494436;
1 2 12 0.04775802861685215;
2 1 1 0.06460969793322735;
2 1 2 0.060302384737678856;
2 1 3 0.08040317965023848;
2 1 4 0.08040317965023848;
2 1 5 0.067481240063593;
2 1 6 0.05886661367249602;
2 1 7 0.08471049284578695;
2 1 8 0.060302384737678856;
2 1 9 0.0574308426073132;
2 1 10 0.07035278219395866;
2 1 11 0.07322432432432432;
2 1 12 0.07609586645468998;
2 2 1 0.08726550079491256;
2 2 2 0.09948267090620032;
2 2 3 0.0750483306836248;
2 2 4 0.09250143084260733;
2 2 5 0.07330302066772656;
2 2 6 0.08028426073131957;
2 2 7 0.09599205087440384;
2 2 8 0.09773736089030208;
2 2 9 0.10297329093799681;
2 2 10 0.08202957074721781;
2 2 11 0.09075612082670909;
2 2 12 0.0750483306836248;
3 1 1 0.06607810015898251;
3 1 2 0.0836989268680445;
3 1 3 0.07782531796502386;
3 1 4 0.06901490461049284;
3 1 5 0.07782531796502386;
3 1 6 0.07342011128775834;
3 1 7 0.06901490461049284;
3 1 8 0.07195170906200318;
3 1 9 0.07929372019077902;
3 1 10 0.07929372019077902;
3 1 11 0.08076212241653419;
3 1 12 0.08810413354531002;
3 2 1 0.09281875993640701;
3 2 2 0.08389387917329094;
3 2 3 0.09460373608903022;
3 2 4 0.08924880763116058;
3 2 5 0.0910337837837838;
3 2 6 0.0910337837837838;
3 2 7 0.08032392686804453;
3 2 8 0.07853895071542132;
3 2 9 0.07853895071542132;
3 2 10 0.08210890302066773;
3 2 11 0.08389387917329094;
3 2 12 0.10174364069952306;
4 1 1 0.08041949523052463;
4 1 2 0.07435009936406996;
4 1 3 0.083454193163752;
4 1 4 0.06676335453100159;
4 1 5 0.06676335453100159;
4 1 6 0.08041949523052463;
4 1 7 0.06524600556438792;
4 1 8 0.083454193163752;
4 1 9 0.08648889109697933;
4 1 10 0.088006240063593;
4 1 11 0.088006240063593;
4 1 12 0.07283275039745628;
4 2 1 0.09775719395866456;
4 2 2 0.08300139109697935;
4 2 3 0.09775719395866456;
4 2 4 0.0959127186009539;
4 2 5 0.0922237678855326;
4 2 6 0.11066852146263911;
4 2 7 0.0959127186009539;
4 2 8 0.0811569157392687;
4 2 9 0.08669034181240065;
4 2 10 0.0922237678855326;
4 2 11 0.09775719395866456;
4 2 12 0.08300139109697935;
5 1 1 0.08239368044515104;
5 1 2 0.08404155405405404;
5 1 3 0.07745005961844197;
5 1 4 0.07909793322734499;
5 1 5 0.08568942766295708;
5 1 6 0.09722454292527821;
5 1 7 0.09063304848966615;
5 1 8 0.09557666931637519;
5 1 9 0.08074580683624802;
5 1 10 0.06921069157392687;
5 1 11 0.0873373012718601;
5 1 12 0.07085856518282989;
5 2 1 0.10216013513513514;
5 2 2 0.10416327503974564;
5 2 3 0.12018839427662957;
5 2 4 0.10416327503974564;
5 2 5 0.09815385532591417;
5 2 6 0.09014129570747219;
5 2 7 0.08212873608903021;
5 2 8 0.09815385532591417;
5 2 9 0.11618211446740859;
5 2 10 0.11618211446740859;
5 2 11 0.09014129570747219;
5 2 12 0.09214443561208269;
]

global d = [
1 1 1 246;
1 1 2 161;
1 1 3 269;
1 1 4 0;
1 1 5 57;
1 1 6 250;
1 1 7 133;
1 1 8 106;
1 1 9 207;
1 1 10 245;
1 1 11 56;
1 1 12 109;
1 2 1 129;
1 2 2 203;
1 2 3 248;
1 2 4 200;
1 2 5 0;
1 2 6 147;
1 2 7 173;
1 2 8 167;
1 2 9 134;
1 2 10 0;
1 2 11 271;
1 2 12 243;
2 1 1 226;
2 1 2 100;
2 1 3 234;
2 1 4 83;
2 1 5 266;
2 1 6 134;
2 1 7 0;
2 1 8 189;
2 1 9 195;
2 1 10 194;
2 1 11 250;
2 1 12 169;
2 2 1 0;
2 2 2 237;
2 2 3 165;
2 2 4 113;
2 2 5 230;
2 2 6 79;
2 2 7 186;
2 2 8 0;
2 2 9 93;
2 2 10 111;
2 2 11 0;
2 2 12 151;
3 1 1 293;
3 1 2 114;
3 1 3 93;
3 1 4 77;
3 1 5 102;
3 1 6 51;
3 1 7 0;
3 1 8 0;
3 1 9 230;
3 1 10 106;
3 1 11 66;
3 1 12 72;
3 2 1 231;
3 2 2 196;
3 2 3 236;
3 2 4 0;
3 2 5 0;
3 2 6 72;
3 2 7 299;
3 2 8 0;
3 2 9 0;
3 2 10 105;
3 2 11 124;
3 2 12 94;
4 1 1 165;
4 1 2 0;
4 1 3 59;
4 1 4 116;
4 1 5 181;
4 1 6 228;
4 1 7 296;
4 1 8 72;
4 1 9 276;
4 1 10 260;
4 1 11 275;
4 1 12 211;
4 2 1 149;
4 2 2 131;
4 2 3 125;
4 2 4 230;
4 2 5 262;
4 2 6 140;
4 2 7 0;
4 2 8 231;
4 2 9 0;
4 2 10 0;
4 2 11 94;
4 2 12 111;
5 1 1 170;
5 1 2 250;
5 1 3 245;
5 1 4 232;
5 1 5 0;
5 1 6 113;
5 1 7 134;
5 1 8 126;
5 1 9 89;
5 1 10 182;
5 1 11 84;
5 1 12 163;
5 2 1 118;
5 2 2 123;
5 2 3 126;
5 2 4 189;
5 2 5 0;
5 2 6 0;
5 2 7 100;
5 2 8 175;
5 2 9 263;
5 2 10 219;
5 2 11 197;
5 2 12 164;
]

global Cap_c = [
1 1 1 2185.0;
1 1 2 2185.0;
1 1 3 2185.0;
1 1 4 2185.0;
1 1 5 2185.0;
1 1 6 2185.0;
1 1 7 2185.0;
1 1 8 2185.0;
1 1 9 2185.0;
1 1 10 2185.0;
1 1 11 2185.0;
1 1 12 2185.0;
1 2 1 2185.0;
1 2 2 2185.0;
1 2 3 2185.0;
1 2 4 2185.0;
1 2 5 2185.0;
1 2 6 2185.0;
1 2 7 2185.0;
1 2 8 2185.0;
1 2 9 2185.0;
1 2 10 2185.0;
1 2 11 2185.0;
1 2 12 2185.0;
2 1 1 2185.0;
2 1 2 2185.0;
2 1 3 2185.0;
2 1 4 2185.0;
2 1 5 2185.0;
2 1 6 2185.0;
2 1 7 2185.0;
2 1 8 2185.0;
2 1 9 2185.0;
2 1 10 2185.0;
2 1 11 2185.0;
2 1 12 2185.0;
2 2 1 2185.0;
2 2 2 2185.0;
2 2 3 2185.0;
2 2 4 2185.0;
2 2 5 2185.0;
2 2 6 2185.0;
2 2 7 2185.0;
2 2 8 2185.0;
2 2 9 2185.0;
2 2 10 2185.0;
2 2 11 2185.0;
2 2 12 2185.0;
]

global Cap_p = [128359.0 128359.0 128359.0 128359.0 128359.0 128359.0 128359.0 128359.0 128359.0 128359.0 128359.0 128359.0; 109343.0 109343.0 109343.0 109343.0 109343.0 109343.0 109343.0 109343.0 109343.0 109343.0 109343.0 109343.0]
#-----------------------------------------
