###################################################
# Classe 17 : K = 4, M = 2, T = 12, N = 10
# Exemplo: 7.   Nome do arquivo: c17ex07.dat          Semente: 3548

global Q1 = 1e5
4 1 2 17.928;
4 1 3 17.928;
4 1 4 17.928;
4 1 5 17.928;
4 1 6 17.928;
4 1 7 17.928;
4 1 8 17.928;
4 1 9 17.928;
4 1 10 17.928;
4 1 11 17.928;
4 1 12 17.928;
4 2 1 14.904;
4 2 2 14.904;
4 2 3 14.904;
4 2 4 14.904;
4 2 5 14.904;
4 2 6 14.904;
4 2 7 14.904;
4 2 8 14.904;
4 2 9 14.904;
4 2 10 14.904;
4 2 11 14.904;
4 2 12 14.904;
]

# cw: custo de estocar uma bobina mestre
global c_w = [
1 1 1 0.01;
1 1 2 0.01;
1 1 3 0.01;
1 1 4 0.01;
1 1 5 0.01;
1 1 6 0.01;
1 1 7 0.01;
1 1 8 0.01;
1 1 9 0.01;
1 1 10 0.01;
1 1 11 0.01;
1 1 12 0.01;
1 2 1 0.009;
1 2 2 0.009;
1 2 3 0.009;
1 2 4 0.009;
1 2 5 0.009;
1 2 6 0.009;
1 2 7 0.009;
1 2 8 0.009;
1 2 9 0.009;
1 2 10 0.009;
1 2 11 0.009;
1 2 12 0.009;
2 1 1 0.012;
2 1 2 0.012;
2 1 3 0.012;
2 1 4 0.012;
2 1 5 0.012;
2 1 6 0.012;
2 1 7 0.012;
2 1 8 0.012;
2 1 9 0.012;
2 1 10 0.012;
2 1 11 0.012;
2 1 12 0.012;
2 2 1 0.01;
2 2 2 0.01;
2 2 3 0.01;
2 2 4 0.01;
2 2 5 0.01;
2 2 6 0.01;
2 2 7 0.01;
2 2 8 0.01;
2 2 9 0.01;
2 2 10 0.01;
2 2 11 0.01;
2 2 12 0.01;
3 1 1 0.011;
3 1 2 0.011;
3 1 3 0.011;
3 1 4 0.011;
3 1 5 0.011;
3 1 6 0.011;
3 1 7 0.011;
3 1 8 0.011;
3 1 9 0.011;
3 1 10 0.011;
3 1 11 0.011;
3 1 12 0.011;
3 2 1 0.01;
3 2 2 0.01;
3 2 3 0.01;
3 2 4 0.01;
3 2 5 0.01;
3 2 6 0.01;
3 2 7 0.01;
3 2 8 0.01;
3 2 9 0.01;
3 2 10 0.01;
3 2 11 0.01;
3 2 12 0.01;
4 1 1 0.008;
4 1 2 0.008;
4 1 3 0.008;
4 1 4 0.008;
4 1 5 0.008;
4 1 6 0.008;
4 1 7 0.008;
4 1 8 0.008;
4 1 9 0.008;
4 1 10 0.008;
4 1 11 0.008;
4 1 12 0.008;
4 2 1 0.007;
4 2 2 0.007;
4 2 3 0.007;
4 2 4 0.007;
4 2 5 0.007;
4 2 6 0.007;
4 2 7 0.007;
4 2 8 0.007;
4 2 9 0.007;
4 2 10 0.007;
4 2 11 0.007;
4 2 12 0.007;
]

# cz: custo de setup por bobina mestre
global c_z = [
1 1 1 0.86;
1 1 2 0.86;
1 1 3 0.86;
1 1 4 0.86;
1 1 5 0.86;
1 1 6 0.86;
1 1 7 0.86;
1 1 8 0.86;
1 1 9 0.86;
1 1 10 0.86;
1 1 11 0.86;
1 1 12 0.86;
1 2 1 0.609;
1 2 2 0.609;
1 2 3 0.609;
1 2 4 0.609;
1 2 5 0.609;
1 2 6 0.609;
1 2 7 0.609;
1 2 8 0.609;
1 2 9 0.609;
1 2 10 0.609;
1 2 11 0.609;
1 2 12 0.609;
2 1 1 0.945;
2 1 2 0.945;
2 1 3 0.945;
2 1 4 0.945;
2 1 5 0.945;
2 1 6 0.945;
2 1 7 0.945;
2 1 8 0.945;
2 1 9 0.945;
2 1 10 0.945;
2 1 11 0.945;
2 1 12 0.945;
2 2 1 0.619;
2 2 2 0.619;
2 2 3 0.619;
2 2 4 0.619;
2 2 5 0.619;
2 2 6 0.619;
2 2 7 0.619;
2 2 8 0.619;
2 2 9 0.619;
2 2 10 0.619;
2 2 11 0.619;
2 2 12 0.619;
3 1 1 0.661;
3 1 2 0.661;
3 1 3 0.661;
3 1 4 0.661;
3 1 5 0.661;
3 1 6 0.661;
3 1 7 0.661;
3 1 8 0.661;
3 1 9 0.661;
3 1 10 0.661;
3 1 11 0.661;
3 1 12 0.661;
3 2 1 1.064;
3 2 2 1.064;
3 2 3 1.064;
3 2 4 1.064;
3 2 5 1.064;
3 2 6 1.064;
3 2 7 1.064;
3 2 8 1.064;
3 2 9 1.064;
3 2 10 1.064;
3 2 11 1.064;
3 2 12 1.064;
4 1 1 0.753;
4 1 2 0.753;
4 1 3 0.753;
4 1 4 0.753;
4 1 5 0.753;
4 1 6 0.753;
4 1 7 0.753;
4 1 8 0.753;
4 1 9 0.753;
4 1 10 0.753;
4 1 11 0.753;
4 1 12 0.753;
4 2 1 0.611;
4 2 2 0.611;
4 2 3 0.611;
4 2 4 0.611;
4 2 5 0.611;
4 2 6 0.611;
4 2 7 0.611;
4 2 8 0.611;
4 2 9 0.611;
4 2 10 0.611;
4 2 11 0.611;
4 2 12 0.611;
]

# cy: custo de corte por bobina mestre
global c_y = [
1 1 1 2.794;
1 1 2 2.794;
1 1 3 2.794;
1 1 4 2.794;
1 1 5 2.794;
1 1 6 2.794;
1 1 7 2.794;
1 1 8 2.794;
1 1 9 2.794;
1 1 10 2.794;
1 1 11 2.794;
1 1 12 2.794;
1 2 1 1.739;
1 2 2 1.739;
1 2 3 1.739;
1 2 4 1.739;
1 2 5 1.739;
1 2 6 1.739;
1 2 7 1.739;
1 2 8 1.739;
1 2 9 1.739;
1 2 10 1.739;
1 2 11 1.739;
1 2 12 1.739;
2 1 1 2.7;
2 1 2 2.7;
2 1 3 2.7;
2 1 4 2.7;
2 1 5 2.7;
2 1 6 2.7;
2 1 7 2.7;
2 1 8 2.7;
2 1 9 2.7;
2 1 10 2.7;
2 1 11 2.7;
2 1 12 2.7;
2 2 1 2.064;
2 2 2 2.064;
2 2 3 2.064;
2 2 4 2.064;
2 2 5 2.064;
2 2 6 2.064;
2 2 7 2.064;
2 2 8 2.064;
2 2 9 2.064;
2 2 10 2.064;
2 2 11 2.064;
2 2 12 2.064;
3 1 1 2.916;
3 1 2 2.916;
3 1 3 2.916;
3 1 4 2.916;
3 1 5 2.916;
3 1 6 2.916;
3 1 7 2.916;
3 1 8 2.916;
3 1 9 2.916;
3 1 10 2.916;
3 1 11 2.916;
3 1 12 2.916;
3 2 1 3.04;
3 2 2 3.04;
3 2 3 3.04;
3 2 4 3.04;
3 2 5 3.04;
3 2 6 3.04;
3 2 7 3.04;
3 2 8 3.04;
3 2 9 3.04;
3 2 10 3.04;
3 2 11 3.04;
3 2 12 3.04;
4 1 1 2.151;
4 1 2 2.151;
4 1 3 2.151;
4 1 4 2.151;
4 1 5 2.151;
4 1 6 2.151;
4 1 7 2.151;
4 1 8 2.151;
4 1 9 2.151;
4 1 10 2.151;
4 1 11 2.151;
4 1 12 2.151;
4 2 1 1.938;
4 2 2 1.938;
4 2 3 1.938;
4 2 4 1.938;
4 2 5 1.938;
4 2 6 1.938;
4 2 7 1.938;
4 2 8 1.938;
4 2 9 1.938;
4 2 10 1.938;
4 2 11 1.938;
4 2 12 1.938;
]

# c_e: Custo de estocar um item de largura l_i
global c_e = [
1 1 1 0.005;
1 1 2 0.005;
1 1 3 0.005;
1 1 4 0.005;
1 1 5 0.005;
1 1 6 0.005;
1 1 7 0.005;
1 1 8 0.005;
1 1 9 0.005;
1 1 10 0.005;
1 1 11 0.005;
1 1 12 0.005;
1 2 1 0.006;
1 2 2 0.006;
1 2 3 0.006;
1 2 4 0.006;
1 2 5 0.006;
1 2 6 0.006;
1 2 7 0.006;
1 2 8 0.006;
1 2 9 0.006;
1 2 10 0.006;
1 2 11 0.006;
1 2 12 0.006;
1 3 1 0.005;
1 3 2 0.005;
1 3 3 0.005;
1 3 4 0.005;
1 3 5 0.005;
1 3 6 0.005;
1 3 7 0.005;
1 3 8 0.005;
1 3 9 0.005;
1 3 10 0.005;
1 3 11 0.005;
1 3 12 0.005;
1 4 1 0.004;
1 4 2 0.004;
1 4 3 0.004;
1 4 4 0.004;
1 4 5 0.004;
1 4 6 0.004;
1 4 7 0.004;
1 4 8 0.004;
1 4 9 0.004;
1 4 10 0.004;
1 4 11 0.004;
1 4 12 0.004;
2 1 1 0.005;
2 1 2 0.005;
2 1 3 0.005;
2 1 4 0.005;
2 1 5 0.005;
2 1 6 0.005;
2 1 7 0.005;
2 1 8 0.005;
2 1 9 0.005;
2 1 10 0.005;
2 1 11 0.005;
2 1 12 0.005;
2 2 1 0.006;
2 2 2 0.006;
2 2 3 0.006;
2 2 4 0.006;
2 2 5 0.006;
2 2 6 0.006;
2 2 7 0.006;
2 2 8 0.006;
2 2 9 0.006;
2 2 10 0.006;
2 2 11 0.006;
2 2 12 0.006;
2 3 1 0.005;
2 3 2 0.005;
2 3 3 0.005;
2 3 4 0.005;
2 3 5 0.005;
2 3 6 0.005;
2 3 7 0.005;
2 3 8 0.005;
2 3 9 0.005;
2 3 10 0.005;
2 3 11 0.005;
2 3 12 0.005;
2 4 1 0.004;
2 4 2 0.004;
2 4 3 0.004;
2 4 4 0.004;
2 4 5 0.004;
2 4 6 0.004;
2 4 7 0.004;
2 4 8 0.004;
2 4 9 0.004;
2 4 10 0.004;
2 4 11 0.004;
2 4 12 0.004;
3 1 1 0.005;
3 1 2 0.005;
3 1 3 0.005;
3 1 4 0.005;
3 1 5 0.005;
3 1 6 0.005;
3 1 7 0.005;
3 1 8 0.005;
3 1 9 0.005;
3 1 10 0.005;
3 1 11 0.005;
3 1 12 0.005;
3 2 1 0.006;
3 2 2 0.006;
3 2 3 0.006;
3 2 4 0.006;
3 2 5 0.006;
3 2 6 0.006;
3 2 7 0.006;
3 2 8 0.006;
3 2 9 0.006;
3 2 10 0.006;
3 2 11 0.006;
3 2 12 0.006;
3 3 1 0.005;
3 3 2 0.005;
3 3 3 0.005;
3 3 4 0.005;
3 3 5 0.005;
3 3 6 0.005;
3 3 7 0.005;
3 3 8 0.005;
3 3 9 0.005;
3 3 10 0.005;
3 3 11 0.005;
3 3 12 0.005;
3 4 1 0.004;
3 4 2 0.004;
3 4 3 0.004;
3 4 4 0.004;
3 4 5 0.004;
3 4 6 0.004;
3 4 7 0.004;
3 4 8 0.004;
3 4 9 0.004;
3 4 10 0.004;
3 4 11 0.004;
3 4 12 0.004;
4 1 1 0.005;
4 1 2 0.005;
4 1 3 0.005;
4 1 4 0.005;
4 1 5 0.005;
4 1 6 0.005;
4 1 7 0.005;
4 1 8 0.005;
4 1 9 0.005;
4 1 10 0.005;
4 1 11 0.005;
4 1 12 0.005;
4 2 1 0.006;
4 2 2 0.006;
4 2 3 0.006;
4 2 4 0.006;
4 2 5 0.006;
4 2 6 0.006;
4 2 7 0.006;
4 2 8 0.006;
4 2 9 0.006;
4 2 10 0.006;
4 2 11 0.006;
4 2 12 0.006;
4 3 1 0.005;
4 3 2 0.005;
4 3 3 0.005;
4 3 4 0.005;
4 3 5 0.005;
4 3 6 0.005;
4 3 7 0.005;
4 3 8 0.005;
4 3 9 0.005;
4 3 10 0.005;
4 3 11 0.005;
4 3 12 0.005;
4 4 1 0.004;
4 4 2 0.004;
4 4 3 0.004;
4 4 4 0.004;
4 4 5 0.004;
4 4 6 0.004;
4 4 7 0.004;
4 4 8 0.004;
4 4 9 0.004;
4 4 10 0.004;
4 4 11 0.004;
4 4 12 0.004;
5 1 1 0.005;
5 1 2 0.005;
5 1 3 0.005;
5 1 4 0.005;
5 1 5 0.005;
5 1 6 0.005;
5 1 7 0.005;
5 1 8 0.005;
5 1 9 0.005;
5 1 10 0.005;
5 1 11 0.005;
5 1 12 0.005;
5 2 1 0.006;
5 2 2 0.006;
5 2 3 0.006;
5 2 4 0.006;
5 2 5 0.006;
5 2 6 0.006;
5 2 7 0.006;
5 2 8 0.006;
5 2 9 0.006;
5 2 10 0.006;
5 2 11 0.006;
5 2 12 0.006;
5 3 1 0.005;
5 3 2 0.005;
5 3 3 0.005;
5 3 4 0.005;
5 3 5 0.005;
5 3 6 0.005;
5 3 7 0.005;
5 3 8 0.005;
5 3 9 0.005;
5 3 10 0.005;
5 3 11 0.005;
5 3 12 0.005;
5 4 1 0.004;
5 4 2 0.004;
5 4 3 0.004;
5 4 4 0.004;
5 4 5 0.004;
5 4 6 0.004;
5 4 7 0.004;
5 4 8 0.004;
5 4 9 0.004;
5 4 10 0.004;
5 4 11 0.004;
5 4 12 0.004;
6 1 1 0.005;
6 1 2 0.005;
6 1 3 0.005;
6 1 4 0.005;
6 1 5 0.005;
6 1 6 0.005;
6 1 7 0.005;
6 1 8 0.005;
6 1 9 0.005;
6 1 10 0.005;
6 1 11 0.005;
6 1 12 0.005;
6 2 1 0.006;
6 2 2 0.006;
6 2 3 0.006;
6 2 4 0.006;
6 2 5 0.006;
6 2 6 0.006;
6 2 7 0.006;
6 2 8 0.006;
6 2 9 0.006;
6 2 10 0.006;
6 2 11 0.006;
6 2 12 0.006;
6 3 1 0.005;
6 3 2 0.005;
6 3 3 0.005;
6 3 4 0.005;
6 3 5 0.005;
6 3 6 0.005;
6 3 7 0.005;
6 3 8 0.005;
6 3 9 0.005;
6 3 10 0.005;
6 3 11 0.005;
6 3 12 0.005;
6 4 1 0.004;
6 4 2 0.004;
6 4 3 0.004;
6 4 4 0.004;
6 4 5 0.004;
6 4 6 0.004;
6 4 7 0.004;
6 4 8 0.004;
6 4 9 0.004;
6 4 10 0.004;
6 4 11 0.004;
6 4 12 0.004;
7 1 1 0.005;
7 1 2 0.005;
7 1 3 0.005;
7 1 4 0.005;
7 1 5 0.005;
7 1 6 0.005;
7 1 7 0.005;
7 1 8 0.005;
7 1 9 0.005;
7 1 10 0.005;
7 1 11 0.005;
7 1 12 0.005;
7 2 1 0.006;
7 2 2 0.006;
7 2 3 0.006;
7 2 4 0.006;
7 2 5 0.006;
7 2 6 0.006;
7 2 7 0.006;
7 2 8 0.006;
7 2 9 0.006;
7 2 10 0.006;
7 2 11 0.006;
7 2 12 0.006;
7 3 1 0.005;
7 3 2 0.005;
7 3 3 0.005;
7 3 4 0.005;
7 3 5 0.005;
7 3 6 0.005;
7 3 7 0.005;
7 3 8 0.005;
7 3 9 0.005;
7 3 10 0.005;
7 3 11 0.005;
7 3 12 0.005;
7 4 1 0.004;
7 4 2 0.004;
7 4 3 0.004;
7 4 4 0.004;
7 4 5 0.004;
7 4 6 0.004;
7 4 7 0.004;
7 4 8 0.004;
7 4 9 0.004;
7 4 10 0.004;
7 4 11 0.004;
7 4 12 0.004;
8 1 1 0.005;
8 1 2 0.005;
8 1 3 0.005;
8 1 4 0.005;
8 1 5 0.005;
8 1 6 0.005;
8 1 7 0.005;
8 1 8 0.005;
8 1 9 0.005;
8 1 10 0.005;
8 1 11 0.005;
8 1 12 0.005;
8 2 1 0.006;
8 2 2 0.006;
8 2 3 0.006;
8 2 4 0.006;
8 2 5 0.006;
8 2 6 0.006;
8 2 7 0.006;
8 2 8 0.006;
8 2 9 0.006;
8 2 10 0.006;
8 2 11 0.006;
8 2 12 0.006;
8 3 1 0.005;
8 3 2 0.005;
8 3 3 0.005;
8 3 4 0.005;
8 3 5 0.005;
8 3 6 0.005;
8 3 7 0.005;
8 3 8 0.005;
8 3 9 0.005;
8 3 10 0.005;
8 3 11 0.005;
8 3 12 0.005;
8 4 1 0.004;
8 4 2 0.004;
8 4 3 0.004;
8 4 4 0.004;
8 4 5 0.004;
8 4 6 0.004;
8 4 7 0.004;
8 4 8 0.004;
8 4 9 0.004;
8 4 10 0.004;
8 4 11 0.004;
8 4 12 0.004;
9 1 1 0.005;
9 1 2 0.005;
9 1 3 0.005;
9 1 4 0.005;
9 1 5 0.005;
9 1 6 0.005;
9 1 7 0.005;
9 1 8 0.005;
9 1 9 0.005;
9 1 10 0.005;
9 1 11 0.005;
9 1 12 0.005;
9 2 1 0.006;
9 2 2 0.006;
9 2 3 0.006;
9 2 4 0.006;
9 2 5 0.006;
9 2 6 0.006;
9 2 7 0.006;
9 2 8 0.006;
9 2 9 0.006;
9 2 10 0.006;
9 2 11 0.006;
9 2 12 0.006;
9 3 1 0.005;
9 3 2 0.005;
9 3 3 0.005;
9 3 4 0.005;
9 3 5 0.005;
9 3 6 0.005;
9 3 7 0.005;
9 3 8 0.005;
9 3 9 0.005;
9 3 10 0.005;
9 3 11 0.005;
9 3 12 0.005;
9 4 1 0.004;
9 4 2 0.004;
9 4 3 0.004;
9 4 4 0.004;
9 4 5 0.004;
9 4 6 0.004;
9 4 7 0.004;
9 4 8 0.004;
9 4 9 0.004;
9 4 10 0.004;
9 4 11 0.004;
9 4 12 0.004;
10 1 1 0.005;
10 1 2 0.005;
10 1 3 0.005;
10 1 4 0.005;
10 1 5 0.005;
10 1 6 0.005;
10 1 7 0.005;
10 1 8 0.005;
10 1 9 0.005;
10 1 10 0.005;
10 1 11 0.005;
10 1 12 0.005;
10 2 1 0.006;
10 2 2 0.006;
10 2 3 0.006;
10 2 4 0.006;
10 2 5 0.006;
10 2 6 0.006;
10 2 7 0.006;
10 2 8 0.006;
10 2 9 0.006;
10 2 10 0.006;
10 2 11 0.006;
10 2 12 0.006;
10 3 1 0.005;
10 3 2 0.005;
10 3 3 0.005;
10 3 4 0.005;
10 3 5 0.005;
10 3 6 0.005;
10 3 7 0.005;
10 3 8 0.005;
10 3 9 0.005;
10 3 10 0.005;
10 3 11 0.005;
10 3 12 0.005;
10 4 1 0.004;
10 4 2 0.004;
10 4 3 0.004;
10 4 4 0.004;
10 4 5 0.004;
10 4 6 0.004;
10 4 7 0.004;
10 4 8 0.004;
10 4 9 0.004;
10 4 10 0.004;
10 4 11 0.004;
10 4 12 0.004;
]

# csc: custo de setup do padrão de corte (igual para cada padrão j)
global c_sc = [
1 1 1 0.109;
1 1 2 0.109;
1 1 3 0.109;
1 1 4 0.109;
1 1 5 0.109;
1 1 6 0.109;
1 1 7 0.109;
1 1 8 0.109;
1 1 9 0.109;
1 1 10 0.109;
1 1 11 0.109;
1 1 12 0.109;
1 2 1 0.07;
1 2 2 0.07;
1 2 3 0.07;
1 2 4 0.07;
1 2 5 0.07;
1 2 6 0.07;
1 2 7 0.07;
1 2 8 0.07;
1 2 9 0.07;
1 2 10 0.07;
1 2 11 0.07;
1 2 12 0.07;
2 1 1 0.122;
2 1 2 0.122;
2 1 3 0.122;
2 1 4 0.122;
2 1 5 0.122;
2 1 6 0.122;
2 1 7 0.122;
2 1 8 0.122;
2 1 9 0.122;
2 1 10 0.122;
2 1 11 0.122;
2 1 12 0.122;
2 2 1 0.064;
2 2 2 0.064;
2 2 3 0.064;
2 2 4 0.064;
2 2 5 0.064;
2 2 6 0.064;
2 2 7 0.064;
2 2 8 0.064;
2 2 9 0.064;
2 2 10 0.064;
2 2 11 0.064;
2 2 12 0.064;
3 1 1 0.122;
3 1 2 0.122;
3 1 3 0.122;
3 1 4 0.122;
3 1 5 0.122;
3 1 6 0.122;
3 1 7 0.122;
3 1 8 0.122;
3 1 9 0.122;
3 1 10 0.122;
3 1 11 0.122;
3 1 12 0.122;
3 2 1 0.149;
3 2 2 0.149;
3 2 3 0.149;
3 2 4 0.149;
3 2 5 0.149;
3 2 6 0.149;
3 2 7 0.149;
3 2 8 0.149;
3 2 9 0.149;
3 2 10 0.149;
3 2 11 0.149;
3 2 12 0.149;
4 1 1 0.101;
4 1 2 0.101;
4 1 3 0.101;
4 1 4 0.101;
4 1 5 0.101;
4 1 6 0.101;
4 1 7 0.101;
4 1 8 0.101;
4 1 9 0.101;
4 1 10 0.101;
4 1 11 0.101;
4 1 12 0.101;
4 2 1 0.097;
4 2 2 0.097;
4 2 3 0.097;
4 2 4 0.097;
4 2 5 0.097;
4 2 6 0.097;
4 2 7 0.097;
4 2 8 0.097;
4 2 9 0.097;
4 2 10 0.097;
4 2 11 0.097;
4 2 12 0.097;
]

# Demandas
global d = [
1 1 1 53;
1 1 2 289;
1 1 3 276;
1 1 4 151;
1 1 5 0;
1 1 6 254;
1 1 7 179;
1 1 8 99;
1 1 9 266;
1 1 10 159;
1 1 11 220;
1 1 12 125;
1 2 1 61;
1 2 2 0;
1 2 3 268;
1 2 4 101;
1 2 5 151;
1 2 6 275;
1 2 7 63;
1 2 8 181;
1 2 9 294;
1 2 10 116;
1 2 11 162;
1 2 12 239;
1 3 1 188;
1 3 2 0;
1 3 3 287;
1 3 4 144;
1 3 5 276;
1 3 6 276;
1 3 7 113;
1 3 8 88;
1 3 9 244;
1 3 10 124;
1 3 11 196;
1 3 12 115;
1 4 1 133;
1 4 2 128;
1 4 3 60;
1 4 4 0;
1 4 5 160;
1 4 6 134;
1 4 7 201;
1 4 8 212;
1 4 9 138;
1 4 10 0;
1 4 11 231;
1 4 12 79;
2 1 1 0;
2 1 2 0;
2 1 3 220;
2 1 4 196;
2 1 5 173;
2 1 6 299;
2 1 7 0;
2 1 8 137;
2 1 9 234;
2 1 10 148;
2 1 11 168;
2 1 12 269;
2 2 1 270;
2 2 2 51;
2 2 3 108;
2 2 4 272;
2 2 5 253;
2 2 6 0;
2 2 7 163;
2 2 8 115;
2 2 9 152;
2 2 10 0;
2 2 11 199;
2 2 12 175;
2 3 1 232;
2 3 2 137;
2 3 3 0;
2 3 4 263;
2 3 5 80;
2 3 6 74;
2 3 7 157;
2 3 8 92;
2 3 9 81;
2 3 10 142;
2 3 11 164;
2 3 12 118;
2 4 1 222;
2 4 2 204;
2 4 3 275;
2 4 4 250;
2 4 5 55;
2 4 6 273;
2 4 7 182;
2 4 8 80;
2 4 9 196;
2 4 10 99;
2 4 11 79;
2 4 12 207;
3 1 1 102;
3 1 2 295;
3 1 3 160;
3 1 4 255;
3 1 5 217;
3 1 6 0;
3 1 7 0;
3 1 8 0;
3 1 9 128;
3 1 10 125;
3 1 11 0;
3 1 12 252;
3 2 1 193;
3 2 2 106;
3 2 3 194;
3 2 4 138;
3 2 5 288;
3 2 6 0;
3 2 7 188;
3 2 8 268;
3 2 9 51;
3 2 10 204;
3 2 11 0;
3 2 12 0;
3 3 1 111;
3 3 2 0;
3 3 3 271;
3 3 4 129;
3 3 5 247;
3 3 6 174;
3 3 7 0;
3 3 8 220;
3 3 9 235;
3 3 10 53;
3 3 11 296;
3 3 12 288;
3 4 1 0;
3 4 2 0;
3 4 3 211;
3 4 4 266;
3 4 5 295;
3 4 6 108;
3 4 7 261;
3 4 8 170;
3 4 9 95;
3 4 10 230;
3 4 11 157;
3 4 12 277;
4 1 1 0;
4 1 2 228;
4 1 3 0;
4 1 4 276;
4 1 5 220;
4 1 6 219;
4 1 7 0;
4 1 8 0;
4 1 9 190;
4 1 10 0;
4 1 11 235;
4 1 12 0;
4 2 1 213;
4 2 2 0;
4 2 3 113;
4 2 4 184;
4 2 5 247;
4 2 6 260;
4 2 7 0;
4 2 8 245;
4 2 9 122;
4 2 10 245;
4 2 11 91;
4 2 12 166;
4 3 1 163;
4 3 2 88;
4 3 3 201;
4 3 4 89;
4 3 5 177;
4 3 6 256;
4 3 7 271;
4 3 8 125;
4 3 9 69;
4 3 10 153;
4 3 11 142;
4 3 12 269;
4 4 1 0;
4 4 2 173;
4 4 3 237;
4 4 4 216;
4 4 5 169;
4 4 6 0;
4 4 7 268;
4 4 8 165;
4 4 9 268;
4 4 10 0;
4 4 11 283;
4 4 12 200;
5 1 1 249;
5 1 2 236;
5 1 3 240;
5 1 4 222;
5 1 5 0;
5 1 6 118;
5 1 7 0;
5 1 8 238;
5 1 9 284;
5 1 10 247;
5 1 11 84;
5 1 12 0;
5 2 1 0;
5 2 2 0;
5 2 3 276;
5 2 4 179;
5 2 5 161;
5 2 6 141;
5 2 7 156;
5 2 8 276;
5 2 9 295;
5 2 10 131;
5 2 11 58;
5 2 12 89;
5 3 1 183;
5 3 2 106;
5 3 3 282;
5 3 4 226;
5 3 5 78;
5 3 6 226;
5 3 7 96;
5 3 8 273;
5 3 9 79;
5 3 10 215;
5 3 11 75;
5 3 12 189;
5 4 1 237;
5 4 2 260;
5 4 3 134;
5 4 4 61;
5 4 5 95;
5 4 6 129;
5 4 7 296;
5 4 8 239;
5 4 9 55;
5 4 10 0;
5 4 11 191;
5 4 12 191;
6 1 1 233;
6 1 2 115;
6 1 3 122;
6 1 4 214;
6 1 5 229;
6 1 6 249;
6 1 7 294;
6 1 8 92;
6 1 9 0;
6 1 10 184;
6 1 11 156;
6 1 12 194;
6 2 1 143;
6 2 2 285;
6 2 3 65;
6 2 4 192;
6 2 5 237;
6 2 6 106;
6 2 7 0;
6 2 8 129;
6 2 9 187;
6 2 10 187;
6 2 11 250;
6 2 12 0;
6 3 1 0;
6 3 2 184;
6 3 3 0;
6 3 4 76;
6 3 5 104;
6 3 6 157;
6 3 7 248;
6 3 8 227;
6 3 9 287;
6 3 10 104;
6 3 11 0;
6 3 12 282;
6 4 1 178;
6 4 2 225;
6 4 3 144;
6 4 4 0;
6 4 5 206;
6 4 6 253;
6 4 7 280;
6 4 8 102;
6 4 9 293;
6 4 10 0;
6 4 11 0;
6 4 12 60;
7 1 1 237;
7 1 2 172;
7 1 3 99;
7 1 4 261;
7 1 5 102;
7 1 6 276;
7 1 7 265;
7 1 8 0;
7 1 9 211;
7 1 10 0;
7 1 11 90;
7 1 12 168;
7 2 1 208;
7 2 2 0;
7 2 3 130;
7 2 4 116;
7 2 5 139;
7 2 6 111;
7 2 7 257;
7 2 8 228;
7 2 9 238;
7 2 10 204;
7 2 11 205;
7 2 12 0;
7 3 1 297;
