###################################################
# Classe 17 : K = 4, M = 2, T = 12, N = 10
# Exemplo: 5.   Nome do arquivo: c17ex05.dat          Semente: 2000

global Q1 = 1e5
4 1 2 19.439;
4 1 3 19.439;
4 1 4 19.439;
4 1 5 19.439;
4 1 6 19.439;
4 1 7 19.439;
4 1 8 19.439;
4 1 9 19.439;
4 1 10 19.439;
4 1 11 19.439;
4 1 12 19.439;
4 2 1 14.168;
4 2 2 14.168;
4 2 3 14.168;
4 2 4 14.168;
4 2 5 14.168;
4 2 6 14.168;
4 2 7 14.168;
4 2 8 14.168;
4 2 9 14.168;
4 2 10 14.168;
4 2 11 14.168;
4 2 12 14.168;
]

# cw: custo de estocar uma bobina mestre
global c_w = [
1 1 1 0.013;
1 1 2 0.013;
1 1 3 0.013;
1 1 4 0.013;
1 1 5 0.013;
1 1 6 0.013;
1 1 7 0.013;
1 1 8 0.013;
1 1 9 0.013;
1 1 10 0.013;
1 1 11 0.013;
1 1 12 0.013;
1 2 1 0.012;
1 2 2 0.012;
1 2 3 0.012;
1 2 4 0.012;
1 2 5 0.012;
1 2 6 0.012;
1 2 7 0.012;
1 2 8 0.012;
1 2 9 0.012;
1 2 10 0.012;
1 2 11 0.012;
1 2 12 0.012;
2 1 1 0.012;
2 1 2 0.012;
2 1 3 0.012;
2 1 4 0.012;
2 1 5 0.012;
2 1 6 0.012;
2 1 7 0.012;
2 1 8 0.012;
2 1 9 0.012;
2 1 10 0.012;
2 1 11 0.012;
2 1 12 0.012;
2 2 1 0.01;
2 2 2 0.01;
2 2 3 0.01;
2 2 4 0.01;
2 2 5 0.01;
2 2 6 0.01;
2 2 7 0.01;
2 2 8 0.01;
2 2 9 0.01;
2 2 10 0.01;
2 2 11 0.01;
2 2 12 0.01;
3 1 1 0.011;
3 1 2 0.011;
3 1 3 0.011;
3 1 4 0.011;
3 1 5 0.011;
3 1 6 0.011;
3 1 7 0.011;
3 1 8 0.011;
3 1 9 0.011;
3 1 10 0.011;
3 1 11 0.011;
3 1 12 0.011;
3 2 1 0.009;
3 2 2 0.009;
3 2 3 0.009;
3 2 4 0.009;
3 2 5 0.009;
3 2 6 0.009;
3 2 7 0.009;
3 2 8 0.009;
3 2 9 0.009;
3 2 10 0.009;
3 2 11 0.009;
3 2 12 0.009;
4 1 1 0.008;
4 1 2 0.008;
4 1 3 0.008;
4 1 4 0.008;
4 1 5 0.008;
4 1 6 0.008;
4 1 7 0.008;
4 1 8 0.008;
4 1 9 0.008;
4 1 10 0.008;
4 1 11 0.008;
4 1 12 0.008;
4 2 1 0.007;
4 2 2 0.007;
4 2 3 0.007;
4 2 4 0.007;
4 2 5 0.007;
4 2 6 0.007;
4 2 7 0.007;
4 2 8 0.007;
4 2 9 0.007;
4 2 10 0.007;
4 2 11 0.007;
4 2 12 0.007;
]

# cz: custo de setup por bobina mestre
global c_z = [
1 1 1 1.191;
1 1 2 1.191;
1 1 3 1.191;
1 1 4 1.191;
1 1 5 1.191;
1 1 6 1.191;
1 1 7 1.191;
1 1 8 1.191;
1 1 9 1.191;
1 1 10 1.191;
1 1 11 1.191;
1 1 12 1.191;
1 2 1 0.774;
1 2 2 0.774;
1 2 3 0.774;
1 2 4 0.774;
1 2 5 0.774;
1 2 6 0.774;
1 2 7 0.774;
1 2 8 0.774;
1 2 9 0.774;
1 2 10 0.774;
1 2 11 0.774;
1 2 12 0.774;
2 1 1 1.188;
2 1 2 1.188;
2 1 3 1.188;
2 1 4 1.188;
2 1 5 1.188;
2 1 6 1.188;
2 1 7 1.188;
2 1 8 1.188;
2 1 9 1.188;
2 1 10 1.188;
2 1 11 1.188;
2 1 12 1.188;
2 2 1 0.511;
2 2 2 0.511;
2 2 3 0.511;
2 2 4 0.511;
2 2 5 0.511;
2 2 6 0.511;
2 2 7 0.511;
2 2 8 0.511;
2 2 9 0.511;
2 2 10 0.511;
2 2 11 0.511;
2 2 12 0.511;
3 1 1 0.657;
3 1 2 0.657;
3 1 3 0.657;
3 1 4 0.657;
3 1 5 0.657;
3 1 6 0.657;
3 1 7 0.657;
3 1 8 0.657;
3 1 9 0.657;
3 1 10 0.657;
3 1 11 0.657;
3 1 12 0.657;
3 2 1 0.5;
3 2 2 0.5;
3 2 3 0.5;
3 2 4 0.5;
3 2 5 0.5;
3 2 6 0.5;
3 2 7 0.5;
3 2 8 0.5;
3 2 9 0.5;
3 2 10 0.5;
3 2 11 0.5;
3 2 12 0.5;
4 1 1 0.7;
4 1 2 0.7;
4 1 3 0.7;
4 1 4 0.7;
4 1 5 0.7;
4 1 6 0.7;
4 1 7 0.7;
4 1 8 0.7;
4 1 9 0.7;
4 1 10 0.7;
4 1 11 0.7;
4 1 12 0.7;
4 2 1 0.553;
4 2 2 0.553;
4 2 3 0.553;
4 2 4 0.553;
4 2 5 0.553;
4 2 6 0.553;
4 2 7 0.553;
4 2 8 0.553;
4 2 9 0.553;
4 2 10 0.553;
4 2 11 0.553;
4 2 12 0.553;
]

# cy: custo de corte por bobina mestre
global c_y = [
1 1 1 2.646;
1 1 2 2.646;
1 1 3 2.646;
1 1 4 2.646;
1 1 5 2.646;
1 1 6 2.646;
1 1 7 2.646;
1 1 8 2.646;
1 1 9 2.646;
1 1 10 2.646;
1 1 11 2.646;
1 1 12 2.646;
1 2 1 1.72;
1 2 2 1.72;
1 2 3 1.72;
1 2 4 1.72;
1 2 5 1.72;
1 2 6 1.72;
1 2 7 1.72;
1 2 8 1.72;
1 2 9 1.72;
1 2 10 1.72;
1 2 11 1.72;
1 2 12 1.72;
2 1 1 3.538;
2 1 2 3.538;
2 1 3 3.538;
2 1 4 3.538;
2 1 5 3.538;
2 1 6 3.538;
2 1 7 3.538;
2 1 8 3.538;
2 1 9 3.538;
2 1 10 3.538;
2 1 11 3.538;
2 1 12 3.538;
2 2 1 1.38;
2 2 2 1.38;
2 2 3 1.38;
2 2 4 1.38;
2 2 5 1.38;
2 2 6 1.38;
2 2 7 1.38;
2 2 8 1.38;
2 2 9 1.38;
2 2 10 1.38;
2 2 11 1.38;
2 2 12 1.38;
3 1 1 2.555;
3 1 2 2.555;
3 1 3 2.555;
3 1 4 2.555;
3 1 5 2.555;
3 1 6 2.555;
3 1 7 2.555;
3 1 8 2.555;
3 1 9 2.555;
3 1 10 2.555;
3 1 11 2.555;
3 1 12 2.555;
3 2 1 2.331;
3 2 2 2.331;
3 2 3 2.331;
3 2 4 2.331;
3 2 5 2.331;
3 2 6 2.331;
3 2 7 2.331;
3 2 8 2.331;
3 2 9 2.331;
3 2 10 2.331;
3 2 11 2.331;
3 2 12 2.331;
4 1 1 1.944;
4 1 2 1.944;
4 1 3 1.944;
4 1 4 1.944;
4 1 5 1.944;
4 1 6 1.944;
4 1 7 1.944;
4 1 8 1.944;
4 1 9 1.944;
4 1 10 1.944;
4 1 11 1.944;
4 1 12 1.944;
4 2 1 1.842;
4 2 2 1.842;
4 2 3 1.842;
4 2 4 1.842;
4 2 5 1.842;
4 2 6 1.842;
4 2 7 1.842;
4 2 8 1.842;
4 2 9 1.842;
4 2 10 1.842;
4 2 11 1.842;
4 2 12 1.842;
]

# c_e: Custo de estocar um item de largura l_i
global c_e = [
1 1 1 0.006;
1 1 2 0.006;
1 1 3 0.006;
1 1 4 0.006;
1 1 5 0.006;
1 1 6 0.006;
1 1 7 0.006;
1 1 8 0.006;
1 1 9 0.006;
1 1 10 0.006;
1 1 11 0.006;
1 1 12 0.006;
1 2 1 0.006;
1 2 2 0.006;
1 2 3 0.006;
1 2 4 0.006;
1 2 5 0.006;
1 2 6 0.006;
1 2 7 0.006;
1 2 8 0.006;
1 2 9 0.006;
1 2 10 0.006;
1 2 11 0.006;
1 2 12 0.006;
1 3 1 0.005;
1 3 2 0.005;
1 3 3 0.005;
1 3 4 0.005;
1 3 5 0.005;
1 3 6 0.005;
1 3 7 0.005;
1 3 8 0.005;
1 3 9 0.005;
1 3 10 0.005;
1 3 11 0.005;
1 3 12 0.005;
1 4 1 0.004;
1 4 2 0.004;
1 4 3 0.004;
1 4 4 0.004;
1 4 5 0.004;
1 4 6 0.004;
1 4 7 0.004;
1 4 8 0.004;
1 4 9 0.004;
1 4 10 0.004;
1 4 11 0.004;
1 4 12 0.004;
2 1 1 0.006;
2 1 2 0.006;
2 1 3 0.006;
2 1 4 0.006;
2 1 5 0.006;
2 1 6 0.006;
2 1 7 0.006;
2 1 8 0.006;
2 1 9 0.006;
2 1 10 0.006;
2 1 11 0.006;
2 1 12 0.006;
2 2 1 0.006;
2 2 2 0.006;
2 2 3 0.006;
2 2 4 0.006;
2 2 5 0.006;
2 2 6 0.006;
2 2 7 0.006;
2 2 8 0.006;
2 2 9 0.006;
2 2 10 0.006;
2 2 11 0.006;
2 2 12 0.006;
2 3 1 0.005;
2 3 2 0.005;
2 3 3 0.005;
2 3 4 0.005;
2 3 5 0.005;
2 3 6 0.005;
2 3 7 0.005;
2 3 8 0.005;
2 3 9 0.005;
2 3 10 0.005;
2 3 11 0.005;
2 3 12 0.005;
2 4 1 0.004;
2 4 2 0.004;
2 4 3 0.004;
2 4 4 0.004;
2 4 5 0.004;
2 4 6 0.004;
2 4 7 0.004;
2 4 8 0.004;
2 4 9 0.004;
2 4 10 0.004;
2 4 11 0.004;
2 4 12 0.004;
3 1 1 0.006;
3 1 2 0.006;
3 1 3 0.006;
3 1 4 0.006;
3 1 5 0.006;
3 1 6 0.006;
3 1 7 0.006;
3 1 8 0.006;
3 1 9 0.006;
3 1 10 0.006;
3 1 11 0.006;
3 1 12 0.006;
3 2 1 0.006;
3 2 2 0.006;
3 2 3 0.006;
3 2 4 0.006;
3 2 5 0.006;
3 2 6 0.006;
3 2 7 0.006;
3 2 8 0.006;
3 2 9 0.006;
3 2 10 0.006;
3 2 11 0.006;
3 2 12 0.006;
3 3 1 0.005;
3 3 2 0.005;
3 3 3 0.005;
3 3 4 0.005;
3 3 5 0.005;
3 3 6 0.005;
3 3 7 0.005;
3 3 8 0.005;
3 3 9 0.005;
3 3 10 0.005;
3 3 11 0.005;
3 3 12 0.005;
3 4 1 0.004;
3 4 2 0.004;
3 4 3 0.004;
3 4 4 0.004;
3 4 5 0.004;
3 4 6 0.004;
3 4 7 0.004;
3 4 8 0.004;
3 4 9 0.004;
3 4 10 0.004;
3 4 11 0.004;
3 4 12 0.004;
4 1 1 0.006;
4 1 2 0.006;
4 1 3 0.006;
4 1 4 0.006;
4 1 5 0.006;
4 1 6 0.006;
4 1 7 0.006;
4 1 8 0.006;
4 1 9 0.006;
4 1 10 0.006;
4 1 11 0.006;
4 1 12 0.006;
4 2 1 0.006;
4 2 2 0.006;
4 2 3 0.006;
4 2 4 0.006;
4 2 5 0.006;
4 2 6 0.006;
4 2 7 0.006;
4 2 8 0.006;
4 2 9 0.006;
4 2 10 0.006;
4 2 11 0.006;
4 2 12 0.006;
4 3 1 0.005;
4 3 2 0.005;
4 3 3 0.005;
4 3 4 0.005;
4 3 5 0.005;
4 3 6 0.005;
4 3 7 0.005;
4 3 8 0.005;
4 3 9 0.005;
4 3 10 0.005;
4 3 11 0.005;
4 3 12 0.005;
4 4 1 0.004;
4 4 2 0.004;
4 4 3 0.004;
4 4 4 0.004;
4 4 5 0.004;
4 4 6 0.004;
4 4 7 0.004;
4 4 8 0.004;
4 4 9 0.004;
4 4 10 0.004;
4 4 11 0.004;
4 4 12 0.004;
5 1 1 0.006;
5 1 2 0.006;
5 1 3 0.006;
5 1 4 0.006;
5 1 5 0.006;
5 1 6 0.006;
5 1 7 0.006;
5 1 8 0.006;
5 1 9 0.006;
5 1 10 0.006;
5 1 11 0.006;
5 1 12 0.006;
5 2 1 0.006;
5 2 2 0.006;
5 2 3 0.006;
5 2 4 0.006;
5 2 5 0.006;
5 2 6 0.006;
5 2 7 0.006;
5 2 8 0.006;
5 2 9 0.006;
5 2 10 0.006;
5 2 11 0.006;
5 2 12 0.006;
5 3 1 0.005;
5 3 2 0.005;
5 3 3 0.005;
5 3 4 0.005;
5 3 5 0.005;
5 3 6 0.005;
5 3 7 0.005;
5 3 8 0.005;
5 3 9 0.005;
5 3 10 0.005;
5 3 11 0.005;
5 3 12 0.005;
5 4 1 0.004;
5 4 2 0.004;
5 4 3 0.004;
5 4 4 0.004;
5 4 5 0.004;
5 4 6 0.004;
5 4 7 0.004;
5 4 8 0.004;
5 4 9 0.004;
5 4 10 0.004;
5 4 11 0.004;
5 4 12 0.004;
6 1 1 0.006;
6 1 2 0.006;
6 1 3 0.006;
6 1 4 0.006;
6 1 5 0.006;
6 1 6 0.006;
6 1 7 0.006;
6 1 8 0.006;
6 1 9 0.006;
6 1 10 0.006;
6 1 11 0.006;
6 1 12 0.006;
6 2 1 0.006;
6 2 2 0.006;
6 2 3 0.006;
6 2 4 0.006;
6 2 5 0.006;
6 2 6 0.006;
6 2 7 0.006;
6 2 8 0.006;
6 2 9 0.006;
6 2 10 0.006;
6 2 11 0.006;
6 2 12 0.006;
6 3 1 0.005;
6 3 2 0.005;
6 3 3 0.005;
6 3 4 0.005;
6 3 5 0.005;
6 3 6 0.005;
6 3 7 0.005;
6 3 8 0.005;
6 3 9 0.005;
6 3 10 0.005;
6 3 11 0.005;
6 3 12 0.005;
6 4 1 0.004;
6 4 2 0.004;
6 4 3 0.004;
6 4 4 0.004;
6 4 5 0.004;
6 4 6 0.004;
6 4 7 0.004;
6 4 8 0.004;
6 4 9 0.004;
6 4 10 0.004;
6 4 11 0.004;
6 4 12 0.004;
7 1 1 0.006;
7 1 2 0.006;
7 1 3 0.006;
7 1 4 0.006;
7 1 5 0.006;
7 1 6 0.006;
7 1 7 0.006;
7 1 8 0.006;
7 1 9 0.006;
7 1 10 0.006;
7 1 11 0.006;
7 1 12 0.006;
7 2 1 0.006;
7 2 2 0.006;
7 2 3 0.006;
7 2 4 0.006;
7 2 5 0.006;
7 2 6 0.006;
7 2 7 0.006;
7 2 8 0.006;
7 2 9 0.006;
7 2 10 0.006;
7 2 11 0.006;
7 2 12 0.006;
7 3 1 0.005;
7 3 2 0.005;
7 3 3 0.005;
7 3 4 0.005;
7 3 5 0.005;
7 3 6 0.005;
7 3 7 0.005;
7 3 8 0.005;
7 3 9 0.005;
7 3 10 0.005;
7 3 11 0.005;
7 3 12 0.005;
7 4 1 0.004;
7 4 2 0.004;
7 4 3 0.004;
7 4 4 0.004;
7 4 5 0.004;
7 4 6 0.004;
7 4 7 0.004;
7 4 8 0.004;
7 4 9 0.004;
7 4 10 0.004;
7 4 11 0.004;
7 4 12 0.004;
8 1 1 0.006;
8 1 2 0.006;
8 1 3 0.006;
8 1 4 0.006;
8 1 5 0.006;
8 1 6 0.006;
8 1 7 0.006;
8 1 8 0.006;
8 1 9 0.006;
8 1 10 0.006;
8 1 11 0.006;
8 1 12 0.006;
8 2 1 0.006;
8 2 2 0.006;
8 2 3 0.006;
8 2 4 0.006;
8 2 5 0.006;
8 2 6 0.006;
8 2 7 0.006;
8 2 8 0.006;
8 2 9 0.006;
8 2 10 0.006;
8 2 11 0.006;
8 2 12 0.006;
8 3 1 0.005;
8 3 2 0.005;
8 3 3 0.005;
8 3 4 0.005;
8 3 5 0.005;
8 3 6 0.005;
8 3 7 0.005;
8 3 8 0.005;
8 3 9 0.005;
8 3 10 0.005;
8 3 11 0.005;
8 3 12 0.005;
8 4 1 0.004;
8 4 2 0.004;
8 4 3 0.004;
8 4 4 0.004;
8 4 5 0.004;
8 4 6 0.004;
8 4 7 0.004;
8 4 8 0.004;
8 4 9 0.004;
8 4 10 0.004;
8 4 11 0.004;
8 4 12 0.004;
9 1 1 0.006;
9 1 2 0.006;
9 1 3 0.006;
9 1 4 0.006;
9 1 5 0.006;
9 1 6 0.006;
9 1 7 0.006;
9 1 8 0.006;
9 1 9 0.006;
9 1 10 0.006;
9 1 11 0.006;
9 1 12 0.006;
9 2 1 0.006;
9 2 2 0.006;
9 2 3 0.006;
9 2 4 0.006;
9 2 5 0.006;
9 2 6 0.006;
9 2 7 0.006;
9 2 8 0.006;
9 2 9 0.006;
9 2 10 0.006;
9 2 11 0.006;
9 2 12 0.006;
9 3 1 0.005;
9 3 2 0.005;
9 3 3 0.005;
9 3 4 0.005;
9 3 5 0.005;
9 3 6 0.005;
9 3 7 0.005;
9 3 8 0.005;
9 3 9 0.005;
9 3 10 0.005;
9 3 11 0.005;
9 3 12 0.005;
9 4 1 0.004;
9 4 2 0.004;
9 4 3 0.004;
9 4 4 0.004;
9 4 5 0.004;
9 4 6 0.004;
9 4 7 0.004;
9 4 8 0.004;
9 4 9 0.004;
9 4 10 0.004;
9 4 11 0.004;
9 4 12 0.004;
10 1 1 0.006;
10 1 2 0.006;
10 1 3 0.006;
10 1 4 0.006;
10 1 5 0.006;
10 1 6 0.006;
10 1 7 0.006;
10 1 8 0.006;
10 1 9 0.006;
10 1 10 0.006;
10 1 11 0.006;
10 1 12 0.006;
10 2 1 0.006;
10 2 2 0.006;
10 2 3 0.006;
10 2 4 0.006;
10 2 5 0.006;
10 2 6 0.006;
10 2 7 0.006;
10 2 8 0.006;
10 2 9 0.006;
10 2 10 0.006;
10 2 11 0.006;
10 2 12 0.006;
10 3 1 0.005;
10 3 2 0.005;
10 3 3 0.005;
10 3 4 0.005;
10 3 5 0.005;
10 3 6 0.005;
10 3 7 0.005;
10 3 8 0.005;
10 3 9 0.005;
10 3 10 0.005;
10 3 11 0.005;
10 3 12 0.005;
10 4 1 0.004;
10 4 2 0.004;
10 4 3 0.004;
10 4 4 0.004;
10 4 5 0.004;
10 4 6 0.004;
10 4 7 0.004;
10 4 8 0.004;
10 4 9 0.004;
10 4 10 0.004;
10 4 11 0.004;
10 4 12 0.004;
]

# csc: custo de setup do padrão de corte (igual para cada padrão j)
global c_sc = [
1 1 1 0.124;
1 1 2 0.124;
1 1 3 0.124;
1 1 4 0.124;
1 1 5 0.124;
1 1 6 0.124;
1 1 7 0.124;
1 1 8 0.124;
1 1 9 0.124;
1 1 10 0.124;
1 1 11 0.124;
1 1 12 0.124;
1 2 1 0.057;
1 2 2 0.057;
1 2 3 0.057;
1 2 4 0.057;
1 2 5 0.057;
1 2 6 0.057;
1 2 7 0.057;
1 2 8 0.057;
1 2 9 0.057;
1 2 10 0.057;
1 2 11 0.057;
1 2 12 0.057;
2 1 1 0.138;
2 1 2 0.138;
2 1 3 0.138;
2 1 4 0.138;
2 1 5 0.138;
2 1 6 0.138;
2 1 7 0.138;
2 1 8 0.138;
2 1 9 0.138;
2 1 10 0.138;
2 1 11 0.138;
2 1 12 0.138;
2 2 1 0.05;
2 2 2 0.05;
2 2 3 0.05;
2 2 4 0.05;
2 2 5 0.05;
2 2 6 0.05;
2 2 7 0.05;
2 2 8 0.05;
2 2 9 0.05;
2 2 10 0.05;
2 2 11 0.05;
2 2 12 0.05;
3 1 1 0.079;
3 1 2 0.079;
3 1 3 0.079;
3 1 4 0.079;
3 1 5 0.079;
3 1 6 0.079;
3 1 7 0.079;
3 1 8 0.079;
3 1 9 0.079;
3 1 10 0.079;
3 1 11 0.079;
3 1 12 0.079;
3 2 1 0.103;
3 2 2 0.103;
3 2 3 0.103;
3 2 4 0.103;
3 2 5 0.103;
3 2 6 0.103;
3 2 7 0.103;
3 2 8 0.103;
3 2 9 0.103;
3 2 10 0.103;
3 2 11 0.103;
3 2 12 0.103;
4 1 1 0.074;
4 1 2 0.074;
4 1 3 0.074;
4 1 4 0.074;
4 1 5 0.074;
4 1 6 0.074;
4 1 7 0.074;
4 1 8 0.074;
4 1 9 0.074;
4 1 10 0.074;
4 1 11 0.074;
4 1 12 0.074;
4 2 1 0.085;
4 2 2 0.085;
4 2 3 0.085;
4 2 4 0.085;
4 2 5 0.085;
4 2 6 0.085;
4 2 7 0.085;
4 2 8 0.085;
4 2 9 0.085;
4 2 10 0.085;
4 2 11 0.085;
4 2 12 0.085;
]

# Demandas
global d = [
1 1 1 231;
1 1 2 0;
1 1 3 122;
1 1 4 260;
1 1 5 151;
1 1 6 0;
1 1 7 298;
1 1 8 0;
1 1 9 202;
1 1 10 203;
1 1 11 0;
1 1 12 261;
1 2 1 51;
1 2 2 246;
1 2 3 168;
1 2 4 62;
1 2 5 143;
1 2 6 217;
1 2 7 262;
1 2 8 132;
1 2 9 251;
1 2 10 267;
1 2 11 133;
1 2 12 102;
1 3 1 0;
1 3 2 66;
1 3 3 289;
1 3 4 109;
1 3 5 283;
1 3 6 156;
1 3 7 82;
1 3 8 78;
1 3 9 98;
1 3 10 207;
1 3 11 52;
1 3 12 286;
1 4 1 208;
1 4 2 66;
1 4 3 260;
1 4 4 240;
1 4 5 0;
1 4 6 133;
1 4 7 250;
1 4 8 279;
1 4 9 241;
1 4 10 254;
1 4 11 238;
1 4 12 279;
2 1 1 88;
2 1 2 232;
2 1 3 198;
2 1 4 189;
2 1 5 272;
2 1 6 300;
2 1 7 191;
2 1 8 163;
2 1 9 118;
2 1 10 50;
2 1 11 0;
2 1 12 137;
2 2 1 0;
2 2 2 53;
2 2 3 187;
2 2 4 189;
2 2 5 0;
2 2 6 66;
2 2 7 164;
2 2 8 116;
2 2 9 277;
2 2 10 122;
2 2 11 103;
2 2 12 0;
2 3 1 212;
2 3 2 199;
2 3 3 299;
2 3 4 0;
2 3 5 187;
2 3 6 166;
2 3 7 109;
2 3 8 216;
2 3 9 62;
2 3 10 143;
2 3 11 224;
2 3 12 0;
2 4 1 216;
2 4 2 111;
2 4 3 0;
2 4 4 255;
2 4 5 261;
2 4 6 269;
2 4 7 101;
2 4 8 175;
2 4 9 121;
2 4 10 95;
2 4 11 271;
2 4 12 160;
3 1 1 205;
3 1 2 253;
3 1 3 226;
3 1 4 195;
3 1 5 187;
3 1 6 162;
3 1 7 0;
3 1 8 239;
3 1 9 0;
3 1 10 0;
3 1 11 119;
3 1 12 0;
3 2 1 179;
3 2 2 80;
3 2 3 177;
3 2 4 78;
3 2 5 134;
3 2 6 0;
3 2 7 193;
3 2 8 138;
3 2 9 214;
3 2 10 118;
3 2 11 74;
3 2 12 123;
3 3 1 230;
3 3 2 136;
3 3 3 72;
3 3 4 71;
3 3 5 96;
3 3 6 244;
3 3 7 185;
3 3 8 0;
3 3 9 56;
3 3 10 248;
3 3 11 149;
3 3 12 0;
3 4 1 0;
3 4 2 196;
3 4 3 110;
3 4 4 283;
3 4 5 189;
3 4 6 132;
3 4 7 84;
3 4 8 69;
3 4 9 85;
3 4 10 153;
3 4 11 78;
3 4 12 118;
4 1 1 0;
4 1 2 240;
4 1 3 104;
4 1 4 263;
4 1 5 105;
4 1 6 125;
4 1 7 176;
4 1 8 131;
4 1 9 211;
4 1 10 140;
4 1 11 283;
4 1 12 64;
4 2 1 258;
4 2 2 0;
4 2 3 218;
4 2 4 0;
4 2 5 110;
4 2 6 270;
4 2 7 119;
4 2 8 157;
4 2 9 192;
4 2 10 245;
4 2 11 76;
4 2 12 105;
4 3 1 0;
4 3 2 0;
4 3 3 54;
4 3 4 0;
4 3 5 168;
4 3 6 234;
4 3 7 246;
4 3 8 96;
4 3 9 157;
4 3 10 231;
4 3 11 80;
4 3 12 203;
4 4 1 148;
4 4 2 0;
4 4 3 112;
4 4 4 156;
4 4 5 0;
4 4 6 0;
4 4 7 144;
4 4 8 245;
4 4 9 165;
4 4 10 135;
4 4 11 150;
4 4 12 299;
5 1 1 89;
5 1 2 0;
5 1 3 288;
5 1 4 90;
5 1 5 116;
5 1 6 241;
5 1 7 0;
5 1 8 162;
5 1 9 269;
5 1 10 0;
5 1 11 283;
5 1 12 161;
5 2 1 131;
5 2 2 86;
5 2 3 300;
5 2 4 128;
5 2 5 208;
5 2 6 293;
5 2 7 284;
5 2 8 0;
5 2 9 195;
5 2 10 291;
5 2 11 275;
5 2 12 76;
5 3 1 273;
5 3 2 167;
5 3 3 284;
5 3 4 279;
5 3 5 287;
5 3 6 285;
5 3 7 94;
5 3 8 0;
5 3 9 139;
5 3 10 0;
5 3 11 216;
5 3 12 155;
5 4 1 225;
5 4 2 184;
5 4 3 100;
5 4 4 207;
5 4 5 110;
5 4 6 0;
5 4 7 159;
5 4 8 0;
5 4 9 236;
5 4 10 0;
5 4 11 175;
5 4 12 136;
6 1 1 242;
6 1 2 50;
6 1 3 75;
6 1 4 0;
6 1 5 173;
6 1 6 207;
6 1 7 198;
6 1 8 209;
6 1 9 0;
6 1 10 0;
6 1 11 200;
6 1 12 0;
6 2 1 68;
6 2 2 100;
6 2 3 117;
6 2 4 146;
6 2 5 271;
6 2 6 275;
6 2 7 214;
6 2 8 176;
6 2 9 258;
6 2 10 198;
6 2 11 281;
6 2 12 266;
6 3 1 266;
6 3 2 0;
6 3 3 91;
6 3 4 135;
6 3 5 123;
6 3 6 152;
6 3 7 80;
6 3 8 73;
6 3 9 259;
6 3 10 147;
6 3 11 274;
6 3 12 126;
6 4 1 292;
6 4 2 215;
6 4 3 206;
6 4 4 0;
6 4 5 215;
6 4 6 160;
6 4 7 169;
6 4 8 141;
6 4 9 170;
6 4 10 123;
6 4 11 101;
6 4 12 91;
7 1 1 115;
7 1 2 249;
7 1 3 234;
7 1 4 187;
7 1 5 248;
7 1 6 208;
7 1 7 228;
7 1 8 0;
7 1 9 0;
7 1 10 81;
7 1 11 268;
7 1 12 0;
7 2 1 75;
7 2 2 98;
7 2 3 234;
7 2 4 271;
7 2 5 122;
7 2 6 54;
7 2 7 0;
7 2 8 276;
7 2 9 201;
7 2 10 230;
7 2 11 0;
7 2 12 112;
7 3 1 243;
