###################################################
# Classe 7 : K = 2, M = 2, T = 12, N = 5
# Exemplo: 5.   c7ex05.dat          Semente: 9999
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 12
global N = 5

global L = [540, 460]

global l = [59, 88, 90, 96, 146]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]
1 1 8 2.103;
1 1 9 2.103;
1 1 10 2.103;
1 1 11 2.103;
1 1 12 2.103;
1 2 1 2.561;
1 2 2 2.561;
1 2 3 2.561;
1 2 4 2.561;
1 2 5 2.561;
1 2 6 2.561;
1 2 7 2.561;
1 2 8 2.561;
1 2 9 2.561;
1 2 10 2.561;
1 2 11 2.561;
1 2 12 2.561;
2 1 1 3.791;
2 1 2 3.791;
2 1 3 3.791;
2 1 4 3.791;
2 1 5 3.791;
2 1 6 3.791;
2 1 7 3.791;
2 1 8 3.791;
2 1 9 3.791;
2 1 10 3.791;
2 1 11 3.791;
2 1 12 3.791;
2 2 1 1.72;
2 2 2 1.72;
2 2 3 1.72;
2 2 4 1.72;
2 2 5 1.72;
2 2 6 1.72;
2 2 7 1.72;
2 2 8 1.72;
2 2 9 1.72;
2 2 10 1.72;
2 2 11 1.72;
2 2 12 1.72;
]

global c_sc = [
1 1 1 0.097;
1 1 2 0.097;
1 1 3 0.097;
1 1 4 0.097;
1 1 5 0.097;
1 1 6 0.097;
1 1 7 0.097;
1 1 8 0.097;
1 1 9 0.097;
1 1 10 0.097;
1 1 11 0.097;
1 1 12 0.097;
1 2 1 0.125;
1 2 2 0.125;
1 2 3 0.125;
1 2 4 0.125;
1 2 5 0.125;
1 2 6 0.125;
1 2 7 0.125;
1 2 8 0.125;
1 2 9 0.125;
1 2 10 0.125;
1 2 11 0.125;
1 2 12 0.125;
2 1 1 0.121;
2 1 2 0.121;
2 1 3 0.121;
2 1 4 0.121;
2 1 5 0.121;
2 1 6 0.121;
2 1 7 0.121;
2 1 8 0.121;
2 1 9 0.121;
2 1 10 0.121;
2 1 11 0.121;
2 1 12 0.121;
2 2 1 0.057;
2 2 2 0.057;
2 2 3 0.057;
2 2 4 0.057;
2 2 5 0.057;
2 2 6 0.057;
2 2 7 0.057;
2 2 8 0.057;
2 2 9 0.057;
2 2 10 0.057;
2 2 11 0.057;
2 2 12 0.057;
]

global c_w = [
1 1 1 0.21;
1 1 2 0.21;
1 1 3 0.21;
1 1 4 0.21;
1 1 5 0.21;
1 1 6 0.21;
1 1 7 0.21;
1 1 8 0.21;
1 1 9 0.21;
1 1 10 0.21;
1 1 11 0.21;
1 1 12 0.21;
1 2 1 0.534;
1 2 2 0.534;
1 2 3 0.534;
1 2 4 0.534;
1 2 5 0.534;
1 2 6 0.534;
1 2 7 0.534;
1 2 8 0.534;
1 2 9 0.534;
1 2 10 0.534;
1 2 11 0.534;
1 2 12 0.534;
2 1 1 0.505;
2 1 2 0.505;
2 1 3 0.505;
2 1 4 0.505;
2 1 5 0.505;
2 1 6 0.505;
2 1 7 0.505;
2 1 8 0.505;
2 1 9 0.505;
2 1 10 0.505;
2 1 11 0.505;
2 1 12 0.505;
2 2 1 0.447;
2 2 2 0.447;
2 2 3 0.447;
2 2 4 0.447;
2 2 5 0.447;
2 2 6 0.447;
2 2 7 0.447;
2 2 8 0.447;
2 2 9 0.447;
2 2 10 0.447;
2 2 11 0.447;
2 2 12 0.447;
]

global c_e = [
1 1 1 0.04361685214626391;
1 1 2 0.04274451510333863;
1 1 3 0.04710620031796503;
1 1 4 0.04972321144674085;
1 1 5 0.05234022257551669;
1 1 6 0.05059554848966613;
1 1 7 0.03663815580286168;
1 1 8 0.04885087440381559;
1 1 9 0.04448918918918919;
1 1 10 0.04972321144674085;
1 1 11 0.03925516693163752;
1 1 12 0.04187217806041336;
1 2 1 0.06250810810810811;
1 2 2 0.06697297297297297;
1 2 3 0.04576486486486486;
1 2 4 0.04576486486486486;
1 2 5 0.05581081081081081;
1 2 6 0.04576486486486486;
1 2 7 0.051345945945945944;
1 2 8 0.06474054054054054;
1 2 9 0.056927027027027025;
1 2 10 0.04464864864864865;
1 2 11 0.05357837837837838;
1 2 12 0.06697297297297297;
2 1 1 0.06115230524642289;
2 1 2 0.05594785373608902;
2 1 3 0.05334562798092209;
2 1 4 0.058550079491255964;
2 1 5 0.07806677265500794;
2 1 6 0.07416343402225754;
2 1 7 0.07676565977742447;
2 1 8 0.059851192368839436;
2 1 9 0.06505564387917329;
2 1 10 0.07156120826709063;
2 1 11 0.059851192368839436;
2 1 12 0.07026009538950716;
2 2 1 0.09656216216216217;
2 2 2 0.0899027027027027;
2 2 3 0.07158918918918918;
2 2 4 0.0899027027027027;
2 2 5 0.08157837837837838;
2 2 6 0.06825945945945945;
2 2 7 0.08657297297297298;
2 2 8 0.09656216216216217;
2 2 9 0.07158918918918918;
2 2 10 0.08490810810810812;
2 2 11 0.07158918918918918;
2 2 12 0.08657297297297298;
3 1 1 0.07851033386327504;
3 1 2 0.06254213036565977;
3 1 3 0.06254213036565977;
3 1 4 0.06786486486486486;
3 1 5 0.06919554848966614;
3 1 6 0.07185691573926868;
3 1 7 0.06919554848966614;
3 1 8 0.05588871224165341;
3 1 9 0.07984101748807632;
3 1 10 0.07717965023847376;
3 1 11 0.07052623211446742;
3 1 12 0.05588871224165341;
3 2 1 0.09705405405405405;
3 2 2 0.08513513513513514;
3 2 3 0.0681081081081081;
3 2 4 0.07491891891891891;
3 2 5 0.09024324324324325;
3 2 6 0.08343243243243244;
3 2 7 0.09535135135135137;
3 2 8 0.07151351351351351;
3 2 9 0.09705405405405405;
3 2 10 0.06981081081081081;
3 2 11 0.08002702702702702;
3 2 12 0.09535135135135137;
4 1 1 0.06671160572337043;
4 1 2 0.08090556438791732;
4 1 3 0.06103402225755167;
4 1 4 0.0695503974562798;
4 1 5 0.0709697933227345;
4 1 6 0.06103402225755167;
4 1 7 0.06529220985691575;
4 1 8 0.08090556438791732;
4 1 9 0.07380858505564387;
4 1 10 0.07806677265500796;
4 1 11 0.07522798092209858;
4 1 12 0.05961462639109698;
4 2 1 0.09262702702702703;
4 2 2 0.09081081081081081;
4 2 3 0.08899459459459459;
4 2 4 0.09625945945945946;
4 2 5 0.10715675675675676;
4 2 6 0.09625945945945946;
4 2 7 0.08899459459459459;
4 2 8 0.10170810810810811;
4 2 9 0.08717837837837837;
4 2 10 0.10170810810810811;
4 2 11 0.08172972972972974;
4 2 12 0.08717837837837837;
5 1 1 0.10577456279809219;
5 1 2 0.10361589825119237;
5 1 3 0.09282257551669316;
5 1 4 0.12736120826709063;
5 1 5 0.11225055643879174;
5 1 6 0.09066391096979333;
5 1 7 0.09929856915739269;
5 1 8 0.11225055643879174;
5 1 9 0.1100918918918919;
5 1 10 0.10793322734499206;
5 1 11 0.11440922098569159;
5 1 12 0.094981240063593;
5 2 1 0.1463945945945946;
5 2 2 0.1463945945945946;
5 2 3 0.1657297297297297;
5 2 4 0.15468108108108108;
5 2 5 0.1657297297297297;
5 2 6 0.1298216216216216;
5 2 7 0.1242972972972973;
5 2 8 0.1298216216216216;
5 2 9 0.1602054054054054;
5 2 10 0.1242972972972973;
5 2 11 0.1104864864864865;
5 2 12 0.12153513513513513;
]

global d = [
1 1 1 114;
1 1 2 134;
1 1 3 186;
1 1 4 174;
1 1 5 64;
1 1 6 0;
1 1 7 86;
1 1 8 0;
1 1 9 111;
1 1 10 229;
1 1 11 160;
1 1 12 0;
1 2 1 64;
1 2 2 160;
1 2 3 0;
1 2 4 129;
1 2 5 50;
1 2 6 0;
1 2 7 0;
1 2 8 173;
1 2 9 218;
1 2 10 0;
1 2 11 145;
1 2 12 252;
2 1 1 0;
2 1 2 252;
2 1 3 238;
2 1 4 133;
2 1 5 238;
2 1 6 262;
2 1 7 0;
2 1 8 245;
2 1 9 258;
2 1 10 223;
2 1 11 138;
2 1 12 63;
2 2 1 198;
2 2 2 108;
2 2 3 0;
2 2 4 118;
2 2 5 107;
2 2 6 64;
2 2 7 0;
2 2 8 165;
2 2 9 73;
2 2 10 83;
2 2 11 129;
2 2 12 262;
3 1 1 232;
3 1 2 232;
3 1 3 260;
3 1 4 199;
3 1 5 140;
3 1 6 159;
3 1 7 51;
3 1 8 176;
3 1 9 176;
3 1 10 214;
3 1 11 233;
3 1 12 92;
3 2 1 230;
3 2 2 205;
3 2 3 90;
3 2 4 0;
3 2 5 104;
3 2 6 115;
3 2 7 291;
3 2 8 107;
3 2 9 70;
3 2 10 153;
3 2 11 175;
3 2 12 87;
4 1 1 51;
4 1 2 153;
4 1 3 0;
4 1 4 216;
4 1 5 143;
4 1 6 183;
4 1 7 144;
4 1 8 0;
4 1 9 0;
4 1 10 240;
4 1 11 111;
4 1 12 0;
4 2 1 287;
4 2 2 287;
4 2 3 127;
4 2 4 156;
4 2 5 231;
4 2 6 276;
4 2 7 86;
4 2 8 170;
4 2 9 0;
4 2 10 217;
4 2 11 107;
4 2 12 52;
5 1 1 284;
5 1 2 144;
5 1 3 143;
5 1 4 0;
5 1 5 233;
5 1 6 71;
5 1 7 281;
5 1 8 0;
5 1 9 261;
5 1 10 229;
5 1 11 282;
5 1 12 215;
5 2 1 293;
5 2 2 84;
5 2 3 137;
5 2 4 169;
5 2 5 130;
5 2 6 99;
5 2 7 50;
5 2 8 104;
5 2 9 102;
5 2 10 264;
5 2 11 202;
5 2 12 270;
]

global Cap_c = [
1 1 1 1978.0;
1 1 2 1978.0;
1 1 3 1978.0;
1 1 4 1978.0;
1 1 5 1978.0;
1 1 6 1978.0;
1 1 7 1978.0;
1 1 8 1978.0;
1 1 9 1978.0;
1 1 10 1978.0;
1 1 11 1978.0;
1 1 12 1978.0;
1 2 1 1978.0;
1 2 2 1978.0;
1 2 3 1978.0;
1 2 4 1978.0;
1 2 5 1978.0;
1 2 6 1978.0;
1 2 7 1978.0;
1 2 8 1978.0;
1 2 9 1978.0;
1 2 10 1978.0;
1 2 11 1978.0;
1 2 12 1978.0;
2 1 1 1978.0;
2 1 2 1978.0;
2 1 3 1978.0;
2 1 4 1978.0;
2 1 5 1978.0;
2 1 6 1978.0;
2 1 7 1978.0;
2 1 8 1978.0;
2 1 9 1978.0;
2 1 10 1978.0;
2 1 11 1978.0;
2 1 12 1978.0;
2 2 1 1978.0;
2 2 2 1978.0;
2 2 3 1978.0;
2 2 4 1978.0;
2 2 5 1978.0;
2 2 6 1978.0;
2 2 7 1978.0;
2 2 8 1978.0;
2 2 9 1978.0;
2 2 10 1978.0;
2 2 11 1978.0;
2 2 12 1978.0;
]

global Cap_p = [151506.0 151506.0 151506.0 151506.0 151506.0 151506.0 151506.0 151506.0 151506.0 151506.0 151506.0 151506.0; 129061.0 129061.0 129061.0 129061.0 129061.0 129061.0 129061.0 129061.0 129061.0 129061.0 129061.0 129061.0]
#-----------------------------------------
