###################################################
# Classe 22 : K = 6, M = 2, T = 10, N = 5
# Exemplo: 3.   c22ex03.dat          Semente: 4203
#-----------------------Dados----------------------
global K = 6
6 1 6 22.896;
6 1 7 22.896;
6 1 8 22.896;
6 1 9 22.896;
6 1 10 22.896;
6 2 1 22.907;
6 2 2 22.907;
6 2 3 22.907;
6 2 4 22.907;
6 2 5 22.907;
6 2 6 22.907;
6 2 7 22.907;
6 2 8 22.907;
6 2 9 22.907;
6 2 10 22.907;
]

global c_z = [
1 1 1 1.026;
1 1 2 1.026;
1 1 3 1.026;
1 1 4 1.026;
1 1 5 1.026;
1 1 6 1.026;
1 1 7 1.026;
1 1 8 1.026;
1 1 9 1.026;
1 1 10 1.026;
1 2 1 0.605;
1 2 2 0.605;
1 2 3 0.605;
1 2 4 0.605;
1 2 5 0.605;
1 2 6 0.605;
1 2 7 0.605;
1 2 8 0.605;
1 2 9 0.605;
1 2 10 0.605;
2 1 1 0.826;
2 1 2 0.826;
2 1 3 0.826;
2 1 4 0.826;
2 1 5 0.826;
2 1 6 0.826;
2 1 7 0.826;
2 1 8 0.826;
2 1 9 0.826;
2 1 10 0.826;
2 2 1 0.826;
2 2 2 0.826;
2 2 3 0.826;
2 2 4 0.826;
2 2 5 0.826;
2 2 6 0.826;
2 2 7 0.826;
2 2 8 0.826;
2 2 9 0.826;
2 2 10 0.826;
3 1 1 1.027;
3 1 2 1.027;
3 1 3 1.027;
3 1 4 1.027;
3 1 5 1.027;
3 1 6 1.027;
3 1 7 1.027;
3 1 8 1.027;
3 1 9 1.027;
3 1 10 1.027;
3 2 1 0.523;
3 2 2 0.523;
3 2 3 0.523;
3 2 4 0.523;
3 2 5 0.523;
3 2 6 0.523;
3 2 7 0.523;
3 2 8 0.523;
3 2 9 0.523;
3 2 10 0.523;
4 1 1 1.215;
4 1 2 1.215;
4 1 3 1.215;
4 1 4 1.215;
4 1 5 1.215;
4 1 6 1.215;
4 1 7 1.215;
4 1 8 1.215;
4 1 9 1.215;
4 1 10 1.215;
4 2 1 0.766;
4 2 2 0.766;
4 2 3 0.766;
4 2 4 0.766;
4 2 5 0.766;
4 2 6 0.766;
4 2 7 0.766;
4 2 8 0.766;
4 2 9 0.766;
4 2 10 0.766;
5 1 1 0.622;
5 1 2 0.622;
5 1 3 0.622;
5 1 4 0.622;
5 1 5 0.622;
5 1 6 0.622;
5 1 7 0.622;
5 1 8 0.622;
5 1 9 0.622;
5 1 10 0.622;
5 2 1 0.878;
5 2 2 0.878;
5 2 3 0.878;
5 2 4 0.878;
5 2 5 0.878;
5 2 6 0.878;
5 2 7 0.878;
5 2 8 0.878;
5 2 9 0.878;
5 2 10 0.878;
6 1 1 0.939;
6 1 2 0.939;
6 1 3 0.939;
6 1 4 0.939;
6 1 5 0.939;
6 1 6 0.939;
6 1 7 0.939;
6 1 8 0.939;
6 1 9 0.939;
6 1 10 0.939;
6 2 1 1.077;
6 2 2 1.077;
6 2 3 1.077;
6 2 4 1.077;
6 2 5 1.077;
6 2 6 1.077;
6 2 7 1.077;
6 2 8 1.077;
6 2 9 1.077;
6 2 10 1.077;
]

global c_y = [
1 1 1 3.266;
1 1 2 3.266;
1 1 3 3.266;
1 1 4 3.266;
1 1 5 3.266;
1 1 6 3.266;
1 1 7 3.266;
1 1 8 3.266;
1 1 9 3.266;
1 1 10 3.266;
1 2 1 2.248;
1 2 2 2.248;
1 2 3 2.248;
1 2 4 2.248;
1 2 5 2.248;
1 2 6 2.248;
1 2 7 2.248;
1 2 8 2.248;
1 2 9 2.248;
1 2 10 2.248;
2 1 1 3.097;
2 1 2 3.097;
2 1 3 3.097;
2 1 4 3.097;
2 1 5 3.097;
2 1 6 3.097;
2 1 7 3.097;
2 1 8 3.097;
2 1 9 3.097;
2 1 10 3.097;
2 2 1 2.581;
2 2 2 2.581;
2 2 3 2.581;
2 2 4 2.581;
2 2 5 2.581;
2 2 6 2.581;
2 2 7 2.581;
2 2 8 2.581;
2 2 9 2.581;
2 2 10 2.581;
3 1 1 2.305;
3 1 2 2.305;
3 1 3 2.305;
3 1 4 2.305;
3 1 5 2.305;
3 1 6 2.305;
3 1 7 2.305;
3 1 8 2.305;
3 1 9 2.305;
3 1 10 2.305;
3 2 1 1.454;
3 2 2 1.454;
3 2 3 1.454;
3 2 4 1.454;
3 2 5 1.454;
3 2 6 1.454;
3 2 7 1.454;
3 2 8 1.454;
3 2 9 1.454;
3 2 10 1.454;
4 1 1 3.51;
4 1 2 3.51;
4 1 3 3.51;
4 1 4 3.51;
4 1 5 3.51;
4 1 6 3.51;
4 1 7 3.51;
4 1 8 3.51;
4 1 9 3.51;
4 1 10 3.51;
4 2 1 1.564;
4 2 2 1.564;
4 2 3 1.564;
4 2 4 1.564;
4 2 5 1.564;
4 2 6 1.564;
4 2 7 1.564;
4 2 8 1.564;
4 2 9 1.564;
4 2 10 1.564;
5 1 1 2.333;
5 1 2 2.333;
5 1 3 2.333;
5 1 4 2.333;
5 1 5 2.333;
5 1 6 2.333;
5 1 7 2.333;
5 1 8 2.333;
5 1 9 2.333;
5 1 10 2.333;
5 2 1 2.536;
5 2 2 2.536;
5 2 3 2.536;
5 2 4 2.536;
5 2 5 2.536;
5 2 6 2.536;
5 2 7 2.536;
5 2 8 2.536;
5 2 9 2.536;
5 2 10 2.536;
6 1 1 2.29;
6 1 2 2.29;
6 1 3 2.29;
6 1 4 2.29;
6 1 5 2.29;
6 1 6 2.29;
6 1 7 2.29;
6 1 8 2.29;
6 1 9 2.29;
6 1 10 2.29;
6 2 1 2.52;
6 2 2 2.52;
6 2 3 2.52;
6 2 4 2.52;
6 2 5 2.52;
6 2 6 2.52;
6 2 7 2.52;
6 2 8 2.52;
6 2 9 2.52;
6 2 10 2.52;
]

global c_sc = [
1 1 1 0.16;
1 1 2 0.16;
1 1 3 0.16;
1 1 4 0.16;
1 1 5 0.16;
1 1 6 0.16;
1 1 7 0.16;
1 1 8 0.16;
1 1 9 0.16;
1 1 10 0.16;
1 2 1 0.11;
1 2 2 0.11;
1 2 3 0.11;
1 2 4 0.11;
1 2 5 0.11;
1 2 6 0.11;
1 2 7 0.11;
1 2 8 0.11;
1 2 9 0.11;
1 2 10 0.11;
2 1 1 0.111;
2 1 2 0.111;
2 1 3 0.111;
2 1 4 0.111;
2 1 5 0.111;
2 1 6 0.111;
2 1 7 0.111;
2 1 8 0.111;
2 1 9 0.111;
2 1 10 0.111;
2 2 1 0.116;
2 2 2 0.116;
2 2 3 0.116;
2 2 4 0.116;
2 2 5 0.116;
2 2 6 0.116;
2 2 7 0.116;
2 2 8 0.116;
2 2 9 0.116;
2 2 10 0.116;
3 1 1 0.097;
3 1 2 0.097;
3 1 3 0.097;
3 1 4 0.097;
3 1 5 0.097;
3 1 6 0.097;
3 1 7 0.097;
3 1 8 0.097;
3 1 9 0.097;
3 1 10 0.097;
3 2 1 0.067;
3 2 2 0.067;
3 2 3 0.067;
3 2 4 0.067;
3 2 5 0.067;
3 2 6 0.067;
3 2 7 0.067;
3 2 8 0.067;
3 2 9 0.067;
3 2 10 0.067;
4 1 1 0.126;
4 1 2 0.126;
4 1 3 0.126;
4 1 4 0.126;
4 1 5 0.126;
4 1 6 0.126;
4 1 7 0.126;
4 1 8 0.126;
4 1 9 0.126;
4 1 10 0.126;
4 2 1 0.067;
4 2 2 0.067;
4 2 3 0.067;
4 2 4 0.067;
4 2 5 0.067;
4 2 6 0.067;
4 2 7 0.067;
4 2 8 0.067;
4 2 9 0.067;
4 2 10 0.067;
5 1 1 0.105;
5 1 2 0.105;
5 1 3 0.105;
5 1 4 0.105;
5 1 5 0.105;
5 1 6 0.105;
5 1 7 0.105;
5 1 8 0.105;
5 1 9 0.105;
5 1 10 0.105;
5 2 1 0.081;
5 2 2 0.081;
5 2 3 0.081;
5 2 4 0.081;
5 2 5 0.081;
5 2 6 0.081;
5 2 7 0.081;
5 2 8 0.081;
5 2 9 0.081;
5 2 10 0.081;
6 1 1 0.098;
6 1 2 0.098;
6 1 3 0.098;
6 1 4 0.098;
6 1 5 0.098;
6 1 6 0.098;
6 1 7 0.098;
6 1 8 0.098;
6 1 9 0.098;
6 1 10 0.098;
6 2 1 0.078;
6 2 2 0.078;
6 2 3 0.078;
6 2 4 0.078;
6 2 5 0.078;
6 2 6 0.078;
6 2 7 0.078;
6 2 8 0.078;
6 2 9 0.078;
6 2 10 0.078;
]

global c_w = [
1 1 1 0.28;
1 1 2 0.28;
1 1 3 0.28;
1 1 4 0.28;
1 1 5 0.28;
1 1 6 0.28;
1 1 7 0.28;
1 1 8 0.28;
1 1 9 0.28;
1 1 10 0.28;
1 2 1 0.242;
1 2 2 0.242;
1 2 3 0.242;
1 2 4 0.242;
1 2 5 0.242;
1 2 6 0.242;
1 2 7 0.242;
1 2 8 0.242;
1 2 9 0.242;
1 2 10 0.242;
2 1 1 0.387;
2 1 2 0.387;
2 1 3 0.387;
2 1 4 0.387;
2 1 5 0.387;
2 1 6 0.387;
2 1 7 0.387;
2 1 8 0.387;
2 1 9 0.387;
2 1 10 0.387;
2 2 1 0.275;
2 2 2 0.275;
2 2 3 0.275;
2 2 4 0.275;
2 2 5 0.275;
2 2 6 0.275;
2 2 7 0.275;
2 2 8 0.275;
2 2 9 0.275;
2 2 10 0.275;
3 1 1 0.503;
3 1 2 0.503;
3 1 3 0.503;
3 1 4 0.503;
3 1 5 0.503;
3 1 6 0.503;
3 1 7 0.503;
3 1 8 0.503;
3 1 9 0.503;
3 1 10 0.503;
3 2 1 0.218;
3 2 2 0.218;
3 2 3 0.218;
3 2 4 0.218;
3 2 5 0.218;
3 2 6 0.218;
3 2 7 0.218;
3 2 8 0.218;
3 2 9 0.218;
3 2 10 0.218;
4 1 1 0.459;
4 1 2 0.459;
4 1 3 0.459;
4 1 4 0.459;
4 1 5 0.459;
4 1 6 0.459;
4 1 7 0.459;
4 1 8 0.459;
4 1 9 0.459;
4 1 10 0.459;
4 2 1 0.297;
4 2 2 0.297;
4 2 3 0.297;
4 2 4 0.297;
4 2 5 0.297;
4 2 6 0.297;
4 2 7 0.297;
4 2 8 0.297;
4 2 9 0.297;
4 2 10 0.297;
5 1 1 0.428;
5 1 2 0.428;
5 1 3 0.428;
5 1 4 0.428;
5 1 5 0.428;
5 1 6 0.428;
5 1 7 0.428;
5 1 8 0.428;
5 1 9 0.428;
5 1 10 0.428;
5 2 1 0.546;
5 2 2 0.546;
5 2 3 0.546;
5 2 4 0.546;
5 2 5 0.546;
5 2 6 0.546;
5 2 7 0.546;
5 2 8 0.546;
5 2 9 0.546;
5 2 10 0.546;
6 1 1 0.527;
6 1 2 0.527;
6 1 3 0.527;
6 1 4 0.527;
6 1 5 0.527;
6 1 6 0.527;
6 1 7 0.527;
6 1 8 0.527;
6 1 9 0.527;
6 1 10 0.527;
6 2 1 0.458;
6 2 2 0.458;
6 2 3 0.458;
6 2 4 0.458;
6 2 5 0.458;
6 2 6 0.458;
6 2 7 0.458;
6 2 8 0.458;
6 2 9 0.458;
6 2 10 0.458;
]

global c_e = [
1 1 1 0.03917074721780604;
1 1 2 0.03319554848966614;
1 1 3 0.031867726550079495;
1 1 4 0.027884260731319555;
1 1 5 0.035851192368839435;
1 1 6 0.029875993640699525;
1 1 7 0.035851192368839435;
1 1 8 0.03850683624801272;
1 1 9 0.0378429252782194;
1 1 10 0.029212082670906202;
1 2 1 0.042098569157392685;
1 2 2 0.03957265500794912;
1 2 3 0.04883434022257551;
1 2 4 0.03620476947535771;
1 2 5 0.04294054054054054;
1 2 6 0.0454664546899841;
1 2 7 0.04630842607313196;
1 2 8 0.04294054054054054;
1 2 9 0.03536279809220985;
1 2 10 0.04715039745627981;
1 3 1 0.036680445151033386;
1 3 2 0.03759745627980922;
1 3 3 0.0449335453100159;
1 3 4 0.03759745627980922;
1 3 5 0.046767567567567565;
1 3 6 0.05226963434022257;
1 3 7 0.04034848966613672;
1 3 8 0.046767567567567565;
1 3 9 0.04126550079491256;
1 3 10 0.05502066772655008;
1 4 1 0.049999364069952305;
1 4 2 0.045191732909379966;
1 4 3 0.05480699523052464;
1 4 4 0.04326868044515104;
1 4 5 0.041345627980922096;
1 4 6 0.0442302066772655;
1 4 7 0.0442302066772655;
1 4 8 0.05480699523052464;
1 4 9 0.05480699523052464;
1 4 10 0.049999364069952305;
1 5 1 0.055745627980922106;
1 5 2 0.06813354531001592;
1 5 3 0.06565596184419716;
1 5 4 0.04955166931637521;
1 5 5 0.05822321144674086;
1 5 6 0.06689475357710653;
1 5 7 0.06317837837837839;
1 5 8 0.055745627980922106;
1 5 9 0.07061112877583467;
1 5 10 0.04955166931637521;
1 6 1 0.07266136724960254;
1 6 2 0.056375198728139904;
1 6 3 0.056375198728139904;
1 6 4 0.07140858505564388;
1 6 5 0.06263910969793322;
1 6 6 0.050111287758346584;
1 6 7 0.057627980922098566;
1 6 8 0.056375198728139904;
1 6 9 0.05386963434022257;
1 6 10 0.056375198728139904;
2 1 1 0.05018751987281399;
2 1 2 0.06487655007949127;
2 1 3 0.06610063593004771;
2 1 4 0.06610063593004771;
2 1 5 0.05018751987281399;
2 1 6 0.05998020667726551;
2 1 7 0.06487655007949127;
2 1 8 0.061204292527821946;
2 1 9 0.06610063593004771;
2 1 10 0.06365246422893482;
2 2 1 0.06364777424483306;
2 2 2 0.062095389507154215;
2 2 3 0.06830492845786963;
2 2 4 0.07606685214626391;
2 2 5 0.07606685214626391;
2 2 6 0.08693354531001592;
2 2 7 0.06364777424483306;
2 2 8 0.07451446740858506;
2 2 9 0.07917162162162161;
2 2 10 0.0838287758346582;
2 3 1 0.09637213831478536;
2 3 2 0.0862277027027027;
2 3 3 0.0794647456279809;
2 3 4 0.06932031001589825;
2 3 5 0.0896091812400636;
2 3 6 0.07101104928457869;
2 3 7 0.09468139904610495;
2 3 8 0.06932031001589825;
2 3 9 0.06762957074721782;
2 3 10 0.08115548489666137;
2 4 1 0.08509507154213036;
2 4 2 0.09218632750397457;
2 4 3 0.07800381558028617;
2 4 4 0.09218632750397457;
2 4 5 0.08509507154213036;
2 4 6 0.08864069952305247;
2 4 7 0.07091255961844198;
2 4 8 0.07977662957074722;
2 4 9 0.09395914149443563;
2 4 10 0.08864069952305247;
2 5 1 0.11648513513513516;
2 5 2 0.11876915739268683;
2 5 3 0.09136089030206679;
2 5 4 0.11420111287758349;
2 5 5 0.12562122416534185;
2 5 6 0.0982129570747218;
2 5 7 0.12105317965023851;
2 5 8 0.12562122416534185;
2 5 9 0.13247329093799684;
2 5 10 0.10049697933227347;
2 6 1 0.13165957869634337;
2 6 2 0.11318104133545309;
2 6 3 0.10394177265500795;
2 6 4 0.13396939586645468;
2 6 5 0.10394177265500795;
2 6 6 0.13858903020667726;
2 6 7 0.13165957869634337;
2 6 8 0.12473012718600954;
2 6 9 0.13396939586645468;
2 6 10 0.12934976152623212;
3 1 1 0.05659841017488077;
3 1 2 0.06688903020667727;
3 1 3 0.07589332273449921;
3 1 4 0.06817535771065183;
3 1 5 0.06817535771065183;
3 1 6 0.07717965023847377;
3 1 7 0.06303004769475358;
3 1 8 0.05917106518282989;
3 1 9 0.07460699523052465;
3 1 10 0.06817535771065183;
3 2 1 0.07014674085850556;
3 2 2 0.09298521462639109;
3 2 3 0.08156597774244832;
3 2 4 0.07014674085850556;
3 2 5 0.07177806041335454;
3 2 6 0.06688410174880763;
3 2 7 0.09624785373608902;
3 2 8 0.0783033386327504;
3 2 9 0.08972257551669316;
3 2 10 0.06851542130365659;
3 3 1 0.09594228934817171;
3 3 2 0.08350532591414943;
3 3 3 0.09238887122416535;
3 3 4 0.09949570747217808;
3 3 5 0.08350532591414943;
3 3 6 0.07817519872813991;
3 3 7 0.09771899841017488;
3 3 8 0.07639848966613673;
3 3 9 0.07995190779014309;
3 3 10 0.09238887122416535;
3 4 1 0.08383306836248014;
3 4 2 0.11177742448330683;
3 4 3 0.10432559618441974;
3 4 4 0.08197011128775836;
3 4 5 0.08569602543720191;
3 4 6 0.09501081081081081;
3 4 7 0.09314785373608903;
3 4 8 0.08383306836248014;
3 4 9 0.10805151033386327;
3 4 10 0.10991446740858506;
3 5 1 0.11280747217806042;
3 5 2 0.13440890302066777;
3 5 3 0.12480826709062007;
3 5 4 0.11520763116057235;
3 5 5 0.09600635930047696;
3 5 6 0.11760779014308428;
3 5 7 0.12240810810810814;
3 5 8 0.11760779014308428;
3 5 9 0.13680906200317966;
3 5 10 0.10560699523052466;
3 6 1 0.13835413354530998;
3 6 2 0.12864507154213037;
3 6 3 0.13349960254372017;
3 6 4 0.14320866454689982;
3 6 5 0.11650874403815578;
3 6 6 0.12379054054054053;
3 6 7 0.10194515103338632;
3 6 8 0.14563593004769473;
3 6 9 0.1189360095389507;
3 6 10 0.12621780604133545;
4 1 1 0.07417130365659778;
4 1 2 0.06742845786963435;
4 1 3 0.0728227344992051;
4 1 4 0.07686844197138315;
4 1 5 0.07012559618441973;
4 1 6 0.053942766295707475;
4 1 7 0.0728227344992051;
4 1 8 0.07147416534181242;
4 1 9 0.07147416534181242;
4 1 10 0.06607988871224166;
4 2 1 0.0923537360890302;
4 2 2 0.06841017488076312;
4 2 3 0.06841017488076312;
4 2 4 0.08893322734499205;
4 2 5 0.0923537360890302;
4 2 6 0.09064348171701113;
4 2 7 0.08209220985691573;
4 2 8 0.08038195548489666;
4 2 9 0.09406399046104928;
4 2 10 0.0923537360890302;
4 3 1 0.08195786963434022;
4 3 2 0.08568322734499206;
4 3 3 0.09127126391096979;
4 3 4 0.09127126391096979;
4 3 5 0.07450715421303657;
4 3 6 0.09499662162162162;
4 3 7 0.108035373608903;
4 3 8 0.08009519077901431;
4 3 9 0.08009519077901431;
4 3 10 0.1061726947535771;
4 4 1 0.09374880763116057;
4 4 2 0.08788950715421304;
4 4 3 0.10546740858505566;
4 4 4 0.10156120826709063;
4 4 5 0.09179570747217805;
4 4 6 0.0820302066772655;
4 4 7 0.10156120826709063;
4 4 8 0.08007710651828298;
4 4 9 0.11327980922098568;
4 4 10 0.10742050874403816;
4 5 1 0.1283310810810811;
4 5 2 0.1056844197138315;
4 5 3 0.12581478537360893;
4 5 4 0.11574960254372021;
4 5 5 0.12078219395866456;
4 5 6 0.12329848966613674;
4 5 7 0.12078219395866456;
4 5 8 0.14594515103338634;
4 5 9 0.13587996820349765;
4 5 10 0.13587996820349765;
4 6 1 0.10942269475357709;
4 6 2 0.1297804054054054;
4 6 3 0.11705683624801272;
4 6 4 0.15268282988871223;
4 6 5 0.14250397456279812;
4 6 6 0.12214626391096978;
4 6 7 0.15268282988871223;
4 6 8 0.12214626391096978;
4 6 9 0.10178855325914149;
4 6 10 0.137414546899841;
5 1 1 0.09058235294117647;
5 1 2 0.06294705882352941;
5 1 3 0.06294705882352941;
5 1 4 0.07215882352941178;
5 1 5 0.07522941176470588;
5 1 6 0.06448235294117648;
5 1 7 0.08444117647058824;
5 1 8 0.08290588235294119;
5 1 9 0.08444117647058824;
5 1 10 0.07522941176470588;
5 2 1 0.11487647058823527;
5 2 2 0.08761764705882354;
5 2 3 0.10514117647058824;
5 2 4 0.10903529411764706;
5 2 5 0.08956470588235294;
5 2 6 0.0993;
5 2 7 0.10319411764705881;
5 2 8 0.09151176470588235;
5 2 9 0.09151176470588235;
5 2 10 0.08761764705882354;
5 3 1 0.12511470588235293;
5 3 2 0.11027058823529413;
5 3 3 0.12511470588235293;
5 3 4 0.11027058823529413;
5 3 5 0.10815000000000001;
5 3 6 0.12723529411764706;
5 3 7 0.12511470588235293;
5 3 8 0.12511470588235293;
5 3 9 0.09118529411764706;
5 3 10 0.12723529411764706;
5 4 1 0.10450588235294118;
5 4 2 0.09783529411764706;
5 4 3 0.09561176470588235;
5 4 4 0.1134;
5 4 5 0.12229411764705883;
5 4 6 0.09116470588235294;
5 4 7 0.10672941176470586;
5 4 8 0.13341176470588234;
5 4 9 0.11562352941176472;
5 4 10 0.09116470588235294;
5 5 1 0.1518294117647059;
5 5 2 0.1317764705882353;
5 5 3 0.13464117647058826;
5 5 4 0.12031764705882354;
5 5 5 0.14323529411764707;
5 5 6 0.14610000000000004;
5 5 7 0.16042352941176474;
5 5 8 0.1289117647058824;
5 5 9 0.1518294117647059;
5 5 10 0.16901764705882355;
5 6 1 0.13616176470588234;
5 6 2 0.1274705882352941;
5 6 3 0.13616176470588234;
5 6 4 0.13036764705882353;
5 6 5 0.13036764705882353;
5 6 6 0.1506470588235294;
5 6 7 0.1274705882352941;
5 6 8 0.13616176470588234;
5 6 9 0.15933823529411764;
5 6 10 0.17382352941176468;
]

global d = [
1 1 1 0;
1 1 2 82;
1 1 3 0;
1 1 4 89;
1 1 5 265;
1 1 6 158;
1 1 7 240;
1 1 8 143;
1 1 9 221;
1 1 10 0;
1 2 1 195;
1 2 2 94;
1 2 3 153;
1 2 4 62;
1 2 5 246;
1 2 6 238;
1 2 7 61;
1 2 8 181;
1 2 9 73;
1 2 10 219;
1 3 1 0;
1 3 2 239;
1 3 3 154;
1 3 4 0;
1 3 5 266;
1 3 6 153;
1 3 7 0;
1 3 8 260;
1 3 9 0;
1 3 10 277;
1 4 1 104;
1 4 2 275;
1 4 3 89;
1 4 4 0;
1 4 5 230;
1 4 6 263;
1 4 7 133;
1 4 8 182;
1 4 9 94;
1 4 10 238;
1 5 1 0;
1 5 2 51;
1 5 3 170;
1 5 4 204;
1 5 5 202;
1 5 6 240;
1 5 7 0;
1 5 8 183;
1 5 9 62;
1 5 10 69;
1 6 1 67;
1 6 2 120;
1 6 3 84;
1 6 4 56;
1 6 5 52;
1 6 6 219;
1 6 7 78;
1 6 8 242;
1 6 9 216;
1 6 10 259;
2 1 1 204;
2 1 2 85;
2 1 3 136;
2 1 4 82;
2 1 5 140;
2 1 6 115;
2 1 7 70;
2 1 8 222;
2 1 9 166;
2 1 10 131;
2 2 1 151;
2 2 2 123;
2 2 3 204;
2 2 4 204;
2 2 5 51;
2 2 6 0;
2 2 7 210;
2 2 8 250;
2 2 9 87;
2 2 10 290;
2 3 1 103;
2 3 2 283;
2 3 3 57;
2 3 4 194;
2 3 5 204;
2 3 6 62;
2 3 7 269;
2 3 8 186;
2 3 9 184;
2 3 10 53;
2 4 1 58;
2 4 2 86;
2 4 3 167;
2 4 4 87;
2 4 5 272;
2 4 6 125;
2 4 7 149;
2 4 8 123;
2 4 9 0;
2 4 10 0;
2 5 1 111;
2 5 2 81;
2 5 3 75;
2 5 4 193;
2 5 5 62;
2 5 6 0;
2 5 7 99;
2 5 8 0;
2 5 9 256;
2 5 10 0;
2 6 1 0;
2 6 2 0;
2 6 3 220;
2 6 4 208;
2 6 5 86;
2 6 6 176;
2 6 7 191;
2 6 8 97;
2 6 9 89;
2 6 10 140;
3 1 1 155;
3 1 2 137;
3 1 3 236;
3 1 4 101;
3 1 5 58;
3 1 6 105;
3 1 7 0;
3 1 8 96;
3 1 9 79;
3 1 10 216;
3 2 1 0;
3 2 2 279;
3 2 3 0;
3 2 4 236;
3 2 5 165;
3 2 6 0;
3 2 7 237;
3 2 8 152;
3 2 9 194;
3 2 10 0;
3 3 1 271;
3 3 2 118;
3 3 3 54;
3 3 4 84;
3 3 5 282;
3 3 6 63;
3 3 7 0;
3 3 8 102;
3 3 9 166;
3 3 10 284;
3 4 1 203;
3 4 2 98;
3 4 3 231;
3 4 4 139;
3 4 5 218;
3 4 6 0;
3 4 7 209;
3 4 8 111;
3 4 9 151;
3 4 10 189;
3 5 1 159;
3 5 2 128;
3 5 3 79;
3 5 4 0;
3 5 5 132;
3 5 6 215;
3 5 7 289;
3 5 8 84;
3 5 9 119;
3 5 10 292;
3 6 1 196;
3 6 2 0;
3 6 3 71;
3 6 4 188;
3 6 5 225;
3 6 6 137;
3 6 7 152;
3 6 8 118;
3 6 9 0;
3 6 10 284;
4 1 1 238;
4 1 2 203;
4 1 3 0;
4 1 4 138;
4 1 5 69;
4 1 6 260;
4 1 7 293;
4 1 8 0;
4 1 9 284;
4 1 10 289;
4 2 1 233;
4 2 2 71;
4 2 3 0;
4 2 4 85;
4 2 5 57;
4 2 6 102;
4 2 7 262;
4 2 8 283;
4 2 9 113;
4 2 10 0;
4 3 1 192;
4 3 2 173;
4 3 3 282;
4 3 4 99;
4 3 5 235;
4 3 6 291;
4 3 7 194;
4 3 8 220;
4 3 9 160;
4 3 10 240;
4 4 1 153;
4 4 2 196;
4 4 3 195;
4 4 4 199;
4 4 5 204;
4 4 6 114;
4 4 7 158;
4 4 8 211;
4 4 9 167;
4 4 10 257;
4 5 1 63;
4 5 2 229;
4 5 3 0;
4 5 4 184;
4 5 5 94;
