###################################################
# Classe 6 : K = 2, M = 2, T = 10, N = 20
# Exemplo: 6.   c6ex06.dat          Semente: 1000
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 10
global N = 20

global L = [540, 460]

global l = [51, 52, 70, 79, 83, 84, 85, 89, 98, 100, 102, 103, 105, 113, 114, 139, 142, 144, 144, 144]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]
4 1 10 0.07449423688394277;
4 2 1 0.04212496025437202;
4 2 2 0.03773694356120826;
4 2 3 0.035104133545310015;
4 2 4 0.04651297694753578;
4 2 5 0.038614546899841014;
4 2 6 0.038614546899841014;
4 2 7 0.04651297694753578;
4 2 8 0.04124735691573926;
4 2 9 0.03949215023847377;
4 2 10 0.049145786963434024;
5 1 1 0.07983141891891891;
5 1 2 0.09391931637519872;
5 1 3 0.06261287758346583;
5 1 4 0.08922335055643878;
5 1 5 0.07357013116057233;
5 1 6 0.08139674085850557;
5 1 7 0.07200480922098569;
5 1 8 0.09391931637519872;
5 1 9 0.07357013116057233;
5 1 10 0.08765802861685215;
5 2 1 0.05255622019077901;
5 2 2 0.04425786963434022;
5 2 3 0.04886806438791733;
5 2 4 0.05071214228934818;
5 2 5 0.04149175278219396;
5 2 6 0.04149175278219396;
5 2 7 0.055322337042925274;
5 2 8 0.04886806438791733;
5 2 9 0.04241379173290938;
5 2 10 0.05347825914149443;
6 1 1 0.08871414944356122;
6 1 2 0.08554578696343403;
6 1 3 0.08871414944356122;
6 1 4 0.06336724960254372;
6 1 5 0.07287233704292528;
6 1 6 0.08396160572337044;
6 1 7 0.08554578696343403;
6 1 8 0.08396160572337044;
6 1 9 0.09188251192368839;
6 1 10 0.06970397456279809;
6 2 1 0.03732591414944356;
6 2 2 0.04479109697933227;
6 2 3 0.04572424483306836;
6 2 4 0.05038998410174881;
6 2 5 0.05225627980922099;
6 2 6 0.05225627980922099;
6 2 7 0.042924801271860095;
6 2 8 0.04012535771065182;
6 2 9 0.04665739268680445;
6 2 10 0.047590540540540544;
7 1 1 0.07534290540540539;
7 1 2 0.07534290540540539;
7 1 3 0.06412162162162162;
7 1 4 0.08015202702702703;
7 1 5 0.06412162162162162;
7 1 6 0.07213682432432432;
7 1 7 0.08977027027027028;
7 1 8 0.0913733108108108;
7 1 9 0.06732770270270269;
7 1 10 0.08175506756756758;
7 2 1 0.03777027027027027;
7 2 2 0.03965878378378378;
7 2 3 0.042491554054054054;
7 2 4 0.03777027027027027;
7 2 5 0.05287837837837838;
7 2 6 0.04815709459459459;
7 2 7 0.041547297297297295;
7 2 8 0.0566554054054054;
7 2 9 0.03777027027027027;
7 2 10 0.042491554054054054;
8 1 1 0.0872808426073132;
8 1 2 0.06713910969793323;
8 1 3 0.08056693163751988;
8 1 4 0.09231627583465819;
8 1 5 0.08895932034976153;
8 1 6 0.07720997615262322;
8 1 7 0.07217454292527821;
8 1 8 0.0755314984101749;
8 1 9 0.07888845389507154;
8 1 10 0.07720997615262322;
8 2 1 0.05240069554848967;
8 2 2 0.05042331081081081;
8 2 3 0.05141200317965024;
8 2 4 0.05437808028616852;
8 2 5 0.04251377186009538;
8 2 6 0.0573441573926868;
8 2 7 0.05833284976152623;
8 2 8 0.04844592607313195;
8 2 9 0.04844592607313195;
8 2 10 0.05932154213036566;
9 1 1 0.09425878378378379;
9 1 2 0.10165162957074723;
9 1 3 0.07392845786963434;
9 1 4 0.09795520667726551;
9 1 5 0.09425878378378379;
9 1 6 0.08132130365659777;
9 1 7 0.07762488076311605;
9 1 8 0.09610699523052464;
9 1 9 0.0757766693163752;
9 1 10 0.10904447535771065;
9 2 1 0.05661096979332274;
9 2 2 0.06532034976152623;
9 2 3 0.060965659777424484;
9 2 4 0.05116760731319554;
9 2 5 0.06205433227344991;
9 2 6 0.060965659777424484;
9 2 7 0.05769964228934818;
9 2 8 0.04790158982511923;
9 2 9 0.052256279809220985;
9 2 10 0.04572424483306836;
10 1 1 0.1018402225755167;
10 1 2 0.10749801271860095;
10 1 3 0.10561208267090622;
10 1 4 0.08298092209856917;
10 1 5 0.09241057233704293;
10 1 6 0.0773231319554849;
10 1 7 0.07543720190779014;
10 1 8 0.07920906200317965;
10 1 9 0.0810949920508744;
10 1 10 0.10561208267090622;
10 2 1 0.05554451510333863;
10 2 2 0.061098966613672506;
10 2 3 0.05332273449920509;
10 2 4 0.04776828298887122;
10 2 5 0.05443362480127186;
10 2 6 0.05887718600953895;
10 2 7 0.06665341812400635;
10 2 8 0.04554650238473768;
10 2 9 0.05776629570747218;
10 2 10 0.05221184419713831;
11 1 1 0.09233513513513514;
11 1 2 0.09810608108108108;
11 1 3 0.09618243243243244;
11 1 4 0.0788695945945946;
11 1 5 0.0827168918918919;
11 1 6 0.09041148648648649;
11 1 7 0.11157162162162161;
11 1 8 0.11157162162162161;
11 1 9 0.08656418918918919;
11 1 10 0.10002972972972973;
11 2 1 0.06458716216216215;
11 2 2 0.06798648648648647;
11 2 3 0.06232094594594595;
11 2 4 0.05098986486486486;
11 2 5 0.04872364864864865;
11 2 6 0.05892162162162162;
11 2 7 0.053256081081081076;
11 2 8 0.06232094594594595;
11 2 9 0.06005472972972973;
11 2 10 0.04645743243243243;
12 1 1 0.11266546104928457;
12 1 2 0.08547034976152623;
12 1 3 0.08352784181240064;
12 1 4 0.08741285771065183;
12 1 5 0.11655047694753577;
12 1 6 0.1029529213036566;
12 1 7 0.10101041335453101;
12 1 8 0.11266546104928457;
12 1 9 0.07770031796502386;
12 1 10 0.09129787360890301;
12 2 1 0.04805711446740858;
12 2 2 0.05949928457869635;
12 2 3 0.052633982511923694;
12 2 4 0.06064350158982512;
12 2 5 0.06293193561208267;
12 2 6 0.06407615262321145;
12 2 7 0.0617877186009539;
12 2 8 0.05034554848966614;
12 2 9 0.05721085055643879;
12 2 10 0.05949928457869635;
13 1 1 0.11881359300476947;
13 1 2 0.08316951510333864;
13 1 3 0.08514974165341813;
13 1 4 0.08514974165341813;
13 1 5 0.0910904213036566;
13 1 6 0.10495200715421305;
13 1 7 0.08712996820349762;
13 1 8 0.11881359300476947;
13 1 9 0.08316951510333864;
13 1 10 0.08514974165341813;
13 2 1 0.04665739268680445;
13 2 2 0.06881965421303655;
13 2 3 0.06881965421303655;
13 2 4 0.04899026232114467;
13 2 5 0.04899026232114467;
13 2 6 0.05248956677265501;
13 2 7 0.04899026232114467;
13 2 8 0.0513231319554849;
13 2 9 0.05948817567567568;
13 2 10 0.04782382750397456;
14 1 1 0.12360385532591414;
14 1 2 0.0980306438791733;
14 1 3 0.12786605723370428;
14 1 4 0.0980306438791733;
14 1 5 0.11934165341812403;
14 1 6 0.08524403815580286;
14 1 7 0.09376844197138315;
14 1 8 0.09376844197138315;
14 1 9 0.10655504769475357;
14 1 10 0.10229284578696343;
14 2 1 0.0615099960254372;
14 2 2 0.07029713831478539;
14 2 3 0.0589993839427663;
14 2 4 0.05648877186009539;
14 2 5 0.0615099960254372;
14 2 6 0.060254689984101745;
14 2 7 0.05523346581875994;
14 2 8 0.06276530206677265;
14 2 9 0.07155244435612082;
14 2 10 0.06402060810810811;
15 1 1 0.11824781399046105;
15 1 2 0.12254773449920507;
15 1 3 0.11609785373608904;
15 1 4 0.11179793322734499;
15 1 5 0.09674821144674087;
15 1 6 0.09029833068362479;
15 1 7 0.09029833068362479;
15 1 8 0.10749801271860096;
15 1 9 0.11394789348171702;
15 1 10 0.09029833068362479;
15 2 1 0.07345206677265499;
15 2 2 0.05192301271860095;
15 2 3 0.06585357710651829;
15 2 4 0.06585357710651829;
15 2 5 0.059521502384737676;
15 2 6 0.0671199920508744;
15 2 7 0.05825508744038156;
15 2 8 0.07091923688394276;
15 2 9 0.0607879173290938;
15 2 10 0.05065659777424483;
16 1 1 0.13107213831478537;
16 1 2 0.11534348171701114;
16 1 3 0.15728656597774243;
16 1 4 0.1363150238473768;
16 1 5 0.12582925278219395;
16 1 6 0.1415579093799682;
16 1 7 0.11796492448330685;
16 1 8 0.14680079491255962;
16 1 9 0.11272203895071542;
16 1 10 0.11796492448330685;
16 2 1 0.07257446343402225;
16 2 2 0.06639791335453099;
16 2 3 0.08183928855325914;
16 2 4 0.0772068759936407;
16 2 5 0.08183928855325914;
16 2 6 0.06639791335453099;
16 2 7 0.08647170111287758;
16 2 8 0.06639791335453099;
16 2 9 0.07875101351351352;
16 2 10 0.07411860095389507;
17 1 1 0.14193509538950716;
17 1 2 0.1285449920508744;
17 1 3 0.1339010333863275;
17 1 4 0.1553251987281399;
17 1 5 0.107120826709062;
17 1 6 0.14461311605723373;
17 1 7 0.14996915739268682;
17 1 8 0.11515488871224167;
17 1 9 0.15800321939586645;
17 1 10 0.13657905405405407;
17 2 1 0.0741408187599364;
17 2 2 0.08676053259141496;
17 2 3 0.09464785373608903;
17 2 4 0.0741408187599364;
17 2 5 0.08045067567567568;
17 2 6 0.08360560413354531;
17 2 7 0.08833799682034978;
17 2 8 0.06783096184419714;
17 2 9 0.09464785373608903;
17 2 10 0.06625349761526232;
18 1 1 0.1385027027027027;
18 1 2 0.13578696343402225;
18 1 3 0.1629443561208267;
18 1 4 0.15208139904610496;
18 1 5 0.14664992050874404;
18 1 6 0.1493656597774245;
18 1 7 0.15751287758346583;
18 1 8 0.15479713831478537;
18 1 9 0.1629443561208267;
18 1 10 0.11677678855325914;
18 2 1 0.0879825119236884;
18 2 2 0.06558696343402226;
18 2 3 0.07838441971383148;
18 2 4 0.06878632750397456;
18 2 5 0.06878632750397456;
18 2 6 0.0847831478537361;
18 2 7 0.09278155802861685;
18 2 8 0.07198569157392687;
18 2 9 0.09278155802861685;
18 2 10 0.08638282988871225;
19 1 1 0.12220826709062003;
19 1 2 0.10862957074721781;
19 1 3 0.11677678855325914;
19 1 4 0.15751287758346583;
19 1 5 0.1249240063593005;
19 1 6 0.16022861685214626;
19 1 7 0.13578696343402225;
19 1 8 0.12220826709062003;
19 1 9 0.15751287758346583;
19 1 10 0.11134531001589826;
19 2 1 0.06878632750397456;
19 2 2 0.08638282988871225;
19 2 3 0.09278155802861685;
19 2 4 0.0847831478537361;
19 2 5 0.07678473767885532;
19 2 6 0.08158378378378378;
19 2 7 0.08958219395866457;
19 2 8 0.07998410174880763;
19 2 9 0.07678473767885532;
19 2 10 0.0911818759936407;
20 1 1 0.13578696343402225;
20 1 2 0.14121844197138314;
20 1 3 0.1629443561208267;
20 1 4 0.11406104928457869;
20 1 5 0.12763974562798092;
20 1 6 0.13035548489666138;
20 1 7 0.1249240063593005;
20 1 8 0.12763974562798092;
20 1 9 0.11949252782193959;
20 1 10 0.1330712241653418;
20 2 1 0.07678473767885532;
20 2 2 0.06718664546899841;
20 2 3 0.094381240063593;
20 2 4 0.06558696343402226;
20 2 5 0.08158378378378378;
20 2 6 0.08958219395866457;
20 2 7 0.06558696343402226;
20 2 8 0.094381240063593;
20 2 9 0.06558696343402226;
20 2 10 0.06718664546899841;
]

global d = [
1 1 1 193;
1 1 2 151;
1 1 3 257;
1 1 4 279;
1 1 5 64;
1 1 6 97;
1 1 7 106;
1 1 8 231;
1 1 9 182;
1 1 10 221;
1 2 1 0;
1 2 2 267;
1 2 3 249;
1 2 4 275;
1 2 5 140;
1 2 6 264;
1 2 7 165;
1 2 8 165;
1 2 9 240;
1 2 10 230;
2 1 1 139;
2 1 2 265;
2 1 3 71;
2 1 4 0;
2 1 5 0;
2 1 6 245;
2 1 7 288;
2 1 8 138;
2 1 9 82;
2 1 10 91;
2 2 1 66;
2 2 2 121;
2 2 3 0;
2 2 4 0;
2 2 5 50;
2 2 6 78;
2 2 7 53;
2 2 8 275;
2 2 9 187;
2 2 10 139;
3 1 1 53;
3 1 2 226;
3 1 3 240;
3 1 4 105;
3 1 5 209;
3 1 6 285;
3 1 7 229;
3 1 8 99;
3 1 9 75;
3 1 10 97;
3 2 1 0;
3 2 2 78;
3 2 3 172;
3 2 4 133;
3 2 5 192;
3 2 6 91;
3 2 7 145;
3 2 8 285;
3 2 9 75;
3 2 10 132;
4 1 1 297;
4 1 2 131;
4 1 3 114;
4 1 4 265;
4 1 5 151;
4 1 6 275;
4 1 7 246;
4 1 8 79;
4 1 9 249;
4 1 10 120;
4 2 1 71;
4 2 2 0;
4 2 3 73;
4 2 4 0;
4 2 5 0;
4 2 6 144;
4 2 7 283;
4 2 8 289;
4 2 9 181;
4 2 10 116;
5 1 1 143;
5 1 2 130;
5 1 3 87;
5 1 4 105;
5 1 5 111;
5 1 6 0;
5 1 7 171;
5 1 8 75;
5 1 9 0;
5 1 10 116;
5 2 1 190;
5 2 2 179;
5 2 3 51;
5 2 4 271;
5 2 5 87;
5 2 6 179;
5 2 7 0;
5 2 8 75;
5 2 9 65;
5 2 10 213;
6 1 1 59;
6 1 2 0;
6 1 3 116;
6 1 4 0;
6 1 5 0;
6 1 6 264;
6 1 7 0;
6 1 8 280;
6 1 9 276;
6 1 10 117;
6 2 1 179;
6 2 2 151;
6 2 3 113;
6 2 4 228;
6 2 5 160;
6 2 6 127;
6 2 7 93;
6 2 8 119;
6 2 9 0;
6 2 10 196;
7 1 1 138;
7 1 2 193;
7 1 3 144;
7 1 4 114;
7 1 5 181;
7 1 6 0;
7 1 7 239;
7 1 8 140;
7 1 9 55;
7 1 10 81;
7 2 1 120;
7 2 2 0;
7 2 3 272;
7 2 4 174;
7 2 5 0;
7 2 6 0;
7 2 7 154;
7 2 8 240;
7 2 9 169;
7 2 10 150;
8 1 1 0;
8 1 2 223;
8 1 3 183;
8 1 4 103;
8 1 5 0;
8 1 6 57;
8 1 7 102;
8 1 8 228;
8 1 9 233;
8 1 10 185;
8 2 1 180;
8 2 2 292;
8 2 3 232;
8 2 4 274;
8 2 5 85;
8 2 6 80;
8 2 7 158;
8 2 8 81;
8 2 9 62;
8 2 10 0;
9 1 1 130;
9 1 2 0;
9 1 3 172;
9 1 4 272;
9 1 5 0;
9 1 6 151;
9 1 7 259;
9 1 8 0;
9 1 9 0;
9 1 10 157;
9 2 1 168;
9 2 2 0;
9 2 3 0;
9 2 4 237;
9 2 5 154;
9 2 6 199;
9 2 7 66;
9 2 8 215;
9 2 9 154;
9 2 10 197;
10 1 1 66;
10 1 2 0;
10 1 3 83;
10 1 4 0;
10 1 5 275;
10 1 6 197;
10 1 7 264;
10 1 8 256;
10 1 9 172;
10 1 10 211;
10 2 1 196;
10 2 2 184;
10 2 3 300;
10 2 4 248;
10 2 5 166;
10 2 6 267;
10 2 7 0;
10 2 8 188;
10 2 9 277;
10 2 10 122;
11 1 1 132;
11 1 2 256;
11 1 3 0;
11 1 4 200;
11 1 5 0;
11 1 6 104;
11 1 7 95;
11 1 8 150;
11 1 9 179;
11 1 10 130;
11 2 1 223;
11 2 2 284;
11 2 3 281;
11 2 4 65;
11 2 5 52;
11 2 6 0;
11 2 7 167;
11 2 8 56;
11 2 9 193;
11 2 10 0;
12 1 1 204;
12 1 2 214;
12 1 3 274;
12 1 4 203;
12 1 5 136;
12 1 6 100;
12 1 7 248;
12 1 8 98;
12 1 9 226;
12 1 10 0;
12 2 1 0;
12 2 2 257;
12 2 3 258;
12 2 4 89;
12 2 5 280;
12 2 6 297;
12 2 7 134;
12 2 8 255;
12 2 9 70;
12 2 10 220;
13 1 1 267;
13 1 2 160;
13 1 3 150;
13 1 4 97;
13 1 5 0;
13 1 6 147;
13 1 7 108;
13 1 8 96;
13 1 9 238;
13 1 10 107;
13 2 1 282;
13 2 2 274;
13 2 3 140;
13 2 4 155;
13 2 5 92;
13 2 6 139;
13 2 7 218;
13 2 8 267;
13 2 9 76;
13 2 10 270;
14 1 1 289;
14 1 2 166;
14 1 3 264;
14 1 4 99;
14 1 5 225;
14 1 6 128;
14 1 7 133;
14 1 8 269;
14 1 9 217;
14 1 10 238;
14 2 1 96;
14 2 2 239;
14 2 3 82;
14 2 4 125;
14 2 5 0;
14 2 6 0;
14 2 7 251;
14 2 8 54;
14 2 9 96;
14 2 10 88;
15 1 1 159;
15 1 2 125;
15 1 3 75;
15 1 4 61;
15 1 5 187;
15 1 6 82;
15 1 7 58;
15 1 8 81;
15 1 9 242;
15 1 10 185;
15 2 1 263;
15 2 2 0;
15 2 3 114;
15 2 4 161;
15 2 5 250;
15 2 6 167;
15 2 7 109;
15 2 8 279;
15 2 9 0;
15 2 10 281;
16 1 1 291;
16 1 2 119;
16 1 3 62;
16 1 4 0;
16 1 5 222;
16 1 6 148;
16 1 7 284;
16 1 8 58;
16 1 9 115;
16 1 10 76;
16 2 1 216;
16 2 2 262;
16 2 3 0;
16 2 4 85;
16 2 5 103;
16 2 6 149;
16 2 7 141;
16 2 8 210;
16 2 9 258;
16 2 10 239;
17 1 1 275;
17 1 2 216;
17 1 3 285;
17 1 4 0;
17 1 5 223;
17 1 6 87;
17 1 7 125;
17 1 8 78;
17 1 9 0;
17 1 10 0;
17 2 1 151;
17 2 2 112;
17 2 3 133;
17 2 4 170;
17 2 5 113;
17 2 6 207;
17 2 7 146;
17 2 8 211;
17 2 9 240;
17 2 10 179;
18 1 1 284;
18 1 2 167;
18 1 3 259;
18 1 4 65;
18 1 5 245;
18 1 6 170;
18 1 7 59;
18 1 8 225;
18 1 9 167;
18 1 10 281;
18 2 1 198;
18 2 2 0;
18 2 3 223;
18 2 4 0;
18 2 5 92;
18 2 6 240;
18 2 7 179;
18 2 8 121;
18 2 9 227;
18 2 10 273;
19 1 1 67;
19 1 2 0;
19 1 3 0;
19 1 4 230;
19 1 5 0;
19 1 6 75;
19 1 7 0;
19 1 8 223;
19 1 9 249;
19 1 10 135;
19 2 1 194;
19 2 2 215;
19 2 3 113;
19 2 4 147;
19 2 5 0;
19 2 6 267;
19 2 7 0;
19 2 8 57;
19 2 9 291;
19 2 10 0;
20 1 1 0;
20 1 2 0;
20 1 3 212;
20 1 4 0;
20 1 5 268;
20 1 6 282;
20 1 7 135;
20 1 8 246;
20 1 9 162;
20 1 10 0;
20 2 1 125;
20 2 2 50;
20 2 3 0;
20 2 4 186;
20 2 5 149;
20 2 6 198;
20 2 7 109;
20 2 8 235;
20 2 9 263;
20 2 10 79;
]

global Cap_c = [
1 1 1 6062.0;
1 1 2 6062.0;
1 1 3 6062.0;
1 1 4 6062.0;
1 1 5 6062.0;
1 1 6 6062.0;
1 1 7 6062.0;
1 1 8 6062.0;
1 1 9 6062.0;
1 1 10 6062.0;
1 2 1 6062.0;
1 2 2 6062.0;
1 2 3 6062.0;
1 2 4 6062.0;
1 2 5 6062.0;
1 2 6 6062.0;
1 2 7 6062.0;
1 2 8 6062.0;
1 2 9 6062.0;
1 2 10 6062.0;
2 1 1 6062.0;
2 1 2 6062.0;
2 1 3 6062.0;
2 1 4 6062.0;
2 1 5 6062.0;
2 1 6 6062.0;
2 1 7 6062.0;
2 1 8 6062.0;
2 1 9 6062.0;
2 1 10 6062.0;
2 2 1 6062.0;
2 2 2 6062.0;
2 2 3 6062.0;
2 2 4 6062.0;
2 2 5 6062.0;
2 2 6 6062.0;
2 2 7 6062.0;
2 2 8 6062.0;
2 2 9 6062.0;
2 2 10 6062.0;
]

global Cap_p = [639063.0 639063.0 639063.0 639063.0 639063.0 639063.0 639063.0 639063.0 639063.0 639063.0; 544387.0 544387.0 544387.0 544387.0 544387.0 544387.0 544387.0 544387.0 544387.0 544387.0]
#-----------------------------------------
