###################################################
# Classe 10 : K = 4, M = 2, T = 8, N = 5
# Exemplo: 4.   c10ex04.dat          Semente: 2323
#-----------------------Dados----------------------
global K = 4
2 2 5 2.32;
2 2 6 2.32;
2 2 7 2.32;
2 2 8 2.32;
3 1 1 2.799;
3 1 2 2.799;
3 1 3 2.799;
3 1 4 2.799;
3 1 5 2.799;
3 1 6 2.799;
3 1 7 2.799;
3 1 8 2.799;
3 2 1 2.419;
3 2 2 2.419;
3 2 3 2.419;
3 2 4 2.419;
3 2 5 2.419;
3 2 6 2.419;
3 2 7 2.419;
3 2 8 2.419;
4 1 1 2.063;
4 1 2 2.063;
4 1 3 2.063;
4 1 4 2.063;
4 1 5 2.063;
4 1 6 2.063;
4 1 7 2.063;
4 1 8 2.063;
4 2 1 2.5;
4 2 2 2.5;
4 2 3 2.5;
4 2 4 2.5;
4 2 5 2.5;
4 2 6 2.5;
4 2 7 2.5;
4 2 8 2.5;
]

global c_sc = [
1 1 1 0.116;
1 1 2 0.116;
1 1 3 0.116;
1 1 4 0.116;
1 1 5 0.116;
1 1 6 0.116;
1 1 7 0.116;
1 1 8 0.116;
1 2 1 0.117;
1 2 2 0.117;
1 2 3 0.117;
1 2 4 0.117;
1 2 5 0.117;
1 2 6 0.117;
1 2 7 0.117;
1 2 8 0.117;
2 1 1 0.1;
2 1 2 0.1;
2 1 3 0.1;
2 1 4 0.1;
2 1 5 0.1;
2 1 6 0.1;
2 1 7 0.1;
2 1 8 0.1;
2 2 1 0.097;
2 2 2 0.097;
2 2 3 0.097;
2 2 4 0.097;
2 2 5 0.097;
2 2 6 0.097;
2 2 7 0.097;
2 2 8 0.097;
3 1 1 0.112;
3 1 2 0.112;
3 1 3 0.112;
3 1 4 0.112;
3 1 5 0.112;
3 1 6 0.112;
3 1 7 0.112;
3 1 8 0.112;
3 2 1 0.077;
3 2 2 0.077;
3 2 3 0.077;
3 2 4 0.077;
3 2 5 0.077;
3 2 6 0.077;
3 2 7 0.077;
3 2 8 0.077;
4 1 1 0.08;
4 1 2 0.08;
4 1 3 0.08;
4 1 4 0.08;
4 1 5 0.08;
4 1 6 0.08;
4 1 7 0.08;
4 1 8 0.08;
4 2 1 0.088;
4 2 2 0.088;
4 2 3 0.088;
4 2 4 0.088;
4 2 5 0.088;
4 2 6 0.088;
4 2 7 0.088;
4 2 8 0.088;
]

global c_w = [
1 1 1 0.508;
1 1 2 0.508;
1 1 3 0.508;
1 1 4 0.508;
1 1 5 0.508;
1 1 6 0.508;
1 1 7 0.508;
1 1 8 0.508;
1 2 1 0.605;
1 2 2 0.605;
1 2 3 0.605;
1 2 4 0.605;
1 2 5 0.605;
1 2 6 0.605;
1 2 7 0.605;
1 2 8 0.605;
2 1 1 0.391;
2 1 2 0.391;
2 1 3 0.391;
2 1 4 0.391;
2 1 5 0.391;
2 1 6 0.391;
2 1 7 0.391;
2 1 8 0.391;
2 2 1 0.196;
2 2 2 0.196;
2 2 3 0.196;
2 2 4 0.196;
2 2 5 0.196;
2 2 6 0.196;
2 2 7 0.196;
2 2 8 0.196;
3 1 1 0.653;
3 1 2 0.653;
3 1 3 0.653;
3 1 4 0.653;
3 1 5 0.653;
3 1 6 0.653;
3 1 7 0.653;
3 1 8 0.653;
3 2 1 0.22;
3 2 2 0.22;
3 2 3 0.22;
3 2 4 0.22;
3 2 5 0.22;
3 2 6 0.22;
3 2 7 0.22;
3 2 8 0.22;
4 1 1 0.309;
4 1 2 0.309;
4 1 3 0.309;
4 1 4 0.309;
4 1 5 0.309;
4 1 6 0.309;
4 1 7 0.309;
4 1 8 0.309;
4 2 1 0.327;
4 2 2 0.327;
4 2 3 0.327;
4 2 4 0.327;
4 2 5 0.327;
4 2 6 0.327;
4 2 7 0.327;
4 2 8 0.327;
]

global c_e = [
1 1 1 0.06281637519872815;
1 1 2 0.07066842209856916;
1 1 3 0.0832316971383148;
1 1 4 0.09422456279809222;
1 1 5 0.06438678457869634;
1 1 6 0.0832316971383148;
1 1 7 0.06595719395866455;
1 1 8 0.0910837440381558;
1 2 1 0.042240202702702706;
1 2 2 0.0438966812400636;
1 2 3 0.048037877583465824;
1 2 4 0.03644252782193959;
1 2 5 0.042240202702702706;
1 2 6 0.03561428855325915;
1 2 7 0.04472492050874404;
1 2 8 0.048866116852146264;
1 3 1 0.059125278219395866;
1 3 2 0.05050284181240064;
1 3 3 0.05666172496025438;
1 3 4 0.051734618441971386;
1 3 5 0.05419817170111288;
1 3 6 0.06897949125596185;
1 3 7 0.05419817170111288;
1 3 8 0.05789350158982512;
1 4 1 0.04666359300476948;
1 4 2 0.047560969793322735;
1 4 3 0.05204785373608903;
1 4 4 0.04217670906200317;
1 4 5 0.05025310015898252;
1 4 6 0.0439714626391097;
1 4 7 0.044868839427662954;
1 4 8 0.047560969793322735;
2 1 1 0.10462023052464231;
2 1 2 0.08940274244833067;
2 1 3 0.09320711446740859;
2 1 4 0.10652241653418125;
2 1 5 0.08940274244833067;
2 1 6 0.10842460254372019;
2 1 7 0.08940274244833067;
2 1 8 0.08369618441971384;
2 2 1 0.05216740858505565;
2 2 2 0.048154531001589826;
2 2 3 0.04414165341812401;
2 2 4 0.05918994435612082;
2 2 5 0.060193163751987286;
2 2 6 0.04414165341812401;
2 2 7 0.04012877583465819;
2 2 8 0.04313843402225755;
2 3 1 0.059680445151033386;
2 3 2 0.08504463434022257;
2 3 3 0.07161653418124007;
2 3 4 0.0865366454689984;
2 3 5 0.059680445151033386;
2 3 6 0.07460055643879174;
2 3 7 0.06714050079491257;
2 3 8 0.07460055643879174;
2 4 1 0.04673942766295707;
2 4 2 0.04782639109697934;
2 4 3 0.055435135135135136;
2 4 4 0.05869602543720191;
2 4 5 0.057609062003179654;
2 4 6 0.05978298887122417;
2 4 7 0.0434785373608903;
2 4 8 0.0510872813990461;
3 1 1 0.1248143680445151;
3 1 2 0.10072738473767887;
3 1 3 0.10072738473767887;
3 1 4 0.10510683624801272;
3 1 5 0.11167601351351353;
3 1 6 0.10072738473767887;
3 1 7 0.12919381955484896;
3 1 8 0.11386573926868046;
3 2 1 0.06351778616852147;
3 2 2 0.06813726152623212;
3 2 3 0.05196909777424484;
3 2 4 0.05196909777424484;
3 2 5 0.06120804848966615;
3 2 6 0.048504491255961846;
3 2 7 0.06813726152623212;
3 2 8 0.06005317965023848;
3 3 1 0.08931248012718603;
3 3 2 0.07385455087440382;
3 3 3 0.07385455087440382;
3 3 4 0.08587738473767886;
3 3 5 0.09961776629570747;
3 3 6 0.08931248012718603;
3 3 7 0.07041945548489666;
3 3 8 0.0824422893481717;
3 4 1 0.06881995230524643;
3 4 2 0.05505596184419714;
3 4 3 0.05005087440381558;
3 4 4 0.0713224960254372;
3 4 5 0.05505596184419714;
3 4 6 0.06131232114467408;
3 4 7 0.05630723370429253;
3 4 8 0.06631740858505565;
4 1 1 0.10557132352941176;
4 1 2 0.10802647058823531;
4 1 3 0.11539191176470588;
4 1 4 0.13012279411764707;
4 1 5 0.12275735294117648;
4 1 6 0.13012279411764707;
4 1 7 0.10311617647058824;
4 1 8 0.14730882352941177;
4 2 1 0.07251176470588236;
4 2 2 0.05179411764705883;
4 2 3 0.05956323529411765;
4 2 4 0.06992205882352942;
4 2 5 0.06215294117647059;
4 2 6 0.060858088235294115;
4 2 7 0.06992205882352942;
4 2 8 0.07251176470588236;
4 3 1 0.07895514705882353;
4 3 2 0.1059154411764706;
4 3 3 0.0905095588235294;
4 3 4 0.0905095588235294;
4 3 5 0.0943610294117647;
4 3 6 0.10976691176470588;
4 3 7 0.09243529411764706;
4 3 8 0.11361838235294118;
4 4 1 0.06593823529411764;
4 4 2 0.08137058823529411;
4 4 3 0.0589235294117647;
4 4 4 0.07856470588235294;
4 4 5 0.07435588235294119;
4 4 6 0.06172941176470589;
4 4 7 0.07996764705882352;
4 4 8 0.07575882352941177;
5 1 1 0.1097295906200318;
5 1 2 0.11508225357710652;
5 1 3 0.12578757949125596;
5 1 4 0.11508225357710652;
5 1 5 0.11240592209856916;
5 1 6 0.12578757949125596;
5 1 7 0.1471982313195549;
5 1 8 0.14184556836248016;
5 2 1 0.07480983704292529;
5 2 2 0.07198682432432432;
5 2 3 0.08186736883942766;
5 2 4 0.06492929252782195;
5 2 5 0.07198682432432432;
5 2 6 0.05928326709062003;
5 2 7 0.07480983704292529;
5 2 8 0.06069477344992051;
5 3 1 0.10915969793322736;
5 3 2 0.09866357313195548;
5 3 3 0.090266673290938;
5 3 4 0.08606822337042926;
5 3 5 0.09866357313195548;
5 3 6 0.090266673290938;
5 3 7 0.09656434817170112;
5 3 8 0.0839689984101749;
5 4 1 0.0810546104928458;
5 4 2 0.07799594594594594;
5 4 3 0.08870127186009538;
5 4 4 0.0810546104928458;
5 4 5 0.08870127186009538;
5 4 6 0.08564260731319555;
5 4 7 0.07340794912559619;
5 4 8 0.08870127186009538;
]

global d = [
1 1 1 175;
1 1 2 122;
1 1 3 0;
1 1 4 223;
1 1 5 0;
1 1 6 86;
1 1 7 272;
1 1 8 244;
1 2 1 56;
1 2 2 177;
1 2 3 143;
1 2 4 255;
1 2 5 165;
1 2 6 264;
1 2 7 244;
1 2 8 75;
1 3 1 132;
1 3 2 236;
1 3 3 222;
1 3 4 0;
1 3 5 296;
1 3 6 82;
1 3 7 290;
1 3 8 223;
1 4 1 252;
1 4 2 141;
1 4 3 167;
1 4 4 143;
1 4 5 0;
1 4 6 126;
1 4 7 0;
1 4 8 85;
2 1 1 78;
2 1 2 94;
2 1 3 0;
2 1 4 224;
2 1 5 223;
2 1 6 0;
2 1 7 55;
2 1 8 67;
2 2 1 75;
2 2 2 105;
2 2 3 54;
2 2 4 96;
2 2 5 268;
2 2 6 97;
2 2 7 200;
2 2 8 65;
2 3 1 0;
2 3 2 0;
2 3 3 140;
2 3 4 100;
2 3 5 191;
2 3 6 83;
2 3 7 90;
2 3 8 0;
2 4 1 0;
2 4 2 52;
2 4 3 138;
2 4 4 300;
2 4 5 264;
2 4 6 148;
2 4 7 271;
2 4 8 156;
3 1 1 192;
3 1 2 144;
3 1 3 85;
3 1 4 191;
3 1 5 276;
3 1 6 228;
3 1 7 165;
3 1 8 143;
3 2 1 129;
3 2 2 198;
3 2 3 58;
3 2 4 0;
3 2 5 56;
3 2 6 262;
3 2 7 183;
3 2 8 161;
3 3 1 0;
3 3 2 198;
3 3 3 236;
3 3 4 104;
3 3 5 138;
3 3 6 294;
3 3 7 290;
3 3 8 238;
3 4 1 195;
3 4 2 239;
3 4 3 0;
3 4 4 185;
3 4 5 76;
3 4 6 165;
3 4 7 275;
3 4 8 136;
4 1 1 182;
4 1 2 130;
4 1 3 219;
4 1 4 0;
4 1 5 0;
4 1 6 163;
4 1 7 109;
4 1 8 253;
4 2 1 70;
4 2 2 189;
4 2 3 300;
4 2 4 247;
4 2 5 116;
4 2 6 125;
4 2 7 203;
4 2 8 61;
4 3 1 141;
4 3 2 171;
4 3 3 208;
4 3 4 110;
4 3 5 0;
4 3 6 260;
4 3 7 194;
4 3 8 150;
4 4 1 263;
4 4 2 229;
4 4 3 92;
4 4 4 158;
4 4 5 129;
4 4 6 219;
4 4 7 195;
4 4 8 134;
5 1 1 125;
5 1 2 169;
5 1 3 249;
5 1 4 177;
5 1 5 225;
5 1 6 223;
5 1 7 144;
5 1 8 0;
5 2 1 0;
5 2 2 0;
5 2 3 79;
5 2 4 297;
5 2 5 280;
5 2 6 96;
5 2 7 276;
5 2 8 136;
5 3 1 218;
5 3 2 140;
5 3 3 115;
5 3 4 98;
5 3 5 177;
5 3 6 0;
5 3 7 272;
5 3 8 259;
5 4 1 120;
5 4 2 80;
5 4 3 83;
5 4 4 68;
5 4 5 75;
5 4 6 180;
5 4 7 0;
5 4 8 143;
]

global Cap_c = [
1 1 1 2416.0;
1 1 2 2416.0;
1 1 3 2416.0;
1 1 4 2416.0;
1 1 5 2416.0;
1 1 6 2416.0;
1 1 7 2416.0;
1 1 8 2416.0;
1 2 1 2416.0;
1 2 2 2416.0;
1 2 3 2416.0;
1 2 4 2416.0;
1 2 5 2416.0;
1 2 6 2416.0;
1 2 7 2416.0;
1 2 8 2416.0;
2 1 1 2416.0;
2 1 2 2416.0;
2 1 3 2416.0;
2 1 4 2416.0;
2 1 5 2416.0;
2 1 6 2416.0;
2 1 7 2416.0;
2 1 8 2416.0;
2 2 1 2416.0;
2 2 2 2416.0;
2 2 3 2416.0;
2 2 4 2416.0;
2 2 5 2416.0;
2 2 6 2416.0;
2 2 7 2416.0;
2 2 8 2416.0;
3 1 1 2416.0;
3 1 2 2416.0;
3 1 3 2416.0;
3 1 4 2416.0;
3 1 5 2416.0;
3 1 6 2416.0;
3 1 7 2416.0;
3 1 8 2416.0;
3 2 1 2416.0;
3 2 2 2416.0;
3 2 3 2416.0;
3 2 4 2416.0;
3 2 5 2416.0;
3 2 6 2416.0;
3 2 7 2416.0;
3 2 8 2416.0;
4 1 1 2416.0;
4 1 2 2416.0;
4 1 3 2416.0;
4 1 4 2416.0;
4 1 5 2416.0;
4 1 6 2416.0;
4 1 7 2416.0;
4 1 8 2416.0;
4 2 1 2416.0;
4 2 2 2416.0;
4 2 3 2416.0;
4 2 4 2416.0;
4 2 5 2416.0;
4 2 6 2416.0;
4 2 7 2416.0;
4 2 8 2416.0;
]

global Cap_p = [308091.0 308091.0 308091.0 308091.0 308091.0 308091.0 308091.0 308091.0; 262448.0 262448.0 262448.0 262448.0 262448.0 262448.0 262448.0 262448.0]
#-----------------------------------------
