###################################################
# Classe 14 : K = 4, M = 2, T = 10, N = 10
# Exemplo: 10.   c14ex10.dat          Semente: 8000
#-----------------------Dados----------------------
global K = 4
2 2 1 0.729;
2 2 2 0.729;
2 2 3 0.729;
2 2 4 0.729;
2 2 5 0.729;
2 2 6 0.729;
2 2 7 0.729;
2 2 8 0.729;
2 2 9 0.729;
2 2 10 0.729;
3 1 1 0.977;
3 1 2 0.977;
3 1 3 0.977;
3 1 4 0.977;
3 1 5 0.977;
3 1 6 0.977;
3 1 7 0.977;
3 1 8 0.977;
3 1 9 0.977;
3 1 10 0.977;
3 2 1 0.71;
3 2 2 0.71;
3 2 3 0.71;
3 2 4 0.71;
3 2 5 0.71;
3 2 6 0.71;
3 2 7 0.71;
3 2 8 0.71;
3 2 9 0.71;
3 2 10 0.71;
4 1 1 0.848;
4 1 2 0.848;
4 1 3 0.848;
4 1 4 0.848;
4 1 5 0.848;
4 1 6 0.848;
4 1 7 0.848;
4 1 8 0.848;
4 1 9 0.848;
4 1 10 0.848;
4 2 1 0.728;
4 2 2 0.728;
4 2 3 0.728;
4 2 4 0.728;
4 2 5 0.728;
4 2 6 0.728;
4 2 7 0.728;
4 2 8 0.728;
4 2 9 0.728;
4 2 10 0.728;
]

global c_y = [
1 1 1 2.268;
1 1 2 2.268;
1 1 3 2.268;
1 1 4 2.268;
1 1 5 2.268;
1 1 6 2.268;
1 1 7 2.268;
1 1 8 2.268;
1 1 9 2.268;
1 1 10 2.268;
1 2 1 3.022;
1 2 2 3.022;
1 2 3 3.022;
1 2 4 3.022;
1 2 5 3.022;
1 2 6 3.022;
1 2 7 3.022;
1 2 8 3.022;
1 2 9 3.022;
1 2 10 3.022;
2 1 1 2.631;
2 1 2 2.631;
2 1 3 2.631;
2 1 4 2.631;
2 1 5 2.631;
2 1 6 2.631;
2 1 7 2.631;
2 1 8 2.631;
2 1 9 2.631;
2 1 10 2.631;
2 2 1 2.226;
2 2 2 2.226;
2 2 3 2.226;
2 2 4 2.226;
2 2 5 2.226;
2 2 6 2.226;
2 2 7 2.226;
2 2 8 2.226;
2 2 9 2.226;
2 2 10 2.226;
3 1 1 3.084;
3 1 2 3.084;
3 1 3 3.084;
3 1 4 3.084;
3 1 5 3.084;
3 1 6 3.084;
3 1 7 3.084;
3 1 8 3.084;
3 1 9 3.084;
3 1 10 3.084;
3 2 1 3.326;
3 2 2 3.326;
3 2 3 3.326;
3 2 4 3.326;
3 2 5 3.326;
3 2 6 3.326;
3 2 7 3.326;
3 2 8 3.326;
3 2 9 3.326;
3 2 10 3.326;
4 1 1 3.029;
4 1 2 3.029;
4 1 3 3.029;
4 1 4 3.029;
4 1 5 3.029;
4 1 6 3.029;
4 1 7 3.029;
4 1 8 3.029;
4 1 9 3.029;
4 1 10 3.029;
4 2 1 2.615;
4 2 2 2.615;
4 2 3 2.615;
4 2 4 2.615;
4 2 5 2.615;
4 2 6 2.615;
4 2 7 2.615;
4 2 8 2.615;
4 2 9 2.615;
4 2 10 2.615;
]

global c_sc = [
1 1 1 0.109;
1 1 2 0.109;
1 1 3 0.109;
1 1 4 0.109;
1 1 5 0.109;
1 1 6 0.109;
1 1 7 0.109;
1 1 8 0.109;
1 1 9 0.109;
1 1 10 0.109;
1 2 1 0.121;
1 2 2 0.121;
1 2 3 0.121;
1 2 4 0.121;
1 2 5 0.121;
1 2 6 0.121;
1 2 7 0.121;
1 2 8 0.121;
1 2 9 0.121;
1 2 10 0.121;
2 1 1 0.132;
2 1 2 0.132;
2 1 3 0.132;
2 1 4 0.132;
2 1 5 0.132;
2 1 6 0.132;
2 1 7 0.132;
2 1 8 0.132;
2 1 9 0.132;
2 1 10 0.132;
2 2 1 0.102;
2 2 2 0.102;
2 2 3 0.102;
2 2 4 0.102;
2 2 5 0.102;
2 2 6 0.102;
2 2 7 0.102;
2 2 8 0.102;
2 2 9 0.102;
2 2 10 0.102;
3 1 1 0.123;
3 1 2 0.123;
3 1 3 0.123;
3 1 4 0.123;
3 1 5 0.123;
3 1 6 0.123;
3 1 7 0.123;
3 1 8 0.123;
3 1 9 0.123;
3 1 10 0.123;
3 2 1 0.113;
3 2 2 0.113;
3 2 3 0.113;
3 2 4 0.113;
3 2 5 0.113;
3 2 6 0.113;
3 2 7 0.113;
3 2 8 0.113;
3 2 9 0.113;
3 2 10 0.113;
4 1 1 0.106;
4 1 2 0.106;
4 1 3 0.106;
4 1 4 0.106;
4 1 5 0.106;
4 1 6 0.106;
4 1 7 0.106;
4 1 8 0.106;
4 1 9 0.106;
4 1 10 0.106;
4 2 1 0.115;
4 2 2 0.115;
4 2 3 0.115;
4 2 4 0.115;
4 2 5 0.115;
4 2 6 0.115;
4 2 7 0.115;
4 2 8 0.115;
4 2 9 0.115;
4 2 10 0.115;
]

global c_w = [
1 1 1 0.227;
1 1 2 0.227;
1 1 3 0.227;
1 1 4 0.227;
1 1 5 0.227;
1 1 6 0.227;
1 1 7 0.227;
1 1 8 0.227;
1 1 9 0.227;
1 1 10 0.227;
1 2 1 0.604;
1 2 2 0.604;
1 2 3 0.604;
1 2 4 0.604;
1 2 5 0.604;
1 2 6 0.604;
1 2 7 0.604;
1 2 8 0.604;
1 2 9 0.604;
1 2 10 0.604;
2 1 1 0.307;
2 1 2 0.307;
2 1 3 0.307;
2 1 4 0.307;
2 1 5 0.307;
2 1 6 0.307;
2 1 7 0.307;
2 1 8 0.307;
2 1 9 0.307;
2 1 10 0.307;
2 2 1 0.506;
2 2 2 0.506;
2 2 3 0.506;
2 2 4 0.506;
2 2 5 0.506;
2 2 6 0.506;
2 2 7 0.506;
2 2 8 0.506;
2 2 9 0.506;
2 2 10 0.506;
3 1 1 0.514;
3 1 2 0.514;
3 1 3 0.514;
3 1 4 0.514;
3 1 5 0.514;
3 1 6 0.514;
3 1 7 0.514;
3 1 8 0.514;
3 1 9 0.514;
3 1 10 0.514;
3 2 1 0.599;
3 2 2 0.599;
3 2 3 0.599;
3 2 4 0.599;
3 2 5 0.599;
3 2 6 0.599;
3 2 7 0.599;
3 2 8 0.599;
3 2 9 0.599;
3 2 10 0.599;
4 1 1 0.202;
4 1 2 0.202;
4 1 3 0.202;
4 1 4 0.202;
4 1 5 0.202;
4 1 6 0.202;
4 1 7 0.202;
4 1 8 0.202;
4 1 9 0.202;
4 1 10 0.202;
4 2 1 0.224;
4 2 2 0.224;
4 2 3 0.224;
4 2 4 0.224;
4 2 5 0.224;
4 2 6 0.224;
4 2 7 0.224;
4 2 8 0.224;
4 2 9 0.224;
4 2 10 0.224;
]

global c_e = [
1 1 1 0.03864348171701114;
1 1 2 0.03434976152623212;
1 1 3 0.036925993640699525;
1 1 4 0.04379594594594595;
1 1 5 0.03434976152623212;
1 1 6 0.037784737678855325;
1 1 7 0.04465468998410175;
1 1 8 0.05152464228934817;
1 1 9 0.04293720190779014;
1 1 10 0.05066589825119237;
1 2 1 0.038646581875993645;
1 2 2 0.03528600953895072;
1 2 3 0.03528600953895072;
1 2 4 0.034445866454689986;
1 2 5 0.046207869634340225;
1 2 6 0.038646581875993645;
1 2 7 0.033605723370429254;
1 2 8 0.04452758346581876;
1 2 9 0.04368744038155803;
1 2 10 0.04872829888712241;
1 3 1 0.04945683624801272;
1 3 2 0.05865810810810811;
1 3 3 0.062108585055643886;
1 3 4 0.056357790143084265;
1 3 5 0.05980826709062003;
1 3 6 0.0678593799682035;
1 3 7 0.06440890302066773;
1 3 8 0.06440890302066773;
1 3 9 0.05520763116057234;
1 3 10 0.05750794912559619;
1 4 1 0.024212241653418128;
1 4 2 0.0259731319554849;
1 4 3 0.024212241653418128;
1 4 4 0.024652464228934825;
1 4 5 0.02069046104928458;
1 4 6 0.0259731319554849;
1 4 7 0.024652464228934825;
1 4 8 0.023772019077901434;
1 4 9 0.022451351351351352;
1 4 10 0.025532909379968202;
2 1 1 0.045513434022257555;
2 1 2 0.03763610890302067;
2 1 3 0.04638869236883943;
2 1 4 0.04726395071542131;
2 1 5 0.05076498410174881;
2 1 6 0.04813920906200319;
2 1 7 0.04638869236883943;
2 1 8 0.05164024244833069;
2 1 9 0.04901446740858507;
2 1 10 0.03676085055643879;
2 2 1 0.04452758346581876;
2 2 2 0.03510828696343402;
2 2 3 0.045383883147853736;
2 2 4 0.03682088632750397;
2 2 5 0.04110238473767885;
2 2 6 0.04024608505564388;
2 2 7 0.048809081875993636;
2 2 8 0.04795278219395867;
2 2 9 0.04024608505564388;
2 2 10 0.039389785373608904;
2 3 1 0.062130703497615264;
2 3 2 0.0679920906200318;
2 3 3 0.0691643680445151;
2 3 4 0.048063374403815584;
2 3 5 0.06564753577106519;
2 3 6 0.06447525834658188;
2 3 7 0.050407929252782195;
2 3 8 0.050407929252782195;
2 3 9 0.06095842607313196;
2 3 10 0.07033664546899841;
2 4 1 0.02378048489666137;
2 4 2 0.02153704292527822;
2 4 3 0.017947535771065188;
2 4 4 0.02647261526232115;
2 4 5 0.019742289348171703;
2 4 6 0.02198573131955485;
2 4 7 0.017947535771065188;
2 4 8 0.019742289348171703;
2 4 9 0.02243441971383148;
2 4 10 0.022883108108108112;
3 1 1 0.04450606120826709;
3 1 2 0.037239765500794914;
3 1 3 0.05268064387917329;
3 1 4 0.05449721780604134;
3 1 5 0.04813920906200319;
3 1 6 0.039056339427662956;
3 1 7 0.037239765500794914;
3 1 8 0.038148052464228935;
3 1 9 0.04359777424483307;
3 1 10 0.04268948728139905;
3 2 1 0.038210353736089026;
3 2 2 0.04176480524642289;
3 2 3 0.04798509538950716;
3 2 4 0.046207869634340225;
3 2 5 0.05153954689984101;
3 2 6 0.04798509538950716;
3 2 7 0.046207869634340225;
3 2 8 0.052428159777424474;
3 2 9 0.046207869634340225;
3 2 10 0.04265341812400636;
3 3 1 0.05352662957074722;
3 3 2 0.0547431438791733;
3 3 3 0.04866057233704293;
3 3 4 0.07177434419713831;
3 3 5 0.05352662957074722;
3 3 6 0.06082571542130366;
3 3 7 0.0632587440381558;
3 3 8 0.0632587440381558;
3 3 9 0.06082571542130366;
3 3 10 0.05352662957074722;
3 4 1 0.025143481717011133;
3 4 2 0.022349761526232116;
3 4 3 0.02281538155802862;
3 4 4 0.022349761526232116;
3 4 5 0.023746621621621625;
3 4 6 0.025143481717011133;
3 4 7 0.02095290143084261;
3 4 8 0.02467786168521463;
3 4 9 0.02747158187599364;
3 4 10 0.020487281399046108;
4 1 1 0.04894841017488077;
4 1 2 0.05553761923688394;
4 1 3 0.040476569952305246;
4 1 4 0.0508310413354531;
4 1 5 0.040476569952305246;
4 1 6 0.04894841017488077;
4 1 7 0.04330051669316376;
4 1 8 0.039535254372019074;
4 1 9 0.04612446343402226;
4 1 10 0.04518314785373609;
4 2 1 0.03775796899841017;
4 2 2 0.05525556438791732;
4 2 3 0.0432835254372019;
4 2 4 0.05341371224165341;
4 2 5 0.04604630365659777;
4 2 6 0.05249278616852145;
4 2 7 0.03775796899841017;
4 2 8 0.05433463831478536;
4 2 9 0.04788815580286169;
4 2 10 0.044204451510333864;
4 3 1 0.06934131558028618;
4 3 2 0.06429831081081082;
4 3 3 0.05169079888712241;
4 3 4 0.05169079888712241;
4 3 5 0.06808056438791733;
4 3 6 0.07312356915739268;
4 3 7 0.052951550079491254;
4 3 8 0.06934131558028618;
4 3 9 0.06429831081081082;
4 3 10 0.0605160572337043;
4 4 1 0.019784618441971383;
4 4 2 0.027022893481717016;
4 4 3 0.021232273449920513;
4 4 4 0.028470548489666136;
4 4 5 0.026540341812400642;
4 4 6 0.026057790143084264;
4 4 7 0.027022893481717016;
4 4 8 0.019302066772655013;
4 4 9 0.024127583465818763;
4 4 10 0.019784618441971383;
5 1 1 0.06526454689984103;
5 1 2 0.05145858505564388;
5 1 3 0.06400945945945946;
5 1 4 0.07405015898251192;
5 1 5 0.05271367249602544;
5 1 6 0.05271367249602544;
5 1 7 0.07405015898251192;
5 1 8 0.07279507154213037;
5 1 9 0.07530524642289349;
5 1 10 0.06526454689984103;
5 2 1 0.06016717011128776;
5 2 2 0.07367408585055644;
5 2 3 0.07121828298887121;
5 2 4 0.06016717011128776;
5 2 5 0.052799761526232114;
5 2 6 0.06630667726550081;
5 2 7 0.0491160572337043;
5 2 8 0.06507877583465818;
5 2 9 0.05771136724960254;
5 2 10 0.06876248012718601;
5 3 1 0.09749809220985692;
5 3 2 0.09749809220985692;
5 3 3 0.09581709062003178;
5 3 4 0.08909308426073133;
5 3 5 0.0773260731319555;
5 3 6 0.06892106518282988;
5 3 7 0.08236907790143085;
5 3 8 0.08236907790143085;
5 3 9 0.08236907790143085;
5 3 10 0.0773260731319555;
5 4 1 0.026379491255961843;
5 4 2 0.03023990461049285;
5 4 3 0.027022893481717013;
5 4 4 0.038604133545310025;
5 4 5 0.027022893481717013;
5 4 6 0.03796073131955485;
5 4 7 0.030883306836248015;
5 4 8 0.026379491255961843;
5 4 9 0.02573608903020668;
5 4 10 0.03152670906200319;
6 1 1 0.08878092209856916;
6 1 2 0.1035777424483307;
6 1 3 0.09987853736089032;
6 1 4 0.07583370429252782;
6 1 5 0.11097615262321146;
6 1 6 0.07768330683624802;
6 1 7 0.07768330683624802;
6 1 8 0.10727694753577106;
6 1 9 0.07398410174880764;
6 1 10 0.10912655007949126;
6 2 1 0.07419109697933227;
6 2 2 0.07781017488076311;
6 2 3 0.0850483306836248;
6 2 4 0.07238155802861686;
6 2 5 0.09952464228934818;
6 2 6 0.08866740858505563;
6 2 7 0.07961971383147853;
6 2 8 0.09952464228934818;
6 2 9 0.07238155802861686;
6 2 10 0.08685786963434022;
6 3 1 0.10156788553259141;
6 3 2 0.1436813990461049;
6 3 3 0.12386327503974563;
6 3 4 0.11395421303656598;
6 3 5 0.13129507154213038;
6 3 6 0.10899968203497616;
6 3 7 0.14863593004769476;
6 3 8 0.10899968203497616;
6 3 9 0.14863593004769476;
6 3 10 0.10404515103338634;
6 4 1 0.04456406995230525;
6 4 2 0.04930492845786964;
6 4 3 0.03792686804451511;
6 4 4 0.054045786963434025;
6 4 5 0.046460413354531;
6 4 6 0.0549939586645469;
6 4 7 0.04930492845786964;
6 4 8 0.04930492845786964;
6 4 9 0.04077138314785374;
6 4 10 0.04361589825119238;
7 1 1 0.08878092209856916;
7 1 2 0.09063052464228935;
7 1 3 0.09432972972972975;
7 1 4 0.09802893481717012;
7 1 5 0.10727694753577106;
7 1 6 0.07398410174880764;
7 1 7 0.10542734499205088;
7 1 8 0.11097615262321146;
7 1 9 0.1035777424483307;
7 1 10 0.09802893481717012;
7 2 1 0.07961971383147853;
7 2 2 0.09409602543720191;
7 2 3 0.08685786963434022;
7 2 4 0.10495325914149442;
7 2 5 0.07961971383147853;
7 2 6 0.08866740858505563;
7 2 7 0.08323879173290938;
7 2 8 0.10857233704292528;
7 2 9 0.10495325914149442;
7 2 10 0.08866740858505563;
7 3 1 0.10652241653418124;
7 3 2 0.11890874403815581;
7 3 3 0.14863593004769476;
7 3 4 0.09909062003179651;
7 3 5 0.09909062003179651;
7 3 6 0.1164314785373609;
7 3 7 0.1436813990461049;
7 3 8 0.14120413354531003;
7 3 9 0.12881780604133547;
7 3 10 0.14863593004769476;
7 4 1 0.05309761526232116;
7 4 2 0.046460413354531;
7 4 3 0.046460413354531;
7 4 4 0.04551224165341813;
7 4 5 0.04077138314785374;
7 4 6 0.04361589825119238;
7 4 7 0.04266772655007949;
7 4 8 0.04266772655007949;
7 4 9 0.04077138314785374;
7 4 10 0.0549939586645469;
8 1 1 0.11394872813990461;
8 1 2 0.10255385532591416;
8 1 3 0.08356240063593005;
8 1 4 0.07786496422893482;
8 1 5 0.07976410969793322;
8 1 6 0.08166325516693164;
8 1 7 0.08166325516693164;
8 1 8 0.10445300079491258;
8 1 9 0.09305812798092211;
8 1 10 0.07976410969793322;
8 2 1 0.10404848966613674;
8 2 2 0.0966164546899841;
8 2 3 0.08546840222575518;
8 2 4 0.08732641096979332;
8 2 5 0.083610393481717;
8 2 6 0.08732641096979332;
8 2 7 0.08732641096979332;
8 2 8 0.09847446343402226;
8 2 9 0.11148052464228934;
8 2 10 0.10590649841017487;
8 3 1 0.11955017885532591;
8 3 2 0.15007362877583466;
8 3 3 0.13226828298887125;
8 3 4 0.13989914546899843;
8 3 5 0.15007362877583466;
8 3 6 0.10428845389507155;
8 3 7 0.10428845389507155;
8 3 8 0.11955017885532591;
8 3 9 0.12972466216216216;
8 3 10 0.1144629372019078;
8 4 1 0.04381061208267091;
8 4 2 0.056467011128775835;
8 4 3 0.05549344197138315;
8 4 4 0.05549344197138315;
8 4 5 0.046731319554848966;
8 4 6 0.04088990461049285;
8 4 7 0.058414149443561214;
8 4 8 0.0525727344992051;
8 4 9 0.04381061208267091;
8 4 10 0.05159916534181241;
9 1 1 0.0832321144674086;
9 1 2 0.11652496025437203;
9 1 3 0.09363612877583467;
9 1 4 0.10195934022257552;
9 1 5 0.11028255166931639;
9 1 6 0.09779773449920509;
9 1 7 0.09571693163751988;
9 1 8 0.09363612877583467;
9 1 9 0.09779773449920509;
9 1 10 0.09155532591414944;
9 2 1 0.10585802861685213;
9 2 2 0.10585802861685213;
9 2 3 0.09567937201907789;
9 2 4 0.09364364069952305;
9 2 5 0.08142925278219397;
9 2 6 0.107893759936407;
9 2 7 0.08550071542130365;
9 2 8 0.0875364467408585;
9 2 9 0.12214387917329092;
9 2 10 0.08550071542130365;
9 3 1 0.16442849761526232;
9 3 2 0.13934618441971383;
9 3 3 0.12541156597774247;
9 3 4 0.15885465023847375;
9 3 5 0.1449200317965024;
9 3 6 0.13655926073131958;
9 3 7 0.11147694753577109;
9 3 8 0.16442849761526232;
9 3 9 0.1560677265500795;
9 3 10 0.130985413354531;
9 4 1 0.057601430842607326;
9 4 2 0.054401351351351365;
9 4 3 0.050134578696343406;
9 4 4 0.043734419713831484;
9 4 5 0.04586780604133546;
9 4 6 0.05120127186009539;
9 4 7 0.059734817170111296;
9 4 8 0.04480111287758347;
9 4 9 0.06080151033386327;
9 4 10 0.04480111287758347;
10 1 1 0.12171045310015899;
10 1 2 0.12171045310015899;
10 1 3 0.10843294912559619;
10 1 4 0.08851669316375199;
10 1 5 0.0929425278219396;
10 1 6 0.11949753577106519;
10 1 7 0.11064586645468999;
10 1 8 0.132775039745628;
10 1 9 0.11285878378378379;
10 1 10 0.09736836248012719;
10 2 1 0.10391923688394275;
10 2 2 0.10175425278219395;
10 2 3 0.112579173290938;
10 2 4 0.0865993640699523;
10 2 5 0.12123910969793324;
10 2 6 0.12340409379968202;
10 2 7 0.0887643481717011;
10 2 8 0.10175425278219395;
10 2 9 0.112579173290938;
10 2 10 0.10175425278219395;
10 3 1 0.16301291732909381;
10 3 2 0.17486840222575517;
10 3 3 0.1778322734499205;
10 3 4 0.17190453100158984;
10 3 5 0.17190453100158984;
10 3 6 0.14522968998410174;
10 3 7 0.1481935612082671;
10 3 8 0.1333742050874404;
10 3 9 0.1333742050874404;
10 3 10 0.16894065977742448;
10 4 1 0.04878004769475358;
10 4 2 0.06012424483306838;
10 4 3 0.046511208267090626;
10 4 4 0.06579634340222576;
10 4 5 0.05218330683624802;
10 4 6 0.058989825119236894;
10 4 7 0.057855405405405416;
10 4 8 0.046511208267090626;
10 4 9 0.05445214626391097;
10 4 10 0.0635275039745628;
]

global d = [
1 1 1 294;
1 1 2 273;
1 1 3 92;
1 1 4 189;
1 1 5 89;
1 1 6 118;
1 1 7 0;
1 1 8 0;
1 1 9 223;
1 1 10 147;
1 2 1 283;
1 2 2 258;
1 2 3 0;
1 2 4 147;
1 2 5 289;
1 2 6 0;
1 2 7 191;
1 2 8 61;
1 2 9 169;
1 2 10 0;
1 3 1 0;
1 3 2 227;
1 3 3 164;
1 3 4 99;
1 3 5 213;
1 3 6 199;
1 3 7 84;
1 3 8 72;
1 3 9 207;
1 3 10 117;
1 4 1 0;
1 4 2 0;
1 4 3 150;
1 4 4 92;
1 4 5 0;
1 4 6 200;
1 4 7 77;
1 4 8 219;
1 4 9 0;
1 4 10 223;
2 1 1 97;
2 1 2 75;
2 1 3 273;
2 1 4 0;
2 1 5 274;
2 1 6 0;
2 1 7 0;
2 1 8 190;
2 1 9 144;
2 1 10 225;
2 2 1 0;
2 2 2 131;
2 2 3 50;
2 2 4 261;
2 2 5 0;
2 2 6 0;
2 2 7 250;
2 2 8 108;
2 2 9 0;
2 2 10 213;
2 3 1 118;
2 3 2 0;
2 3 3 232;
2 3 4 260;
2 3 5 0;
2 3 6 160;
2 3 7 0;
2 3 8 230;
2 3 9 282;
2 3 10 205;
2 4 1 100;
2 4 2 233;
2 4 3 185;
2 4 4 129;
2 4 5 198;
2 4 6 241;
2 4 7 0;
2 4 8 155;
2 4 9 104;
2 4 10 138;
3 1 1 110;
3 1 2 232;
3 1 3 0;
3 1 4 122;
3 1 5 90;
3 1 6 77;
3 1 7 0;
3 1 8 61;
3 1 9 234;
3 1 10 0;
3 2 1 0;
3 2 2 228;
3 2 3 174;
3 2 4 64;
3 2 5 0;
3 2 6 200;
3 2 7 140;
3 2 8 300;
3 2 9 289;
3 2 10 187;
3 3 1 63;
3 3 2 0;
3 3 3 0;
3 3 4 97;
3 3 5 87;
3 3 6 79;
3 3 7 243;
3 3 8 75;
3 3 9 0;
3 3 10 294;
3 4 1 0;
3 4 2 217;
3 4 3 76;
3 4 4 111;
3 4 5 171;
3 4 6 118;
3 4 7 211;
3 4 8 175;
3 4 9 162;
3 4 10 269;
4 1 1 220;
4 1 2 88;
4 1 3 0;
4 1 4 224;
4 1 5 154;
4 1 6 0;
4 1 7 125;
4 1 8 109;
4 1 9 272;
4 1 10 0;
4 2 1 191;
4 2 2 206;
4 2 3 59;
4 2 4 255;
4 2 5 177;
4 2 6 185;
4 2 7 59;
4 2 8 109;
4 2 9 233;
4 2 10 207;
4 3 1 149;
4 3 2 279;
4 3 3 73;
4 3 4 86;
4 3 5 114;
4 3 6 180;
4 3 7 0;
4 3 8 155;
4 3 9 52;
4 3 10 234;
4 4 1 256;
4 4 2 145;
4 4 3 232;
4 4 4 244;
4 4 5 79;
4 4 6 274;
4 4 7 137;
4 4 8 164;
4 4 9 207;
4 4 10 141;
5 1 1 0;
5 1 2 153;
5 1 3 0;
5 1 4 281;
5 1 5 228;
5 1 6 66;
5 1 7 73;
5 1 8 0;
5 1 9 0;
5 1 10 214;
5 2 1 275;
5 2 2 53;
5 2 3 240;
5 2 4 0;
5 2 5 199;
5 2 6 59;
5 2 7 50;
5 2 8 121;
5 2 9 169;
5 2 10 282;
5 3 1 248;
5 3 2 244;
5 3 3 158;
5 3 4 169;
5 3 5 258;
5 3 6 207;
5 3 7 96;
5 3 8 0;
5 3 9 173;
5 3 10 69;
5 4 1 0;
5 4 2 0;
5 4 3 209;
5 4 4 181;
5 4 5 265;
5 4 6 222;
5 4 7 122;
5 4 8 170;
5 4 9 279;
5 4 10 185;
6 1 1 248;
6 1 2 0;
6 1 3 129;
6 1 4 139;
6 1 5 259;
6 1 6 195;
6 1 7 0;
6 1 8 0;
6 1 9 264;
6 1 10 0;
6 2 1 269;
6 2 2 196;
6 2 3 205;
6 2 4 199;
6 2 5 157;
6 2 6 232;
6 2 7 0;
6 2 8 236;
6 2 9 210;
6 2 10 164;
6 3 1 143;
6 3 2 0;
6 3 3 0;
6 3 4 270;
6 3 5 120;
6 3 6 298;
6 3 7 137;
6 3 8 226;
6 3 9 233;
6 3 10 0;
6 4 1 199;
6 4 2 104;
6 4 3 74;
6 4 4 285;
6 4 5 0;
6 4 6 93;
6 4 7 240;
6 4 8 72;
6 4 9 214;
6 4 10 243;
7 1 1 88;
7 1 2 154;
7 1 3 118;
7 1 4 129;
7 1 5 88;
7 1 6 53;
7 1 7 269;
7 1 8 194;
7 1 9 0;
7 1 10 93;
7 2 1 96;
7 2 2 277;
7 2 3 50;
7 2 4 105;
7 2 5 0;
7 2 6 178;
7 2 7 109;
7 2 8 197;
7 2 9 0;
7 2 10 247;
7 3 1 154;
7 3 2 0;
7 3 3 156;
7 3 4 227;
7 3 5 0;
7 3 6 212;
7 3 7 0;
7 3 8 245;
7 3 9 239;
7 3 10 195;
7 4 1 0;
7 4 2 115;
7 4 3 239;
7 4 4 114;
7 4 5 0;
7 4 6 215;
7 4 7 180;
7 4 8 249;
7 4 9 175;
7 4 10 186;
8 1 1 184;
8 1 2 134;
8 1 3 282;
8 1 4 84;
8 1 5 282;
8 1 6 291;
8 1 7 260;
8 1 8 183;
8 1 9 190;
8 1 10 270;
8 2 1 282;
8 2 2 255;
8 2 3 150;
8 2 4 160;
8 2 5 152;
8 2 6 148;
8 2 7 218;
8 2 8 0;
8 2 9 126;
