###################################################
# Classe 17 : K = 4, M = 2, T = 12, N = 10
# Exemplo: 2.   Nome do arquivo: c17ex02.dat          Semente: 3006

global Q1 = 1e5
4 1 2 18.252;
4 1 3 18.252;
4 1 4 18.252;
4 1 5 18.252;
4 1 6 18.252;
4 1 7 18.252;
4 1 8 18.252;
4 1 9 18.252;
4 1 10 18.252;
4 1 11 18.252;
4 1 12 18.252;
4 2 1 22.08;
4 2 2 22.08;
4 2 3 22.08;
4 2 4 22.08;
4 2 5 22.08;
4 2 6 22.08;
4 2 7 22.08;
4 2 8 22.08;
4 2 9 22.08;
4 2 10 22.08;
4 2 11 22.08;
4 2 12 22.08;
]

# cw: custo de estocar uma bobina mestre
global c_w = [
1 1 1 0.011;
1 1 2 0.011;
1 1 3 0.011;
1 1 4 0.011;
1 1 5 0.011;
1 1 6 0.011;
1 1 7 0.011;
1 1 8 0.011;
1 1 9 0.011;
1 1 10 0.011;
1 1 11 0.011;
1 1 12 0.011;
1 2 1 0.01;
1 2 2 0.01;
1 2 3 0.01;
1 2 4 0.01;
1 2 5 0.01;
1 2 6 0.01;
1 2 7 0.01;
1 2 8 0.01;
1 2 9 0.01;
1 2 10 0.01;
1 2 11 0.01;
1 2 12 0.01;
2 1 1 0.011;
2 1 2 0.011;
2 1 3 0.011;
2 1 4 0.011;
2 1 5 0.011;
2 1 6 0.011;
2 1 7 0.011;
2 1 8 0.011;
2 1 9 0.011;
2 1 10 0.011;
2 1 11 0.011;
2 1 12 0.011;
2 2 1 0.01;
2 2 2 0.01;
2 2 3 0.01;
2 2 4 0.01;
2 2 5 0.01;
2 2 6 0.01;
2 2 7 0.01;
2 2 8 0.01;
2 2 9 0.01;
2 2 10 0.01;
2 2 11 0.01;
2 2 12 0.01;
3 1 1 0.01;
3 1 2 0.01;
3 1 3 0.01;
3 1 4 0.01;
3 1 5 0.01;
3 1 6 0.01;
3 1 7 0.01;
3 1 8 0.01;
3 1 9 0.01;
3 1 10 0.01;
3 1 11 0.01;
3 1 12 0.01;
3 2 1 0.009;
3 2 2 0.009;
3 2 3 0.009;
3 2 4 0.009;
3 2 5 0.009;
3 2 6 0.009;
3 2 7 0.009;
3 2 8 0.009;
3 2 9 0.009;
3 2 10 0.009;
3 2 11 0.009;
3 2 12 0.009;
4 1 1 0.012;
4 1 2 0.012;
4 1 3 0.012;
4 1 4 0.012;
4 1 5 0.012;
4 1 6 0.012;
4 1 7 0.012;
4 1 8 0.012;
4 1 9 0.012;
4 1 10 0.012;
4 1 11 0.012;
4 1 12 0.012;
4 2 1 0.011;
4 2 2 0.011;
4 2 3 0.011;
4 2 4 0.011;
4 2 5 0.011;
4 2 6 0.011;
4 2 7 0.011;
4 2 8 0.011;
4 2 9 0.011;
4 2 10 0.011;
4 2 11 0.011;
4 2 12 0.011;
]

# cz: custo de setup por bobina mestre
global c_z = [
1 1 1 0.939;
1 1 2 0.939;
1 1 3 0.939;
1 1 4 0.939;
1 1 5 0.939;
1 1 6 0.939;
1 1 7 0.939;
1 1 8 0.939;
1 1 9 0.939;
1 1 10 0.939;
1 1 11 0.939;
1 1 12 0.939;
1 2 1 0.773;
1 2 2 0.773;
1 2 3 0.773;
1 2 4 0.773;
1 2 5 0.773;
1 2 6 0.773;
1 2 7 0.773;
1 2 8 0.773;
1 2 9 0.773;
1 2 10 0.773;
1 2 11 0.773;
1 2 12 0.773;
2 1 1 1.03;
2 1 2 1.03;
2 1 3 1.03;
2 1 4 1.03;
2 1 5 1.03;
2 1 6 1.03;
2 1 7 1.03;
2 1 8 1.03;
2 1 9 1.03;
2 1 10 1.03;
2 1 11 1.03;
2 1 12 1.03;
2 2 1 0.546;
2 2 2 0.546;
2 2 3 0.546;
2 2 4 0.546;
2 2 5 0.546;
2 2 6 0.546;
2 2 7 0.546;
2 2 8 0.546;
2 2 9 0.546;
2 2 10 0.546;
2 2 11 0.546;
2 2 12 0.546;
3 1 1 0.589;
3 1 2 0.589;
3 1 3 0.589;
3 1 4 0.589;
3 1 5 0.589;
3 1 6 0.589;
3 1 7 0.589;
3 1 8 0.589;
3 1 9 0.589;
3 1 10 0.589;
3 1 11 0.589;
3 1 12 0.589;
3 2 1 0.683;
3 2 2 0.683;
3 2 3 0.683;
3 2 4 0.683;
3 2 5 0.683;
3 2 6 0.683;
3 2 7 0.683;
3 2 8 0.683;
3 2 9 0.683;
3 2 10 0.683;
3 2 11 0.683;
3 2 12 0.683;
4 1 1 0.785;
4 1 2 0.785;
4 1 3 0.785;
4 1 4 0.785;
4 1 5 0.785;
4 1 6 0.785;
4 1 7 0.785;
4 1 8 0.785;
4 1 9 0.785;
4 1 10 0.785;
4 1 11 0.785;
4 1 12 0.785;
4 2 1 0.861;
4 2 2 0.861;
4 2 3 0.861;
4 2 4 0.861;
4 2 5 0.861;
4 2 6 0.861;
4 2 7 0.861;
4 2 8 0.861;
4 2 9 0.861;
4 2 10 0.861;
4 2 11 0.861;
4 2 12 0.861;
]

# cy: custo de corte por bobina mestre
global c_y = [
1 1 1 2.29;
1 1 2 2.29;
1 1 3 2.29;
1 1 4 2.29;
1 1 5 2.29;
1 1 6 2.29;
1 1 7 2.29;
1 1 8 2.29;
1 1 9 2.29;
1 1 10 2.29;
1 1 11 2.29;
1 1 12 2.29;
1 2 1 2.576;
1 2 2 2.576;
1 2 3 2.576;
1 2 4 2.576;
1 2 5 2.576;
1 2 6 2.576;
1 2 7 2.576;
1 2 8 2.576;
1 2 9 2.576;
1 2 10 2.576;
1 2 11 2.576;
1 2 12 2.576;
2 1 1 2.631;
2 1 2 2.631;
2 1 3 2.631;
2 1 4 2.631;
2 1 5 2.631;
2 1 6 2.631;
2 1 7 2.631;
2 1 8 2.631;
2 1 9 2.631;
2 1 10 2.631;
2 1 11 2.631;
2 1 12 2.631;
2 2 1 2.004;
2 2 2 2.004;
2 2 3 2.004;
2 2 4 2.004;
2 2 5 2.004;
2 2 6 2.004;
2 2 7 2.004;
2 2 8 2.004;
2 2 9 2.004;
2 2 10 2.004;
2 2 11 2.004;
2 2 12 2.004;
3 1 1 2.091;
3 1 2 2.091;
3 1 3 2.091;
3 1 4 2.091;
3 1 5 2.091;
3 1 6 2.091;
3 1 7 2.091;
3 1 8 2.091;
3 1 9 2.091;
3 1 10 2.091;
3 1 11 2.091;
3 1 12 2.091;
3 2 1 2.898;
3 2 2 2.898;
3 2 3 2.898;
3 2 4 2.898;
3 2 5 2.898;
3 2 6 2.898;
3 2 7 2.898;
3 2 8 2.898;
3 2 9 2.898;
3 2 10 2.898;
3 2 11 2.898;
3 2 12 2.898;
4 1 1 2.373;
4 1 2 2.373;
4 1 3 2.373;
4 1 4 2.373;
4 1 5 2.373;
4 1 6 2.373;
4 1 7 2.373;
4 1 8 2.373;
4 1 9 2.373;
4 1 10 2.373;
4 1 11 2.373;
4 1 12 2.373;
4 2 1 3.312;
4 2 2 3.312;
4 2 3 3.312;
4 2 4 3.312;
4 2 5 3.312;
4 2 6 3.312;
4 2 7 3.312;
4 2 8 3.312;
4 2 9 3.312;
4 2 10 3.312;
4 2 11 3.312;
4 2 12 3.312;
]

# c_e: Custo de estocar um item de largura l_i
global c_e = [
1 1 1 0.005;
1 1 2 0.005;
1 1 3 0.005;
1 1 4 0.005;
1 1 5 0.005;
1 1 6 0.005;
1 1 7 0.005;
1 1 8 0.005;
1 1 9 0.005;
1 1 10 0.005;
1 1 11 0.005;
1 1 12 0.005;
1 2 1 0.005;
1 2 2 0.005;
1 2 3 0.005;
1 2 4 0.005;
1 2 5 0.005;
1 2 6 0.005;
1 2 7 0.005;
1 2 8 0.005;
1 2 9 0.005;
1 2 10 0.005;
1 2 11 0.005;
1 2 12 0.005;
1 3 1 0.005;
1 3 2 0.005;
1 3 3 0.005;
1 3 4 0.005;
1 3 5 0.005;
1 3 6 0.005;
1 3 7 0.005;
1 3 8 0.005;
1 3 9 0.005;
1 3 10 0.005;
1 3 11 0.005;
1 3 12 0.005;
1 4 1 0.006;
1 4 2 0.006;
1 4 3 0.006;
1 4 4 0.006;
1 4 5 0.006;
1 4 6 0.006;
1 4 7 0.006;
1 4 8 0.006;
1 4 9 0.006;
1 4 10 0.006;
1 4 11 0.006;
1 4 12 0.006;
2 1 1 0.005;
2 1 2 0.005;
2 1 3 0.005;
2 1 4 0.005;
2 1 5 0.005;
2 1 6 0.005;
2 1 7 0.005;
2 1 8 0.005;
2 1 9 0.005;
2 1 10 0.005;
2 1 11 0.005;
2 1 12 0.005;
2 2 1 0.005;
2 2 2 0.005;
2 2 3 0.005;
2 2 4 0.005;
2 2 5 0.005;
2 2 6 0.005;
2 2 7 0.005;
2 2 8 0.005;
2 2 9 0.005;
2 2 10 0.005;
2 2 11 0.005;
2 2 12 0.005;
2 3 1 0.005;
2 3 2 0.005;
2 3 3 0.005;
2 3 4 0.005;
2 3 5 0.005;
2 3 6 0.005;
2 3 7 0.005;
2 3 8 0.005;
2 3 9 0.005;
2 3 10 0.005;
2 3 11 0.005;
2 3 12 0.005;
2 4 1 0.006;
2 4 2 0.006;
2 4 3 0.006;
2 4 4 0.006;
2 4 5 0.006;
2 4 6 0.006;
2 4 7 0.006;
2 4 8 0.006;
2 4 9 0.006;
2 4 10 0.006;
2 4 11 0.006;
2 4 12 0.006;
3 1 1 0.005;
3 1 2 0.005;
3 1 3 0.005;
3 1 4 0.005;
3 1 5 0.005;
3 1 6 0.005;
3 1 7 0.005;
3 1 8 0.005;
3 1 9 0.005;
3 1 10 0.005;
3 1 11 0.005;
3 1 12 0.005;
3 2 1 0.005;
3 2 2 0.005;
3 2 3 0.005;
3 2 4 0.005;
3 2 5 0.005;
3 2 6 0.005;
3 2 7 0.005;
3 2 8 0.005;
3 2 9 0.005;
3 2 10 0.005;
3 2 11 0.005;
3 2 12 0.005;
3 3 1 0.005;
3 3 2 0.005;
3 3 3 0.005;
3 3 4 0.005;
3 3 5 0.005;
3 3 6 0.005;
3 3 7 0.005;
3 3 8 0.005;
3 3 9 0.005;
3 3 10 0.005;
3 3 11 0.005;
3 3 12 0.005;
3 4 1 0.006;
3 4 2 0.006;
3 4 3 0.006;
3 4 4 0.006;
3 4 5 0.006;
3 4 6 0.006;
3 4 7 0.006;
3 4 8 0.006;
3 4 9 0.006;
3 4 10 0.006;
3 4 11 0.006;
3 4 12 0.006;
4 1 1 0.005;
4 1 2 0.005;
4 1 3 0.005;
4 1 4 0.005;
4 1 5 0.005;
4 1 6 0.005;
4 1 7 0.005;
4 1 8 0.005;
4 1 9 0.005;
4 1 10 0.005;
4 1 11 0.005;
4 1 12 0.005;
4 2 1 0.005;
4 2 2 0.005;
4 2 3 0.005;
4 2 4 0.005;
4 2 5 0.005;
4 2 6 0.005;
4 2 7 0.005;
4 2 8 0.005;
4 2 9 0.005;
4 2 10 0.005;
4 2 11 0.005;
4 2 12 0.005;
4 3 1 0.005;
4 3 2 0.005;
4 3 3 0.005;
4 3 4 0.005;
4 3 5 0.005;
4 3 6 0.005;
4 3 7 0.005;
4 3 8 0.005;
4 3 9 0.005;
4 3 10 0.005;
4 3 11 0.005;
4 3 12 0.005;
4 4 1 0.006;
4 4 2 0.006;
4 4 3 0.006;
4 4 4 0.006;
4 4 5 0.006;
4 4 6 0.006;
4 4 7 0.006;
4 4 8 0.006;
4 4 9 0.006;
4 4 10 0.006;
4 4 11 0.006;
4 4 12 0.006;
5 1 1 0.005;
5 1 2 0.005;
5 1 3 0.005;
5 1 4 0.005;
5 1 5 0.005;
5 1 6 0.005;
5 1 7 0.005;
5 1 8 0.005;
5 1 9 0.005;
5 1 10 0.005;
5 1 11 0.005;
5 1 12 0.005;
5 2 1 0.005;
5 2 2 0.005;
5 2 3 0.005;
5 2 4 0.005;
5 2 5 0.005;
5 2 6 0.005;
5 2 7 0.005;
5 2 8 0.005;
5 2 9 0.005;
5 2 10 0.005;
5 2 11 0.005;
5 2 12 0.005;
5 3 1 0.005;
5 3 2 0.005;
5 3 3 0.005;
5 3 4 0.005;
5 3 5 0.005;
5 3 6 0.005;
5 3 7 0.005;
5 3 8 0.005;
5 3 9 0.005;
5 3 10 0.005;
5 3 11 0.005;
5 3 12 0.005;
5 4 1 0.006;
5 4 2 0.006;
5 4 3 0.006;
5 4 4 0.006;
5 4 5 0.006;
5 4 6 0.006;
5 4 7 0.006;
5 4 8 0.006;
5 4 9 0.006;
5 4 10 0.006;
5 4 11 0.006;
5 4 12 0.006;
6 1 1 0.005;
6 1 2 0.005;
6 1 3 0.005;
6 1 4 0.005;
6 1 5 0.005;
6 1 6 0.005;
6 1 7 0.005;
6 1 8 0.005;
6 1 9 0.005;
6 1 10 0.005;
6 1 11 0.005;
6 1 12 0.005;
6 2 1 0.005;
6 2 2 0.005;
6 2 3 0.005;
6 2 4 0.005;
6 2 5 0.005;
6 2 6 0.005;
6 2 7 0.005;
6 2 8 0.005;
6 2 9 0.005;
6 2 10 0.005;
6 2 11 0.005;
6 2 12 0.005;
6 3 1 0.005;
6 3 2 0.005;
6 3 3 0.005;
6 3 4 0.005;
6 3 5 0.005;
6 3 6 0.005;
6 3 7 0.005;
6 3 8 0.005;
6 3 9 0.005;
6 3 10 0.005;
6 3 11 0.005;
6 3 12 0.005;
6 4 1 0.006;
6 4 2 0.006;
6 4 3 0.006;
6 4 4 0.006;
6 4 5 0.006;
6 4 6 0.006;
6 4 7 0.006;
6 4 8 0.006;
6 4 9 0.006;
6 4 10 0.006;
6 4 11 0.006;
6 4 12 0.006;
7 1 1 0.005;
7 1 2 0.005;
7 1 3 0.005;
7 1 4 0.005;
7 1 5 0.005;
7 1 6 0.005;
7 1 7 0.005;
7 1 8 0.005;
7 1 9 0.005;
7 1 10 0.005;
7 1 11 0.005;
7 1 12 0.005;
7 2 1 0.005;
7 2 2 0.005;
7 2 3 0.005;
7 2 4 0.005;
7 2 5 0.005;
7 2 6 0.005;
7 2 7 0.005;
7 2 8 0.005;
7 2 9 0.005;
7 2 10 0.005;
7 2 11 0.005;
7 2 12 0.005;
7 3 1 0.005;
7 3 2 0.005;
7 3 3 0.005;
7 3 4 0.005;
7 3 5 0.005;
7 3 6 0.005;
7 3 7 0.005;
7 3 8 0.005;
7 3 9 0.005;
7 3 10 0.005;
7 3 11 0.005;
7 3 12 0.005;
7 4 1 0.006;
7 4 2 0.006;
7 4 3 0.006;
7 4 4 0.006;
7 4 5 0.006;
7 4 6 0.006;
7 4 7 0.006;
7 4 8 0.006;
7 4 9 0.006;
7 4 10 0.006;
7 4 11 0.006;
7 4 12 0.006;
8 1 1 0.005;
8 1 2 0.005;
8 1 3 0.005;
8 1 4 0.005;
8 1 5 0.005;
8 1 6 0.005;
8 1 7 0.005;
8 1 8 0.005;
8 1 9 0.005;
8 1 10 0.005;
8 1 11 0.005;
8 1 12 0.005;
8 2 1 0.005;
8 2 2 0.005;
8 2 3 0.005;
8 2 4 0.005;
8 2 5 0.005;
8 2 6 0.005;
8 2 7 0.005;
8 2 8 0.005;
8 2 9 0.005;
8 2 10 0.005;
8 2 11 0.005;
8 2 12 0.005;
8 3 1 0.005;
8 3 2 0.005;
8 3 3 0.005;
8 3 4 0.005;
8 3 5 0.005;
8 3 6 0.005;
8 3 7 0.005;
8 3 8 0.005;
8 3 9 0.005;
8 3 10 0.005;
8 3 11 0.005;
8 3 12 0.005;
8 4 1 0.006;
8 4 2 0.006;
8 4 3 0.006;
8 4 4 0.006;
8 4 5 0.006;
8 4 6 0.006;
8 4 7 0.006;
8 4 8 0.006;
8 4 9 0.006;
8 4 10 0.006;
8 4 11 0.006;
8 4 12 0.006;
9 1 1 0.005;
9 1 2 0.005;
9 1 3 0.005;
9 1 4 0.005;
9 1 5 0.005;
9 1 6 0.005;
9 1 7 0.005;
9 1 8 0.005;
9 1 9 0.005;
9 1 10 0.005;
9 1 11 0.005;
9 1 12 0.005;
9 2 1 0.005;
9 2 2 0.005;
9 2 3 0.005;
9 2 4 0.005;
9 2 5 0.005;
9 2 6 0.005;
9 2 7 0.005;
9 2 8 0.005;
9 2 9 0.005;
9 2 10 0.005;
9 2 11 0.005;
9 2 12 0.005;
9 3 1 0.005;
9 3 2 0.005;
9 3 3 0.005;
9 3 4 0.005;
9 3 5 0.005;
9 3 6 0.005;
9 3 7 0.005;
9 3 8 0.005;
9 3 9 0.005;
9 3 10 0.005;
9 3 11 0.005;
9 3 12 0.005;
9 4 1 0.006;
9 4 2 0.006;
9 4 3 0.006;
9 4 4 0.006;
9 4 5 0.006;
9 4 6 0.006;
9 4 7 0.006;
9 4 8 0.006;
9 4 9 0.006;
9 4 10 0.006;
9 4 11 0.006;
9 4 12 0.006;
10 1 1 0.005;
10 1 2 0.005;
10 1 3 0.005;
10 1 4 0.005;
10 1 5 0.005;
10 1 6 0.005;
10 1 7 0.005;
10 1 8 0.005;
10 1 9 0.005;
10 1 10 0.005;
10 1 11 0.005;
10 1 12 0.005;
10 2 1 0.005;
10 2 2 0.005;
10 2 3 0.005;
10 2 4 0.005;
10 2 5 0.005;
10 2 6 0.005;
10 2 7 0.005;
10 2 8 0.005;
10 2 9 0.005;
10 2 10 0.005;
10 2 11 0.005;
10 2 12 0.005;
10 3 1 0.005;
10 3 2 0.005;
10 3 3 0.005;
10 3 4 0.005;
10 3 5 0.005;
10 3 6 0.005;
10 3 7 0.005;
10 3 8 0.005;
10 3 9 0.005;
10 3 10 0.005;
10 3 11 0.005;
10 3 12 0.005;
10 4 1 0.006;
10 4 2 0.006;
10 4 3 0.006;
10 4 4 0.006;
10 4 5 0.006;
10 4 6 0.006;
10 4 7 0.006;
10 4 8 0.006;
10 4 9 0.006;
10 4 10 0.006;
10 4 11 0.006;
10 4 12 0.006;
]

# csc: custo de setup do padrão de corte (igual para cada padrão j)
global c_sc = [
1 1 1 0.092;
1 1 2 0.092;
1 1 3 0.092;
1 1 4 0.092;
1 1 5 0.092;
1 1 6 0.092;
1 1 7 0.092;
1 1 8 0.092;
1 1 9 0.092;
1 1 10 0.092;
1 1 11 0.092;
1 1 12 0.092;
1 2 1 0.113;
1 2 2 0.113;
1 2 3 0.113;
1 2 4 0.113;
1 2 5 0.113;
1 2 6 0.113;
1 2 7 0.113;
1 2 8 0.113;
1 2 9 0.113;
1 2 10 0.113;
1 2 11 0.113;
1 2 12 0.113;
2 1 1 0.129;
2 1 2 0.129;
2 1 3 0.129;
2 1 4 0.129;
2 1 5 0.129;
2 1 6 0.129;
2 1 7 0.129;
2 1 8 0.129;
2 1 9 0.129;
2 1 10 0.129;
2 1 11 0.129;
2 1 12 0.129;
2 2 1 0.074;
2 2 2 0.074;
2 2 3 0.074;
2 2 4 0.074;
2 2 5 0.074;
2 2 6 0.074;
2 2 7 0.074;
2 2 8 0.074;
2 2 9 0.074;
2 2 10 0.074;
2 2 11 0.074;
2 2 12 0.074;
3 1 1 0.1;
3 1 2 0.1;
3 1 3 0.1;
3 1 4 0.1;
3 1 5 0.1;
3 1 6 0.1;
3 1 7 0.1;
3 1 8 0.1;
3 1 9 0.1;
3 1 10 0.1;
3 1 11 0.1;
3 1 12 0.1;
3 2 1 0.104;
3 2 2 0.104;
3 2 3 0.104;
3 2 4 0.104;
3 2 5 0.104;
3 2 6 0.104;
3 2 7 0.104;
3 2 8 0.104;
3 2 9 0.104;
3 2 10 0.104;
3 2 11 0.104;
3 2 12 0.104;
4 1 1 0.085;
4 1 2 0.085;
4 1 3 0.085;
4 1 4 0.085;
4 1 5 0.085;
4 1 6 0.085;
4 1 7 0.085;
4 1 8 0.085;
4 1 9 0.085;
4 1 10 0.085;
4 1 11 0.085;
4 1 12 0.085;
4 2 1 0.149;
4 2 2 0.149;
4 2 3 0.149;
4 2 4 0.149;
4 2 5 0.149;
4 2 6 0.149;
4 2 7 0.149;
4 2 8 0.149;
4 2 9 0.149;
4 2 10 0.149;
4 2 11 0.149;
4 2 12 0.149;
]

# Demandas
global d = [
1 1 1 185;
1 1 2 0;
1 1 3 55;
1 1 4 180;
1 1 5 144;
1 1 6 50;
1 1 7 240;
1 1 8 220;
1 1 9 0;
1 1 10 198;
1 1 11 281;
1 1 12 0;
1 2 1 0;
1 2 2 0;
1 2 3 182;
1 2 4 277;
1 2 5 127;
1 2 6 120;
1 2 7 67;
1 2 8 199;
1 2 9 136;
1 2 10 60;
1 2 11 80;
1 2 12 0;
1 3 1 165;
1 3 2 0;
1 3 3 232;
1 3 4 88;
1 3 5 246;
1 3 6 0;
1 3 7 143;
1 3 8 260;
1 3 9 199;
1 3 10 203;
1 3 11 0;
1 3 12 200;
1 4 1 107;
1 4 2 157;
1 4 3 240;
1 4 4 204;
1 4 5 290;
1 4 6 0;
1 4 7 131;
1 4 8 73;
1 4 9 100;
1 4 10 0;
1 4 11 144;
1 4 12 110;
2 1 1 174;
2 1 2 207;
2 1 3 82;
2 1 4 220;
2 1 5 287;
2 1 6 0;
2 1 7 56;
2 1 8 220;
2 1 9 229;
2 1 10 253;
2 1 11 67;
2 1 12 215;
2 2 1 0;
2 2 2 199;
2 2 3 281;
2 2 4 158;
2 2 5 213;
2 2 6 0;
2 2 7 0;
2 2 8 65;
2 2 9 104;
2 2 10 235;
2 2 11 186;
2 2 12 132;
2 3 1 99;
2 3 2 168;
2 3 3 0;
2 3 4 116;
2 3 5 145;
2 3 6 286;
2 3 7 248;
2 3 8 0;
2 3 9 199;
2 3 10 298;
2 3 11 199;
2 3 12 258;
2 4 1 216;
2 4 2 111;
2 4 3 168;
2 4 4 71;
2 4 5 0;
2 4 6 0;
2 4 7 89;
2 4 8 122;
2 4 9 94;
2 4 10 59;
2 4 11 52;
2 4 12 158;
3 1 1 180;
3 1 2 0;
3 1 3 0;
3 1 4 113;
3 1 5 0;
3 1 6 187;
3 1 7 124;
3 1 8 87;
3 1 9 77;
3 1 10 197;
3 1 11 114;
3 1 12 268;
3 2 1 0;
3 2 2 150;
3 2 3 109;
3 2 4 167;
3 2 5 144;
3 2 6 79;
3 2 7 253;
3 2 8 0;
3 2 9 164;
3 2 10 129;
3 2 11 0;
3 2 12 169;
3 3 1 155;
3 3 2 141;
3 3 3 100;
3 3 4 171;
3 3 5 243;
3 3 6 59;
3 3 7 236;
3 3 8 226;
3 3 9 191;
3 3 10 211;
3 3 11 76;
3 3 12 0;
3 4 1 0;
3 4 2 162;
3 4 3 0;
3 4 4 70;
3 4 5 142;
3 4 6 131;
3 4 7 0;
3 4 8 253;
3 4 9 65;
3 4 10 153;
3 4 11 0;
3 4 12 298;
4 1 1 0;
4 1 2 93;
4 1 3 292;
4 1 4 241;
4 1 5 233;
4 1 6 208;
4 1 7 90;
4 1 8 125;
4 1 9 211;
4 1 10 223;
4 1 11 269;
4 1 12 0;
4 2 1 122;
4 2 2 163;
4 2 3 194;
4 2 4 210;
4 2 5 83;
4 2 6 181;
4 2 7 0;
4 2 8 288;
4 2 9 0;
4 2 10 180;
4 2 11 292;
4 2 12 77;
4 3 1 153;
4 3 2 282;
4 3 3 77;
4 3 4 213;
4 3 5 0;
4 3 6 0;
4 3 7 196;
4 3 8 60;
4 3 9 103;
4 3 10 70;
4 3 11 93;
4 3 12 112;
4 4 1 299;
4 4 2 249;
4 4 3 215;
4 4 4 73;
4 4 5 119;
4 4 6 236;
4 4 7 195;
4 4 8 0;
4 4 9 194;
4 4 10 0;
4 4 11 0;
4 4 12 58;
5 1 1 116;
5 1 2 143;
5 1 3 222;
5 1 4 123;
5 1 5 91;
5 1 6 273;
5 1 7 0;
5 1 8 55;
5 1 9 166;
5 1 10 106;
5 1 11 177;
5 1 12 264;
5 2 1 58;
5 2 2 92;
5 2 3 101;
5 2 4 227;
5 2 5 202;
5 2 6 300;
5 2 7 0;
5 2 8 192;
5 2 9 276;
5 2 10 65;
5 2 11 194;
5 2 12 0;
5 3 1 279;
5 3 2 168;
5 3 3 275;
5 3 4 154;
5 3 5 280;
5 3 6 129;
5 3 7 167;
5 3 8 55;
5 3 9 0;
5 3 10 247;
5 3 11 219;
5 3 12 83;
5 4 1 262;
5 4 2 277;
5 4 3 0;
5 4 4 224;
5 4 5 84;
5 4 6 76;
5 4 7 260;
5 4 8 0;
5 4 9 151;
5 4 10 240;
5 4 11 214;
5 4 12 68;
6 1 1 143;
6 1 2 198;
6 1 3 274;
6 1 4 136;
6 1 5 286;
6 1 6 61;
6 1 7 120;
6 1 8 249;
6 1 9 196;
6 1 10 202;
6 1 11 232;
6 1 12 123;
6 2 1 0;
6 2 2 0;
6 2 3 0;
6 2 4 142;
6 2 5 106;
6 2 6 73;
6 2 7 57;
6 2 8 123;
6 2 9 165;
6 2 10 90;
6 2 11 243;
6 2 12 89;
6 3 1 89;
6 3 2 241;
6 3 3 126;
6 3 4 0;
6 3 5 0;
6 3 6 0;
6 3 7 299;
6 3 8 169;
6 3 9 147;
6 3 10 174;
6 3 11 139;
6 3 12 162;
6 4 1 158;
6 4 2 178;
6 4 3 177;
6 4 4 219;
6 4 5 200;
6 4 6 230;
6 4 7 120;
6 4 8 197;
6 4 9 0;
6 4 10 263;
6 4 11 89;
6 4 12 99;
7 1 1 59;
7 1 2 281;
7 1 3 202;
7 1 4 204;
7 1 5 99;
7 1 6 206;
7 1 7 71;
7 1 8 185;
7 1 9 281;
7 1 10 67;
7 1 11 0;
7 1 12 245;
7 2 1 253;
7 2 2 293;
7 2 3 54;
7 2 4 190;
7 2 5 0;
7 2 6 132;
7 2 7 0;
7 2 8 0;
7 2 9 114;
7 2 10 65;
7 2 11 159;
7 2 12 218;
7 3 1 200;
