###################################################
# Classe 4 : K = 2, M = 2, T = 10, N = 5
# Exemplo: 9.   c4ex09.dat          Semente: 4999
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 10
global N = 5

global L = [540, 460]

global l = [59, 68, 82, 86, 96]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]
4 1 9 0.08077710651828299;
4 1 10 0.07644976152623212;
4 2 1 0.07687702702702703;
4 2 2 0.06833513513513513;
4 2 3 0.07830067567567568;
4 2 4 0.0640641891891892;
4 2 5 0.06548783783783785;
4 2 6 0.06833513513513513;
4 2 7 0.07687702702702703;
4 2 8 0.0640641891891892;
4 2 9 0.07402972972972972;
4 2 10 0.06121689189189189;
5 1 1 0.09661049284578695;
5 1 2 0.07567821939586646;
5 1 3 0.0901697933227345;
5 1 4 0.08855961844197138;
5 1 5 0.08372909379968203;
5 1 6 0.0805087440381558;
5 1 7 0.06762734499205088;
5 1 8 0.0901697933227345;
5 1 9 0.07728839427662956;
5 1 10 0.06440699523052465;
5 2 1 0.09535135135135134;
5 2 2 0.0889945945945946;
5 2 3 0.09217297297297296;
5 2 4 0.08104864864864865;
5 2 5 0.06515675675675675;
5 2 6 0.06992432432432433;
5 2 7 0.08581621621621623;
5 2 8 0.07945945945945945;
5 2 9 0.07469189189189189;
5 2 10 0.06515675675675675;
]

global d = [
1 1 1 82;
1 1 2 80;
1 1 3 281;
1 1 4 157;
1 1 5 0;
1 1 6 0;
1 1 7 282;
1 1 8 140;
1 1 9 255;
1 1 10 131;
1 2 1 263;
1 2 2 72;
1 2 3 57;
1 2 4 61;
1 2 5 99;
1 2 6 0;
1 2 7 199;
1 2 8 75;
1 2 9 242;
1 2 10 163;
2 1 1 222;
2 1 2 70;
2 1 3 212;
2 1 4 284;
2 1 5 0;
2 1 6 118;
2 1 7 185;
2 1 8 154;
2 1 9 231;
2 1 10 0;
2 2 1 144;
2 2 2 0;
2 2 3 0;
2 2 4 241;
2 2 5 163;
2 2 6 0;
2 2 7 231;
2 2 8 260;
2 2 9 225;
2 2 10 97;
3 1 1 251;
3 1 2 259;
3 1 3 288;
3 1 4 232;
3 1 5 80;
3 1 6 0;
3 1 7 118;
3 1 8 250;
3 1 9 117;
3 1 10 0;
3 2 1 151;
3 2 2 293;
3 2 3 109;
3 2 4 126;
3 2 5 269;
3 2 6 145;
3 2 7 89;
3 2 8 152;
3 2 9 249;
3 2 10 0;
4 1 1 188;
4 1 2 91;
4 1 3 293;
4 1 4 198;
4 1 5 0;
4 1 6 200;
4 1 7 98;
4 1 8 291;
4 1 9 260;
4 1 10 0;
4 2 1 201;
4 2 2 299;
4 2 3 219;
4 2 4 199;
4 2 5 289;
4 2 6 0;
4 2 7 118;
4 2 8 0;
4 2 9 136;
4 2 10 0;
5 1 1 283;
5 1 2 215;
5 1 3 0;
5 1 4 206;
5 1 5 252;
5 1 6 240;
5 1 7 166;
5 1 8 99;
5 1 9 209;
5 1 10 300;
5 2 1 275;
5 2 2 220;
5 2 3 113;
5 2 4 227;
5 2 5 227;
5 2 6 140;
5 2 7 164;
5 2 8 118;
5 2 9 293;
5 2 10 138;
]

global Cap_c = [
1 1 1 1528.0;
1 1 2 1528.0;
1 1 3 1528.0;
1 1 4 1528.0;
1 1 5 1528.0;
1 1 6 1528.0;
1 1 7 1528.0;
1 1 8 1528.0;
1 1 9 1528.0;
1 1 10 1528.0;
1 2 1 1528.0;
1 2 2 1528.0;
1 2 3 1528.0;
1 2 4 1528.0;
1 2 5 1528.0;
1 2 6 1528.0;
1 2 7 1528.0;
1 2 8 1528.0;
1 2 9 1528.0;
1 2 10 1528.0;
2 1 1 1528.0;
2 1 2 1528.0;
2 1 3 1528.0;
2 1 4 1528.0;
2 1 5 1528.0;
2 1 6 1528.0;
2 1 7 1528.0;
2 1 8 1528.0;
2 1 9 1528.0;
2 1 10 1528.0;
2 2 1 1528.0;
2 2 2 1528.0;
2 2 3 1528.0;
2 2 4 1528.0;
2 2 5 1528.0;
2 2 6 1528.0;
2 2 7 1528.0;
2 2 8 1528.0;
2 2 9 1528.0;
2 2 10 1528.0;
]

global Cap_p = [134783.0 134783.0 134783.0 134783.0 134783.0 134783.0 134783.0 134783.0 134783.0 134783.0; 114815.0 114815.0 114815.0 114815.0 114815.0 114815.0 114815.0 114815.0 114815.0 114815.0]
#-----------------------------------------
