###################################################
# Classe 15 : K = 4, M = 2, T = 10, N = 20
# Exemplo: 8.   c15ex08.dat          Semente: 8689
#-----------------------Dados----------------------
global K = 4
2 1 9 0.674;
2 1 10 0.674;
2 2 1 0.684;
2 2 2 0.684;
2 2 3 0.684;
2 2 4 0.684;
2 2 5 0.684;
2 2 6 0.684;
2 2 7 0.684;
2 2 8 0.684;
2 2 9 0.684;
2 2 10 0.684;
3 1 1 0.551;
3 1 2 0.551;
3 1 3 0.551;
3 1 4 0.551;
3 1 5 0.551;
3 1 6 0.551;
3 1 7 0.551;
3 1 8 0.551;
3 1 9 0.551;
3 1 10 0.551;
3 2 1 0.654;
3 2 2 0.654;
3 2 3 0.654;
3 2 4 0.654;
3 2 5 0.654;
3 2 6 0.654;
3 2 7 0.654;
3 2 8 0.654;
3 2 9 0.654;
3 2 10 0.654;
4 1 1 1.051;
4 1 2 1.051;
4 1 3 1.051;
4 1 4 1.051;
4 1 5 1.051;
4 1 6 1.051;
4 1 7 1.051;
4 1 8 1.051;
4 1 9 1.051;
4 1 10 1.051;
4 2 1 0.977;
4 2 2 0.977;
4 2 3 0.977;
4 2 4 0.977;
4 2 5 0.977;
4 2 6 0.977;
4 2 7 0.977;
4 2 8 0.977;
4 2 9 0.977;
4 2 10 0.977;
]

global c_y = [
1 1 1 2.164;
1 1 2 2.164;
1 1 3 2.164;
1 1 4 2.164;
1 1 5 2.164;
1 1 6 2.164;
1 1 7 2.164;
1 1 8 2.164;
1 1 9 2.164;
1 1 10 2.164;
1 2 1 1.755;
1 2 2 1.755;
1 2 3 1.755;
1 2 4 1.755;
1 2 5 1.755;
1 2 6 1.755;
1 2 7 1.755;
1 2 8 1.755;
1 2 9 1.755;
1 2 10 1.755;
2 1 1 2.106;
2 1 2 2.106;
2 1 3 2.106;
2 1 4 2.106;
2 1 5 2.106;
2 1 6 2.106;
2 1 7 2.106;
2 1 8 2.106;
2 1 9 2.106;
2 1 10 2.106;
2 2 1 1.849;
2 2 2 1.849;
2 2 3 1.849;
2 2 4 1.849;
2 2 5 1.849;
2 2 6 1.849;
2 2 7 1.849;
2 2 8 1.849;
2 2 9 1.849;
2 2 10 1.849;
3 1 1 2.57;
3 1 2 2.57;
3 1 3 2.57;
3 1 4 2.57;
3 1 5 2.57;
3 1 6 2.57;
3 1 7 2.57;
3 1 8 2.57;
3 1 9 2.57;
3 1 10 2.57;
3 2 1 2.12;
3 2 2 2.12;
3 2 3 2.12;
3 2 4 2.12;
3 2 5 2.12;
3 2 6 2.12;
3 2 7 2.12;
3 2 8 2.12;
3 2 9 2.12;
3 2 10 2.12;
4 1 1 2.906;
4 1 2 2.906;
4 1 3 2.906;
4 1 4 2.906;
4 1 5 2.906;
4 1 6 2.906;
4 1 7 2.906;
4 1 8 2.906;
4 1 9 2.906;
4 1 10 2.906;
4 2 1 2.171;
4 2 2 2.171;
4 2 3 2.171;
4 2 4 2.171;
4 2 5 2.171;
4 2 6 2.171;
4 2 7 2.171;
4 2 8 2.171;
4 2 9 2.171;
4 2 10 2.171;
]

global c_sc = [
1 1 1 0.093;
1 1 2 0.093;
1 1 3 0.093;
1 1 4 0.093;
1 1 5 0.093;
1 1 6 0.093;
1 1 7 0.093;
1 1 8 0.093;
1 1 9 0.093;
1 1 10 0.093;
1 2 1 0.082;
1 2 2 0.082;
1 2 3 0.082;
1 2 4 0.082;
1 2 5 0.082;
1 2 6 0.082;
1 2 7 0.082;
1 2 8 0.082;
1 2 9 0.082;
1 2 10 0.082;
2 1 1 0.08;
2 1 2 0.08;
2 1 3 0.08;
2 1 4 0.08;
2 1 5 0.08;
2 1 6 0.08;
2 1 7 0.08;
2 1 8 0.08;
2 1 9 0.08;
2 1 10 0.08;
2 2 1 0.078;
2 2 2 0.078;
2 2 3 0.078;
2 2 4 0.078;
2 2 5 0.078;
2 2 6 0.078;
2 2 7 0.078;
2 2 8 0.078;
2 2 9 0.078;
2 2 10 0.078;
3 1 1 0.103;
3 1 2 0.103;
3 1 3 0.103;
3 1 4 0.103;
3 1 5 0.103;
3 1 6 0.103;
3 1 7 0.103;
3 1 8 0.103;
3 1 9 0.103;
3 1 10 0.103;
3 2 1 0.072;
3 2 2 0.072;
3 2 3 0.072;
3 2 4 0.072;
3 2 5 0.072;
3 2 6 0.072;
3 2 7 0.072;
3 2 8 0.072;
3 2 9 0.072;
3 2 10 0.072;
4 1 1 0.137;
4 1 2 0.137;
4 1 3 0.137;
4 1 4 0.137;
4 1 5 0.137;
4 1 6 0.137;
4 1 7 0.137;
4 1 8 0.137;
4 1 9 0.137;
4 1 10 0.137;
4 2 1 0.082;
4 2 2 0.082;
4 2 3 0.082;
4 2 4 0.082;
4 2 5 0.082;
4 2 6 0.082;
4 2 7 0.082;
4 2 8 0.082;
4 2 9 0.082;
4 2 10 0.082;
]

global c_w = [
1 1 1 0.343;
1 1 2 0.343;
1 1 3 0.343;
1 1 4 0.343;
1 1 5 0.343;
1 1 6 0.343;
1 1 7 0.343;
1 1 8 0.343;
1 1 9 0.343;
1 1 10 0.343;
1 2 1 0.336;
1 2 2 0.336;
1 2 3 0.336;
1 2 4 0.336;
1 2 5 0.336;
1 2 6 0.336;
1 2 7 0.336;
1 2 8 0.336;
1 2 9 0.336;
1 2 10 0.336;
2 1 1 0.253;
2 1 2 0.253;
2 1 3 0.253;
2 1 4 0.253;
2 1 5 0.253;
2 1 6 0.253;
2 1 7 0.253;
2 1 8 0.253;
2 1 9 0.253;
2 1 10 0.253;
2 2 1 0.481;
2 2 2 0.481;
2 2 3 0.481;
2 2 4 0.481;
2 2 5 0.481;
2 2 6 0.481;
2 2 7 0.481;
2 2 8 0.481;
2 2 9 0.481;
2 2 10 0.481;
3 1 1 0.367;
3 1 2 0.367;
3 1 3 0.367;
3 1 4 0.367;
3 1 5 0.367;
3 1 6 0.367;
3 1 7 0.367;
3 1 8 0.367;
3 1 9 0.367;
3 1 10 0.367;
3 2 1 0.247;
3 2 2 0.247;
3 2 3 0.247;
3 2 4 0.247;
3 2 5 0.247;
3 2 6 0.247;
3 2 7 0.247;
3 2 8 0.247;
3 2 9 0.247;
3 2 10 0.247;
4 1 1 0.425;
4 1 2 0.425;
4 1 3 0.425;
4 1 4 0.425;
4 1 5 0.425;
4 1 6 0.425;
4 1 7 0.425;
4 1 8 0.425;
4 1 9 0.425;
4 1 10 0.425;
4 2 1 0.586;
4 2 2 0.586;
4 2 3 0.586;
4 2 4 0.586;
4 2 5 0.586;
4 2 6 0.586;
4 2 7 0.586;
4 2 8 0.586;
4 2 9 0.586;
4 2 10 0.586;
]

global c_e = [
1 1 1 0.03967130365659778;
1 1 2 0.04371939586645471;
1 1 3 0.04210015898251193;
1 1 4 0.046957869634340225;
1 1 5 0.04210015898251193;
1 1 6 0.04290977742448331;
1 1 7 0.04371939586645471;
1 1 8 0.047767488076311614;
1 1 9 0.04210015898251193;
1 1 10 0.03643282988871225;
1 2 1 0.05076152623211447;
1 2 2 0.035883147853736086;
1 2 3 0.04901112877583466;
1 2 4 0.04113434022257552;
1 2 5 0.046385532591414945;
1 2 6 0.04813593004769476;
1 2 7 0.04200953895071542;
1 2 8 0.04988632750397456;
1 2 9 0.03938394276629571;
1 2 10 0.036758346581875996;
1 3 1 0.03514149443561208;
1 3 2 0.03514149443561208;
1 3 3 0.03733783783783784;
1 3 4 0.0344093799682035;
1 3 5 0.035873608903020666;
1 3 6 0.04026629570747218;
1 3 7 0.042462639109697935;
1 3 8 0.030016693163751985;
1 3 9 0.036605723370429256;
1 3 10 0.030016693163751985;
1 4 1 0.05545230524642288;
1 4 2 0.04942488076311604;
1 4 3 0.048219395866454684;
1 4 4 0.06750715421303656;
1 4 5 0.056657790143084245;
1 4 6 0.06389069952305246;
1 4 7 0.05424682034976151;
1 4 8 0.06750715421303656;
1 4 9 0.06871263910969791;
1 4 10 0.04942488076311604;
2 1 1 0.038483863275039755;
2 1 2 0.04768652623211447;
2 1 3 0.048523131955484904;
2 1 4 0.05019634340222576;
2 1 5 0.04183028616852147;
2 1 6 0.04517670906200319;
2 1 7 0.038483863275039755;
2 1 8 0.05019634340222576;
2 1 9 0.035137440381558034;
2 1 10 0.04517670906200319;
2 2 1 0.04793171701112878;
2 2 2 0.04521860095389507;
2 2 3 0.05245357710651829;
2 2 4 0.043409856915739266;
2 2 5 0.05064483306836249;
2 2 6 0.04521860095389507;
2 2 7 0.04521860095389507;
2 2 8 0.042505484896661366;
2 2 9 0.04431422893481717;
2 2 10 0.04160111287758347;
2 3 1 0.03177376788553259;
2 3 2 0.032530286168521466;
2 3 3 0.037825914149443564;
2 3 4 0.03177376788553259;
2 3 5 0.03177376788553259;
2 3 6 0.043121542130365655;
2 3 7 0.03328680445151034;
2 3 8 0.03631287758346582;
2 3 9 0.03706939586645469;
2 3 10 0.043878060413354535;
2 4 1 0.06851172496025436;
2 4 2 0.06726605723370428;
2 4 3 0.0722487281399046;
2 4 4 0.06103771860095388;
2 4 5 0.06477472178060413;
2 4 6 0.0597920508744038;
2 4 7 0.07474006359300475;
2 4 8 0.04982670906200317;
2 4 9 0.058546383147853716;
2 4 10 0.05730071542130365;
3 1 1 0.04149294515103339;
3 1 2 0.04048092209856916;
3 1 3 0.0556612678855326;
3 1 4 0.0556612678855326;
3 1 5 0.04756508346581877;
3 1 6 0.05464924483306837;
3 1 7 0.04452901430842608;
3 1 8 0.05970936009538952;
3 1 9 0.05363722178060414;
3 1 10 0.04048092209856916;
3 2 1 0.055793918918918925;
3 2 2 0.05251192368839428;
3 2 3 0.05360592209856916;
3 2 4 0.04704193163751987;
3 2 5 0.050323926868044516;
3 2 6 0.06454590620031797;
3 2 7 0.04594793322734499;
3 2 8 0.0623579093799682;
3 2 9 0.05469992050874404;
3 2 10 0.04594793322734499;
3 3 1 0.05490858505564388;
3 3 2 0.04941772655007949;
3 3 3 0.04758744038155803;
3 3 4 0.052163155802861676;
3 3 5 0.051248012718600966;
3 3 6 0.04850258346581876;
3 3 7 0.05307829888712242;
3 3 8 0.04392686804451511;
3 3 9 0.04941772655007949;
3 3 10 0.05399344197138315;
3 4 1 0.06027424483306835;
3 4 2 0.07835651828298885;
3 4 3 0.06178110095389505;
3 4 4 0.07232909379968203;
3 4 5 0.07534280604133543;
3 4 6 0.06328795707472176;
3 4 7 0.07082223767885532;
3 4 8 0.09041136724960253;
3 4 9 0.06178110095389505;
3 4 10 0.08589079888712238;
4 1 1 0.057428934817170124;
4 1 2 0.04614825119236885;
4 1 3 0.05127583465818761;
4 1 4 0.04512273449920509;
4 1 5 0.060505484896661375;
4 1 6 0.04102066772655009;
4 1 7 0.05127583465818761;
4 1 8 0.043071701112877586;
4 1 9 0.05640341812400637;
4 1 10 0.04819928457869635;
4 2 1 0.044343402225755175;
4 2 2 0.05432066772655009;
4 2 3 0.05542925278219396;
4 2 4 0.060972178060413364;
4 2 5 0.048777742448330684;
4 2 6 0.06540651828298887;
4 2 7 0.05210349761526232;
4 2 8 0.04656057233704292;
4 2 9 0.044343402225755175;
4 2 10 0.0631893481717011;
4 3 1 0.0398758346581876;
4 3 2 0.0398758346581876;
4 3 3 0.04451255961844197;
4 3 4 0.05378600953895071;
4 3 5 0.04451255961844197;
4 3 6 0.04451255961844197;
4 3 7 0.05564069952305247;
4 3 8 0.048221939586645474;
4 3 9 0.04451255961844197;
4 3 10 0.0398758346581876;
4 4 1 0.0610779014308426;
4 4 2 0.06565874403815579;
4 4 3 0.08092821939586645;
4 4 4 0.07176653418124004;
4 4 5 0.06413179650238472;
4 4 6 0.07023958664546899;
4 4 7 0.06260484896661365;
4 4 8 0.06718569157392686;
4 4 9 0.07634737678855325;
4 4 10 0.06413179650238472;
5 1 1 0.04533863275039746;
5 1 2 0.05397456279809222;
5 1 3 0.050736089030206676;
5 1 4 0.05505405405405406;
5 1 5 0.048577106518282995;
5 1 6 0.049656597774244846;
5 1 7 0.06045151033386329;
5 1 8 0.050736089030206676;
5 1 9 0.04425914149443562;
5 1 10 0.05937201907790144;
5 2 1 0.046677265500794915;
5 2 2 0.050178060413354535;
5 2 3 0.057179650238473774;
5 2 4 0.050178060413354535;
5 2 5 0.046677265500794915;
5 2 6 0.0688489666136725;
5 2 7 0.06534817170111289;
5 2 8 0.056012718600953894;
5 2 9 0.05134499205087441;
5 2 10 0.05367885532591416;
5 3 1 0.05271224165341813;
5 3 2 0.04685532591414945;
5 3 3 0.050759936406995235;
5 3 4 0.057593004769475355;
5 3 5 0.04099841017488077;
5 3 6 0.04685532591414945;
5 3 7 0.04685532591414945;
5 3 8 0.05466454689984102;
5 3 9 0.04587917329093799;
5 3 10 0.04295071542130366;
5 4 1 0.06911446740858504;
5 4 2 0.08679491255961844;
5 4 3 0.08036565977742446;
5 4 4 0.08518759936406994;
5 4 5 0.07232909379968203;
5 4 6 0.09161685214626389;
5 4 7 0.09643879173290937;
5 4 8 0.08036565977742446;
5 4 9 0.09322416534181238;
5 4 10 0.08840222575516692;
6 1 1 0.051613175675675686;
6 1 2 0.05046621621621622;
6 1 3 0.04587837837837839;
6 1 4 0.06078885135135137;
6 1 5 0.04702533783783785;
6 1 6 0.06078885135135137;
6 1 7 0.06308277027027029;
6 1 8 0.05046621621621622;
6 1 9 0.0539070945945946;
6 1 10 0.057347972972972984;
6 2 1 0.06571283783783785;
6 2 2 0.05207432432432432;
6 2 3 0.07315202702702703;
6 2 4 0.06075337837837838;
6 2 5 0.059513513513513513;
6 2 6 0.05207432432432432;
6 2 7 0.05331418918918919;
6 2 8 0.055793918918918925;
6 2 9 0.055793918918918925;
6 2 10 0.06695270270270272;
6 3 1 0.056006756756756766;
6 3 2 0.0466722972972973;
6 3 3 0.04459797297297297;
6 3 4 0.04252364864864865;
6 3 5 0.05393243243243244;
6 3 6 0.043560810810810806;
6 3 7 0.050820945945945946;
6 3 8 0.05185810810810811;
6 3 9 0.047709459459459466;
6 3 10 0.05911824324324324;
6 4 1 0.09221959459459458;
6 4 2 0.07514189189189187;
6 4 3 0.07514189189189187;
6 4 4 0.09734290540540538;
6 4 5 0.09905067567567565;
6 4 6 0.10075844594594592;
6 4 7 0.0683108108108108;
6 4 8 0.08197297297297296;
6 4 9 0.08368074324324322;
6 4 10 0.10075844594594592;
7 1 1 0.0600467011128776;
7 1 2 0.05644389904610494;
7 1 3 0.054042031001589844;
7 1 4 0.0648504372019078;
7 1 5 0.05884576709062004;
7 1 6 0.07205604133545311;
7 1 7 0.06364950317965025;
7 1 8 0.04923829491255962;
7 1 9 0.048037360890302076;
7 1 10 0.05644389904610494;
7 2 1 0.07269984101748808;
7 2 2 0.054524880763116054;
7 2 3 0.07659447535771065;
7 2 4 0.0688052066772655;
7 2 5 0.06750699523052464;
7 2 6 0.07010341812400636;
7 2 7 0.054524880763116054;
7 2 8 0.06620878378378378;
7 2 9 0.05712130365659778;
7 2 10 0.07789268680445151;
7 3 1 0.04886864069952306;
7 3 2 0.04669670111287758;
7 3 3 0.06407221780604133;
7 3 4 0.0629862480127186;
7 3 5 0.0629862480127186;
7 3 6 0.053212519872813994;
7 3 7 0.052126550079491255;
7 3 8 0.06081430842607314;
7 3 9 0.04452476152623211;
7 3 10 0.052126550079491255;
7 4 1 0.0947712042925278;
7 4 2 0.08583052464228932;
7 4 3 0.10550001987281396;
7 4 4 0.07152543720190778;
7 4 5 0.09119493243243242;
7 4 6 0.09655934022257551;
7 4 7 0.10192374801271857;
7 4 8 0.07331357313195545;
7 4 9 0.0947712042925278;
7 4 10 0.08225425278219395;
8 1 1 0.051005961844197145;
8 1 2 0.06679352146263913;
8 1 3 0.06193581081081082;
8 1 4 0.07165123211446742;
8 1 5 0.05464924483306837;
8 1 6 0.06193581081081082;
8 1 7 0.06679352146263913;
8 1 8 0.0728656597774245;
8 1 9 0.0728656597774245;
8 1 10 0.05464924483306837;
8 2 1 0.07482949125596185;
8 2 2 0.064327106518283;
8 2 3 0.06038871224165342;
8 2 4 0.0669527027027027;
8 2 5 0.073516693163752;
8 2 6 0.0669527027027027;
8 2 7 0.053824721780604136;
8 2 8 0.05776311605723371;
8 2 9 0.07745508744038156;
8 2 10 0.05645031796502385;
8 3 1 0.04941772655007949;
8 3 2 0.05161406995230525;
8 3 3 0.04392686804451511;
8 3 4 0.04941772655007949;
8 3 5 0.04502503974562798;
8 3 6 0.04612321144674086;
8 3 7 0.06259578696343403;
8 3 8 0.04392686804451511;
8 3 9 0.061497615262321156;
8 3 10 0.04831955484896662;
8 4 1 0.10849364069952303;
8 4 2 0.09041136724960253;
8 4 3 0.10306895866454688;
8 4 4 0.07775377583465817;
8 4 5 0.09764427662957073;
8 4 6 0.09583604928457869;
8 4 7 0.07956200317965023;
8 4 8 0.09221959459459457;
8 4 9 0.08860313990461048;
8 4 10 0.10487718600953892;
9 1 1 0.07795276232114469;
9 1 2 0.07795276232114469;
9 1 3 0.07648195548489667;
9 1 4 0.07501114864864866;
9 1 5 0.08089437599364072;
9 1 6 0.08824841017488076;
9 1 7 0.07942356915739271;
9 1 8 0.08236518282988874;
9 1 9 0.07501114864864866;
9 1 10 0.05883227344992052;
9 2 1 0.0890368839427663;
9 2 2 0.07154749602543721;
9 2 3 0.08108716216216218;
9 2 4 0.09380671701112879;
9 2 5 0.08108716216216218;
9 2 6 0.06677766295707473;
9 2 7 0.09062682829888712;
9 2 8 0.06518771860095389;
9 2 9 0.0779072734499205;
9 2 10 0.07949721780604134;
9 3 1 0.05453032591414944;
9 3 2 0.07581045310015898;
9 3 3 0.06251037360890302;
9 3 4 0.06118036565977743;
9 3 5 0.05320031796502385;
9 3 6 0.06517038950715422;
9 3 7 0.07980047694753577;
9 3 8 0.0731504372019078;
9 3 9 0.06783040540540541;
9 3 10 0.06251037360890302;
9 4 1 0.12482796104928455;
9 4 2 0.09854839030206676;
9 4 3 0.1051182829888712;
9 4 4 0.10073835453100156;
9 4 5 0.12044803259141493;
9 4 6 0.08978853338632749;
9 4 7 0.12044803259141493;
9 4 8 0.13139785373608898;
9 4 9 0.1292078895071542;
9 4 10 0.08978853338632749;
10 1 1 0.06590294117647061;
10 1 2 0.0733919117647059;
10 1 3 0.06440514705882354;
10 1 4 0.06889852941176472;
10 1 5 0.06740073529411766;
10 1 6 0.07788529411764707;
10 1 7 0.05991176470588237;
10 1 8 0.08537426470588236;
10 1 9 0.08237867647058826;
10 1 10 0.07189411764705884;
10 2 1 0.08581323529411766;
10 2 2 0.09228970588235294;
10 2 3 0.07124117647058824;
10 2 4 0.08095588235294118;
10 2 5 0.07447941176470589;
10 2 6 0.07447941176470589;
10 2 7 0.08257500000000001;
10 2 8 0.08419411764705882;
10 2 9 0.08095588235294118;
10 2 10 0.09067058823529413;
10 3 1 0.054176470588235305;
10 3 2 0.06501176470588235;
10 3 3 0.07584705882352942;
10 3 4 0.05553088235294117;
10 3 5 0.06501176470588235;
10 3 6 0.07449264705882354;
10 3 7 0.058239705882352936;
10 3 8 0.056885294117647055;
10 3 9 0.062302941176470596;
10 3 10 0.054176470588235305;
10 4 1 0.12934852941176467;
10 4 2 0.09589632352941174;
10 4 3 0.12934852941176467;
10 4 4 0.11373749999999998;
10 4 5 0.10481691176470585;
10 4 6 0.1070470588235294;
10 4 7 0.12042794117647057;
10 4 8 0.11819779411764704;
10 4 9 0.09812647058823529;
10 4 10 0.10927720588235292;
11 1 1 0.06196279809220986;
11 1 2 0.08160953895071545;
11 1 3 0.07707567567567569;
11 1 4 0.0846321144674086;
11 1 5 0.06347408585055644;
11 1 6 0.0680079491255962;
11 1 7 0.06196279809220986;
11 1 8 0.06951923688394278;
11 1 9 0.07707567567567569;
11 1 10 0.07103052464228936;
11 2 1 0.06534817170111289;
11 2 2 0.08005151033386328;
11 2 3 0.06861558028616853;
11 2 4 0.08005151033386328;
11 2 5 0.09148744038155804;
11 2 6 0.07188298887122417;
11 2 7 0.07024928457869634;
11 2 8 0.0882200317965024;
11 2 9 0.08495262321144675;
11 2 10 0.09312114467408585;
11 3 1 0.0642308426073132;
11 3 2 0.0696972972972973;
11 3 3 0.06286422893481718;
11 3 4 0.06013100158982512;
11 3 5 0.05739777424483307;
11 3 6 0.05466454689984102;
11 3 7 0.07926359300476947;
11 3 8 0.06833068362480127;
11 3 9 0.07379713831478538;
11 3 10 0.05466454689984102;
11 4 1 0.09901049284578695;
11 4 2 0.09000953895071541;
11 4 3 0.1237631160572337;
11 4 4 0.1237631160572337;
11 4 5 0.09676025437201906;
11 4 6 0.13276406995230522;
11 4 7 0.09451001589825117;
11 4 8 0.09225977742448328;
11 4 9 0.11026168521462636;
11 4 10 0.09676025437201906;
12 1 1 0.06649666136724962;
12 1 2 0.08160953895071545;
12 1 3 0.08312082670906203;
12 1 4 0.06649666136724962;
12 1 5 0.07405310015898252;
12 1 6 0.07254181240063594;
12 1 7 0.06347408585055644;
12 1 8 0.06498537360890302;
12 1 9 0.06951923688394278;
12 1 10 0.06196279809220986;
12 2 1 0.0816852146263911;
12 2 2 0.09312114467408585;
12 2 3 0.08658632750397456;
12 2 4 0.07841780604133546;
12 2 5 0.06861558028616853;
12 2 6 0.0669818759936407;
12 2 7 0.07678410174880763;
12 2 8 0.09148744038155804;
12 2 9 0.07841780604133546;
12 2 10 0.08005151033386328;
12 3 1 0.0806302066772655;
12 3 2 0.06013100158982512;
12 3 3 0.06013100158982512;
12 3 4 0.06833068362480127;
12 3 5 0.0696972972972973;
12 3 6 0.07379713831478538;
12 3 7 0.07379713831478538;
12 3 8 0.06149761526232114;
12 3 9 0.05466454689984102;
12 3 10 0.06696406995230525;
12 4 1 0.09676025437201906;
12 4 2 0.11476216216216215;
12 4 3 0.09000953895071541;
12 4 4 0.12601335453100157;
12 4 5 0.09451001589825117;
12 4 6 0.12151287758346581;
12 4 7 0.13276406995230522;
12 4 8 0.09000953895071541;
12 4 9 0.13276406995230522;
12 4 10 0.11701240063593003;
13 1 1 0.06857468203497616;
13 1 2 0.09469837042925279;
13 1 3 0.06694195151033387;
13 1 4 0.08490198728139907;
13 1 5 0.0783710651828299;
13 1 6 0.07020741255961846;
13 1 7 0.0783710651828299;
13 1 8 0.08490198728139907;
13 1 9 0.08816744833068364;
13 1 10 0.07020741255961846;
13 2 1 0.08471923688394277;
13 2 2 0.09883910969793323;
13 2 3 0.07942428457869635;
13 2 4 0.08295425278219395;
13 2 5 0.07059936406995232;
13 2 6 0.08824920508744039;
13 2 7 0.09530914149443562;
13 2 8 0.07236434817170112;
13 2 9 0.091779173290938;
13 2 10 0.07059936406995232;
13 3 1 0.08120369634340224;
13 3 2 0.0664393879173291;
13 3 3 0.07234511128775835;
13 3 4 0.07825083465818762;
13 3 5 0.06496295707472179;
13 3 6 0.08120369634340224;
13 3 7 0.07972726550079492;
13 3 8 0.08120369634340224;
13 3 9 0.07529797297297297;
13 3 10 0.08563298887122416;
13 4 1 0.14100155007949122;
13 4 2 0.10939775437201907;
13 4 3 0.1264151828298887;
13 4 4 0.13370836645468998;
13 4 5 0.13857048887122414;
13 4 6 0.1264151828298887;
13 4 7 0.13857048887122414;
13 4 8 0.10453563195548488;
13 4 9 0.0996735095389507;
13 4 10 0.11912199920508741;
14 1 1 0.07468730127186012;
14 1 2 0.0697081478537361;
14 1 3 0.06638871224165344;
14 1 4 0.07800673688394277;
14 1 5 0.09460391494435613;
14 1 6 0.07302758346581877;
14 1 7 0.08962476152623214;
14 1 8 0.09626363275039745;
14 1 9 0.09460391494435613;
14 1 10 0.08464560810810813;
14 2 1 0.09509034181240064;
14 2 2 0.10764944356120827;
14 2 3 0.08611955484896662;
14 2 4 0.08970786963434023;
14 2 5 0.10764944356120827;
14 2 6 0.09509034181240064;
14 2 7 0.0789429252782194;
14 2 8 0.08253124006359301;
14 2 9 0.09329618441971384;
14 2 10 0.10585528616852145;
14 3 1 0.06003338632750398;
14 3 2 0.07354089825119237;
14 3 3 0.07804340222575518;
14 3 4 0.08554757551669316;
14 3 5 0.07804340222575518;
14 3 6 0.09005007949125596;
14 3 7 0.06453589030206677;
14 3 8 0.07504173290937997;
14 3 9 0.08554757551669316;
14 3 10 0.08704841017488076;
14 4 1 0.1161484697933227;
14 4 2 0.12603344594594593;
14 4 3 0.11120598171701111;
14 4 4 0.1013210055643879;
14 4 5 0.14827464228934814;
14 4 6 0.1161484697933227;
14 4 7 0.11367722575516692;
14 4 8 0.12850468998410172;
14 4 9 0.14827464228934814;
14 4 10 0.13838966613672496;
15 1 1 0.10039268680445151;
15 1 2 0.09537305246422895;
15 1 3 0.07864093799682036;
15 1 4 0.09704626391096981;
15 1 5 0.09202662957074724;
15 1 6 0.07696772655007951;
