###################################################
# Classe 24 : K = 6, M = 2, T = 10, N = 20
# Exemplo: 7.   c24ex07.dat          Semente: 3548
#-----------------------Dados----------------------
global K = 6
6 1 2 21.6;
6 1 3 21.6;
6 1 4 21.6;
6 1 5 21.6;
6 1 6 21.6;
6 1 7 21.6;
6 1 8 21.6;
6 1 9 21.6;
6 1 10 21.6;
6 2 1 19.412;
6 2 2 19.412;
6 2 3 19.412;
6 2 4 19.412;
6 2 5 19.412;
6 2 6 19.412;
6 2 7 19.412;
6 2 8 19.412;
6 2 9 19.412;
6 2 10 19.412;
]

global c_z = [
1 1 1 0.667;
1 1 2 0.667;
1 1 3 0.667;
1 1 4 0.667;
1 1 5 0.667;
1 1 6 0.667;
1 1 7 0.667;
1 1 8 0.667;
1 1 9 0.667;
1 1 10 0.667;
1 2 1 0.433;
1 2 2 0.433;
1 2 3 0.433;
1 2 4 0.433;
1 2 5 0.433;
1 2 6 0.433;
1 2 7 0.433;
1 2 8 0.433;
1 2 9 0.433;
1 2 10 0.433;
2 1 1 1.021;
2 1 2 1.021;
2 1 3 1.021;
2 1 4 1.021;
2 1 5 1.021;
2 1 6 1.021;
2 1 7 1.021;
2 1 8 1.021;
2 1 9 1.021;
2 1 10 1.021;
2 2 1 0.71;
2 2 2 0.71;
2 2 3 0.71;
2 2 4 0.71;
2 2 5 0.71;
2 2 6 0.71;
2 2 7 0.71;
2 2 8 0.71;
2 2 9 0.71;
2 2 10 0.71;
3 1 1 0.895;
3 1 2 0.895;
3 1 3 0.895;
3 1 4 0.895;
3 1 5 0.895;
3 1 6 0.895;
3 1 7 0.895;
3 1 8 0.895;
3 1 9 0.895;
3 1 10 0.895;
3 2 1 0.802;
3 2 2 0.802;
3 2 3 0.802;
3 2 4 0.802;
3 2 5 0.802;
3 2 6 0.802;
3 2 7 0.802;
3 2 8 0.802;
3 2 9 0.802;
3 2 10 0.802;
4 1 1 0.76;
4 1 2 0.76;
4 1 3 0.76;
4 1 4 0.76;
4 1 5 0.76;
4 1 6 0.76;
4 1 7 0.76;
4 1 8 0.76;
4 1 9 0.76;
4 1 10 0.76;
4 2 1 0.86;
4 2 2 0.86;
4 2 3 0.86;
4 2 4 0.86;
4 2 5 0.86;
4 2 6 0.86;
4 2 7 0.86;
4 2 8 0.86;
4 2 9 0.86;
4 2 10 0.86;
5 1 1 1.253;
5 1 2 1.253;
5 1 3 1.253;
5 1 4 1.253;
5 1 5 1.253;
5 1 6 1.253;
5 1 7 1.253;
5 1 8 1.253;
5 1 9 1.253;
5 1 10 1.253;
5 2 1 0.677;
5 2 2 0.677;
5 2 3 0.677;
5 2 4 0.677;
5 2 5 0.677;
5 2 6 0.677;
5 2 7 0.677;
5 2 8 0.677;
5 2 9 0.677;
5 2 10 0.677;
6 1 1 0.994;
6 1 2 0.994;
6 1 3 0.994;
6 1 4 0.994;
6 1 5 0.994;
6 1 6 0.994;
6 1 7 0.994;
6 1 8 0.994;
6 1 9 0.994;
6 1 10 0.994;
6 2 1 0.582;
6 2 2 0.582;
6 2 3 0.582;
6 2 4 0.582;
6 2 5 0.582;
6 2 6 0.582;
6 2 7 0.582;
6 2 8 0.582;
6 2 9 0.582;
6 2 10 0.582;
]

global c_y = [
1 1 1 2.67;
1 1 2 2.67;
1 1 3 2.67;
1 1 4 2.67;
1 1 5 2.67;
1 1 6 2.67;
1 1 7 2.67;
1 1 8 2.67;
1 1 9 2.67;
1 1 10 2.67;
1 2 1 1.733;
1 2 2 1.733;
1 2 3 1.733;
1 2 4 1.733;
1 2 5 1.733;
1 2 6 1.733;
1 2 7 1.733;
1 2 8 1.733;
1 2 9 1.733;
1 2 10 1.733;
2 1 1 2.128;
2 1 2 2.128;
2 1 3 2.128;
2 1 4 2.128;
2 1 5 2.128;
2 1 6 2.128;
2 1 7 2.128;
2 1 8 2.128;
2 1 9 2.128;
2 1 10 2.128;
2 2 1 2.882;
2 2 2 2.882;
2 2 3 2.882;
2 2 4 2.882;
2 2 5 2.882;
2 2 6 2.882;
2 2 7 2.882;
2 2 8 2.882;
2 2 9 2.882;
2 2 10 2.882;
3 1 1 3.387;
3 1 2 3.387;
3 1 3 3.387;
3 1 4 3.387;
3 1 5 3.387;
3 1 6 3.387;
3 1 7 3.387;
3 1 8 3.387;
3 1 9 3.387;
3 1 10 3.387;
3 2 1 2.52;
3 2 2 2.52;
3 2 3 2.52;
3 2 4 2.52;
3 2 5 2.52;
3 2 6 2.52;
3 2 7 2.52;
3 2 8 2.52;
3 2 9 2.52;
3 2 10 2.52;
4 1 1 3.13;
4 1 2 3.13;
4 1 3 3.13;
4 1 4 3.13;
4 1 5 3.13;
4 1 6 3.13;
4 1 7 3.13;
4 1 8 3.13;
4 1 9 3.13;
4 1 10 3.13;
4 2 1 2.581;
4 2 2 2.581;
4 2 3 2.581;
4 2 4 2.581;
4 2 5 2.581;
4 2 6 2.581;
4 2 7 2.581;
4 2 8 2.581;
4 2 9 2.581;
4 2 10 2.581;
5 1 1 3.508;
5 1 2 3.508;
5 1 3 3.508;
5 1 4 3.508;
5 1 5 3.508;
5 1 6 3.508;
5 1 7 3.508;
5 1 8 3.508;
5 1 9 3.508;
5 1 10 3.508;
5 2 1 2.667;
5 2 2 2.667;
5 2 3 2.667;
5 2 4 2.667;
5 2 5 2.667;
5 2 6 2.667;
5 2 7 2.667;
5 2 8 2.667;
5 2 9 2.667;
5 2 10 2.667;
6 1 1 3.024;
6 1 2 3.024;
6 1 3 3.024;
6 1 4 3.024;
6 1 5 3.024;
6 1 6 3.024;
6 1 7 3.024;
6 1 8 3.024;
6 1 9 3.024;
6 1 10 3.024;
6 2 1 2.718;
6 2 2 2.718;
6 2 3 2.718;
6 2 4 2.718;
6 2 5 2.718;
6 2 6 2.718;
6 2 7 2.718;
6 2 8 2.718;
6 2 9 2.718;
6 2 10 2.718;
]

global c_sc = [
1 1 1 0.083;
1 1 2 0.083;
1 1 3 0.083;
1 1 4 0.083;
1 1 5 0.083;
1 1 6 0.083;
1 1 7 0.083;
1 1 8 0.083;
1 1 9 0.083;
1 1 10 0.083;
1 2 1 0.075;
1 2 2 0.075;
1 2 3 0.075;
1 2 4 0.075;
1 2 5 0.075;
1 2 6 0.075;
1 2 7 0.075;
1 2 8 0.075;
1 2 9 0.075;
1 2 10 0.075;
2 1 1 0.085;
2 1 2 0.085;
2 1 3 0.085;
2 1 4 0.085;
2 1 5 0.085;
2 1 6 0.085;
2 1 7 0.085;
2 1 8 0.085;
2 1 9 0.085;
2 1 10 0.085;
2 2 1 0.133;
2 2 2 0.133;
2 2 3 0.133;
2 2 4 0.133;
2 2 5 0.133;
2 2 6 0.133;
2 2 7 0.133;
2 2 8 0.133;
2 2 9 0.133;
2 2 10 0.133;
3 1 1 0.149;
3 1 2 0.149;
3 1 3 0.149;
3 1 4 0.149;
3 1 5 0.149;
3 1 6 0.149;
3 1 7 0.149;
3 1 8 0.149;
3 1 9 0.149;
3 1 10 0.149;
3 2 1 0.093;
3 2 2 0.093;
3 2 3 0.093;
3 2 4 0.093;
3 2 5 0.093;
3 2 6 0.093;
3 2 7 0.093;
3 2 8 0.093;
3 2 9 0.093;
3 2 10 0.093;
4 1 1 0.11;
4 1 2 0.11;
4 1 3 0.11;
4 1 4 0.11;
4 1 5 0.11;
4 1 6 0.11;
4 1 7 0.11;
4 1 8 0.11;
4 1 9 0.11;
4 1 10 0.11;
4 2 1 0.106;
4 2 2 0.106;
4 2 3 0.106;
4 2 4 0.106;
4 2 5 0.106;
4 2 6 0.106;
4 2 7 0.106;
4 2 8 0.106;
4 2 9 0.106;
4 2 10 0.106;
5 1 1 0.144;
5 1 2 0.144;
5 1 3 0.144;
5 1 4 0.144;
5 1 5 0.144;
5 1 6 0.144;
5 1 7 0.144;
5 1 8 0.144;
5 1 9 0.144;
5 1 10 0.144;
5 2 1 0.112;
5 2 2 0.112;
5 2 3 0.112;
5 2 4 0.112;
5 2 5 0.112;
5 2 6 0.112;
5 2 7 0.112;
5 2 8 0.112;
5 2 9 0.112;
5 2 10 0.112;
6 1 1 0.13;
6 1 2 0.13;
6 1 3 0.13;
6 1 4 0.13;
6 1 5 0.13;
6 1 6 0.13;
6 1 7 0.13;
6 1 8 0.13;
6 1 9 0.13;
6 1 10 0.13;
6 2 1 0.09;
6 2 2 0.09;
6 2 3 0.09;
6 2 4 0.09;
6 2 5 0.09;
6 2 6 0.09;
6 2 7 0.09;
6 2 8 0.09;
6 2 9 0.09;
6 2 10 0.09;
]

global c_w = [
1 1 1 0.667;
1 1 2 0.667;
1 1 3 0.667;
1 1 4 0.667;
1 1 5 0.667;
1 1 6 0.667;
1 1 7 0.667;
1 1 8 0.667;
1 1 9 0.667;
1 1 10 0.667;
1 2 1 0.159;
1 2 2 0.159;
1 2 3 0.159;
1 2 4 0.159;
1 2 5 0.159;
1 2 6 0.159;
1 2 7 0.159;
1 2 8 0.159;
1 2 9 0.159;
1 2 10 0.159;
2 1 1 0.404;
2 1 2 0.404;
2 1 3 0.404;
2 1 4 0.404;
2 1 5 0.404;
2 1 6 0.404;
2 1 7 0.404;
2 1 8 0.404;
2 1 9 0.404;
2 1 10 0.404;
2 2 1 0.244;
2 2 2 0.244;
2 2 3 0.244;
2 2 4 0.244;
2 2 5 0.244;
2 2 6 0.244;
2 2 7 0.244;
2 2 8 0.244;
2 2 9 0.244;
2 2 10 0.244;
3 1 1 0.605;
3 1 2 0.605;
3 1 3 0.605;
3 1 4 0.605;
3 1 5 0.605;
3 1 6 0.605;
3 1 7 0.605;
3 1 8 0.605;
3 1 9 0.605;
3 1 10 0.605;
3 2 1 0.596;
3 2 2 0.596;
3 2 3 0.596;
3 2 4 0.596;
3 2 5 0.596;
3 2 6 0.596;
3 2 7 0.596;
3 2 8 0.596;
3 2 9 0.596;
3 2 10 0.596;
4 1 1 0.447;
4 1 2 0.447;
4 1 3 0.447;
4 1 4 0.447;
4 1 5 0.447;
4 1 6 0.447;
4 1 7 0.447;
4 1 8 0.447;
4 1 9 0.447;
4 1 10 0.447;
4 2 1 0.378;
4 2 2 0.378;
4 2 3 0.378;
4 2 4 0.378;
4 2 5 0.378;
4 2 6 0.378;
4 2 7 0.378;
4 2 8 0.378;
4 2 9 0.378;
4 2 10 0.378;
5 1 1 0.476;
5 1 2 0.476;
5 1 3 0.476;
5 1 4 0.476;
5 1 5 0.476;
5 1 6 0.476;
5 1 7 0.476;
5 1 8 0.476;
5 1 9 0.476;
5 1 10 0.476;
5 2 1 0.472;
5 2 2 0.472;
5 2 3 0.472;
5 2 4 0.472;
5 2 5 0.472;
5 2 6 0.472;
5 2 7 0.472;
5 2 8 0.472;
5 2 9 0.472;
5 2 10 0.472;
6 1 1 0.54;
6 1 2 0.54;
6 1 3 0.54;
6 1 4 0.54;
6 1 5 0.54;
6 1 6 0.54;
6 1 7 0.54;
6 1 8 0.54;
6 1 9 0.54;
6 1 10 0.54;
6 2 1 0.427;
6 2 2 0.427;
6 2 3 0.427;
6 2 4 0.427;
6 2 5 0.427;
6 2 6 0.427;
6 2 7 0.427;
6 2 8 0.427;
6 2 9 0.427;
6 2 10 0.427;
]

global c_e = [
1 1 1 0.032829888712241656;
1 1 2 0.04514109697933228;
1 1 3 0.049244833068362484;
1 1 4 0.0336506359300477;
1 1 5 0.049244833068362484;
1 1 6 0.04514109697933228;
1 1 7 0.04596184419713832;
1 1 8 0.03939586645468998;
1 1 9 0.04267885532591415;
1 1 10 0.03611287758346582;
1 2 1 0.0321939586645469;
1 2 2 0.030262321144674087;
1 2 3 0.027686804451510335;
1 2 4 0.027686804451510335;
1 2 5 0.030262321144674087;
1 2 6 0.026399046104928457;
1 2 7 0.027042925278219394;
1 2 8 0.03798887122416534;
1 2 9 0.026399046104928457;
1 2 10 0.02575516693163752;
1 3 1 0.06324821144674085;
1 3 2 0.052507949125596184;
1 3 3 0.05012122416534181;
1 3 4 0.058474761526232114;
1 3 5 0.04773449920508744;
1 3 6 0.05489467408585055;
1 3 7 0.05608803656597774;
1 3 8 0.06205484896661367;
1 3 9 0.05728139904610492;
1 3 10 0.05012122416534181;
1 4 1 0.048365461049284575;
1 4 2 0.03934817170111288;
1 4 3 0.03934817170111288;
1 4 4 0.04426669316375199;
1 4 5 0.03524940381558028;
1 4 6 0.04262718600953895;
1 4 7 0.04754570747217805;
1 4 8 0.04508644674085851;
1 4 9 0.0401679252782194;
1 4 10 0.048365461049284575;
1 5 1 0.05275039745627981;
1 5 2 0.0546343402225755;
1 5 3 0.055576311605723364;
1 5 4 0.051808426073131957;
1 5 5 0.048040540540540536;
1 5 6 0.038620826709062;
1 5 7 0.05275039745627981;
1 5 8 0.045214626391096975;
1 5 9 0.04333068362480127;
1 5 10 0.05651828298887122;
1 6 1 0.055729332273449915;
1 6 2 0.038434022257551666;
1 6 3 0.055729332273449915;
1 6 4 0.04515997615262321;
1 6 5 0.05092507949125596;
1 6 6 0.04515997615262321;
1 6 7 0.05669018282988871;
1 6 8 0.04227742448330683;
1 6 9 0.04708167726550079;
1 6 10 0.05669018282988871;
2 1 1 0.04855540540540541;
2 1 2 0.04018378378378379;
2 1 3 0.05022972972972973;
2 1 4 0.035997972972972976;
2 1 5 0.04855540540540541;
2 1 6 0.04520675675675676;
2 1 7 0.04939256756756757;
2 1 8 0.03432364864864865;
2 1 9 0.03934662162162162;
2 1 10 0.04855540540540541;
2 2 1 0.030210810810810812;
2 2 2 0.035464864864864866;
2 2 3 0.0288972972972973;
2 2 4 0.038748648648648645;
2 2 5 0.035464864864864866;
2 2 6 0.036778378378378385;
2 2 7 0.03218108108108108;
2 2 8 0.032837837837837835;
2 2 9 0.026270270270270273;
2 2 10 0.038748648648648645;
2 3 1 0.058427027027027026;
2 3 2 0.06207871621621622;
2 3 3 0.06086148648648648;
2 3 4 0.06451317567567567;
2 3 5 0.06938209459459459;
2 3 6 0.07181655405405404;
2 3 7 0.06694763513513513;
2 3 8 0.06573040540540541;
2 3 9 0.07059932432432432;
2 3 10 0.05599256756756757;
2 4 1 0.03344594594594595;
2 4 2 0.03679054054054054;
2 4 3 0.039298986486486484;
2 4 4 0.04849662162162162;
2 4 5 0.04097128378378378;
2 4 6 0.04347972972972973;
2 4 7 0.04347972972972973;
2 4 8 0.04431587837837838;
2 4 9 0.040135135135135135;
2 4 10 0.034282094594594595;
2 5 1 0.05284459459459459;
2 5 2 0.03939324324324324;
2 5 3 0.048040540540540536;
2 5 4 0.05572702702702702;
2 5 5 0.04707972972972972;
2 5 6 0.044197297297297294;
2 5 7 0.05284459459459459;
2 5 8 0.04323648648648648;
2 5 9 0.05764864864864864;
2 5 10 0.05092297297297297;
2 6 1 0.053903716216216216;
2 6 2 0.053903716216216216;
2 6 3 0.041162837837837835;
2 6 4 0.05586385135135134;
2 6 5 0.05684391891891891;
2 6 6 0.053903716216216216;
2 6 7 0.043122972972972975;
2 6 8 0.04018277027027027;
2 6 9 0.04998344594594595;
2 6 10 0.03920270270270271;
3 1 1 0.0401181240063593;
3 1 2 0.04267885532591415;
3 1 3 0.034996661367249604;
3 1 4 0.044386009538950714;
3 1 5 0.046946740858505566;
3 1 6 0.046946740858505566;
3 1 7 0.034996661367249604;
3 1 8 0.047800317965023854;
3 1 9 0.0401181240063593;
3 1 10 0.044386009538950714;
3 2 1 0.03883879173290938;
3 2 2 0.027455007949125598;
3 2 3 0.03348171701112877;
3 2 4 0.0381691573926868;
3 2 5 0.04017806041335453;
3 2 6 0.0381691573926868;
3 2 7 0.034151351351351354;
3 2 8 0.037499523052464234;
3 2 9 0.0328120826709062;
3 2 10 0.026785373608903023;
3 3 1 0.06701923688394276;
3 3 2 0.06329594594594594;
3 3 3 0.07322472178060413;
3 3 4 0.055849364069952306;
3 3 5 0.07074252782193957;
3 3 6 0.06453704292527822;
3 3 7 0.055849364069952306;
3 3 8 0.058331558028616844;
3 3 9 0.07198362480127185;
3 3 10 0.06826033386327504;
3 4 1 0.04688990461049285;
3 4 2 0.037511923688394275;
3 4 3 0.04347972972972973;
3 4 4 0.036659379968203495;
3 4 5 0.051152623211446736;
3 4 6 0.04347972972972973;
3 4 7 0.03921701112877584;
3 4 8 0.04603736089030207;
3 4 9 0.037511923688394275;
3 4 10 0.04006955484896661;
3 5 1 0.047023211446740855;
3 5 2 0.054860413354531005;
3 5 3 0.05584006359300476;
3 5 4 0.05877901430842607;
3 5 5 0.041145310015898245;
3 5 6 0.05388076311605723;
3 5 7 0.047023211446740855;
3 5 8 0.05584006359300476;
3 5 9 0.0577993640699523;
3 5 10 0.04506391096979332;
3 6 1 0.04196995230524642;
3 6 2 0.05396136724960254;
3 6 3 0.058957790143084256;
3 6 4 0.039971383147853735;
3 6 5 0.039971383147853735;
3 6 6 0.05795850556438791;
3 6 7 0.048964944356120824;
3 6 8 0.046966375198728136;
3 6 9 0.046966375198728136;
3 6 10 0.039971383147853735;
4 1 1 0.04697957074721781;
4 1 2 0.052199523052464225;
4 1 3 0.05132953100158982;
4 1 4 0.039149642289348176;
4 1 5 0.045239586645469;
4 1 6 0.04958954689984101;
4 1 7 0.047849562798092216;
4 1 8 0.04349960254372019;
4 1 9 0.04349960254372019;
4 1 10 0.05132953100158982;
4 2 1 0.03207806041335453;
4 2 2 0.03276057233704292;
4 2 3 0.033443084260731316;
4 2 4 0.040268203497615264;
4 2 5 0.03207806041335453;
4 2 6 0.028665500794912556;
4 2 7 0.033443084260731316;
4 2 8 0.03890317965023847;
4 2 9 0.03412559618441972;
4 2 10 0.03753815580286169;
4 3 1 0.05692339030206677;
4 3 2 0.05692339030206677;
4 3 3 0.0657781399046105;
4 3 4 0.05439346184419713;
4 3 5 0.0518635333863275;
4 3 6 0.05312849761526232;
4 3 7 0.0518635333863275;
4 3 8 0.07589785373608902;
4 3 9 0.07336792527821939;
4 3 10 0.07210296104928457;
4 4 1 0.050398449920508744;
4 4 2 0.04952951112877583;
4 4 3 0.03823330683624801;
4 4 4 0.04431587837837838;
4 4 5 0.046053755961844196;
4 4 6 0.03475755166931638;
4 4 7 0.04344693958664547;
4 4 8 0.036495429252782194;
4 4 9 0.04952951112877583;
4 4 10 0.03997118441971383;
4 5 1 0.04593052464228935;
4 5 2 0.05491693163751987;
4 5 3 0.04692901430842607;
4 5 4 0.04992448330683624;
4 5 5 0.04093807631160572;
4 5 6 0.057912400635930034;
4 5 7 0.04593052464228935;
4 5 8 0.05691391096979331;
4 5 9 0.05990937996820348;
4 5 10 0.05691391096979331;
4 6 1 0.04685107313195549;
4 6 2 0.04481406995230525;
4 6 3 0.05499908585055644;
4 6 4 0.052962082670906206;
4 6 5 0.05907309220985691;
4 6 6 0.05907309220985691;
4 6 7 0.061110095389507145;
4 6 8 0.060091593799682035;
4 6 9 0.04990657790143084;
4 6 10 0.05907309220985691;
5 1 1 0.06106359300476947;
5 1 2 0.04579769475357711;
5 1 3 0.046815421303656596;
5 1 4 0.04986860095389507;
5 1 5 0.040709062003179655;
5 1 6 0.04172678855325914;
5 1 7 0.05699268680445152;
5 1 8 0.046815421303656596;
5 1 9 0.04274451510333863;
5 1 10 0.04783314785373609;
5 2 1 0.042315739268680444;
5 2 2 0.03433163751987282;
5 2 3 0.04151732909379968;
5 2 4 0.03832368839427663;
5 2 5 0.04630779014308426;
5 2 6 0.04550937996820349;
5 2 7 0.04710620031796502;
5 2 8 0.03912209856915739;
5 2 9 0.043912559618441975;
5 2 10 0.044710969793322744;
5 3 1 0.0710289348171701;
5 3 2 0.06510985691573927;
5 3 3 0.06806939586645469;
5 3 4 0.06806939586645469;
5 3 5 0.08138732114467409;
5 3 6 0.0710289348171701;
5 3 7 0.08730639904610492;
5 3 8 0.08138732114467409;
5 3 9 0.07842778219395866;
5 3 10 0.07398847376788553;
5 4 1 0.057940182829888706;
5 4 2 0.04574224960254372;
5 4 3 0.05489069952305247;
5 4 4 0.04574224960254372;
5 4 5 0.051841216216216214;
5 4 6 0.051841216216216214;
5 4 7 0.05692368839427664;
5 4 8 0.047775238473767884;
5 4 9 0.057940182829888706;
5 4 10 0.057940182829888706;
5 5 1 0.06657853736089028;
5 5 2 0.052562003179650235;
5 5 3 0.06774658187599364;
5 5 4 0.06541049284578697;
5 5 5 0.05606613672496024;
5 5 6 0.061906359300476936;
5 5 7 0.06891462639109697;
5 5 8 0.04672178060413354;
5 5 9 0.06307440381558028;
5 5 10 0.06073831478537361;
5 6 1 0.0643385532591415;
5 6 2 0.061955643879173294;
5 6 3 0.0714872813990461;
5 6 4 0.05957273449920509;
5 6 5 0.051232551669316374;
5 6 6 0.05718982511923688;
5 6 7 0.0714872813990461;
5 6 8 0.06314709856915739;
5 6 9 0.0667214626391097;
5 6 10 0.05361546104928458;
6 1 1 0.06500317965023848;
6 1 2 0.05525270270270271;
6 1 3 0.061753020667726546;
6 1 4 0.04875238473767886;
6 1 5 0.06066963434022258;
6 1 6 0.04766899841017488;
6 1 7 0.04875238473767886;
6 1 8 0.06500317965023848;
6 1 9 0.05741947535771066;
6 1 10 0.04766899841017488;
6 2 1 0.04334594594594595;
6 2 2 0.03399682034976153;
6 2 3 0.04164610492845786;
6 2 4 0.045045786963434024;
6 2 5 0.03909634340222576;
6 2 6 0.0492953895071542;
6 2 7 0.03654658187599364;
6 2 8 0.05099523052464229;
6 2 9 0.042496025437201906;
6 2 10 0.046745627980922105;
6 3 1 0.0866381160572337;
6 3 2 0.06616001589825118;
6 3 3 0.08033716216216216;
6 3 4 0.07876192368839427;
6 3 5 0.0756114467408585;
6 3 6 0.06616001589825118;
6 3 7 0.08978859300476946;
6 3 8 0.08191240063593004;
6 3 9 0.0645847774244833;
6 3 10 0.08978859300476946;
6 4 1 0.049775437201907795;
6 4 2 0.05626788553259141;
6 4 3 0.051939586645469;
6 4 4 0.04328298887122417;
6 4 5 0.058432034976152625;
6 4 6 0.06167825914149443;
6 4 7 0.053021661367249596;
6 4 8 0.05734996025437202;
6 4 9 0.058432034976152625;
6 4 10 0.04544713831478537;
6 5 1 0.05843990461049284;
6 5 2 0.05843990461049284;
6 5 3 0.05968330683624801;
6 5 4 0.06092670906200316;
6 5 5 0.05346629570747217;
6 5 6 0.06217011128775834;
6 5 7 0.06838712241653418;
6 5 8 0.05843990461049284;
6 5 9 0.06714372019077901;
6 5 10 0.052222893481717;
6 6 1 0.05073290937996821;
6 6 2 0.05707452305246423;
6 6 3 0.05326955484896661;
6 6 4 0.058342845786963436;
6 6 5 0.07102607313195548;
6 6 6 0.05073290937996821;
6 6 7 0.05073290937996821;
6 6 8 0.05073290937996821;
6 6 9 0.05073290937996821;
6 6 10 0.05707452305246423;
7 1 1 0.059389268680445154;
7 1 2 0.04509185214626391;
7 1 3 0.06048906995230525;
7 1 4 0.05608986486486487;
7 1 5 0.0472914546899841;
7 1 6 0.06158887122416535;
7 1 7 0.0494910572337043;
7 1 8 0.05499006359300477;
7 1 9 0.05059085850556439;
7 1 10 0.06268867249602543;
7 2 1 0.038825914149443565;
7 2 2 0.046591096979332274;
7 2 3 0.044002702702702706;
7 2 4 0.045728298887122425;
7 2 5 0.035374721780604135;
7 2 6 0.03968871224165342;
7 2 7 0.0379631160572337;
7 2 8 0.04917949125596184;
7 2 9 0.046591096979332274;
7 2 10 0.05176788553259141;
7 3 1 0.06556333465818759;
7 3 2 0.07036065182829888;
7 3 3 0.08475260333863276;
7 3 4 0.0815543918918919;
7 3 5 0.09594634340222574;
7 3 6 0.07835618044515102;
7 3 7 0.07195975755166932;
7 3 8 0.06556333465818759;
7 3 9 0.07355886327503974;
7 3 10 0.06556333465818759;
7 4 1 0.0604158386327504;
7 4 2 0.049431140699523056;
7 4 3 0.06151430842607314;
7 4 4 0.049431140699523056;
7 4 5 0.05492348966613672;
7 4 6 0.06480971780604133;
7 4 7 0.05821889904610494;
7 4 8 0.04613573131955485;
7 4 9 0.05052961049284579;
7 4 10 0.049431140699523056;
7 5 1 0.06437432432432431;
7 5 2 0.06058759936406994;
7 5 3 0.06058759936406994;
7 5 4 0.07321001589825119;
7 5 5 0.07194777424483305;
7 5 6 0.051751907790143076;
7 5 7 0.05048966613672495;
7 5 8 0.06689880763116057;
7 5 9 0.06437432432432431;
7 5 10 0.05932535771065182;
7 6 1 0.0733897655007949;
7 6 2 0.0605143680445151;
7 6 3 0.07210222575516693;
7 6 4 0.06695206677265501;
7 6 5 0.0540766693163752;
7 6 6 0.06566452702702703;
7 6 7 0.05922682829888712;
7 6 8 0.0540766693163752;
7 6 9 0.05150158982511924;
7 6 10 0.057939288553259145;
8 1 1 0.06193358505564388;
8 1 2 0.05434988076311606;
8 1 3 0.06066963434022258;
8 1 4 0.06066963434022258;
