###################################################
# Classe 16 : K = 4, M = 2, T = 12, N = 5
# Exemplo: 10.   c16ex10.dat          Semente: 9879
#-----------------------Dados----------------------
global K = 4
2 2 10 0.703;
2 2 11 0.703;
2 2 12 0.703;
3 1 1 0.723;
3 1 2 0.723;
3 1 3 0.723;
3 1 4 0.723;
3 1 5 0.723;
3 1 6 0.723;
3 1 7 0.723;
3 1 8 0.723;
3 1 9 0.723;
3 1 10 0.723;
3 1 11 0.723;
3 1 12 0.723;
3 2 1 0.538;
3 2 2 0.538;
3 2 3 0.538;
3 2 4 0.538;
3 2 5 0.538;
3 2 6 0.538;
3 2 7 0.538;
3 2 8 0.538;
3 2 9 0.538;
3 2 10 0.538;
3 2 11 0.538;
3 2 12 0.538;
4 1 1 0.84;
4 1 2 0.84;
4 1 3 0.84;
4 1 4 0.84;
4 1 5 0.84;
4 1 6 0.84;
4 1 7 0.84;
4 1 8 0.84;
4 1 9 0.84;
4 1 10 0.84;
4 1 11 0.84;
4 1 12 0.84;
4 2 1 0.614;
4 2 2 0.614;
4 2 3 0.614;
4 2 4 0.614;
4 2 5 0.614;
4 2 6 0.614;
4 2 7 0.614;
4 2 8 0.614;
4 2 9 0.614;
4 2 10 0.614;
4 2 11 0.614;
4 2 12 0.614;
]

global c_y = [
1 1 1 2.471;
1 1 2 2.471;
1 1 3 2.471;
1 1 4 2.471;
1 1 5 2.471;
1 1 6 2.471;
1 1 7 2.471;
1 1 8 2.471;
1 1 9 2.471;
1 1 10 2.471;
1 1 11 2.471;
1 1 12 2.471;
1 2 1 1.417;
1 2 2 1.417;
1 2 3 1.417;
1 2 4 1.417;
1 2 5 1.417;
1 2 6 1.417;
1 2 7 1.417;
1 2 8 1.417;
1 2 9 1.417;
1 2 10 1.417;
1 2 11 1.417;
1 2 12 1.417;
2 1 1 2.43;
2 1 2 2.43;
2 1 3 2.43;
2 1 4 2.43;
2 1 5 2.43;
2 1 6 2.43;
2 1 7 2.43;
2 1 8 2.43;
2 1 9 2.43;
2 1 10 2.43;
2 1 11 2.43;
2 1 12 2.43;
2 2 1 1.68;
2 2 2 1.68;
2 2 3 1.68;
2 2 4 1.68;
2 2 5 1.68;
2 2 6 1.68;
2 2 7 1.68;
2 2 8 1.68;
2 2 9 1.68;
2 2 10 1.68;
2 2 11 1.68;
2 2 12 1.68;
3 1 1 2.553;
3 1 2 2.553;
3 1 3 2.553;
3 1 4 2.553;
3 1 5 2.553;
3 1 6 2.553;
3 1 7 2.553;
3 1 8 2.553;
3 1 9 2.553;
3 1 10 2.553;
3 1 11 2.553;
3 1 12 2.553;
3 2 1 1.794;
3 2 2 1.794;
3 2 3 1.794;
3 2 4 1.794;
3 2 5 1.794;
3 2 6 1.794;
3 2 7 1.794;
3 2 8 1.794;
3 2 9 1.794;
3 2 10 1.794;
3 2 11 1.794;
3 2 12 1.794;
4 1 1 3.937;
4 1 2 3.937;
4 1 3 3.937;
4 1 4 3.937;
4 1 5 3.937;
4 1 6 3.937;
4 1 7 3.937;
4 1 8 3.937;
4 1 9 3.937;
4 1 10 3.937;
4 1 11 3.937;
4 1 12 3.937;
4 2 1 1.463;
4 2 2 1.463;
4 2 3 1.463;
4 2 4 1.463;
4 2 5 1.463;
4 2 6 1.463;
4 2 7 1.463;
4 2 8 1.463;
4 2 9 1.463;
4 2 10 1.463;
4 2 11 1.463;
4 2 12 1.463;
]

global c_sc = [
1 1 1 0.114;
1 1 2 0.114;
1 1 3 0.114;
1 1 4 0.114;
1 1 5 0.114;
1 1 6 0.114;
1 1 7 0.114;
1 1 8 0.114;
1 1 9 0.114;
1 1 10 0.114;
1 1 11 0.114;
1 1 12 0.114;
1 2 1 0.047;
1 2 2 0.047;
1 2 3 0.047;
1 2 4 0.047;
1 2 5 0.047;
1 2 6 0.047;
1 2 7 0.047;
1 2 8 0.047;
1 2 9 0.047;
1 2 10 0.047;
1 2 11 0.047;
1 2 12 0.047;
2 1 1 0.1;
2 1 2 0.1;
2 1 3 0.1;
2 1 4 0.1;
2 1 5 0.1;
2 1 6 0.1;
2 1 7 0.1;
2 1 8 0.1;
2 1 9 0.1;
2 1 10 0.1;
2 1 11 0.1;
2 1 12 0.1;
2 2 1 0.05;
2 2 2 0.05;
2 2 3 0.05;
2 2 4 0.05;
2 2 5 0.05;
2 2 6 0.05;
2 2 7 0.05;
2 2 8 0.05;
2 2 9 0.05;
2 2 10 0.05;
2 2 11 0.05;
2 2 12 0.05;
3 1 1 0.094;
3 1 2 0.094;
3 1 3 0.094;
3 1 4 0.094;
3 1 5 0.094;
3 1 6 0.094;
3 1 7 0.094;
3 1 8 0.094;
3 1 9 0.094;
3 1 10 0.094;
3 1 11 0.094;
3 1 12 0.094;
3 2 1 0.074;
3 2 2 0.074;
3 2 3 0.074;
3 2 4 0.074;
3 2 5 0.074;
3 2 6 0.074;
3 2 7 0.074;
3 2 8 0.074;
3 2 9 0.074;
3 2 10 0.074;
3 2 11 0.074;
3 2 12 0.074;
4 1 1 0.181;
4 1 2 0.181;
4 1 3 0.181;
4 1 4 0.181;
4 1 5 0.181;
4 1 6 0.181;
4 1 7 0.181;
4 1 8 0.181;
4 1 9 0.181;
4 1 10 0.181;
4 1 11 0.181;
4 1 12 0.181;
4 2 1 0.057;
4 2 2 0.057;
4 2 3 0.057;
4 2 4 0.057;
4 2 5 0.057;
4 2 6 0.057;
4 2 7 0.057;
4 2 8 0.057;
4 2 9 0.057;
4 2 10 0.057;
4 2 11 0.057;
4 2 12 0.057;
]

global c_w = [
1 1 1 0.562;
1 1 2 0.562;
1 1 3 0.562;
1 1 4 0.562;
1 1 5 0.562;
1 1 6 0.562;
1 1 7 0.562;
1 1 8 0.562;
1 1 9 0.562;
1 1 10 0.562;
1 1 11 0.562;
1 1 12 0.562;
1 2 1 0.312;
1 2 2 0.312;
1 2 3 0.312;
1 2 4 0.312;
1 2 5 0.312;
1 2 6 0.312;
1 2 7 0.312;
1 2 8 0.312;
1 2 9 0.312;
1 2 10 0.312;
1 2 11 0.312;
1 2 12 0.312;
2 1 1 0.705;
2 1 2 0.705;
2 1 3 0.705;
2 1 4 0.705;
2 1 5 0.705;
2 1 6 0.705;
2 1 7 0.705;
2 1 8 0.705;
2 1 9 0.705;
2 1 10 0.705;
2 1 11 0.705;
2 1 12 0.705;
2 2 1 0.397;
2 2 2 0.397;
2 2 3 0.397;
2 2 4 0.397;
2 2 5 0.397;
2 2 6 0.397;
2 2 7 0.397;
2 2 8 0.397;
2 2 9 0.397;
2 2 10 0.397;
2 2 11 0.397;
2 2 12 0.397;
3 1 1 0.532;
3 1 2 0.532;
3 1 3 0.532;
3 1 4 0.532;
3 1 5 0.532;
3 1 6 0.532;
3 1 7 0.532;
3 1 8 0.532;
3 1 9 0.532;
3 1 10 0.532;
3 1 11 0.532;
3 1 12 0.532;
3 2 1 0.276;
3 2 2 0.276;
3 2 3 0.276;
3 2 4 0.276;
3 2 5 0.276;
3 2 6 0.276;
3 2 7 0.276;
3 2 8 0.276;
3 2 9 0.276;
3 2 10 0.276;
3 2 11 0.276;
3 2 12 0.276;
4 1 1 0.63;
4 1 2 0.63;
4 1 3 0.63;
4 1 4 0.63;
4 1 5 0.63;
4 1 6 0.63;
4 1 7 0.63;
4 1 8 0.63;
4 1 9 0.63;
4 1 10 0.63;
4 1 11 0.63;
4 1 12 0.63;
4 2 1 0.19;
4 2 2 0.19;
4 2 3 0.19;
4 2 4 0.19;
4 2 5 0.19;
4 2 6 0.19;
4 2 7 0.19;
4 2 8 0.19;
4 2 9 0.19;
4 2 10 0.19;
4 2 11 0.19;
4 2 12 0.19;
]

global c_e = [
1 1 1 0.03958358505564388;
1 1 2 0.04878906995230525;
1 1 3 0.04878906995230525;
1 1 4 0.03958358505564388;
1 1 5 0.04786852146263912;
1 1 6 0.04326577901430843;
1 1 7 0.0423452305246423;
1 1 8 0.04970961844197139;
1 1 9 0.04694797297297298;
1 1 10 0.03958358505564388;
1 1 11 0.03958358505564388;
1 1 12 0.04970961844197139;
1 2 1 0.06267734499205087;
1 2 2 0.052231120826709054;
1 2 3 0.05803457869634339;
1 2 4 0.06732011128775833;
1 2 5 0.06267734499205087;
1 2 6 0.0684808028616852;
1 2 7 0.05687388712241652;
1 2 8 0.05803457869634339;
1 2 9 0.04642766295707472;
1 2 10 0.05455250397456279;
1 2 11 0.06732011128775833;
1 2 12 0.051070429252782185;
1 3 1 0.05106200317965024;
1 3 2 0.050210969793322735;
1 3 3 0.048508903020667724;
1 3 4 0.046806836248012726;
1 3 5 0.044253736089030216;
1 3 6 0.05106200317965024;
1 3 7 0.04765786963434023;
1 3 8 0.048508903020667724;
1 3 9 0.042551669316375204;
1 3 10 0.05106200317965024;
1 3 11 0.04595580286168522;
1 3 12 0.03999856915739269;
1 4 1 0.03972893481717012;
1 4 2 0.03886526232114468;
1 4 3 0.03541057233704292;
1 4 4 0.03800158982511923;
1 4 5 0.04059260731319555;
1 4 6 0.03541057233704292;
1 4 7 0.03713791732909379;
1 4 8 0.04059260731319555;
1 4 9 0.047501987281399045;
1 4 10 0.050956677265500794;
1 4 11 0.0440472972972973;
1 4 12 0.03800158982511923;
2 1 1 0.06377837837837838;
2 1 2 0.052523370429252786;
2 1 3 0.0650289348171701;
2 1 4 0.06377837837837838;
2 1 5 0.05002225755166932;
2 1 6 0.058776152623211446;
2 1 7 0.07003116057233706;
2 1 8 0.0650289348171701;
2 1 9 0.052523370429252786;
2 1 10 0.051272813990461054;
2 1 11 0.07503338632750398;
2 1 12 0.051272813990461054;
2 2 1 0.09460731319554846;
2 2 2 0.06464833068362479;
2 2 3 0.06307154213036564;
2 2 4 0.08987694753577104;
2 2 5 0.09303052464228932;
2 2 6 0.08672337042925277;
2 2 7 0.09145373608903018;
2 2 8 0.06937869634340221;
2 2 9 0.08672337042925277;
2 2 10 0.09460731319554846;
2 2 11 0.06307154213036564;
2 2 12 0.08514658187599362;
2 3 1 0.06011828298887122;
2 3 2 0.05202543720190779;
2 3 3 0.05086931637519873;
2 3 4 0.06589888712241654;
2 3 5 0.048557074721780606;
2 3 6 0.0670550079491256;
2 3 7 0.05202543720190779;
2 3 8 0.06011828298887122;
2 3 9 0.0670550079491256;
2 3 10 0.06821112877583466;
2 3 11 0.06011828298887122;
2 3 12 0.06936724960254372;
2 4 1 0.05397138314785374;
2 4 2 0.06922416534181239;
2 4 3 0.05397138314785374;
2 4 4 0.05397138314785374;
2 4 5 0.052798092209856914;
2 4 6 0.0633577106518283;
2 4 7 0.06922416534181239;
2 4 8 0.05514467408585055;
2 4 9 0.062184419713831485;
2 4 10 0.07039745627980921;
2 4 11 0.05983783783783783;
2 4 12 0.06570429252782195;
3 1 1 0.05825508744038156;
3 1 2 0.055545548489666134;
3 1 3 0.05419077901430844;
3 1 4 0.06096462639109699;
3 1 5 0.0623193958664547;
3 1 6 0.07586709062003182;
3 1 7 0.07586709062003182;
3 1 8 0.06096462639109699;
3 1 9 0.05419077901430844;
3 1 10 0.055545548489666134;
3 1 11 0.055545548489666134;
3 1 12 0.05960985691573927;
3 2 1 0.0905339427662957;
3 2 2 0.10078306836248009;
3 2 3 0.10078306836248009;
3 2 4 0.07345206677265499;
3 2 5 0.09736669316375195;
3 2 6 0.06832750397456279;
3 2 7 0.09224213036565977;
3 2 8 0.07686844197138314;
3 2 9 0.07516025437201906;
3 2 10 0.10078306836248009;
3 2 11 0.09565850556438792;
3 2 12 0.07003569157392685;
3 3 1 0.0651281399046105;
3 3 2 0.07264292527821939;
3 3 3 0.05260349761526232;
3 3 4 0.06888553259141496;
3 3 5 0.06888553259141496;
3 3 6 0.07514785373608904;
3 3 7 0.07013799682034978;
3 3 8 0.0513510333863275;
3 3 9 0.07389538950715421;
3 3 10 0.05260349761526232;
3 3 11 0.07389538950715421;
3 3 12 0.06888553259141496;
3 4 1 0.06482432432432432;
3 4 2 0.06482432432432432;
3 4 3 0.06482432432432432;
3 4 4 0.07626391096979332;
3 4 5 0.06609538950715421;
3 4 6 0.06482432432432432;
3 4 7 0.07245071542130364;
3 4 8 0.07372178060413354;
3 4 9 0.05846899841017488;
3 4 10 0.05338473767885532;
3 4 11 0.05084260731319555;
3 4 12 0.05338473767885532;
4 1 1 0.06200675675675676;
4 1 2 0.08119932432432435;
4 1 3 0.08119932432432435;
4 1 4 0.0634831081081081;
4 1 5 0.05905405405405406;
4 1 6 0.08562837837837838;
4 1 7 0.07677027027027028;
4 1 8 0.07234121621621623;
4 1 9 0.07529391891891893;
4 1 10 0.07824662162162163;
4 1 11 0.08119932432432435;
4 1 12 0.08267567567567569;
4 2 1 0.08376689189189188;
4 2 2 0.10796621621621619;
4 2 3 0.08748986486486483;
4 2 4 0.08376689189189188;
4 2 5 0.08748986486486483;
4 2 6 0.09493581081081079;
4 2 7 0.08190540540540539;
4 2 8 0.08562837837837836;
4 2 9 0.10424324324324322;
4 2 10 0.10982770270270267;
4 2 11 0.10982770270270267;
4 2 12 0.0781824324324324;
4 3 1 0.06141891891891892;
4 3 2 0.07506756756756758;
4 3 3 0.05732432432432432;
4 3 4 0.0627837837837838;
4 3 5 0.0777972972972973;
4 3 6 0.07233783783783786;
4 3 7 0.06824324324324325;
4 3 8 0.06414864864864865;
4 3 9 0.07370270270270271;
4 3 10 0.060054054054054055;
4 3 11 0.08052702702702703;
4 3 12 0.07097297297297299;
4 4 1 0.05679054054054054;
4 4 2 0.06925675675675676;
4 4 3 0.08033783783783784;
4 4 4 0.08172297297297297;
4 4 5 0.07064189189189189;
4 4 6 0.06787162162162162;
4 4 7 0.08172297297297297;
4 4 8 0.07064189189189189;
4 4 9 0.07756756756756757;
4 4 10 0.0831081081081081;
4 4 11 0.05679054054054054;
4 4 12 0.08172297297297297;
5 1 1 0.08962321144674087;
5 1 2 0.06572368839427664;
5 1 3 0.08663577106518283;
5 1 4 0.059748807631160576;
5 1 5 0.07916717011128778;
5 1 6 0.08066089030206679;
5 1 7 0.08514205087440381;
5 1 8 0.0716985691573927;
5 1 9 0.0627362480127186;
5 1 10 0.08663577106518283;
5 1 11 0.07767344992050874;
5 1 12 0.06721740858505565;
5 2 1 0.09793608903020665;
5 2 2 0.09416931637519871;
5 2 3 0.11300317965023846;
5 2 4 0.10546963434022257;
5 2 5 0.08286899841017487;
5 2 6 0.07910222575516691;
5 2 7 0.07910222575516691;
5 2 8 0.09981947535771064;
5 2 9 0.09605270270270268;
5 2 10 0.09981947535771064;
5 2 11 0.09793608903020665;
5 2 12 0.09228593004769474;
5 3 1 0.06904610492845788;
5 3 2 0.05799872813990461;
5 3 3 0.08147440381558028;
5 3 4 0.0649033386327504;
5 3 5 0.055236883942766296;
5 3 6 0.056617806041335456;
5 3 7 0.07318887122416536;
5 3 8 0.07180794912559618;
5 3 9 0.08147440381558028;
5 3 10 0.07180794912559618;
5 3 11 0.05799872813990461;
5 3 12 0.06628426073131956;
5 4 1 0.07848012718600954;
5 4 2 0.0630643879173291;
5 4 3 0.08408585055643879;
5 4 4 0.07848012718600954;
5 4 5 0.06026152623211446;
5 4 6 0.07848012718600954;
5 4 7 0.07287440381558027;
5 4 8 0.07567726550079491;
5 4 9 0.07287440381558027;
5 4 10 0.07287440381558027;
5 4 11 0.06026152623211446;
5 4 12 0.08268441971383146;
]

global d = [
1 1 1 122;
1 1 2 164;
1 1 3 164;
1 1 4 0;
1 1 5 252;
1 1 6 109;
1 1 7 121;
1 1 8 0;
1 1 9 116;
1 1 10 257;
1 1 11 244;
1 1 12 156;
1 2 1 73;
1 2 2 0;
1 2 3 222;
1 2 4 72;
1 2 5 52;
1 2 6 282;
1 2 7 161;
1 2 8 241;
1 2 9 164;
1 2 10 282;
1 2 11 139;
1 2 12 0;
1 3 1 0;
1 3 2 70;
1 3 3 198;
1 3 4 87;
1 3 5 258;
1 3 6 299;
1 3 7 141;
1 3 8 165;
1 3 9 180;
1 3 10 0;
1 3 11 0;
1 3 12 256;
1 4 1 242;
1 4 2 206;
1 4 3 93;
1 4 4 105;
1 4 5 140;
1 4 6 264;
1 4 7 226;
1 4 8 120;
1 4 9 170;
1 4 10 231;
1 4 11 82;
1 4 12 234;
2 1 1 87;
2 1 2 242;
2 1 3 112;
2 1 4 165;
2 1 5 0;
2 1 6 217;
2 1 7 192;
2 1 8 150;
2 1 9 125;
2 1 10 133;
2 1 11 0;
2 1 12 221;
2 2 1 87;
2 2 2 195;
2 2 3 65;
2 2 4 122;
2 2 5 145;
2 2 6 240;
2 2 7 120;
2 2 8 0;
2 2 9 168;
2 2 10 100;
2 2 11 108;
2 2 12 224;
2 3 1 191;
2 3 2 138;
2 3 3 167;
2 3 4 222;
2 3 5 199;
2 3 6 293;
2 3 7 0;
2 3 8 247;
2 3 9 255;
2 3 10 272;
2 3 11 151;
2 3 12 278;
2 4 1 61;
2 4 2 159;
2 4 3 144;
2 4 4 129;
2 4 5 0;
2 4 6 178;
2 4 7 53;
2 4 8 0;
2 4 9 0;
2 4 10 237;
2 4 11 152;
2 4 12 88;
3 1 1 130;
3 1 2 121;
3 1 3 84;
3 1 4 264;
3 1 5 194;
3 1 6 192;
3 1 7 273;
3 1 8 222;
3 1 9 274;
3 1 10 211;
3 1 11 282;
3 1 12 279;
3 2 1 232;
3 2 2 158;
3 2 3 215;
3 2 4 220;
3 2 5 154;
3 2 6 0;
3 2 7 87;
3 2 8 126;
3 2 9 66;
3 2 10 276;
3 2 11 180;
3 2 12 87;
3 3 1 133;
3 3 2 78;
3 3 3 140;
3 3 4 135;
3 3 5 208;
3 3 6 104;
3 3 7 289;
3 3 8 185;
3 3 9 257;
3 3 10 0;
3 3 11 176;
3 3 12 0;
3 4 1 170;
3 4 2 89;
3 4 3 84;
3 4 4 290;
3 4 5 106;
3 4 6 210;
3 4 7 103;
3 4 8 0;
3 4 9 217;
3 4 10 0;
3 4 11 196;
3 4 12 64;
4 1 1 0;
4 1 2 165;
4 1 3 64;
4 1 4 193;
4 1 5 125;
4 1 6 254;
4 1 7 144;
4 1 8 190;
4 1 9 84;
4 1 10 68;
4 1 11 127;
4 1 12 184;
4 2 1 63;
4 2 2 108;
4 2 3 53;
4 2 4 137;
4 2 5 242;
4 2 6 166;
4 2 7 87;
4 2 8 78;
4 2 9 0;
4 2 10 296;
4 2 11 196;
4 2 12 107;
4 3 1 219;
4 3 2 180;
4 3 3 115;
4 3 4 90;
4 3 5 262;
4 3 6 270;
4 3 7 89;
4 3 8 91;
4 3 9 129;
4 3 10 154;
4 3 11 87;
4 3 12 94;
4 4 1 163;
4 4 2 101;
4 4 3 107;
4 4 4 180;
4 4 5 79;
4 4 6 196;
4 4 7 53;
4 4 8 213;
4 4 9 170;
4 4 10 81;
4 4 11 105;
4 4 12 129;
5 1 1 283;
5 1 2 242;
5 1 3 220;
5 1 4 298;
5 1 5 176;
5 1 6 79;
5 1 7 0;
5 1 8 187;
5 1 9 257;
5 1 10 197;
5 1 11 129;
5 1 12 221;
5 2 1 85;
5 2 2 285;
5 2 3 294;
5 2 4 0;
5 2 5 0;
5 2 6 213;
5 2 7 177;
5 2 8 102;
5 2 9 263;
5 2 10 66;
5 2 11 0;
5 2 12 262;
5 3 1 265;
5 3 2 208;
5 3 3 247;
5 3 4 72;
5 3 5 70;
5 3 6 0;
5 3 7 113;
5 3 8 101;
5 3 9 122;
5 3 10 90;
5 3 11 118;
5 3 12 222;
5 4 1 203;
5 4 2 265;
5 4 3 0;
5 4 4 271;
5 4 5 255;
5 4 6 195;
5 4 7 0;
5 4 8 227;
5 4 9 292;
5 4 10 140;
5 4 11 146;
5 4 12 140;
]

global Cap_c = [
1 1 1 2963.0;
1 1 2 2963.0;
1 1 3 2963.0;
1 1 4 2963.0;
1 1 5 2963.0;
1 1 6 2963.0;
1 1 7 2963.0;
1 1 8 2963.0;
1 1 9 2963.0;
1 1 10 2963.0;
1 1 11 2963.0;
1 1 12 2963.0;
1 2 1 2963.0;
1 2 2 2963.0;
1 2 3 2963.0;
1 2 4 2963.0;
1 2 5 2963.0;
1 2 6 2963.0;
1 2 7 2963.0;
1 2 8 2963.0;
1 2 9 2963.0;
1 2 10 2963.0;
1 2 11 2963.0;
1 2 12 2963.0;
2 1 1 2963.0;
2 1 2 2963.0;
2 1 3 2963.0;
2 1 4 2963.0;
2 1 5 2963.0;
2 1 6 2963.0;
2 1 7 2963.0;
2 1 8 2963.0;
2 1 9 2963.0;
2 1 10 2963.0;
2 1 11 2963.0;
2 1 12 2963.0;
2 2 1 2963.0;
2 2 2 2963.0;
2 2 3 2963.0;
2 2 4 2963.0;
2 2 5 2963.0;
2 2 6 2963.0;
2 2 7 2963.0;
2 2 8 2963.0;
2 2 9 2963.0;
2 2 10 2963.0;
2 2 11 2963.0;
2 2 12 2963.0;
3 1 1 2963.0;
3 1 2 2963.0;
3 1 3 2963.0;
3 1 4 2963.0;
3 1 5 2963.0;
3 1 6 2963.0;
3 1 7 2963.0;
3 1 8 2963.0;
3 1 9 2963.0;
3 1 10 2963.0;
3 1 11 2963.0;
3 1 12 2963.0;
3 2 1 2963.0;
3 2 2 2963.0;
3 2 3 2963.0;
3 2 4 2963.0;
3 2 5 2963.0;
3 2 6 2963.0;
3 2 7 2963.0;
3 2 8 2963.0;
3 2 9 2963.0;
3 2 10 2963.0;
3 2 11 2963.0;
3 2 12 2963.0;
4 1 1 2963.0;
4 1 2 2963.0;
4 1 3 2963.0;
4 1 4 2963.0;
4 1 5 2963.0;
4 1 6 2963.0;
4 1 7 2963.0;
4 1 8 2963.0;
4 1 9 2963.0;
4 1 10 2963.0;
4 1 11 2963.0;
4 1 12 2963.0;
4 2 1 2963.0;
4 2 2 2963.0;
4 2 3 2963.0;
4 2 4 2963.0;
4 2 5 2963.0;
4 2 6 2963.0;
4 2 7 2963.0;
4 2 8 2963.0;
4 2 9 2963.0;
4 2 10 2963.0;
4 2 11 2963.0;
4 2 12 2963.0;
]

global Cap_p = [241652.0 241652.0 241652.0 241652.0 241652.0 241652.0 241652.0 241652.0 241652.0 241652.0 241652.0 241652.0; 205851.0 205851.0 205851.0 205851.0 205851.0 205851.0 205851.0 205851.0 205851.0 205851.0 205851.0 205851.0]
#-----------------------------------------
