###################################################
# Classe 17 : K = 4, M = 2, T = 12, N = 10
# Exemplo: 9.   Nome do arquivo: c17ex09.dat          Semente: 8555

global Q1 = 1e5
4 1 2 17.604;
4 1 3 17.604;
4 1 4 17.604;
4 1 5 17.604;
4 1 6 17.604;
4 1 7 17.604;
4 1 8 17.604;
4 1 9 17.604;
4 1 10 17.604;
4 1 11 17.604;
4 1 12 17.604;
4 2 1 21.16;
4 2 2 21.16;
4 2 3 21.16;
4 2 4 21.16;
4 2 5 21.16;
4 2 6 21.16;
4 2 7 21.16;
4 2 8 21.16;
4 2 9 21.16;
4 2 10 21.16;
4 2 11 21.16;
4 2 12 21.16;
]

# cw: custo de estocar uma bobina mestre
global c_w = [
1 1 1 0.012;
1 1 2 0.012;
1 1 3 0.012;
1 1 4 0.012;
1 1 5 0.012;
1 1 6 0.012;
1 1 7 0.012;
1 1 8 0.012;
1 1 9 0.012;
1 1 10 0.012;
1 1 11 0.012;
1 1 12 0.012;
1 2 1 0.01;
1 2 2 0.01;
1 2 3 0.01;
1 2 4 0.01;
1 2 5 0.01;
1 2 6 0.01;
1 2 7 0.01;
1 2 8 0.01;
1 2 9 0.01;
1 2 10 0.01;
1 2 11 0.01;
1 2 12 0.01;
2 1 1 0.009;
2 1 2 0.009;
2 1 3 0.009;
2 1 4 0.009;
2 1 5 0.009;
2 1 6 0.009;
2 1 7 0.009;
2 1 8 0.009;
2 1 9 0.009;
2 1 10 0.009;
2 1 11 0.009;
2 1 12 0.009;
2 2 1 0.008;
2 2 2 0.008;
2 2 3 0.008;
2 2 4 0.008;
2 2 5 0.008;
2 2 6 0.008;
2 2 7 0.008;
2 2 8 0.008;
2 2 9 0.008;
2 2 10 0.008;
2 2 11 0.008;
2 2 12 0.008;
3 1 1 0.013;
3 1 2 0.013;
3 1 3 0.013;
3 1 4 0.013;
3 1 5 0.013;
3 1 6 0.013;
3 1 7 0.013;
3 1 8 0.013;
3 1 9 0.013;
3 1 10 0.013;
3 1 11 0.013;
3 1 12 0.013;
3 2 1 0.011;
3 2 2 0.011;
3 2 3 0.011;
3 2 4 0.011;
3 2 5 0.011;
3 2 6 0.011;
3 2 7 0.011;
3 2 8 0.011;
3 2 9 0.011;
3 2 10 0.011;
3 2 11 0.011;
3 2 12 0.011;
4 1 1 0.01;
4 1 2 0.01;
4 1 3 0.01;
4 1 4 0.01;
4 1 5 0.01;
4 1 6 0.01;
4 1 7 0.01;
4 1 8 0.01;
4 1 9 0.01;
4 1 10 0.01;
4 1 11 0.01;
4 1 12 0.01;
4 2 1 0.008;
4 2 2 0.008;
4 2 3 0.008;
4 2 4 0.008;
4 2 5 0.008;
4 2 6 0.008;
4 2 7 0.008;
4 2 8 0.008;
4 2 9 0.008;
4 2 10 0.008;
4 2 11 0.008;
4 2 12 0.008;
]

# cz: custo de setup por bobina mestre
global c_z = [
1 1 1 1.083;
1 1 2 1.083;
1 1 3 1.083;
1 1 4 1.083;
1 1 5 1.083;
1 1 6 1.083;
1 1 7 1.083;
1 1 8 1.083;
1 1 9 1.083;
1 1 10 1.083;
1 1 11 1.083;
1 1 12 1.083;
1 2 1 0.963;
1 2 2 0.963;
1 2 3 0.963;
1 2 4 0.963;
1 2 5 0.963;
1 2 6 0.963;
1 2 7 0.963;
1 2 8 0.963;
1 2 9 0.963;
1 2 10 0.963;
1 2 11 0.963;
1 2 12 0.963;
2 1 1 1.113;
2 1 2 1.113;
2 1 3 1.113;
2 1 4 1.113;
2 1 5 1.113;
2 1 6 1.113;
2 1 7 1.113;
2 1 8 1.113;
2 1 9 1.113;
2 1 10 1.113;
2 1 11 1.113;
2 1 12 1.113;
2 2 1 0.923;
2 2 2 0.923;
2 2 3 0.923;
2 2 4 0.923;
2 2 5 0.923;
2 2 6 0.923;
2 2 7 0.923;
2 2 8 0.923;
2 2 9 0.923;
2 2 10 0.923;
2 2 11 0.923;
2 2 12 0.923;
3 1 1 0.859;
3 1 2 0.859;
3 1 3 0.859;
3 1 4 0.859;
3 1 5 0.859;
3 1 6 0.859;
3 1 7 0.859;
3 1 8 0.859;
3 1 9 0.859;
3 1 10 0.859;
3 1 11 0.859;
3 1 12 0.859;
3 2 1 1.016;
3 2 2 1.016;
3 2 3 1.016;
3 2 4 1.016;
3 2 5 1.016;
3 2 6 1.016;
3 2 7 1.016;
3 2 8 1.016;
3 2 9 1.016;
3 2 10 1.016;
3 2 11 1.016;
3 2 12 1.016;
4 1 1 0.792;
4 1 2 0.792;
4 1 3 0.792;
4 1 4 0.792;
4 1 5 0.792;
4 1 6 0.792;
4 1 7 0.792;
4 1 8 0.792;
4 1 9 0.792;
4 1 10 0.792;
4 1 11 0.792;
4 1 12 0.792;
4 2 1 0.656;
4 2 2 0.656;
4 2 3 0.656;
4 2 4 0.656;
4 2 5 0.656;
4 2 6 0.656;
4 2 7 0.656;
4 2 8 0.656;
4 2 9 0.656;
4 2 10 0.656;
4 2 11 0.656;
4 2 12 0.656;
]

# cy: custo de corte por bobina mestre
global c_y = [
1 1 1 3.694;
1 1 2 3.694;
1 1 3 3.694;
1 1 4 3.694;
1 1 5 3.694;
1 1 6 3.694;
1 1 7 3.694;
1 1 8 3.694;
1 1 9 3.694;
1 1 10 3.694;
1 1 11 3.694;
1 1 12 3.694;
1 2 1 2.628;
1 2 2 2.628;
1 2 3 2.628;
1 2 4 2.628;
1 2 5 2.628;
1 2 6 2.628;
1 2 7 2.628;
1 2 8 2.628;
1 2 9 2.628;
1 2 10 2.628;
1 2 11 2.628;
1 2 12 2.628;
2 1 1 2.419;
2 1 2 2.419;
2 1 3 2.419;
2 1 4 2.419;
2 1 5 2.419;
2 1 6 2.419;
2 1 7 2.419;
2 1 8 2.419;
2 1 9 2.419;
2 1 10 2.419;
2 1 11 2.419;
2 1 12 2.419;
2 2 1 2.199;
2 2 2 2.199;
2 2 3 2.199;
2 2 4 2.199;
2 2 5 2.199;
2 2 6 2.199;
2 2 7 2.199;
2 2 8 2.199;
2 2 9 2.199;
2 2 10 2.199;
2 2 11 2.199;
2 2 12 2.199;
3 1 1 3.791;
3 1 2 3.791;
3 1 3 3.791;
3 1 4 3.791;
3 1 5 3.791;
3 1 6 3.791;
3 1 7 3.791;
3 1 8 3.791;
3 1 9 3.791;
3 1 10 3.791;
3 1 11 3.791;
3 1 12 3.791;
3 2 1 3.243;
3 2 2 3.243;
3 2 3 3.243;
3 2 4 3.243;
3 2 5 3.243;
3 2 6 3.243;
3 2 7 3.243;
3 2 8 3.243;
3 2 9 3.243;
3 2 10 3.243;
3 2 11 3.243;
3 2 12 3.243;
4 1 1 1.76;
4 1 2 1.76;
4 1 3 1.76;
4 1 4 1.76;
4 1 5 1.76;
4 1 6 1.76;
4 1 7 1.76;
4 1 8 1.76;
4 1 9 1.76;
4 1 10 1.76;
4 1 11 1.76;
4 1 12 1.76;
4 2 1 2.116;
4 2 2 2.116;
4 2 3 2.116;
4 2 4 2.116;
4 2 5 2.116;
4 2 6 2.116;
4 2 7 2.116;
4 2 8 2.116;
4 2 9 2.116;
4 2 10 2.116;
4 2 11 2.116;
4 2 12 2.116;
]

# c_e: Custo de estocar um item de largura l_i
global c_e = [
1 1 1 0.006;
1 1 2 0.006;
1 1 3 0.006;
1 1 4 0.006;
1 1 5 0.006;
1 1 6 0.006;
1 1 7 0.006;
1 1 8 0.006;
1 1 9 0.006;
1 1 10 0.006;
1 1 11 0.006;
1 1 12 0.006;
1 2 1 0.004;
1 2 2 0.004;
1 2 3 0.004;
1 2 4 0.004;
1 2 5 0.004;
1 2 6 0.004;
1 2 7 0.004;
1 2 8 0.004;
1 2 9 0.004;
1 2 10 0.004;
1 2 11 0.004;
1 2 12 0.004;
1 3 1 0.006;
1 3 2 0.006;
1 3 3 0.006;
1 3 4 0.006;
1 3 5 0.006;
1 3 6 0.006;
1 3 7 0.006;
1 3 8 0.006;
1 3 9 0.006;
1 3 10 0.006;
1 3 11 0.006;
1 3 12 0.006;
1 4 1 0.005;
1 4 2 0.005;
1 4 3 0.005;
1 4 4 0.005;
1 4 5 0.005;
1 4 6 0.005;
1 4 7 0.005;
1 4 8 0.005;
1 4 9 0.005;
1 4 10 0.005;
1 4 11 0.005;
1 4 12 0.005;
2 1 1 0.006;
2 1 2 0.006;
2 1 3 0.006;
2 1 4 0.006;
2 1 5 0.006;
2 1 6 0.006;
2 1 7 0.006;
2 1 8 0.006;
2 1 9 0.006;
2 1 10 0.006;
2 1 11 0.006;
2 1 12 0.006;
2 2 1 0.004;
2 2 2 0.004;
2 2 3 0.004;
2 2 4 0.004;
2 2 5 0.004;
2 2 6 0.004;
2 2 7 0.004;
2 2 8 0.004;
2 2 9 0.004;
2 2 10 0.004;
2 2 11 0.004;
2 2 12 0.004;
2 3 1 0.006;
2 3 2 0.006;
2 3 3 0.006;
2 3 4 0.006;
2 3 5 0.006;
2 3 6 0.006;
2 3 7 0.006;
2 3 8 0.006;
2 3 9 0.006;
2 3 10 0.006;
2 3 11 0.006;
2 3 12 0.006;
2 4 1 0.005;
2 4 2 0.005;
2 4 3 0.005;
2 4 4 0.005;
2 4 5 0.005;
2 4 6 0.005;
2 4 7 0.005;
2 4 8 0.005;
2 4 9 0.005;
2 4 10 0.005;
2 4 11 0.005;
2 4 12 0.005;
3 1 1 0.006;
3 1 2 0.006;
3 1 3 0.006;
3 1 4 0.006;
3 1 5 0.006;
3 1 6 0.006;
3 1 7 0.006;
3 1 8 0.006;
3 1 9 0.006;
3 1 10 0.006;
3 1 11 0.006;
3 1 12 0.006;
3 2 1 0.004;
3 2 2 0.004;
3 2 3 0.004;
3 2 4 0.004;
3 2 5 0.004;
3 2 6 0.004;
3 2 7 0.004;
3 2 8 0.004;
3 2 9 0.004;
3 2 10 0.004;
3 2 11 0.004;
3 2 12 0.004;
3 3 1 0.006;
3 3 2 0.006;
3 3 3 0.006;
3 3 4 0.006;
3 3 5 0.006;
3 3 6 0.006;
3 3 7 0.006;
3 3 8 0.006;
3 3 9 0.006;
3 3 10 0.006;
3 3 11 0.006;
3 3 12 0.006;
3 4 1 0.005;
3 4 2 0.005;
3 4 3 0.005;
3 4 4 0.005;
3 4 5 0.005;
3 4 6 0.005;
3 4 7 0.005;
3 4 8 0.005;
3 4 9 0.005;
3 4 10 0.005;
3 4 11 0.005;
3 4 12 0.005;
4 1 1 0.006;
4 1 2 0.006;
4 1 3 0.006;
4 1 4 0.006;
4 1 5 0.006;
4 1 6 0.006;
4 1 7 0.006;
4 1 8 0.006;
4 1 9 0.006;
4 1 10 0.006;
4 1 11 0.006;
4 1 12 0.006;
4 2 1 0.004;
4 2 2 0.004;
4 2 3 0.004;
4 2 4 0.004;
4 2 5 0.004;
4 2 6 0.004;
4 2 7 0.004;
4 2 8 0.004;
4 2 9 0.004;
4 2 10 0.004;
4 2 11 0.004;
4 2 12 0.004;
4 3 1 0.006;
4 3 2 0.006;
4 3 3 0.006;
4 3 4 0.006;
4 3 5 0.006;
4 3 6 0.006;
4 3 7 0.006;
4 3 8 0.006;
4 3 9 0.006;
4 3 10 0.006;
4 3 11 0.006;
4 3 12 0.006;
4 4 1 0.005;
4 4 2 0.005;
4 4 3 0.005;
4 4 4 0.005;
4 4 5 0.005;
4 4 6 0.005;
4 4 7 0.005;
4 4 8 0.005;
4 4 9 0.005;
4 4 10 0.005;
4 4 11 0.005;
4 4 12 0.005;
5 1 1 0.006;
5 1 2 0.006;
5 1 3 0.006;
5 1 4 0.006;
5 1 5 0.006;
5 1 6 0.006;
5 1 7 0.006;
5 1 8 0.006;
5 1 9 0.006;
5 1 10 0.006;
5 1 11 0.006;
5 1 12 0.006;
5 2 1 0.004;
5 2 2 0.004;
5 2 3 0.004;
5 2 4 0.004;
5 2 5 0.004;
5 2 6 0.004;
5 2 7 0.004;
5 2 8 0.004;
5 2 9 0.004;
5 2 10 0.004;
5 2 11 0.004;
5 2 12 0.004;
5 3 1 0.006;
5 3 2 0.006;
5 3 3 0.006;
5 3 4 0.006;
5 3 5 0.006;
5 3 6 0.006;
5 3 7 0.006;
5 3 8 0.006;
5 3 9 0.006;
5 3 10 0.006;
5 3 11 0.006;
5 3 12 0.006;
5 4 1 0.005;
5 4 2 0.005;
5 4 3 0.005;
5 4 4 0.005;
5 4 5 0.005;
5 4 6 0.005;
5 4 7 0.005;
5 4 8 0.005;
5 4 9 0.005;
5 4 10 0.005;
5 4 11 0.005;
5 4 12 0.005;
6 1 1 0.006;
6 1 2 0.006;
6 1 3 0.006;
6 1 4 0.006;
6 1 5 0.006;
6 1 6 0.006;
6 1 7 0.006;
6 1 8 0.006;
6 1 9 0.006;
6 1 10 0.006;
6 1 11 0.006;
6 1 12 0.006;
6 2 1 0.004;
6 2 2 0.004;
6 2 3 0.004;
6 2 4 0.004;
6 2 5 0.004;
6 2 6 0.004;
6 2 7 0.004;
6 2 8 0.004;
6 2 9 0.004;
6 2 10 0.004;
6 2 11 0.004;
6 2 12 0.004;
6 3 1 0.006;
6 3 2 0.006;
6 3 3 0.006;
6 3 4 0.006;
6 3 5 0.006;
6 3 6 0.006;
6 3 7 0.006;
6 3 8 0.006;
6 3 9 0.006;
6 3 10 0.006;
6 3 11 0.006;
6 3 12 0.006;
6 4 1 0.005;
6 4 2 0.005;
6 4 3 0.005;
6 4 4 0.005;
6 4 5 0.005;
6 4 6 0.005;
6 4 7 0.005;
6 4 8 0.005;
6 4 9 0.005;
6 4 10 0.005;
6 4 11 0.005;
6 4 12 0.005;
7 1 1 0.006;
7 1 2 0.006;
7 1 3 0.006;
7 1 4 0.006;
7 1 5 0.006;
7 1 6 0.006;
7 1 7 0.006;
7 1 8 0.006;
7 1 9 0.006;
7 1 10 0.006;
7 1 11 0.006;
7 1 12 0.006;
7 2 1 0.004;
7 2 2 0.004;
7 2 3 0.004;
7 2 4 0.004;
7 2 5 0.004;
7 2 6 0.004;
7 2 7 0.004;
7 2 8 0.004;
7 2 9 0.004;
7 2 10 0.004;
7 2 11 0.004;
7 2 12 0.004;
7 3 1 0.006;
7 3 2 0.006;
7 3 3 0.006;
7 3 4 0.006;
7 3 5 0.006;
7 3 6 0.006;
7 3 7 0.006;
7 3 8 0.006;
7 3 9 0.006;
7 3 10 0.006;
7 3 11 0.006;
7 3 12 0.006;
7 4 1 0.005;
7 4 2 0.005;
7 4 3 0.005;
7 4 4 0.005;
7 4 5 0.005;
7 4 6 0.005;
7 4 7 0.005;
7 4 8 0.005;
7 4 9 0.005;
7 4 10 0.005;
7 4 11 0.005;
7 4 12 0.005;
8 1 1 0.006;
8 1 2 0.006;
8 1 3 0.006;
8 1 4 0.006;
8 1 5 0.006;
8 1 6 0.006;
8 1 7 0.006;
8 1 8 0.006;
8 1 9 0.006;
8 1 10 0.006;
8 1 11 0.006;
8 1 12 0.006;
8 2 1 0.004;
8 2 2 0.004;
8 2 3 0.004;
8 2 4 0.004;
8 2 5 0.004;
8 2 6 0.004;
8 2 7 0.004;
8 2 8 0.004;
8 2 9 0.004;
8 2 10 0.004;
8 2 11 0.004;
8 2 12 0.004;
8 3 1 0.006;
8 3 2 0.006;
8 3 3 0.006;
8 3 4 0.006;
8 3 5 0.006;
8 3 6 0.006;
8 3 7 0.006;
8 3 8 0.006;
8 3 9 0.006;
8 3 10 0.006;
8 3 11 0.006;
8 3 12 0.006;
8 4 1 0.005;
8 4 2 0.005;
8 4 3 0.005;
8 4 4 0.005;
8 4 5 0.005;
8 4 6 0.005;
8 4 7 0.005;
8 4 8 0.005;
8 4 9 0.005;
8 4 10 0.005;
8 4 11 0.005;
8 4 12 0.005;
9 1 1 0.006;
9 1 2 0.006;
9 1 3 0.006;
9 1 4 0.006;
9 1 5 0.006;
9 1 6 0.006;
9 1 7 0.006;
9 1 8 0.006;
9 1 9 0.006;
9 1 10 0.006;
9 1 11 0.006;
9 1 12 0.006;
9 2 1 0.004;
9 2 2 0.004;
9 2 3 0.004;
9 2 4 0.004;
9 2 5 0.004;
9 2 6 0.004;
9 2 7 0.004;
9 2 8 0.004;
9 2 9 0.004;
9 2 10 0.004;
9 2 11 0.004;
9 2 12 0.004;
9 3 1 0.006;
9 3 2 0.006;
9 3 3 0.006;
9 3 4 0.006;
9 3 5 0.006;
9 3 6 0.006;
9 3 7 0.006;
9 3 8 0.006;
9 3 9 0.006;
9 3 10 0.006;
9 3 11 0.006;
9 3 12 0.006;
9 4 1 0.005;
9 4 2 0.005;
9 4 3 0.005;
9 4 4 0.005;
9 4 5 0.005;
9 4 6 0.005;
9 4 7 0.005;
9 4 8 0.005;
9 4 9 0.005;
9 4 10 0.005;
9 4 11 0.005;
9 4 12 0.005;
10 1 1 0.006;
10 1 2 0.006;
10 1 3 0.006;
10 1 4 0.006;
10 1 5 0.006;
10 1 6 0.006;
10 1 7 0.006;
10 1 8 0.006;
10 1 9 0.006;
10 1 10 0.006;
10 1 11 0.006;
10 1 12 0.006;
10 2 1 0.004;
10 2 2 0.004;
10 2 3 0.004;
10 2 4 0.004;
10 2 5 0.004;
10 2 6 0.004;
10 2 7 0.004;
10 2 8 0.004;
10 2 9 0.004;
10 2 10 0.004;
10 2 11 0.004;
10 2 12 0.004;
10 3 1 0.006;
10 3 2 0.006;
10 3 3 0.006;
10 3 4 0.006;
10 3 5 0.006;
10 3 6 0.006;
10 3 7 0.006;
10 3 8 0.006;
10 3 9 0.006;
10 3 10 0.006;
10 3 11 0.006;
10 3 12 0.006;
10 4 1 0.005;
10 4 2 0.005;
10 4 3 0.005;
10 4 4 0.005;
10 4 5 0.005;
10 4 6 0.005;
10 4 7 0.005;
10 4 8 0.005;
10 4 9 0.005;
10 4 10 0.005;
10 4 11 0.005;
10 4 12 0.005;
]

# csc: custo de setup do padrão de corte (igual para cada padrão j)
global c_sc = [
1 1 1 0.148;
1 1 2 0.148;
1 1 3 0.148;
1 1 4 0.148;
1 1 5 0.148;
1 1 6 0.148;
1 1 7 0.148;
1 1 8 0.148;
1 1 9 0.148;
1 1 10 0.148;
1 1 11 0.148;
1 1 12 0.148;
1 2 1 0.129;
1 2 2 0.129;
1 2 3 0.129;
1 2 4 0.129;
1 2 5 0.129;
1 2 6 0.129;
1 2 7 0.129;
1 2 8 0.129;
1 2 9 0.129;
1 2 10 0.129;
1 2 11 0.129;
1 2 12 0.129;
2 1 1 0.102;
2 1 2 0.102;
2 1 3 0.102;
2 1 4 0.102;
2 1 5 0.102;
2 1 6 0.102;
2 1 7 0.102;
2 1 8 0.102;
2 1 9 0.102;
2 1 10 0.102;
2 1 11 0.102;
2 1 12 0.102;
2 2 1 0.101;
2 2 2 0.101;
2 2 3 0.101;
2 2 4 0.101;
2 2 5 0.101;
2 2 6 0.101;
2 2 7 0.101;
2 2 8 0.101;
2 2 9 0.101;
2 2 10 0.101;
2 2 11 0.101;
2 2 12 0.101;
3 1 1 0.129;
3 1 2 0.129;
3 1 3 0.129;
3 1 4 0.129;
3 1 5 0.129;
3 1 6 0.129;
3 1 7 0.129;
3 1 8 0.129;
3 1 9 0.129;
3 1 10 0.129;
3 1 11 0.129;
3 1 12 0.129;
3 2 1 0.149;
3 2 2 0.149;
3 2 3 0.149;
3 2 4 0.149;
3 2 5 0.149;
3 2 6 0.149;
3 2 7 0.149;
3 2 8 0.149;
3 2 9 0.149;
3 2 10 0.149;
3 2 11 0.149;
3 2 12 0.149;
4 1 1 0.088;
4 1 2 0.088;
4 1 3 0.088;
4 1 4 0.088;
4 1 5 0.088;
4 1 6 0.088;
4 1 7 0.088;
4 1 8 0.088;
4 1 9 0.088;
4 1 10 0.088;
4 1 11 0.088;
4 1 12 0.088;
4 2 1 0.083;
4 2 2 0.083;
4 2 3 0.083;
4 2 4 0.083;
4 2 5 0.083;
4 2 6 0.083;
4 2 7 0.083;
4 2 8 0.083;
4 2 9 0.083;
4 2 10 0.083;
4 2 11 0.083;
4 2 12 0.083;
]

# Demandas
global d = [
1 1 1 294;
1 1 2 300;
1 1 3 0;
1 1 4 81;
1 1 5 0;
1 1 6 54;
1 1 7 0;
1 1 8 201;
1 1 9 157;
1 1 10 0;
1 1 11 191;
1 1 12 74;
1 2 1 182;
1 2 2 253;
1 2 3 108;
1 2 4 0;
1 2 5 53;
1 2 6 287;
1 2 7 174;
1 2 8 74;
1 2 9 140;
1 2 10 166;
1 2 11 100;
1 2 12 239;
1 3 1 104;
1 3 2 114;
1 3 3 285;
1 3 4 207;
1 3 5 220;
1 3 6 255;
1 3 7 165;
1 3 8 0;
1 3 9 246;
1 3 10 62;
1 3 11 293;
1 3 12 249;
1 4 1 226;
1 4 2 229;
1 4 3 77;
1 4 4 255;
1 4 5 207;
1 4 6 0;
1 4 7 297;
1 4 8 78;
1 4 9 164;
1 4 10 0;
1 4 11 283;
1 4 12 199;
2 1 1 292;
2 1 2 270;
2 1 3 224;
2 1 4 198;
2 1 5 231;
2 1 6 146;
2 1 7 0;
2 1 8 271;
2 1 9 0;
2 1 10 188;
2 1 11 78;
2 1 12 260;
2 2 1 291;
2 2 2 69;
2 2 3 244;
2 2 4 0;
2 2 5 0;
2 2 6 225;
2 2 7 197;
2 2 8 73;
2 2 9 282;
2 2 10 218;
2 2 11 60;
2 2 12 267;
2 3 1 161;
2 3 2 123;
2 3 3 210;
2 3 4 53;
2 3 5 69;
2 3 6 277;
2 3 7 0;
2 3 8 285;
2 3 9 208;
2 3 10 227;
2 3 11 107;
2 3 12 77;
2 4 1 241;
2 4 2 0;
2 4 3 294;
2 4 4 97;
2 4 5 289;
2 4 6 236;
2 4 7 218;
2 4 8 87;
2 4 9 155;
2 4 10 0;
2 4 11 0;
2 4 12 124;
3 1 1 98;
3 1 2 63;
3 1 3 271;
3 1 4 217;
3 1 5 0;
3 1 6 190;
3 1 7 292;
3 1 8 227;
3 1 9 0;
3 1 10 213;
3 1 11 234;
3 1 12 137;
3 2 1 82;
3 2 2 225;
3 2 3 62;
3 2 4 295;
3 2 5 265;
3 2 6 255;
3 2 7 107;
3 2 8 259;
3 2 9 0;
3 2 10 200;
3 2 11 128;
3 2 12 142;
3 3 1 62;
3 3 2 178;
3 3 3 101;
3 3 4 131;
3 3 5 62;
3 3 6 238;
3 3 7 185;
3 3 8 0;
3 3 9 77;
3 3 10 188;
3 3 11 93;
3 3 12 0;
3 4 1 298;
3 4 2 287;
3 4 3 0;
3 4 4 103;
3 4 5 245;
3 4 6 291;
3 4 7 0;
3 4 8 131;
3 4 9 175;
3 4 10 0;
3 4 11 223;
3 4 12 0;
4 1 1 129;
4 1 2 225;
4 1 3 84;
4 1 4 105;
4 1 5 297;
4 1 6 0;
4 1 7 0;
4 1 8 138;
4 1 9 213;
4 1 10 147;
4 1 11 126;
4 1 12 242;
4 2 1 245;
4 2 2 66;
4 2 3 108;
4 2 4 0;
4 2 5 188;
4 2 6 253;
4 2 7 177;
4 2 8 77;
4 2 9 264;
4 2 10 95;
4 2 11 81;
4 2 12 77;
4 3 1 188;
4 3 2 232;
4 3 3 0;
4 3 4 266;
4 3 5 70;
4 3 6 0;
4 3 7 0;
4 3 8 142;
4 3 9 75;
4 3 10 0;
4 3 11 117;
4 3 12 0;
4 4 1 227;
4 4 2 215;
4 4 3 192;
4 4 4 182;
4 4 5 74;
4 4 6 0;
4 4 7 229;
4 4 8 147;
4 4 9 133;
4 4 10 183;
4 4 11 0;
4 4 12 137;
5 1 1 277;
5 1 2 69;
5 1 3 0;
5 1 4 61;
5 1 5 253;
5 1 6 58;
5 1 7 213;
5 1 8 296;
5 1 9 0;
5 1 10 253;
5 1 11 0;
5 1 12 248;
5 2 1 88;
5 2 2 290;
5 2 3 123;
5 2 4 216;
5 2 5 68;
5 2 6 67;
5 2 7 101;
5 2 8 292;
5 2 9 174;
5 2 10 233;
5 2 11 173;
5 2 12 209;
5 3 1 152;
5 3 2 195;
5 3 3 53;
5 3 4 280;
5 3 5 215;
5 3 6 167;
5 3 7 0;
5 3 8 136;
5 3 9 139;
5 3 10 0;
5 3 11 0;
5 3 12 157;
5 4 1 134;
5 4 2 136;
5 4 3 146;
5 4 4 84;
5 4 5 208;
5 4 6 218;
5 4 7 144;
5 4 8 80;
5 4 9 104;
5 4 10 178;
5 4 11 160;
5 4 12 160;
6 1 1 0;
6 1 2 254;
6 1 3 0;
6 1 4 281;
6 1 5 240;
6 1 6 133;
6 1 7 227;
6 1 8 293;
6 1 9 124;
6 1 10 240;
6 1 11 265;
6 1 12 261;
6 2 1 249;
6 2 2 130;
6 2 3 80;
6 2 4 131;
6 2 5 263;
6 2 6 76;
6 2 7 236;
6 2 8 81;
6 2 9 57;
6 2 10 214;
6 2 11 0;
6 2 12 69;
6 3 1 181;
6 3 2 274;
6 3 3 123;
6 3 4 56;
6 3 5 150;
6 3 6 0;
6 3 7 117;
6 3 8 0;
6 3 9 70;
6 3 10 0;
6 3 11 112;
6 3 12 109;
6 4 1 204;
6 4 2 193;
6 4 3 223;
6 4 4 229;
6 4 5 158;
6 4 6 135;
6 4 7 116;
6 4 8 138;
6 4 9 0;
6 4 10 162;
6 4 11 230;
6 4 12 0;
7 1 1 124;
7 1 2 0;
7 1 3 278;
7 1 4 281;
7 1 5 193;
7 1 6 228;
7 1 7 122;
7 1 8 300;
7 1 9 121;
7 1 10 216;
7 1 11 247;
7 1 12 193;
7 2 1 94;
7 2 2 0;
7 2 3 0;
7 2 4 0;
7 2 5 0;
7 2 6 0;
7 2 7 148;
7 2 8 156;
7 2 9 267;
7 2 10 239;
7 2 11 106;
7 2 12 138;
7 3 1 211;
