###################################################
# Classe 26 : K = 6, M = 2, T = 12, N = 10
# Exemplo: 9.   Nome do arquivo: c26ex09.dat          Semente: 9994

global Q1 = 1e5
3 2 11 18.4;
3 2 12 18.4;
4 1 1 21.924;
4 1 2 21.924;
4 1 3 21.924;
4 1 4 21.924;
4 1 5 21.924;
4 1 6 21.924;
4 1 7 21.924;
4 1 8 21.924;
4 1 9 21.924;
4 1 10 21.924;
4 1 11 21.924;
4 1 12 21.924;
4 2 1 19.504;
4 2 2 19.504;
4 2 3 19.504;
4 2 4 19.504;
4 2 5 19.504;
4 2 6 19.504;
4 2 7 19.504;
4 2 8 19.504;
4 2 9 19.504;
4 2 10 19.504;
4 2 11 19.504;
4 2 12 19.504;
5 1 1 24.732;
5 1 2 24.732;
5 1 3 24.732;
5 1 4 24.732;
5 1 5 24.732;
5 1 6 24.732;
5 1 7 24.732;
5 1 8 24.732;
5 1 9 24.732;
5 1 10 24.732;
5 1 11 24.732;
5 1 12 24.732;
5 2 1 18.584;
5 2 2 18.584;
5 2 3 18.584;
5 2 4 18.584;
5 2 5 18.584;
5 2 6 18.584;
5 2 7 18.584;
5 2 8 18.584;
5 2 9 18.584;
5 2 10 18.584;
5 2 11 18.584;
5 2 12 18.584;
6 1 1 23.868;
6 1 2 23.868;
6 1 3 23.868;
6 1 4 23.868;
6 1 5 23.868;
6 1 6 23.868;
6 1 7 23.868;
6 1 8 23.868;
6 1 9 23.868;
6 1 10 23.868;
6 1 11 23.868;
6 1 12 23.868;
6 2 1 19.227;
6 2 2 19.227;
6 2 3 19.227;
6 2 4 19.227;
6 2 5 19.227;
6 2 6 19.227;
6 2 7 19.227;
6 2 8 19.227;
6 2 9 19.227;
6 2 10 19.227;
6 2 11 19.227;
6 2 12 19.227;
]

# cw: custo de estocar uma bobina mestre
global c_w = [
1 1 1 0.013;
1 1 2 0.013;
1 1 3 0.013;
1 1 4 0.013;
1 1 5 0.013;
1 1 6 0.013;
1 1 7 0.013;
1 1 8 0.013;
1 1 9 0.013;
1 1 10 0.013;
1 1 11 0.013;
1 1 12 0.013;
1 2 1 0.012;
1 2 2 0.012;
1 2 3 0.012;
1 2 4 0.012;
1 2 5 0.012;
1 2 6 0.012;
1 2 7 0.012;
1 2 8 0.012;
1 2 9 0.012;
1 2 10 0.012;
1 2 11 0.012;
1 2 12 0.012;
2 1 1 0.009;
2 1 2 0.009;
2 1 3 0.009;
2 1 4 0.009;
2 1 5 0.009;
2 1 6 0.009;
2 1 7 0.009;
2 1 8 0.009;
2 1 9 0.009;
2 1 10 0.009;
2 1 11 0.009;
2 1 12 0.009;
2 2 1 0.007;
2 2 2 0.007;
2 2 3 0.007;
2 2 4 0.007;
2 2 5 0.007;
2 2 6 0.007;
2 2 7 0.007;
2 2 8 0.007;
2 2 9 0.007;
2 2 10 0.007;
2 2 11 0.007;
2 2 12 0.007;
3 1 1 0.013;
3 1 2 0.013;
3 1 3 0.013;
3 1 4 0.013;
3 1 5 0.013;
3 1 6 0.013;
3 1 7 0.013;
3 1 8 0.013;
3 1 9 0.013;
3 1 10 0.013;
3 1 11 0.013;
3 1 12 0.013;
3 2 1 0.011;
3 2 2 0.011;
3 2 3 0.011;
3 2 4 0.011;
3 2 5 0.011;
3 2 6 0.011;
3 2 7 0.011;
3 2 8 0.011;
3 2 9 0.011;
3 2 10 0.011;
3 2 11 0.011;
3 2 12 0.011;
4 1 1 0.009;
4 1 2 0.009;
4 1 3 0.009;
4 1 4 0.009;
4 1 5 0.009;
4 1 6 0.009;
4 1 7 0.009;
4 1 8 0.009;
4 1 9 0.009;
4 1 10 0.009;
4 1 11 0.009;
4 1 12 0.009;
4 2 1 0.007;
4 2 2 0.007;
4 2 3 0.007;
4 2 4 0.007;
4 2 5 0.007;
4 2 6 0.007;
4 2 7 0.007;
4 2 8 0.007;
4 2 9 0.007;
4 2 10 0.007;
4 2 11 0.007;
4 2 12 0.007;
5 1 1 0.01;
5 1 2 0.01;
5 1 3 0.01;
5 1 4 0.01;
5 1 5 0.01;
5 1 6 0.01;
5 1 7 0.01;
5 1 8 0.01;
5 1 9 0.01;
5 1 10 0.01;
5 1 11 0.01;
5 1 12 0.01;
5 2 1 0.009;
5 2 2 0.009;
5 2 3 0.009;
5 2 4 0.009;
5 2 5 0.009;
5 2 6 0.009;
5 2 7 0.009;
5 2 8 0.009;
5 2 9 0.009;
5 2 10 0.009;
5 2 11 0.009;
5 2 12 0.009;
6 1 1 0.013;
6 1 2 0.013;
6 1 3 0.013;
6 1 4 0.013;
6 1 5 0.013;
6 1 6 0.013;
6 1 7 0.013;
6 1 8 0.013;
6 1 9 0.013;
6 1 10 0.013;
6 1 11 0.013;
6 1 12 0.013;
6 2 1 0.011;
6 2 2 0.011;
6 2 3 0.011;
6 2 4 0.011;
6 2 5 0.011;
6 2 6 0.011;
6 2 7 0.011;
6 2 8 0.011;
6 2 9 0.011;
6 2 10 0.011;
6 2 11 0.011;
6 2 12 0.011;
]

# cz: custo de setup por bobina mestre
global c_z = [
1 1 1 1.213;
1 1 2 1.213;
1 1 3 1.213;
1 1 4 1.213;
1 1 5 1.213;
1 1 6 1.213;
1 1 7 1.213;
1 1 8 1.213;
1 1 9 1.213;
1 1 10 1.213;
1 1 11 1.213;
1 1 12 1.213;
1 2 1 0.741;
1 2 2 0.741;
1 2 3 0.741;
1 2 4 0.741;
1 2 5 0.741;
1 2 6 0.741;
1 2 7 0.741;
1 2 8 0.741;
1 2 9 0.741;
1 2 10 0.741;
1 2 11 0.741;
1 2 12 0.741;
2 1 1 0.825;
2 1 2 0.825;
2 1 3 0.825;
2 1 4 0.825;
2 1 5 0.825;
2 1 6 0.825;
2 1 7 0.825;
2 1 8 0.825;
2 1 9 0.825;
2 1 10 0.825;
2 1 11 0.825;
2 1 12 0.825;
2 2 1 0.773;
2 2 2 0.773;
2 2 3 0.773;
2 2 4 0.773;
2 2 5 0.773;
2 2 6 0.773;
2 2 7 0.773;
2 2 8 0.773;
2 2 9 0.773;
2 2 10 0.773;
2 2 11 0.773;
2 2 12 0.773;
3 1 1 0.76;
3 1 2 0.76;
3 1 3 0.76;
3 1 4 0.76;
3 1 5 0.76;
3 1 6 0.76;
3 1 7 0.76;
3 1 8 0.76;
3 1 9 0.76;
3 1 10 0.76;
3 1 11 0.76;
3 1 12 0.76;
3 2 1 0.662;
3 2 2 0.662;
3 2 3 0.662;
3 2 4 0.662;
3 2 5 0.662;
3 2 6 0.662;
3 2 7 0.662;
3 2 8 0.662;
3 2 9 0.662;
3 2 10 0.662;
3 2 11 0.662;
3 2 12 0.662;
4 1 1 0.987;
4 1 2 0.987;
4 1 3 0.987;
4 1 4 0.987;
4 1 5 0.987;
4 1 6 0.987;
4 1 7 0.987;
4 1 8 0.987;
4 1 9 0.987;
4 1 10 0.987;
4 1 11 0.987;
4 1 12 0.987;
4 2 1 0.644;
4 2 2 0.644;
4 2 3 0.644;
4 2 4 0.644;
4 2 5 0.644;
4 2 6 0.644;
4 2 7 0.644;
4 2 8 0.644;
4 2 9 0.644;
4 2 10 0.644;
4 2 11 0.644;
4 2 12 0.644;
5 1 1 1.237;
5 1 2 1.237;
5 1 3 1.237;
5 1 4 1.237;
5 1 5 1.237;
5 1 6 1.237;
5 1 7 1.237;
5 1 8 1.237;
5 1 9 1.237;
5 1 10 1.237;
5 1 11 1.237;
5 1 12 1.237;
5 2 1 0.836;
5 2 2 0.836;
5 2 3 0.836;
5 2 4 0.836;
5 2 5 0.836;
5 2 6 0.836;
5 2 7 0.836;
5 2 8 0.836;
5 2 9 0.836;
5 2 10 0.836;
5 2 11 0.836;
5 2 12 0.836;
6 1 1 1.002;
6 1 2 1.002;
6 1 3 1.002;
6 1 4 1.002;
6 1 5 1.002;
6 1 6 1.002;
6 1 7 1.002;
6 1 8 1.002;
6 1 9 1.002;
6 1 10 1.002;
6 1 11 1.002;
6 1 12 1.002;
6 2 1 0.634;
6 2 2 0.634;
6 2 3 0.634;
6 2 4 0.634;
6 2 5 0.634;
6 2 6 0.634;
6 2 7 0.634;
6 2 8 0.634;
6 2 9 0.634;
6 2 10 0.634;
6 2 11 0.634;
6 2 12 0.634;
]

# cy: custo de corte por bobina mestre
global c_y = [
1 1 1 3.285;
1 1 2 3.285;
1 1 3 3.285;
1 1 4 3.285;
1 1 5 3.285;
1 1 6 3.285;
1 1 7 3.285;
1 1 8 3.285;
1 1 9 3.285;
1 1 10 3.285;
1 1 11 3.285;
1 1 12 3.285;
1 2 1 2.093;
1 2 2 2.093;
1 2 3 2.093;
1 2 4 2.093;
1 2 5 2.093;
1 2 6 2.093;
1 2 7 2.093;
1 2 8 2.093;
1 2 9 2.093;
1 2 10 2.093;
1 2 11 2.093;
1 2 12 2.093;
2 1 1 2.689;
2 1 2 2.689;
2 1 3 2.689;
2 1 4 2.689;
2 1 5 2.689;
2 1 6 2.689;
2 1 7 2.689;
2 1 8 2.689;
2 1 9 2.689;
2 1 10 2.689;
2 1 11 2.689;
2 1 12 2.689;
2 2 1 2.024;
2 2 2 2.024;
2 2 3 2.024;
2 2 4 2.024;
2 2 5 2.024;
2 2 6 2.024;
2 2 7 2.024;
2 2 8 2.024;
2 2 9 2.024;
2 2 10 2.024;
2 2 11 2.024;
2 2 12 2.024;
3 1 1 2.074;
3 1 2 2.074;
3 1 3 2.074;
3 1 4 2.074;
3 1 5 2.074;
3 1 6 2.074;
3 1 7 2.074;
3 1 8 2.074;
3 1 9 2.074;
3 1 10 2.074;
3 1 11 2.074;
3 1 12 2.074;
3 2 1 2.392;
3 2 2 2.392;
3 2 3 2.392;
3 2 4 2.392;
3 2 5 2.392;
3 2 6 2.392;
3 2 7 2.392;
3 2 8 2.392;
3 2 9 2.392;
3 2 10 2.392;
3 2 11 2.392;
3 2 12 2.392;
4 1 1 3.069;
4 1 2 3.069;
4 1 3 3.069;
4 1 4 3.069;
4 1 5 3.069;
4 1 6 3.069;
4 1 7 3.069;
4 1 8 3.069;
4 1 9 3.069;
4 1 10 3.069;
4 1 11 3.069;
4 1 12 3.069;
4 2 1 1.95;
4 2 2 1.95;
4 2 3 1.95;
4 2 4 1.95;
4 2 5 1.95;
4 2 6 1.95;
4 2 7 1.95;
4 2 8 1.95;
4 2 9 1.95;
4 2 10 1.95;
4 2 11 1.95;
4 2 12 1.95;
5 1 1 2.473;
5 1 2 2.473;
5 1 3 2.473;
5 1 4 2.473;
5 1 5 2.473;
5 1 6 2.473;
5 1 7 2.473;
5 1 8 2.473;
5 1 9 2.473;
5 1 10 2.473;
5 1 11 2.473;
5 1 12 2.473;
5 2 1 2.602;
5 2 2 2.602;
5 2 3 2.602;
5 2 4 2.602;
5 2 5 2.602;
5 2 6 2.602;
5 2 7 2.602;
5 2 8 2.602;
5 2 9 2.602;
5 2 10 2.602;
5 2 11 2.602;
5 2 12 2.602;
6 1 1 3.342;
6 1 2 3.342;
6 1 3 3.342;
6 1 4 3.342;
6 1 5 3.342;
6 1 6 3.342;
6 1 7 3.342;
6 1 8 3.342;
6 1 9 3.342;
6 1 10 3.342;
6 1 11 3.342;
6 1 12 3.342;
6 2 1 2.115;
6 2 2 2.115;
6 2 3 2.115;
6 2 4 2.115;
6 2 5 2.115;
6 2 6 2.115;
6 2 7 2.115;
6 2 8 2.115;
6 2 9 2.115;
6 2 10 2.115;
6 2 11 2.115;
6 2 12 2.115;
]

# c_e: Custo de estocar um item de largura l_i
global c_e = [
1 1 1 0.006;
1 1 2 0.006;
1 1 3 0.006;
1 1 4 0.006;
1 1 5 0.006;
1 1 6 0.006;
1 1 7 0.006;
1 1 8 0.006;
1 1 9 0.006;
1 1 10 0.006;
1 1 11 0.006;
1 1 12 0.006;
1 2 1 0.004;
1 2 2 0.004;
1 2 3 0.004;
1 2 4 0.004;
1 2 5 0.004;
1 2 6 0.004;
1 2 7 0.004;
1 2 8 0.004;
1 2 9 0.004;
1 2 10 0.004;
1 2 11 0.004;
1 2 12 0.004;
1 3 1 0.006;
1 3 2 0.006;
1 3 3 0.006;
1 3 4 0.006;
1 3 5 0.006;
1 3 6 0.006;
1 3 7 0.006;
1 3 8 0.006;
1 3 9 0.006;
1 3 10 0.006;
1 3 11 0.006;
1 3 12 0.006;
1 4 1 0.004;
1 4 2 0.004;
1 4 3 0.004;
1 4 4 0.004;
1 4 5 0.004;
1 4 6 0.004;
1 4 7 0.004;
1 4 8 0.004;
1 4 9 0.004;
1 4 10 0.004;
1 4 11 0.004;
1 4 12 0.004;
1 5 1 0.005;
1 5 2 0.005;
1 5 3 0.005;
1 5 4 0.005;
1 5 5 0.005;
1 5 6 0.005;
1 5 7 0.005;
1 5 8 0.005;
1 5 9 0.005;
1 5 10 0.005;
1 5 11 0.005;
1 5 12 0.005;
1 6 1 0.006;
1 6 2 0.006;
1 6 3 0.006;
1 6 4 0.006;
1 6 5 0.006;
1 6 6 0.006;
1 6 7 0.006;
1 6 8 0.006;
1 6 9 0.006;
1 6 10 0.006;
1 6 11 0.006;
1 6 12 0.006;
2 1 1 0.006;
2 1 2 0.006;
2 1 3 0.006;
2 1 4 0.006;
2 1 5 0.006;
2 1 6 0.006;
2 1 7 0.006;
2 1 8 0.006;
2 1 9 0.006;
2 1 10 0.006;
2 1 11 0.006;
2 1 12 0.006;
2 2 1 0.004;
2 2 2 0.004;
2 2 3 0.004;
2 2 4 0.004;
2 2 5 0.004;
2 2 6 0.004;
2 2 7 0.004;
2 2 8 0.004;
2 2 9 0.004;
2 2 10 0.004;
2 2 11 0.004;
2 2 12 0.004;
2 3 1 0.006;
2 3 2 0.006;
2 3 3 0.006;
2 3 4 0.006;
2 3 5 0.006;
2 3 6 0.006;
2 3 7 0.006;
2 3 8 0.006;
2 3 9 0.006;
2 3 10 0.006;
2 3 11 0.006;
2 3 12 0.006;
2 4 1 0.004;
2 4 2 0.004;
2 4 3 0.004;
2 4 4 0.004;
2 4 5 0.004;
2 4 6 0.004;
2 4 7 0.004;
2 4 8 0.004;
2 4 9 0.004;
2 4 10 0.004;
2 4 11 0.004;
2 4 12 0.004;
2 5 1 0.005;
2 5 2 0.005;
2 5 3 0.005;
2 5 4 0.005;
2 5 5 0.005;
2 5 6 0.005;
2 5 7 0.005;
2 5 8 0.005;
2 5 9 0.005;
2 5 10 0.005;
2 5 11 0.005;
2 5 12 0.005;
2 6 1 0.006;
2 6 2 0.006;
2 6 3 0.006;
2 6 4 0.006;
2 6 5 0.006;
2 6 6 0.006;
2 6 7 0.006;
2 6 8 0.006;
2 6 9 0.006;
2 6 10 0.006;
2 6 11 0.006;
2 6 12 0.006;
3 1 1 0.006;
3 1 2 0.006;
3 1 3 0.006;
3 1 4 0.006;
3 1 5 0.006;
3 1 6 0.006;
3 1 7 0.006;
3 1 8 0.006;
3 1 9 0.006;
3 1 10 0.006;
3 1 11 0.006;
3 1 12 0.006;
3 2 1 0.004;
3 2 2 0.004;
3 2 3 0.004;
3 2 4 0.004;
3 2 5 0.004;
3 2 6 0.004;
3 2 7 0.004;
3 2 8 0.004;
3 2 9 0.004;
3 2 10 0.004;
3 2 11 0.004;
3 2 12 0.004;
3 3 1 0.006;
3 3 2 0.006;
3 3 3 0.006;
3 3 4 0.006;
3 3 5 0.006;
3 3 6 0.006;
3 3 7 0.006;
3 3 8 0.006;
3 3 9 0.006;
3 3 10 0.006;
3 3 11 0.006;
3 3 12 0.006;
3 4 1 0.004;
3 4 2 0.004;
3 4 3 0.004;
3 4 4 0.004;
3 4 5 0.004;
3 4 6 0.004;
3 4 7 0.004;
3 4 8 0.004;
3 4 9 0.004;
3 4 10 0.004;
3 4 11 0.004;
3 4 12 0.004;
3 5 1 0.005;
3 5 2 0.005;
3 5 3 0.005;
3 5 4 0.005;
3 5 5 0.005;
3 5 6 0.005;
3 5 7 0.005;
3 5 8 0.005;
3 5 9 0.005;
3 5 10 0.005;
3 5 11 0.005;
3 5 12 0.005;
3 6 1 0.006;
3 6 2 0.006;
3 6 3 0.006;
3 6 4 0.006;
3 6 5 0.006;
3 6 6 0.006;
3 6 7 0.006;
3 6 8 0.006;
3 6 9 0.006;
3 6 10 0.006;
3 6 11 0.006;
3 6 12 0.006;
4 1 1 0.006;
4 1 2 0.006;
4 1 3 0.006;
4 1 4 0.006;
4 1 5 0.006;
4 1 6 0.006;
4 1 7 0.006;
4 1 8 0.006;
4 1 9 0.006;
4 1 10 0.006;
4 1 11 0.006;
4 1 12 0.006;
4 2 1 0.004;
4 2 2 0.004;
4 2 3 0.004;
4 2 4 0.004;
4 2 5 0.004;
4 2 6 0.004;
4 2 7 0.004;
4 2 8 0.004;
4 2 9 0.004;
4 2 10 0.004;
4 2 11 0.004;
4 2 12 0.004;
4 3 1 0.006;
4 3 2 0.006;
4 3 3 0.006;
4 3 4 0.006;
4 3 5 0.006;
4 3 6 0.006;
4 3 7 0.006;
4 3 8 0.006;
4 3 9 0.006;
4 3 10 0.006;
4 3 11 0.006;
4 3 12 0.006;
4 4 1 0.004;
4 4 2 0.004;
4 4 3 0.004;
4 4 4 0.004;
4 4 5 0.004;
4 4 6 0.004;
4 4 7 0.004;
4 4 8 0.004;
4 4 9 0.004;
4 4 10 0.004;
4 4 11 0.004;
4 4 12 0.004;
4 5 1 0.005;
4 5 2 0.005;
4 5 3 0.005;
4 5 4 0.005;
4 5 5 0.005;
4 5 6 0.005;
4 5 7 0.005;
4 5 8 0.005;
4 5 9 0.005;
4 5 10 0.005;
4 5 11 0.005;
4 5 12 0.005;
4 6 1 0.006;
4 6 2 0.006;
4 6 3 0.006;
4 6 4 0.006;
4 6 5 0.006;
4 6 6 0.006;
4 6 7 0.006;
4 6 8 0.006;
4 6 9 0.006;
4 6 10 0.006;
4 6 11 0.006;
4 6 12 0.006;
5 1 1 0.006;
5 1 2 0.006;
5 1 3 0.006;
5 1 4 0.006;
5 1 5 0.006;
5 1 6 0.006;
5 1 7 0.006;
5 1 8 0.006;
5 1 9 0.006;
5 1 10 0.006;
5 1 11 0.006;
5 1 12 0.006;
5 2 1 0.004;
5 2 2 0.004;
5 2 3 0.004;
5 2 4 0.004;
5 2 5 0.004;
5 2 6 0.004;
5 2 7 0.004;
5 2 8 0.004;
5 2 9 0.004;
5 2 10 0.004;
5 2 11 0.004;
5 2 12 0.004;
5 3 1 0.006;
5 3 2 0.006;
5 3 3 0.006;
5 3 4 0.006;
5 3 5 0.006;
5 3 6 0.006;
5 3 7 0.006;
5 3 8 0.006;
5 3 9 0.006;
5 3 10 0.006;
5 3 11 0.006;
5 3 12 0.006;
5 4 1 0.004;
5 4 2 0.004;
5 4 3 0.004;
5 4 4 0.004;
5 4 5 0.004;
5 4 6 0.004;
5 4 7 0.004;
5 4 8 0.004;
5 4 9 0.004;
5 4 10 0.004;
5 4 11 0.004;
5 4 12 0.004;
5 5 1 0.005;
5 5 2 0.005;
5 5 3 0.005;
5 5 4 0.005;
5 5 5 0.005;
5 5 6 0.005;
5 5 7 0.005;
5 5 8 0.005;
5 5 9 0.005;
5 5 10 0.005;
5 5 11 0.005;
5 5 12 0.005;
5 6 1 0.006;
5 6 2 0.006;
5 6 3 0.006;
5 6 4 0.006;
5 6 5 0.006;
5 6 6 0.006;
5 6 7 0.006;
5 6 8 0.006;
5 6 9 0.006;
5 6 10 0.006;
5 6 11 0.006;
5 6 12 0.006;
6 1 1 0.006;
6 1 2 0.006;
6 1 3 0.006;
6 1 4 0.006;
6 1 5 0.006;
6 1 6 0.006;
6 1 7 0.006;
6 1 8 0.006;
6 1 9 0.006;
6 1 10 0.006;
6 1 11 0.006;
6 1 12 0.006;
6 2 1 0.004;
6 2 2 0.004;
6 2 3 0.004;
6 2 4 0.004;
6 2 5 0.004;
6 2 6 0.004;
6 2 7 0.004;
6 2 8 0.004;
6 2 9 0.004;
6 2 10 0.004;
6 2 11 0.004;
6 2 12 0.004;
6 3 1 0.006;
6 3 2 0.006;
6 3 3 0.006;
6 3 4 0.006;
6 3 5 0.006;
6 3 6 0.006;
6 3 7 0.006;
6 3 8 0.006;
6 3 9 0.006;
6 3 10 0.006;
6 3 11 0.006;
6 3 12 0.006;
6 4 1 0.004;
6 4 2 0.004;
6 4 3 0.004;
6 4 4 0.004;
6 4 5 0.004;
6 4 6 0.004;
6 4 7 0.004;
6 4 8 0.004;
6 4 9 0.004;
6 4 10 0.004;
6 4 11 0.004;
6 4 12 0.004;
6 5 1 0.005;
6 5 2 0.005;
6 5 3 0.005;
6 5 4 0.005;
6 5 5 0.005;
6 5 6 0.005;
6 5 7 0.005;
6 5 8 0.005;
6 5 9 0.005;
6 5 10 0.005;
6 5 11 0.005;
6 5 12 0.005;
6 6 1 0.006;
6 6 2 0.006;
6 6 3 0.006;
6 6 4 0.006;
6 6 5 0.006;
6 6 6 0.006;
6 6 7 0.006;
6 6 8 0.006;
6 6 9 0.006;
6 6 10 0.006;
6 6 11 0.006;
6 6 12 0.006;
7 1 1 0.006;
7 1 2 0.006;
7 1 3 0.006;
7 1 4 0.006;
7 1 5 0.006;
7 1 6 0.006;
7 1 7 0.006;
7 1 8 0.006;
7 1 9 0.006;
7 1 10 0.006;
7 1 11 0.006;
7 1 12 0.006;
7 2 1 0.004;
7 2 2 0.004;
7 2 3 0.004;
7 2 4 0.004;
7 2 5 0.004;
7 2 6 0.004;
7 2 7 0.004;
7 2 8 0.004;
7 2 9 0.004;
7 2 10 0.004;
7 2 11 0.004;
7 2 12 0.004;
7 3 1 0.006;
7 3 2 0.006;
7 3 3 0.006;
7 3 4 0.006;
7 3 5 0.006;
7 3 6 0.006;
7 3 7 0.006;
7 3 8 0.006;
7 3 9 0.006;
7 3 10 0.006;
7 3 11 0.006;
7 3 12 0.006;
7 4 1 0.004;
7 4 2 0.004;
7 4 3 0.004;
7 4 4 0.004;
7 4 5 0.004;
7 4 6 0.004;
7 4 7 0.004;
7 4 8 0.004;
7 4 9 0.004;
7 4 10 0.004;
7 4 11 0.004;
7 4 12 0.004;
7 5 1 0.005;
7 5 2 0.005;
7 5 3 0.005;
7 5 4 0.005;
7 5 5 0.005;
7 5 6 0.005;
7 5 7 0.005;
7 5 8 0.005;
7 5 9 0.005;
7 5 10 0.005;
7 5 11 0.005;
7 5 12 0.005;
7 6 1 0.006;
7 6 2 0.006;
7 6 3 0.006;
7 6 4 0.006;
7 6 5 0.006;
7 6 6 0.006;
7 6 7 0.006;
7 6 8 0.006;
7 6 9 0.006;
7 6 10 0.006;
7 6 11 0.006;
7 6 12 0.006;
8 1 1 0.006;
8 1 2 0.006;
8 1 3 0.006;
8 1 4 0.006;
8 1 5 0.006;
8 1 6 0.006;
8 1 7 0.006;
8 1 8 0.006;
8 1 9 0.006;
8 1 10 0.006;
8 1 11 0.006;
8 1 12 0.006;
8 2 1 0.004;
8 2 2 0.004;
8 2 3 0.004;
8 2 4 0.004;
8 2 5 0.004;
8 2 6 0.004;
8 2 7 0.004;
8 2 8 0.004;
8 2 9 0.004;
8 2 10 0.004;
8 2 11 0.004;
8 2 12 0.004;
8 3 1 0.006;
8 3 2 0.006;
8 3 3 0.006;
8 3 4 0.006;
8 3 5 0.006;
8 3 6 0.006;
8 3 7 0.006;
8 3 8 0.006;
8 3 9 0.006;
8 3 10 0.006;
8 3 11 0.006;
8 3 12 0.006;
8 4 1 0.004;
8 4 2 0.004;
8 4 3 0.004;
8 4 4 0.004;
8 4 5 0.004;
8 4 6 0.004;
8 4 7 0.004;
8 4 8 0.004;
8 4 9 0.004;
8 4 10 0.004;
8 4 11 0.004;
8 4 12 0.004;
8 5 1 0.005;
8 5 2 0.005;
8 5 3 0.005;
8 5 4 0.005;
8 5 5 0.005;
8 5 6 0.005;
8 5 7 0.005;
8 5 8 0.005;
8 5 9 0.005;
8 5 10 0.005;
8 5 11 0.005;
8 5 12 0.005;
8 6 1 0.006;
8 6 2 0.006;
8 6 3 0.006;
8 6 4 0.006;
8 6 5 0.006;
8 6 6 0.006;
8 6 7 0.006;
8 6 8 0.006;
8 6 9 0.006;
8 6 10 0.006;
8 6 11 0.006;
8 6 12 0.006;
9 1 1 0.006;
9 1 2 0.006;
9 1 3 0.006;
9 1 4 0.006;
9 1 5 0.006;
9 1 6 0.006;
9 1 7 0.006;
9 1 8 0.006;
9 1 9 0.006;
9 1 10 0.006;
9 1 11 0.006;
9 1 12 0.006;
9 2 1 0.004;
9 2 2 0.004;
9 2 3 0.004;
9 2 4 0.004;
9 2 5 0.004;
9 2 6 0.004;
9 2 7 0.004;
9 2 8 0.004;
9 2 9 0.004;
9 2 10 0.004;
9 2 11 0.004;
9 2 12 0.004;
9 3 1 0.006;
9 3 2 0.006;
9 3 3 0.006;
9 3 4 0.006;
9 3 5 0.006;
9 3 6 0.006;
9 3 7 0.006;
9 3 8 0.006;
9 3 9 0.006;
9 3 10 0.006;
9 3 11 0.006;
9 3 12 0.006;
9 4 1 0.004;
9 4 2 0.004;
9 4 3 0.004;
9 4 4 0.004;
9 4 5 0.004;
9 4 6 0.004;
9 4 7 0.004;
9 4 8 0.004;
9 4 9 0.004;
9 4 10 0.004;
9 4 11 0.004;
9 4 12 0.004;
9 5 1 0.005;
9 5 2 0.005;
9 5 3 0.005;
9 5 4 0.005;
9 5 5 0.005;
9 5 6 0.005;
9 5 7 0.005;
9 5 8 0.005;
9 5 9 0.005;
9 5 10 0.005;
9 5 11 0.005;
9 5 12 0.005;
9 6 1 0.006;
9 6 2 0.006;
9 6 3 0.006;
9 6 4 0.006;
9 6 5 0.006;
9 6 6 0.006;
