###################################################
# Classe 5 : K = 2, M = 2, T = 10, N = 10
# Exemplo: 8.   c5ex08.dat          Semente: 3024
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 10
global N = 10

global L = [540, 460]

global l = [59, 65, 76, 83, 87, 102, 107, 109, 114, 122]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]
2 1 9 0.02472376788553259;
2 1 10 0.03034280604133545;
2 2 1 0.059251788553259147;
2 2 2 0.05386526232114468;
2 2 3 0.059251788553259147;
2 2 4 0.05386526232114468;
2 2 5 0.06356100953895072;
2 2 6 0.062483704292527815;
2 2 7 0.061406399046104926;
2 2 8 0.06463831478537362;
2 2 9 0.04416951510333863;
2 2 10 0.049556041335453105;
3 1 1 0.026936804451510327;
3 1 2 0.033506756756756746;
3 1 3 0.03679173290937996;
3 1 4 0.02627980922098569;
3 1 5 0.028250794912559614;
3 1 6 0.036134737678855326;
3 1 7 0.038105723370429244;
3 1 8 0.028907790143084255;
3 1 9 0.03284976152623211;
3 1 10 0.036134737678855326;
3 2 1 0.05542321144674086;
3 2 2 0.06927901430842608;
3 2 3 0.07305786963434022;
3 2 4 0.0680193958664547;
3 2 5 0.07053863275039746;
3 2 6 0.06550015898251194;
3 2 7 0.05668282988871225;
3 2 8 0.05416359300476948;
3 2 9 0.05794244833068363;
3 2 10 0.05416359300476948;
4 1 1 0.04018044515103338;
4 1 2 0.030135333863275035;
4 1 3 0.03300536565977742;
4 1 4 0.0365929054054054;
4 1 5 0.03372287360890301;
4 1 6 0.03300536565977742;
4 1 7 0.037310413354530995;
4 1 8 0.037310413354530995;
4 1 9 0.04305047694753576;
4 1 10 0.032287857710651825;
4 2 1 0.06052798092209857;
4 2 2 0.0550254372019078;
4 2 3 0.0550254372019078;
4 2 4 0.05777670906200318;
4 2 5 0.06190361685214627;
4 2 6 0.07565997615262322;
4 2 7 0.06190361685214627;
4 2 8 0.07703561208267092;
4 2 9 0.07978688394276628;
4 2 10 0.06052798092209857;
5 1 1 0.045125198728139894;
5 1 2 0.033091812400635925;
5 1 3 0.036852245627980916;
5 1 4 0.045125198728139894;
5 1 5 0.0443731120826709;
5 1 6 0.043621025437201894;
5 1 7 0.0443731120826709;
5 1 8 0.034595985691573926;
5 1 9 0.0428689387917329;
5 1 10 0.03610015898251191;
5 2 1 0.079306240063593;
5 2 2 0.07353851351351351;
5 2 3 0.06488692368839427;
5 2 4 0.08219010333863275;
5 2 5 0.06777078696343403;
5 2 6 0.06200306041335453;
5 2 7 0.06488692368839427;
5 2 8 0.08219010333863275;
5 2 9 0.07209658187599365;
5 2 10 0.06056112877583466;
6 1 1 0.04232432432432432;
6 1 2 0.05290540540540539;
6 1 3 0.04320608108108107;
6 1 4 0.037915540540540534;
6 1 5 0.04585135135135134;
6 1 6 0.03879729729729729;
6 1 7 0.04408783783783783;
6 1 8 0.037915540540540534;
6 1 9 0.04585135135135134;
6 1 10 0.04761486486486486;
6 2 1 0.07607432432432433;
6 2 2 0.09805135135135135;
6 2 3 0.08283648648648649;
6 2 4 0.08959864864864865;
6 2 5 0.07269324324324325;
6 2 6 0.08452702702702702;
6 2 7 0.0963608108108108;
6 2 8 0.08452702702702702;
6 2 9 0.07607432432432433;
6 2 10 0.08452702702702702;
7 1 1 0.03884916534181239;
7 1 2 0.04069912559618441;
7 1 3 0.04069912559618441;
7 1 4 0.05457382750397455;
7 1 5 0.04162410572337042;
7 1 6 0.04162410572337042;
7 1 7 0.05179888712241653;
7 1 8 0.037924185214626385;
7 1 9 0.04717398648648648;
7 1 10 0.04439904610492845;
7 2 1 0.07093640699523053;
7 2 2 0.0868970985691574;
7 2 3 0.08335027821939586;
7 2 4 0.08157686804451511;
7 2 5 0.07980345786963434;
7 2 6 0.08512368839427663;
7 2 7 0.09044391891891893;
7 2 8 0.10108437996820349;
7 2 9 0.10285779014308426;
7 2 10 0.09221732909379969;
8 1 1 0.04899801271860094;
8 1 2 0.05653616852146262;
8 1 3 0.05182482114467408;
8 1 4 0.04240212639109697;
8 1 5 0.05276709062003179;
8 1 6 0.044286665341812394;
8 1 7 0.04051758744038155;
8 1 8 0.04711347376788552;
8 1 9 0.0452289348171701;
8 1 10 0.04240212639109697;
8 2 1 0.08671478537360891;
8 2 2 0.10839348171701112;
8 2 3 0.10478036565977743;
8 2 4 0.09213445945945947;
8 2 5 0.09755413354531003;
8 2 6 0.08852134340222576;
8 2 7 0.08852134340222576;
8 2 8 0.07406887917329094;
8 2 9 0.10478036565977743;
8 2 10 0.09032790143084261;
9 1 1 0.04139069952305245;
9 1 2 0.05321661367249602;
9 1 3 0.039419713831478534;
9 1 4 0.052231120826709054;
9 1 5 0.04336168521462639;
9 1 6 0.049274642289348164;
9 1 7 0.04434717806041335;
9 1 8 0.04336168521462639;
9 1 9 0.055187599364069945;
9 1 10 0.05321661367249602;
9 2 1 0.10391852146263912;
9 2 2 0.08502424483306838;
9 2 3 0.10202909379968204;
9 2 4 0.10013966613672497;
9 2 5 0.09825023847376789;
9 2 6 0.10769737678855325;
9 2 7 0.10958680445151033;
9 2 8 0.08124538950715421;
9 2 9 0.1114762321144674;
9 2 10 0.1058079491255962;
10 1 1 0.04956856120826708;
10 1 2 0.04534996025437201;
10 1 3 0.06327901430842607;
10 1 4 0.059060413354531;
10 1 5 0.04534996025437201;
10 1 6 0.05167786168521462;
10 1 7 0.04324065977742447;
10 1 8 0.054841812400635924;
10 1 9 0.04640461049284578;
10 1 10 0.04956856120826708;
10 2 1 0.08492480127186008;
10 2 2 0.09705691573926868;
10 2 3 0.09099085850556439;
10 2 4 0.11323306836248015;
10 2 5 0.08290278219395866;
10 2 6 0.08088076311605724;
10 2 7 0.12132114467408586;
10 2 8 0.10110095389507155;
10 2 9 0.08290278219395866;
10 2 10 0.10716701112877583;
]

global d = [
1 1 1 277;
1 1 2 0;
1 1 3 170;
1 1 4 50;
1 1 5 191;
1 1 6 175;
1 1 7 131;
1 1 8 232;
1 1 9 76;
1 1 10 223;
1 2 1 300;
1 2 2 266;
1 2 3 249;
1 2 4 74;
1 2 5 149;
1 2 6 0;
1 2 7 273;
1 2 8 83;
1 2 9 200;
1 2 10 219;
2 1 1 188;
2 1 2 62;
2 1 3 204;
2 1 4 82;
2 1 5 131;
2 1 6 0;
2 1 7 128;
2 1 8 161;
2 1 9 176;
2 1 10 221;
2 2 1 0;
2 2 2 129;
2 2 3 200;
2 2 4 243;
2 2 5 160;
2 2 6 259;
2 2 7 96;
2 2 8 297;
2 2 9 267;
2 2 10 236;
3 1 1 132;
3 1 2 0;
3 1 3 0;
3 1 4 162;
3 1 5 128;
3 1 6 159;
3 1 7 136;
3 1 8 265;
3 1 9 200;
3 1 10 67;
3 2 1 174;
3 2 2 126;
3 2 3 116;
3 2 4 168;
3 2 5 117;
3 2 6 162;
3 2 7 252;
3 2 8 114;
3 2 9 263;
3 2 10 86;
4 1 1 125;
4 1 2 0;
4 1 3 220;
4 1 4 207;
4 1 5 290;
4 1 6 197;
4 1 7 0;
4 1 8 0;
4 1 9 172;
4 1 10 279;
4 2 1 156;
4 2 2 221;
4 2 3 228;
4 2 4 72;
4 2 5 0;
4 2 6 277;
4 2 7 253;
4 2 8 225;
4 2 9 230;
4 2 10 96;
5 1 1 280;
5 1 2 264;
5 1 3 111;
5 1 4 125;
5 1 5 194;
5 1 6 70;
5 1 7 54;
5 1 8 180;
5 1 9 185;
5 1 10 258;
5 2 1 122;
5 2 2 252;
5 2 3 75;
5 2 4 0;
5 2 5 190;
5 2 6 216;
5 2 7 298;
5 2 8 76;
5 2 9 244;
5 2 10 0;
6 1 1 220;
6 1 2 290;
6 1 3 80;
6 1 4 122;
6 1 5 107;
6 1 6 248;
6 1 7 0;
6 1 8 165;
6 1 9 134;
6 1 10 139;
6 2 1 150;
6 2 2 57;
6 2 3 280;
6 2 4 60;
6 2 5 157;
6 2 6 150;
6 2 7 0;
6 2 8 66;
6 2 9 221;
6 2 10 158;
7 1 1 0;
7 1 2 265;
7 1 3 272;
7 1 4 131;
7 1 5 292;
7 1 6 0;
7 1 7 160;
7 1 8 133;
7 1 9 258;
7 1 10 70;
7 2 1 207;
7 2 2 224;
7 2 3 50;
7 2 4 253;
7 2 5 211;
7 2 6 181;
7 2 7 239;
7 2 8 205;
7 2 9 130;
7 2 10 77;
8 1 1 165;
8 1 2 0;
8 1 3 131;
8 1 4 183;
8 1 5 0;
8 1 6 199;
8 1 7 82;
8 1 8 73;
8 1 9 132;
8 1 10 176;
8 2 1 200;
8 2 2 0;
8 2 3 215;
8 2 4 250;
8 2 5 209;
8 2 6 57;
8 2 7 297;
8 2 8 84;
8 2 9 0;
8 2 10 0;
9 1 1 84;
9 1 2 0;
9 1 3 99;
9 1 4 250;
9 1 5 0;
9 1 6 153;
9 1 7 291;
9 1 8 0;
9 1 9 0;
9 1 10 101;
9 2 1 0;
9 2 2 286;
9 2 3 102;
9 2 4 274;
9 2 5 143;
9 2 6 207;
9 2 7 110;
9 2 8 183;
9 2 9 0;
9 2 10 248;
10 1 1 69;
10 1 2 180;
10 1 3 0;
10 1 4 88;
10 1 5 82;
10 1 6 77;
10 1 7 183;
10 1 8 266;
10 1 9 293;
10 1 10 269;
10 2 1 142;
10 2 2 259;
10 2 3 103;
10 2 4 0;
10 2 5 72;
10 2 6 226;
10 2 7 233;
10 2 8 265;
10 2 9 259;
10 2 10 146;
]

global Cap_c = [
1 1 1 2182.0;
1 1 2 2182.0;
1 1 3 2182.0;
1 1 4 2182.0;
1 1 5 2182.0;
1 1 6 2182.0;
1 1 7 2182.0;
1 1 8 2182.0;
1 1 9 2182.0;
1 1 10 2182.0;
1 2 1 2182.0;
1 2 2 2182.0;
1 2 3 2182.0;
1 2 4 2182.0;
1 2 5 2182.0;
1 2 6 2182.0;
1 2 7 2182.0;
1 2 8 2182.0;
1 2 9 2182.0;
1 2 10 2182.0;
2 1 1 2182.0;
2 1 2 2182.0;
2 1 3 2182.0;
2 1 4 2182.0;
2 1 5 2182.0;
2 1 6 2182.0;
2 1 7 2182.0;
2 1 8 2182.0;
2 1 9 2182.0;
2 1 10 2182.0;
2 2 1 2182.0;
2 2 2 2182.0;
2 2 3 2182.0;
2 2 4 2182.0;
2 2 5 2182.0;
2 2 6 2182.0;
2 2 7 2182.0;
2 2 8 2182.0;
2 2 9 2182.0;
2 2 10 2182.0;
]

global Cap_p = [298454.0 298454.0 298454.0 298454.0 298454.0 298454.0 298454.0 298454.0 298454.0 298454.0; 254238.0 254238.0 254238.0 254238.0 254238.0 254238.0 254238.0 254238.0 254238.0 254238.0]
#-----------------------------------------
