###################################################
# Classe 20 : K = 6, M = 2, T = 8, N = 10
# Exemplo: 4.   c20ex04.dat          Semente: 2919
#-----------------------Dados----------------------
global K = 6
4 1 5 0.653;
4 1 6 0.653;
4 1 7 0.653;
4 1 8 0.653;
4 2 1 0.713;
4 2 2 0.713;
4 2 3 0.713;
4 2 4 0.713;
4 2 5 0.713;
4 2 6 0.713;
4 2 7 0.713;
4 2 8 0.713;
5 1 1 0.804;
5 1 2 0.804;
5 1 3 0.804;
5 1 4 0.804;
5 1 5 0.804;
5 1 6 0.804;
5 1 7 0.804;
5 1 8 0.804;
5 2 1 0.79;
5 2 2 0.79;
5 2 3 0.79;
5 2 4 0.79;
5 2 5 0.79;
5 2 6 0.79;
5 2 7 0.79;
5 2 8 0.79;
6 1 1 0.675;
6 1 2 0.675;
6 1 3 0.675;
6 1 4 0.675;
6 1 5 0.675;
6 1 6 0.675;
6 1 7 0.675;
6 1 8 0.675;
6 2 1 0.483;
6 2 2 0.483;
6 2 3 0.483;
6 2 4 0.483;
6 2 5 0.483;
6 2 6 0.483;
6 2 7 0.483;
6 2 8 0.483;
]

global c_y = [
1 1 1 2.424;
1 1 2 2.424;
1 1 3 2.424;
1 1 4 2.424;
1 1 5 2.424;
1 1 6 2.424;
1 1 7 2.424;
1 1 8 2.424;
1 2 1 2.3;
1 2 2 2.3;
1 2 3 2.3;
1 2 4 2.3;
1 2 5 2.3;
1 2 6 2.3;
1 2 7 2.3;
1 2 8 2.3;
2 1 1 2.689;
2 1 2 2.689;
2 1 3 2.689;
2 1 4 2.689;
2 1 5 2.689;
2 1 6 2.689;
2 1 7 2.689;
2 1 8 2.689;
2 2 1 3.395;
2 2 2 3.395;
2 2 3 3.395;
2 2 4 3.395;
2 2 5 3.395;
2 2 6 3.395;
2 2 7 3.395;
2 2 8 3.395;
3 1 1 2.514;
3 1 2 2.514;
3 1 3 2.514;
3 1 4 2.514;
3 1 5 2.514;
3 1 6 2.514;
3 1 7 2.514;
3 1 8 2.514;
3 2 1 2.396;
3 2 2 2.396;
3 2 3 2.396;
3 2 4 2.396;
3 2 5 2.396;
3 2 6 2.396;
3 2 7 2.396;
3 2 8 2.396;
4 1 1 2.722;
4 1 2 2.722;
4 1 3 2.722;
4 1 4 2.722;
4 1 5 2.722;
4 1 6 2.722;
4 1 7 2.722;
4 1 8 2.722;
4 2 1 1.739;
4 2 2 1.739;
4 2 3 1.739;
4 2 4 1.739;
4 2 5 1.739;
4 2 6 1.739;
4 2 7 1.739;
4 2 8 1.739;
5 1 1 3.075;
5 1 2 3.075;
5 1 3 3.075;
5 1 4 3.075;
5 1 5 3.075;
5 1 6 3.075;
5 1 7 3.075;
5 1 8 3.075;
5 2 1 2.703;
5 2 2 2.703;
5 2 3 2.703;
5 2 4 2.703;
5 2 5 2.703;
5 2 6 2.703;
5 2 7 2.703;
5 2 8 2.703;
6 1 1 2.738;
6 1 2 2.738;
6 1 3 2.738;
6 1 4 2.738;
6 1 5 2.738;
6 1 6 2.738;
6 1 7 2.738;
6 1 8 2.738;
6 2 1 1.902;
6 2 2 1.902;
6 2 3 1.902;
6 2 4 1.902;
6 2 5 1.902;
6 2 6 1.902;
6 2 7 1.902;
6 2 8 1.902;
]

global c_sc = [
1 1 1 0.107;
1 1 2 0.107;
1 1 3 0.107;
1 1 4 0.107;
1 1 5 0.107;
1 1 6 0.107;
1 1 7 0.107;
1 1 8 0.107;
1 2 1 0.069;
1 2 2 0.069;
1 2 3 0.069;
1 2 4 0.069;
1 2 5 0.069;
1 2 6 0.069;
1 2 7 0.069;
1 2 8 0.069;
2 1 1 0.094;
2 1 2 0.094;
2 1 3 0.094;
2 1 4 0.094;
2 1 5 0.094;
2 1 6 0.094;
2 1 7 0.094;
2 1 8 0.094;
2 2 1 0.163;
2 2 2 0.163;
2 2 3 0.163;
2 2 4 0.163;
2 2 5 0.163;
2 2 6 0.163;
2 2 7 0.163;
2 2 8 0.163;
3 1 1 0.116;
3 1 2 0.116;
3 1 3 0.116;
3 1 4 0.116;
3 1 5 0.116;
3 1 6 0.116;
3 1 7 0.116;
3 1 8 0.116;
3 2 1 0.093;
3 2 2 0.093;
3 2 3 0.093;
3 2 4 0.093;
3 2 5 0.093;
3 2 6 0.093;
3 2 7 0.093;
3 2 8 0.093;
4 1 1 0.12;
4 1 2 0.12;
4 1 3 0.12;
4 1 4 0.12;
4 1 5 0.12;
4 1 6 0.12;
4 1 7 0.12;
4 1 8 0.12;
4 2 1 0.061;
4 2 2 0.061;
4 2 3 0.061;
4 2 4 0.061;
4 2 5 0.061;
4 2 6 0.061;
4 2 7 0.061;
4 2 8 0.061;
5 1 1 0.141;
5 1 2 0.141;
5 1 3 0.141;
5 1 4 0.141;
5 1 5 0.141;
5 1 6 0.141;
5 1 7 0.141;
5 1 8 0.141;
5 2 1 0.116;
5 2 2 0.116;
5 2 3 0.116;
5 2 4 0.116;
5 2 5 0.116;
5 2 6 0.116;
5 2 7 0.116;
5 2 8 0.116;
6 1 1 0.137;
6 1 2 0.137;
6 1 3 0.137;
6 1 4 0.137;
6 1 5 0.137;
6 1 6 0.137;
6 1 7 0.137;
6 1 8 0.137;
6 2 1 0.067;
6 2 2 0.067;
6 2 3 0.067;
6 2 4 0.067;
6 2 5 0.067;
6 2 6 0.067;
6 2 7 0.067;
6 2 8 0.067;
]

global c_w = [
1 1 1 0.551;
1 1 2 0.551;
1 1 3 0.551;
1 1 4 0.551;
1 1 5 0.551;
1 1 6 0.551;
1 1 7 0.551;
1 1 8 0.551;
1 2 1 0.437;
1 2 2 0.437;
1 2 3 0.437;
1 2 4 0.437;
1 2 5 0.437;
1 2 6 0.437;
1 2 7 0.437;
1 2 8 0.437;
2 1 1 0.359;
2 1 2 0.359;
2 1 3 0.359;
2 1 4 0.359;
2 1 5 0.359;
2 1 6 0.359;
2 1 7 0.359;
2 1 8 0.359;
2 2 1 0.226;
2 2 2 0.226;
2 2 3 0.226;
2 2 4 0.226;
2 2 5 0.226;
2 2 6 0.226;
2 2 7 0.226;
2 2 8 0.226;
3 1 1 0.251;
3 1 2 0.251;
3 1 3 0.251;
3 1 4 0.251;
3 1 5 0.251;
3 1 6 0.251;
3 1 7 0.251;
3 1 8 0.251;
3 2 1 0.257;
3 2 2 0.257;
3 2 3 0.257;
3 2 4 0.257;
3 2 5 0.257;
3 2 6 0.257;
3 2 7 0.257;
3 2 8 0.257;
4 1 1 0.472;
4 1 2 0.472;
4 1 3 0.472;
4 1 4 0.472;
4 1 5 0.472;
4 1 6 0.472;
4 1 7 0.472;
4 1 8 0.472;
4 2 1 0.33;
4 2 2 0.33;
4 2 3 0.33;
4 2 4 0.33;
4 2 5 0.33;
4 2 6 0.33;
4 2 7 0.33;
4 2 8 0.33;
5 1 1 0.26;
5 1 2 0.26;
5 1 3 0.26;
5 1 4 0.26;
5 1 5 0.26;
5 1 6 0.26;
5 1 7 0.26;
5 1 8 0.26;
5 2 1 0.561;
5 2 2 0.561;
5 2 3 0.561;
5 2 4 0.561;
5 2 5 0.561;
5 2 6 0.561;
5 2 7 0.561;
5 2 8 0.561;
6 1 1 0.475;
6 1 2 0.475;
6 1 3 0.475;
6 1 4 0.475;
6 1 5 0.475;
6 1 6 0.475;
6 1 7 0.475;
6 1 8 0.475;
6 2 1 0.278;
6 2 2 0.278;
6 2 3 0.278;
6 2 4 0.278;
6 2 5 0.278;
6 2 6 0.278;
6 2 7 0.278;
6 2 8 0.278;
]

global c_e = [
1 1 1 0.05099038155802862;
1 1 2 0.05307162162162163;
1 1 3 0.061396581875993644;
1 1 4 0.048909141494435614;
1 1 5 0.04578728139904611;
1 1 6 0.056193481717011134;
1 1 7 0.061396581875993644;
1 1 8 0.05203100158982512;
1 2 1 0.030191673290937995;
1 2 2 0.029575516693163748;
1 2 3 0.029575516693163748;
1 2 4 0.03080782988871224;
1 2 5 0.03204014308426073;
1 2 6 0.028959360095389505;
1 2 7 0.03204014308426073;
1 2 8 0.03450476947535771;
1 3 1 0.02889300476947536;
1 3 2 0.032103338632750396;
1 3 3 0.02889300476947536;
1 3 4 0.02621772655007949;
1 3 5 0.021402225755166933;
1 3 6 0.0240775039745628;
1 3 7 0.030498171701112874;
1 3 8 0.022472337042925276;
1 4 1 0.04223569157392687;
1 4 2 0.04814868839427663;
1 4 3 0.0337885532591415;
1 4 4 0.03547798092209856;
1 4 5 0.036322694753577106;
1 4 6 0.036322694753577106;
1 4 7 0.04223569157392687;
1 4 8 0.03885683624801272;
1 5 1 0.04150683624801272;
1 5 2 0.04237156200317965;
1 5 3 0.05015409379968204;
1 5 4 0.05015409379968204;
1 5 5 0.04237156200317965;
1 5 6 0.03977738473767886;
1 5 7 0.05101881955484897;
1 5 8 0.03891265898251193;
1 6 1 0.03648279014308426;
1 6 2 0.046000039745627976;
1 6 3 0.04520693561208266;
1 6 4 0.04282762321144674;
1 6 5 0.04124141494435612;
1 6 6 0.03806899841017487;
1 6 7 0.033310373608903016;
1 6 8 0.04124141494435612;
2 1 1 0.04665119236883943;
2 1 2 0.05195246422893482;
2 1 3 0.05407297297297297;
2 1 4 0.0530127186009539;
2 1 5 0.055133227344992056;
2 1 6 0.056193481717011134;
2 1 7 0.06361526232114467;
2 1 8 0.06361526232114467;
2 2 1 0.03578358505564387;
2 2 2 0.03578358505564387;
2 2 3 0.03641136724960254;
2 2 4 0.03641136724960254;
2 2 5 0.032644674085850554;
2 2 6 0.035155802861685216;
2 2 7 0.02573906995230524;
2 2 8 0.03327245627980922;
2 3 1 0.031073608903020664;
2 3 2 0.03216391096979332;
2 3 3 0.022351192368839423;
2 3 4 0.0218060413354531;
2 3 5 0.022351192368839423;
2 3 6 0.03161875993640699;
2 3 7 0.02889300476947536;
2 3 8 0.026167249602543716;
2 4 1 0.037868680445151036;
2 4 2 0.044753895071542135;
2 4 3 0.044753895071542135;
2 4 4 0.0473358505564388;
2 4 5 0.04389324324324324;
2 4 6 0.039589984101748806;
2 4 7 0.04045063593004769;
2 4 8 0.03614737678855326;
2 5 1 0.042289984101748807;
2 5 2 0.03524165341812401;
2 5 3 0.043171025437201915;
2 5 4 0.04405206677265501;
2 5 5 0.05110039745627981;
2 5 6 0.04493310810810811;
2 5 7 0.03788477742448331;
2 5 8 0.03612269475357711;
2 6 1 0.04605989666136724;
2 6 2 0.034746939586645466;
2 6 3 0.03313080286168521;
2 6 4 0.034746939586645466;
2 6 5 0.04444375993640699;
2 6 6 0.04605989666136724;
2 6 7 0.03636307631160572;
2 6 8 0.037171144674085846;
3 1 1 0.05183465818759937;
3 1 2 0.05572225755166932;
3 1 3 0.06220158982511924;
3 1 4 0.06349745627980921;
3 1 5 0.05960985691573928;
3 1 6 0.06868092209856917;
3 1 7 0.07516025437201906;
3 1 8 0.06738505564387917;
3 2 1 0.03606259936406995;
3 2 2 0.04066633545310016;
3 2 3 0.03452802066772655;
3 2 4 0.04143362480127186;
3 2 5 0.03759717806041335;
3 2 6 0.04603736089030207;
3 2 7 0.039899046104928455;
3 2 8 0.043735492845786955;
3 3 1 0.028650715421303655;
3 3 2 0.0366462639109698;
3 3 3 0.03264848966613672;
3 3 4 0.027318124006359298;
3 3 5 0.0366462639109698;
3 3 6 0.03731255961844197;
3 3 7 0.03797885532591414;
3 3 8 0.03531367249602544;
3 4 1 0.06206255961844197;
3 4 2 0.05575111287758347;
3 4 3 0.052595389507154214;
3 4 4 0.04523203497615262;
3 4 5 0.04312821939586645;
3 4 6 0.06101065182829888;
3 4 7 0.05680302066772655;
3 4 8 0.06311446740858506;
3 5 1 0.05491824324324326;
3 5 2 0.04630361685214627;
3 5 3 0.04845727344992051;
3 5 4 0.052764586645469;
3 5 5 0.06460969793322735;
3 5 6 0.055995071542130376;
3 5 7 0.06030238473767886;
3 5 8 0.0570718998410175;
3 6 1 0.043456120826709056;
3 6 2 0.057283068362480115;
3 6 3 0.04246848171701112;
3 6 4 0.04246848171701112;
3 6 5 0.05135723370429252;
3 6 6 0.05036959459459459;
3 6 7 0.04543139904610493;
3 6 8 0.04444375993640699;
4 1 1 0.058255087440381555;
4 1 2 0.05419077901430843;
4 1 3 0.0636741653418124;
4 1 4 0.05690031796502385;
4 1 5 0.07315755166931638;
4 1 6 0.0636741653418124;
4 1 7 0.06638370429252782;
4 1 8 0.0650289348171701;
4 2 1 0.04812996820349761;
4 2 2 0.03208664546899841;
4 2 3 0.032888811605723364;
4 2 4 0.044119137519872814;
4 2 5 0.036899642289348174;
4 2 6 0.04010830683624801;
4 2 7 0.03529531001589825;
4 2 8 0.03609747615262321;
4 3 1 0.029256438791732908;
4 3 2 0.029953020667726548;
4 3 3 0.03273934817170111;
4 3 4 0.036222257551669315;
4 3 5 0.03064960254372019;
4 3 6 0.035525675675675675;
4 3 7 0.03900858505564388;
4 3 8 0.03273934817170111;
4 4 1 0.053886367249602544;
4 4 2 0.05718553259141495;
4 4 3 0.05718553259141495;
4 4 4 0.04508859300476947;
4 4 5 0.04618831478537361;
4 4 6 0.06488358505564389;
4 4 7 0.04508859300476947;
4 4 8 0.05498608903020668;
4 5 1 0.04728255166931638;
4 5 2 0.06529495230524643;
4 5 3 0.04615677662957075;
4 5 4 0.06191762718600955;
4 5 5 0.06642072734499206;
4 5 6 0.0641691772655008;
4 5 7 0.06642072734499206;
4 5 8 0.06191762718600955;
4 6 1 0.05059405802861685;
4 6 2 0.05162658982511923;
4 6 3 0.061951907790143076;
4 6 4 0.042333803656597765;
4 6 5 0.041301271860095384;
4 6 6 0.05885431240063592;
4 6 7 0.05059405802861685;
4 6 8 0.05162658982511923;
5 1 1 0.0590993640699523;
5 1 2 0.07146899841017489;
5 1 3 0.056350556438791735;
5 1 4 0.057724960254372015;
5 1 5 0.07559220985691574;
5 1 6 0.0700945945945946;
5 1 7 0.0700945945945946;
5 1 8 0.0700945945945946;
5 2 1 0.034993044515103336;
5 2 2 0.04557233704292528;
5 2 3 0.035806836248012716;
5 2 4 0.03743441971383148;
5 2 5 0.040689586645469;
5 2 6 0.035806836248012716;
5 2 7 0.033365461049284575;
5 2 8 0.04231717011128775;
5 3 1 0.031800476947535766;
5 3 2 0.04169395866454689;
5 3 3 0.040280604133545304;
5 3 4 0.038160572337042925;
5 3 5 0.033213831478537355;
5 3 6 0.039573926868044514;
5 3 7 0.030387122416534178;
5 3 8 0.03745389507154213;
5 4 1 0.066939586645469;
5 4 2 0.060245627980922103;
5 4 3 0.049089030206677264;
5 4 4 0.06359260731319555;
5 4 5 0.05912996820349762;
5 4 6 0.049089030206677264;
5 4 7 0.04462639109697933;
5 4 8 0.05466732909379968;
5 5 1 0.04568362480127187;
5 5 2 0.05938871224165342;
5 5 3 0.05139407790143085;
5 5 4 0.05482034976152624;
5 5 5 0.05482034976152624;
5 5 6 0.05938871224165342;
5 5 7 0.05482034976152624;
5 5 8 0.0662412559618442;
5 6 1 0.057612281399046096;
5 6 2 0.04294733704292527;
5 6 3 0.0555172893481717;
5 6 4 0.0628497615262321;
5 6 5 0.04399483306836247;
5 6 6 0.0607547694753577;
5 6 7 0.051327305246422886;
5 6 8 0.0597072734499205;
6 1 1 0.07068362480127185;
6 1 2 0.07068362480127185;
6 1 3 0.05654689984101749;
6 1 4 0.0720972972972973;
6 1 5 0.0720972972972973;
6 1 6 0.07492464228934818;
6 1 7 0.060787917329093805;
6 1 8 0.05654689984101749;
6 2 1 0.03348171701112877;
6 2 2 0.03766693163751987;
6 2 3 0.04603736089030207;
6 2 4 0.03934101748807631;
6 2 5 0.04938553259141494;
6 2 6 0.04854848966613672;
6 2 7 0.03682988871224165;
6 2 8 0.04687440381558029;
6 3 1 0.03270906200317965;
6 3 2 0.029801589825119233;
6 3 3 0.03416279809220985;
6 3 4 0.03052845786963434;
6 3 5 0.031255325914149444;
6 3 6 0.03270906200317965;
6 3 7 0.03198219395866454;
6 3 8 0.03997774244833068;
6 4 1 0.04590143084260732;
6 4 2 0.06311446740858506;
6 4 3 0.053934181240063585;
6 4 4 0.057376788553259145;
6 4 5 0.0608193958664547;
6 4 6 0.05852432432432432;
6 4 7 0.04934403815580286;
6 4 8 0.053934181240063585;
6 5 1 0.04698887122416535;
6 5 2 0.059910810810810816;
6 5 3 0.05051303656597775;
6 5 4 0.06695914149443562;
6 5 5 0.05168775834658188;
6 5 6 0.04698887122416535;
6 5 7 0.06460969793322735;
6 5 8 0.05873608903020668;
6 6 1 0.060335771065182835;
6 6 2 0.05279379968203497;
6 6 3 0.06249062003179649;
6 6 4 0.06356804451510333;
6 6 5 0.060335771065182835;
6 6 6 0.050638950715421294;
6 6 7 0.04417440381558028;
6 6 8 0.05602607313195548;
7 1 1 0.1002529411764706;
7 1 2 0.12422647058823529;
7 1 3 0.12858529411764705;
7 1 4 0.11115;
7 1 5 0.08935588235294117;
7 1 6 0.11332941176470589;
7 1 7 0.12422647058823529;
7 1 8 0.10461176470588236;
7 2 1 0.05806985294117647;
7 2 2 0.055488970588235285;
7 2 3 0.06839338235294118;
7 2 4 0.06839338235294118;
7 2 5 0.07742647058823528;
7 2 6 0.07742647058823528;
7 2 7 0.06839338235294118;
7 2 8 0.06323161764705883;
7 3 1 0.044823529411764707;
7 3 2 0.0638735294117647;
7 3 3 0.060511764705882355;
7 3 4 0.05266764705882352;
7 3 5 0.056029411764705876;
7 3 6 0.0627529411764706;
7 3 7 0.053788235294117644;
7 3 8 0.045944117647058816;
7 4 1 0.10260882352941175;
7 4 2 0.07430294117647059;
7 4 3 0.07961029411764706;
7 4 4 0.1061470588235294;
7 4 5 0.07253382352941176;
7 4 6 0.08491764705882353;
7 4 7 0.090225;
7 4 8 0.0973014705882353;
7 5 1 0.09236250000000001;
7 5 2 0.10685073529411765;
7 5 3 0.10141764705882354;
7 5 4 0.09417352941176471;
7 5 5 0.08149632352941177;
7 5 6 0.09236250000000001;
7 5 7 0.09779558823529413;
7 5 8 0.07425220588235294;
7 6 1 0.09301764705882352;
7 6 2 0.07972941176470588;
7 6 3 0.06976323529411764;
7 6 4 0.08305147058823528;
7 6 5 0.07308529411764705;
7 6 6 0.07308529411764705;
7 6 7 0.09135661764705882;
7 6 8 0.09135661764705882;
8 1 1 0.10143100158982511;
8 1 2 0.1328263116057234;
8 1 3 0.10384602543720191;
8 1 4 0.11592114467408585;
8 1 5 0.14490143084260731;
8 1 6 0.11109109697933228;
8 1 7 0.10626104928457869;
8 1 8 0.11833616852146263;
8 2 1 0.06148777821939586;
8 2 2 0.06148777821939586;
8 2 3 0.08293700317965022;
8 2 4 0.07149741653418124;
8 2 5 0.06148777821939586;
8 2 6 0.07721720985691574;
8 2 7 0.07721720985691574;
8 2 8 0.08293700317965022;
8 3 1 0.055877980922098565;
8 3 2 0.07202050874403815;
8 3 3 0.060844912559618436;
8 3 4 0.055877980922098565;
8 3 5 0.07326224165341812;
8 3 6 0.07077877583465818;
8 3 7 0.07202050874403815;
8 3 8 0.055877980922098565;
8 4 1 0.11566204292527821;
8 4 2 0.10193942766295708;
8 4 3 0.09801868044515104;
8 4 4 0.10586017488076312;
8 4 5 0.10389980127186009;
8 4 6 0.10978092209856917;
8 4 7 0.0862564387917329;
8 4 8 0.11174129570747218;
8 5 1 0.08428628775834658;
8 5 2 0.09432036963434022;
8 5 3 0.08027265500794914;
8 5 4 0.11037490063593007;
8 5 5 0.09432036963434022;
8 5 6 0.10435445151033387;
8 5 7 0.11037490063593007;
8 5 8 0.1204089825119237;
8 6 1 0.09755180842607312;
8 6 2 0.09939240858505563;
8 6 3 0.07362400635930047;
8 6 4 0.07546460651828298;
8 6 5 0.08834880763116056;
8 6 6 0.08650820747217805;
8 6 7 0.0957112082670906;
8 6 8 0.0957112082670906;
9 1 1 0.13317972972972972;
9 1 2 0.15668203497615263;
9 1 3 0.12012289348171701;
9 1 4 0.15145930047694753;
9 1 5 0.11228879173290938;
9 1 6 0.10706605723370428;
9 1 7 0.10706605723370428;
9 1 8 0.12534562798092208;
9 2 1 0.08658744038155802;
9 2 2 0.09122605325914149;
9 2 3 0.07885641891891891;
9 2 4 0.06957919316375198;
9 2 5 0.08194882750397457;
9 2 6 0.06957919316375198;
9 2 7 0.07576401033386328;
9 2 8 0.07885641891891891;
9 3 1 0.061763593004769475;
9 3 2 0.05370747217806041;
9 3 3 0.07116240063593006;
9 3 4 0.07653314785373608;
9 3 5 0.06310627980922098;
9 3 6 0.06042090620031796;
9 3 7 0.06713434022257551;
9 3 8 0.06042090620031796;
9 4 1 0.11022718600953894;
9 4 2 0.11446669316375199;
9 4 3 0.08690989666136724;
9 4 4 0.10810743243243243;
9 4 5 0.11658644674085851;
9 4 6 0.10174817170111287;
9 4 7 0.11870620031796503;
9 4 8 0.10174817170111287;
9 5 1 0.10632863672496028;
9 5 2 0.09113883147853737;
9 5 3 0.1280283585055644;
9 5 4 0.11934846979332275;
9 5 5 0.08679888712241655;
9 5 6 0.12368841414944355;
9 5 7 0.09330880365659779;
9 5 8 0.10415866454689984;
9 6 1 0.11344381955484893;
9 6 2 0.10150236486486486;
9 6 3 0.1094633346581876;
9 6 4 0.10747309220985692;
9 6 5 0.08956091017488076;
9 6 6 0.10548284976152623;
9 6 7 0.11543406200317964;
9 6 8 0.08159994038155802;
10 1 1 0.1335135135135135;
10 1 2 0.1361837837837838;
10 1 3 0.12016216216216218;
10 1 4 0.12283243243243244;
10 1 5 0.11215135135135135;
10 1 6 0.13084324324324326;
10 1 7 0.12817297297297298;
10 1 8 0.1335135135135135;
10 2 1 0.09012162162162161;
10 2 2 0.08063513513513514;
10 2 3 0.07114864864864864;
10 2 4 0.0822162162162162;
10 2 5 0.0664054054054054;
10 2 6 0.09012162162162161;
10 2 7 0.08379729729729729;
10 2 8 0.0664054054054054;
10 3 1 0.054918918918918924;
10 3 2 0.07963243243243243;
10 3 3 0.08237837837837837;
10 3 4 0.07002162162162162;
10 3 5 0.08100540540540539;
10 3 6 0.0768864864864865;
10 3 7 0.05903783783783783;
10 3 8 0.07002162162162162;
10 4 1 0.13005405405405404;
10 4 2 0.08670270270270271;
10 4 3 0.10404324324324324;
10 4 4 0.0932054054054054;
10 4 5 0.12355135135135134;
10 4 6 0.12355135135135134;
10 4 7 0.09103783783783784;
10 4 8 0.10837837837837838;
10 5 1 0.10650810810810812;
10 5 2 0.11094594594594596;
10 5 3 0.12425945945945949;
10 5 4 0.10207027027027028;
10 5 5 0.1042891891891892;
10 5 6 0.10872702702702704;
10 5 7 0.09763243243243246;
10 5 8 0.10207027027027028;
10 6 1 0.09565135135135133;
10 6 2 0.10989729729729729;
10 6 3 0.08954594594594595;
10 6 4 0.11396756756756757;
10 6 5 0.0875108108108108;
10 6 6 0.11803783783783782;
10 6 7 0.0875108108108108;
10 6 8 0.11396756756756757;
]

global d = [
1 1 1 0;
1 1 2 61;
1 1 3 294;
1 1 4 186;
1 1 5 300;
1 1 6 0;
1 1 7 130;
1 1 8 0;
1 2 1 167;
1 2 2 246;
1 2 3 239;
1 2 4 160;
1 2 5 0;
1 2 6 0;
1 2 7 128;
1 2 8 229;
1 3 1 257;
1 3 2 276;
1 3 3 241;
1 3 4 206;
1 3 5 0;
1 3 6 96;
1 3 7 172;
1 3 8 139;
1 4 1 0;
1 4 2 235;
1 4 3 72;
1 4 4 0;
1 4 5 131;
1 4 6 149;
1 4 7 0;
1 4 8 241;
1 5 1 169;
1 5 2 0;
1 5 3 0;
1 5 4 185;
1 5 5 122;
1 5 6 273;
1 5 7 291;
1 5 8 126;
1 6 1 118;
1 6 2 98;
1 6 3 234;
1 6 4 179;
1 6 5 58;
1 6 6 292;
1 6 7 0;
1 6 8 0;
2 1 1 165;
2 1 2 87;
