###################################################
# Classe 26 : K = 6, M = 2, T = 12, N = 10
# Exemplo: 8.   c26ex08.dat          Semente: 3024
#-----------------------Dados----------------------
global K = 6
6 2 2 20.24;
6 2 3 20.24;
6 2 4 20.24;
6 2 5 20.24;
6 2 6 20.24;
6 2 7 20.24;
6 2 8 20.24;
6 2 9 20.24;
6 2 10 20.24;
6 2 11 20.24;
6 2 12 20.24;
]

global c_z = [
1 1 1 0.591;
1 1 2 0.591;
1 1 3 0.591;
1 1 4 0.591;
1 1 5 0.591;
1 1 6 0.591;
1 1 7 0.591;
1 1 8 0.591;
1 1 9 0.591;
1 1 10 0.591;
1 1 11 0.591;
1 1 12 0.591;
1 2 1 0.726;
1 2 2 0.726;
1 2 3 0.726;
1 2 4 0.726;
1 2 5 0.726;
1 2 6 0.726;
1 2 7 0.726;
1 2 8 0.726;
1 2 9 0.726;
1 2 10 0.726;
1 2 11 0.726;
1 2 12 0.726;
2 1 1 0.857;
2 1 2 0.857;
2 1 3 0.857;
2 1 4 0.857;
2 1 5 0.857;
2 1 6 0.857;
2 1 7 0.857;
2 1 8 0.857;
2 1 9 0.857;
2 1 10 0.857;
2 1 11 0.857;
2 1 12 0.857;
2 2 1 0.491;
2 2 2 0.491;
2 2 3 0.491;
2 2 4 0.491;
2 2 5 0.491;
2 2 6 0.491;
2 2 7 0.491;
2 2 8 0.491;
2 2 9 0.491;
2 2 10 0.491;
2 2 11 0.491;
2 2 12 0.491;
3 1 1 0.82;
3 1 2 0.82;
3 1 3 0.82;
3 1 4 0.82;
3 1 5 0.82;
3 1 6 0.82;
3 1 7 0.82;
3 1 8 0.82;
3 1 9 0.82;
3 1 10 0.82;
3 1 11 0.82;
3 1 12 0.82;
3 2 1 0.531;
3 2 2 0.531;
3 2 3 0.531;
3 2 4 0.531;
3 2 5 0.531;
3 2 6 0.531;
3 2 7 0.531;
3 2 8 0.531;
3 2 9 0.531;
3 2 10 0.531;
3 2 11 0.531;
3 2 12 0.531;
4 1 1 0.832;
4 1 2 0.832;
4 1 3 0.832;
4 1 4 0.832;
4 1 5 0.832;
4 1 6 0.832;
4 1 7 0.832;
4 1 8 0.832;
4 1 9 0.832;
4 1 10 0.832;
4 1 11 0.832;
4 1 12 0.832;
4 2 1 0.753;
4 2 2 0.753;
4 2 3 0.753;
4 2 4 0.753;
4 2 5 0.753;
4 2 6 0.753;
4 2 7 0.753;
4 2 8 0.753;
4 2 9 0.753;
4 2 10 0.753;
4 2 11 0.753;
4 2 12 0.753;
5 1 1 0.718;
5 1 2 0.718;
5 1 3 0.718;
5 1 4 0.718;
5 1 5 0.718;
5 1 6 0.718;
5 1 7 0.718;
5 1 8 0.718;
5 1 9 0.718;
5 1 10 0.718;
5 1 11 0.718;
5 1 12 0.718;
5 2 1 0.68;
5 2 2 0.68;
5 2 3 0.68;
5 2 4 0.68;
5 2 5 0.68;
5 2 6 0.68;
5 2 7 0.68;
5 2 8 0.68;
5 2 9 0.68;
5 2 10 0.68;
5 2 11 0.68;
5 2 12 0.68;
6 1 1 0.746;
6 1 2 0.746;
6 1 3 0.746;
6 1 4 0.746;
6 1 5 0.746;
6 1 6 0.746;
6 1 7 0.746;
6 1 8 0.746;
6 1 9 0.746;
6 1 10 0.746;
6 1 11 0.746;
6 1 12 0.746;
6 2 1 0.789;
6 2 2 0.789;
6 2 3 0.789;
6 2 4 0.789;
6 2 5 0.789;
6 2 6 0.789;
6 2 7 0.789;
6 2 8 0.789;
6 2 9 0.789;
6 2 10 0.789;
6 2 11 0.789;
6 2 12 0.789;
]

global c_y = [
1 1 1 1.642;
1 1 2 1.642;
1 1 3 1.642;
1 1 4 1.642;
1 1 5 1.642;
1 1 6 1.642;
1 1 7 1.642;
1 1 8 1.642;
1 1 9 1.642;
1 1 10 1.642;
1 1 11 1.642;
1 1 12 1.642;
1 2 1 1.777;
1 2 2 1.777;
1 2 3 1.777;
1 2 4 1.777;
1 2 5 1.777;
1 2 6 1.777;
1 2 7 1.777;
1 2 8 1.777;
1 2 9 1.777;
1 2 10 1.777;
1 2 11 1.777;
1 2 12 1.777;
2 1 1 2.041;
2 1 2 2.041;
2 1 3 2.041;
2 1 4 2.041;
2 1 5 2.041;
2 1 6 2.041;
2 1 7 2.041;
2 1 8 2.041;
2 1 9 2.041;
2 1 10 2.041;
2 1 11 2.041;
2 1 12 2.041;
2 2 1 2.374;
2 2 2 2.374;
2 2 3 2.374;
2 2 4 2.374;
2 2 5 2.374;
2 2 6 2.374;
2 2 7 2.374;
2 2 8 2.374;
2 2 9 2.374;
2 2 10 2.374;
2 2 11 2.374;
2 2 12 2.374;
3 1 1 2.484;
3 1 2 2.484;
3 1 3 2.484;
3 1 4 2.484;
3 1 5 2.484;
3 1 6 2.484;
3 1 7 2.484;
3 1 8 2.484;
3 1 9 2.484;
3 1 10 2.484;
3 1 11 2.484;
3 1 12 2.484;
3 2 1 1.973;
3 2 2 1.973;
3 2 3 1.973;
3 2 4 1.973;
3 2 5 1.973;
3 2 6 1.973;
3 2 7 1.973;
3 2 8 1.973;
3 2 9 1.973;
3 2 10 1.973;
3 2 11 1.973;
3 2 12 1.973;
4 1 1 2.328;
4 1 2 2.328;
4 1 3 2.328;
4 1 4 2.328;
4 1 5 2.328;
4 1 6 2.328;
4 1 7 2.328;
4 1 8 2.328;
4 1 9 2.328;
4 1 10 2.328;
4 1 11 2.328;
4 1 12 2.328;
4 2 1 2.567;
4 2 2 2.567;
4 2 3 2.567;
4 2 4 2.567;
4 2 5 2.567;
4 2 6 2.567;
4 2 7 2.567;
4 2 8 2.567;
4 2 9 2.567;
4 2 10 2.567;
4 2 11 2.567;
4 2 12 2.567;
5 1 1 2.052;
5 1 2 2.052;
5 1 3 2.052;
5 1 4 2.052;
5 1 5 2.052;
5 1 6 2.052;
5 1 7 2.052;
5 1 8 2.052;
5 1 9 2.052;
5 1 10 2.052;
5 1 11 2.052;
5 1 12 2.052;
5 2 1 2.009;
5 2 2 2.009;
5 2 3 2.009;
5 2 4 2.009;
5 2 5 2.009;
5 2 6 2.009;
5 2 7 2.009;
5 2 8 2.009;
5 2 9 2.009;
5 2 10 2.009;
5 2 11 2.009;
5 2 12 2.009;
6 1 1 2.103;
6 1 2 2.103;
6 1 3 2.103;
6 1 4 2.103;
6 1 5 2.103;
6 1 6 2.103;
6 1 7 2.103;
6 1 8 2.103;
6 1 9 2.103;
6 1 10 2.103;
6 1 11 2.103;
6 1 12 2.103;
6 2 1 2.429;
6 2 2 2.429;
6 2 3 2.429;
6 2 4 2.429;
6 2 5 2.429;
6 2 6 2.429;
6 2 7 2.429;
6 2 8 2.429;
6 2 9 2.429;
6 2 10 2.429;
6 2 11 2.429;
6 2 12 2.429;
]

global c_sc = [
1 1 1 0.074;
1 1 2 0.074;
1 1 3 0.074;
1 1 4 0.074;
1 1 5 0.074;
1 1 6 0.074;
1 1 7 0.074;
1 1 8 0.074;
1 1 9 0.074;
1 1 10 0.074;
1 1 11 0.074;
1 1 12 0.074;
1 2 1 0.08;
1 2 2 0.08;
1 2 3 0.08;
1 2 4 0.08;
1 2 5 0.08;
1 2 6 0.08;
1 2 7 0.08;
1 2 8 0.08;
1 2 9 0.08;
1 2 10 0.08;
1 2 11 0.08;
1 2 12 0.08;
2 1 1 0.1;
2 1 2 0.1;
2 1 3 0.1;
2 1 4 0.1;
2 1 5 0.1;
2 1 6 0.1;
2 1 7 0.1;
2 1 8 0.1;
2 1 9 0.1;
2 1 10 0.1;
2 1 11 0.1;
2 1 12 0.1;
2 2 1 0.095;
2 2 2 0.095;
2 2 3 0.095;
2 2 4 0.095;
2 2 5 0.095;
2 2 6 0.095;
2 2 7 0.095;
2 2 8 0.095;
2 2 9 0.095;
2 2 10 0.095;
2 2 11 0.095;
2 2 12 0.095;
3 1 1 0.119;
3 1 2 0.119;
3 1 3 0.119;
3 1 4 0.119;
3 1 5 0.119;
3 1 6 0.119;
3 1 7 0.119;
3 1 8 0.119;
3 1 9 0.119;
3 1 10 0.119;
3 1 11 0.119;
3 1 12 0.119;
3 2 1 0.089;
3 2 2 0.089;
3 2 3 0.089;
3 2 4 0.089;
3 2 5 0.089;
3 2 6 0.089;
3 2 7 0.089;
3 2 8 0.089;
3 2 9 0.089;
3 2 10 0.089;
3 2 11 0.089;
3 2 12 0.089;
4 1 1 0.112;
4 1 2 0.112;
4 1 3 0.112;
4 1 4 0.112;
4 1 5 0.112;
4 1 6 0.112;
4 1 7 0.112;
4 1 8 0.112;
4 1 9 0.112;
4 1 10 0.112;
4 1 11 0.112;
4 1 12 0.112;
4 2 1 0.103;
4 2 2 0.103;
4 2 3 0.103;
4 2 4 0.103;
4 2 5 0.103;
4 2 6 0.103;
4 2 7 0.103;
4 2 8 0.103;
4 2 9 0.103;
4 2 10 0.103;
4 2 11 0.103;
4 2 12 0.103;
5 1 1 0.07;
5 1 2 0.07;
5 1 3 0.07;
5 1 4 0.07;
5 1 5 0.07;
5 1 6 0.07;
5 1 7 0.07;
5 1 8 0.07;
5 1 9 0.07;
5 1 10 0.07;
5 1 11 0.07;
5 1 12 0.07;
5 2 1 0.098;
5 2 2 0.098;
5 2 3 0.098;
5 2 4 0.098;
5 2 5 0.098;
5 2 6 0.098;
5 2 7 0.098;
5 2 8 0.098;
5 2 9 0.098;
5 2 10 0.098;
5 2 11 0.098;
5 2 12 0.098;
6 1 1 0.093;
6 1 2 0.093;
6 1 3 0.093;
6 1 4 0.093;
6 1 5 0.093;
6 1 6 0.093;
6 1 7 0.093;
6 1 8 0.093;
6 1 9 0.093;
6 1 10 0.093;
6 1 11 0.093;
6 1 12 0.093;
6 2 1 0.117;
6 2 2 0.117;
6 2 3 0.117;
6 2 4 0.117;
6 2 5 0.117;
6 2 6 0.117;
6 2 7 0.117;
6 2 8 0.117;
6 2 9 0.117;
6 2 10 0.117;
6 2 11 0.117;
6 2 12 0.117;
]

global c_w = [
1 1 1 0.443;
1 1 2 0.443;
1 1 3 0.443;
1 1 4 0.443;
1 1 5 0.443;
1 1 6 0.443;
1 1 7 0.443;
1 1 8 0.443;
1 1 9 0.443;
1 1 10 0.443;
1 1 11 0.443;
1 1 12 0.443;
1 2 1 0.385;
1 2 2 0.385;
1 2 3 0.385;
1 2 4 0.385;
1 2 5 0.385;
1 2 6 0.385;
1 2 7 0.385;
1 2 8 0.385;
1 2 9 0.385;
1 2 10 0.385;
1 2 11 0.385;
1 2 12 0.385;
2 1 1 0.612;
2 1 2 0.612;
2 1 3 0.612;
2 1 4 0.612;
2 1 5 0.612;
2 1 6 0.612;
2 1 7 0.612;
2 1 8 0.612;
2 1 9 0.612;
2 1 10 0.612;
2 1 11 0.612;
2 1 12 0.612;
2 2 1 0.158;
2 2 2 0.158;
2 2 3 0.158;
2 2 4 0.158;
2 2 5 0.158;
2 2 6 0.158;
2 2 7 0.158;
2 2 8 0.158;
2 2 9 0.158;
2 2 10 0.158;
2 2 11 0.158;
2 2 12 0.158;
3 1 1 0.273;
3 1 2 0.273;
3 1 3 0.273;
3 1 4 0.273;
3 1 5 0.273;
3 1 6 0.273;
3 1 7 0.273;
3 1 8 0.273;
3 1 9 0.273;
3 1 10 0.273;
3 1 11 0.273;
3 1 12 0.273;
3 2 1 0.197;
3 2 2 0.197;
3 2 3 0.197;
3 2 4 0.197;
3 2 5 0.197;
3 2 6 0.197;
3 2 7 0.197;
3 2 8 0.197;
3 2 9 0.197;
3 2 10 0.197;
3 2 11 0.197;
3 2 12 0.197;
4 1 1 0.266;
4 1 2 0.266;
4 1 3 0.266;
4 1 4 0.266;
4 1 5 0.266;
4 1 6 0.266;
4 1 7 0.266;
4 1 8 0.266;
4 1 9 0.266;
4 1 10 0.266;
4 1 11 0.266;
4 1 12 0.266;
4 2 1 0.428;
4 2 2 0.428;
4 2 3 0.428;
4 2 4 0.428;
4 2 5 0.428;
4 2 6 0.428;
4 2 7 0.428;
4 2 8 0.428;
4 2 9 0.428;
4 2 10 0.428;
4 2 11 0.428;
4 2 12 0.428;
5 1 1 0.226;
5 1 2 0.226;
5 1 3 0.226;
5 1 4 0.226;
5 1 5 0.226;
5 1 6 0.226;
5 1 7 0.226;
5 1 8 0.226;
5 1 9 0.226;
5 1 10 0.226;
5 1 11 0.226;
5 1 12 0.226;
5 2 1 0.433;
5 2 2 0.433;
5 2 3 0.433;
5 2 4 0.433;
5 2 5 0.433;
5 2 6 0.433;
5 2 7 0.433;
5 2 8 0.433;
5 2 9 0.433;
5 2 10 0.433;
5 2 11 0.433;
5 2 12 0.433;
6 1 1 0.401;
6 1 2 0.401;
6 1 3 0.401;
6 1 4 0.401;
6 1 5 0.401;
6 1 6 0.401;
6 1 7 0.401;
6 1 8 0.401;
6 1 9 0.401;
6 1 10 0.401;
6 1 11 0.401;
6 1 12 0.401;
6 2 1 0.283;
6 2 2 0.283;
6 2 3 0.283;
6 2 4 0.283;
6 2 5 0.283;
6 2 6 0.283;
6 2 7 0.283;
6 2 8 0.283;
6 2 9 0.283;
6 2 10 0.283;
6 2 11 0.283;
6 2 12 0.283;
]

global c_e = [
1 1 1 0.048541335453100166;
1 1 2 0.05339546899841018;
1 1 3 0.042716375198728146;
1 1 4 0.05339546899841018;
1 1 5 0.05630794912559619;
1 1 6 0.052424642289348185;
1 1 7 0.054366295707472194;
1 1 8 0.05048298887122417;
1 1 9 0.04368720190779015;
1 1 10 0.04174554848966614;
1 1 11 0.04465802861685215;
1 1 12 0.04174554848966614;
1 2 1 0.05055802861685215;
1 2 2 0.037918521462639104;
1 2 3 0.04152980922098569;
1 2 4 0.046043918918918916;
1 2 5 0.04243263116057233;
1 2 6 0.04152980922098569;
1 2 7 0.04694674085850556;
1 2 8 0.04694674085850556;
1 2 9 0.05416931637519872;
1 2 10 0.040626987281399046;
1 2 11 0.039724165341812404;
1 2 12 0.03611287758346582;
1 3 1 0.0220429252782194;
1 3 2 0.023145071542130365;
1 3 3 0.024798290937996823;
1 3 4 0.030309022257551676;
1 3 5 0.024798290937996823;
1 3 6 0.030860095389507163;
1 3 7 0.03196224165341813;
1 3 8 0.02424721780604134;
1 3 9 0.033064387917329095;
1 3 10 0.02424721780604134;
1 3 11 0.027002583465818762;
1 3 12 0.033064387917329095;
1 4 1 0.048009022257551666;
1 4 2 0.04719531001589825;
1 4 3 0.048009022257551666;
1 4 4 0.03743076311605723;
1 4 5 0.046381597774244825;
1 4 6 0.03905818759936407;
1 4 7 0.044754173290938;
1 4 8 0.04149932432432432;
1 4 9 0.03661705087440382;
1 4 10 0.046381597774244825;
1 4 11 0.038244475357710646;
1 4 12 0.034989626391096984;
1 5 1 0.03477036963434022;
1 5 2 0.04404246820349761;
1 5 3 0.0386337440381558;
1 5 4 0.03245234499205087;
1 5 5 0.03708839427662957;
1 5 6 0.04636049284578696;
1 5 7 0.037861069157392686;
1 5 8 0.03322501987281399;
1 5 9 0.040179093799682035;
1 5 10 0.033997694753577105;
1 5 11 0.0386337440381558;
1 5 12 0.03322501987281399;
1 6 1 0.04170333863275039;
1 6 2 0.04330731319554849;
1 6 3 0.03608942766295707;
1 6 4 0.04651526232114467;
1 6 5 0.03929737678855325;
1 6 6 0.04250532591414944;
1 6 7 0.03448545310015898;
1 6 8 0.0400993640699523;
1 6 9 0.045713275039745614;
1 6 10 0.0400993640699523;
1 6 11 0.03608942766295707;
1 6 12 0.0400993640699523;
2 1 1 0.04492130365659778;
2 1 2 0.04706041335453101;
2 1 3 0.04706041335453101;
2 1 4 0.06310373608903022;
2 1 5 0.04812996820349762;
2 1 6 0.04812996820349762;
2 1 7 0.05989507154213038;
2 1 8 0.04385174880763116;
2 1 9 0.0545472972972973;
2 1 10 0.05133863275039746;
2 1 11 0.042782193958664554;
2 1 12 0.052408187599364074;
2 2 1 0.046747813990461046;
2 2 2 0.04575317965023847;
2 2 3 0.0447585453100159;
2 2 4 0.04774244833068362;
2 2 5 0.05072635135135135;
2 2 6 0.056694157392686795;
2 2 7 0.05768879173290937;
2 2 8 0.051720985691573934;
2 2 9 0.051720985691573934;
2 2 10 0.05967806041335453;
2 2 11 0.05470488871224165;
2 2 12 0.0447585453100159;
2 3 1 0.03399841017488077;
2 3 2 0.0285343799682035;
2 3 3 0.02610592209856916;
2 3 4 0.030355723370429254;
2 3 5 0.029141494435612085;
2 3 6 0.02732015103338633;
2 3 7 0.029141494435612085;
2 3 8 0.03642686804451511;
2 3 9 0.035212639109697935;
2 3 10 0.03096283783783784;
2 3 11 0.032784181240063597;
2 3 12 0.029748608903020668;
2 4 1 0.0439266693163752;
2 4 2 0.036754968203497614;
2 4 3 0.05199483306836247;
2 4 4 0.044823131955484895;
2 4 5 0.03765143084260732;
2 4 6 0.04840898251192369;
2 4 7 0.03585850556438792;
2 4 8 0.04751251987281399;
2 4 9 0.03944435612082671;
2 4 10 0.044823131955484895;
2 4 11 0.040340818759936406;
2 4 12 0.03944435612082671;
2 5 1 0.04767011128775835;
2 5 2 0.045967607313195546;
2 5 3 0.046818859300476946;
2 5 4 0.038306339427662955;
2 5 5 0.045967607313195546;
2 5 6 0.045116355325914154;
2 5 7 0.044265103338632754;
2 5 8 0.04852136327503974;
2 5 9 0.04937261526232114;
2 5 10 0.036603835453100156;
2 5 11 0.050223867249602545;
2 5 12 0.04767011128775835;
2 6 1 0.04152662957074721;
2 6 2 0.03799244833068362;
2 6 3 0.05301271860095389;
2 6 4 0.04947853736089031;
2 6 5 0.03799244833068362;
2 6 6 0.043293720190779005;
2 6 7 0.03622535771065182;
2 6 8 0.04594435612082671;
2 6 9 0.03887599364069952;
2 6 10 0.04152662957074721;
2 6 11 0.03710890302066772;
2 6 12 0.04241017488076311;
3 1 1 0.05627503974562799;
3 1 2 0.07003116057233705;
3 1 3 0.05127281399046105;
3 1 4 0.05002225755166932;
3 1 5 0.07503338632750399;
3 1 6 0.06252782193958666;
3 1 7 0.05127281399046105;
3 1 8 0.06627949125596186;
3 1 9 0.07378282988871224;
3 1 10 0.06627949125596186;
3 1 11 0.061277265500794924;
3 1 12 0.06002670906200318;
3 2 1 0.06861446740858505;
3 2 2 0.06396263910969793;
3 2 3 0.047681240063593;
3 2 4 0.059310810810810806;
3 2 5 0.05233306836248013;
3 2 6 0.05117011128775834;
3 2 7 0.06977742448330683;
3 2 8 0.047681240063593;
3 2 9 0.060473767885532596;
3 2 10 0.05814785373608903;
3 2 11 0.05582193958664546;
3 2 12 0.05814785373608903;
3 3 1 0.03833227344992052;
3 3 2 0.03833227344992052;
3 3 3 0.029813990461049284;
3 3 4 0.03478298887122417;
3 3 5 0.028394276629570753;
3 3 6 0.031233704292527822;
3 3 7 0.029104133545310017;
3 3 8 0.029813990461049284;
3 3 9 0.04117170111287759;
3 3 10 0.04259141494435613;
3 3 11 0.04117170111287759;
3 3 12 0.029104133545310017;
3 4 1 0.042975039745627976;
3 4 2 0.05450492845786964;
3 4 3 0.0607939586645469;
3 4 4 0.051360413354531;
3 4 5 0.05031224165341812;
3 4 6 0.057649443561208276;
3 4 7 0.059745786963434015;
3 4 8 0.04611955484896661;
3 4 9 0.057649443561208276;
3 4 10 0.041926868044515106;
3 4 11 0.061842130365659775;
3 4 12 0.0607939586645469;
3 5 1 0.05076081081081081;
3 5 2 0.05374674085850557;
3 5 3 0.041803020667726544;
3 5 4 0.05474205087440382;
3 5 5 0.0467795707472178;
3 5 6 0.044788950715421307;
3 5 7 0.05872329093799682;
3 5 8 0.04877019077901431;
3 5 9 0.045784260731319554;
3 5 10 0.0408077106518283;
3 5 11 0.05673267090620031;
3 5 12 0.05275143084260731;
3 6 1 0.0495872813990461;
3 6 2 0.056818759936407;
3 6 3 0.046488076311605724;
3 6 4 0.06095103338632749;
3 6 5 0.04442193958664546;
3 6 6 0.056818759936407;
3 6 7 0.04855421303656597;
3 6 8 0.04855421303656597;
3 6 9 0.04442193958664546;
3 6 10 0.046488076311605724;
3 6 11 0.05268648648648648;
3 6 12 0.05578569157392687;
4 1 1 0.06555548489666137;
4 1 2 0.06555548489666137;
4 1 3 0.06692122416534182;
4 1 4 0.07101844197138316;
4 1 5 0.07784713831478537;
4 1 6 0.06282400635930048;
4 1 7 0.06145826709062004;
4 1 8 0.07784713831478537;
4 1 9 0.06965270270270271;
4 1 10 0.06145826709062004;
4 1 11 0.05599531001589826;
4 1 12 0.0600925278219396;
4 2 1 0.07239407790143083;
4 2 2 0.07239407790143083;
4 2 3 0.07493422098569157;
4 2 4 0.05334300476947536;
4 2 5 0.06731379173290938;
4 2 6 0.06223350556438792;
4 2 7 0.06096343402225754;
4 2 8 0.07620429252782193;
4 2 9 0.06731379173290938;
4 2 10 0.05969336248012718;
4 2 11 0.07620429252782193;
4 2 12 0.050802861685214626;
4 3 1 0.03178477742448331;
4 3 2 0.03488573131955485;
4 3 3 0.03876192368839428;
4 3 4 0.039537162162162166;
4 3 5 0.03721144674085851;
4 3 6 0.03178477742448331;
4 3 7 0.04108763910969794;
4 3 8 0.03876192368839428;
4 3 9 0.041862877583465824;
4 3 10 0.041862877583465824;
4 3 11 0.03876192368839428;
4 3 12 0.03488573131955485;
4 4 1 0.059525119236883944;
4 4 2 0.04693326709062003;
4 4 3 0.0583804054054054;
4 4 4 0.06066983306836248;
4 4 5 0.050367408585055645;
4 4 6 0.06524868839427662;
4 4 7 0.04693326709062003;
4 4 8 0.06066983306836248;
4 4 9 0.05723569157392687;
4 4 10 0.05151212241653418;
4 4 11 0.045788553259141496;
4 4 12 0.06639340222575515;
4 5 1 0.055436148648648646;
4 5 2 0.06413201510333863;
4 5 3 0.05978408187599365;
4 5 4 0.0543491653418124;
4 5 5 0.056523131955484904;
4 5 6 0.04782726550079491;
4 5 7 0.05869709856915739;
4 5 8 0.05978408187599365;
4 5 9 0.05326218203497615;
4 5 10 0.0521751987281399;
4 5 11 0.05326218203497615;
4 5 12 0.04456631558028617;
4 6 1 0.048513434022257544;
4 6 2 0.045128775834658186;
4 6 3 0.05753918918918918;
4 6 4 0.05076987281399046;
4 6 5 0.06769316375198726;
4 6 6 0.05866740858505564;
4 6 7 0.06656494435612081;
4 6 8 0.05189809220985691;
4 6 9 0.0643085055643879;
4 6 10 0.0643085055643879;
4 6 11 0.06769316375198726;
4 6 12 0.045128775834658186;
5 1 1 0.08016724960254373;
5 1 2 0.08589348171701112;
5 1 3 0.06728322734499206;
5 1 4 0.08016724960254373;
5 1 5 0.08016724960254373;
5 1 6 0.07300945945945946;
5 1 7 0.08303036565977742;
5 1 8 0.0572623211446741;
5 1 9 0.07444101748807633;
5 1 10 0.07300945945945946;
5 1 11 0.07014634340222577;
5 1 12 0.06442011128775835;
5 2 1 0.0545824721780604;
5 2 2 0.07721422893481716;
5 2 3 0.05990759141494435;
5 2 4 0.07987678855325914;
5 2 5 0.06390143084260731;
5 2 6 0.07322038950715422;
5 2 7 0.05990759141494435;
5 2 8 0.058576311605723366;
5 2 9 0.07188910969793323;
5 2 10 0.05990759141494435;
5 2 11 0.06922655007949126;
5 2 12 0.07721422893481716;
5 3 1 0.03656697138314786;
5 3 2 0.04225516693163753;
5 3 3 0.04306776629570747;
5 3 4 0.04225516693163753;
5 3 5 0.04225516693163753;
5 3 6 0.03981736883942767;
5 3 7 0.04713076311605723;
5 3 8 0.03981736883942767;
5 3 9 0.034129173290938;
5 3 10 0.048755961844197136;
5 3 11 0.04306776629570747;
5 3 12 0.04713076311605723;
5 4 1 0.06959308426073131;
5 4 2 0.06719332273449921;
5 4 3 0.06839320349761525;
5 4 4 0.06599344197138315;
5 4 5 0.058794157392686806;
5 4 6 0.047995230524642295;
5 4 7 0.04919511128775834;
5 4 8 0.06959308426073131;
5 4 9 0.06599344197138315;
5 4 10 0.06599344197138315;
5 4 11 0.05279475357710652;
5 4 12 0.07079296502384737;
5 5 1 0.06608334658187598;
5 5 2 0.055829034181240064;
5 5 3 0.05013219395866455;
5 5 4 0.059247138314785376;
5 5 5 0.053550298092209854;
5 5 6 0.06608334658187598;
5 5 7 0.06266524244833069;
