###################################################
# Classe 11 : K = 4, M = 2, T = 8, N = 10
# Exemplo: 3.   Nome do arquivo: c11ex03.dat          Semente: 6000

global Q1 = 1e5
1 1 7 0.01;
1 1 8 0.01;
1 2 1 0.009;
1 2 2 0.009;
1 2 3 0.009;
1 2 4 0.009;
1 2 5 0.009;
1 2 6 0.009;
1 2 7 0.009;
1 2 8 0.009;
2 1 1 0.013;
2 1 2 0.013;
2 1 3 0.013;
2 1 4 0.013;
2 1 5 0.013;
2 1 6 0.013;
2 1 7 0.013;
2 1 8 0.013;
2 2 1 0.011;
2 2 2 0.011;
2 2 3 0.011;
2 2 4 0.011;
2 2 5 0.011;
2 2 6 0.011;
2 2 7 0.011;
2 2 8 0.011;
3 1 1 0.01;
3 1 2 0.01;
3 1 3 0.01;
3 1 4 0.01;
3 1 5 0.01;
3 1 6 0.01;
3 1 7 0.01;
3 1 8 0.01;
3 2 1 0.009;
3 2 2 0.009;
3 2 3 0.009;
3 2 4 0.009;
3 2 5 0.009;
3 2 6 0.009;
3 2 7 0.009;
3 2 8 0.009;
4 1 1 0.013;
4 1 2 0.013;
4 1 3 0.013;
4 1 4 0.013;
4 1 5 0.013;
4 1 6 0.013;
4 1 7 0.013;
4 1 8 0.013;
4 2 1 0.011;
4 2 2 0.011;
4 2 3 0.011;
4 2 4 0.011;
4 2 5 0.011;
4 2 6 0.011;
4 2 7 0.011;
4 2 8 0.011;
]

# cz: custo de setup por bobina mestre
global c_z = [
1 1 1 0.798;
1 1 2 0.798;
1 1 3 0.798;
1 1 4 0.798;
1 1 5 0.798;
1 1 6 0.798;
1 1 7 0.798;
1 1 8 0.798;
1 2 1 0.735;
1 2 2 0.735;
1 2 3 0.735;
1 2 4 0.735;
1 2 5 0.735;
1 2 6 0.735;
1 2 7 0.735;
1 2 8 0.735;
2 1 1 0.606;
2 1 2 0.606;
2 1 3 0.606;
2 1 4 0.606;
2 1 5 0.606;
2 1 6 0.606;
2 1 7 0.606;
2 1 8 0.606;
2 2 1 0.634;
2 2 2 0.634;
2 2 3 0.634;
2 2 4 0.634;
2 2 5 0.634;
2 2 6 0.634;
2 2 7 0.634;
2 2 8 0.634;
3 1 1 0.735;
3 1 2 0.735;
3 1 3 0.735;
3 1 4 0.735;
3 1 5 0.735;
3 1 6 0.735;
3 1 7 0.735;
3 1 8 0.735;
3 2 1 1.02;
3 2 2 1.02;
3 2 3 1.02;
3 2 4 1.02;
3 2 5 1.02;
3 2 6 1.02;
3 2 7 1.02;
3 2 8 1.02;
4 1 1 1.049;
4 1 2 1.049;
4 1 3 1.049;
4 1 4 1.049;
4 1 5 1.049;
4 1 6 1.049;
4 1 7 1.049;
4 1 8 1.049;
4 2 1 0.687;
4 2 2 0.687;
4 2 3 0.687;
4 2 4 0.687;
4 2 5 0.687;
4 2 6 0.687;
4 2 7 0.687;
4 2 8 0.687;
]

# cy: custo de corte por bobina mestre
global c_y = [
1 1 1 2.962;
1 1 2 2.962;
1 1 3 2.962;
1 1 4 2.962;
1 1 5 2.962;
1 1 6 2.962;
1 1 7 2.962;
1 1 8 2.962;
1 2 1 2.449;
1 2 2 2.449;
1 2 3 2.449;
1 2 4 2.449;
1 2 5 2.449;
1 2 6 2.449;
1 2 7 2.449;
1 2 8 2.449;
2 1 1 2.541;
2 1 2 2.541;
2 1 3 2.541;
2 1 4 2.541;
2 1 5 2.541;
2 1 6 2.541;
2 1 7 2.541;
2 1 8 2.541;
2 2 1 2.884;
2 2 2 2.884;
2 2 3 2.884;
2 2 4 2.884;
2 2 5 2.884;
2 2 6 2.884;
2 2 7 2.884;
2 2 8 2.884;
3 1 1 1.987;
3 1 2 1.987;
3 1 3 1.987;
3 1 4 1.987;
3 1 5 1.987;
3 1 6 1.987;
3 1 7 1.987;
3 1 8 1.987;
3 2 1 3.188;
3 2 2 3.188;
3 2 3 3.188;
3 2 4 3.188;
3 2 5 3.188;
3 2 6 3.188;
3 2 7 3.188;
3 2 8 3.188;
4 1 1 2.56;
4 1 2 2.56;
4 1 3 2.56;
4 1 4 2.56;
4 1 5 2.56;
4 1 6 2.56;
4 1 7 2.56;
4 1 8 2.56;
4 2 1 3.436;
4 2 2 3.436;
4 2 3 3.436;
4 2 4 3.436;
4 2 5 3.436;
4 2 6 3.436;
4 2 7 3.436;
4 2 8 3.436;
]

# c_e: Custo de estocar um item de largura l_i
global c_e = [
1 1 1 0.005;
1 1 2 0.005;
1 1 3 0.005;
1 1 4 0.005;
1 1 5 0.005;
1 1 6 0.005;
1 1 7 0.005;
1 1 8 0.005;
1 2 1 0.006;
1 2 2 0.006;
1 2 3 0.006;
1 2 4 0.006;
1 2 5 0.006;
1 2 6 0.006;
1 2 7 0.006;
1 2 8 0.006;
1 3 1 0.005;
1 3 2 0.005;
1 3 3 0.005;
1 3 4 0.005;
1 3 5 0.005;
1 3 6 0.005;
1 3 7 0.005;
1 3 8 0.005;
1 4 1 0.006;
1 4 2 0.006;
1 4 3 0.006;
1 4 4 0.006;
1 4 5 0.006;
1 4 6 0.006;
1 4 7 0.006;
1 4 8 0.006;
2 1 1 0.005;
2 1 2 0.005;
2 1 3 0.005;
2 1 4 0.005;
2 1 5 0.005;
2 1 6 0.005;
2 1 7 0.005;
2 1 8 0.005;
2 2 1 0.006;
2 2 2 0.006;
2 2 3 0.006;
2 2 4 0.006;
2 2 5 0.006;
2 2 6 0.006;
2 2 7 0.006;
2 2 8 0.006;
2 3 1 0.005;
2 3 2 0.005;
2 3 3 0.005;
2 3 4 0.005;
2 3 5 0.005;
2 3 6 0.005;
2 3 7 0.005;
2 3 8 0.005;
2 4 1 0.006;
2 4 2 0.006;
2 4 3 0.006;
2 4 4 0.006;
2 4 5 0.006;
2 4 6 0.006;
2 4 7 0.006;
2 4 8 0.006;
3 1 1 0.005;
3 1 2 0.005;
3 1 3 0.005;
3 1 4 0.005;
3 1 5 0.005;
3 1 6 0.005;
3 1 7 0.005;
3 1 8 0.005;
3 2 1 0.006;
3 2 2 0.006;
3 2 3 0.006;
3 2 4 0.006;
3 2 5 0.006;
3 2 6 0.006;
3 2 7 0.006;
3 2 8 0.006;
3 3 1 0.005;
3 3 2 0.005;
3 3 3 0.005;
3 3 4 0.005;
3 3 5 0.005;
3 3 6 0.005;
3 3 7 0.005;
3 3 8 0.005;
3 4 1 0.006;
3 4 2 0.006;
3 4 3 0.006;
3 4 4 0.006;
3 4 5 0.006;
3 4 6 0.006;
3 4 7 0.006;
3 4 8 0.006;
4 1 1 0.005;
4 1 2 0.005;
4 1 3 0.005;
4 1 4 0.005;
4 1 5 0.005;
4 1 6 0.005;
4 1 7 0.005;
4 1 8 0.005;
4 2 1 0.006;
4 2 2 0.006;
4 2 3 0.006;
4 2 4 0.006;
4 2 5 0.006;
4 2 6 0.006;
4 2 7 0.006;
4 2 8 0.006;
4 3 1 0.005;
4 3 2 0.005;
4 3 3 0.005;
4 3 4 0.005;
4 3 5 0.005;
4 3 6 0.005;
4 3 7 0.005;
4 3 8 0.005;
4 4 1 0.006;
4 4 2 0.006;
4 4 3 0.006;
4 4 4 0.006;
4 4 5 0.006;
4 4 6 0.006;
4 4 7 0.006;
4 4 8 0.006;
5 1 1 0.005;
5 1 2 0.005;
5 1 3 0.005;
5 1 4 0.005;
5 1 5 0.005;
5 1 6 0.005;
5 1 7 0.005;
5 1 8 0.005;
5 2 1 0.006;
5 2 2 0.006;
5 2 3 0.006;
5 2 4 0.006;
5 2 5 0.006;
5 2 6 0.006;
5 2 7 0.006;
5 2 8 0.006;
5 3 1 0.005;
5 3 2 0.005;
5 3 3 0.005;
5 3 4 0.005;
5 3 5 0.005;
5 3 6 0.005;
5 3 7 0.005;
5 3 8 0.005;
5 4 1 0.006;
5 4 2 0.006;
5 4 3 0.006;
5 4 4 0.006;
5 4 5 0.006;
5 4 6 0.006;
5 4 7 0.006;
5 4 8 0.006;
6 1 1 0.005;
6 1 2 0.005;
6 1 3 0.005;
6 1 4 0.005;
6 1 5 0.005;
6 1 6 0.005;
6 1 7 0.005;
6 1 8 0.005;
6 2 1 0.006;
6 2 2 0.006;
6 2 3 0.006;
6 2 4 0.006;
6 2 5 0.006;
6 2 6 0.006;
6 2 7 0.006;
6 2 8 0.006;
6 3 1 0.005;
6 3 2 0.005;
6 3 3 0.005;
6 3 4 0.005;
6 3 5 0.005;
6 3 6 0.005;
6 3 7 0.005;
6 3 8 0.005;
6 4 1 0.006;
6 4 2 0.006;
6 4 3 0.006;
6 4 4 0.006;
6 4 5 0.006;
6 4 6 0.006;
6 4 7 0.006;
6 4 8 0.006;
7 1 1 0.005;
7 1 2 0.005;
7 1 3 0.005;
7 1 4 0.005;
7 1 5 0.005;
7 1 6 0.005;
7 1 7 0.005;
7 1 8 0.005;
7 2 1 0.006;
7 2 2 0.006;
7 2 3 0.006;
7 2 4 0.006;
7 2 5 0.006;
7 2 6 0.006;
7 2 7 0.006;
7 2 8 0.006;
7 3 1 0.005;
7 3 2 0.005;
7 3 3 0.005;
7 3 4 0.005;
7 3 5 0.005;
7 3 6 0.005;
7 3 7 0.005;
7 3 8 0.005;
7 4 1 0.006;
7 4 2 0.006;
7 4 3 0.006;
7 4 4 0.006;
7 4 5 0.006;
7 4 6 0.006;
7 4 7 0.006;
7 4 8 0.006;
8 1 1 0.005;
8 1 2 0.005;
8 1 3 0.005;
8 1 4 0.005;
8 1 5 0.005;
8 1 6 0.005;
8 1 7 0.005;
8 1 8 0.005;
8 2 1 0.006;
8 2 2 0.006;
8 2 3 0.006;
8 2 4 0.006;
8 2 5 0.006;
8 2 6 0.006;
8 2 7 0.006;
8 2 8 0.006;
8 3 1 0.005;
8 3 2 0.005;
8 3 3 0.005;
8 3 4 0.005;
8 3 5 0.005;
8 3 6 0.005;
8 3 7 0.005;
8 3 8 0.005;
8 4 1 0.006;
8 4 2 0.006;
8 4 3 0.006;
8 4 4 0.006;
8 4 5 0.006;
8 4 6 0.006;
8 4 7 0.006;
8 4 8 0.006;
9 1 1 0.005;
9 1 2 0.005;
9 1 3 0.005;
9 1 4 0.005;
9 1 5 0.005;
9 1 6 0.005;
9 1 7 0.005;
9 1 8 0.005;
9 2 1 0.006;
9 2 2 0.006;
9 2 3 0.006;
9 2 4 0.006;
9 2 5 0.006;
9 2 6 0.006;
9 2 7 0.006;
9 2 8 0.006;
9 3 1 0.005;
9 3 2 0.005;
9 3 3 0.005;
9 3 4 0.005;
9 3 5 0.005;
9 3 6 0.005;
9 3 7 0.005;
9 3 8 0.005;
9 4 1 0.006;
9 4 2 0.006;
9 4 3 0.006;
9 4 4 0.006;
9 4 5 0.006;
9 4 6 0.006;
9 4 7 0.006;
9 4 8 0.006;
10 1 1 0.005;
10 1 2 0.005;
10 1 3 0.005;
10 1 4 0.005;
10 1 5 0.005;
10 1 6 0.005;
10 1 7 0.005;
10 1 8 0.005;
10 2 1 0.006;
10 2 2 0.006;
10 2 3 0.006;
10 2 4 0.006;
10 2 5 0.006;
10 2 6 0.006;
10 2 7 0.006;
10 2 8 0.006;
10 3 1 0.005;
10 3 2 0.005;
10 3 3 0.005;
10 3 4 0.005;
10 3 5 0.005;
10 3 6 0.005;
10 3 7 0.005;
10 3 8 0.005;
10 4 1 0.006;
10 4 2 0.006;
10 4 3 0.006;
10 4 4 0.006;
10 4 5 0.006;
10 4 6 0.006;
10 4 7 0.006;
10 4 8 0.006;
]

# csc: custo de setup do padrão de corte (igual para cada padrão j)
global c_sc = [
1 1 1 0.101;
1 1 2 0.101;
1 1 3 0.101;
1 1 4 0.101;
1 1 5 0.101;
1 1 6 0.101;
1 1 7 0.101;
1 1 8 0.101;
1 2 1 0.12;
1 2 2 0.12;
1 2 3 0.12;
1 2 4 0.12;
1 2 5 0.12;
1 2 6 0.12;
1 2 7 0.12;
1 2 8 0.12;
2 1 1 0.086;
2 1 2 0.086;
2 1 3 0.086;
2 1 4 0.086;
2 1 5 0.086;
2 1 6 0.086;
2 1 7 0.086;
2 1 8 0.086;
2 2 1 0.112;
2 2 2 0.112;
2 2 3 0.112;
2 2 4 0.112;
2 2 5 0.112;
2 2 6 0.112;
2 2 7 0.112;
2 2 8 0.112;
3 1 1 0.083;
3 1 2 0.083;
3 1 3 0.083;
3 1 4 0.083;
3 1 5 0.083;
3 1 6 0.083;
3 1 7 0.083;
3 1 8 0.083;
3 2 1 0.14;
3 2 2 0.14;
3 2 3 0.14;
3 2 4 0.14;
3 2 5 0.14;
3 2 6 0.14;
3 2 7 0.14;
3 2 8 0.14;
4 1 1 0.128;
4 1 2 0.128;
4 1 3 0.128;
4 1 4 0.128;
4 1 5 0.128;
4 1 6 0.128;
4 1 7 0.128;
4 1 8 0.128;
4 2 1 0.117;
4 2 2 0.117;
4 2 3 0.117;
4 2 4 0.117;
4 2 5 0.117;
4 2 6 0.117;
4 2 7 0.117;
4 2 8 0.117;
]

# Demandas
global d = [
1 1 1 84;
1 1 2 219;
1 1 3 114;
1 1 4 0;
1 1 5 206;
1 1 6 96;
1 1 7 98;
1 1 8 276;
1 2 1 255;
1 2 2 72;
1 2 3 103;
1 2 4 181;
1 2 5 271;
1 2 6 205;
1 2 7 216;
1 2 8 105;
1 3 1 223;
1 3 2 0;
1 3 3 0;
1 3 4 72;
1 3 5 260;
1 3 6 108;
1 3 7 300;
1 3 8 0;
1 4 1 212;
1 4 2 105;
1 4 3 0;
1 4 4 108;
1 4 5 256;
1 4 6 0;
1 4 7 78;
1 4 8 80;
2 1 1 59;
2 1 2 51;
2 1 3 0;
2 1 4 169;
2 1 5 181;
2 1 6 95;
2 1 7 0;
2 1 8 0;
2 2 1 111;
2 2 2 240;
2 2 3 240;
2 2 4 0;
2 2 5 0;
2 2 6 67;
2 2 7 156;
2 2 8 0;
2 3 1 0;
2 3 2 0;
2 3 3 211;
2 3 4 0;
2 3 5 110;
2 3 6 195;
2 3 7 247;
2 3 8 105;
2 4 1 128;
2 4 2 73;
2 4 3 240;
2 4 4 122;
2 4 5 0;
2 4 6 193;
2 4 7 51;
2 4 8 200;
3 1 1 247;
3 1 2 123;
3 1 3 64;
3 1 4 215;
3 1 5 123;
3 1 6 84;
3 1 7 227;
3 1 8 94;
3 2 1 163;
3 2 2 151;
3 2 3 265;
3 2 4 90;
3 2 5 206;
3 2 6 0;
3 2 7 249;
3 2 8 177;
3 3 1 246;
3 3 2 0;
3 3 3 87;
3 3 4 291;
3 3 5 276;
3 3 6 199;
3 3 7 0;
3 3 8 51;
3 4 1 284;
3 4 2 198;
3 4 3 242;
3 4 4 267;
3 4 5 283;
3 4 6 128;
3 4 7 98;
3 4 8 282;
4 1 1 173;
4 1 2 267;
4 1 3 199;
4 1 4 0;
4 1 5 72;
4 1 6 278;
4 1 7 0;
4 1 8 208;
4 2 1 101;
4 2 2 248;
4 2 3 240;
4 2 4 279;
4 2 5 133;
4 2 6 0;
4 2 7 216;
4 2 8 136;
4 3 1 86;
4 3 2 170;
4 3 3 261;
4 3 4 50;
4 3 5 280;
4 3 6 262;
4 3 7 147;
4 3 8 162;
4 4 1 273;
4 4 2 176;
4 4 3 129;
4 4 4 94;
4 4 5 91;
4 4 6 137;
4 4 7 209;
4 4 8 220;
5 1 1 235;
5 1 2 230;
5 1 3 230;
5 1 4 135;
5 1 5 0;
5 1 6 200;
5 1 7 286;
5 1 8 57;
5 2 1 255;
5 2 2 82;
5 2 3 187;
5 2 4 267;
5 2 5 82;
5 2 6 186;
5 2 7 60;
5 2 8 271;
5 3 1 0;
5 3 2 93;
5 3 3 0;
5 3 4 216;
5 3 5 121;
5 3 6 88;
5 3 7 288;
5 3 8 178;
5 4 1 82;
5 4 2 299;
5 4 3 297;
5 4 4 294;
5 4 5 264;
5 4 6 194;
5 4 7 205;
5 4 8 265;
6 1 1 217;
6 1 2 239;
6 1 3 152;
6 1 4 65;
6 1 5 118;
6 1 6 0;
6 1 7 104;
6 1 8 230;
6 2 1 120;
6 2 2 173;
6 2 3 53;
6 2 4 69;
6 2 5 176;
6 2 6 244;
6 2 7 100;
6 2 8 159;
6 3 1 131;
6 3 2 180;
6 3 3 272;
6 3 4 255;
6 3 5 258;
6 3 6 201;
6 3 7 112;
6 3 8 0;
6 4 1 93;
6 4 2 207;
6 4 3 71;
6 4 4 72;
6 4 5 69;
6 4 6 0;
6 4 7 155;
6 4 8 78;
7 1 1 168;
7 1 2 247;
7 1 3 0;
7 1 4 0;
7 1 5 122;
7 1 6 212;
7 1 7 132;
7 1 8 0;
7 2 1 191;
7 2 2 71;
7 2 3 236;
7 2 4 221;
7 2 5 158;
7 2 6 120;
7 2 7 300;
7 2 8 93;
7 3 1 0;
7 3 2 167;
7 3 3 89;
7 3 4 0;
7 3 5 58;
7 3 6 208;
7 3 7 0;
7 3 8 0;
7 4 1 86;
7 4 2 144;
7 4 3 0;
7 4 4 235;
7 4 5 115;
7 4 6 114;
7 4 7 73;
7 4 8 200;
8 1 1 178;
8 1 2 194;
8 1 3 125;
8 1 4 280;
8 1 5 70;
8 1 6 114;
8 1 7 168;
8 1 8 182;
8 2 1 0;
8 2 2 183;
8 2 3 105;
8 2 4 230;
8 2 5 0;
8 2 6 95;
8 2 7 282;
8 2 8 250;
8 3 1 77;
8 3 2 271;
8 3 3 144;
8 3 4 138;
8 3 5 207;
8 3 6 137;
8 3 7 297;
8 3 8 299;
8 4 1 76;
8 4 2 55;
8 4 3 0;
8 4 4 172;
8 4 5 228;
8 4 6 270;
8 4 7 223;
8 4 8 193;
9 1 1 101;
9 1 2 141;
9 1 3 213;
9 1 4 155;
9 1 5 162;
9 1 6 139;
9 1 7 276;
9 1 8 128;
9 2 1 287;
9 2 2 67;
9 2 3 0;
9 2 4 249;
9 2 5 275;
9 2 6 96;
9 2 7 62;
9 2 8 192;
9 3 1 0;
9 3 2 187;
9 3 3 181;
9 3 4 76;
9 3 5 201;
9 3 6 114;
9 3 7 99;
9 3 8 254;
9 4 1 57;
9 4 2 174;
9 4 3 55;
9 4 4 116;
9 4 5 159;
9 4 6 268;
9 4 7 73;
9 4 8 228;
10 1 1 101;
10 1 2 263;
10 1 3 253;
10 1 4 142;
10 1 5 223;
10 1 6 198;
10 1 7 235;
10 1 8 0;
10 2 1 286;
10 2 2 182;
10 2 3 88;
10 2 4 162;
10 2 5 133;
10 2 6 87;
10 2 7 275;
10 2 8 0;
10 3 1 92;
10 3 2 0;
10 3 3 92;
10 3 4 165;
10 3 5 122;
10 3 6 71;
10 3 7 146;
10 3 8 207;
10 4 1 241;
10 4 2 0;
10 4 3 280;
10 4 4 230;
10 4 5 166;
10 4 6 118;
10 4 7 175;
10 4 8 0;
]

# Perda de papel no setup da máquina
global f = [29.16 24.84; 29.16 24.84; 29.16 24.84; 29.16 24.84]

# c: tempo de corte da bobina mestre
global c_km = [45.36 40.48; 54.0 26.68; 35.64 20.24; 49.68 22.08]

# p: tempo de setup do padrão j para a bobina mestre
global p_km = [6.759 6.032; 8.046 3.975; 5.31 3.016; 7.402 3.29]
# Capacidade média de produção por período:
CM = 1.3239517499999998e6

D_kt = [355630.0 456194.0 321950.0 274596.0 283470.0 326428.0 371336.0 248464.0; 401274.0 324888.0 317570.0 410756.0 318384.0 248712.0 433448.0 319436.0; 169742.0 270936.0 308514.0 289316.0 410432.0 346852.0 350144.0 312568.0; 323024.0 314692.0 286660.0 392776.0 364428.0 339508.0 312684.0 385074.0]


# Capacidade de produção de jumbo
global Cap_p = [714933.0 714933.0 714933.0 714933.0 714933.0 714933.0 714933.0 714933.0; 609017.0 609017.0 609017.0 609017.0 609017.0 609017.0 609017.0 609017.0]

# Capacidade da cortadeira
global Cap_c = [
48673.0;
48673.0;
48673.0;
48673.0;
48673.0;
48673.0;
48673.0;
48673.0;
]
#-----------------------------------------
